X_paga1,X_paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,paga1,paga2,velocity_paga1,velocity_paga2
-33560.76397630033,9200.808987764902,11.727095,0.12950696,-2.6536138,-0.7459363,0.3437558,-0.19212173,0.6892808,0.28945762,-0.55785763,2.7116256,-1.6843674,0.24908774,0.23358414,-0.29298258,2.1797924,-2.93186,0.62328905,-0.39327848,-0.58891517,1.1912041,-1.6183045,-2.834294,1.3106874,-1.2930944,-0.48122677,1.371219,-0.48200577,1.4104631,-0.0283906,0.6823897,-33560.76397630033,9200.808987764902,-82.73406329130076,-79.90653989512879
-16003.644661005716,21481.29719073878,5.0194287,-1.2540278,-7.208977,0.28942993,0.81026703,-1.8198923,-2.085685,-1.6904356,0.33794662,0.48867252,1.254708,-2.6471827,0.5398713,1.2088737,0.7874343,-1.4703052,-0.69688404,-1.2471969,-1.3911471,0.81011,0.53923017,-1.7758597,0.47630614,0.18699098,0.48077345,0.49434718,-0.16716489,0.24846104,-1.3267074,-1.2058614,-16003.644661005716,21481.29719073878,-218.61161971392062,-232.18126932475042
45047.67561352214,39092.36004495783,-10.664048,-2.8332238,-1.9984097,4.5141854,-1.7585748,-1.6045301,0.28733173,1.9629371,4.005758,-1.2250605,-4.277603,0.044634502,-3.0037103,0.7208516,1.2390648,1.1617173,0.2137159,-0.89274704,1.8627441,-0.7992142,0.8781227,-0.50346935,-1.2486717,0.6947533,-0.67318135,0.08852306,0.22490989,0.51472247,-1.0230466,-1.3822268,45047.67561352214,39092.36004495783,55.667635485133054,-68.44294028860187
54952.28924699267,54582.06667719463,-2.0083535,-8.542453,9.2796545,5.901505,-0.87516785,0.28537637,-1.6929293,0.41920316,0.41374508,-1.445874,-0.2334235,0.86338544,-2.9073102,0.9884453,1.4428003,-0.15397306,4.502503,0.4911488,-1.2701775,0.019799093,-0.7816189,-0.4189986,-0.35372677,1.7980778,0.6790276,0.7876448,-0.4856646,0.8848573,-0.59828126,-0.9210797,54952.28924699267,54582.06667719463,39.838143393549494,-292.4940293405536
-11127.565038704079,51971.60792321531,-3.7991085,-3.7581933,-3.6124027,-4.6347227,1.7538368,-0.7732595,0.18810982,-2.1198351,1.5837098,-0.73716176,1.009401,-0.23636158,-1.496432,-0.035679236,-1.7780856,0.96607983,0.021891192,1.4703583,1.2225002,-0.6576817,1.994812,-0.14181507,1.1279391,0.7930007,-1.7858936,-0.87322265,-0.659205,0.090632215,-0.29805303,0.8186705,-11127.565038704079,51971.60792321531,-472.14202799083307,-565.7411849580157
-79160.91467241695,127.09530247899522,13.831752,-2.4243288,5.086809,-1.6499095,-0.8722261,-2.0450594,-1.5070394,-1.8307959,0.29667535,-3.3798752,-2.082112,0.7129402,2.1234634,-3.0558574,-0.03185146,-0.2243615,-0.18801892,1.738051,0.48452666,-0.66975635,0.8516461,-0.87324625,-0.59887624,-0.4256764,1.7094988,-2.5314164,-1.1569558,0.70222783,1.2604234,1.859645,-79160.91467241695,127.09530247899522,-44.315994175322636,-104.95340093017025
-5647.15535716092,14226.805494691316,10.338466,3.6907861,0.98661906,1.7886966,1.3626437,2.7977724,-3.5836763,-0.47214046,-0.24440295,-3.8128033,9.02572,-1.5694555,3.496934,4.9430447,8.077629,10.171355,12.919645,5.031158,3.0796826,9.955359,9.371364,0.6584283,7.9150505,1.463306,0.37495103,-3.0706024,5.6056185,-3.8897915,2.806946,-0.09200447,-5647.15535716092,14226.805494691316,-259.76139507107416,-104.16915860817541
-76270.1958997192,3001.242154791579,13.936305,-1.9906069,6.9315863,-1.5576276,-0.8821486,-2.4718835,-1.2082925,-1.818002,0.6913684,-2.337687,0.4600697,-0.8260742,0.4015908,-0.2890599,0.9320493,-1.3703151,-1.132197,0.7350457,-0.8894754,1.1652405,-2.5762575,-0.46661723,0.9096865,1.0299911,0.9525841,1.7370304,-1.0339127,-0.20809181,-0.056790076,-1.8457284,-76270.1958997192,3001.242154791579,-219.60571030326614,-189.86364390424532
-3656.2477433181975,53690.26379200656,-3.846971,-1.5960441,-4.467182,1.8136506,4.0318365,-1.5539784,-2.6682813,-1.8109198,1.3958619,2.0633724,1.8441073,2.3528552,0.4478273,-2.2668002,-1.1585468,-1.2126119,0.528041,-1.3134631,-0.45189613,-0.54138494,-0.7536956,0.18047044,0.517902,-0.72847676,-0.62226504,-0.18524668,0.8045808,-0.094292976,-0.27839127,-0.7415811,-3656.2477433181975,53690.26379200656,-351.7537145990799,-643.6968819616993
47181.940112047334,42332.35338169525,-6.3246484,-9.4697075,3.981345,4.7948513,3.137083,-0.5867663,-1.407439,1.0657218,1.0093576,-0.8336617,-0.07543054,-1.8152658,0.50887775,0.2927279,0.8598645,-0.14950451,-0.6615216,0.98179543,-0.23805937,-0.15734252,1.210834,-0.44221032,-0.70843655,1.6411412,-2.253331,-1.7098794,0.19532089,-0.3388072,-0.036816347,0.20428649,47181.940112047334,42332.35338169525,-180.0572327304146,-393.93391344241417
-6000.171741368177,47608.17193664616,-1.6010529,0.69949496,-1.463429,-1.6745802,-3.7162464,7.2669425,0.9777961,0.5072814,-0.018124022,-2.0443447,-3.7320094,-2.4312794,-0.4281267,-2.7585382,-0.2609202,-1.5729834,0.41659224,-0.5465847,-0.926942,-0.2744874,-0.0878758,2.9217215,0.0024239162,-2.058855,-0.29962492,1.0455891,-0.98506796,-0.20313674,1.0937248,-0.23135175,-6000.171741368177,47608.17193664616,-494.7465580519747,-65.65121722056702
51010.002040819265,-102896.47747296703,14.156046,15.760678,4.608662,4.7447085,4.3850226,2.03679,1.984723,-1.9038368,2.4618766,0.2732242,1.0798749,-1.9623755,-0.0097553935,0.14927106,-2.4085817,0.910394,1.3845892,0.011735388,1.9895371,-0.98451364,1.2713445,-0.04475527,0.86738825,0.9635577,0.70749533,0.20216647,-0.5120705,-0.17181855,-0.73325497,-0.27792796,51010.002040819265,-102896.47747296703,-41.8886657953078,204.06274535741701
-67363.95762807202,9181.60654440202,13.688941,-3.029706,4.1249332,-3.4647782,1.8616802,1.2483228,-0.5633843,1.7011732,-2.5085242,0.21808329,-3.9366465,1.6194723,-1.7569983,0.735691,0.98969066,-2.106944,-1.4199189,0.47585556,-0.16412845,0.59185106,0.10672593,1.5655003,-1.0168849,2.3864088,-0.4308636,0.8157695,0.7888535,-0.19346993,-0.3320924,-0.50014657,-67363.95762807202,9181.60654440202,-210.58103408902016,-128.91621955120928
-82361.61228191665,4774.788372329222,12.967944,-0.7190285,7.2406244,-3.139381,0.14394018,0.06284395,-4.062896,-1.3683928,-0.23539294,-2.6200118,-0.08723465,-0.07716386,0.89931804,1.2981256,-1.4084468,0.3351484,-0.4850663,1.9514347,0.38970616,1.3100439,-0.3393972,-0.078862324,-1.5258598,-0.13522658,0.32126647,0.7382703,-0.20410542,1.356895,-0.10577866,-1.4828948,-82361.61228191665,4774.788372329222,-66.58121192740808,-229.0314330934623
-17923.620397080118,41505.64935569063,1.1640648,-4.021715,-5.3268647,-2.1967816,1.9877808,-1.8835285,-1.2124819,-3.6434624,1.154112,0.01360881,1.2296855,-0.060204715,-0.02642749,0.25458848,-2.8601983,0.44952506,-1.0991595,0.3033713,-1.1908481,0.81279695,-0.4124036,-0.8973085,1.6012104,-0.24344364,-0.80140966,-1.0531582,-1.3462026,0.38692728,0.026298119,-0.9879071,-17923.620397080118,41505.64935569063,-349.95873538447756,-667.4392511344412
20084.137545191992,68363.04263432359,-9.83688,-0.39407873,0.7980547,-4.274432,5.842458,3.1363616,1.7215271,-1.118185,-1.0457624,1.5451384,-1.040148,-0.102261886,1.9421692,-0.25552437,-0.74511576,-0.294561,0.14465241,2.3567202,2.1508508,-0.10826896,-0.6866957,-0.27797765,-2.4171755,-1.0710886,0.492897,-0.19494314,0.3769537,-0.6170972,-0.12883292,0.98516023,20084.137545191992,68363.04263432359,-110.77037660064448,26.154865875520596
5608.323187662472,2663.199225629042,-10.532278,-4.8704095,0.23015642,4.122615,1.3029165,-1.6876514,0.78518176,1.2977328,2.3347611,-0.9944457,-3.4461129,-1.716976,0.28667837,0.38369355,-0.10209153,-0.54542,0.51153404,0.5895733,0.43409348,-0.357046,0.062202882,0.40455148,0.73126835,0.1395621,0.013874252,0.28423446,-0.4621015,0.543284,-0.35029206,0.21553516,5608.323187662472,2663.199225629042,-203.2191506179078,-76.46018346174216
-37604.25448385029,136.43204595121279,11.894543,0.903933,-2.2393517,0.92361164,-0.9262729,1.5993634,3.062451,0.33625248,0.9840556,2.510165,-2.711296,1.399633,0.6891519,-0.1578333,0.9949136,-3.0974944,1.3973303,-1.0139188,0.6105445,-0.7375099,0.3592306,1.7523544,2.0185058,0.31426674,-2.5215623,0.47080716,0.3059022,-1.7587311,-0.7858026,-0.65157247,-37604.25448385029,136.43204595121279,-199.97927324808475,-107.13631578865268
25483.450516130903,52079.31500076639,-10.824446,-0.78689414,-0.2754454,-0.60460055,-0.67086655,-0.7223875,5.7919297,0.73285687,0.7322491,-2.0276775,-2.445489,-1.6914824,-1.0721226,1.5227157,0.31390914,0.8403475,0.6671857,0.2546964,0.2989406,1.7893114,-0.21144028,0.39745358,0.19827482,0.94679236,1.4483244,0.38597772,0.11125393,0.057818655,-0.86686975,0.18478282,25483.450516130903,52079.31500076639,549.7026645801851,-93.38545038146904
3231.936560648389,42492.62105989492,8.404551,3.8007896,-2.5305724,0.34899345,-0.7899368,1.4677756,-2.417216,-4.066066,1.8048681,1.1919641,5.0636716,-1.9342835,1.063965,2.8076475,3.1470687,-3.2939146,-3.248009,-0.45082894,-0.9754452,-0.72224784,2.0446084,-3.3804042,-1.9459078,0.86037236,1.1958547,-1.383804,0.21686724,1.3112777,-1.3496656,-1.815485,3231.936560648389,42492.62105989492,-13.94515558812014,-19.615106187099823
9706.117051552299,-16521.94761716334,-17.188978,7.929326,2.3621826,-4.818983,-2.4211404,-1.1581912,-0.122106366,2.0006347,1.3672985,1.2685723,-0.12397684,0.09271769,0.5753065,2.0093637,-1.1476412,0.13573827,-0.06782283,-0.57029283,0.51925194,0.73061955,-0.04157037,-0.5865489,1.374558,0.37803432,0.17608832,0.6367685,-0.935446,-0.2649582,0.39563045,0.081550054,9706.117051552299,-16521.94761716334,-315.6403948651528,78.41893735031498
1034.1149423436443,12696.232193318967,-15.346113,1.6919852,3.4598913,-1.9450042,0.11628716,-1.0192053,-0.6447699,1.4978073,-0.012199591,0.15338102,-0.26741967,-1.1460551,1.6820743,1.4633391,0.43945426,0.52136755,-1.5721163,0.7968972,-0.34011215,-0.65008503,0.87507516,-0.16031536,0.60807097,-0.24037835,-1.1160766,0.3835358,-0.3962339,0.14962183,0.24350987,-0.4814347,1034.1149423436443,12696.232193318967,199.12513732176583,-64.7733670121012
46893.9480467177,-100459.35622680986,11.885382,13.244412,2.195154,2.756219,3.3730392,-0.15822951,0.5845381,0.9036871,-0.05818383,-0.7706478,-0.33357623,-3.0104227,-1.549557,-1.8494452,-0.36836302,2.705672,-0.27062544,0.34542617,-0.11979846,-0.5389878,2.1173415,0.47321287,-0.81001884,-0.4317347,0.3019123,-0.20181623,-0.7528248,0.3434448,-2.3279927,-0.68195516,46893.9480467177,-100459.35622680986,-202.1808901813789,266.3055105679715
7196.222418328608,54764.88599008037,-15.189814,3.6186879,-0.09564921,-3.1495311,0.8677268,-1.8692913,-0.6372248,1.6444955,0.51246166,1.9297456,0.19307081,-0.43304592,-0.566942,0.43179393,-0.7463565,0.8273144,2.0216322,0.082565,-0.25160065,-0.29006255,-0.07157208,-0.71588206,-0.94908714,-0.6606414,-0.05496978,1.5770997,0.16443641,-0.02276276,-0.617647,0.24687886,7196.222418328608,54764.88599008037,-51.62947266621811,65.40447560404209
3810.326663801341,67688.89159919524,-9.704831,-1.3073905,0.07589939,-2.8700538,1.6148962,-0.9355858,-0.7570626,0.37717557,0.55313945,-0.8811998,0.9016338,-0.47322837,0.61313796,-1.2113808,-1.6722269,-0.7832846,1.1695825,1.0928204,-1.0962287,-0.030106556,0.11232082,0.32915187,0.14782925,0.13855469,1.1587007,-0.635044,1.6201576,-0.3875274,0.082675286,0.34129727,3810.326663801341,67688.89159919524,-112.96534876805494,7.8070469079266
-66182.26953679287,7871.5575199300465,13.394351,-0.8918422,3.9256046,-1.296742,0.3621447,1.4167509,0.70192903,-0.14791058,-0.43791786,1.6447202,-1.5295624,1.8645077,-1.9825008,2.5274446,0.12624615,0.2954731,1.7911729,0.4968269,0.1281434,0.4784283,-1.3950193,-1.8051805,-0.7476596,0.6173086,-0.9420279,0.5487885,0.25367677,-0.45912468,-2.6034968,-0.65117306,-66182.26953679287,7871.5575199300465,-360.2723695393584,-163.10506688656628
8008.875700391517,10764.067668200702,-8.002732,-6.1251016,1.4210775,1.9016159,2.3216267,-2.7835453,2.0658257,2.5484953,-0.83778197,-1.6010965,-1.6220753,-0.40470728,-0.7782312,1.3511869,0.18114544,-0.3009225,-0.2873577,0.20868696,-0.113982745,-1.1499971,0.757394,1.2277371,1.2622582,0.93587285,0.5441242,-0.29250368,-0.41339505,-0.23629665,0.13215765,-0.19883265,8008.875700391517,10764.067668200702,-116.83428740751346,-48.72417392057068
-5006.390485900852,-15232.222810909905,-14.578003,1.8114902,-0.16515142,-1.8641157,-1.0797324,-0.7011517,1.907605,-1.3215326,-0.17345148,0.18417583,1.191184,-0.43275285,0.6095818,-0.3436178,-1.1812716,-0.07593146,0.35271206,0.1438502,-0.45327696,-0.01056727,1.101152,-0.59424454,-0.25965545,-0.28320703,-0.9811225,1.0228782,-0.6326713,0.5816556,-0.11040766,-0.43455896,-5006.390485900852,-15232.222810909905,12.993956969791828,-25.387793283097345
47992.881628526375,-99104.38394725157,10.010883,14.130434,2.740653,2.4215007,3.270345,-1.5406452,0.84834087,-0.040642254,1.1475053,-0.5345454,0.44575784,-3.1625128,0.077656955,-0.9847881,-2.2780643,2.4693816,-0.2089342,-0.58980954,-0.7953415,1.1753716,-0.979319,-0.37786195,-0.78621584,0.30646923,1.1829656,0.48352015,-1.2526963,-0.59089833,0.8052068,-1.0829229,47992.881628526375,-99104.38394725157,-51.41575752763009,179.79799267778301
-32540.061437813063,15471.55772923092,8.472468,-2.9972756,-1.1825483,-2.1870623,3.9130588,-0.6833492,0.030154996,0.39563638,1.051214,-1.689562,-1.2744089,-1.6237559,2.7237372,-0.203854,0.9014697,-2.1879003,-1.7629083,-2.1233118,-0.30992818,0.7566218,0.5015302,-0.63188446,0.032143783,0.79569733,1.3463279,0.0910925,0.4902978,-1.5694224,1.6489633,-1.2738208,-32540.061437813063,15471.55772923092,-326.6735893312848,-274.1183531775856
-45908.3169443206,5934.12787595477,13.11399,-0.21245113,2.1996467,0.06339801,0.21828602,1.556075,2.3038542,-0.26233897,2.494514,2.9528375,0.18515904,-0.26453134,1.2985327,-0.23499162,1.8734423,0.53889674,-1.3230324,0.8546346,-2.1966069,-2.2632143,-0.35709098,0.44421953,0.22636522,0.6981755,-0.40568876,0.33566648,-0.82122046,-0.918439,1.7848825,0.78750944,-45908.3169443206,5934.12787595477,-396.5951476937656,-41.82137783063764
49765.48287045934,-104874.44135631077,13.122179,15.184955,1.9722058,4.062903,5.727711,1.9459109,0.7309656,1.0481132,-0.65065277,-0.9944717,-0.8482758,-1.9052573,0.8173275,0.82929534,-0.7496385,1.4561615,0.009541565,-0.90025645,-1.3069506,-0.107951805,1.7149084,0.08036458,-0.02683536,0.21562795,0.889099,0.4428082,1.0162688,-0.6760795,-2.1519794,-1.6562225,49765.48287045934,-104874.44135631077,-36.26538758610891,135.29900781731422
16697.079969160626,31643.089285056045,-11.315261,6.2230587,-2.4175909,-0.31239998,-3.0989935,-0.41795906,1.911447,-4.0345902,0.038497932,-1.062648,-1.2852973,2.2308815,-1.0099412,1.456399,0.4866017,1.172065,-1.0738996,0.09945969,-0.4554178,-0.04836822,-0.72680134,-0.7035866,0.9919246,0.39382383,0.44786936,-1.2154465,0.430305,-0.29936242,0.012004569,0.8277697,16697.079969160626,31643.089285056045,481.7604590274317,44.61395976845704
1881.4344203802395,31170.236221430318,-12.639984,1.3681581,-0.28512716,-2.3308566,-0.83396703,-0.7566779,0.51085246,-0.71186376,-0.42925474,-1.0169352,0.26876873,-0.19359942,-0.94477546,-1.193836,-1.5534761,-1.0214097,1.8701258,0.4070233,-0.6326222,-0.7783154,1.1668733,-0.6637893,-1.2831572,-0.6871151,-1.2246692,0.22017264,0.45438132,1.4444382,0.53535426,-0.5430135,1881.4344203802395,31170.236221430318,80.94624890344791,-27.404396754219277
-4675.375566776579,65134.09710636942,-8.787836,-1.8567098,-0.17067406,-2.871485,3.5240045,-2.6716251,-0.927922,2.6865935,1.931637,-1.1860112,-1.3038071,0.8819441,-2.604794,-1.0781866,-1.4378833,-0.6247182,0.539698,0.09816565,0.65946233,0.42796174,-0.5055727,1.1009175,-0.0859506,1.735558,1.7985494,0.12121007,0.047007695,1.1481929,0.8540142,-0.7254451,-4675.375566776579,65134.09710636942,-351.1038081808543,-237.7040900734637
-77518.18858939891,6199.42566933982,13.7549925,-2.7616274,6.4196258,-1.6820862,-0.60903,-0.18695408,-1.1109267,-2.1533816,1.6102853,-3.0610464,0.32677382,1.3035486,3.9489207,-0.8661686,1.4777994,-1.7568022,0.2191603,0.07430343,-0.15310256,-0.92028695,0.429907,0.59320945,-1.019694,0.878196,-0.78180456,1.7235327,1.0363659,0.08516729,2.091405,-0.24313368,-77518.18858939891,6199.42566933982,-194.14449565385345,-407.900524078205
-65378.77106006643,6159.636933764376,15.641804,0.08211485,5.8158536,-1.4069978,-0.92123157,0.57899135,0.20201983,-0.9099101,0.864473,1.8525095,0.2491053,1.2700996,0.57706106,-0.18106863,0.32156777,-0.92134506,0.82207924,-0.29770437,-2.621202,0.53256494,0.08789984,1.9489069,-1.0382409,2.4317305,-0.20618741,0.6762998,-1.2074964,1.5300659,-1.2499647,1.0899935,-65378.77106006643,6159.636933764376,-301.4743114064418,-113.08365365754258
-71062.55905070082,9532.290337620756,15.085707,-0.11452415,6.2414694,-1.8234282,2.019654,3.4693027,-0.98351085,1.16453,-0.7466397,-1.4358442,0.78668106,2.2881606,-4.7616944,1.8286318,2.4623535,-0.43110436,-1.154162,-0.09446128,0.97205704,-1.172575,-1.2725741,1.9521576,1.1734838,1.2860729,-2.2174063,2.7028413,-0.110028006,-0.28775,1.0257266,1.3994759,-71062.55905070082,9532.290337620756,-93.18262142145828,-89.0899080518806
-10637.731772346138,-2467.3732336036765,2.3215864,6.5346484,-10.142539,1.5114423,0.5311136,-0.83080775,0.30558655,0.0915818,0.7585147,-4.732499,1.9100354,4.6950636,2.0357258,4.1668057,-0.11069637,-0.3568175,-1.3202484,-1.8298497,-0.31203672,-0.45688885,-1.618172,0.66585994,1.3519953,-2.2842615,1.2822672,-2.4582107,-1.1158903,2.747028,-0.08981245,1.5925019,-10637.731772346138,-2467.3732336036765,143.86406473963737,-147.30818298025207
-26985.201890308042,14691.17174373622,5.897594,-3.299186,-4.4656487,-1.6962876,4.360153,-2.1339831,0.9480994,2.928732,-3.1618834,-2.066042,-0.7312325,-2.2787085,-1.1514646,0.5503506,0.11225082,-2.1120477,-0.04738389,-0.66193134,1.3485104,3.222857,-1.319791,-0.67519975,1.1258414,0.4582116,-1.5159241,-0.975782,-0.6622529,0.21196343,-1.4961531,0.26485887,-26985.201890308042,14691.17174373622,-221.83424792777282,-663.0201598945333
31576.06795055344,32965.45687080496,-7.320677,-6.4274755,-0.2585802,4.8048663,1.3332748,-1.6926166,-4.610018,1.5159788,-1.5395467,1.4227483,1.8461542,0.63406366,-1.0250317,-0.49253017,0.694643,-1.0257465,-1.0301762,-1.2597737,0.23034582,-0.5385116,1.1056839,0.27345973,-0.57771766,1.5167127,1.3896985,-1.8997416,0.7958254,-1.1953655,-0.9235829,-0.094813555,31576.06795055344,32965.45687080496,-455.47864065848984,250.76909730464325
47590.478639143475,40607.42576719214,-2.0236201,-8.169372,3.6322293,7.6707025,4.7614346,-0.6641932,-2.1955898,3.8431582,0.8695761,-0.7729754,-0.67705923,-1.6220478,0.9588371,1.4837489,1.6473497,-1.2203916,0.551214,0.20682657,-0.89716905,-1.603342,-1.6277786,0.12480966,0.6488872,2.0014396,-0.06461221,-0.317867,1.2891358,0.58966005,0.3171546,-1.415963,47590.478639143475,40607.42576719214,-340.2147467472059,-308.98534645658805
-66249.20362408673,6574.199410358333,11.746229,-2.3927705,3.9925823,-2.4637182,0.61076534,-0.78576005,0.106757075,-0.31678993,1.0686876,0.4676326,0.9212539,1.1579148,0.32516456,0.06389004,-0.41481707,-0.21534969,-1.7777145,0.26587278,0.2520317,0.43983838,0.32079205,0.7210328,-0.23242627,-0.069079645,-2.463445,2.0776052,-0.42352316,1.0233935,0.79787385,-1.5293425,-66249.20362408673,6574.199410358333,-171.75988362254958,-161.1611402358699
34559.04668462772,31562.4379151019,-13.1994505,-0.34190816,1.5759869,4.441702,-0.00639816,-2.372676,0.4720661,-0.36313248,0.25673667,0.2958604,-1.6569744,0.34070623,0.73568517,1.2949872,0.9821996,0.75633866,-1.4952161,0.7400297,-0.73634183,0.20595825,0.064980045,-0.9135809,-0.5616278,-0.51738477,-0.8628481,0.67904025,-0.3043454,0.21023756,0.6419154,0.5608494,34559.04668462772,31562.4379151019,153.23780973469226,-125.17570423391287
12947.494230629389,51942.154575990964,-13.663968,2.9009829,1.373131,-3.0895255,-0.192577,0.4925409,0.08850185,-0.5118777,-1.1660619,0.9208954,0.6859887,1.0690825,0.9760433,-0.12683576,-0.97110665,0.5508932,0.7802788,0.37337324,-0.81281334,-1.804918,0.29914114,-0.6875999,-0.19930156,-1.3738137,-0.18971103,0.39174056,0.8084359,-0.36104983,0.17848901,-0.90689075,12947.494230629389,51942.154575990964,82.11516518826858,94.06037634169492
-59672.20900586479,3834.175988468902,13.554487,-0.82376575,3.2571664,-1.0936686,-0.7863181,-2.1973042,0.567659,-1.8923427,2.2115438,2.2615712,-0.20362957,-0.42166626,0.12841281,0.8946683,0.25031754,0.6776757,1.3827729,-0.124886975,0.19338678,2.4544828,-2.1842754,0.18954301,1.0365181,1.7602164,1.3330389,-0.9499764,-1.6221845,-2.1027892,0.45304373,1.9300371,-59672.20900586479,3834.175988468902,-366.91555718320535,-64.61622420427719
-55012.557296452316,2446.2809029465025,12.466602,-2.1245275,-0.75577974,-0.47883323,-1.367821,-2.227903,-0.39480543,-0.98233664,0.55954534,2.7464497,-1.9500822,0.34474713,-0.13777994,0.2491692,0.11784286,-0.14259252,1.4383425,-0.12892811,0.40134767,1.4542762,-0.76733375,-0.8383718,-1.4532591,-0.9313504,-0.8754886,1.6966532,0.21257749,-0.14746769,-1.0069269,-0.13555576,-55012.557296452316,2446.2809029465025,-565.7009621369627,-204.1573440219093
-29335.274049820302,42111.082083485446,6.5580416,-2.5348427,-5.433687,-0.0030308384,-1.9504031,3.900632,-1.6054755,2.8460417,-1.5030812,-0.44369292,0.2708047,-0.694472,0.69752234,-0.13272841,-1.7982892,2.0966713,-1.0952157,-0.49758014,-0.15249394,1.2353901,0.0070802197,-1.423168,-0.52594614,-0.443607,-0.18444459,-0.08858453,-0.3275126,0.97724044,1.0288664,2.4896402,-29335.274049820302,42111.082083485446,-498.1694895007195,-289.5949678654356
24055.6128742887,71456.27362784791,-2.1786175,1.3182338,4.02397,-2.6044898,2.9858878,3.3944879,-1.5683212,-2.083496,0.36559266,-0.45998594,1.7520795,-2.6357317,-2.7145123,2.766886,1.813277,-5.235057,-1.2712137,2.725482,-3.383472,2.7463534,0.63829994,-1.078143,1.8767245,-2.594568,1.142383,-3.3993402,-0.6315381,0.3097295,0.20771031,-0.8786776,24055.6128742887,71456.27362784791,5.872224619920233,-153.7711926843434
-33308.137390307646,43657.3090521641,7.2302213,-2.0634289,-6.397444,0.51102924,-2.2959383,2.0696301,-4.98123,-0.84119326,0.37163725,-0.5821095,1.8333646,-2.2409143,0.2493616,0.523028,0.45682707,4.4909506,-2.649972,0.036406394,-1.7343447,-0.52804315,0.62342036,-1.6954019,0.15403458,1.0705291,1.3107166,3.3544567,-4.0316,-2.025082,0.44255796,2.6343706,-33308.137390307646,43657.3090521641,-206.11235021628218,-188.23058942493648
-46196.75770802271,6568.717957106689,10.498815,-3.5229492,0.73342633,-1.6447841,-0.2425152,-0.89007103,2.0402646,2.2135253,0.7727177,1.509253,-1.3267413,-1.5831673,3.1707482,-2.566311,1.0808529,-0.18278939,0.048197836,0.028565638,-1.8321248,-1.9716197,0.29275823,2.6368053,0.36069125,-0.029477498,0.4496203,-0.9830989,1.3632619,-1.87098,-0.11440241,0.9612601,-46196.75770802271,6568.717957106689,-346.9614584921292,-164.41160777342296
50937.25845532385,56951.960564717854,-5.02372,-5.528289,4.8570976,6.4496207,-1.0829091,6.926206,-0.8186043,1.0952022,-0.7798374,-2.9513566,-3.3140857,-1.0638353,-1.532785,-0.9301574,1.096083,0.24125762,-0.20068209,1.5009456,0.3292662,0.9979879,-0.12893501,1.6735216,0.860237,1.3295794,0.15473454,1.2289416,-1.4570985,-0.9870756,-0.3093974,-0.5973884,50937.25845532385,56951.960564717854,630.8692259147534,-175.38795097356808
-76168.15740627852,9288.020899993648,11.7860775,-5.0944014,2.5645633,-4.0869637,1.1220866,0.35750377,-2.5231001,-0.7625193,-1.750659,-0.7897092,-3.2841954,1.4409453,-0.09205177,2.038287,0.2876852,0.4660323,-1.7553012,0.479885,-0.78623766,0.19991754,1.0925136,1.9874489,-0.2633781,-0.17560242,2.1377552,0.11394842,0.2046888,0.5055583,-1.5872375,0.022823384,-76168.15740627852,9288.020899993648,-188.58263791627724,-177.32179475096797
-14391.25664652941,43814.985748501145,8.083883,-4.280026,-4.0581703,3.280784,0.8574759,2.4345574,-3.0824015,2.5806217,1.4997946,0.27229288,4.643954,4.9475465,-2.210241,-1.4798144,-2.4785094,0.5509064,0.5538778,-1.05487,3.0860443,3.3718505,-0.17825699,-0.31678328,1.3338053,-2.3902075,-2.4265156,1.6287634,-1.9365264,1.5415738,1.4574019,-0.11915642,-14391.25664652941,43814.985748501145,-163.58188202202413,-178.02779233311486
-9051.309496591146,58940.73643789796,-4.313959,-4.899495,-3.0170753,-2.8193483,3.576381,0.7866837,1.3534639,-1.380119,3.4328048,-1.1127666,3.2548225,0.24269421,0.734901,-2.581768,-0.6328271,-0.37200984,1.6941221,1.6723129,-2.005135,0.027402652,0.49589202,1.4764574,-0.97216094,-0.0026484604,-1.1687479,0.49950126,1.4637506,0.90612525,-2.70846,0.9126229,-9051.309496591146,58940.73643789796,-567.4286131368442,-575.7302318247712
-49779.70441168615,6452.319774756025,10.217151,-0.87577593,-0.21412376,-2.109634,-0.11307442,-1.5315013,0.4510987,-0.8200234,1.4948356,4.3662753,0.08069416,-0.6545728,0.95512444,-0.65040123,1.3981321,-0.89138734,0.39218083,-3.2133276,-1.699498,1.325258,-1.8720459,0.5457204,0.18278445,2.4950068,0.88877386,0.10465058,-0.5408672,-1.566351,0.42175308,-1.4194775,-49779.70441168615,6452.319774756025,-185.53267425159913,-136.89403015620894
46130.6561401462,-96139.58406820992,12.173785,13.680718,2.491791,2.2372289,4.8411183,-0.20568368,0.69056195,-1.1911308,0.6347166,0.32091182,0.14170422,-1.4338953,0.28910944,-1.1223158,-1.163774,2.7535279,-0.6065742,-1.2108059,0.038297895,-1.7061274,0.9782223,0.15877214,0.9910115,0.79883194,-0.56206656,-0.4303855,-0.6257857,0.5578777,-0.8651168,-0.1583292,46130.6561401462,-96139.58406820992,-0.6699018575552376,-30.876676014919113
