gene_names,labels
Ncf1,sc_P9_cl13_up
Flii,sc_P9_cl13_up
Slc10a3,sc_P9_cl13_up
Tmem245,sc_P9_cl13_up
Btaf1,sc_P9_cl13_up
Ptprk,sc_P9_cl13_up
Hnrnpu,sc_P9_cl13_up
Ripk3,sc_P9_cl13_up
Hsbp1,sc_P9_cl13_up
Kdm2a,sc_P9_cl13_up
Vps50,sc_P9_cl13_up
Zfand6,sc_P9_cl13_up
Tnfaip8l2,sc_P9_cl13_up
Cyb561a3,sc_P9_cl13_up
Smim7,sc_P9_cl13_up
Pola1,sc_P9_cl13_up
Bclaf1,sc_P9_cl13_up
Slc35b1,sc_P9_cl13_up
Tpm3,sc_P9_cl13_up
Dand5,sc_P9_cl13_up
Dazap1,sc_P9_cl13_up
Lix1l,sc_P9_cl13_up
Nup205,sc_P9_cl13_up
Lpl,sc_P9_cl13_up
Ifi213,sc_P9_cl13_up
Abl1,sc_P9_cl13_up
Rtn3,sc_P9_cl13_up
Srp9,sc_P9_cl13_up
Adora2a,sc_P9_cl13_up
Mrpl45,sc_P9_cl13_up
Afmid,sc_P9_cl13_up
Cdyl,sc_P9_cl13_up
Zfp984,sc_P9_cl13_up
Dcaf15,sc_P9_cl13_up
Grpel1,sc_P9_cl13_up
Lap3,sc_P9_cl13_up
Akr1a1,sc_P9_cl13_up
Rbl1,sc_P9_cl13_up
Rad18,sc_P9_cl13_up
Rad54l,sc_P9_cl13_up
Ccs,sc_P9_cl13_up
Mbd3,sc_P9_cl13_up
Myl6,sc_P9_cl13_up
Eci2,sc_P9_cl13_up
Cd160,sc_P9_cl13_up
Selenok,sc_P9_cl13_up
Prr5,sc_P9_cl13_up
Lyz2,sc_P9_cl13_up
Cop1,sc_P9_cl13_up
Nvl,sc_P9_cl13_up
Psmd4,sc_P9_cl13_up
Cenpv,sc_P9_cl13_up
Dld,sc_P9_cl13_up
Eif2a,sc_P9_cl13_up
Rcc1,sc_P9_cl13_up
Khk,sc_P9_cl13_up
Hdac2,sc_P9_cl13_up
Babam1,sc_P9_cl13_up
Eif3e,sc_P9_cl13_up
Plcl1,sc_P9_cl13_up
Hps3,sc_P9_cl13_up
Ensa,sc_P9_cl13_up
Ndrg4,sc_P9_cl13_up
Myo1e,sc_P9_cl13_up
Osbpl3,sc_P9_cl13_up
Cyb561d1,sc_P9_cl13_up
Asnsd1,sc_P9_cl13_up
Ndufaf8,sc_P9_cl13_up
Scap,sc_P9_cl13_up
Mrpl28,sc_P9_cl13_up
Tle5,sc_P9_cl13_up
Baz1a,sc_P9_cl13_up
Tpr,sc_P9_cl13_up
Tomm40,sc_P9_cl13_up
Coq7,sc_P9_cl13_up
Lemd3,sc_P9_cl13_up
Nans,sc_P9_cl13_up
Mcub,sc_P9_cl13_up
Ascc1,sc_P9_cl13_up
Prdm4,sc_P9_cl13_up
Rpl41,sc_P9_cl13_up
Pygm,sc_P9_cl13_up
Unc5b,sc_P9_cl13_up
Srp68,sc_P9_cl13_up
Rras2,sc_P9_cl13_up
Haus7,sc_P9_cl13_up
Prickle1,sc_P9_cl13_up
Efcab9,sc_P9_cl13_up
Spg11,sc_P9_cl13_up
Ldah,sc_P9_cl13_up
Havcr2,sc_P9_cl13_up
Castor2,sc_P9_cl13_up
Prkar1a,sc_P9_cl13_up
Btbd10,sc_P9_cl13_up
Ppp2r5d,sc_P9_cl13_up
Nat10,sc_P9_cl13_up
Chchd2,sc_P9_cl13_up
Zfp280d,sc_P9_cl13_up
Gpc1,sc_P9_cl13_up
Nipal1,sc_P9_cl13_up
Tchp,sc_P9_cl13_up
Cmas,sc_P9_cl13_up
Tnfsf8,sc_P9_cl13_up
Per1,sc_P9_cl13_up
Ppp1r7,sc_P9_cl13_up
Chpt1,sc_P9_cl13_up
Cryzl2,sc_P9_cl13_up
Maf1,sc_P9_cl13_up
Tmem230,sc_P9_cl13_up
Cbll1,sc_P9_cl13_up
Usp32,sc_P9_cl13_up
Plp2,sc_P9_cl13_up
Renbp,sc_P9_cl13_up
Exosc9,sc_P9_cl13_up
Sept11,sc_P9_cl13_up
Spef1l,sc_P9_cl13_up
S1pr4,sc_P9_cl13_up
Akirin1,sc_P9_cl13_up
Cct3,sc_P9_cl13_up
Mdm2,sc_P9_cl13_up
2310022B05Rik,sc_P9_cl13_up
Polr3c,sc_P9_cl13_up
Ptdss1,sc_P9_cl13_up
Slc23a1,sc_P9_cl13_up
Psma5,sc_P9_cl13_up
Slc35b4,sc_P9_cl13_up
Spata5,sc_P9_cl13_up
Dync1i2,sc_P9_cl13_up
Trappc1,sc_P9_cl13_up
Marveld2,sc_P9_cl13_up
Nt5c3,sc_P9_cl13_up
Paip2,sc_P9_cl13_up
Hmgn2,sc_P9_cl13_up
Rpf2,sc_P9_cl13_up
Dhx40,sc_P9_cl13_up
Anapc1,sc_P9_cl13_up
Tacc3,sc_P9_cl13_up
Ccnf,sc_P9_cl13_up
Tnfrsf13b,sc_P9_cl13_up
Usp25,sc_P9_cl13_up
Siah2,sc_P9_cl13_up
Tmem263,sc_P9_cl13_up
Mab21l2,sc_P9_cl13_up
Bri3bp,sc_P9_cl13_up
Kif7,sc_P9_cl13_up
Zfp655,sc_P9_cl13_up
Crem,sc_P9_cl13_up
Jup,sc_P9_cl13_up
Ppfia1,sc_P9_cl13_up
Ttc1,sc_P9_cl13_up
Ppp2r1a,sc_P9_cl13_up
Zcchc18,sc_P9_cl13_up
Psmd11,sc_P9_cl13_up
Smim24,sc_P9_cl13_up
Scamp2,sc_P9_cl13_up
H4c4,sc_P9_cl13_up
Arl1,sc_P9_cl13_up
Stk38l,sc_P9_cl13_up
Slc16a1,sc_P9_cl13_up
Zfp983,sc_P9_cl13_up
Dnajc8,sc_P9_cl13_up
Lmntd2,sc_P9_cl13_up
Dnajb4,sc_P9_cl13_up
Erich1,sc_P9_cl13_up
Adam22,sc_P9_cl13_up
Srgn,sc_P9_cl13_up
Cebpzos,sc_P9_cl13_up
Vamp4,sc_P9_cl13_up
Clec2i,sc_P9_cl13_up
C330007P06Rik,sc_P9_cl13_up
Ccl27a,sc_P9_cl13_up
E2f2,sc_P9_cl13_up
Zdhhc2,sc_P9_cl13_up
Tmem19,sc_P9_cl13_up
Sap18,sc_P9_cl13_up
Rpl3,sc_P9_cl13_up
Ltb4r1,sc_P9_cl13_up
Ddt,sc_P9_cl13_up
Sfxn1,sc_P9_cl13_up
Ppdpf,sc_P9_cl13_up
Pcmt1,sc_P9_cl13_up
Nectin4,sc_P9_cl13_up
Dcaf11,sc_P9_cl13_up
Cltc,sc_P9_cl13_up
Recql5,sc_P9_cl13_up
Ikbip,sc_P9_cl13_up
Srrt,sc_P9_cl13_up
mt-Nd4l,sc_P9_cl13_up
Rb1cc1,sc_P9_cl13_up
Osgin2,sc_P9_cl13_up
Rtkn,sc_P9_cl13_up
Sdr39u1,sc_P9_cl13_up
Rnaseh2c,sc_P9_cl13_up
Psat1,sc_P9_cl13_up
Nfkbid,sc_P9_cl13_up
Acp2,sc_P9_cl13_up
Dctpp1,sc_P9_cl13_up
Rasl11a,sc_P9_cl13_up
Tmco1,sc_P9_cl13_up
Tent5c,sc_P9_cl13_up
Pja2,sc_P9_cl13_up
Iah1,sc_P9_cl13_up
Ddx58,sc_P9_cl13_up
Pi4kb,sc_P9_cl13_up
Idh3b,sc_P9_cl13_up
Hspbp1,sc_P9_cl13_up
Dok1,sc_P9_cl13_up
Gpr18,sc_P9_cl13_up
G3bp2,sc_P9_cl13_up
Usp38,sc_P9_cl13_up
Sh3kbp1,sc_P9_cl13_up
Timm29,sc_P9_cl13_up
Dhdds,sc_P9_cl13_up
Fam50a,sc_P9_cl13_up
Psmb6,sc_P9_cl13_up
Zbtb11,sc_P9_cl13_up
Bambi,sc_P9_cl13_up
Incenp,sc_P9_cl13_up
Mlf2,sc_P9_cl13_up
Ndufa12,sc_P9_cl13_up
Stx5a,sc_P9_cl13_up
Tmem121,sc_P9_cl13_up
Rpgrip1,sc_P9_cl13_up
Stat4,sc_P9_cl13_up
Ncor2,sc_P9_cl13_up
Trim30c,sc_P9_cl13_up
Tmed9,sc_P9_cl13_up
Xab2,sc_P9_cl13_up
Reps1,sc_P9_cl13_up
Coq9,sc_P9_cl13_up
Slc16a4,sc_P9_cl13_up
Gm14399,sc_P9_cl13_up
Alcam,sc_P9_cl13_up
Nol4l,sc_P9_cl13_up
Iars2,sc_P9_cl13_up
Zfp768,sc_P9_cl13_up
Dclre1b,sc_P9_cl13_up
Top3a,sc_P9_cl13_up
Dohh,sc_P9_cl13_up
Chil5,sc_P9_cl13_up
Dyrk3,sc_P9_cl13_up
Daxx,sc_P9_cl13_up
Tacc1,sc_P9_cl13_up
Hsd11b1,sc_P9_cl13_up
A730071L15Rik,sc_P9_cl13_up
Rac1,sc_P9_cl13_up
Ccnd2,sc_P9_cl13_up
Qsox1,sc_P9_cl13_up
Mrps25,sc_P9_cl13_up
Rell2,sc_P9_cl13_up
Sgsm3,sc_P9_cl13_up
Nmt1,sc_P9_cl13_up
Fam117b,sc_P9_cl13_up
Olfr1385,sc_P9_cl13_up
Ufc1,sc_P9_cl13_up
Ston2,sc_P9_cl13_up
Fzr1,sc_P9_cl13_up
Mrfap1,sc_P9_cl13_up
Col4a3bp,sc_P9_cl13_up
Ebp,sc_P9_cl13_up
Stxbp4,sc_P9_cl13_up
Trim3,sc_P9_cl13_up
Slc12a6,sc_P9_cl13_up
Aasdhppt,sc_P9_cl13_up
Epc2,sc_P9_cl13_up
Rbm12,sc_P9_cl13_up
Srrd,sc_P9_cl13_up
Oas1c,sc_P9_cl13_up
Lxn,sc_P9_cl13_up
Exosc7,sc_P9_cl13_up
Rps19,sc_P9_cl13_up
Stam2,sc_P9_cl13_up
Dennd6a,sc_P9_cl13_up
Arel1,sc_P9_cl13_up
Mss51,sc_P9_cl13_up
Inpp5b,sc_P9_cl13_up
Lsr,sc_P9_cl13_up
Serpinb9,sc_P9_cl13_up
Cyb5rl,sc_P9_cl13_up
Mtmr10,sc_P9_cl13_up
Tfdp1,sc_P9_cl13_up
Mtor,sc_P9_cl13_up
Sdcbp2,sc_P9_cl13_up
Lrrc45,sc_P9_cl13_up
Ifrd1,sc_P9_cl13_up
Oas3,sc_P9_cl13_up
Aldh16a1,sc_P9_cl13_up
Slc25a36,sc_P9_cl13_up
Cldnd2,sc_P9_cl13_up
Pon2,sc_P9_cl13_up
Ly6g5b,sc_P9_cl13_up
Nrbp1,sc_P9_cl13_up
Ddx21,sc_P9_cl13_up
Dnaaf2,sc_P9_cl13_up
Pmf1,sc_P9_cl13_up
Agpat3,sc_P9_cl13_up
Paxip1,sc_P9_cl13_up
Dcps,sc_P9_cl13_up
Mxd4,sc_P9_cl13_up
Dxo,sc_P9_cl13_up
Qrfp,sc_P9_cl13_up
Mpp1,sc_P9_cl13_up
Cdk5rap2,sc_P9_cl13_up
Tap2,sc_P9_cl13_up
Atg14,sc_P9_cl13_up
Trip13,sc_P9_cl13_up
Slc39a7,sc_P9_cl13_up
Rhno1,sc_P9_cl13_up
Mrm3,sc_P9_cl13_up
Smc2,sc_P9_cl13_up
Ttc33,sc_P9_cl13_up
Megf9,sc_P9_cl13_up
Micu2,sc_P9_cl13_up
Bbs12,sc_P9_cl13_up
Cct2,sc_P9_cl13_up
Tardbp,sc_P9_cl13_up
Ggt5,sc_P9_cl13_up
Lasp1,sc_P9_cl13_up
Cep68,sc_P9_cl13_up
Coq8a,sc_P9_cl13_up
Prdx2,sc_P9_cl13_up
Gm49368,sc_P9_cl13_up
Abi3,sc_P9_cl13_up
Eif2ak3,sc_P9_cl13_up
Zfp953,sc_P9_cl13_up
Ube2l6,sc_P9_cl13_up
Pten,sc_P9_cl13_up
Tctn2,sc_P9_cl13_up
Tmem29,sc_P9_cl13_up
Rnf215,sc_P9_cl13_up
Zbtb7a,sc_P9_cl13_up
Spsb2,sc_P9_cl13_up
Tmem18,sc_P9_cl13_up
Ppat,sc_P9_cl13_up
Kctd5,sc_P9_cl13_up
Nelfe,sc_P9_cl13_up
Mad2l1,sc_P9_cl13_up
Sar1a,sc_P9_cl13_up
Fhl3,sc_P9_cl13_up
Rpl22l1,sc_P9_cl13_up
Slc25a5,sc_P9_cl13_up
Psmb3,sc_P9_cl13_up
Dctd,sc_P9_cl13_up
Mpp2,sc_P9_cl13_up
Gnb2,sc_P9_cl13_up
Vps36,sc_P9_cl13_up
Trgc4,sc_P9_cl13_up
Ap1s3,sc_P9_cl13_up
Ano10,sc_P9_cl13_up
Bcas1,sc_P9_cl13_up
Gpatch3,sc_P9_cl13_up
Fbxo34,sc_P9_cl13_up
Mib1,sc_P9_cl13_up
Ivns1abp,sc_P9_cl13_up
Gpcpd1,sc_P9_cl13_up
Cd274,sc_P9_cl13_up
Kdm2b,sc_P9_cl13_up
Hars,sc_P9_cl13_up
Manf,sc_P9_cl13_up
Stard3nl,sc_P9_cl13_up
Filip1,sc_P9_cl13_up
Foxm1,sc_P9_cl13_up
Mcm2,sc_P9_cl13_up
Dgkq,sc_P9_cl13_up
Ipmk,sc_P9_cl13_up
Ctps2,sc_P9_cl13_up
Rsl1d1,sc_P9_cl13_up
Dusp22,sc_P9_cl13_up
Chtop,sc_P9_cl13_up
Ndufv2,sc_P9_cl13_up
Podnl1,sc_P9_cl13_up
Zfp472,sc_P9_cl13_up
Abcc5,sc_P9_cl13_up
H2-T24,sc_P9_cl13_up
Cyba,sc_P9_cl13_up
Cmss1,sc_P9_cl13_up
Nfxl1,sc_P9_cl13_up
Itgam,sc_P9_cl13_up
Capza1,sc_P9_cl13_up
Tef,sc_P9_cl13_up
Rpa2,sc_P9_cl13_up
Cnp,sc_P9_cl13_up
Eif3d,sc_P9_cl13_up
Tnfaip3,sc_P9_cl13_up
Olfr524,sc_P9_cl13_up
Dsp,sc_P9_cl13_up
Lin37,sc_P9_cl13_up
Mthfd2,sc_P9_cl13_up
Anapc10,sc_P9_cl13_up
Zdhhc6,sc_P9_cl13_up
Taf1c,sc_P9_cl13_up
Rpsa,sc_P9_cl13_up
Spred2,sc_P9_cl13_up
Slc35f6,sc_P9_cl13_up
Afdn,sc_P9_cl13_up
Arpc3,sc_P9_cl13_up
Neb,sc_P9_cl13_up
Dpm2,sc_P9_cl13_up
Akr1b8,sc_P9_cl13_up
Cenpi,sc_P9_cl13_up
Ift57,sc_P9_cl13_up
Hip1r,sc_P9_cl13_up
Ppie,sc_P9_cl13_up
Eid1,sc_P9_cl13_up
Arsb,sc_P9_cl13_up
Prkch,sc_P9_cl13_up
Rpl6,sc_P9_cl13_up
Lsm12,sc_P9_cl13_up
Erp29,sc_P9_cl13_up
Gm17018,sc_P9_cl13_up
Ech1,sc_P9_cl13_up
Ralyl,sc_P9_cl13_up
Cab39,sc_P9_cl13_up
Chst2,sc_P9_cl13_up
Os9,sc_P9_cl13_up
Rbm42,sc_P9_cl13_up
Lzic,sc_P9_cl13_up
Ptbp1,sc_P9_cl13_up
Rab1a,sc_P9_cl13_up
Hes1,sc_P9_cl13_up
Ltbp3,sc_P9_cl13_up
Hhex,sc_P9_cl13_up
Mrpl13,sc_P9_cl13_up
Ranbp2,sc_P9_cl13_up
Wbp1l,sc_P9_cl13_up
Med28,sc_P9_cl13_up
Pafah1b1,sc_P9_cl13_up
Abcf2,sc_P9_cl13_up
Pcca,sc_P9_cl13_up
Fam162a,sc_P9_cl13_up
Pebp1,sc_P9_cl13_up
Faim,sc_P9_cl13_up
Mettl17,sc_P9_cl13_up
Rnf168,sc_P9_cl13_up
Aifm1,sc_P9_cl13_up
Fubp1,sc_P9_cl13_up
Dipk1a,sc_P9_cl13_up
Mtch2,sc_P9_cl13_up
Grhpr,sc_P9_cl13_up
Fbl,sc_P9_cl13_up
Atp5d,sc_P9_cl13_up
Gatb,sc_P9_cl13_up
Twsg1,sc_P9_cl13_up
Cct4,sc_P9_cl13_up
Lrrk2,sc_P9_cl13_up
Clec16a,sc_P9_cl13_up
Tut7,sc_P9_cl13_up
Lbh,sc_P9_cl13_up
Rnf4,sc_P9_cl13_up
Dnpep,sc_P9_cl13_up
Ubtf,sc_P9_cl13_up
Wdr24,sc_P9_cl13_up
Oxsr1,sc_P9_cl13_up
BC004004,sc_P9_cl13_up
Bspry,sc_P9_cl13_up
Eif4e,sc_P9_cl13_up
Dync1li1,sc_P9_cl13_up
Yju2,sc_P9_cl13_up
Def6,sc_P9_cl13_up
Katnbl1,sc_P9_cl13_up
Tmem79,sc_P9_cl13_up
Ipo5,sc_P9_cl13_up
Sik3,sc_P9_cl13_up
Mrpl55,sc_P9_cl13_up
C2cd5,sc_P9_cl13_up
Ube2v2,sc_P9_cl13_up
Atf2,sc_P9_cl13_up
Apex1,sc_P9_cl13_up
Mfsd10,sc_P9_cl13_up
Smpd1,sc_P9_cl13_up
Fam49a,sc_P9_cl13_up
Fam173a,sc_P9_cl13_up
Slc29a4,sc_P9_cl13_up
Ccdc124,sc_P9_cl13_up
Fnip2,sc_P9_cl13_up
Nt5c3b,sc_P9_cl13_up
Ubxn2a,sc_P9_cl13_up
Rsph3a,sc_P9_cl13_up
Myadm,sc_P9_cl13_up
Rbbp7,sc_P9_cl13_up
Thoc1,sc_P9_cl13_up
Prpsap2,sc_P9_cl13_up
Ddx39b,sc_P9_cl13_up
Ccz1,sc_P9_cl13_up
Capn2,sc_P9_cl13_up
Knl1,sc_P9_cl13_up
Gm14305,sc_P9_cl13_up
Nsf,sc_P9_cl13_up
Pja1,sc_P9_cl13_up
Pcyox1,sc_P9_cl13_up
Atg4d,sc_P9_cl13_up
Cela1,sc_P9_cl13_up
Ccdc82,sc_P9_cl13_up
Rmi2,sc_P9_cl13_up
Nt5dc2,sc_P9_cl13_up
Ogdh,sc_P9_cl13_up
Rab11fip4,sc_P9_cl13_up
Vmn2r96,sc_P9_cl13_up
Isg15,sc_P9_cl13_up
Dynll1,sc_P9_cl13_up
Pgrmc1,sc_P9_cl13_up
Ldha,sc_P9_cl13_up
Prpf8,sc_P9_cl13_up
Tcp1,sc_P9_cl13_up
Epop,sc_P9_cl13_up
Nat14,sc_P9_cl13_up
Cyp2d22,sc_P9_cl13_up
Phyh,sc_P9_cl13_up
U2af1,sc_P9_cl13_up
Thrap3,sc_P9_cl13_up
Zcchc9,sc_P9_cl13_up
Id1,sc_P9_cl13_up
Uqcr11,sc_P9_cl13_up
Rhbdf2,sc_P9_cl13_up
Mrpl2,sc_P9_cl13_up
Trnau1ap,sc_P9_cl13_up
Csrnp1,sc_P9_cl13_up
Slc25a12,sc_P9_cl13_up
Racgap1,sc_P9_cl13_up
Ldlrap1,sc_P9_cl13_up
Sytl3,sc_P9_cl13_up
Prelid2,sc_P9_cl13_up
Cep290,sc_P9_cl13_up
Chmp1a,sc_P9_cl13_up
Dgkg,sc_P9_cl13_up
Vps37c,sc_P9_cl13_up
Cnot1,sc_P9_cl13_up
Icos,sc_P9_cl13_up
Tmed5,sc_P9_cl13_up
Tnfrsf14,sc_P9_cl13_up
Fip1l1,sc_P9_cl13_up
Ppa1,sc_P9_cl13_up
Il17ra,sc_P9_cl13_up
Pex11b,sc_P9_cl13_up
Trappc6a,sc_P9_cl13_up
Cep104,sc_P9_cl13_up
S100a11,sc_P9_cl13_up
Rnmt,sc_P9_cl13_up
Acsl1,sc_P9_cl13_up
Cwc22,sc_P9_cl13_up
Maf,sc_P9_cl13_up
Dennd3,sc_P9_cl13_up
Eps15,sc_P9_cl13_up
Edf1,sc_P9_cl13_up
St6galnac4,sc_P9_cl13_up
Zfp965,sc_P9_cl13_up
Hspb11,sc_P9_cl13_up
Pea15a,sc_P9_cl13_up
Slc38a10,sc_P9_cl13_up
Ssr2,sc_P9_cl13_up
Rufy3,sc_P9_cl13_up
Ubl4a,sc_P9_cl13_up
Pdcd11,sc_P9_cl13_up
Zfand4,sc_P9_cl13_up
Esyt1,sc_P9_cl13_up
Cdv3,sc_P9_cl13_up
Zfp212,sc_P9_cl13_up
Upf2,sc_P9_cl13_up
Psmb10,sc_P9_cl13_up
Galk2,sc_P9_cl13_up
Miip,sc_P9_cl13_up
Ppip5k2,sc_P9_cl13_up
Rab11fip3,sc_P9_cl13_up
Txn2,sc_P9_cl13_up
Galnt1,sc_P9_cl13_up
Apba3,sc_P9_cl13_up
Virma,sc_P9_cl13_up
Pold2,sc_P9_cl13_up
Mad2l1bp,sc_P9_cl13_up
Tnfrsf13c,sc_P9_cl13_up
Ndufb5,sc_P9_cl13_up
Mapkbp1,sc_P9_cl13_up
Mrpl54,sc_P9_cl13_up
Tyw5,sc_P9_cl13_up
Banf1,sc_P9_cl13_up
Kif14,sc_P9_cl13_up
Elmo1,sc_P9_cl13_up
Zfp622,sc_P9_cl13_up
Gtpbp6,sc_P9_cl13_up
Txnl1,sc_P9_cl13_up
Tmem259,sc_P9_cl13_up
Fut7,sc_P9_cl13_up
Bahcc1,sc_P9_cl13_up
Zfp273,sc_P9_cl13_up
Ndufs1,sc_P9_cl13_up
Tspan31,sc_P9_cl13_up
Cutc,sc_P9_cl13_up
Nme7,sc_P9_cl13_up
Lypla1,sc_P9_cl13_up
Fundc2,sc_P9_cl13_up
Lgals3,sc_P9_cl13_up
Arhgap15,sc_P9_cl13_up
Itfg2,sc_P9_cl13_up
Evi5l,sc_P9_cl13_up
Exog,sc_P9_cl13_up
Decr2,sc_P9_cl13_up
Zgpat,sc_P9_cl13_up
Ibtk,sc_P9_cl13_up
Abcb8,sc_P9_cl13_up
Atp5j2,sc_P9_cl13_up
Rnf213,sc_P9_cl13_up
Selenoi,sc_P9_cl13_up
Osm,sc_P9_cl13_up
Jazf1,sc_P9_cl13_up
Ddah2,sc_P9_cl13_up
Gtf2f1,sc_P9_cl13_up
Prps1l3,sc_P9_cl13_up
Gpr107,sc_P9_cl13_up
Ube2k,sc_P9_cl13_up
Gbp4,sc_P9_cl13_up
Ctso,sc_P9_cl13_up
Stk39,sc_P9_cl13_up
Anapc7,sc_P9_cl13_up
Aplf,sc_P9_cl13_up
Ermn,sc_P9_cl13_up
Sbno1,sc_P9_cl13_up
Fut4,sc_P9_cl13_up
Plxnc1,sc_P9_cl13_up
Leo1,sc_P9_cl13_up
Tmem256,sc_P9_cl13_up
Cfl1,sc_P9_cl13_up
Ciao2a,sc_P9_cl13_up
Malsu1,sc_P9_cl13_up
Rnf114,sc_P9_cl13_up
B9d2,sc_P9_cl13_up
Gng10,sc_P9_cl13_up
Zfp276,sc_P9_cl13_up
Il1rl1,sc_P9_cl13_up
Rara,sc_P9_cl13_up
Prkcsh,sc_P9_cl13_up
Zmynd8,sc_P9_cl13_up
Scaf8,sc_P9_cl13_up
Cblb,sc_P9_cl13_up
Emc8,sc_P9_cl13_up
Nampt,sc_P9_cl13_up
Eif4a2,sc_P9_cl13_up
Clcn6,sc_P9_cl13_up
Zmym6,sc_P9_cl13_up
Ndufb8,sc_P9_cl13_up
Arpc5l,sc_P9_cl13_up
Ccnc,sc_P9_cl13_up
Dnaja3,sc_P9_cl13_up
Cstad,sc_P9_cl13_up
Dus4l,sc_P9_cl13_up
Pex6,sc_P9_cl13_up
Arf4,sc_P9_cl13_up
Mthfsl,sc_P9_cl13_up
Vmp1,sc_P9_cl13_up
Hdac4,sc_P9_cl13_up
Sugct,sc_P9_cl13_up
Pecam1,sc_P9_cl13_up
Zbtb20,sc_P9_cl13_up
Slc8b1,sc_P9_cl13_up
Sh2b1,sc_P9_cl13_up
Mrps10,sc_P9_cl13_up
Ppp6r3,sc_P9_cl13_up
Galnt6,sc_P9_cl13_up
Exoc6,sc_P9_cl13_up
H3c8,sc_P9_cl13_up
Nup37,sc_P9_cl13_up
Mrps21,sc_P9_cl13_up
Hic1,sc_P9_cl13_up
Taf12,sc_P9_cl13_up
Runx3,sc_P9_cl13_up
Nup43,sc_P9_cl13_up
Colgalt1,sc_P9_cl13_up
Thtpa,sc_P9_cl13_up
Ankrd39,sc_P9_cl13_up
Tmem126b,sc_P9_cl13_up
Ppib,sc_P9_cl13_up
Serpinb6b,sc_P9_cl13_up
Tmem167,sc_P9_cl13_up
Ckap5,sc_P9_cl13_up
Enc1,sc_P9_cl13_up
Paics,sc_P9_cl13_up
Trim36,sc_P9_cl13_up
Eno1b,sc_P9_cl13_up
Wdr7,sc_P9_cl13_up
Scrn3,sc_P9_cl13_up
Top2b,sc_P9_cl13_up
Specc1,sc_P9_cl13_up
Numb,sc_P9_cl13_up
Zfp319,sc_P9_cl13_up
Hipk2,sc_P9_cl13_up
Fam219b,sc_P9_cl13_up
Washc3,sc_P9_cl13_up
Bcat1,sc_P9_cl13_up
Sumo1,sc_P9_cl13_up
Zfp866,sc_P9_cl13_up
Abhd17c,sc_P9_cl13_up
Ccl4,sc_P9_cl13_up
Rnf11,sc_P9_cl13_up
Apmap,sc_P9_cl13_up
Thap11,sc_P9_cl13_up
Msrb1,sc_P9_cl13_up
Zfp296,sc_P9_cl13_up
Tsga10,sc_P9_cl13_up
Nfrkb,sc_P9_cl13_up
Gm45871,sc_P9_cl13_up
Idh1,sc_P9_cl13_up
Ruvbl2,sc_P9_cl13_up
Plscr3,sc_P9_cl13_up
Sertad3,sc_P9_cl13_up
Gm14410,sc_P9_cl13_up
Tmsb4x,sc_P9_cl13_up
Slc33a1,sc_P9_cl13_up
Plpp2,sc_P9_cl13_up
Ralgds,sc_P9_cl13_up
Tcirg1,sc_P9_cl13_up
Prdx1,sc_P9_cl13_up
C130026I21Rik,sc_P9_cl13_up
Ift46,sc_P9_cl13_up
Eri2,sc_P9_cl13_up
Gins1,sc_P9_cl13_up
Fam241b,sc_P9_cl13_up
Pds5b,sc_P9_cl13_up
Utrn,sc_P9_cl13_up
Gnptg,sc_P9_cl13_up
Zpbp,sc_P9_cl13_up
Depdc1a,sc_P9_cl13_up
Slc16a10,sc_P9_cl13_up
Fam98a,sc_P9_cl13_up
Smarca4,sc_P9_cl13_up
Dpysl2,sc_P9_cl13_up
Cep70,sc_P9_cl13_up
Pou5f2,sc_P9_cl13_up
Polr2b,sc_P9_cl13_up
Hnrnpf,sc_P9_cl13_up
Ybx3,sc_P9_cl13_up
Map1lc3a,sc_P9_cl13_up
Actr2,sc_P9_cl13_up
AU040320,sc_P9_cl13_up
Arid3b,sc_P9_cl13_up
Ccdc58,sc_P9_cl13_up
Atxn7l1,sc_P9_cl13_up
Lmnb2,sc_P9_cl13_up
Ppm1g,sc_P9_cl13_up
1810055G02Rik,sc_P9_cl13_up
Anxa4,sc_P9_cl13_up
Hpcal1,sc_P9_cl13_up
Itm2c,sc_P9_cl13_up
Atp5c1,sc_P9_cl13_up
Smc1a,sc_P9_cl13_up
Bco1,sc_P9_cl13_up
Myo1d,sc_P9_cl13_up
Chtf18,sc_P9_cl13_up
Shoc2,sc_P9_cl13_up
Heatr5a,sc_P9_cl13_up
Ccpg1os,sc_P9_cl13_up
Abcb7,sc_P9_cl13_up
Tcf7l1,sc_P9_cl13_up
Nufip1,sc_P9_cl13_up
Lgals9,sc_P9_cl13_up
Afg3l1,sc_P9_cl13_up
Tmem64,sc_P9_cl13_up
Rnh1,sc_P9_cl13_up
Cib2,sc_P9_cl13_up
Cdk20,sc_P9_cl13_up
Prkcd,sc_P9_cl13_up
Lnpep,sc_P9_cl13_up
Atpsckmt,sc_P9_cl13_up
Bola3,sc_P9_cl13_up
Pdcd2,sc_P9_cl13_up
Lgals3bp,sc_P9_cl13_up
Ret,sc_P9_cl13_up
Eloa,sc_P9_cl13_up
Nhlrc3,sc_P9_cl13_up
Neto2,sc_P9_cl13_up
Mrps16,sc_P9_cl13_up
Napa,sc_P9_cl13_up
Pofut1,sc_P9_cl13_up
Setx,sc_P9_cl13_up
Cd7,sc_P9_cl13_up
Smad3,sc_P9_cl13_up
Glul,sc_P9_cl13_up
