,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Scnn1a,0.005342175,0.0,0.002207475,1.277292251586914,0.9989414490854748,0.2324284166097641,1.277292251586914,0.5777895335115554,1.0805314779281616,1.277292251586914,0.31309560334675,1.399452567100525
Gpatch4,0.16441923,0.020660223000000002,0.12641032,0.4073467254638672,0.9989414490854748,0.9418382048606871,0.4073467254638672,0.2419831552447836,1.821298360824585,0.4073467254638672,0.041201405139413366,2.522942543029785
Iscu,0.7955386,0.18644555,0.81920296,-0.06163157150149345,0.9989414490854748,-0.5038698315620422,-0.06163157150149345,0.8322259480886295,-0.6146100759506226,-0.06163157150149345,0.570076178086375,-0.8992242217063904
Ltb4r1,0.016807767,0.010045611,0.023366041,-0.480031818151474,0.9989414490854748,-0.12611179053783414,-0.480031818151474,0.7191218829777184,-0.8053020238876343,-0.480031818151474,0.3944504093378571,-1.2331101894378662
Sgk3,0.05610589,0.022049991,0.05335451,0.07454489171504974,0.9989414490854748,0.13848377764225006,0.07454489171504974,1.0,0.21919555962085724,0.07454489171504974,0.9534214075980749,0.31735172867774963
Tacc1,0.41383207,0.103552885,0.34838077,0.2985851466655731,0.4081840410247667,2.071235656738281,0.2985851466655731,0.14049636166683585,2.1631267070770264,0.2985851466655731,0.008334268613810607,3.1507837772369385
Cpne3,0.31775182,0.05692513,0.26094347,0.3271150588989258,0.4691243299065971,1.9787757396698,0.3271150588989258,0.1416064373998513,2.1577191352844243,0.3271150588989258,0.009196319840376737,3.116039276123047
Tedc1,0.030830976,0.003348537,0.014536140500000001,1.0965348482131958,0.9989414490854748,0.731266975402832,1.0965348482131958,0.1432822418339364,2.149654626846313,1.0965348482131958,0.01807378529538285,2.866414785385132
Mtmr14,0.12250551,0.02343976,0.10670902,0.2107769250869751,0.9989414490854748,0.5894839763641357,0.2107769250869751,0.6507347816032264,0.9197222590446472,0.2107769250869751,0.3488656854734651,1.3214555978775024
Snx17,0.29566345,0.05218682400000001,0.24765548,0.2918177843093872,0.812693880927885,1.490824580192566,0.2918177843093872,0.19938154274280165,1.9468255043029783,0.2918177843093872,0.02223890251320292,2.783259630203247
Otub1,0.2992927,0.03348537,0.24986295,0.2977059185504913,0.7521723812066992,1.5724796056747437,0.2977059185504913,0.18579496771185136,1.993349552154541,0.2977059185504913,0.0194634631417308,2.8379275798797607
Bok,0.010016576999999999,0.0,0.0,23.263118743896484,0.9989414490854748,0.4988385438919067,23.263118743896484,0.002302402999076698,3.8993947505950928,23.263118743896484,0.0008248564315888618,3.8993947505950928
Tcaim,0.06739475,0.013394148,0.09159223,-0.4602750837802887,0.9989414490854748,-0.7344012260437012,-0.4602750837802887,0.3483981742062467,-1.5482840538024902,-0.4602750837802887,0.0580617757003742,-2.3650028705596924
Banp,0.14040992,0.07562658,0.14494674,-0.049228549003601074,0.9989414490854748,0.15052585303783414,-0.049228549003601074,1.0,-0.2235049605369568,-0.049228549003601074,0.9420480834888256,-0.3339398801326752
Lxn,0.027101496,0.0,0.023741147,0.19341710209846494,0.9989414490854748,0.3392398953437805,0.19341710209846494,0.9745442619336973,0.3686574399471283,0.19341710209846494,0.8007624659146211,0.5437908768653871
Myom1,0.0020033156,0.0,0.0088299,-2.144935607910156,0.9989414490854748,-0.15374256670475006,-2.144935607910156,0.3685804378648636,-1.5026130676269531,-2.144935607910156,0.03877405494152336,-2.5485424995422363
Ptprb,0.007736112,0.006697074,0.0,22.888761520385746,0.9989414490854748,0.3697574734687805,22.888761520385746,0.0232014067624554,3.053257942199707,22.888761520385746,0.011092643379130136,3.053257942199707
Tars,0.35775065,0.090667725,0.28556126,0.3800146579742432,0.7425631240759931,1.583944320678711,0.3800146579742432,0.07501975786569037,2.512420654296875,0.3800146579742432,0.003076219523309425,3.488769054412842
Wrap73,0.12933494,0.026788296,0.08388405,0.6580119132995605,0.6888871282869207,1.6553720235824585,0.6580119132995605,0.03719043578722401,2.856596708297729,0.6580119132995605,0.0006767888480421992,3.9493117332458496
Lama4,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Dek,1.0081079,0.27042165,0.88094115,0.3004931807518005,0.03468196658261425,3.2678544521331787,0.3004931807518005,0.01701177154209521,3.187300682067871,0.3004931807518005,5.1041822864718484e-05,4.628996849060059
Piezo1,0.10758758,0.038792677000000005,0.08775792,0.3084472119808197,0.9989414490854748,0.7024814486503601,0.3084472119808197,0.4871979312991059,1.2435979843139648,0.3084472119808197,0.1838303110494616,1.7639020681381226
Rybp,0.21717979,0.06949851,0.20221469,0.11417420208454132,0.9989414490854748,0.2697093486785889,0.11417420208454132,0.8112100180716285,0.6521996259689331,0.11417420208454132,0.5510411728505903,0.9328433275222778
Mga,0.19756441,0.022049991,0.15065297,0.4259146749973297,0.6413649404416584,1.7183866500854492,0.4259146749973297,0.1316861723450735,2.203965187072754,0.4259146749973297,0.008771187347331882,3.133030891418457
Dctn4,0.10500174,0.03348537,0.0903405,0.2277163714170456,0.9989414490854748,0.6843358874320984,0.2277163714170456,0.6739318758428124,0.8833459615707397,0.2277163714170456,0.3710155900072532,1.278557062149048
Trub2,0.07130096,0.0,0.049855743,0.5317875146865845,0.9989414490854748,0.7515570521354675,0.5317875146865845,0.27789202977991617,1.7123087644577026,0.5317875146865845,0.0580617757003742,2.3650028705596924
Vill,0.02175932,0.0,0.0176598,0.30413132905960083,0.9989414490854748,0.3642313182353973,0.30413132905960083,0.8588280400676809,0.5651781558990479,0.30413132905960083,0.6295369535876726,0.8035106658935547
Commd7,0.25044492,0.10241488,0.19205393,0.4266538619995117,0.4081840410247667,2.0710706710815434,0.4266538619995117,0.07518919349460823,2.5114667415618896,0.4266538619995117,0.002160863571543755,3.600126028060913
Dhfr,0.027882737999999997,0.003348537,0.013244851,1.0845358371734621,0.9989414490854748,0.580906093120575,1.0845358371734621,0.16303574742073013,2.076660394668579,1.0845358371734621,0.027880323926903004,2.6896934509277344
Rrh,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.5094992904550271,1.0
Pdlim7,0.031057917999999997,0.003348537,0.011037376000000002,1.5070563554763794,0.9989414490854748,0.6936561465263367,1.5070563554763794,0.03987585669670361,2.8184320926666264,1.5070563554763794,0.00350093618109289,3.449682712554932
Btg3,0.3529502,0.12642364,0.34229317,0.05236401781439781,0.9989414490854748,0.3023713827133179,0.05236401781439781,1.0,0.31284308433532715,0.05236401781439781,0.8589017437985889,0.4561196565628052
Rps6ka3,0.39570284,0.13034119,0.30722493,0.4326762855052948,0.20417043362779694,2.4941928386688232,0.4326762855052948,0.0276845603404202,2.98408842086792,0.4326762855052948,0.00021905043440816676,4.257094383239746
Scaf8,0.13969193,0.026788296,0.113706544,0.31607356667518616,0.9989414490854748,1.0550006628036501,0.31607356667518616,0.4087079069960061,1.3954920768737793,0.31607356667518616,0.1187367429398898,2.008939504623413
Ppip5k2,0.2209734,0.06027367,0.19009514,0.24018748104572296,0.9989414490854748,1.1148810386657717,0.24018748104572296,0.4549529690917157,1.3034337759017944,0.24018748104572296,0.14698758393015635,1.8876295089721682
Sub1,1.1194088,0.35820678,1.0262028,0.2044515758752823,0.4242374233929832,2.0431926250457764,0.2044515758752823,0.11593496455186415,2.2805042266845703,0.2044515758752823,0.006574923373800965,3.2346882820129395
Srp72,0.4673152,0.06614997,0.3915668,0.3136771321296692,0.3896136088162192,2.1085991859436035,0.3136771321296692,0.09134741638923513,2.4076738357543945,0.3136771321296692,0.0033135149430339626,3.4647364616394043
Alyref,0.21457283,0.03683391,0.15693986,0.4941153526306152,0.5983176415311114,1.7787619829177856,0.4941153526306152,0.053812261944154435,2.684062957763672,0.4941153526306152,0.0013939016565231814,3.737638950347901
Atp1b2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Tet1,0.015472224,0.0,0.0066224253,1.2306443452835083,0.9989414490854748,0.3971408009529114,1.2306443452835083,0.2797899800273513,1.7069733142852783,1.2306443452835083,0.08821835571491624,2.1625051498413086
Zzef1,0.17677394,0.016742686,0.17697671,-0.0018044795142486687,0.9989414490854748,0.20240572094917295,-0.0018044795142486687,1.0,-0.008876015432178974,-0.0018044795142486687,1.0,-0.01313954684883356
Ffar1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Morc2a,0.06506407,0.006697074,0.0723056,-0.15752962231636047,0.9989414490854748,-0.19011621177196505,-0.15752962231636047,0.8916585421291681,-0.5108078122138977,-0.15752962231636047,0.6596554806735031,-0.7572149038314819
Smim31,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Cenpl,0.058159415,0.022049991,0.05206322,0.16418613493442535,0.9989414490854748,0.4451441168785095,0.16418613493442535,0.917151625996808,0.4686173498630524,0.16418613493442535,0.7030466454453689,0.6900210976600647
Eif3g,0.9170869,0.2634619,0.77249527,0.3663456439971924,0.0039745112526877405,3.994420051574707,0.3663456439971924,0.0017845531661218363,3.998456478118897,0.3663456439971924,1.6620074813783535e-07,5.853383541107178
2410131K14Rik,0.12817505,0.03348537,0.087382816,0.5826476812362671,0.8360595041219002,1.4627814292907717,0.5826476812362671,0.06690380749079604,2.568136692047119,0.5826476812362671,0.0024416616355301983,3.5615651607513428
Pcyox1l,0.006009946600000001,0.0,0.0088299,-0.5570815801620483,0.9998387132758207,0.0011547189205884931,-0.5570815801620483,0.8475844763172145,-0.5843629240989685,-0.5570815801620483,0.5697278381251978,-0.8997845649719238
Hdhd5,0.06734454,0.0,0.046356975999999994,0.554057240486145,0.9989414490854748,0.7818271517753601,0.554057240486145,0.2616713384642103,1.7701598405838013,0.554057240486145,0.04899360605037136,2.443772792816162
Rgs20,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Flt4,0.008681034,0.0,0.0,23.055702209472656,0.9989414490854748,0.4472061097621918,23.055702209472656,0.005213023731550504,3.626595497131348,23.055702209472656,0.00202485328881887,3.626595497131348
Rpap2,0.43163437,0.04548975,0.34097576,0.409736841917038,0.22304409828341895,2.439755916595459,0.409736841917038,0.04166573437909275,2.803577184677124,0.409736841917038,0.0005277599510267238,4.0209150314331055
Eif2s2,0.89160913,0.3155781,0.78396356,0.2739917635917664,0.3116626070020412,2.2485675811767583,0.2739917635917664,0.07242630455010031,2.530535936355591,0.2739917635917664,0.0020081820179298,3.623249769210816
Arf4,0.34380868,0.09571781,0.3112506,0.16829481720924375,0.9989414490854748,0.8991960883140564,0.16829481720924375,0.5169133562317336,1.1909117698669434,0.16829481720924375,0.19978672129759426,1.7047430276870728
Pi16,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Epp13,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.1218072548508644
Klf16,0.06311097,0.010045611,0.054270692,0.2241567075252533,0.9989414490854748,0.4085230529308319,0.2241567075252533,0.7788491302126446,0.7074872851371765,0.2241567075252533,0.5094992904550271,1.0160081386566162
Rnase1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Casp1,0.20470797,0.040182445,0.19258441,0.09711096435785294,0.9989414490854748,0.4448966979980469,0.09711096435785294,0.8874525803330573,0.5203238725662231,0.09711096435785294,0.6593455601323651,0.7584084868431091
Ikzf1,0.76405394,0.12446488,0.6046975,0.4654212892055512,0.0025772423774834165,4.12630558013916,0.4654212892055512,0.0005859117592284548,4.331033706665038,0.4654212892055512,1.4765148330620816e-08,6.292402744293213
Gtsf1,0.027946,0.0,0.019867277,0.4980985820293426,0.9989414490854748,0.2513163089752197,0.4980985820293426,0.6073076345176197,0.9928050637245178,0.4980985820293426,0.3402607977173149,1.3389006853103638
Lck,0.5065833,0.05079705599999999,0.33705935,0.71865314245224,0.0001806428684277241,4.817322254180908,0.71865314245224,1.9065833846112975e-05,5.208197116851807,0.71865314245224,9.48163246466244e-12,7.461203575134277
Pinlyp,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.5094992904550271,1.0
Map4k3,0.037395224,0.013394148,0.0353196,0.08389125764369965,0.9989414490854748,0.1861571818590164,0.08389125764369965,1.0,0.20980039238929749,0.08389125764369965,0.9622456219118634,0.3056944012641907
Gch1,0.119658776,0.05553536,0.08555045,0.5091034770011902,0.9989414490854748,1.2078359127044678,0.5091034770011902,0.14925263295377966,2.1267528533935547,0.5091034770011902,0.013752087858123057,2.96996545791626
Fam149b,0.02482103,0.0,0.026489701,-0.09507744014263153,0.9989414490854748,0.014598946087062359,-0.09507744014263153,1.0,-0.194976806640625,-0.09507744014263153,0.9761308045725301,-0.2866314947605133
Slc35c2,0.11275302599999999,0.0,0.09308906,0.2909104526042938,0.9989414490854748,0.9542101621627808,0.2909104526042938,0.5190435067386949,1.1872373819351196,0.2909104526042938,0.1930454298310744,1.7253892421722412
Ppp1r3f,0.013355437,0.0,0.016743615,-0.328634113073349,0.9989414490854748,-0.02375421673059464,-0.328634113073349,0.914209676788016,-0.4732524752616882,-0.328634113073349,0.6900355902095369,-0.7086887359619141
Rnpep,0.069234386,0.010045611,0.06089312,0.19129173457622528,0.9989414490854748,0.3398172557353973,0.19129173457622528,0.8234356224141312,0.6334545612335205,0.19129173457622528,0.5655205692246658,0.907741367816925
Vamp4,0.17854923,0.026788296,0.19134328,-0.1093546450138092,0.9989414490854748,-0.23267585039138794,-0.1093546450138092,0.8584338944594649,-0.5659656524658203,-0.1093546450138092,0.6047038121302837,-0.8420687317848206
Fam118b,0.033892684,0.0,0.026489701,0.3609093427658081,0.9989414490854748,0.3511995077133179,0.3609093427658081,0.7037270700664046,0.8318039178848267,0.3609093427658081,0.42638325756834,1.1726332902908323
Fam209,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Rhbdd1,0.04886082,0.013394148,0.042317133,0.21219223737716675,0.9989414490854748,0.4189155101776123,0.21219223737716675,0.8517522373326903,0.5778422355651855,0.21219223737716675,0.6051454303892132,0.8409772515296936
Xpo7,0.10149921,0.042141214,0.08371808,0.2908816039562225,0.9989414490854748,0.746525764465332,0.2908816039562225,0.5726616915599819,1.0923248529434204,0.2908816039562225,0.2473046837399171,1.5676039457321167
Crx,0.004674403,0.0,0.0,22.15972328186035,0.9989414490854748,0.2923088371753693,22.15972328186035,0.05609754776881027,2.653438806533813,22.15972328186035,0.03045864853966962,2.653438806533813
Ccdc152,0.051759932,0.0,0.047482292999999995,0.12755733728408813,0.9989414490854748,0.26698750257492065,0.12755733728408813,0.9903896898854436,0.33190473914146423,0.12755733728408813,0.8423532241672477,0.4818252325057984
Vmo1,0.0013355437,0.0,0.0,20.34996032714844,0.9989414490854748,0.16322776675224304,20.34996032714844,0.3983748537623321,1.4148958921432495,20.34996032714844,0.30662294722596456,1.4148958921432495
Rpl22,2.3379377999999997,0.78912115,2.3234722999999997,0.023117005825042725,0.9989414490854748,0.15341265499591827,0.023117005825042725,0.9436718585885808,0.4186268746852875,0.023117005825042725,0.7606135315302286,0.6064824461936951
Nedd9,0.13678302,0.04744852,0.09696293,0.5256674289703369,0.9834117180965214,1.285449504852295,0.5256674289703369,0.12273524944684484,2.246926069259644,0.5256674289703369,0.00903767235772486,3.1225495338439937
Wwc2,0.02092787,0.013394148,0.015452325,0.4415631890296936,0.9989414490854748,0.2374596893787384,0.4415631890296936,0.7359581610026209,0.7777029275894165,0.4415631890296936,0.4841249587461716,1.0690219402313232
Rbm17,0.50928485,0.15239117,0.47704172,0.11951985210180285,0.9989414490854748,0.85457444190979,0.11951985210180285,0.632319004166059,0.9513752460479736,0.11951985210180285,0.32262620236762,1.3759154081344604
Rarres1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
H3c4,0.012801136000000001,0.03740291,0.005706240400000001,1.1707850694656372,0.9989414490854748,0.37825292348861694,1.1707850694656372,0.42605374140256624,1.3607902526855469,1.1707850694656372,0.16800267704020527,1.814970016479492
Rmdn1,0.14291732,0.006697074,0.14590248,-0.03202888369560242,0.9989414490854748,-0.13073067367076874,-0.03202888369560242,1.0,-0.15113861858844754,-0.03202888369560242,1.0,-0.220528706908226
Twsg1,0.036286622000000004,0.010045611,0.03348723,0.11785771697759627,0.9989414490854748,0.250326544046402,0.11785771697759627,1.0,0.2741333544254303,0.11785771697759627,0.8965705882623137,0.4010121822357178
Setd2,0.5418808,0.11498826,0.43850514,0.3860191106796265,0.14749161771378472,2.659564971923828,0.3860191106796265,0.025954053723399758,3.0119659900665283,0.3860191106796265,0.00017258595356600304,4.320969581604004
Wdr61,0.12766115,0.040182445,0.104876645,0.300380140542984,0.9989414490854748,0.7853738069534302,0.300380140542984,0.4735079609941306,1.26945960521698,0.300380140542984,0.1700888542947767,1.80768883228302
Mki67,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Rnf144a,0.040571492,0.006697074,0.025573516,0.6766941547393799,0.9989414490854748,0.5437901020050049,0.6766941547393799,0.3342755480489327,1.576294183731079,0.6766941547393799,0.09313474959631042,2.1355128288269043
Cercam,0.010797821,0.006697074,0.013244851,-0.2964600622653961,0.9989414490854748,-0.014351505786180496,-0.2964600622653961,0.9524339478763026,-0.4039120376110077,-0.2964600622653961,0.7647856821023751,-0.5999512076377869
Zfand6,0.3733783,0.08232366,0.33832452,0.16901281476020813,0.9989414490854748,1.1017667055130005,0.16901281476020813,0.5149289874113214,1.19428813457489,0.16901281476020813,0.19046592947997668,1.7378932237625122
Plpp7,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Sema6c,0.0026710874,0.0,0.002207475,0.2753644585609436,0.9989414490854748,0.12916354835033414,0.2753644585609436,1.0,0.1797613650560379,0.2753644585609436,0.9937368018361248,0.25706276297569275
Hexim2,0.010130049,0.0,0.015452325,-0.613030195236206,0.9989414490854748,-0.12569940090179446,-0.613030195236206,0.7038764857908593,-0.8316409587860107,-0.613030195236206,0.3762529373746391,-1.267905592918396
Cyp17a1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Tmem11,0.114592664,0.028747065,0.10633391,0.1139800176024437,0.9989414490854748,0.3410544693470001,0.1139800176024437,0.9014373039110398,0.4955658316612244,0.1139800176024437,0.6855350449125727,0.7178528904914856
Mrpl52,0.43797615,0.11555726,0.42722195,0.04418165981769562,0.9989414490854748,0.04239467903971672,0.04418165981769562,0.9891283576142579,0.33388105034828186,0.04418165981769562,0.8433469592596992,0.4800431430339813
Chn1,0.01299172,0.0,0.0,23.640470504760746,0.9989414490854748,0.4472061097621918,23.640470504760746,0.01632642560540707,3.1953907012939453,23.640470504760746,0.007455914848691395,3.1953907012939453
Fdxr,0.029433256,0.003348537,0.011037376000000002,1.4283645153045654,0.9989414490854748,0.7432265281677246,1.4283645153045654,0.04865421283452697,2.727092981338501,1.4283645153045654,0.003680940171680371,3.432280778884888
Spag1,0.071918525,0.025398527999999997,0.03477852,1.0751959085464478,0.9945543649350028,1.2687060832977295,1.0751959085464478,0.020455309293515186,3.11043381690979,1.0751959085464478,0.00039668355338489563,4.099769115447998
Tro,0.0013355437,0.0,0.002207475,-0.7255986928939819,0.9989414490854748,0.0775311216711998,-0.7255986928939819,0.9751648897575,-0.3631810247898102,-0.7255986928939819,0.7843384580689555,-0.5669705271720886
Arhgef5,0.016139995,0.0,0.012328666,0.39137929677963257,0.9989414490854748,0.22533513605594635,0.39137929677963257,0.855918362803365,0.5713489651679993,0.39137929677963257,0.630544990430074,0.8011296391487122
Runx3,0.9006530999999999,0.29170543,0.67146194,0.6104274988174438,2.8674546592979134e-05,5.231618881225586,0.6104274988174438,2.2771032475342012e-05,5.167398929595947,0.6104274988174438,5.072710620549903e-12,7.554386615753174
Svop,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Serpinf1,0.0017261651999999998,0.0,0.0066224253,-1.9433228969573972,0.9989414490854748,-0.09361470490694046,-1.9433228969573972,0.4995060013181331,-1.2206299304962158,-1.9433228969573972,0.11906251029123313,-2.0057942867279053
Eif2a,0.40952072,0.07897512,0.42693728,-0.0735243558883667,0.9989414490854748,-0.20290060341358185,-0.0735243558883667,0.8717366442136859,-0.5463187694549559,-0.0735243558883667,0.6275814007054492,-0.8070610165596008
Med18,0.05403931,0.030136835,0.05776946,-0.09901344776153563,0.9989414490854748,-0.019712701439857483,-0.09901344776153563,1.0,-0.29333218932151794,-0.09901344776153563,0.8727386629490015,-0.4348251521587372
Hmg20a,0.08877651,0.03683391,0.089590296,-0.013760310597717762,0.9989414490854748,-0.0949343889951706,-0.013760310597717762,1.0,-0.05296612903475762,-0.013760310597717762,1.0,-0.07675720751285553
Hmgcr,0.11660904,0.032095604,0.11683021,-0.002896410645917058,0.9989414490854748,0.06705617159605026,-0.002896410645917058,1.0,-0.012227211147546768,-0.002896410645917058,1.0,-0.017792172729969025
Tpm2,0.00734549,0.0,0.00441495,0.7365775108337402,0.9989414490854748,0.2241804152727127,0.7365775108337402,0.7417944701355781,0.76767897605896,0.7365775108337402,0.4954180861895766,1.0495324134826658
Git2,0.19428343,0.043530982,0.15252492,0.3801104426383972,0.8189223132253586,1.4828239679336548,0.3801104426383972,0.1970820991343571,1.953453540802002,0.3801104426383972,0.021808785377527704,2.7913081645965576
Cstf3,0.08493355,0.0,0.0811355,0.06877892464399338,0.9989414490854748,0.12800884246826172,0.06877892464399338,1.0,0.2501490116119385,0.06877892464399338,0.9245446302307584,0.3614892363548279
Dtwd2,0.01413668,0.0,0.011412481,0.310800164937973,0.9989414490854748,0.2824937105178833,0.310800164937973,0.9484789502669542,0.41066059470176697,0.310800164937973,0.7620562543826191,0.603952944278717
Tmem200b,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Zfp512,0.04296434,0.003348537,0.039193474,0.13526509702205658,0.9989414490854748,0.410914957523346,0.13526509702205658,0.9939700659994478,0.32593023777008057,0.13526509702205658,0.8402972215900957,0.4850604236125946
Pcyox1,0.085879564,0.020091223000000002,0.07892802,0.12686051428318024,0.9989414490854748,0.34575581550598145,0.12686051428318024,0.9323995088760356,0.4410781264305115,0.12686051428318024,0.7356699986090696,0.6420294642448425
Vipr2,0.04280066,0.010045611,0.0176598,1.2953906059265137,0.9989414490854748,0.93342524766922,1.2953906059265137,0.044078010512860616,2.77480149269104,1.2953906059265137,0.002146969981227413,3.6030042171478267
Slc43a1,0.03283429,0.013394148,0.023366041,0.4976518750190735,0.9989414490854748,0.4914978444576264,0.4976518750190735,0.5769382313513808,1.0841745138168335,0.4976518750190735,0.2622266407108784,1.5312973260879517
Nrde2,0.12268224,0.016742686,0.094755456,0.3931554257869721,0.9989414490854748,0.7857037186622621,0.3931554257869721,0.3092706862362946,1.6326698064804075,0.3931554257869721,0.0702741897980426,2.277022361755371
Atp6v0c,0.01413668,0.013394148,0.0066224253,1.099441409111023,0.9989414490854748,0.3713245987892151,1.099441409111023,0.3628594582944233,1.514725923538208,1.099441409111023,0.12540165547806767,1.9748294353485107
Cyp1a1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Eif3i,0.5107765999999999,0.08005311,0.4100277,0.3952027857303619,0.057105400434333486,3.078892946243286,0.3952027857303619,0.015133763803656459,3.235813856124878,0.3952027857303619,4.177109082467832e-05,4.6808199882507315
Mcmdc2,0.0020033156,0.0,0.0,20.93540382385254,0.9989414490854748,0.18904396891593933,20.93540382385254,0.26881270836268395,1.733723521232605,20.93540382385254,0.19046592947997668,1.733723521232605
Ccne1,0.006677718399999999,0.0,0.002207475,1.6001846790313718,0.9989414490854748,0.2840608358383179,1.6001846790313718,0.3848778782490299,1.4663679599761963,1.6001846790313718,0.16046005759945153,1.84121572971344
Zfp692,0.040847555,0.013394148,0.040109657,0.02683593146502972,0.9989414490854748,0.17254799604415896,0.02683593146502972,1.0,0.06731468439102173,0.02683593146502972,1.0,0.09907427430152893
Lsmem2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
A2m,0.025992895,0.006697074,0.031279758,-0.2709438800811768,0.9989414490854748,-0.09806862473487854,-0.2709438800811768,0.8744574564467756,-0.5427262783050537,-0.2709438800811768,0.6242114232329941,-0.8115850687026978
H1f3,0.80371004,0.3863518,0.8303402,-0.06882423907518387,0.9989414490854748,-0.32975471019744873,-0.06882423907518387,0.8835663985579864,-0.5289313197135925,-0.06882423907518387,0.6476362384436969,-0.7764219641685486
Cdk4,0.1608085,0.026788296,0.13869943,0.22972816228866574,0.9989414490854748,0.6617363691329956,0.22972816228866574,0.5596006741662694,1.1134941577911377,0.22972816228866574,0.23993891224153366,1.5896282196044922
Fam129c,0.02727823,0.0,0.15157276,-2.5651841163635254,0.013137184629157113,-3.6028878688812256,-2.5651841163635254,9.801232196704528e-07,-5.9146666526794425,-2.5651841163635254,8.999207376531853e-21,-10.11741542816162
Patz1,0.043632112,0.003348537,0.040109657,0.12399934232234955,0.9989414490854748,0.2763902246952057,0.12399934232234955,0.9982040890882748,0.3192581534385681,0.12399934232234955,0.8518440330435529,0.4663936197757721
Glra3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Ndufa4,1.0561367,0.30743125,0.8775411,0.4165282249450684,0.0013681079352895276,4.298523426055908,0.4165282249450684,0.00019329736114027452,4.645282745361328,0.4165282249450684,3.038527556415315e-09,6.564523220062256
Col27a1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
Gng10,0.020700928,0.0,0.00441495,2.2409985065460205,0.9989414490854748,0.7405047416687012,2.2409985065460205,0.010200380846541743,3.3856937885284424,2.2409985065460205,0.0005248626021203852,4.026159763336182
Insr,0.0026710874,0.0,0.002207475,0.2753644585609436,0.9989414490854748,0.12916354835033414,0.2753644585609436,1.0,0.1797613650560379,0.2753644585609436,0.9937368018361248,0.25706276297569275
Fam168a,0.034169833999999996,0.010045611,0.052979402,-0.6463750004768372,0.9989414490854748,-0.6503541469573975,-0.6463750004768372,0.3046694190599197,-1.644037842750549,-0.6463750004768372,0.040574061536704134,-2.5289380550384517
Pus7l,0.22085993,0.03740291,0.19059667,0.2351871877908707,0.9989414490854748,1.2083308696746826,0.2351871877908707,0.4822771633384089,1.2527154684066772,0.2351871877908707,0.16448085305600815,1.8281704187393188
Zmynd8,0.19446337,0.07423682,0.16627488,0.24687282741069794,0.9989414490854748,1.1576056480407717,0.24687282741069794,0.4959269167189734,1.2274211645126345,0.24687282741069794,0.17517815144861726,1.7903703451156616
Msl2,0.21506387,0.072278045,0.19155242,0.18456025421619413,0.9989414490854748,0.8731324076652527,0.18456025421619413,0.6034023665009216,1.0205225944519043,0.18456025421619413,0.28321287749492585,1.4821956157684326
