gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm18325,,,,,,,,,,,,
Hpx,,,,,,1.0,,,,,1.0,
Gm14856,,,,,,1.0,,,,,1.0,
Gm15074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49629,,,,,,,,,,,,
Gm11977,,,,,,1.0,,,,,1.0,
Oga,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49875,,,,,,,,,,,,
Lzts1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC103658.1,,,,,,,,,,,,
Rs1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49646,,,,,,1.0,,,,,1.0,
Gm11634,,,,,,1.0,,,,,1.0,
Tafa1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
AC165311.1,,,,,,,,,,,,
Ccnf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Foxn3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Traf7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfml1,,,,,,,,,,,,
Gm14928,,,,,,1.0,,,,,1.0,
Gm29354,,,,,,,,,,,,
Zfp715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm11392,,,,,,,,,,,,
Zfp644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5576,,,,,,1.0,,,,,1.0,
Tgm6,,,,,,1.0,,,,,1.0,
Fam92a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12612,,,,,,,,,,,,
Chuk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cavin1,,,,,,1.0,,,,,1.0,
Gm14725,,,,,,1.0,,,,,1.0,
Cmtm3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Platr25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm35638,,,,,,1.0,,,,,1.0,
Gm21861,,,,,,,,,,,,
Gm43767,,,,,,1.0,,,,,1.0,
Olfr717-ps1,,,,,,,,,,,,
Slc5a10,1.0,,,1.0,,1.0,,,,,1.0,
Gm45574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr130,,,,,,1.0,,,,,1.0,
Taar6,,,,,,,,,,,,
Trbv26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr1000,1.0,,,1.0,,1.0,,,,,1.0,
Cdc37l1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dpep2,,,,,,,,,,,,
Gatm,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm10974,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Stam,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15659,,,,,,,,,,,,
Mup-ps21,,,,,,,,,,,,
Gm9682,,,,,,,,,,,,
Ptges3l,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm6426,,,,,,1.0,,,,,1.0,
Olfr1496,,,,,,,,,,,,
Fbxw14,,,,,,1.0,,,,,1.0,
Gpr88,,,,,,1.0,,,,,1.0,
Hoxb8,,,,,,,,,,,,
Vmn2r-ps116,,,,,,,,,,,,
Olfr962-ps1,,,,,,,,,,,,
Gm9266,,,,,,,,,,,,
Gmeb1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7132,,,,,,1.0,,,,,1.0,
Tmem238l,,,,,,1.0,,,,,1.0,
Lcn11,,,,,,,,,,,,
Gm8565,,,,,,1.0,,,,,1.0,
Sh3tc1,0.058,1.0,0.331,0.058,1.0,1.0,1.0,1.0,1.0,0.331,1.0,1.0
Gm7506,,,,,,,,,,,,
Chd4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tssc4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hmgn2-ps1,,,,,,,,,,,,
Gm13592,,,,,,1.0,,,,,1.0,
Cfap57,,,,,,1.0,,,,,1.0,
Rspo1,,,,,,1.0,,,,,1.0,
Gm13384,,,,,,,,,,,,
Gm12728,1.0,,,1.0,,1.0,,,,,1.0,
Hmga1b,1.0,,,1.0,,1.0,,,,,1.0,
Gm2645,,,,,,1.0,,,,,1.0,
Ak9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nrbp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jmjd4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ube2o,1.0,1.0,0.629,1.0,1.0,1.0,1.0,1.0,0.007,0.629,1.0,0.007
Bloc1s4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Defb44-ps,,,,,,,,,,,,
Polq,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rc3h1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr710,,,,,,,,,,,,
Lgals1-ps2,,,,,,1.0,,,,,1.0,
Stt3a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Adgra3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Sgsh,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr1215,1.0,,,1.0,,1.0,,,,,1.0,
Gm12621,,,,,,,,,,,,
Gbf1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trbj2-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fra10ac1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm13355,,,,,,,,,,,,
Olfr512,,,,,,,,,,,,
Clic6,,,,,,,,,,,,
Pomk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fam24a,,,,,,,,,,,,
Psmc3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Faiml,,,,,,,,,,,,
Olfr869,,,,,,,,,,,,
Stn1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cxcl10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm15009,1.0,,,1.0,,1.0,,,,,1.0,
Gm12998,,,,,,,,,,,,
Sipa1l2,1.0,0.744,1.0,1.0,1.0,1.0,0.744,1.0,1.0,1.0,1.0,1.0
Gm11989,1.0,,,1.0,,1.0,,,,,1.0,
Gm48220,,,,,,,,,,,,
Rps13-ps8,,,,,,,,,,,,
Gpx2-ps1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A730071L15Rik,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm11939,,,,,,,,,,,,
Stxbp5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AL805924.1,,,,,,,,,,,,
Tex19.1,,,,,,1.0,,,,,1.0,
Trappc3l,,,,,,,,,,,,
Gm19194,,,,,,1.0,,,,,1.0,
D930020B18Rik,1.0,,,1.0,,1.0,,,,,1.0,
Rpl19-ps11,1.0,,,1.0,,1.0,,,,,1.0,
Card6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ces1a,,,,,,,,,,,,
Lrriq3,1.0,,,1.0,,1.0,,,,,1.0,
Gm45070,,,,,,,,,,,,
Olfr1025-ps1,,,,,,,,,,,,
AC127331.9,,,,,,,,,,,,
Gm18427,,,,,,,,,,,,
Mdm4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm5963,,,,,,1.0,,,,,1.0,
Frmpd2,,,,,,1.0,,,,,1.0,
4921517D22Rik,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm7117,,,,,,1.0,,,,,1.0,
Gm8402,,,,,,,,,,,,
2900011O08Rik,1.0,,,1.0,,1.0,,,,,1.0,
Gm44715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Col2a1,,,,,,1.0,,,,,1.0,
Cyb561a3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Yif1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm10080,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Zbtb32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Agtpbp1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7790,,,,,,,,,,,,
Gm12165,,,,,,1.0,,,,,1.0,
Dapk2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm17078,,,,,,,,,,,,
Dqx1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vmn1r239-ps,,,,,,,,,,,,
AC124394.1,,,,,,,,,,,,
Rbfox2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm11836,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Asic3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm7058,,,,,,,,,,,,
Gm6807,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
B3gnt6,,,,,,1.0,,,,,1.0,
Gm10355,,,,,,,,,,,,
Gm19441,,,,,,,,,,,,
Gm47746,,,,,,,,,,,,
Gm47005,,,,,,,,,,,,
Gm15207,,,,,,1.0,,,,,1.0,
Gm9174,,,,,,1.0,,,,,1.0,
Gm48650,,,,,,,,,,,,
Fzd4,1.0,,,1.0,,1.0,,,,,1.0,
Usp44,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gcm1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Bud13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm18990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Src,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm43402,,,,,,,,,,,,
Cyp8b1,,,,,,1.0,,,,,1.0,
Rcor3,1.0,1.0,1.0,1.0,0.911,1.0,1.0,0.911,1.0,1.0,1.0,1.0
Arpc1a,1.0,0.679,1.0,1.0,1.0,1.0,0.679,1.0,1.0,1.0,1.0,1.0
Cmc1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Clec1b,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm28607,,,,,,,,,,,,
Fign,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm49409,,,,,,,,,,,,
Foxd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Krtap13,,,,,,,,,,,,
Gm14153,,,,,,,,,,,,
Scgb2b17,,,,,,,,,,,,
Cc2d2a,,,,,,1.0,,,,,1.0,
Mcm2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Epm2a,,,,,,1.0,,,,,1.0,
Krtap14,,,,,,,,,,,,
Cmtr1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm42999,,,,,,,,,,,,
Oxct2a,1.0,,,1.0,,1.0,,,,,1.0,
Prl2c2,,,,,,,,,,,,
Gm45861,,,,,,1.0,,,,,1.0,
Epha6,,,,,,,,,,,,
Nkx2-5,,,,,,1.0,,,,,1.0,
Zfp563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Kpna2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ptgr2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr838-ps1,,,,,,,,,,,,
Creb3l3,,,,,,1.0,,,,,1.0,
Acp7,,,,,,,,,,,,
Wdr49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm45319,,,,,,1.0,,,,,1.0,
H2-K2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm38185,,,,,,,,,,,,
Gramd3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm11774,,,,,,,,,,,,
Poc1b,1.0,0.953,1.0,1.0,1.0,1.0,0.953,1.0,1.0,1.0,1.0,1.0
Sult1d1,,,,,,1.0,,,,,1.0,
Gm14614,,,,,,,,,,,,
4930568D16Rik,,,,,,,,,,,,
Nt5e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cbx8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atp23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zfand1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4526,,,,,,,,,,,,
Gm19166,,,,,,,,,,,,
Safb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm7069,,,,,,1.0,,,,,1.0,
Gm13801,,,,,,,,,,,,
Gars,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Galr3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm14790,,,,,,,,,,,,
Ceacam5,,,,,,,,,,,,
Hilpda,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm49140,,,,,,1.0,,,,,1.0,
Gm8748,,,,,,1.0,,,,,1.0,
Rpl13-ps1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Nphp3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm49093,,,,,,1.0,,,,,1.0,
Gm7504,,,,,,1.0,,,,,1.0,
Wdr78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Klhdc9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robo4,,,,,,,,,,,,
Zfp354c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pate7,,,,,,,,,,,,
Mbtps2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm28952,,,,,,,,,,,,
Zfp2,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0
Gm12994,,,,,,1.0,,,,,1.0,
Olfr316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr805,,,,,,,,,,,,
Gm42662,,,,,,1.0,,,,,1.0,
Nfkbid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm9497,,,,,,,,,,,,
Gm3443,1.0,,,1.0,,1.0,,,,,1.0,
Opn3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Htr2a,,,,,,1.0,,,,,1.0,
Zfp641,1.0,,,1.0,,1.0,,,,,1.0,
Kcnh2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Nuak2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mup-ps20,,,,,,,,,,,,
Gm428,,,,,,,,,,,,
Gm11232,,,,,,,,,,,,
Amelx,,,,,,,,,,,,
Gm8586,,,,,,1.0,,,,,1.0,
Xrcc4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U2af1l4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mrgprb7-ps,,,,,,,,,,,,
Ifi206,0.694,1.0,1.0,0.694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gramd1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm37301,,,,,,,,,,,,
Zc3h13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zfp422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atp6ap1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Csnk1e,1.0,1.0,1.0,1.0,0.838,1.0,1.0,0.838,1.0,1.0,1.0,1.0
Gm15466,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Olfr101,,,,,,1.0,,,,,1.0,
Agbl2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bst2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wnt9a,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm27193,,,,,,,,,,,,
Gm49814,,,,,,,,,,,,
Hbb-y,,,,,,,,,,,,
Ndufaf3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ighv2-1,,,,,,,,,,,,
Gm11214,,,,,,,,,,,,
Gm12062,,,,,,,,,,,,
Rnaseh2a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm8363,,,,,,,,,,,,
Cox6b2,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Crkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B3gnt2,1.0,0.675,1.0,1.0,1.0,1.0,0.675,1.0,1.0,1.0,1.0,1.0
Scd2,1.0,1.0,1.0,1.0,0.522,1.0,1.0,0.522,1.0,1.0,1.0,1.0
Zmym1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tssk1,,,,,,1.0,,,,,1.0,
Sult5a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Olfr431-ps1,,,,,,,,,,,,
Gm49509,,,,,,,,,,,,
Adam32,,,,,,1.0,,,,,1.0,
Golga3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ehbp1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm42612,,,,,,,,,,,,
Gm3861,,,,,,1.0,,,,,1.0,
Clca3b,,,,,,,,,,,,
Gm5885,,,,,,,,,,,,
Fthl17c,,,,,,,,,,,,
Gpr19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trav6-5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ascl5,,,,,,1.0,,,,,1.0,
Gm18307,,,,,,,,,,,,
Tnfsf10,1.0,0.955,1.0,1.0,1.0,1.0,0.955,1.0,1.0,1.0,1.0,1.0
Adamts3,,,,,,1.0,,,,,1.0,
Adhfe1,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Glt28d2,,,,,,1.0,,,,,1.0,
Smim8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vmn1r-ps49,,,,,,,,,,,,
Cep152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trip10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Garem1,,,,,,1.0,,,,,1.0,
Gm8366,,,,,,,,,,,,
Dnd1-ps,,,,,,,,,,,,
Xpnpep3,1.0,1.0,1.0,1.0,1.0,0.608,1.0,1.0,1.0,1.0,0.608,1.0
Ccl4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Herc4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm14352,,,,,,,,,,,,
Gm12307,,,,,,1.0,,,,,1.0,
Tubb4b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm48953,,,,,,1.0,,,,,1.0,
Arfgef1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AC140378.1,,,,,,,,,,,,
Gm13340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ccdc59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gdf10,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm9214,,,,,,1.0,,,,,1.0,
Vmn1r217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mageb3,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Gm49094,,,,,,,,,,,,
Smim34,,,,,,,,,,,,
Gm6056,,,,,,,,,,,,
Nectin2,,,,,,1.0,,,,,1.0,
Gm32453,1.0,,,1.0,,1.0,,,,,1.0,
4921509C19Rik,,,,,,1.0,,,,,1.0,
Krtap1-3,,,,,,,,,,,,
Gm11212,,,,,,1.0,,,,,1.0,
Vmn1r-ps104,,,,,,,,,,,,
Aspscr1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm45900,,,,,,,,,,,,
Gm13879,,,,,,,,,,,,
Slc38a8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ifna-ps1,,,,,,,,,,,,
Pogz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pth2,,,,,,,,,,,,
Frmd6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mpst,1.0,0.953,1.0,1.0,1.0,1.0,0.953,1.0,1.0,1.0,1.0,1.0
OR5BS1P,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm12644,,,,,,,,,,,,
Kcnj1,1.0,,,1.0,,1.0,,,,,1.0,
Defa-ps5,,,,,,,,,,,,
Gm4149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Maz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mmp24,,,,,,1.0,,,,,1.0,
Gm7152,,,,,,,,,,,,
Gm45713,,,,,,1.0,,,,,1.0,
Abhd18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm16385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mlf1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Slc7a6os,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rps11-ps5,,,,,,1.0,,,,,1.0,
4930583I09Rik,,,,,,,,,,,,
Olfr1453,,,,,,,,,,,,
Wrap73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Commd7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm4917,,,,,,,,,,,,
AC174383.1,,,,,,,,,,,,
Tbata,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2610318N02Rik,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pam16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Abca2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Csnk2a1-ps,,,,,,1.0,,,,,1.0,
Ndrg1,1.0,0.955,0.642,1.0,1.0,1.0,0.955,1.0,1.0,0.642,1.0,1.0
Wnt3,,,,,,,,,,,,
Phykpl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Scgb2b32-ps,,,,,,,,,,,,
mt-Nd1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tas2r104,,,,,,,,,,,,
Usp21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm525,,,,,,1.0,,,,,1.0,
Gm48147,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0
Rnf152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm21241,,,,,,,,,,,,
Gm8058,,,,,,,,,,,,
Matn4,,,,,,1.0,,,,,1.0,
Zfp212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gm10038,1.0,0.981,1.0,1.0,1.0,1.0,0.981,1.0,1.0,1.0,1.0,1.0
Plxdc2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ptx4,,,,,,,,,,,,
Gm34165,,,,,,,,,,,,
Gm19142,,,,,,,,,,,,
Gm48934,,,,,,,,,,,,
Trim80,,,,,,1.0,,,,,1.0,
Gm9434,,,,,,1.0,,,,,1.0,
Gm11862,,,,,,1.0,,,,,1.0,
Gm8890,,,,,,1.0,,,,,1.0,
Gm1972,,,,,,1.0,,,,,1.0,
