"","gene_name","log2FC1","log2FC2","Highlight"
"917","Nek6",1.34626854627832,3.36361778847143,"Yes"
"918","Nr6a1",-0.606273827443501,1.03566970308198,"No"
"919","Rpl35",-1.85616788007452,0.793171841647346,"No"
"920","Kynu",-2.47793617519217,-1.68731395434321,"No"
"921","Gtdc1",1.62911247312983,0.719155398849061,"Yes"
"922","Lypd6b",1.47942788096037,-2.28214285651315,"Yes"
"923","Rbm43",1.20582790887422,-0.792466110189197,"No"
"924","Neb",3.18302049698469,1.9842015427769,"Yes"
"925","Arl5a",0.907917080296554,0.643694336376082,"No"
"926","Gpd2",1.12649354711397,1.31645474104038,"Yes"
"927","Cytip",3.51733090073484,0.836332315470052,"Yes"
"928","Pkp4",0.847796874447434,-0.504480304688241,"Yes"
"929","Dapl1",1.9864255523619,-2.5779482779734,"No"
"930","Ly75",0.81652091365411,0.454528394125643,"No"
"931","Dpp4",2.86165340904158,-1.07061543701219,"Yes"
"932","Ifih1",2.81232466191255,-1.22191618261137,"No"
"933","Galnt3",1.45790334373241,1.20331772395747,"No"
"934","Stk39",4.40941587683236,0.751004896183685,"Yes"
"935","Fastkd1",-0.877835878464688,0.475832636009962,"No"
"936","Gorasp2",-0.415185086618846,0.493609664666891,"No"
"937","Tlk1",0.864641985517297,-0.717479087185206,"Yes"
"938","Rapgef4",2.50763605381492,-0.947698440128843,"Yes"
"939","Cdca7",0.763782106950397,0.606090984841417,"No"
"940","Agps",1.33343794279297,0.640357214344994,"Yes"
"941","Pde11a",1.55444576692799,-0.813543741118161,"Yes"
"942","Ttn",-2.24091357119913,-2.12368271776899,"No"
"943","Ccdc141",3.02964787429415,0.947938517287267,"No"
"944","Sestd1",1.05048236928974,0.614432675074802,"No"
"945","Itga4",2.34644694731348,-1.74016949838894,"Yes"
"946","Itgav",1.79802548318814,0.555798833755861,"Yes"
"947","Timm10",-2.07377855343424,1.25659836735099,"No"
"948","Ptprj",3.6016781506211,1.36858556375021,"Yes"
"949","Nup160",0.962785347361761,0.857894611326646,"Yes"
"950","Ddb2",1.24741117692833,-0.597360015487629,"Yes"
"951","Phf21a",1.83215658921805,-0.507197909857495,"Yes"
"952","1700029I15Rik",-1.50780543121024,-1.06407672734862,"No"
"953","Trp53i11",2.74654965185723,0.947432059146719,"Yes"
"954","Accs",0.719114621859168,-0.938884548857961,"No"
"955","Ldlrad3",-1.74875237758834,0.672154765856903,"No"
"956","Nat10",-1.68563258166232,0.708675379357916,"No"
"957","Slc12a6",2.42480246495797,-0.479488426113087,"No"
"958","Fam98b",0.717539961612939,0.766265184041121,"No"
"959","Eif2ak4",0.965938195716952,0.446880288070168,"No"
"960","Chac1",-2.00548607773795,1.54050844273384,"No"
"961","Ganc",2.3770660751571,-0.996304512817651,"No"
"962","AL935121.1",1.1519916319179,-2.08341907192147,"No"
"963","Map1a",-2.53809689342825,-3.22415394650794,"No"
"964","Casc4",0.41119846737143,0.491316876880298,"No"
"965","Trim69",1.24730300546154,1.14693595794492,"No"
"966","Slc28a2",3.54596214654407,-1.36099091346903,"Yes"
"967","Slc28a2b",0.791069577490726,-3.23476659907939,"No"
"968","AA467197",-1.22173635123599,1.17080843161433,"No"
"969","Kcnip3",-2.61978017935338,-3.11371152247146,"No"
"970","Mrps5",-0.517238663155255,0.396849819114826,"No"
"971","Acoxl",-1.70286504891369,-1.68371611324338,"No"
"972","Bcl2l11",-1.66769542685777,-2.54463236570182,"Yes"
"973","Polr1b",-1.44604106729319,0.918573138265203,"No"
"974","Nop56",-1.31940830728817,0.87980181403422,"No"
"975","Rnf24",0.853580762111193,0.903991784921224,"No"
"976","Prnp",2.20125388274897,1.21998463065292,"Yes"
"977","Prn",2.12126469492513,1.23462549753692,"No"
"978","Chgb",-4.39411222236576,-3.97915701157713,"No"
"979","Trmt6",-0.72907354303059,0.542929762152261,"No"
"980","Crls1",-0.873838791048025,0.676609917243625,"No"
"981","Tasp1",1.13768815078538,-0.657526911039782,"Yes"
"982","Slc24a3",1.85261097386274,3.25099813504017,"Yes"
"983","Acss1",0.84714162322404,-1.08301646416272,"No"
"984","Abhd12",0.939115603115427,-0.241331611513332,"No"
"985","Fkbp1a",-0.572624639641992,0.780519146648103,"Yes"
"986","Trib3",-1.78644199179956,2.21872180942064,"No"
"987","Bcl2l1",-1.89111614885919,0.75093494284267,"Yes"
"988","Tm9sf4",-0.664676951128214,0.663916078961298,"Yes"
"989","Plagl2",-1.02326196152733,0.51574779346898,"Yes"
"990","Nol4l",-0.64725839552343,-0.880300882095845,"No"
"991","Sla2",2.59575664493634,-1.49132985612198,"No"
"992","Samhd1",0.682720782806612,-1.2536888090492,"Yes"
"993","Tgm2",3.61049676213186,3.31783719140006,"No"
"994","Ppp1r16b",-0.805843281330599,-0.964008347202055,"Yes"
"995","Dhx35",0.342155310177239,0.551380475092977,"No"
"996","Tox2",-3.01240998228956,-1.83454355297938,"Yes"
"997","Serinc3",2.06985913869332,-0.634937734790575,"No"
"998","Atp9a",-1.18907225574825,-1.51811015976055,"Yes"
"999","Zbp1",1.0984147375939,-1.63177089013974,"Yes"
"1000","Pmepa1",-1.36499269092767,0.678854650786263,"Yes"
"1001","Zfp831",1.47665536349862,-1.47829264628144,"No"
"1002","Lama5",3.44153526955353,3.56536891033083,"No"
"1003","Col9a3",-1.72863656184762,-0.802335994841293,"No"
"1004","Pcmtd2",1.30973891648799,-0.758500154470973,"No"
"1005","Mrps28",-0.485916998335357,0.592243223818442,"Yes"
"1006","Pde7a",1.74946109331728,0.74147896202231,"Yes"
"1007","Gyg",0.902559626954871,0.517878792196816,"Yes"
"1008","Tnfsf10",3.34201435350275,-0.72930986259563,"No"
"1009","Tnik",1.87561852040925,-0.714049335550511,"No"
"1010","Phc3",2.58459616697418,1.02760435020546,"Yes"
"1011","Skil",-0.706277332930355,0.491493322796393,"No"
"1012","Atp11b",1.8418980387689,0.754388674287026,"Yes"
"1013","Cetn4",1.60054991421058,1.60142294584117,"Yes"
"1014","Bbs12",1.32520865736137,1.0571285906323,"No"
"1015","Mgst2",3.84160766003268,-1.01700914619807,"Yes"
"1016","Aadacl2fm2",-2.39724420936981,-2.76129930954263,"Yes"
"1017","Ift80",1.92540911999988,-1.33872086070562,"Yes"
"1018","Smc4",2.66710109853538,-0.603313580111148,"No"
"1019","Trim59",2.59445974944585,-0.806544355029722,"No"
"1020","Serpini1",1.49065814592336,-1.40887363448317,"No"
"1021","Golim4",1.24680707221071,0.351352701635182,"Yes"
"1022","Ctso",1.23766544951359,-1.33993814797382,"No"
"1023","Gucy1a1",1.36928215049998,-2.33818786051002,"No"
"1024","Tmem131l",-0.512980352923769,0.701579368401182,"Yes"
"1025","Mnd1",3.31398112026233,0.476833723205655,"No"
"1026","Fam160a1",-2.41695514185908,-1.85834597456102,"No"
"1027","Glt28d2",-1.96613234615489,-1.6496015397297,"No"
"1028","Rps3a1",-0.693529042938848,0.562532242885074,"No"
"1029","Lrba",2.56192686778717,0.73526191108797,"Yes"
"1030","Fcrl1",-1.43825354791514,-1.60315841561788,"No"
"1031","Arhgef11",0.788835893543591,0.749516506822219,"No"
"1032","Gpatch4",-1.75865272365197,0.592503528686597,"No"
"1033","Cct3",-1.22887559349966,0.559192061912274,"No"
"1034","Syt11",2.19966753883411,-0.981934716582421,"No"
"1035","Gba",-0.546006381643938,-0.523671830197557,"No"
"1036","Trim46",2.6877418718125,1.1661878672834,"No"
"1037","Krtcap2",-0.685515501617692,0.88217931774215,"No"
"1038","Zbtb7b",2.37313829104439,0.676751210605925,"No"
"1039","Hax1",-1.52776849353098,0.775046144153296,"No"
"1040","Rorc",-2.6659927902797,-1.06329143860297,"No"
"1041","Snx27",0.561348180797836,0.469292696483503,"Yes"
"1042","Anxa9",2.39215999520242,1.1907177987284,"No"
"1043","Ctss",-0.564323717977296,-1.48337283696284,"No"
"1044","Mcl1",-0.631833335385635,-0.610531938701152,"Yes"
"1045","Ciart",-2.84283817398163,1.02734987350805,"No"
"1046","Otud7b",0.93085082876092,0.379777127069933,"No"
"1047","H2bc21",1.11564257723436,-0.871712441971771,"No"
"1048","Cd160",-1.58710097745636,-1.68663502639108,"No"
"1049","Prkab2",-0.51482452031009,0.484857615753341,"No"
"1050","Pde4dip",-0.970270015919633,0.404649929727562,"No"
"1051","Notch2",1.04411951059043,0.883578260329951,"Yes"
"1052","Phgdh",-1.27715153219718,0.749240328997713,"No"
"1053","Cd101",1.83638827180267,-1.1545387234802,"No"
"1054","Ptgfrn",0.852693174677092,1.3122169928415,"No"
"1055","Cd2",1.3682773516086,1.34147174568889,"Yes"
"1056","Vangl1",-5.31906427698955,-3.47673591562245,"No"
"1057","Syt6",-2.66049236763648,-2.64123362054964,"Yes"
"1058","Bcl2l15",1.73423030134662,0.97130298961754,"No"
"1059","Tafa3",2.16669205640911,1.57639601855057,"Yes"
"1060","Ppm1j",2.71406314353962,1.23373045602386,"No"
"1061","Wdr77",-1.36457201547097,0.637322650295585,"No"
"1062","Dennd2d",-0.677836423420391,0.67799887912223,"No"
"1063","Kcna2",-1.92339789011148,-3.18957706675366,"No"
"1064","Csf1",-2.19993553419719,-2.92435460283737,"No"
"1065","Psma5",-0.486581653378578,0.500799225450109,"No"
"1066","Sars",-1.40030232775918,0.875627075129489,"No"
"1067","Gpsm2",2.93192440552578,-0.759077780583811,"Yes"
"1068","Stxbp3",0.359434145188978,-0.368045169645517,"No"
"1069","Vav3",1.67084090100252,-1.22114932417805,"Yes"
"1070","S1pr1",0.700285758780337,-1.2940988932899,"Yes"
"1071","Rwdd3",0.700501921140751,0.750237246935551,"Yes"
"1072","F3",-1.57297817601593,1.29512714582916,"No"
"1073","Gclm",0.715108981415363,0.481711920433459,"No"
"1074","Elovl6",3.99898991431634,0.810702675249992,"No"
"1075","Rpl34",-1.11001118004253,0.56809474057802,"Yes"
"1076","Lef1",0.529404024083087,-0.679471700614383,"Yes"
"1077","Tet2",1.03384304371141,0.500227607340712,"Yes"
"1078","Slc9b2",0.878613840858401,-1.20100473966666,"No"
"1079","Nfkb1",-1.40229878339289,0.666524891997082,"Yes"
"1080","Slc39a8",2.55198161422944,1.59979196142606,"No"
"1081","Bank1",-1.57664505906051,-1.6268999205678,"Yes"
"1082","Dnajb14",0.81986149244018,0.69286149204327,"No"
"1083","Rap1gds1",1.28419388428486,0.685422364829214,"Yes"
"1084","Gbp2",-0.834947358283013,-1.8214627921352,"No"
"1085","Znhit6",-1.45361944587543,0.436365033698599,"No"
"1086","Mcoln3",1.52265266969826,-1.9971707272461,"No"
"1087","Mcoln2",-0.70801097003331,-1.55464894708852,"Yes"
"1088","Prkacb",1.29428804011535,-0.48989655994815,"No"
"1089","Pigk",0.686472306575649,0.567907891402548,"Yes"
"1090","St6galnac3",-0.607167120965617,-2.00688508353416,"No"
"1091","Wls",2.05866995500728,-1.13923683150876,"Yes"
"1092","Rps20",-0.745882847120557,0.489224376384123,"No"
"1093","Nsmaf",1.97208007449637,-0.525044159402628,"No"
"1094","Chd7",0.651665645529875,1.61143302728728,"Yes"
"1095","Asph",3.38311558683122,2.06324238371269,"Yes"
"1096","Osgin2",1.13610390487188,0.637367217198956,"Yes"
"1097","Wwp1",1.62654828835776,0.86456918947741,"Yes"
"1098","Fbxl4",1.93762038313064,0.428509428006952,"No"
"1099","Ndufaf4",-2.09660974465472,0.817487170541059,"No"
"1100","Bach2",-1.28273569121794,-0.753087086444129,"Yes"
"1101","Mdn1",-1.93111318076889,0.692472748601945,"No"
"1102","Ankrd6",-1.56604343033798,0.459299276207709,"No"
"1103","Rragd",1.09937460797809,1.8788158206918,"No"
"1104","C9orf72",-0.850018752624576,1.03151326106856,"No"
"1105","Ddx58",1.89201406539846,-1.4422439650851,"No"
"1106","Il11ra1",-1.43080409188653,-0.886010975739967,"No"
"1107","Sigmar1",-1.10055291071405,0.999890593272971,"No"
"1108","Galt",-1.81029017027539,-0.989624765745099,"No"
"1109","Cd72",-0.999271086658716,-1.01541474578994,"No"
"1110","Tmod1",-1.8062461696719,-1.92880715421268,"No"
"1111","Coro2a",1.35086985784155,1.35393553271804,"Yes"
"1112","Nr4a3",-1.13517125142701,1.31992875841626,"Yes"
"1113","Erp44",1.30867316462372,0.663538053085884,"Yes"
"1114","Abca1",2.48125198764645,-0.833137860487031,"Yes"
"1115","Slc44a1",0.981517400776655,-0.976260672873361,"No"
"1116","Elp1",-0.51678087566839,0.599892275501932,"No"
"1117","Pakap",-1.02849536188736,-1.00543749396339,"No"
"1118","Susd1",3.25067338633407,1.17379447364162,"No"
"1119","E130308A19Rik",0.764100785200356,0.480914774398759,"No"
"1120","Slc31a1",0.82871065937232,0.620327121464152,"No"
"1121","Rgs3",-1.43764105977921,-1.0202575396364,"Yes"
"1122","Tnfsf8",-1.6101896522734,-1.32990524160367,"Yes"
"1123","Tle1",0.596960084643576,1.28725117753568,"Yes"
"1124","Ttc39b",-0.727056896720876,-0.330619006256349,"Yes"
"1125","Cntln",1.26200994414036,-0.608371256390624,"No"
"1126","Plin2",1.95570597629821,-0.908419107669088,"No"
"1127","Rps6",-1.15657017592538,0.638470173095518,"No"
"1128","Mtap",-0.788664277369371,0.309117530214474,"No"
"1129","Nfia",2.5290196961519,-0.970263953103885,"Yes"
"1130","Ak4",2.91671967952312,0.757514173459859,"No"
"1131","Wdr78",2.58753639300364,0.95223567965806,"Yes"
"1132","Yipf1",0.528045749369797,-0.379316158043717,"No"
"1133","Ndc1",0.888513171436555,0.610812593877033,"No"
"1134","Lrp8",1.17809638407464,2.24473968350715,"No"
"1135","Czib",-0.820079807640051,0.751205100252984,"No"
"1136","Orc1",5.15176651973168,1.02285336375513,"Yes"
"1137","Faf1",1.79679049888842,0.746276096083152,"Yes"
"1138","Faah",1.42762669936486,-0.872179377435752,"No"
"1139","Tesk2",0.606410668655231,-0.891841958100321,"No"
"1140","Eif2b3",-1.14475563334312,0.815209722830323,"No"
"1141","Plk3",-2.80890760701799,1.06271505411957,"No"
"1142","Rps8",-1.019169482409,0.596285326739865,"No"
"1143","Slc6a9",-2.85547028163914,1.25070254064696,"No"
"1144","B4galt2",1.00032453409501,1.69711737820123,"No"
"1145","Ptprf",-1.79594929442616,1.95776556625173,"No"
"1146","Elovl1",-1.20239478884633,0.908991096739409,"Yes"
"1147","Slc2a1",0.615094736574872,0.559388480653866,"No"
"1148","Ctps",-0.845888311403052,0.811696657586392,"No"
"1149","Ppt1",3.54442714042573,2.26385990630596,"Yes"
"1150","Trit1",-0.637457989343322,0.32101573240818,"No"
"1151","Pabpc4",-1.22837870608526,0.769638775646512,"No"
"1152","Yrdc",-1.53431160631861,0.597737064641851,"No"
"1153","Gnl2",-1.52305184430697,0.476011714079407,"No"
"1154","Stk40",-1.39851321265661,0.687243314674221,"No"
"1155","A3galt2",-1.71489741603357,-0.805669865629655,"No"
"1156","Azin2",2.46220795783837,1.90324437211738,"No"
"1157","Ak2",-0.522072539041611,0.72759221344951,"Yes"
"1158","Rnf19b",0.864752820097443,1.7609888134321,"Yes"
"1159","Yars",-1.49133016906094,1.07308416101385,"No"
"1160","Pef1",-0.43672311696853,-0.417169238655767,"No"
"1161","Ythdf2",-0.449244237901038,0.355989801246339,"No"
"1162","Sesn2",-1.1996876590158,1.34601737955146,"Yes"
"1163","Zfp683",3.39716912234043,1.99444689779798,"No"
"1164","Cd52",-0.871935917045854,-1.29834748161513,"No"
"1165","Clic4",-1.19637207153987,0.874534220234849,"No"
"1166","Rcan3",2.16093206208339,0.968054072524429,"Yes"
"1167","Rpl11",-1.12227600152792,0.479929749808131,"Yes"
"1168","Id3",-3.28608158809195,-1.78022326006638,"Yes"
"1169","Hp1bp3",1.13151763384581,-0.414627743308167,"No"
"1170","Pink1",-0.776872122776907,-1.11565634629133,"No"
"1171","Mrto4",-2.12273666949713,0.811987161252953,"No"
"1172","Szrd1",-1.31447772035965,0.463062746348705,"No"
"1173","Tnfrsf8",6.20664925149967,6.16220295312895,"Yes"
"1174","Zfp992",0.523198142660863,-0.514253921336215,"No"
"1175","Ubiad1",-1.33833744504205,0.532295242135001,"No"
"1176","Srm",-2.52109137906553,1.17941717546109,"No"
"1177","Casz1",-2.21151906067075,-0.783349553299982,"No"
"1178","Pex14",-0.31414720894387,0.414607970246883,"No"
"1179","Slc25a33",-1.32289405389191,0.947209065068171,"Yes"
"1180","Gpr157",1.52541818773233,-1.22276648613268,"No"
"1181","Tnfrsf9",0.741581171333537,1.24216718468393,"Yes"
"1182","Vamp3",0.974592411126955,0.580206481658398,"No"
"1183","Dnajc11",-1.24808654086604,0.669945050416235,"No"
"1184","Klhl21",-1.01393269666721,0.724540489346609,"No"
"1185","Nol9",-1.53275658853092,0.624367654440175,"No"
"1186","Espn",2.32933065933496,1.27300478109145,"Yes"
"1187","Rpl22",-1.60551126264202,0.571752959290234,"No"
"1188","Tnfrsf14",-1.81542599733737,-1.2939145483185,"No"
"1189","Nadk",-1.40324382686077,0.476621915689116,"No"
"1190","Atad3a",-2.35065838457478,0.691379692000724,"No"
"1191","Sdf4",-0.415681372482123,0.476485247881452,"Yes"
"1192","Tnfrsf4",0.772608060001053,1.07997442793666,"No"
"1193","Tnfrsf18",-0.779639906028949,0.969653249524936,"Yes"
"1194","Noc2l",-2.01886515412279,0.753799891066442,"No"
"1195","Fam133b",0.661172300145705,0.888009335512742,"Yes"
"1196","Pex1",1.10860019610718,0.396492432637304,"No"
"1197","Ankib1",0.714675396062279,0.528643568734011,"Yes"
"1198","Cldn12",-0.774173333195601,1.20689987682459,"No"
"1199","Sri",1.14519695596497,-0.528284443476211,"No"
"1200","Tmem243",-0.852192760026731,-0.61688703021527,"No"
"1201","Slc26a5",-4.92347511983364,-3.7714712604306,"No"
"1202","Lhfpl3",-1.39320271758245,-1.27136638643032,"Yes"
"1203","Pus7",-1.28994317095191,0.997847507509079,"No"
"1204","Rheb",-0.634235876856043,0.37521962963246,"No"
"1205","Drc1",1.31022264343495,-1.39896829027662,"Yes"
"1206","Slc35f6",-0.699992797197406,-0.515336950470419,"No"
"1207","Cad",-1.51455220804442,0.883187543277321,"No"
"1208","Ppm1g",-0.531821280967765,0.469674053981975,"No"
"1209","Gpn1",-1.21676132717494,0.508899625769858,"No"
"1210","Yes1",1.63508895868149,1.34690773317422,"No"
"1211","Pisd",-2.18530151548231,0.541464565347737,"No"
"1212","Letm1",-0.962582279407291,0.363801584859477,"No"
"1213","Mxd4",1.30191498727132,-2.10620180358211,"No"
"1214","Nop14",-1.4990607632594,0.661125210831837,"No"
"1215","Grk4",1.19515111814849,-0.669297501416074,"No"
"1216","Jakmip1",1.69148930507646,-0.576800177508472,"No"
"1217","Gm1043",1.31739544114206,-0.821165246805418,"Yes"
"1218","Lyar",-1.06697858333179,0.717150496044504,"No"
"1219","Slc2a9",0.990306957431356,-0.597869757000652,"No"
"1220","Rab28",1.9136668795248,0.750497708357201,"Yes"
"1221","Cpeb2",2.46518116170353,1.01298811753947,"No"
"1222","Lap3",-1.26819643862997,0.492456483701209,"No"
"1223","Rbpj",2.14010038243508,1.97336508823066,"Yes"
"1224","Stim2",0.690723021181086,-0.599120851113152,"Yes"
"1225","Klf3",-0.470362324198013,-0.878110682029013,"No"
"1226","Wdr19",1.23775713694557,-1.24857852984313,"No"
"1227","Atp8a1",0.722431765317247,-0.656878127098657,"Yes"
"1228","Commd8",0.847868070651728,-0.521245822683809,"No"
"1229","Tec",3.41094274222837,2.20895370085411,"Yes"
"1230","Dcun1d4",-1.02090306858727,0.571632227772816,"No"
"1231","Usp46",0.621927812021501,0.763179401233126,"Yes"
"1232","Scfd2",0.59376877506386,-0.518287062433337,"No"
"1233","Lnx1",-4.78289749319955,-2.62974637010082,"No"
"1234","Kit",-2.05777594005307,-1.66340732868369,"No"
"1235","Clock",0.600715190499707,0.442333806538121,"No"
"1236","Igfbp7",2.17722832986154,-3.23284310428007,"Yes"
"1237","Parm1",-2.49091806680636,-1.98027296293006,"No"
"1238","Sdad1",-1.39472840134279,0.683193248796812,"No"
"1239","Septin11",-0.743450063464743,0.658247874346746,"No"
"1240","Mrpl1",1.51259431947325,0.61583152728507,"No"
"1241","Bmp2k",1.79311408827975,0.951035376967331,"Yes"
"1242","Paqr3",1.82677671458714,0.978127035357935,"No"
"1243","Rasgef1b",-1.90497502284593,-1.1063087216492,"Yes"
"1244","Lin54",1.55636683088388,0.556623122416693,"No"
"1245","Arhgap24",1.90685076686724,-1.85627234354554,"No"
"1246","Abcg3",3.15419424828617,-1.40512525574895,"Yes"
"1247","Gbp4",-0.645462989947604,-1.51564999165808,"Yes"
"1248","Tgfbr3",4.53494652495941,1.22926081766263,"Yes"
"1249","Brdt",2.01830787658774,-1.1396085064873,"No"
"1250","Evi5",1.73909071640922,1.13221108629292,"No"
"1251","Rpl5",-0.479576342667391,0.760161818241783,"No"
"1252","Fgfrl1",-2.54864603234563,0.94788668359004,"No"
"1253","Pxmp2",3.52661777455734,-0.76849651390784,"No"
"1254","Noc4l",-1.89662411336141,0.721960081165148,"No"
"1255","Myo18b",-2.69651805546544,-1.6451400168535,"No"
"1256","2900026A02Rik",1.42400866439597,-1.07859001544837,"No"
"1257","Myo1h",1.18431941240445,-1.92955366600449,"No"
"1258","Coq5",-0.734768539901468,0.584507430474683,"No"
"1259","Iqcd",1.52900425539686,-1.42271595804406,"No"
"1260","Oas1c",2.61028105735964,-1.3163054789253,"No"
"1261","Oas1b",1.03738697870443,-1.12619523844883,"No"
"1262","Naa25",-1.17688558744361,0.702905180869652,"No"
"1263","Hvcn1",1.37016930856976,-0.669698040524011,"No"
"1264","P2rx7",2.33214962750115,1.54131474673629,"No"
"1265","Camkk2",-1.25038608574098,0.884187578261092,"No"
"1266","Kdm2b",-1.92923992162031,-0.877792434069683,"No"
"1267","Tmed2",-0.489611121270766,0.502649464385619,"No"
"1268","Ran",-0.899506743513188,0.651944233042893,"No"
"1269","Psph",-0.586701782064293,0.547566157620995,"No"
"1270","Cct6a",-0.622394481468382,0.659196900314766,"No"
"1271","Vkorc1l1",-0.541890135793211,0.459576451478795,"No"
"1272","Crcp",-0.499532881403013,0.391985986719399,"No"
"1273","Auts2",-0.706886363137178,-0.764161291921036,"Yes"
"1274","Gtf2ird2",-0.781446658773782,-0.468476913932441,"No"
"1275","Ncf1",0.923282804085303,-1.17045649652291,"No"
"1276","Gtf2i",-0.663078992377102,-0.812635402580749,"No"
"1277","Hip1",4.72411570419648,0.935561413470027,"No"
"1278","Ywhag",-0.663906800519104,0.563432875884928,"No"
"1279","Orai2",-0.70245283142481,-0.954945827618307,"No"
"1280","Zan",-1.47275622703796,-1.92754040880622,"No"
"1281","Zcwpw1",-1.61347320905356,-1.08490505513478,"No"
"1282","Prkar1b",-1.5563904118115,-0.755447599638414,"No"
"1283","3110082I17Rik",-2.00438644548302,0.87846693029759,"No"
"1284","Psmg3",-1.357200859994,0.779155592934291,"No"
"1285","Chst12",2.10075775962775,-1.19237373411313,"No"
"1286","Amz1",-2.69006854790834,1.70816483278893,"No"
"1287","Card11",1.32721701762638,-0.65352870847388,"Yes"
"1288","Sdk1",-1.6364111353752,-1.54502251695587,"No"
"1289","Rnf216",1.01863104705543,0.457379750707721,"No"
"1290","Daglb",-0.49515660930434,0.434068841417435,"No"
"1291","Fam220a",-0.862062426213767,0.418656601100467,"No"
"1292","Rpl21",-0.885943705911523,0.724780260758124,"No"
"1293","Slc46a3",1.44183304233865,-1.90589571190079,"No"
"1294","Slc7a1",-1.82073111072694,0.875648351634097,"No"
"1295","Ubl3",0.610057384218402,0.593324268206228,"No"
"1296","Hsph1",-1.1259584631782,0.669041897477496,"No"
"1297","N4bp2l1",0.839826006696966,-1.29389887523896,"No"
"1298","Samd9l",1.83587529774067,-1.9169007059671,"No"
"1299","Asns",2.7116289080193,1.93270112468885,"No"
"1300","Gm45062",2.01428223812852,-0.618630598836505,"No"
"1301","Glcci1",1.91479115249607,-1.52112844005417,"No"
"1302","Tmem106b",1.35570911971497,-0.646996402675995,"No"
"1303","Tes",1.02056189789375,1.37549329044674,"Yes"
"1304","Fam3c",1.59014740267183,-0.534208364456634,"Yes"
"1305","Rbm28",-0.493452010779538,0.634228548396189,"No"
"1306","Impdh1",-1.31050604634161,0.730749074368073,"No"
"1307","Fam71f2",1.15602763652483,1.04880973259681,"No"
"1308","Kcp",-3.4951097549451,-2.76710202632797,"No"
"1309","Smo",1.64780894499521,0.624327047870094,"Yes"
"1310","Ahcyl2",0.851491708588414,0.787198750583406,"Yes"
"1311","Ube2h",1.07534328877527,-0.590415924820776,"No"
"1312","Tmem209",0.478106067167708,0.482500167611107,"Yes"
"1313","Tmem140",0.837176445063232,-1.0759697779012,"No"
"1314","Cnot4",0.880227628971683,0.532292945786838,"Yes"
"1315","Zc3hav1l",1.29533550159668,0.614352859775598,"Yes"
"1316","Zc3hav1",0.761586734703765,-0.492670826334419,"No"
"1317","Slc37a3",1.11545166684283,0.435825785930805,"No"
"1318","Rab19",3.09617075316948,-1.05163895241023,"No"
"1319","Dennd11",1.12371897696276,0.7081427479659,"No"
"1320","Zyx",-0.924311564445387,-0.783033379739745,"No"
"1321","Pdia4",1.00856108592851,0.511778804240508,"No"
"1322","Zfp467",2.3496086288885,-1.29170675207609,"No"
"1323","Gm45021",1.56967519577491,0.986489355783555,"No"
"1324","Repin1",1.51397095545039,1.5051641582214,"No"
"1325","Gm44965",1.58245022879266,0.877661191191119,"No"
"1326","Gimap8",-0.754337045581719,-0.657951963993343,"No"
"1327","Gimap6",-0.612167473621391,-0.764070110596099,"No"
"1328","Gm28053",0.475579524479349,-0.462333519915041,"No"
"1329","Gimap7",3.36291422680126,-0.627105490456292,"Yes"
"1330","Snx10",1.58387141859507,0.803742788353824,"No"
"1331","Gm28308",-3.80569873724711,-3.43871196577318,"No"
"1332","Hoxa3",-3.51043234971993,-3.35943003730597,"No"
"1333","Mturn",2.00226209667981,-1.08144999304777,"No"
"1334","Znrf2",1.61193419629154,0.758358015556542,"Yes"
"1335","Nod1",2.48452491047251,-2.79090707062062,"Yes"
"1336","Gars",-0.541396743630922,0.919553006647585,"No"
"1337","Ppm1k",2.12122203631609,-0.64962253109367,"Yes"
"1338","Herc6",2.94917296674611,-1.2558471391434,"No"
"1339","Herc3",2.67436153432736,-0.750410800437512,"No"
"1340","Gprin3",3.9512924823802,0.752631711920447,"No"
"1341","Tnip3",1.0269972927208,1.43790366007342,"Yes"
"1342","Prdm5",2.10790105758635,1.10644543278967,"No"
"1343","Gng12",1.23416932948893,1.0194018817418,"Yes"
"1344","Il12rb2",1.78859623530242,0.994133425235839,"Yes"
"1345","Smyd1",0.762034499441502,-0.671967895328671,"No"
"1346","Cd8b1",0.910310433202199,-1.05280653926575,"No"
"1347","Cd8a",1.23380902336378,-0.91723133673189,"Yes"
"1348","Reep1",3.03979848723195,1.07205993682927,"No"
"1349","Polr1a",-1.2753494327895,0.466463235730312,"No"
"1350","St3gal5",2.48780287951938,0.666575219082868,"No"
"1351","Vamp5",1.50764089697048,-1.5279708629648,"No"
"1352","Mat2a",-0.934741872810032,0.603241950478042,"No"
"1353","Mrpl19",-1.17141533271843,0.47380004968718,"No"
"1354","Pcgf1",-1.41232033878826,-0.752217455624173,"No"
"1355","Mthfd2",-1.22429334805603,0.856218429093475,"Yes"
"1356","Stambp",1.02337598873284,-0.480814990691105,"No"
"1357","Smyd5",-1.2406641331514,1.12795197685812,"No"
"1358","Cct7",-0.703308432786002,0.43856804137151,"No"
"1359","Mxd1",0.509181307767456,-1.20674243890875,"No"
"1360","Anxa4",2.65668281150651,1.01756188266743,"No"
"1361","Aak1",1.11646159538247,-0.729038609274456,"No"
"1362","Rab43",-0.439721235349478,-0.347040245253043,"No"
"1363","Cnbp",-0.671178013636909,0.471875041442633,"No"
