ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0359,0.0380,0.0442,0.2500,0.0000,0.0380,0.0447,0.1783,0.0392,0.0897,0.0521,0.0485,0.0933,0.1061,0.0654,0.0192,0.1050,0.0370,0.0373,0.0438,0.0388,0.0393,0.0379,0.0373,0.0431,0.0391,0.0433,0.0361,0.0364,0.0493,0.0420,0.0472,0.0495,0.0793,0.0541,0.0448,0.0109,0.0427,0.0473,0.0478,0.0510,0.0459,0.0403,0.0741,0.0437,0.0472,0.0511,0.0486,0.0732,0.0392,0.0830,0.0364,0.1278,0.0769,0.0172,0.0769,0.0679,0.0895,1.0000,0.0425,0.0784,0.0841,0.0609,0.0925,0.0182,0.1148,0.0625,0.0980,0.0000,0.0374,0.0447,0.0401,0.0453,0.0417,0.0582,0.0912,0.1242,0.1574,0.0421,0.1399,0.1139,0.0943
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.6198,0.5689,0.8777,0.0679,0.0053,0.4131,0.1520,0.1426,0.0117,0.1279,0.5722,0.4221,0.1216,0.1747,0.3471,0.0106,0.1781,0.8818,0.8842,0.8556,0.8424,0.8800,0.8531,0.8730,0.8640,0.4439,0.5748,0.5359,0.8401,0.7700,0.9019,0.8171,0.7467,0.1426,0.3562,0.3340,0.0532,0.4829,0.8325,0.8113,0.5861,0.8703,0.8529,0.3875,0.2249,0.1841,0.7773,0.7745,0.3683,0.0117,0.5115,0.0160,0.1126,0.3805,0.0181,0.4626,0.5556,0.4618,0.0425,1.0000,0.4321,0.3173,0.0760,0.2746,0.0149,0.0277,0.0096,0.3441,0.0021,0.8802,0.8521,0.7140,0.3057,0.8907,0.2748,0.2550,0.1288,0.2061,0.8856,0.2345,0.1391,0.0777
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.3305,0.3102,0.4244,0.1451,0.0066,0.2752,0.1220,0.2654,0.0175,0.2155,0.3542,0.2910,0.2055,0.2805,0.4301,0.0153,0.2465,0.4233,0.4293,0.4298,0.4170,0.4129,0.4216,0.4135,0.4280,0.2829,0.3392,0.3173,0.3949,0.4641,0.4462,0.4699,0.4742,0.1784,0.3196,0.3176,0.0678,0.2933,0.4513,0.4337,0.3700,0.4324,0.4170,0.4242,0.2435,0.2057,0.4027,0.4094,0.3037,0.0175,0.4062,0.0263,0.1835,0.3149,0.0217,0.5434,0.5686,0.4152,0.0784,0.4321,1.0000,0.5723,0.0990,0.4868,0.0174,0.0527,0.0199,0.5066,0.0044,0.4106,0.4684,0.3818,0.2659,0.4495,0.2000,0.4172,0.2070,0.3273,0.4433,0.3815,0.1555,0.0979
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.2344,0.2363,0.3056,0.1484,0.0031,0.2593,0.1208,0.2941,0.0154,0.2451,0.2966,0.2582,0.2318,0.3018,0.4103,0.0154,0.2544,0.3036,0.3058,0.3127,0.3036,0.2967,0.3000,0.3011,0.3095,0.2049,0.2541,0.2277,0.2916,0.3234,0.3154,0.3275,0.3298,0.1671,0.2926,0.2821,0.0632,0.2167,0.3278,0.3158,0.2717,0.3163,0.3064,0.3485,0.2329,0.2200,0.2978,0.2997,0.2371,0.0123,0.3221,0.0214,0.2028,0.2491,0.0244,0.4268,0.4245,0.3242,0.0841,0.3173,0.5723,1.0000,0.1239,0.5893,0.0215,0.0681,0.0282,0.4449,0.0063,0.3003,0.3284,0.2850,0.2435,0.3195,0.1720,0.3846,0.1941,0.3208,0.3103,0.3479,0.1586,0.0856
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0783,0.0865,0.0802,0.0882,0.0000,0.0820,0.0870,0.0773,0.0111,0.1005,0.0934,0.0837,0.0919,0.0708,0.0907,0.0225,0.1021,0.0794,0.0789,0.0807,0.0808,0.0785,0.0814,0.0789,0.0795,0.0904,0.0868,0.0738,0.0736,0.0807,0.0779,0.0815,0.0845,0.0437,0.0754,0.0703,0.0234,0.0973,0.0840,0.0846,0.0891,0.0764,0.0790,0.1000,0.0451,0.0484,0.0836,0.0878,0.0905,0.0000,0.1057,0.0106,0.0682,0.1090,0.0104,0.1111,0.1007,0.1118,0.0609,0.0760,0.0990,0.1239,1.0000,0.1369,0.1463,0.0495,0.0349,0.0777,0.0000,0.0804,0.0794,0.0863,0.0637,0.0771,0.1016,0.0836,0.0714,0.0868,0.0789,0.0825,0.0700,0.0267
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.2165,0.2138,0.2661,0.1500,0.0036,0.2218,0.1047,0.3043,0.0249,0.2617,0.2685,0.2326,0.2469,0.3084,0.3602,0.0177,0.2391,0.2614,0.2646,0.2625,0.2667,0.2617,0.2624,0.2645,0.2693,0.1859,0.2323,0.2061,0.2582,0.2839,0.2735,0.2927,0.2986,0.1606,0.2425,0.2510,0.0615,0.1969,0.2830,0.2716,0.2469,0.2734,0.2726,0.3535,0.1914,0.1870,0.2653,0.2686,0.2421,0.0213,0.2985,0.0282,0.1994,0.2358,0.0316,0.3845,0.3891,0.3060,0.0925,0.2746,0.4868,0.5893,0.1369,1.0000,0.0430,0.0783,0.0325,0.4282,0.0072,0.2618,0.2854,0.2714,0.2079,0.2782,0.1624,0.3763,0.1729,0.3038,0.2716,0.3333,0.1577,0.0969
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0168,0.0204,0.0155,0.0123,0.0000,0.0225,0.0258,0.0129,0.0000,0.0000,0.0158,0.0167,0.0000,0.0053,0.0161,0.0000,0.0052,0.0149,0.0150,0.0154,0.0156,0.0154,0.0153,0.0155,0.0151,0.0214,0.0196,0.0159,0.0161,0.0156,0.0140,0.0146,0.0149,0.0068,0.0140,0.0147,0.0000,0.0241,0.0158,0.0164,0.0177,0.0157,0.0162,0.0201,0.0086,0.0052,0.0175,0.0175,0.0222,0.0000,0.0176,0.0000,0.0083,0.0155,0.0000,0.0161,0.0169,0.0217,0.0182,0.0149,0.0174,0.0215,0.1463,0.0430,1.0000,0.0256,0.0000,0.0083,0.0000,0.0151,0.0149,0.0170,0.0063,0.0143,0.0218,0.0074,0.0070,0.0137,0.0144,0.0122,0.0278,0.0115
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0227,0.0234,0.0288,0.1325,0.0000,0.0293,0.0427,0.1267,0.1212,0.0769,0.0279,0.0330,0.0803,0.0973,0.0596,0.0882,0.0904,0.0266,0.0268,0.0252,0.0256,0.0275,0.0239,0.0265,0.0259,0.0187,0.0308,0.0281,0.0264,0.0300,0.0250,0.0281,0.0323,0.0805,0.0389,0.0439,0.0548,0.0216,0.0270,0.0268,0.0206,0.0280,0.0290,0.0554,0.0556,0.0842,0.0286,0.0274,0.0411,0.1212,0.0411,0.1081,0.1261,0.0332,0.0238,0.0531,0.0443,0.0500,0.1148,0.0277,0.0527,0.0681,0.0495,0.0783,0.0256,1.0000,0.2500,0.0712,0.0769,0.0269,0.0277,0.0247,0.0476,0.0265,0.0578,0.0843,0.0986,0.1090,0.0267,0.0741,0.0526,0.0417
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0076,0.0085,0.0100,0.0548,0.0000,0.0125,0.0132,0.0411,0.1765,0.0379,0.0088,0.0096,0.0397,0.0391,0.0163,0.1111,0.0330,0.0096,0.0097,0.0099,0.0100,0.0099,0.0087,0.0100,0.0097,0.0085,0.0098,0.0107,0.0104,0.0108,0.0090,0.0101,0.0112,0.0213,0.0142,0.0180,0.0000,0.0120,0.0101,0.0105,0.0113,0.0101,0.0104,0.0203,0.0132,0.0216,0.0112,0.0112,0.0140,0.1765,0.0158,0.1429,0.0734,0.0131,0.0000,0.0184,0.0153,0.0175,0.0625,0.0096,0.0199,0.0282,0.0349,0.0325,0.0000,0.2500,1.0000,0.0257,0.2222,0.0097,0.0096,0.0092,0.0064,0.0092,0.0185,0.0310,0.0221,0.0383,0.0092,0.0339,0.0288,0.0247
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.2610,0.2530,0.3287,0.1547,0.0057,0.2437,0.1276,0.3397,0.0256,0.2513,0.3039,0.2764,0.2388,0.3208,0.4357,0.0169,0.2656,0.3248,0.3271,0.3358,0.3298,0.3239,0.3257,0.3228,0.3365,0.2262,0.2872,0.2621,0.3139,0.3637,0.3490,0.3751,0.3828,0.1772,0.2950,0.2849,0.0580,0.2408,0.3589,0.3475,0.3015,0.3456,0.3260,0.4045,0.2201,0.2073,0.3260,0.3326,0.2777,0.0198,0.3566,0.0340,0.2312,0.2794,0.0166,0.5081,0.5186,0.3678,0.0980,0.3441,0.5066,0.4449,0.0777,0.4282,0.0083,0.0712,0.0257,1.0000,0.0057,0.3202,0.3640,0.3140,0.2553,0.3495,0.1620,0.6187,0.2091,0.3446,0.3459,0.3863,0.1496,0.1129
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0031,0.0034,0.0022,0.0145,0.0000,0.0051,0.0068,0.0069,0.1818,0.0078,0.0018,0.0000,0.0081,0.0113,0.0027,0.0833,0.0112,0.0021,0.0021,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0016,0.0036,0.0023,0.0024,0.0020,0.0022,0.0025,0.0074,0.0029,0.0030,0.0000,0.0020,0.0023,0.0023,0.0016,0.0022,0.0023,0.0051,0.0045,0.0055,0.0025,0.0025,0.0028,0.1818,0.0040,0.1333,0.0185,0.0026,0.0000,0.0041,0.0034,0.0044,0.0000,0.0021,0.0044,0.0063,0.0000,0.0072,0.0000,0.0769,0.2222,0.0057,1.0000,0.0022,0.0021,0.0026,0.0000,0.0020,0.0075,0.0078,0.0076,0.0096,0.0021,0.0042,0.0074,0.0133
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.6576,0.5954,0.9073,0.0551,0.0043,0.4104,0.1513,0.1250,0.0097,0.1246,0.5738,0.4301,0.1194,0.1656,0.3399,0.0119,0.1690,0.9407,0.9375,0.8823,0.8804,0.9116,0.8913,0.9063,0.8966,0.4798,0.6213,0.5796,0.9005,0.7750,0.9004,0.8116,0.7357,0.1249,0.3223,0.3060,0.0471,0.5154,0.8474,0.8411,0.6161,0.8841,0.8803,0.3732,0.2057,0.1712,0.8067,0.8056,0.3711,0.0108,0.4845,0.0151,0.1033,0.3791,0.0183,0.4544,0.5412,0.4412,0.0374,0.8802,0.4106,0.3003,0.0804,0.2618,0.0151,0.0269,0.0097,0.3202,0.0022,1.0000,0.8522,0.7560,0.2793,0.9005,0.2767,0.2382,0.1220,0.1883,0.8915,0.2102,0.1358,0.0786
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.6501,0.5902,0.8365,0.0724,0.0043,0.3983,0.1495,0.1498,0.0106,0.1351,0.5511,0.4176,0.1287,0.1822,0.3669,0.0117,0.1894,0.8649,0.8598,0.8668,0.8461,0.8333,0.8681,0.8357,0.8771,0.4574,0.6008,0.5534,0.8271,0.8418,0.9245,0.8904,0.8139,0.1317,0.3406,0.3285,0.0498,0.4922,0.8567,0.8316,0.6124,0.8347,0.8082,0.4080,0.2134,0.1717,0.7701,0.7745,0.3611,0.0106,0.5131,0.0149,0.1150,0.3863,0.0181,0.4995,0.5962,0.4648,0.0447,0.8521,0.4684,0.3284,0.0794,0.2854,0.0149,0.0277,0.0096,0.3640,0.0021,0.8522,1.0000,0.7637,0.2948,0.9095,0.2589,0.2669,0.1384,0.2202,0.9216,0.2476,0.1379,0.0777
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.6922,0.6411,0.7140,0.0654,0.0013,0.4191,0.1656,0.1297,0.0118,0.1321,0.5557,0.4225,0.1260,0.1706,0.3318,0.0131,0.1702,0.7474,0.7367,0.7696,0.7593,0.7308,0.7692,0.7474,0.7768,0.5043,0.6066,0.5978,0.7690,0.7140,0.7515,0.7574,0.6907,0.0978,0.2755,0.2460,0.0304,0.5286,0.7508,0.7636,0.6178,0.7027,0.7016,0.3552,0.1563,0.1280,0.7494,0.7444,0.3824,0.0104,0.4965,0.0170,0.1181,0.4000,0.0183,0.4638,0.5152,0.4472,0.0401,0.7140,0.3818,0.2850,0.0863,0.2714,0.0170,0.0247,0.0092,0.3140,0.0026,0.7560,0.7637,1.0000,0.2293,0.7555,0.2811,0.2379,0.1347,0.1973,0.7606,0.2245,0.1471,0.0884
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.2122,0.1867,0.2868,0.0751,0.0098,0.1908,0.0978,0.1732,0.0032,0.1368,0.2330,0.2095,0.1330,0.1818,0.2505,0.0096,0.1695,0.2841,0.2888,0.2591,0.2672,0.2809,0.2577,0.2743,0.2644,0.1873,0.2190,0.2033,0.2589,0.2782,0.2888,0.2856,0.2877,0.3104,0.4886,0.4699,0.1452,0.1872,0.2708,0.2554,0.2134,0.2888,0.2841,0.2380,0.4873,0.4535,0.2402,0.2363,0.1750,0.0000,0.2462,0.0063,0.0987,0.1861,0.0158,0.2623,0.2783,0.2254,0.0453,0.3057,0.2659,0.2435,0.0637,0.2079,0.0063,0.0476,0.0064,0.2553,0.0000,0.2793,0.2948,0.2293,1.0000,0.2809,0.1466,0.2065,0.1391,0.1852,0.2899,0.1667,0.0762,0.0471
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.6518,0.5887,0.8719,0.0649,0.0041,0.3966,0.1477,0.1410,0.0102,0.1303,0.5553,0.4138,0.1231,0.1766,0.3620,0.0112,0.1775,0.9076,0.9045,0.9083,0.8837,0.8797,0.9133,0.8748,0.9147,0.4640,0.6103,0.5576,0.8556,0.8185,0.9594,0.8747,0.7880,0.1260,0.3287,0.3130,0.0445,0.5010,0.8719,0.8491,0.6201,0.8647,0.8348,0.3917,0.2030,0.1655,0.7956,0.7946,0.3536,0.0112,0.5015,0.0153,0.1089,0.3807,0.0173,0.4914,0.5865,0.4550,0.0417,0.8907,0.4495,0.3195,0.0771,0.2782,0.0143,0.0265,0.0092,0.3495,0.0020,0.9005,0.9095,0.7555,0.2809,1.0000,0.2655,0.2591,0.1266,0.2045,0.9414,0.2330,0.1341,0.0754
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2843,0.2712,0.2829,0.0737,0.0000,0.2058,0.1016,0.0933,0.0183,0.0942,0.2804,0.2060,0.0958,0.1241,0.1880,0.0221,0.1263,0.2762,0.2796,0.2777,0.2822,0.2797,0.2831,0.2812,0.2831,0.2898,0.2641,0.2684,0.2898,0.2664,0.2622,0.2717,0.2550,0.0635,0.1326,0.1262,0.0325,0.2785,0.2791,0.2864,0.2629,0.2821,0.2859,0.1807,0.0917,0.0850,0.3009,0.2996,0.2346,0.0221,0.2798,0.0330,0.0870,0.2952,0.0327,0.2451,0.2522,0.3236,0.0582,0.2748,0.2000,0.1720,0.1016,0.1624,0.0218,0.0578,0.0185,0.1620,0.0075,0.2767,0.2589,0.2811,0.1466,0.2655,1.0000,0.1491,0.1215,0.1418,0.2679,0.1281,0.1425,0.0656
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.2013,0.2026,0.2420,0.1324,0.0077,0.1985,0.1044,0.3514,0.0229,0.2460,0.2346,0.2253,0.2426,0.3191,0.3853,0.0229,0.2674,0.2394,0.2424,0.2519,0.2478,0.2417,0.2439,0.2417,0.2508,0.1980,0.2180,0.2015,0.2349,0.2681,0.2535,0.2747,0.2838,0.1496,0.2198,0.2250,0.0512,0.1880,0.2610,0.2590,0.2345,0.2585,0.2489,0.3265,0.1980,0.1875,0.2462,0.2553,0.2244,0.0152,0.2674,0.0226,0.2500,0.2282,0.0148,0.4094,0.4090,0.2958,0.0912,0.2550,0.4172,0.3846,0.0836,0.3763,0.0074,0.0843,0.0310,0.6187,0.0078,0.2382,0.2669,0.2379,0.2065,0.2591,0.1491,1.0000,0.1835,0.2917,0.2500,0.3516,0.1534,0.0960
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.1207,0.1240,0.1339,0.1786,0.0150,0.1290,0.0742,0.2133,0.0292,0.1570,0.1358,0.1292,0.1667,0.1853,0.1928,0.0368,0.2262,0.1241,0.1238,0.1291,0.1213,0.1196,0.1259,0.1203,0.1271,0.1063,0.1369,0.1256,0.1264,0.1495,0.1279,0.1411,0.1499,0.0816,0.1602,0.1439,0.0402,0.1261,0.1374,0.1373,0.1440,0.1280,0.1298,0.1941,0.1250,0.1273,0.1285,0.1328,0.2316,0.0217,0.2161,0.0432,0.1724,0.2241,0.0352,0.1877,0.1773,0.2078,0.1242,0.1288,0.2070,0.1941,0.0714,0.1729,0.0070,0.0986,0.0221,0.2091,0.0076,0.1220,0.1384,0.1347,0.1391,0.1266,0.1215,0.1835,1.0000,0.4202,0.1324,0.2718,0.1946,0.1591
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.1786,0.1763,0.2050,0.2603,0.0047,0.1824,0.0997,0.3448,0.0330,0.2263,0.2062,0.1900,0.2360,0.2833,0.2905,0.0234,0.2857,0.1923,0.1925,0.2019,0.1897,0.1883,0.1919,0.1919,0.2028,0.1431,0.1858,0.1889,0.1916,0.2310,0.2082,0.2243,0.2442,0.1395,0.2383,0.2334,0.0486,0.1678,0.2151,0.2050,0.2061,0.2061,0.2009,0.2653,0.1917,0.1793,0.1955,0.1915,0.2379,0.0234,0.3149,0.0421,0.2107,0.2521,0.0321,0.2878,0.2864,0.3142,0.1574,0.2061,0.3273,0.3208,0.0868,0.3038,0.0137,0.1090,0.0383,0.3446,0.0096,0.1883,0.2202,0.1973,0.1852,0.2045,0.1418,0.2917,0.4202,1.0000,0.2100,0.4244,0.1672,0.1325
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.6544,0.5908,0.8704,0.0677,0.0041,0.4002,0.1490,0.1411,0.0113,0.1269,0.5668,0.4191,0.1231,0.1747,0.3556,0.0113,0.1791,0.9082,0.8974,0.8897,0.8709,0.8745,0.8928,0.8751,0.9037,0.4638,0.6012,0.5516,0.8558,0.8446,0.9602,0.8923,0.8079,0.1295,0.3370,0.3212,0.0503,0.4964,0.8647,0.8363,0.6093,0.8576,0.8313,0.4025,0.2134,0.1753,0.7847,0.7837,0.3610,0.0113,0.4985,0.0154,0.1076,0.3800,0.0175,0.4838,0.5726,0.4488,0.0421,0.8856,0.4433,0.3103,0.0789,0.2716,0.0144,0.0267,0.0092,0.3459,0.0021,0.8915,0.9216,0.7606,0.2899,0.9414,0.2679,0.2500,0.1324,0.2100,1.0000,0.2377,0.1354,0.0761
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.1847,0.1916,0.2316,0.2024,0.0042,0.1776,0.0920,0.3404,0.0293,0.2604,0.2273,0.2324,0.2570,0.2956,0.3304,0.0165,0.2699,0.2216,0.2194,0.2362,0.2188,0.2183,0.2219,0.2182,0.2354,0.1424,0.2109,0.1813,0.2121,0.2736,0.2340,0.2629,0.2852,0.1562,0.2565,0.2412,0.0476,0.1661,0.2492,0.2342,0.2206,0.2385,0.2257,0.3505,0.1783,0.1690,0.2260,0.2249,0.2070,0.0207,0.3115,0.0373,0.2657,0.2409,0.0286,0.3327,0.3344,0.3081,0.1399,0.2345,0.3815,0.3479,0.0825,0.3333,0.0122,0.0741,0.0339,0.3863,0.0042,0.2102,0.2476,0.2245,0.1667,0.2330,0.1281,0.3516,0.2718,0.4244,0.2377,1.0000,0.1677,0.1155
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.1529,0.1576,0.1459,0.1160,0.0000,0.1756,0.1772,0.1215,0.0432,0.1342,0.1633,0.1617,0.1480,0.1648,0.1632,0.0284,0.1856,0.1403,0.1389,0.1408,0.1381,0.1386,0.1388,0.1407,0.1399,0.1285,0.1431,0.1452,0.1478,0.1447,0.1341,0.1417,0.1422,0.0717,0.1262,0.1124,0.0335,0.1584,0.1432,0.1458,0.1680,0.1451,0.1448,0.1763,0.0758,0.0865,0.1458,0.1502,0.2139,0.0357,0.1808,0.0567,0.1921,0.2220,0.0342,0.1408,0.1536,0.1867,0.1139,0.1391,0.1555,0.1586,0.0700,0.1577,0.0278,0.0526,0.0288,0.1496,0.0074,0.1358,0.1379,0.1471,0.0762,0.1341,0.1425,0.1534,0.1946,0.1672,0.1354,0.1677,1.0000,0.2164
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1020,0.1037,0.0819,0.1008,0.0000,0.1087,0.1347,0.0905,0.0241,0.1038,0.1096,0.1147,0.0950,0.0961,0.0975,0.0366,0.1244,0.0788,0.0794,0.0812,0.0814,0.0790,0.0796,0.0807,0.0800,0.0848,0.0824,0.0875,0.0828,0.0851,0.0741,0.0796,0.0878,0.0450,0.0684,0.0438,0.0246,0.1027,0.0821,0.0852,0.1021,0.0817,0.0833,0.1066,0.0498,0.0539,0.0897,0.0898,0.1353,0.0241,0.1219,0.0471,0.1375,0.1414,0.0225,0.0994,0.0854,0.1179,0.0943,0.0777,0.0979,0.0856,0.0267,0.0969,0.0115,0.0417,0.0247,0.1129,0.0133,0.0786,0.0777,0.0884,0.0471,0.0754,0.0656,0.0960,0.1591,0.1325,0.0761,0.1155,0.2164,1.0000
