ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0613,0.0649,0.0532,0.2451,0.0090,0.0647,0.0738,0.1858,0.0298,0.1118,0.0643,0.0718,0.1124,0.1070,0.0867,0.0569,0.1140,0.0505,0.0518,0.0551,0.0526,0.0529,0.0548,0.0527,0.0562,0.0643,0.0636,0.0627,0.0530,0.0567,0.0506,0.0570,0.0576,0.0523,0.0693,0.0679,0.0354,0.0641,0.0580,0.0588,0.0651,0.0551,0.0559,0.0943,0.0647,0.0592,0.0611,0.0610,0.0917,0.0348,0.0955,0.0656,0.1237,0.0918,0.0360,0.0997,0.0850,0.0989,1.0000,0.0479,0.0917,0.1087,0.0557,0.1115,0.0156,0.0878,0.0396,0.1107,0.0290,0.0513,0.0543,0.0582,0.0503,0.0522,0.0664,0.1198,0.1632,0.1498,0.0507,0.1271,0.1158,0.1293
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.6349,0.5998,0.8268,0.0604,0.0073,0.3975,0.1356,0.1161,0.0110,0.1187,0.5530,0.4160,0.1149,0.1582,0.3243,0.0153,0.2121,0.8084,0.8083,0.7545,0.7641,0.7923,0.7661,0.7832,0.7515,0.4603,0.5370,0.4983,0.7428,0.7568,0.8322,0.7533,0.7238,0.1546,0.3922,0.3801,0.0811,0.5505,0.7488,0.7331,0.6160,0.7773,0.7704,0.4245,0.2632,0.2166,0.6668,0.6939,0.4266,0.0100,0.4960,0.0155,0.1301,0.4193,0.0156,0.4001,0.4968,0.4643,0.0479,1.0000,0.4211,0.2815,0.0478,0.2294,0.0150,0.0306,0.0100,0.3149,0.0040,0.7924,0.7953,0.6532,0.2986,0.8039,0.2316,0.2206,0.1948,0.2216,0.8369,0.2765,0.2227,0.1443
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.4188,0.4117,0.4478,0.1199,0.0061,0.3153,0.1503,0.2329,0.0111,0.2118,0.4017,0.3566,0.2043,0.2598,0.4393,0.0233,0.3140,0.4367,0.4372,0.4489,0.4369,0.4381,0.4402,0.4366,0.4448,0.3432,0.3833,0.3674,0.4197,0.4601,0.4474,0.4616,0.4666,0.1325,0.3316,0.3269,0.0776,0.3831,0.4464,0.4444,0.4184,0.4381,0.4381,0.4571,0.2497,0.2065,0.4263,0.4496,0.3914,0.0122,0.4361,0.0250,0.2197,0.4105,0.0307,0.5475,0.5714,0.4473,0.0917,0.4211,1.0000,0.5516,0.0807,0.4396,0.0244,0.0589,0.0156,0.4485,0.0033,0.4283,0.4684,0.4190,0.2320,0.4537,0.1943,0.3725,0.3169,0.3641,0.4424,0.4307,0.2690,0.2072
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.2977,0.2942,0.2969,0.1380,0.0058,0.2572,0.1392,0.2614,0.0107,0.2498,0.3066,0.2957,0.2494,0.2904,0.4039,0.0289,0.3168,0.2972,0.2974,0.3055,0.2984,0.2957,0.3039,0.2965,0.3043,0.2770,0.2907,0.2776,0.2888,0.3128,0.2967,0.3119,0.3145,0.1187,0.2566,0.2488,0.0785,0.2839,0.3070,0.3050,0.2988,0.3013,0.3041,0.3624,0.2070,0.1729,0.3012,0.3157,0.3188,0.0107,0.3255,0.0306,0.2355,0.3255,0.0341,0.4405,0.4252,0.3376,0.1087,0.2815,0.5516,1.0000,0.1020,0.5685,0.0349,0.0731,0.0218,0.4109,0.0042,0.2901,0.3116,0.2968,0.1856,0.3058,0.1725,0.3679,0.3010,0.3519,0.2942,0.3788,0.2429,0.1974
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0608,0.0628,0.0508,0.0492,0.0000,0.0651,0.1016,0.0679,0.0040,0.0663,0.0659,0.0674,0.0609,0.0653,0.0702,0.0114,0.0834,0.0530,0.0523,0.0566,0.0552,0.0537,0.0550,0.0547,0.0561,0.0678,0.0661,0.0679,0.0549,0.0542,0.0513,0.0542,0.0546,0.0297,0.0395,0.0409,0.0211,0.0666,0.0550,0.0561,0.0595,0.0522,0.0523,0.0641,0.0353,0.0291,0.0617,0.0588,0.0776,0.0041,0.0693,0.0350,0.0570,0.0765,0.0076,0.0861,0.0738,0.0738,0.0557,0.0478,0.0807,0.1020,1.0000,0.1098,0.2192,0.0413,0.0041,0.0551,0.0046,0.0533,0.0521,0.0610,0.0284,0.0515,0.0769,0.0607,0.0705,0.0703,0.0512,0.0603,0.0746,0.0746
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.2468,0.2455,0.2447,0.1431,0.0061,0.2186,0.1357,0.2668,0.0111,0.2565,0.2594,0.2582,0.2583,0.2861,0.3644,0.0343,0.2948,0.2458,0.2476,0.2527,0.2458,0.2438,0.2504,0.2460,0.2534,0.2403,0.2433,0.2423,0.2412,0.2595,0.2427,0.2566,0.2609,0.1065,0.2184,0.2130,0.0687,0.2407,0.2536,0.2560,0.2512,0.2505,0.2539,0.3078,0.1778,0.1572,0.2526,0.2647,0.2817,0.0152,0.2839,0.0333,0.2285,0.2990,0.0344,0.3809,0.3569,0.2904,0.1115,0.2294,0.4396,0.5685,0.1098,1.0000,0.0459,0.0785,0.0235,0.3641,0.0062,0.2424,0.2540,0.2469,0.1647,0.2503,0.1559,0.3516,0.2759,0.3107,0.2395,0.3291,0.2357,0.1941
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0185,0.0188,0.0160,0.0298,0.0000,0.0200,0.0338,0.0286,0.0000,0.0278,0.0217,0.0212,0.0285,0.0239,0.0240,0.0078,0.0314,0.0172,0.0169,0.0180,0.0173,0.0170,0.0171,0.0174,0.0178,0.0236,0.0215,0.0208,0.0174,0.0176,0.0167,0.0176,0.0165,0.0102,0.0125,0.0129,0.0102,0.0206,0.0173,0.0187,0.0210,0.0172,0.0171,0.0204,0.0132,0.0084,0.0211,0.0195,0.0265,0.0000,0.0237,0.0320,0.0185,0.0271,0.0159,0.0275,0.0253,0.0261,0.0156,0.0150,0.0244,0.0349,0.2192,0.0459,1.0000,0.0106,0.0000,0.0183,0.0000,0.0165,0.0164,0.0185,0.0061,0.0162,0.0219,0.0198,0.0292,0.0285,0.0164,0.0201,0.0313,0.0299
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0350,0.0371,0.0327,0.0783,0.0131,0.0406,0.0500,0.1236,0.0955,0.0883,0.0356,0.0419,0.0787,0.0989,0.0694,0.0674,0.0741,0.0315,0.0321,0.0315,0.0309,0.0313,0.0315,0.0309,0.0326,0.0366,0.0324,0.0342,0.0308,0.0337,0.0305,0.0334,0.0336,0.0457,0.0431,0.0434,0.0410,0.0328,0.0324,0.0329,0.0340,0.0322,0.0339,0.0487,0.0385,0.0493,0.0339,0.0345,0.0467,0.0909,0.0431,0.1446,0.0918,0.0462,0.0385,0.0689,0.0577,0.0435,0.0878,0.0306,0.0589,0.0731,0.0413,0.0785,0.0106,1.0000,0.1448,0.0858,0.1172,0.0326,0.0331,0.0340,0.0410,0.0316,0.0523,0.1156,0.0753,0.0725,0.0312,0.0668,0.0449,0.0499
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0121,0.0128,0.0110,0.0325,0.0147,0.0147,0.0174,0.0321,0.1316,0.0153,0.0126,0.0127,0.0137,0.0308,0.0186,0.0505,0.0164,0.0097,0.0103,0.0100,0.0100,0.0107,0.0104,0.0107,0.0107,0.0126,0.0101,0.0125,0.0104,0.0106,0.0091,0.0103,0.0107,0.0152,0.0114,0.0150,0.0109,0.0135,0.0104,0.0107,0.0122,0.0107,0.0105,0.0127,0.0108,0.0163,0.0107,0.0112,0.0176,0.1549,0.0165,0.1304,0.0357,0.0130,0.0098,0.0225,0.0178,0.0154,0.0396,0.0100,0.0156,0.0218,0.0041,0.0235,0.0000,0.1448,1.0000,0.0232,0.2391,0.0108,0.0103,0.0106,0.0150,0.0095,0.0225,0.0313,0.0190,0.0215,0.0094,0.0162,0.0126,0.0112
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.3252,0.3272,0.3336,0.1463,0.0089,0.2850,0.1531,0.3027,0.0155,0.2324,0.3288,0.3121,0.2236,0.2843,0.4249,0.0280,0.3124,0.3319,0.3332,0.3398,0.3298,0.3262,0.3385,0.3302,0.3395,0.2950,0.3159,0.2966,0.3287,0.3568,0.3339,0.3532,0.3628,0.1227,0.2897,0.2776,0.0828,0.3137,0.3462,0.3442,0.3362,0.3364,0.3381,0.3895,0.2270,0.1963,0.3327,0.3481,0.3460,0.0118,0.3578,0.0319,0.2518,0.3397,0.0281,0.4879,0.4820,0.3665,0.1107,0.3149,0.4485,0.4109,0.0551,0.3641,0.0183,0.0858,0.0232,1.0000,0.0052,0.3279,0.3560,0.3236,0.2112,0.3462,0.1702,0.5922,0.3024,0.3580,0.3344,0.3993,0.2561,0.2054
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0057,0.0057,0.0047,0.0077,0.0000,0.0043,0.0072,0.0041,0.2857,0.0040,0.0030,0.0029,0.0041,0.0226,0.0057,0.0800,0.0033,0.0030,0.0033,0.0027,0.0026,0.0035,0.0032,0.0032,0.0033,0.0030,0.0025,0.0033,0.0028,0.0032,0.0029,0.0026,0.0028,0.0094,0.0042,0.0050,0.0058,0.0034,0.0030,0.0031,0.0033,0.0036,0.0039,0.0033,0.0036,0.0055,0.0031,0.0033,0.0085,0.3409,0.0083,0.2273,0.0220,0.0028,0.0000,0.0101,0.0080,0.0041,0.0290,0.0040,0.0033,0.0042,0.0046,0.0062,0.0000,0.1172,0.2391,0.0052,1.0000,0.0040,0.0036,0.0034,0.0048,0.0027,0.0103,0.0076,0.0060,0.0043,0.0031,0.0043,0.0054,0.0050
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.7327,0.6924,0.8947,0.0606,0.0045,0.4414,0.1501,0.1221,0.0096,0.1250,0.6133,0.4646,0.1217,0.1641,0.3404,0.0159,0.2281,0.9291,0.9282,0.8709,0.8856,0.8965,0.8823,0.8964,0.8707,0.5443,0.6508,0.5908,0.9055,0.8168,0.8834,0.8267,0.7855,0.1292,0.3728,0.3525,0.0773,0.6365,0.8626,0.8572,0.7186,0.8787,0.8883,0.4555,0.2465,0.2010,0.7865,0.8052,0.4593,0.0097,0.5332,0.0162,0.1413,0.4554,0.0159,0.4280,0.5257,0.5086,0.0513,0.7924,0.4283,0.2901,0.0533,0.2424,0.0165,0.0326,0.0108,0.3279,0.0040,1.0000,0.8308,0.7055,0.2676,0.8805,0.2666,0.2322,0.2094,0.2337,0.8708,0.2885,0.2439,0.1603
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.7134,0.6826,0.8269,0.0667,0.0036,0.4184,0.1475,0.1310,0.0097,0.1342,0.5896,0.4500,0.1300,0.1741,0.3603,0.0164,0.2361,0.8427,0.8356,0.8379,0.8279,0.8238,0.8395,0.8268,0.8289,0.5177,0.6127,0.5594,0.8005,0.8635,0.8867,0.8688,0.8300,0.1256,0.3725,0.3515,0.0722,0.6104,0.8246,0.8127,0.6917,0.7884,0.7843,0.4775,0.2382,0.1937,0.7330,0.7623,0.4533,0.0092,0.5396,0.0158,0.1446,0.4649,0.0170,0.4547,0.5630,0.5185,0.0543,0.7953,0.4684,0.3116,0.0521,0.2540,0.0164,0.0331,0.0103,0.3560,0.0036,0.8308,1.0000,0.7245,0.2632,0.8932,0.2509,0.2505,0.2224,0.2468,0.8871,0.3174,0.2459,0.1610
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.7051,0.6895,0.6725,0.0701,0.0041,0.4248,0.1565,0.1298,0.0085,0.1358,0.5708,0.4531,0.1308,0.1725,0.3374,0.0167,0.2401,0.7003,0.6926,0.7316,0.7193,0.6989,0.7242,0.7044,0.7304,0.5523,0.6166,0.5757,0.7087,0.7038,0.7145,0.7274,0.6966,0.0828,0.2862,0.2635,0.0471,0.6145,0.7183,0.7200,0.6684,0.6691,0.6662,0.4236,0.1706,0.1360,0.7112,0.7108,0.4527,0.0089,0.5244,0.0164,0.1479,0.4551,0.0154,0.4277,0.4991,0.5142,0.0582,0.6532,0.4190,0.2968,0.0610,0.2469,0.0185,0.0340,0.0106,0.3236,0.0034,0.7055,0.7245,1.0000,0.1910,0.7177,0.2707,0.2296,0.2218,0.2478,0.7082,0.3016,0.2520,0.1681
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.1946,0.1865,0.2894,0.0665,0.0087,0.1842,0.0776,0.1271,0.0165,0.1050,0.2157,0.1830,0.1003,0.1343,0.1933,0.0163,0.1368,0.2705,0.2763,0.2153,0.2341,0.2587,0.2245,0.2519,0.2151,0.1567,0.1669,0.1707,0.2383,0.2551,0.2759,0.2456,0.2577,0.4172,0.5197,0.5259,0.2536,0.1746,0.2249,0.2165,0.1932,0.2655,0.2696,0.2233,0.5339,0.5249,0.1853,0.1983,0.1759,0.0126,0.1932,0.0210,0.1176,0.1773,0.0155,0.2087,0.2392,0.1767,0.0503,0.2986,0.2320,0.1856,0.0284,0.1647,0.0061,0.0410,0.0150,0.2112,0.0048,0.2676,0.2632,0.1910,1.0000,0.2484,0.1091,0.1840,0.1348,0.1586,0.2786,0.1607,0.1274,0.0948
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.7345,0.6948,0.8610,0.0628,0.0040,0.4213,0.1459,0.1249,0.0081,0.1317,0.5946,0.4535,0.1279,0.1699,0.3548,0.0154,0.2339,0.8927,0.8860,0.8956,0.8829,0.8722,0.9027,0.8769,0.8858,0.5258,0.6304,0.5699,0.8465,0.8515,0.9148,0.8624,0.8096,0.1110,0.3592,0.3351,0.0611,0.6286,0.8758,0.8591,0.7198,0.8318,0.8270,0.4628,0.2243,0.1781,0.7691,0.8008,0.4501,0.0084,0.5354,0.0146,0.1406,0.4611,0.0165,0.4418,0.5501,0.5144,0.0522,0.8039,0.4537,0.3058,0.0515,0.2503,0.0162,0.0316,0.0095,0.3462,0.0027,0.8805,0.8932,0.7177,0.2484,1.0000,0.2547,0.2432,0.2172,0.2403,0.9055,0.3065,0.2455,0.1584
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2751,0.2773,0.2563,0.0739,0.0020,0.2297,0.1315,0.1022,0.0131,0.0952,0.2737,0.2419,0.0919,0.1139,0.1785,0.0199,0.1747,0.2599,0.2611,0.2695,0.2690,0.2648,0.2677,0.2654,0.2726,0.2726,0.2689,0.2687,0.2785,0.2592,0.2469,0.2635,0.2504,0.0593,0.1464,0.1380,0.0353,0.2888,0.2695,0.2788,0.2814,0.2666,0.2676,0.2020,0.0982,0.0823,0.2934,0.2851,0.2528,0.0101,0.2795,0.0230,0.1136,0.2910,0.0179,0.2354,0.2413,0.3186,0.0664,0.2316,0.1943,0.1725,0.0769,0.1559,0.0219,0.0523,0.0225,0.1702,0.0103,0.2666,0.2509,0.2707,0.1091,0.2547,1.0000,0.1411,0.1615,0.1718,0.2469,0.1701,0.1934,0.1355
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.2363,0.2363,0.2341,0.1562,0.0096,0.2209,0.1307,0.3521,0.0158,0.2476,0.2467,0.2463,0.2317,0.2900,0.3847,0.0327,0.2893,0.2332,0.2335,0.2411,0.2315,0.2301,0.2358,0.2315,0.2396,0.2217,0.2356,0.2252,0.2323,0.2479,0.2316,0.2518,0.2579,0.1083,0.2366,0.2356,0.0731,0.2316,0.2437,0.2429,0.2451,0.2381,0.2384,0.3125,0.2030,0.1829,0.2355,0.2464,0.2682,0.0170,0.2716,0.0392,0.2650,0.2725,0.0371,0.4064,0.3851,0.2765,0.1198,0.2206,0.3725,0.3679,0.0607,0.3516,0.0198,0.1156,0.0313,0.5922,0.0076,0.2322,0.2505,0.2296,0.1840,0.2432,0.1411,1.0000,0.2877,0.3341,0.2313,0.3570,0.2303,0.1990
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.2453,0.2502,0.2165,0.1722,0.0084,0.2041,0.1256,0.2561,0.0129,0.2194,0.2259,0.2257,0.2107,0.2429,0.2972,0.0353,0.2829,0.2115,0.2122,0.2271,0.2211,0.2164,0.2217,0.2184,0.2258,0.2255,0.2218,0.2325,0.2146,0.2369,0.2114,0.2357,0.2435,0.0989,0.2099,0.2034,0.0710,0.2387,0.2336,0.2337,0.2401,0.2201,0.2195,0.3257,0.1675,0.1476,0.2302,0.2382,0.3136,0.0118,0.3241,0.0402,0.2271,0.3328,0.0317,0.3245,0.2970,0.3300,0.1632,0.1948,0.3169,0.3010,0.0705,0.2759,0.0292,0.0753,0.0190,0.3024,0.0060,0.2094,0.2224,0.2218,0.1348,0.2172,0.1615,0.2877,1.0000,0.5347,0.2120,0.4128,0.3019,0.2587
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.2621,0.2624,0.2406,0.2094,0.0064,0.2300,0.1376,0.3197,0.0106,0.2513,0.2567,0.2664,0.2397,0.2812,0.3209,0.0329,0.3067,0.2380,0.2377,0.2509,0.2444,0.2428,0.2462,0.2429,0.2513,0.2397,0.2437,0.2448,0.2394,0.2586,0.2359,0.2615,0.2700,0.1025,0.2356,0.2243,0.0792,0.2491,0.2545,0.2561,0.2583,0.2422,0.2411,0.3558,0.1952,0.1676,0.2507,0.2617,0.3239,0.0117,0.3502,0.0418,0.2459,0.3313,0.0308,0.3572,0.3275,0.3546,0.1498,0.2216,0.3641,0.3519,0.0703,0.3107,0.0285,0.0725,0.0215,0.3580,0.0043,0.2337,0.2468,0.2478,0.1586,0.2403,0.1718,0.3341,0.5347,1.0000,0.2352,0.4423,0.2689,0.2440
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.7083,0.6680,0.8706,0.0629,0.0039,0.4092,0.1409,0.1216,0.0091,0.1249,0.5793,0.4373,0.1221,0.1634,0.3392,0.0153,0.2231,0.8852,0.8805,0.8500,0.8500,0.8613,0.8604,0.8615,0.8412,0.5049,0.6025,0.5489,0.8229,0.8691,0.9376,0.8660,0.8249,0.1370,0.3877,0.3667,0.0788,0.5991,0.8370,0.8203,0.6844,0.8206,0.8159,0.4606,0.2516,0.2050,0.7330,0.7620,0.4416,0.0088,0.5185,0.0145,0.1358,0.4473,0.0164,0.4257,0.5308,0.4962,0.0507,0.8369,0.4424,0.2942,0.0512,0.2395,0.0164,0.0312,0.0094,0.3344,0.0031,0.8708,0.8871,0.7082,0.2786,0.9055,0.2469,0.2313,0.2120,0.2352,1.0000,0.2984,0.2354,0.1523
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.3245,0.3303,0.3021,0.1544,0.0060,0.2543,0.1373,0.2733,0.0093,0.2563,0.3125,0.3014,0.2464,0.2845,0.3760,0.0296,0.3210,0.2964,0.2955,0.3183,0.3069,0.3032,0.3135,0.3052,0.3176,0.2824,0.2957,0.2867,0.2970,0.3335,0.2989,0.3334,0.3462,0.0967,0.2766,0.2707,0.0646,0.2988,0.3195,0.3198,0.3231,0.3034,0.3029,0.4481,0.1948,0.1598,0.3125,0.3249,0.3364,0.0102,0.3646,0.0288,0.2543,0.3603,0.0340,0.4083,0.4103,0.3759,0.1271,0.2765,0.4307,0.3788,0.0603,0.3291,0.0201,0.0668,0.0162,0.3993,0.0043,0.2885,0.3174,0.3016,0.1607,0.3065,0.1701,0.3570,0.4128,0.4423,0.2984,1.0000,0.2834,0.2250
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.2765,0.2788,0.2449,0.1029,0.0053,0.2578,0.1782,0.1682,0.0179,0.1876,0.2658,0.2684,0.1886,0.2136,0.2622,0.0282,0.2472,0.2450,0.2433,0.2588,0.2517,0.2472,0.2539,0.2494,0.2570,0.2550,0.2587,0.2496,0.2529,0.2533,0.2358,0.2568,0.2578,0.0726,0.2079,0.1954,0.0529,0.3024,0.2602,0.2657,0.2889,0.2475,0.2501,0.2812,0.1539,0.1321,0.2700,0.2704,0.2943,0.0190,0.3119,0.0335,0.1781,0.3385,0.0293,0.2861,0.2849,0.3151,0.1158,0.2227,0.2690,0.2429,0.0746,0.2357,0.0313,0.0449,0.0126,0.2561,0.0054,0.2439,0.2459,0.2520,0.1274,0.2455,0.1934,0.2303,0.3019,0.2689,0.2354,0.2834,1.0000,0.3683
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1792,0.1817,0.1578,0.1282,0.0049,0.1990,0.1858,0.1603,0.0176,0.1726,0.1937,0.2043,0.1725,0.1911,0.1985,0.0348,0.2153,0.1576,0.1584,0.1696,0.1655,0.1631,0.1659,0.1627,0.1701,0.1763,0.1756,0.1766,0.1646,0.1668,0.1528,0.1671,0.1684,0.0628,0.1536,0.1409,0.0514,0.1977,0.1687,0.1749,0.1885,0.1620,0.1635,0.2101,0.1217,0.1016,0.1811,0.1801,0.2315,0.0227,0.2323,0.0381,0.1686,0.2460,0.0283,0.2108,0.2017,0.2333,0.1293,0.1443,0.2072,0.1974,0.0746,0.1941,0.0299,0.0499,0.0112,0.2054,0.0050,0.1603,0.1610,0.1681,0.0948,0.1584,0.1355,0.1990,0.2587,0.2440,0.1523,0.2250,0.3683,1.0000
