,ChIP
1681,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
1682,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
1683,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
1684,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
1685,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_PNAS_Li___STAT5B_IL2-WT-CD4
1686,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
1687,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1688,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1689,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1690,2017_PNAS_Li___STAT5B_IL2-CD8---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
1691,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
1692,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1693,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_PNAS_Li___STAT5B_noIL2-CD8
1694,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_PNAS_Li___STAT5B_IL2-WT-CD4
1695,2017_PNAS_Li___STAT5B_noIL2-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1696,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
1697,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1698,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1699,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1700,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
1701,2017_PNAS_Li___STAT5B_noIL2-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1702,2017_PNAS_Li___STAT5B_noIL2-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
1703,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
1704,2017_PNAS_Li___STAT5B_noIL2-CD8---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
1705,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
1706,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_PNAS_Li___STAT3_IL21-CD4
1707,2017_PNAS_Li___STAT3_IL21-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1708,2017_PNAS_Li___STAT5B_noIL2-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
1709,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1710,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
1711,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1712,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1713,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1714,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1715,2017_PNAS_Li___STAT5B_noIL2-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
1716,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
1717,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1718,2017_PNAS_Li___STAT5B_noIL2-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1719,2017_PNAS_Li___STAT5B_noIL2-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1720,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1721,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1722,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1723,2017_PNAS_Li___STAT3_noIL21-CD4---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO
1724,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1725,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1726,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1727,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1728,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1729,2017_PNAS_Li___H3K27Ac-noIL2-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1730,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1731,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1732,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1733,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1734,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
1735,2017_PNAS_Li___H3K4me3-noIL2-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1736,2017_PNAS_Li___H3K4me3_IL2-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1737,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1738,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1739,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1740,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1741,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1742,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1743,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1744,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1745,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
1746,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO---2017_PNAS_Li___STAT3_noIL21-CD4
1747,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
1748,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
1749,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT---2017_PNAS_Li___STAT3_noIL21-CD4
1750,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4---2017_PNAS_Li___STAT3_noIL21-CD4
1751,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
1752,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1753,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1754,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1755,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1756,2017_PNAS_Li___STAT5B_IL2-WT-CD4---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1757,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1758,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8
1759,2017_PNAS_Li___STAT3_IL21-CD4---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1760,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
1761,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
1762,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
1763,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
1764,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1765,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1766,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1767,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1768,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
1769,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
1770,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1771,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
1772,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1773,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1774,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1775,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1776,2017_PNAS_Li___H3K27Ac_IL2-CD4---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1777,2016_SCIENCE_Mackay___Hobit_invitro-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
1778,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1779,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2016_SCIENCE_Mackay___Hobit_invitro-CD8
1780,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
1781,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
1782,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
1783,2017_PNAS_Li___STAT3_noIL21-CD4---2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
1784,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2017_PNAS_Li___STAT3_noIL21-CD4
1785,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
1786,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
1787,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
1788,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
1789,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K4me3-noIL2-CD4
1790,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K4me3_IL2-CD4
1791,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
1792,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac-noIL2-CD4
1793,2017_PNAS_Li___STAT3_noIL21-CD4---2017_PNAS_Li___H3K27Ac_IL2-CD4
1794,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
1795,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
1796,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
1797,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
1798,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
1799,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
1800,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
1801,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
1802,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
1803,2017_PNAS_Li___STAT3_noIL21-CD4---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
1804,2017_PNAS_Li___STAT3_noIL21-CD4---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
1805,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
1806,2017_PNAS_Li___STAT3_noIL21-CD4---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
1807,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4---2017_PNAS_Li___STAT3_noIL21-CD4
1808,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2017_PNAS_Li___STAT3_noIL21-CD4
1809,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2017_PNAS_Li___STAT3_noIL21-CD4
1810,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
1811,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
1812,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
1813,2017_PNAS_Li___STAT3_noIL21-CD4---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1814,2017_PNAS_Li___STAT5B_IL2-CD4---2017_PNAS_Li___STAT3_noIL21-CD4
1815,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1816,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1817,2017_PNAS_Li___STAT3_noIL21-CD4---2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8
1818,2017_PNAS_Li___STAT3_noIL21-CD4---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1819,2017_PNAS_Li___STAT3_noIL21-CD4---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1820,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
1821,2017_PNAS_Li___STAT3_noIL21-CD4---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1822,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1823,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
1824,2017_PNAS_Li___STAT3_noIL21-CD4---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1825,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1826,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
1827,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_PNAS_Li___STAT5B_noIL2-CD8
1828,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1829,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
1830,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1831,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
1832,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1833,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8---2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
1834,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1835,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1836,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
1837,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
1838,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1839,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
1840,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1841,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1842,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1843,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
1844,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
1845,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1846,2017_PNAS_Li___STAT5B_noIL2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1847,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1848,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1849,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1850,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1851,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1852,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1853,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
1854,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
1855,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1856,2017_PNAS_Li___STAT5B_noIL2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
1857,2017_PNAS_Li___STAT3_noIL21-CD4---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1858,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
1859,2017_PNAS_Li___STAT3_noIL21-CD4---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
1860,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
1861,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
1862,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1863,2017_PNAS_Li___STAT3_noIL21-CD4---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1864,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1865,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1866,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1867,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1868,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1869,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1870,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1871,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1872,2017_PNAS_Li___STAT5B_IL2-CD4---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1873,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT---2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
1874,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
