ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0450,0.0470,0.0423,0.2581,0.0000,0.0474,0.0466,0.1457,0.0845,0.0699,0.0507,0.0500,0.0705,0.0876,0.0597,0.0260,0.0925,0.0405,0.0397,0.0440,0.0402,0.0415,0.0425,0.0411,0.0424,0.0411,0.0450,0.0412,0.0376,0.0432,0.0401,0.0432,0.0440,0.0465,0.0538,0.0459,0.0333,0.0530,0.0461,0.0451,0.0544,0.0414,0.0408,0.0645,0.0395,0.0384,0.0485,0.0499,0.0747,0.0658,0.0782,0.0732,0.1120,0.0787,0.0250,0.0678,0.0577,0.0853,1.0000,0.0419,0.0634,0.0708,0.0513,0.0828,0.0097,0.1068,0.0141,0.0839,0.0328,0.0390,0.0410,0.0455,0.0342,0.0406,0.0769,0.0909,0.1278,0.1030,0.0400,0.1031,0.1195,0.1198
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.5803,0.5493,0.8814,0.0682,0.0021,0.4637,0.1631,0.1494,0.0128,0.2235,0.6794,0.5269,0.2232,0.2838,0.4515,0.0135,0.2451,0.8778,0.8867,0.8019,0.8548,0.8882,0.8510,0.8795,0.8512,0.4213,0.5302,0.5038,0.8202,0.7984,0.9022,0.8103,0.7483,0.2122,0.4609,0.4394,0.1335,0.4692,0.7655,0.7525,0.5754,0.8428,0.8392,0.4333,0.3216,0.2613,0.6867,0.7193,0.4155,0.0156,0.5063,0.0206,0.1445,0.4116,0.0149,0.4993,0.6003,0.4567,0.0419,1.0000,0.4782,0.3534,0.0937,0.2975,0.0298,0.0384,0.0092,0.3671,0.0028,0.8798,0.8528,0.7169,0.3552,0.8787,0.2576,0.2686,0.1630,0.2350,0.9086,0.2688,0.1512,0.0887
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.3674,0.3620,0.4865,0.1147,0.0014,0.3148,0.1452,0.2741,0.0136,0.3317,0.4474,0.3994,0.3263,0.4005,0.5134,0.0163,0.3403,0.4823,0.4871,0.4799,0.4897,0.4867,0.4876,0.4901,0.4872,0.3019,0.3611,0.3648,0.4512,0.5091,0.4878,0.5019,0.5031,0.2005,0.3744,0.3678,0.1292,0.3429,0.4734,0.4608,0.4078,0.4767,0.4781,0.4587,0.2805,0.2365,0.4405,0.4644,0.3718,0.0190,0.4286,0.0299,0.2198,0.3849,0.0245,0.5596,0.5794,0.4353,0.0634,0.4782,1.0000,0.5613,0.1118,0.4695,0.0361,0.0681,0.0178,0.4883,0.0027,0.4762,0.5125,0.4339,0.2888,0.4948,0.2267,0.3953,0.2565,0.3547,0.4872,0.3968,0.1947,0.1159
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.2839,0.2845,0.3550,0.1336,0.0019,0.2669,0.1302,0.2973,0.0186,0.3636,0.3540,0.3360,0.3589,0.4142,0.4437,0.0147,0.3468,0.3541,0.3550,0.3640,0.3594,0.3549,0.3604,0.3572,0.3642,0.2495,0.2954,0.2995,0.3353,0.3647,0.3550,0.3711,0.3722,0.1702,0.3096,0.3060,0.1198,0.2751,0.3604,0.3503,0.3293,0.3503,0.3521,0.3818,0.2215,0.1987,0.3397,0.3517,0.3110,0.0203,0.3503,0.0332,0.2395,0.3165,0.0221,0.4768,0.4679,0.3580,0.0708,0.3534,0.5613,1.0000,0.1436,0.5993,0.0492,0.0852,0.0226,0.4842,0.0038,0.3515,0.3749,0.3384,0.2376,0.3623,0.2145,0.4255,0.2553,0.3318,0.3536,0.3566,0.1933,0.1039
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.1144,0.1184,0.0938,0.0752,0.0068,0.0822,0.0954,0.0882,0.0123,0.0850,0.0971,0.0932,0.0807,0.0835,0.0933,0.0184,0.1034,0.0915,0.0936,0.1026,0.0974,0.0967,0.0982,0.0960,0.0979,0.1210,0.1137,0.1110,0.0946,0.1012,0.0947,0.1001,0.0998,0.0493,0.0827,0.0702,0.0404,0.1239,0.1013,0.1040,0.1176,0.0913,0.0910,0.1016,0.0587,0.0548,0.1069,0.1066,0.1179,0.0000,0.1143,0.0174,0.0725,0.1396,0.0181,0.1341,0.1184,0.1395,0.0513,0.0937,0.1118,0.1436,1.0000,0.1822,0.2403,0.0635,0.0063,0.0946,0.0000,0.0937,0.0934,0.1145,0.0508,0.0931,0.1326,0.1014,0.0691,0.0905,0.0945,0.0940,0.0952,0.0579
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.2495,0.2498,0.3007,0.1513,0.0022,0.2387,0.1232,0.3158,0.0196,0.3621,0.3046,0.3134,0.3430,0.4084,0.4107,0.0173,0.3135,0.2963,0.2964,0.3101,0.3029,0.2978,0.3020,0.2987,0.3077,0.2258,0.2699,0.2639,0.2796,0.3100,0.2991,0.3150,0.3150,0.1516,0.2607,0.2650,0.1034,0.2630,0.3123,0.3019,0.2845,0.2884,0.2899,0.3310,0.1922,0.1686,0.2960,0.3092,0.2996,0.0238,0.3142,0.0390,0.2336,0.3023,0.0304,0.4317,0.4002,0.3294,0.0828,0.2975,0.4695,0.5993,0.1822,1.0000,0.0806,0.0976,0.0265,0.4251,0.0044,0.2894,0.3119,0.3007,0.1998,0.3031,0.1868,0.3993,0.2491,0.3207,0.2970,0.3312,0.1890,0.1050
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0389,0.0393,0.0298,0.0143,0.0000,0.0317,0.0373,0.0189,0.0161,0.0105,0.0280,0.0261,0.0133,0.0173,0.0267,0.0000,0.0249,0.0299,0.0290,0.0316,0.0307,0.0300,0.0292,0.0303,0.0299,0.0466,0.0370,0.0419,0.0315,0.0330,0.0292,0.0324,0.0315,0.0176,0.0275,0.0252,0.0174,0.0497,0.0337,0.0343,0.0424,0.0275,0.0276,0.0274,0.0199,0.0145,0.0367,0.0349,0.0452,0.0000,0.0369,0.0278,0.0201,0.0478,0.0303,0.0406,0.0361,0.0493,0.0097,0.0298,0.0361,0.0492,0.2403,0.0806,1.0000,0.0101,0.0000,0.0207,0.0000,0.0305,0.0295,0.0353,0.0163,0.0294,0.0500,0.0255,0.0288,0.0208,0.0291,0.0159,0.0269,0.0237
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0374,0.0376,0.0394,0.1343,0.0175,0.0417,0.0627,0.1625,0.0580,0.0944,0.0397,0.0489,0.0861,0.0884,0.0724,0.0563,0.0879,0.0392,0.0383,0.0393,0.0365,0.0371,0.0373,0.0367,0.0379,0.0292,0.0390,0.0323,0.0361,0.0417,0.0373,0.0409,0.0416,0.0501,0.0449,0.0493,0.0427,0.0405,0.0411,0.0392,0.0385,0.0383,0.0369,0.0571,0.0440,0.0515,0.0392,0.0427,0.0545,0.0405,0.0515,0.0633,0.1000,0.0503,0.0400,0.0681,0.0591,0.0546,0.1068,0.0384,0.0681,0.0852,0.0635,0.0976,0.0101,1.0000,0.1333,0.1004,0.0536,0.0376,0.0397,0.0421,0.0382,0.0385,0.0723,0.1244,0.0686,0.0951,0.0373,0.0883,0.0654,0.0578
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0142,0.0140,0.0095,0.0476,0.0000,0.0134,0.0207,0.0349,0.0690,0.0203,0.0108,0.0140,0.0205,0.0234,0.0175,0.1379,0.0243,0.0093,0.0092,0.0100,0.0088,0.0086,0.0088,0.0087,0.0095,0.0061,0.0109,0.0129,0.0095,0.0102,0.0088,0.0100,0.0109,0.0000,0.0089,0.0107,0.0000,0.0167,0.0107,0.0101,0.0112,0.0092,0.0085,0.0164,0.0084,0.0104,0.0110,0.0105,0.0165,0.0606,0.0148,0.0769,0.0472,0.0129,0.0000,0.0168,0.0140,0.0132,0.0141,0.0092,0.0178,0.0226,0.0063,0.0265,0.0000,0.1333,1.0000,0.0237,0.1333,0.0085,0.0094,0.0104,0.0095,0.0091,0.0184,0.0302,0.0160,0.0256,0.0088,0.0248,0.0262,0.0144
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.3048,0.3075,0.3710,0.1456,0.0036,0.3055,0.1674,0.3497,0.0272,0.3583,0.3701,0.3547,0.3476,0.4142,0.4708,0.0143,0.3402,0.3737,0.3717,0.3757,0.3706,0.3697,0.3706,0.3751,0.3705,0.2648,0.3167,0.3073,0.3540,0.3807,0.3692,0.3912,0.3868,0.1694,0.3096,0.2975,0.1201,0.3044,0.3823,0.3679,0.3477,0.3659,0.3678,0.3791,0.2288,0.2052,0.3697,0.3867,0.3509,0.0252,0.3771,0.0378,0.2533,0.3223,0.0233,0.4910,0.5076,0.3725,0.0839,0.3671,0.4883,0.4842,0.0946,0.4251,0.0207,0.1004,0.0237,1.0000,0.0055,0.3633,0.3881,0.3594,0.2415,0.3722,0.1849,0.5963,0.2425,0.3535,0.3669,0.3635,0.1774,0.1248
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0044,0.0047,0.0029,0.0100,0.0000,0.0045,0.0085,0.0044,0.2222,0.0029,0.0010,0.0013,0.0029,0.0094,0.0044,0.1429,0.0082,0.0028,0.0028,0.0031,0.0022,0.0021,0.0022,0.0022,0.0029,0.0015,0.0000,0.0013,0.0024,0.0032,0.0027,0.0023,0.0025,0.0066,0.0045,0.0046,0.0052,0.0028,0.0025,0.0017,0.0022,0.0023,0.0023,0.0015,0.0043,0.0080,0.0018,0.0017,0.0066,0.1818,0.0054,0.1379,0.0143,0.0033,0.0000,0.0052,0.0043,0.0029,0.0328,0.0028,0.0027,0.0038,0.0000,0.0044,0.0000,0.0536,0.1333,0.0055,1.0000,0.0028,0.0029,0.0017,0.0039,0.0028,0.0080,0.0050,0.0041,0.0028,0.0027,0.0025,0.0089,0.0076
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.6177,0.5807,0.9285,0.0629,0.0021,0.4606,0.1623,0.1486,0.0106,0.2253,0.6817,0.5301,0.2249,0.2820,0.4494,0.0142,0.2460,0.9521,0.9508,0.8462,0.8966,0.9232,0.8953,0.9116,0.8955,0.4473,0.5612,0.5312,0.8817,0.8167,0.9226,0.8250,0.7697,0.1986,0.4386,0.4215,0.1287,0.4951,0.8144,0.8061,0.6018,0.8983,0.8987,0.4383,0.3123,0.2551,0.7458,0.7682,0.4076,0.0142,0.5021,0.0199,0.1404,0.4077,0.0149,0.5097,0.6069,0.4577,0.0390,0.8798,0.4762,0.3515,0.0937,0.2894,0.0305,0.0376,0.0085,0.3633,0.0028,1.0000,0.8689,0.7461,0.3457,0.9078,0.2594,0.2669,0.1573,0.2273,0.9201,0.2617,0.1472,0.0887
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.6139,0.5755,0.8454,0.0684,0.0022,0.4589,0.1605,0.1615,0.0122,0.2435,0.6783,0.5343,0.2405,0.2989,0.4692,0.0144,0.2584,0.8719,0.8696,0.8515,0.8651,0.8647,0.8791,0.8635,0.8793,0.4454,0.5549,0.5268,0.8140,0.8432,0.9156,0.8748,0.8102,0.1837,0.4247,0.4115,0.1146,0.4915,0.8093,0.7910,0.6115,0.8192,0.8219,0.4557,0.2938,0.2341,0.7245,0.7543,0.4184,0.0144,0.5146,0.0194,0.1482,0.4225,0.0166,0.5340,0.6347,0.4694,0.0410,0.8528,0.5125,0.3749,0.0934,0.3119,0.0295,0.0397,0.0094,0.3881,0.0029,0.8689,1.0000,0.7785,0.3280,0.9137,0.2568,0.2825,0.1738,0.2500,0.9182,0.2873,0.1534,0.0915
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.6780,0.6514,0.7139,0.0681,0.0009,0.4531,0.1768,0.1507,0.0103,0.2250,0.6119,0.5019,0.2216,0.2654,0.4044,0.0129,0.2471,0.7512,0.7397,0.7885,0.7502,0.7287,0.7636,0.7304,0.7701,0.4938,0.5920,0.5614,0.7495,0.7068,0.7634,0.7602,0.6986,0.1232,0.3198,0.3032,0.0657,0.5488,0.7576,0.7722,0.6397,0.6999,0.7021,0.3836,0.2001,0.1615,0.7572,0.7644,0.4156,0.0129,0.5168,0.0206,0.1468,0.4259,0.0181,0.5039,0.5601,0.4743,0.0455,0.7169,0.4339,0.3384,0.1145,0.3007,0.0353,0.0421,0.0104,0.3594,0.0017,0.7461,0.7785,1.0000,0.2363,0.7604,0.2680,0.2715,0.1620,0.2294,0.7600,0.2665,0.1567,0.0926
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.2064,0.1911,0.3539,0.0717,0.0000,0.2252,0.1047,0.1617,0.0152,0.1826,0.2837,0.2678,0.1784,0.2189,0.2720,0.0171,0.1951,0.3398,0.3492,0.2666,0.3202,0.3434,0.3010,0.3371,0.2984,0.1670,0.1954,0.1954,0.3076,0.3321,0.3376,0.3078,0.3205,0.4184,0.5371,0.5242,0.3227,0.1778,0.2695,0.2513,0.2058,0.3422,0.3480,0.2873,0.5432,0.5505,0.2192,0.2412,0.2058,0.0151,0.2157,0.0168,0.1417,0.2036,0.0094,0.2459,0.2989,0.2157,0.0342,0.3552,0.2888,0.2376,0.0508,0.1998,0.0163,0.0382,0.0095,0.2415,0.0039,0.3457,0.3280,0.2363,1.0000,0.3171,0.1293,0.2061,0.1366,0.1819,0.3425,0.1848,0.1131,0.0715
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.6210,0.5843,0.8766,0.0649,0.0021,0.4590,0.1615,0.1544,0.0112,0.2339,0.6869,0.5308,0.2310,0.2904,0.4630,0.0140,0.2519,0.9045,0.9021,0.8837,0.9084,0.8972,0.9189,0.8974,0.9269,0.4498,0.5650,0.5320,0.8445,0.8322,0.9353,0.8644,0.7852,0.1762,0.4177,0.4020,0.1106,0.4983,0.8315,0.8232,0.6198,0.8383,0.8336,0.4458,0.2865,0.2242,0.7507,0.7779,0.4104,0.0140,0.5073,0.0196,0.1440,0.4233,0.0161,0.5348,0.6291,0.4683,0.0406,0.8787,0.4948,0.3623,0.0931,0.3031,0.0294,0.0385,0.0091,0.3722,0.0028,0.9078,0.9137,0.7604,0.3171,1.0000,0.2582,0.2727,0.1639,0.2342,0.9340,0.2755,0.1522,0.0896
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2707,0.2707,0.2627,0.0926,0.0000,0.2095,0.1197,0.1410,0.0261,0.1351,0.2550,0.2390,0.1431,0.1747,0.1948,0.0313,0.1633,0.2608,0.2601,0.2663,0.2638,0.2603,0.2647,0.2636,0.2667,0.2793,0.2742,0.2735,0.2753,0.2550,0.2537,0.2731,0.2484,0.0886,0.1528,0.1419,0.0562,0.2686,0.2724,0.2792,0.2752,0.2632,0.2598,0.1841,0.1167,0.1113,0.2895,0.2804,0.2474,0.0232,0.2992,0.0439,0.1166,0.2983,0.0179,0.2648,0.2474,0.3241,0.0769,0.2576,0.2267,0.2145,0.1326,0.1868,0.0500,0.0723,0.0184,0.1849,0.0080,0.2594,0.2568,0.2680,0.1293,0.2582,1.0000,0.1592,0.1557,0.1737,0.2525,0.1687,0.1503,0.0959
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.2283,0.2433,0.2740,0.1462,0.0025,0.2307,0.1290,0.3618,0.0197,0.3554,0.2911,0.2888,0.3499,0.3956,0.4028,0.0196,0.3201,0.2719,0.2729,0.2782,0.2715,0.2714,0.2733,0.2721,0.2725,0.2116,0.2459,0.2259,0.2591,0.2835,0.2678,0.2869,0.2884,0.1556,0.2655,0.2609,0.1248,0.2367,0.2778,0.2712,0.2605,0.2721,0.2735,0.3103,0.2000,0.1789,0.2719,0.2881,0.2723,0.0270,0.2947,0.0365,0.2651,0.2625,0.0244,0.3964,0.3994,0.2886,0.0909,0.2686,0.3953,0.4255,0.1014,0.3993,0.0255,0.1244,0.0302,0.5963,0.0050,0.2669,0.2825,0.2715,0.2061,0.2727,0.1592,1.0000,0.2222,0.3116,0.2674,0.3300,0.1858,0.1146
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.1605,0.1660,0.1691,0.1615,0.0041,0.1402,0.0947,0.2602,0.0237,0.2109,0.1822,0.1774,0.1971,0.2333,0.2246,0.0316,0.2593,0.1634,0.1621,0.1735,0.1664,0.1650,0.1690,0.1665,0.1710,0.1305,0.1601,0.1559,0.1594,0.1880,0.1636,0.1853,0.1942,0.1175,0.1966,0.1793,0.1026,0.1671,0.1802,0.1765,0.1930,0.1683,0.1657,0.2438,0.1588,0.1431,0.1764,0.1792,0.2807,0.0194,0.2671,0.0385,0.2262,0.2746,0.0476,0.2418,0.2183,0.2707,0.1278,0.1630,0.2565,0.2553,0.0691,0.2491,0.0288,0.0686,0.0160,0.2425,0.0041,0.1573,0.1738,0.1620,0.1366,0.1639,0.1557,0.2222,1.0000,0.4436,0.1634,0.3459,0.2152,0.1604
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.2107,0.2103,0.2449,0.2125,0.0029,0.1976,0.1195,0.3491,0.0195,0.3136,0.2567,0.2544,0.3004,0.3443,0.3325,0.0110,0.3173,0.2364,0.2349,0.2411,0.2379,0.2367,0.2388,0.2371,0.2426,0.1671,0.2058,0.1985,0.2248,0.2662,0.2363,0.2640,0.2683,0.1487,0.2565,0.2422,0.1282,0.2077,0.2478,0.2389,0.2430,0.2372,0.2376,0.2996,0.2038,0.1759,0.2383,0.2492,0.3081,0.0137,0.3152,0.0443,0.2350,0.2917,0.0249,0.3131,0.3091,0.3269,0.1030,0.2350,0.3547,0.3318,0.0905,0.3207,0.0208,0.0951,0.0256,0.3535,0.0028,0.2273,0.2500,0.2294,0.1819,0.2342,0.1737,0.3116,0.4436,1.0000,0.2359,0.4459,0.1753,0.1498
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.6079,0.5701,0.8992,0.0658,0.0020,0.4493,0.1580,0.1511,0.0122,0.2290,0.6777,0.5254,0.2278,0.2873,0.4582,0.0136,0.2464,0.9206,0.9207,0.8522,0.8965,0.9147,0.8990,0.9035,0.9004,0.4355,0.5471,0.5141,0.8402,0.8541,0.9640,0.8709,0.8049,0.1984,0.4427,0.4280,0.1274,0.4814,0.8052,0.7899,0.5947,0.8562,0.8552,0.4493,0.3122,0.2493,0.7223,0.7569,0.4041,0.0149,0.4983,0.0197,0.1417,0.4099,0.0156,0.5168,0.6169,0.4554,0.0400,0.9086,0.4872,0.3536,0.0945,0.2970,0.0291,0.0373,0.0088,0.3669,0.0027,0.9201,0.9182,0.7600,0.3425,0.9340,0.2525,0.2674,0.1634,0.2359,1.0000,0.2719,0.1490,0.0868
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.2378,0.2423,0.2759,0.1718,0.0025,0.2240,0.1142,0.3158,0.0170,0.3357,0.2877,0.2961,0.3376,0.3675,0.3794,0.0194,0.3599,0.2693,0.2695,0.2900,0.2725,0.2707,0.2827,0.2714,0.2847,0.1927,0.2399,0.2276,0.2564,0.3078,0.2688,0.3028,0.3204,0.1546,0.2871,0.2765,0.1007,0.2315,0.2861,0.2734,0.2682,0.2704,0.2737,0.3728,0.2157,0.1796,0.2808,0.2893,0.2972,0.0144,0.3157,0.0386,0.2577,0.3118,0.0316,0.3591,0.3550,0.3300,0.1031,0.2688,0.3968,0.3566,0.0940,0.3312,0.0159,0.0883,0.0248,0.3635,0.0025,0.2617,0.2873,0.2665,0.1848,0.2755,0.1687,0.3300,0.3459,0.4459,0.2719,1.0000,0.2074,0.1376
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.1720,0.1758,0.1553,0.1076,0.0045,0.1830,0.1667,0.1645,0.0435,0.1663,0.1709,0.1582,0.1649,0.1807,0.1916,0.0342,0.2124,0.1524,0.1503,0.1608,0.1509,0.1515,0.1551,0.1546,0.1555,0.1367,0.1507,0.1368,0.1518,0.1558,0.1484,0.1590,0.1611,0.0896,0.1562,0.1541,0.0620,0.1843,0.1676,0.1696,0.1957,0.1583,0.1565,0.1917,0.1277,0.1267,0.1699,0.1680,0.1905,0.0339,0.2083,0.0636,0.1906,0.2426,0.0338,0.1769,0.1765,0.2209,0.1195,0.1512,0.1947,0.1933,0.0952,0.1890,0.0269,0.0654,0.0262,0.1774,0.0089,0.1472,0.1534,0.1567,0.1131,0.1522,0.1503,0.1858,0.2152,0.1753,0.1490,0.2074,1.0000,0.2774
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1059,0.1082,0.0926,0.1029,0.0077,0.1224,0.1352,0.1104,0.0282,0.0988,0.1126,0.1153,0.1021,0.1104,0.1120,0.0207,0.1435,0.0888,0.0894,0.0947,0.0914,0.0893,0.0922,0.0909,0.0928,0.0865,0.0917,0.0906,0.0925,0.0957,0.0869,0.0955,0.1004,0.0515,0.0952,0.0915,0.0532,0.1283,0.1001,0.1037,0.1211,0.0926,0.0914,0.1119,0.0858,0.0749,0.1046,0.1054,0.1440,0.0274,0.1374,0.0537,0.1463,0.1578,0.0342,0.1092,0.1031,0.1496,0.1198,0.0887,0.1159,0.1039,0.0579,0.1050,0.0237,0.0578,0.0144,0.1248,0.0076,0.0887,0.0915,0.0926,0.0715,0.0896,0.0959,0.1146,0.1604,0.1498,0.0868,0.1376,0.2774,1.0000
