ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.3729,0.344,0.6492,0.0403,0.0107,0.2503,0.0798,0.0774,0.0137,0.0822,0.3675,0.2661,0.08,0.1174,0.2458,0.0115,0.1318,0.6095,0.6188,0.5232,0.5484,0.5958,0.5427,0.5756,0.5255,0.2647,0.3342,0.3056,0.5188,0.5453,0.6619,0.5331,0.5149,0.2179,0.3683,0.3703,0.1152,0.2949,0.5105,0.487,0.3615,0.5786,0.5726,0.2741,0.2832,0.2452,0.4345,0.456,0.2535,0.011,0.3023,0.0132,0.0821,0.2405,0.009,0.2712,0.3565,0.2745,0.0236,1,0.3003,0.1995,0.0316,0.1643,0.0115,0.0211,0.0086,0.225,0.0042,0.5953,0.5939,0.4262,0.3464,0.6,0.1507,0.151,0.1011,0.1292,0.666,0.1548,0.1068,0.0629
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.2951,0.288,0.3528,0.1009,0.0077,0.2303,0.1042,0.2048,0.0146,0.1837,0.3109,0.272,0.1775,0.2301,0.3784,0.0181,0.244,0.3493,0.3494,0.3645,0.357,0.3521,0.3621,0.3492,0.3635,0.2357,0.2756,0.2606,0.322,0.389,0.3704,0.3916,0.3956,0.1563,0.2728,0.2693,0.104,0.2704,0.3636,0.3525,0.3191,0.3451,0.3457,0.3531,0.2167,0.1883,0.3293,0.3552,0.2766,0.0132,0.3313,0.0226,0.1709,0.2939,0.0216,0.4743,0.5025,0.3403,0.0577,0.3003,1,0.5072,0.0648,0.4015,0.0237,0.0514,0.0169,0.4119,0.0042,0.3378,0.4126,0.3192,0.2226,0.3918,0.1617,0.3278,0.2104,0.2753,0.3681,0.314,0.1643,0.1143
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.22,0.2188,0.2372,0.1121,0.0078,0.1928,0.1002,0.2345,0.0165,0.2139,0.2422,0.2318,0.2113,0.2551,0.3429,0.0231,0.2475,0.241,0.2392,0.2581,0.2507,0.2428,0.2544,0.2429,0.2591,0.1905,0.2155,0.2051,0.2276,0.2643,0.2456,0.2699,0.2703,0.1245,0.1993,0.1945,0.0865,0.213,0.2605,0.2539,0.2442,0.2434,0.2426,0.2867,0.1626,0.1414,0.2459,0.2612,0.2379,0.0147,0.2651,0.0263,0.1817,0.2409,0.0229,0.3945,0.3802,0.2697,0.0671,0.1995,0.5072,1,0.0903,0.5583,0.038,0.0644,0.0225,0.3808,0.0052,0.2345,0.2763,0.2361,0.1614,0.2667,0.1429,0.3349,0.2052,0.2608,0.2436,0.2814,0.1647,0.1163
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0501,0.0533,0.0419,0.0455,0.0033,0.0492,0.0674,0.0523,0.0062,0.049,0.0541,0.0508,0.0461,0.0489,0.0477,0.0119,0.0676,0.0443,0.0438,0.0506,0.0486,0.0455,0.049,0.0466,0.0503,0.0561,0.0569,0.0581,0.0478,0.0477,0.0418,0.0492,0.0483,0.0169,0.0265,0.0243,0.0154,0.064,0.0504,0.0534,0.0605,0.0457,0.0459,0.0579,0.0194,0.018,0.058,0.0555,0.0692,0.0033,0.0611,0.0169,0.0437,0.0687,0.0092,0.0741,0.0621,0.0679,0.0483,0.0316,0.0648,0.0903,1,0.1144,0.2867,0.032,0.0058,0.0462,0.0013,0.0453,0.0438,0.0536,0.0168,0.044,0.0616,0.0482,0.0578,0.058,0.0408,0.0541,0.0563,0.0519
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.1933,0.1923,0.1966,0.1169,0.0083,0.1718,0.0965,0.243,0.0222,0.2209,0.2126,0.2098,0.2199,0.262,0.3133,0.026,0.2352,0.2019,0.2008,0.2201,0.2129,0.2035,0.2162,0.2054,0.2225,0.1712,0.1906,0.1848,0.1949,0.2232,0.2039,0.2294,0.229,0.0984,0.1638,0.1609,0.0702,0.1911,0.2239,0.218,0.2121,0.2036,0.2036,0.2536,0.1342,0.1187,0.2147,0.2312,0.2188,0.0203,0.2401,0.0344,0.1781,0.2247,0.0247,0.3474,0.3201,0.2411,0.0719,0.1643,0.4015,0.5583,0.1144,1,0.0622,0.0722,0.0254,0.3397,0.0086,0.1967,0.2286,0.2059,0.1326,0.2237,0.1316,0.3222,0.1951,0.2499,0.201,0.2621,0.159,0.1179
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0163,0.0172,0.0158,0.0159,0,0.0198,0.0275,0.0176,0.0037,0.0152,0.0196,0.0172,0.0144,0.0146,0.0167,0.0081,0.0229,0.0168,0.0165,0.0193,0.0186,0.0174,0.0184,0.0178,0.0194,0.0207,0.0207,0.0208,0.0184,0.0179,0.0158,0.0187,0.0176,0.0049,0.009,0.0082,0.0058,0.0258,0.0199,0.0212,0.0242,0.0175,0.0174,0.0194,0.0074,0.0063,0.0235,0.0219,0.0295,0,0.0217,0.0133,0.0133,0.0255,0.0068,0.0269,0.0232,0.0244,0.0151,0.0115,0.0237,0.038,0.2867,0.0622,1,0.0072,0,0.0152,0,0.017,0.0162,0.0168,0.0047,0.0167,0.0213,0.0136,0.022,0.0186,0.0151,0.0161,0.0231,0.0206
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0316,0.0346,0.0266,0.0874,0.0172,0.0324,0.0435,0.1124,0.1451,0.0829,0.0332,0.0372,0.0768,0.0974,0.0556,0.075,0.0692,0.0243,0.024,0.0262,0.0251,0.0243,0.0254,0.0242,0.0266,0.024,0.0254,0.0247,0.0229,0.0271,0.0237,0.0279,0.028,0.0279,0.029,0.031,0.0289,0.0259,0.0271,0.027,0.0291,0.0252,0.0249,0.0416,0.028,0.0301,0.027,0.0287,0.0462,0.1372,0.0455,0.1669,0.111,0.0405,0.0264,0.067,0.0531,0.0408,0.0867,0.0211,0.0514,0.0644,0.032,0.0722,0.0072,1,0.2298,0.0761,0.1607,0.0254,0.0279,0.0286,0.0283,0.0266,0.0559,0.1093,0.0597,0.0696,0.0237,0.0614,0.0502,0.0447
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0144,0.0154,0.0108,0.03,0.0131,0.0134,0.0195,0.0312,0.1937,0.0213,0.0116,0.0126,0.0184,0.0421,0.0177,0.0957,0.0225,0.0084,0.0085,0.0086,0.0086,0.0085,0.0085,0.0086,0.0091,0.0081,0.0087,0.0089,0.0082,0.009,0.0083,0.0091,0.0095,0.0129,0.0101,0.0118,0.0092,0.0092,0.0093,0.0091,0.0095,0.009,0.0087,0.0126,0.0103,0.013,0.0087,0.0097,0.021,0.2042,0.0202,0.2164,0.0594,0.0111,0.0084,0.0273,0.021,0.0134,0.0482,0.0086,0.0169,0.0225,0.0058,0.0254,0,0.2298,1,0.027,0.3579,0.0096,0.0102,0.0096,0.0134,0.0096,0.0267,0.0393,0.0161,0.0192,0.0082,0.0166,0.0208,0.014
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.2446,0.2455,0.266,0.1192,0.0107,0.2113,0.1101,0.2665,0.0234,0.2054,0.2702,0.2546,0.2004,0.2583,0.3776,0.0222,0.247,0.2676,0.2665,0.2907,0.2778,0.2677,0.2849,0.2704,0.2896,0.2093,0.2352,0.2207,0.2549,0.2966,0.2785,0.3053,0.3054,0.131,0.2219,0.2176,0.0899,0.2321,0.2923,0.2836,0.2694,0.2688,0.2663,0.3024,0.1831,0.1602,0.2701,0.2929,0.2552,0.0183,0.2967,0.0319,0.2006,0.2585,0.0216,0.4423,0.4545,0.2967,0.0705,0.225,0.4119,0.3808,0.0462,0.3397,0.0152,0.0761,0.027,1,0.0098,0.2595,0.3194,0.263,0.188,0.3045,0.1385,0.5651,0.2023,0.2769,0.2759,0.3037,0.1645,0.1237
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0098,0.0106,0.0058,0.0134,0.0136,0.0069,0.0126,0.0047,0.2797,0.0072,0.005,0.0049,0.0073,0.0324,0.0055,0.1142,0.0106,0.0031,0.0032,0.0028,0.0025,0.0031,0.0028,0.0029,0.003,0.0028,0.0029,0.0029,0.0026,0.0028,0.0028,0.0026,0.0026,0.0066,0.0043,0.0056,0.005,0.0024,0.0031,0.0028,0.0028,0.0039,0.0032,0.0032,0.0045,0.0062,0.0027,0.003,0.0137,0.2905,0.0119,0.2826,0.0411,0.0035,0.0075,0.0127,0.0095,0.0045,0.033,0.0042,0.0042,0.0052,0.0013,0.0086,0,0.1607,0.3579,0.0098,1,0.0047,0.0036,0.0041,0.0079,0.0033,0.0183,0.0162,0.0046,0.0043,0.0028,0.0039,0.0125,0.0082
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.5465,0.5024,0.8302,0.0457,0.0047,0.3567,0.1159,0.0926,0.0122,0.1032,0.5148,0.3759,0.1008,0.1401,0.2831,0.0137,0.1713,0.8819,0.8849,0.7603,0.7968,0.8352,0.7788,0.8209,0.7658,0.4132,0.5294,0.4738,0.8231,0.6906,0.7759,0.6941,0.6498,0.19,0.3605,0.3427,0.1256,0.4527,0.74,0.727,0.5465,0.8238,0.8405,0.3643,0.2717,0.2343,0.6613,0.6753,0.329,0.0108,0.4025,0.0146,0.1051,0.3332,0.0108,0.342,0.4297,0.3758,0.0304,0.5953,0.3378,0.2345,0.0453,0.1967,0.017,0.0254,0.0096,0.2595,0.0047,1,0.703,0.5779,0.2901,0.766,0.2221,0.1818,0.13,0.1601,0.7566,0.1913,0.1479,0.0896
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.5081,0.4722,0.6898,0.0555,0.0045,0.3139,0.1074,0.1146,0.0112,0.1191,0.4759,0.355,0.116,0.1586,0.3301,0.013,0.1816,0.7143,0.7131,0.712,0.7013,0.7007,0.7169,0.6941,0.7075,0.374,0.467,0.4231,0.651,0.7429,0.7877,0.7563,0.6993,0.1675,0.35,0.3371,0.1055,0.4154,0.683,0.6562,0.5073,0.6576,0.6591,0.3778,0.2497,0.2101,0.5917,0.6175,0.3135,0.0094,0.3991,0.0139,0.1124,0.3317,0.0126,0.3893,0.503,0.3815,0.0332,0.5939,0.4126,0.2763,0.0438,0.2286,0.0162,0.0279,0.0102,0.3194,0.0036,0.703,1,0.5882,0.2884,0.8117,0.2015,0.221,0.1451,0.187,0.7841,0.2293,0.1451,0.0879
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.5945,0.5645,0.5289,0.0544,0.0032,0.3445,0.1333,0.1053,0.0113,0.1184,0.4734,0.3761,0.1142,0.153,0.2791,0.0139,0.1823,0.5658,0.5577,0.6356,0.6046,0.5689,0.6173,0.5815,0.6318,0.4553,0.5338,0.4932,0.6043,0.5587,0.5608,0.6018,0.5468,0.079,0.2103,0.1951,0.0462,0.4816,0.6178,0.6281,0.5529,0.5424,0.5443,0.3158,0.1338,0.1094,0.6299,0.6286,0.3365,0.0109,0.4161,0.0164,0.1135,0.3521,0.0121,0.3502,0.4091,0.3946,0.038,0.4262,0.3192,0.2361,0.0536,0.2059,0.0168,0.0286,0.0096,0.263,0.0041,0.5779,0.5882,1,0.156,0.5942,0.2339,0.1945,0.145,0.1734,0.5502,0.2153,0.1628,0.1024
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.1372,0.1283,0.3327,0.0446,0.0078,0.1499,0.0489,0.0867,0.0177,0.0738,0.1851,0.1495,0.0745,0.1056,0.1795,0.0134,0.0983,0.2939,0.3055,0.1913,0.2307,0.2736,0.2075,0.2558,0.1958,0.1054,0.1258,0.125,0.2249,0.2711,0.3258,0.2392,0.2733,0.4744,0.5743,0.5797,0.2905,0.1128,0.1988,0.1797,0.1371,0.2769,0.2894,0.2071,0.5808,0.5515,0.1439,0.1577,0.1294,0.0131,0.1462,0.0167,0.0804,0.1232,0.0078,0.1736,0.2201,0.1324,0.0227,0.3464,0.2226,0.1614,0.0168,0.1326,0.0047,0.0283,0.0134,0.188,0.0079,0.2901,0.2884,0.156,1,0.2536,0.0814,0.1443,0.0781,0.112,0.3212,0.1114,0.0665,0.043
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.5354,0.4911,0.733,0.0521,0.0051,0.3257,0.1104,0.1084,0.0107,0.1175,0.4958,0.3657,0.1142,0.1564,0.3214,0.013,0.1825,0.7786,0.7725,0.8019,0.7797,0.7673,0.8128,0.766,0.7979,0.3939,0.5039,0.449,0.7181,0.7297,0.8071,0.7511,0.6728,0.1402,0.3208,0.3061,0.0815,0.4386,0.7582,0.729,0.5414,0.7149,0.7082,0.3642,0.22,0.18,0.6485,0.6758,0.3202,0.0092,0.4053,0.0136,0.1103,0.3379,0.0123,0.3822,0.4893,0.3867,0.033,0.6,0.3918,0.2667,0.044,0.2237,0.0167,0.0266,0.0096,0.3045,0.0033,0.766,0.8117,0.5942,0.2536,1,0.2095,0.2108,0.1408,0.1776,0.7969,0.2199,0.1476,0.0885
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2525,0.2507,0.2081,0.0647,0.0052,0.189,0.1075,0.0904,0.0277,0.094,0.2416,0.2084,0.0886,0.1166,0.1488,0.0262,0.1454,0.2146,0.2134,0.2396,0.2331,0.2207,0.2334,0.2262,0.2413,0.2469,0.2496,0.247,0.2462,0.2101,0.1913,0.2247,0.2041,0.0481,0.1013,0.0949,0.0317,0.2568,0.2423,0.2534,0.2531,0.2226,0.2239,0.1621,0.0715,0.0619,0.2719,0.2629,0.2201,0.0231,0.2678,0.0357,0.1016,0.273,0.0148,0.2039,0.2042,0.2982,0.0527,0.1507,0.1617,0.1429,0.0616,0.1316,0.0213,0.0559,0.0267,0.1385,0.0183,0.2221,0.2015,0.2339,0.0814,0.2095,1,0.1258,0.1354,0.1457,0.1887,0.1365,0.1637,0.0961
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.1822,0.1867,0.1842,0.129,0.012,0.1712,0.0977,0.3065,0.0283,0.2212,0.2011,0.207,0.2133,0.269,0.3257,0.0263,0.2378,0.1853,0.1839,0.2092,0.1976,0.1879,0.2011,0.1894,0.2073,0.1603,0.1765,0.1686,0.1791,0.2076,0.1901,0.2174,0.2177,0.1013,0.1672,0.1652,0.0768,0.1744,0.2077,0.2032,0.2032,0.1891,0.1875,0.2516,0.144,0.1292,0.1959,0.2139,0.2053,0.0221,0.2304,0.0409,0.2145,0.2101,0.0267,0.377,0.3546,0.2362,0.0796,0.151,0.3278,0.3349,0.0482,0.3222,0.0136,0.1093,0.0393,0.5651,0.0162,0.1818,0.221,0.1945,0.1443,0.2108,0.1258,1,0.1918,0.2557,0.1868,0.2875,0.1543,0.1144
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.1682,0.1689,0.1349,0.1507,0.0091,0.1326,0.09,0.208,0.0145,0.1724,0.1556,0.1598,0.1625,0.1884,0.1981,0.0304,0.2099,0.1326,0.1314,0.1564,0.147,0.1393,0.1499,0.1423,0.1544,0.1484,0.152,0.1485,0.1381,0.1635,0.1315,0.1661,0.1696,0.0648,0.1215,0.1165,0.0578,0.1742,0.1611,0.1639,0.1797,0.1395,0.1383,0.2194,0.0961,0.0855,0.1613,0.1661,0.2413,0.0139,0.2513,0.0304,0.1725,0.2601,0.0274,0.2246,0.197,0.2574,0.1284,0.1011,0.2104,0.2052,0.0578,0.1951,0.022,0.0597,0.0161,0.2023,0.0046,0.13,0.1451,0.145,0.0781,0.1408,0.1354,0.1918,1,0.4232,0.1316,0.3115,0.2158,0.185
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.1814,0.1815,0.1658,0.2006,0.009,0.1603,0.1003,0.2944,0.016,0.2202,0.1966,0.2007,0.2113,0.251,0.2581,0.0237,0.249,0.1645,0.1629,0.1903,0.179,0.1705,0.1815,0.1734,0.1909,0.1588,0.1714,0.1659,0.1647,0.201,0.1687,0.2079,0.213,0.0897,0.1571,0.1535,0.0774,0.1777,0.192,0.1908,0.1989,0.1692,0.169,0.2637,0.1343,0.1163,0.1861,0.1934,0.2471,0.0118,0.2871,0.0352,0.1998,0.2561,0.0285,0.2784,0.2538,0.2949,0.123,0.1292,0.2753,0.2608,0.058,0.2499,0.0186,0.0696,0.0192,0.2769,0.0043,0.1601,0.187,0.1734,0.112,0.1776,0.1457,0.2557,0.4232,1,0.1664,0.3817,0.1864,0.1612
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.4843,0.4442,0.7605,0.0486,0.0052,0.3015,0.0981,0.0976,0.0108,0.104,0.4566,0.3313,0.1015,0.1412,0.2936,0.0121,0.1628,0.774,0.7767,0.7004,0.7153,0.7435,0.7232,0.7299,0.6993,0.3504,0.4461,0.4015,0.6724,0.7483,0.8532,0.7345,0.6892,0.1996,0.3841,0.3739,0.1208,0.3869,0.6768,0.6439,0.4785,0.7002,0.7011,0.3575,0.2824,0.2407,0.5706,0.5936,0.2938,0.0087,0.3671,0.0125,0.1002,0.3072,0.0111,0.3399,0.4406,0.3485,0.0292,0.666,0.3681,0.2436,0.0408,0.201,0.0151,0.0237,0.0082,0.2759,0.0028,0.7566,0.7841,0.5502,0.3212,0.7969,0.1887,0.1868,0.1316,0.1664,1,0.203,0.1326,0.0791
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.2254,0.229,0.1991,0.152,0.0064,0.1833,0.1044,0.2573,0.0129,0.2273,0.2257,0.2244,0.2185,0.2522,0.2944,0.0216,0.2582,0.1975,0.1956,0.2383,0.2216,0.2082,0.2273,0.2131,0.2367,0.1845,0.2032,0.1964,0.1987,0.2513,0.2046,0.2568,0.2653,0.083,0.1767,0.1713,0.0625,0.2137,0.2385,0.2382,0.2432,0.2049,0.2037,0.3374,0.1324,0.1139,0.2305,0.2401,0.2421,0.0107,0.2857,0.0285,0.209,0.274,0.0283,0.3153,0.3,0.3045,0.1006,0.1548,0.314,0.2814,0.0541,0.2621,0.0161,0.0614,0.0166,0.3037,0.0039,0.1913,0.2293,0.2153,0.1114,0.2199,0.1365,0.2875,0.3115,0.3817,0.203,1,0.1997,0.1604
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.1925,0.1983,0.1443,0.0886,0.0072,0.1919,0.1627,0.1262,0.0323,0.1387,0.1819,0.186,0.1358,0.1558,0.1599,0.0294,0.1772,0.1469,0.1445,0.1699,0.1612,0.1517,0.1629,0.1557,0.1667,0.1737,0.1746,0.1649,0.1608,0.1565,0.1333,0.1619,0.1587,0.0461,0.1073,0.0984,0.0348,0.2189,0.172,0.1818,0.2082,0.1523,0.1523,0.184,0.0778,0.0685,0.1853,0.1847,0.2172,0.0291,0.2223,0.0421,0.1463,0.2574,0.0221,0.1896,0.1752,0.2284,0.088,0.1068,0.1643,0.1647,0.0563,0.159,0.0231,0.0502,0.0208,0.1645,0.0125,0.1479,0.1451,0.1628,0.0665,0.1476,0.1637,0.1543,0.2158,0.1864,0.1326,0.1997,1,0.2845
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1209,0.1247,0.0855,0.1034,0.0075,0.1311,0.1427,0.1084,0.0231,0.1253,0.1243,0.1392,0.1245,0.1244,0.1136,0.03,0.1412,0.0882,0.0874,0.1032,0.0976,0.0921,0.0987,0.0945,0.1026,0.1147,0.1124,0.1109,0.0979,0.0958,0.0797,0.0989,0.0992,0.0316,0.0701,0.0645,0.0279,0.1434,0.1051,0.112,0.1302,0.0925,0.0924,0.1291,0.0541,0.0464,0.1153,0.1155,0.1569,0.0218,0.1549,0.0384,0.1146,0.1737,0.0232,0.128,0.1137,0.1598,0.1027,0.0629,0.1143,0.1163,0.0519,0.1179,0.0206,0.0447,0.014,0.1237,0.0082,0.0896,0.0879,0.1024,0.043,0.0885,0.0961,0.1144,0.185,0.1612,0.0791,0.1604,0.2845,1
