ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0524,0.0539,0.0483,0.2774,0.0132,0.0652,0.0702,0.1840,0.0488,0.1131,0.0602,0.0695,0.1152,0.1086,0.0827,0.0645,0.1105,0.0466,0.0467,0.0486,0.0473,0.0483,0.0474,0.0479,0.0485,0.0437,0.0537,0.0549,0.0471,0.0521,0.0459,0.0504,0.0552,0.0394,0.0622,0.0622,0.0131,0.0496,0.0501,0.0502,0.0563,0.0499,0.0496,0.0803,0.0509,0.0428,0.0520,0.0519,0.0890,0.0610,0.0841,0.0444,0.1314,0.0813,0.0114,0.0796,0.0675,0.0842,1.0000,0.0483,0.0732,0.0800,0.0675,0.0926,0.0105,0.1057,0.0602,0.0896,0.0263,0.0470,0.0485,0.0530,0.0402,0.0465,0.0648,0.0979,0.1434,0.1548,0.0462,0.1268,0.1111,0.0995
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.7143,0.6711,0.9052,0.0711,0.0041,0.4369,0.1593,0.1476,0.0104,0.1506,0.6362,0.4632,0.1472,0.2082,0.3965,0.0186,0.2290,0.9068,0.9092,0.8856,0.8757,0.8978,0.8820,0.8900,0.8802,0.5288,0.6753,0.6108,0.8630,0.8200,0.9174,0.8571,0.7795,0.1303,0.3558,0.3422,0.0566,0.5656,0.8563,0.8461,0.6773,0.8848,0.8769,0.4375,0.2160,0.1652,0.8254,0.8418,0.4432,0.0111,0.5564,0.0159,0.1269,0.4399,0.0117,0.4859,0.5952,0.5349,0.0483,1.0000,0.5020,0.3821,0.0675,0.3257,0.0159,0.0420,0.0117,0.3811,0.0048,0.8990,0.8802,0.7835,0.2795,0.9082,0.3027,0.2674,0.1688,0.2132,0.9153,0.2651,0.1948,0.1090
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.4348,0.4186,0.4990,0.1183,0.0038,0.3242,0.1590,0.2627,0.0125,0.2521,0.4279,0.3539,0.2491,0.3210,0.5113,0.0275,0.3298,0.5086,0.5083,0.5020,0.4926,0.5013,0.5013,0.4946,0.5000,0.3446,0.4307,0.3968,0.4728,0.5143,0.5147,0.5104,0.5167,0.1490,0.3290,0.3225,0.0668,0.3786,0.5055,0.4917,0.4481,0.5024,0.5014,0.4990,0.2320,0.1738,0.4780,0.4983,0.3732,0.0163,0.4496,0.0238,0.2044,0.3797,0.0201,0.6107,0.6399,0.4632,0.0732,0.5020,1.0000,0.6544,0.0912,0.5575,0.0238,0.0751,0.0163,0.5299,0.0063,0.4967,0.5308,0.4678,0.2565,0.5165,0.2342,0.4127,0.2238,0.3071,0.5125,0.3788,0.2265,0.1465
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.3321,0.3209,0.3756,0.1328,0.0033,0.2947,0.1559,0.2853,0.0131,0.2697,0.3563,0.3072,0.2757,0.3485,0.4733,0.0361,0.3264,0.3852,0.3848,0.3835,0.3784,0.3797,0.3819,0.3767,0.3855,0.2889,0.3477,0.3204,0.3596,0.3893,0.3897,0.3992,0.3932,0.1451,0.2911,0.2849,0.0650,0.3072,0.3853,0.3770,0.3576,0.3856,0.3879,0.4384,0.2235,0.1757,0.3674,0.3837,0.3267,0.0197,0.3910,0.0296,0.2177,0.3216,0.0247,0.5369,0.5162,0.3810,0.0800,0.3821,0.6544,1.0000,0.1099,0.6913,0.0362,0.0860,0.0231,0.4969,0.0066,0.3763,0.4045,0.3682,0.2261,0.3958,0.2075,0.4276,0.2251,0.3045,0.3916,0.3810,0.2334,0.1401
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0701,0.0737,0.0690,0.0615,0.0000,0.0622,0.0665,0.0861,0.0000,0.0801,0.0807,0.0766,0.0744,0.0881,0.0836,0.0155,0.0993,0.0682,0.0676,0.0687,0.0673,0.0681,0.0664,0.0679,0.0670,0.0755,0.0770,0.0690,0.0654,0.0706,0.0675,0.0712,0.0764,0.0423,0.0606,0.0551,0.0275,0.0766,0.0692,0.0681,0.0729,0.0682,0.0703,0.0904,0.0600,0.0608,0.0697,0.0685,0.0959,0.0085,0.0860,0.0161,0.0679,0.0975,0.0168,0.0899,0.0886,0.0913,0.0675,0.0675,0.0912,0.1099,1.0000,0.1187,0.1852,0.0633,0.0169,0.0749,0.0000,0.0688,0.0678,0.0680,0.0438,0.0670,0.0793,0.0798,0.0945,0.1024,0.0673,0.0841,0.0829,0.0688
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.2916,0.2851,0.3257,0.1473,0.0038,0.2685,0.1514,0.3122,0.0133,0.2872,0.3113,0.2906,0.2874,0.3638,0.4474,0.0399,0.3303,0.3304,0.3318,0.3295,0.3218,0.3297,0.3275,0.3275,0.3297,0.2637,0.3049,0.2879,0.3143,0.3416,0.3351,0.3432,0.3496,0.1284,0.2587,0.2610,0.0598,0.2681,0.3375,0.3289,0.3122,0.3324,0.3361,0.4093,0.2121,0.1679,0.3164,0.3376,0.3061,0.0190,0.3535,0.0324,0.2370,0.2996,0.0229,0.4850,0.4542,0.3536,0.0926,0.3257,0.5575,0.6913,0.1187,1.0000,0.0421,0.0977,0.0249,0.4753,0.0077,0.3260,0.3480,0.3228,0.2082,0.3395,0.1835,0.4330,0.2302,0.3063,0.3349,0.3945,0.2336,0.1467
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0167,0.0168,0.0159,0.0238,0.0000,0.0182,0.0197,0.0331,0.0000,0.0360,0.0195,0.0212,0.0283,0.0364,0.0258,0.0000,0.0330,0.0155,0.0156,0.0160,0.0160,0.0152,0.0158,0.0153,0.0159,0.0201,0.0193,0.0195,0.0165,0.0166,0.0164,0.0173,0.0176,0.0093,0.0185,0.0171,0.0093,0.0168,0.0165,0.0167,0.0185,0.0164,0.0165,0.0236,0.0267,0.0188,0.0173,0.0170,0.0253,0.0000,0.0200,0.0213,0.0091,0.0219,0.0000,0.0205,0.0222,0.0218,0.0105,0.0159,0.0238,0.0362,0.1852,0.0421,1.0000,0.0345,0.0000,0.0200,0.0000,0.0157,0.0159,0.0148,0.0090,0.0153,0.0148,0.0187,0.0255,0.0332,0.0145,0.0266,0.0295,0.0276
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0454,0.0474,0.0435,0.1267,0.0000,0.0610,0.0679,0.1462,0.1111,0.1074,0.0541,0.0612,0.1136,0.1369,0.0835,0.0690,0.1093,0.0433,0.0433,0.0430,0.0409,0.0427,0.0411,0.0416,0.0429,0.0416,0.0416,0.0446,0.0413,0.0460,0.0419,0.0461,0.0504,0.0574,0.0609,0.0628,0.0567,0.0442,0.0451,0.0451,0.0469,0.0442,0.0438,0.0747,0.0663,0.0761,0.0412,0.0436,0.0643,0.0946,0.0582,0.1282,0.1600,0.0618,0.0122,0.0816,0.0679,0.0588,0.1057,0.0420,0.0751,0.0860,0.0633,0.0977,0.0345,1.0000,0.1714,0.1015,0.1077,0.0429,0.0451,0.0451,0.0588,0.0418,0.0788,0.1498,0.0993,0.1040,0.0422,0.0967,0.0859,0.0610
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0105,0.0103,0.0110,0.0901,0.0000,0.0199,0.0245,0.0254,0.2308,0.0287,0.0123,0.0142,0.0336,0.0405,0.0195,0.0976,0.0222,0.0108,0.0108,0.0097,0.0111,0.0110,0.0096,0.0104,0.0097,0.0083,0.0091,0.0092,0.0107,0.0128,0.0105,0.0115,0.0104,0.0194,0.0149,0.0213,0.0000,0.0101,0.0107,0.0109,0.0130,0.0114,0.0115,0.0178,0.0120,0.0194,0.0098,0.0111,0.0149,0.2222,0.0177,0.2121,0.0493,0.0132,0.0000,0.0208,0.0170,0.0171,0.0602,0.0117,0.0163,0.0231,0.0169,0.0249,0.0000,0.1714,1.0000,0.0238,0.4118,0.0109,0.0118,0.0117,0.0186,0.0100,0.0216,0.0338,0.0187,0.0214,0.0112,0.0221,0.0268,0.0114
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.3451,0.3363,0.3802,0.1443,0.0085,0.3058,0.1765,0.3361,0.0135,0.2812,0.3728,0.3292,0.2734,0.3498,0.4603,0.0302,0.3443,0.3788,0.3765,0.3806,0.3774,0.3741,0.3753,0.3747,0.3780,0.2984,0.3517,0.3276,0.3641,0.3955,0.3806,0.3963,0.4115,0.1356,0.2987,0.2955,0.0601,0.3192,0.3921,0.3877,0.3719,0.3799,0.3792,0.4343,0.2174,0.1653,0.3731,0.3867,0.3416,0.0118,0.3978,0.0253,0.2452,0.3208,0.0203,0.5374,0.5301,0.3850,0.0896,0.3811,0.5299,0.4969,0.0749,0.4753,0.0200,0.1015,0.0238,1.0000,0.0068,0.3717,0.4028,0.3721,0.2447,0.3848,0.1856,0.6081,0.2437,0.3418,0.3816,0.3752,0.2411,0.1546
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0062,0.0066,0.0048,0.0472,0.0000,0.0092,0.0169,0.0043,0.3750,0.0084,0.0041,0.0043,0.0129,0.0221,0.0065,0.0606,0.0142,0.0047,0.0047,0.0042,0.0042,0.0048,0.0041,0.0042,0.0042,0.0048,0.0028,0.0041,0.0043,0.0053,0.0039,0.0043,0.0040,0.0101,0.0075,0.0117,0.0000,0.0034,0.0043,0.0044,0.0046,0.0050,0.0050,0.0060,0.0092,0.0080,0.0038,0.0045,0.0075,0.3529,0.0083,0.3043,0.0305,0.0059,0.0000,0.0078,0.0064,0.0061,0.0263,0.0048,0.0063,0.0066,0.0000,0.0077,0.0000,0.1077,0.4118,0.0068,1.0000,0.0048,0.0049,0.0047,0.0118,0.0040,0.0132,0.0146,0.0115,0.0093,0.0046,0.0074,0.0102,0.0120
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.7408,0.6973,0.9420,0.0644,0.0041,0.4313,0.1572,0.1418,0.0102,0.1486,0.6314,0.4622,0.1460,0.2023,0.3896,0.0191,0.2260,0.9640,0.9613,0.9206,0.9231,0.9395,0.9306,0.9328,0.9264,0.5529,0.7151,0.6388,0.9312,0.8337,0.9384,0.8659,0.7838,0.1255,0.3367,0.3226,0.0551,0.5880,0.8947,0.8920,0.7058,0.9075,0.9033,0.4252,0.2034,0.1568,0.8712,0.8766,0.4405,0.0109,0.5462,0.0143,0.1268,0.4391,0.0109,0.4877,0.5951,0.5240,0.0470,0.8990,0.4967,0.3763,0.0688,0.3260,0.0157,0.0429,0.0109,0.3717,0.0048,1.0000,0.8877,0.8102,0.2673,0.9355,0.3006,0.2606,0.1619,0.2031,0.9351,0.2457,0.1914,0.1076
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.7333,0.6919,0.8729,0.0722,0.0042,0.4250,0.1560,0.1553,0.0097,0.1608,0.6277,0.4611,0.1573,0.2166,0.4087,0.0187,0.2367,0.8979,0.8966,0.8928,0.8804,0.8766,0.8928,0.8738,0.8973,0.5423,0.6903,0.6330,0.8518,0.8588,0.9310,0.8967,0.8176,0.1176,0.3351,0.3218,0.0517,0.5742,0.8658,0.8568,0.6970,0.8515,0.8412,0.4542,0.2027,0.1555,0.8360,0.8439,0.4431,0.0104,0.5502,0.0160,0.1352,0.4388,0.0125,0.5154,0.6270,0.5361,0.0485,0.8802,0.5308,0.4045,0.0678,0.3480,0.0159,0.0451,0.0118,0.4028,0.0049,0.8877,1.0000,0.8249,0.2658,0.9331,0.2986,0.2834,0.1720,0.2200,0.9301,0.2758,0.1915,0.1087
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.7691,0.7304,0.7917,0.0704,0.0031,0.4135,0.1637,0.1541,0.0094,0.1619,0.6208,0.4630,0.1617,0.2080,0.3938,0.0203,0.2319,0.8062,0.8001,0.8352,0.8179,0.7942,0.8258,0.8031,0.8360,0.5799,0.7009,0.6442,0.8057,0.7732,0.8297,0.8192,0.7465,0.0823,0.2889,0.2686,0.0349,0.6007,0.8074,0.8127,0.6911,0.7627,0.7548,0.4082,0.1618,0.1196,0.8197,0.8055,0.4414,0.0101,0.5447,0.0172,0.1354,0.4442,0.0133,0.4759,0.5707,0.5185,0.0530,0.7835,0.4678,0.3682,0.0680,0.3228,0.0148,0.0451,0.0117,0.3721,0.0047,0.8102,0.8249,1.0000,0.2159,0.8383,0.3164,0.2724,0.1761,0.2053,0.8297,0.2660,0.2060,0.1153
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.2122,0.1977,0.2716,0.0758,0.0023,0.2134,0.1235,0.1454,0.0235,0.1332,0.2514,0.2270,0.1344,0.1752,0.2201,0.0251,0.1679,0.2685,0.2689,0.2460,0.2513,0.2652,0.2473,0.2585,0.2438,0.1890,0.1941,0.2082,0.2505,0.2601,0.2686,0.2521,0.2509,0.3176,0.5192,0.4896,0.1854,0.1793,0.2455,0.2400,0.2066,0.2741,0.2738,0.2275,0.4900,0.4283,0.2211,0.2355,0.1860,0.0234,0.2163,0.0326,0.1259,0.1736,0.0139,0.2342,0.2670,0.1824,0.0402,0.2795,0.2565,0.2261,0.0438,0.2082,0.0090,0.0588,0.0186,0.2447,0.0118,0.2673,0.2658,0.2159,1.0000,0.2588,0.1421,0.2164,0.1080,0.1640,0.2655,0.1745,0.1181,0.0758
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.7459,0.6984,0.9144,0.0684,0.0040,0.4192,0.1555,0.1457,0.0093,0.1547,0.6302,0.4580,0.1506,0.2074,0.3970,0.0179,0.2316,0.9383,0.9370,0.9490,0.9298,0.9207,0.9487,0.9192,0.9510,0.5500,0.7125,0.6375,0.9023,0.8532,0.9688,0.9001,0.8107,0.1127,0.3281,0.3118,0.0502,0.5791,0.9079,0.8928,0.7091,0.8846,0.8756,0.4350,0.1950,0.1467,0.8686,0.8788,0.4377,0.0100,0.5525,0.0146,0.1295,0.4421,0.0120,0.5026,0.6167,0.5347,0.0465,0.9082,0.5165,0.3958,0.0670,0.3395,0.0153,0.0418,0.0100,0.3848,0.0040,0.9355,0.9331,0.8383,0.2588,1.0000,0.2989,0.2697,0.1685,0.2074,0.9629,0.2633,0.1912,0.1062
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.3113,0.3052,0.3054,0.0750,0.0022,0.2228,0.0971,0.1129,0.0151,0.1167,0.2913,0.2305,0.1232,0.1662,0.2158,0.0299,0.1715,0.3008,0.3021,0.3010,0.3014,0.3005,0.3011,0.2990,0.3049,0.3103,0.3004,0.3073,0.3091,0.3016,0.2958,0.3036,0.2948,0.0658,0.1663,0.1529,0.0267,0.2996,0.3074,0.3078,0.2969,0.3025,0.3032,0.2204,0.1149,0.1005,0.3129,0.3134,0.2676,0.0173,0.3068,0.0280,0.1015,0.3189,0.0085,0.2721,0.2761,0.3532,0.0648,0.3027,0.2342,0.2075,0.0793,0.1835,0.0148,0.0788,0.0216,0.1856,0.0132,0.3006,0.2986,0.3164,0.1421,0.2989,1.0000,0.1719,0.1675,0.1768,0.2980,0.1585,0.2000,0.1020
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.2482,0.2523,0.2665,0.1496,0.0097,0.2592,0.1664,0.3475,0.0216,0.2926,0.2900,0.2865,0.2877,0.3582,0.4200,0.0403,0.3275,0.2635,0.2631,0.2699,0.2659,0.2636,0.2634,0.2628,0.2685,0.2164,0.2559,0.2350,0.2566,0.2769,0.2654,0.2815,0.2938,0.1165,0.2440,0.2446,0.0510,0.2447,0.2799,0.2763,0.2802,0.2645,0.2667,0.3619,0.1961,0.1587,0.2664,0.2730,0.2801,0.0143,0.3100,0.0358,0.2541,0.2675,0.0263,0.4491,0.4010,0.3134,0.0979,0.2674,0.4127,0.4276,0.0798,0.4330,0.0187,0.1498,0.0338,0.6081,0.0146,0.2606,0.2834,0.2724,0.2164,0.2697,0.1719,1.0000,0.2105,0.2885,0.2681,0.3494,0.2238,0.1440
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.1831,0.1904,0.1721,0.1576,0.0000,0.1620,0.1290,0.2397,0.0074,0.2010,0.1849,0.1910,0.2005,0.2349,0.2407,0.0365,0.2413,0.1661,0.1640,0.1748,0.1677,0.1686,0.1695,0.1666,0.1712,0.1727,0.1793,0.1795,0.1658,0.1828,0.1656,0.1795,0.1935,0.0845,0.1704,0.1659,0.0462,0.2096,0.1784,0.1789,0.1960,0.1719,0.1717,0.2466,0.1292,0.1156,0.1765,0.1769,0.2693,0.0149,0.2687,0.0295,0.1926,0.2568,0.0148,0.2406,0.2252,0.2713,0.1434,0.1688,0.2238,0.2251,0.0945,0.2302,0.0255,0.0993,0.0187,0.2437,0.0115,0.1619,0.1720,0.1761,0.1080,0.1685,0.1675,0.2105,1.0000,0.4397,0.1675,0.3042,0.2192,0.1746
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.2073,0.2063,0.2149,0.2310,0.0000,0.2002,0.1408,0.3449,0.0122,0.2667,0.2320,0.2288,0.2668,0.3154,0.3168,0.0329,0.3228,0.2071,0.2058,0.2137,0.2065,0.2104,0.2063,0.2085,0.2124,0.1848,0.2147,0.2173,0.1979,0.2303,0.2079,0.2259,0.2498,0.1160,0.2321,0.2270,0.0722,0.2016,0.2211,0.2160,0.2223,0.2159,0.2160,0.3199,0.1815,0.1584,0.2156,0.2164,0.2963,0.0183,0.3253,0.0398,0.2512,0.2721,0.0182,0.3112,0.2916,0.3217,0.1548,0.2132,0.3071,0.3045,0.1024,0.3063,0.0332,0.1040,0.0214,0.3418,0.0093,0.2031,0.2200,0.2053,0.1640,0.2074,0.1768,0.2885,0.4397,1.0000,0.2078,0.4086,0.2342,0.1920
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.7426,0.6943,0.9190,0.0680,0.0033,0.4224,0.1538,0.1463,0.0099,0.1530,0.6329,0.4562,0.1505,0.2062,0.3964,0.0185,0.2286,0.9454,0.9416,0.9269,0.9193,0.9240,0.9329,0.9200,0.9276,0.5437,0.7005,0.6305,0.8945,0.8664,0.9785,0.9086,0.8190,0.1238,0.3366,0.3255,0.0527,0.5705,0.8939,0.8838,0.6982,0.8929,0.8814,0.4371,0.2033,0.1556,0.8513,0.8626,0.4332,0.0106,0.5462,0.0152,0.1287,0.4376,0.0119,0.4967,0.6109,0.5255,0.0462,0.9153,0.5125,0.3916,0.0673,0.3349,0.0145,0.0422,0.0112,0.3816,0.0046,0.9351,0.9301,0.8297,0.2655,0.9629,0.2980,0.2681,0.1675,0.2078,1.0000,0.2625,0.1877,0.1056
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.2649,0.2656,0.2642,0.1748,0.0000,0.2329,0.1423,0.3355,0.0097,0.2886,0.2761,0.2592,0.2811,0.3402,0.3760,0.0363,0.3269,0.2579,0.2574,0.2711,0.2627,0.2613,0.2619,0.2596,0.2688,0.2407,0.2658,0.2555,0.2472,0.2955,0.2623,0.2847,0.3139,0.1338,0.2647,0.2569,0.0614,0.2510,0.2749,0.2712,0.2806,0.2683,0.2670,0.4311,0.1997,0.1577,0.2667,0.2724,0.3123,0.0122,0.3276,0.0267,0.2443,0.3050,0.0245,0.3620,0.3397,0.3433,0.1268,0.2651,0.3788,0.3810,0.0841,0.3945,0.0266,0.0967,0.0221,0.3752,0.0074,0.2457,0.2758,0.2660,0.1745,0.2633,0.1585,0.3494,0.3042,0.4086,0.2625,1.0000,0.2414,0.1911
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.2175,0.2126,0.1939,0.1070,0.0000,0.2185,0.1700,0.1843,0.0167,0.2191,0.2180,0.2230,0.2188,0.2547,0.2332,0.0326,0.2214,0.1931,0.1926,0.1976,0.1946,0.1920,0.1937,0.1942,0.1972,0.1941,0.1988,0.1828,0.1942,0.2012,0.1880,0.2032,0.2053,0.0759,0.1724,0.1447,0.0448,0.2290,0.2029,0.2071,0.2324,0.1952,0.1977,0.2474,0.1193,0.1077,0.2046,0.2038,0.2609,0.0235,0.2589,0.0331,0.1887,0.2721,0.0199,0.2415,0.2263,0.2582,0.1111,0.1948,0.2265,0.2334,0.0829,0.2336,0.0295,0.0859,0.0268,0.2411,0.0102,0.1914,0.1915,0.2060,0.1181,0.1912,0.2000,0.2238,0.2192,0.2342,0.1877,0.2414,1.0000,0.2821
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1233,0.1260,0.1090,0.1277,0.0000,0.1443,0.1721,0.1386,0.0233,0.1618,0.1335,0.1624,0.1747,0.1950,0.1559,0.0272,0.1689,0.1074,0.1068,0.1089,0.1106,0.1088,0.1091,0.1088,0.1094,0.1151,0.1184,0.1158,0.1090,0.1158,0.1041,0.1113,0.1235,0.0536,0.1097,0.0982,0.0338,0.1363,0.1114,0.1133,0.1237,0.1133,0.1143,0.1560,0.0831,0.0739,0.1149,0.1162,0.1655,0.0351,0.1592,0.0455,0.1333,0.1794,0.0113,0.1451,0.1396,0.1588,0.0995,0.1090,0.1465,0.1401,0.0688,0.1467,0.0276,0.0610,0.0114,0.1546,0.0120,0.1076,0.1087,0.1153,0.0758,0.1062,0.1020,0.1440,0.1746,0.1920,0.1056,0.1911,0.2821,1.0000
