ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.1061,0.1128,0.1011,0.3094,0.0210,0.0939,0.0984,0.2425,0.0199,0.1264,0.1075,0.1168,0.1373,0.1553,0.1309,0.0323,0.1706,0.0944,0.0956,0.1036,0.0992,0.0995,0.0999,0.1008,0.1049,0.1062,0.1180,0.1144,0.1013,0.1066,0.0994,0.1061,0.1071,0.1156,0.1210,0.1211,0.0598,0.1050,0.1059,0.1076,0.1146,0.1028,0.1049,0.1432,0.1052,0.1209,0.1155,0.1148,0.1409,0.0197,0.1452,0.0613,0.1662,0.1368,0.0422,0.1542,0.1337,0.1528,1.0000,0.1004,0.1514,0.1607,0.0640,0.1731,0.0059,0.0984,0.0395,0.1669,0.0141,0.0996,0.1053,0.1074,0.1195,0.1012,0.0973,0.1622,0.2085,0.2196,0.0991,0.1868,0.1531,0.1698
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.7564,0.7378,0.9079,0.1108,0.0044,0.5022,0.1889,0.1949,0.0103,0.1912,0.6628,0.5065,0.1892,0.2495,0.4665,0.0139,0.2889,0.9025,0.9017,0.8747,0.8887,0.9078,0.8789,0.8981,0.8647,0.5672,0.7050,0.6373,0.8741,0.8750,0.9425,0.8914,0.8739,0.1551,0.4726,0.4428,0.0769,0.6324,0.8901,0.8671,0.7617,0.8952,0.8821,0.5821,0.3158,0.2661,0.7700,0.8009,0.5576,0.0110,0.6843,0.0242,0.2121,0.5467,0.0242,0.5523,0.6602,0.6400,0.1004,1.0000,0.5523,0.3805,0.0901,0.3067,0.0205,0.0433,0.0132,0.4419,0.0029,0.9000,0.8934,0.7502,0.3031,0.9136,0.2558,0.3326,0.3056,0.3440,0.9367,0.4227,0.3304,0.2123
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.5194,0.5243,0.5585,0.1765,0.0063,0.4042,0.2027,0.3027,0.0113,0.2716,0.5013,0.4358,0.2684,0.3322,0.5450,0.0189,0.3696,0.5452,0.5472,0.5602,0.5497,0.5530,0.5469,0.5497,0.5598,0.4378,0.5121,0.4948,0.5485,0.5694,0.5541,0.5708,0.5748,0.1486,0.4125,0.3986,0.0769,0.4886,0.5641,0.5643,0.5522,0.5665,0.5563,0.5564,0.3015,0.2642,0.5367,0.5555,0.4843,0.0139,0.5615,0.0353,0.3127,0.5063,0.0366,0.6451,0.6638,0.5590,0.1514,0.5523,1.0000,0.5816,0.1270,0.4606,0.0315,0.0679,0.0203,0.5444,0.0025,0.5387,0.5818,0.5276,0.2644,0.5663,0.2017,0.4633,0.3977,0.4665,0.5624,0.5423,0.3340,0.2523
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.3724,0.3915,0.3804,0.1955,0.0055,0.3355,0.1955,0.3322,0.0128,0.2923,0.3868,0.3661,0.3047,0.3424,0.4661,0.0238,0.3680,0.3839,0.3832,0.3971,0.3824,0.3797,0.3843,0.3803,0.3966,0.3476,0.4002,0.3822,0.3896,0.3932,0.3809,0.3925,0.3973,0.1300,0.3114,0.3085,0.0748,0.3702,0.3909,0.3939,0.4005,0.3909,0.3849,0.4160,0.2446,0.2152,0.3943,0.3934,0.3905,0.0165,0.4206,0.0438,0.3175,0.4073,0.0306,0.5131,0.4915,0.4223,0.1607,0.3805,0.5816,1.0000,0.1667,0.5854,0.0440,0.0889,0.0315,0.4790,0.0037,0.3789,0.4002,0.3935,0.2180,0.3919,0.2062,0.4318,0.3601,0.4240,0.3848,0.4416,0.3070,0.2377
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.1034,0.1049,0.0915,0.0611,0.0000,0.0985,0.1345,0.0809,0.0000,0.0849,0.1068,0.1013,0.0769,0.0915,0.1083,0.0210,0.1335,0.0913,0.0892,0.0953,0.0926,0.0914,0.0942,0.0910,0.0965,0.1198,0.1099,0.1149,0.0955,0.0949,0.0879,0.0913,0.0913,0.0586,0.0741,0.0704,0.0400,0.1149,0.0904,0.0925,0.1012,0.0904,0.0897,0.0930,0.0522,0.0486,0.1040,0.0991,0.1220,0.0000,0.1032,0.0392,0.0795,0.1307,0.0063,0.1326,0.1123,0.1132,0.0640,0.0901,0.1270,0.1667,1.0000,0.1660,0.1985,0.0389,0.0070,0.0984,0.0000,0.0924,0.0922,0.1028,0.0559,0.0910,0.1132,0.0958,0.0927,0.0995,0.0899,0.0840,0.0996,0.1024
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.3201,0.3263,0.3130,0.2000,0.0045,0.2839,0.1771,0.3265,0.0158,0.2978,0.3208,0.3139,0.3097,0.3294,0.3902,0.0293,0.3286,0.3135,0.3157,0.3254,0.3139,0.3145,0.3183,0.3129,0.3243,0.3008,0.3330,0.3262,0.3207,0.3219,0.3069,0.3173,0.3239,0.1201,0.2739,0.2635,0.0730,0.3216,0.3218,0.3282,0.3394,0.3169,0.3141,0.3584,0.2122,0.1994,0.3345,0.3386,0.3396,0.0204,0.3579,0.0492,0.3054,0.3813,0.0422,0.4316,0.3984,0.3534,0.1731,0.3067,0.4606,0.5854,0.1660,1.0000,0.0590,0.0971,0.0318,0.4201,0.0069,0.3102,0.3235,0.3216,0.1933,0.3184,0.1946,0.4119,0.3395,0.3620,0.3118,0.3847,0.2906,0.2331
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0237,0.0243,0.0218,0.0110,0.0000,0.0253,0.0353,0.0268,0.0000,0.0273,0.0278,0.0249,0.0241,0.0214,0.0233,0.0200,0.0427,0.0225,0.0218,0.0233,0.0223,0.0214,0.0240,0.0215,0.0236,0.0328,0.0282,0.0280,0.0235,0.0224,0.0213,0.0219,0.0208,0.0040,0.0162,0.0156,0.0072,0.0295,0.0219,0.0234,0.0260,0.0223,0.0220,0.0215,0.0196,0.0050,0.0269,0.0241,0.0320,0.0000,0.0258,0.0492,0.0284,0.0334,0.0159,0.0315,0.0271,0.0293,0.0059,0.0205,0.0315,0.0440,0.1985,0.0590,1.0000,0.0000,0.0000,0.0251,0.0000,0.0228,0.0227,0.0255,0.0022,0.0220,0.0265,0.0225,0.0291,0.0240,0.0216,0.0245,0.0416,0.0252
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0445,0.0494,0.0451,0.0812,0.0152,0.0497,0.0695,0.1351,0.0563,0.1033,0.0497,0.0575,0.1010,0.1165,0.0764,0.0519,0.0905,0.0450,0.0452,0.0442,0.0453,0.0443,0.0448,0.0445,0.0455,0.0427,0.0473,0.0446,0.0455,0.0456,0.0433,0.0454,0.0462,0.0611,0.0606,0.0608,0.0563,0.0474,0.0454,0.0460,0.0481,0.0454,0.0472,0.0610,0.0572,0.0642,0.0453,0.0480,0.0542,0.0556,0.0545,0.1059,0.1090,0.0583,0.0217,0.0760,0.0639,0.0585,0.0984,0.0433,0.0679,0.0889,0.0389,0.0971,0.0000,1.0000,0.1449,0.0946,0.0656,0.0447,0.0462,0.0499,0.0686,0.0448,0.0611,0.1158,0.0747,0.0860,0.0439,0.0734,0.0473,0.0629
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0147,0.0160,0.0135,0.0241,0.0435,0.0170,0.0219,0.0390,0.0667,0.0213,0.0150,0.0182,0.0216,0.0307,0.0222,0.0270,0.0215,0.0135,0.0136,0.0140,0.0131,0.0138,0.0132,0.0138,0.0142,0.0133,0.0166,0.0184,0.0141,0.0139,0.0128,0.0136,0.0139,0.0217,0.0166,0.0225,0.0161,0.0153,0.0136,0.0141,0.0152,0.0139,0.0142,0.0156,0.0201,0.0292,0.0161,0.0155,0.0167,0.0645,0.0176,0.0408,0.0262,0.0167,0.0000,0.0228,0.0189,0.0185,0.0395,0.0132,0.0203,0.0315,0.0070,0.0318,0.0000,0.1449,1.0000,0.0256,0.1000,0.0137,0.0136,0.0155,0.0304,0.0132,0.0136,0.0340,0.0229,0.0246,0.0129,0.0233,0.0146,0.0196
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.4219,0.4373,0.4417,0.1908,0.0080,0.3732,0.1978,0.3612,0.0160,0.2816,0.4313,0.4032,0.2777,0.3439,0.5012,0.0223,0.3602,0.4347,0.4373,0.4506,0.4329,0.4353,0.4383,0.4340,0.4517,0.3740,0.4447,0.4113,0.4389,0.4574,0.4407,0.4591,0.4660,0.1431,0.3534,0.3460,0.0767,0.4009,0.4518,0.4530,0.4475,0.4516,0.4439,0.4626,0.2740,0.2541,0.4459,0.4591,0.4241,0.0176,0.4781,0.0430,0.3446,0.4289,0.0348,0.5807,0.5497,0.4732,0.1669,0.4419,0.5444,0.4790,0.0984,0.4201,0.0251,0.0946,0.0256,1.0000,0.0064,0.4278,0.4693,0.4373,0.2355,0.4506,0.1912,0.6606,0.3690,0.4301,0.4444,0.4866,0.3157,0.2497
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0037,0.0038,0.0030,0.0130,0.0000,0.0043,0.0114,0.0072,0.2000,0.0074,0.0032,0.0042,0.0075,0.0085,0.0045,0.0909,0.0024,0.0030,0.0030,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0024,0.0029,0.0022,0.0031,0.0031,0.0028,0.0030,0.0023,0.0045,0.0046,0.0032,0.0000,0.0044,0.0030,0.0031,0.0036,0.0031,0.0031,0.0036,0.0023,0.0000,0.0036,0.0034,0.0052,0.1875,0.0041,0.0882,0.0067,0.0052,0.0000,0.0051,0.0042,0.0044,0.0141,0.0029,0.0025,0.0037,0.0000,0.0069,0.0000,0.0656,0.1000,0.0064,1.0000,0.0030,0.0030,0.0036,0.0024,0.0029,0.0084,0.0064,0.0047,0.0041,0.0029,0.0033,0.0064,0.0068
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.8003,0.7755,0.9378,0.1029,0.0038,0.5238,0.1944,0.1854,0.0099,0.1932,0.6814,0.5237,0.1902,0.2466,0.4668,0.0152,0.2900,0.9521,0.9527,0.9133,0.9264,0.9337,0.9191,0.9350,0.9015,0.6077,0.7465,0.6797,0.9357,0.8858,0.9258,0.8849,0.8671,0.1439,0.4504,0.4204,0.0722,0.6684,0.9068,0.8915,0.7896,0.9122,0.9142,0.5723,0.3029,0.2552,0.7996,0.8234,0.5670,0.0106,0.6723,0.0251,0.2166,0.5604,0.0243,0.5433,0.6540,0.6335,0.0996,0.9000,0.5387,0.3789,0.0924,0.3102,0.0228,0.0447,0.0137,0.4278,0.0030,1.0000,0.8883,0.7802,0.2834,0.9225,0.2617,0.3269,0.3120,0.3375,0.9267,0.4167,0.3436,0.2195
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.7765,0.7704,0.8908,0.1136,0.0045,0.5026,0.1950,0.2085,0.0106,0.2020,0.6704,0.5206,0.1989,0.2575,0.4914,0.0152,0.3012,0.8949,0.8941,0.8980,0.8808,0.8797,0.8872,0.8808,0.8878,0.5877,0.7299,0.6662,0.8701,0.9080,0.9313,0.9179,0.9025,0.1437,0.4476,0.4219,0.0721,0.6575,0.8959,0.8861,0.7937,0.8753,0.8593,0.6055,0.2938,0.2511,0.7826,0.8195,0.5650,0.0114,0.6961,0.0250,0.2218,0.5619,0.0242,0.5866,0.6988,0.6642,0.1053,0.8934,0.5818,0.4002,0.0922,0.3235,0.0227,0.0462,0.0136,0.4693,0.0030,0.8883,1.0000,0.7817,0.2783,0.9336,0.2575,0.3535,0.3205,0.3613,0.9309,0.4515,0.3421,0.2192
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.7853,0.7757,0.7587,0.1182,0.0046,0.5207,0.2069,0.2099,0.0091,0.2076,0.6569,0.5322,0.2019,0.2613,0.4717,0.0145,0.3130,0.7756,0.7668,0.7938,0.7789,0.7573,0.7914,0.7658,0.7953,0.6147,0.7030,0.6672,0.7793,0.7691,0.7653,0.7720,0.7616,0.0987,0.3757,0.3427,0.0506,0.6826,0.7722,0.7779,0.7542,0.7411,0.7425,0.5421,0.2280,0.1937,0.7619,0.7822,0.5718,0.0109,0.6475,0.0291,0.2362,0.5723,0.0254,0.5514,0.6317,0.6247,0.1074,0.7502,0.5276,0.3935,0.1028,0.3216,0.0255,0.0499,0.0155,0.4373,0.0036,0.7802,0.7817,1.0000,0.2113,0.7825,0.2712,0.3419,0.3284,0.3612,0.7752,0.4295,0.3462,0.2343
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.2096,0.2091,0.2920,0.1389,0.0071,0.2305,0.1122,0.1935,0.0163,0.1650,0.2539,0.2356,0.1641,0.2059,0.2432,0.0114,0.2061,0.2822,0.2870,0.2474,0.2706,0.2865,0.2549,0.2810,0.2430,0.1698,0.2211,0.2108,0.2716,0.2770,0.2951,0.2790,0.2838,0.4295,0.5028,0.5109,0.2471,0.1964,0.2749,0.2635,0.2296,0.2905,0.2904,0.2748,0.5495,0.5621,0.2197,0.2281,0.1982,0.0163,0.2554,0.0294,0.1793,0.2130,0.0111,0.2372,0.2589,0.2320,0.1195,0.3031,0.2644,0.2180,0.0559,0.1933,0.0022,0.0686,0.0304,0.2355,0.0024,0.2834,0.2783,0.2113,1.0000,0.2718,0.1178,0.2392,0.1921,0.2299,0.2897,0.2145,0.1630,0.1240
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.7891,0.7740,0.9208,0.1084,0.0044,0.5036,0.1916,0.1985,0.0095,0.1984,0.6754,0.5146,0.1946,0.2542,0.4850,0.0147,0.2958,0.9319,0.9283,0.9300,0.9193,0.9098,0.9273,0.9110,0.9142,0.5975,0.7454,0.6725,0.9004,0.9094,0.9569,0.9191,0.9026,0.1336,0.4414,0.4123,0.0676,0.6676,0.9274,0.9124,0.8099,0.8986,0.8854,0.5871,0.2868,0.2418,0.8067,0.8409,0.5671,0.0103,0.6872,0.0242,0.2159,0.5630,0.0242,0.5721,0.6861,0.6548,0.1012,0.9136,0.5663,0.3919,0.0910,0.3184,0.0220,0.0448,0.0132,0.4506,0.0029,0.9225,0.9336,0.7825,0.2718,1.0000,0.2588,0.3407,0.3125,0.3502,0.9552,0.4355,0.3424,0.2151
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2684,0.2713,0.2658,0.0855,0.0028,0.2500,0.1794,0.1188,0.0109,0.1382,0.2755,0.2509,0.1309,0.1571,0.2080,0.0135,0.2028,0.2654,0.2645,0.2619,0.2639,0.2627,0.2679,0.2620,0.2671,0.2678,0.2555,0.2691,0.2717,0.2511,0.2502,0.2517,0.2494,0.0651,0.1725,0.1484,0.0380,0.2808,0.2636,0.2702,0.2769,0.2657,0.2661,0.2061,0.1262,0.1033,0.2800,0.2780,0.2765,0.0137,0.2754,0.0346,0.1263,0.2870,0.0157,0.2394,0.2572,0.2836,0.0973,0.2558,0.2017,0.2062,0.1132,0.1946,0.0265,0.0611,0.0136,0.1912,0.0084,0.2617,0.2575,0.2712,0.1178,0.2588,1.0000,0.1603,0.1915,0.2023,0.2543,0.1913,0.2165,0.1484
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.3268,0.3400,0.3336,0.1988,0.0064,0.3021,0.1622,0.4118,0.0147,0.2808,0.3436,0.3273,0.2783,0.3621,0.4407,0.0209,0.3466,0.3341,0.3353,0.3466,0.3328,0.3343,0.3333,0.3338,0.3426,0.2961,0.3423,0.3375,0.3359,0.3450,0.3322,0.3502,0.3543,0.1376,0.3231,0.3077,0.0805,0.3292,0.3426,0.3454,0.3458,0.3450,0.3395,0.3895,0.2668,0.2522,0.3409,0.3493,0.3434,0.0211,0.3766,0.0546,0.3667,0.3674,0.0415,0.4964,0.4595,0.3740,0.1622,0.3326,0.4633,0.4318,0.0958,0.4119,0.0225,0.1158,0.0340,0.6606,0.0064,0.3269,0.3535,0.3419,0.2392,0.3407,0.1603,1.0000,0.3509,0.3863,0.3355,0.4290,0.3024,0.2366
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.3469,0.3478,0.3169,0.2236,0.0070,0.2807,0.1462,0.3140,0.0138,0.2531,0.3017,0.3017,0.2505,0.3070,0.3631,0.0299,0.3392,0.3125,0.3107,0.3182,0.3128,0.3084,0.3132,0.3118,0.3171,0.3213,0.3306,0.3353,0.3217,0.3249,0.3031,0.3163,0.3229,0.1121,0.2947,0.2768,0.0677,0.3307,0.3188,0.3281,0.3359,0.3198,0.3222,0.3996,0.2266,0.2128,0.3276,0.3353,0.3908,0.0161,0.3990,0.0549,0.2934,0.4141,0.0406,0.3945,0.3738,0.3971,0.2085,0.3056,0.3977,0.3601,0.0927,0.3395,0.0291,0.0747,0.0229,0.3690,0.0047,0.3120,0.3205,0.3284,0.1921,0.3125,0.1915,0.3509,1.0000,0.5744,0.3070,0.4706,0.3627,0.2939
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.3610,0.3694,0.3492,0.2579,0.0062,0.2921,0.1661,0.3664,0.0122,0.3033,0.3470,0.3315,0.3009,0.3633,0.4160,0.0224,0.3562,0.3447,0.3440,0.3514,0.3457,0.3421,0.3483,0.3436,0.3558,0.3306,0.3601,0.3435,0.3531,0.3622,0.3414,0.3590,0.3643,0.1329,0.3291,0.3030,0.0846,0.3340,0.3554,0.3606,0.3638,0.3508,0.3485,0.4342,0.2534,0.2402,0.3542,0.3680,0.4045,0.0143,0.4417,0.0553,0.3214,0.4097,0.0362,0.4548,0.4260,0.4457,0.2196,0.3440,0.4665,0.4240,0.0995,0.3620,0.0240,0.0860,0.0246,0.4301,0.0041,0.3375,0.3613,0.3612,0.2299,0.3502,0.2023,0.3863,0.5744,1.0000,0.3439,0.5305,0.3371,0.2742
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.7791,0.7591,0.9263,0.1070,0.0043,0.4996,0.1885,0.1944,0.0101,0.1934,0.6662,0.5093,0.1914,0.2498,0.4739,0.0144,0.2896,0.9374,0.9324,0.9108,0.9139,0.9168,0.9136,0.9153,0.8994,0.5839,0.7299,0.6585,0.9021,0.9219,0.9746,0.9316,0.9152,0.1479,0.4580,0.4289,0.0746,0.6502,0.9248,0.9004,0.7957,0.9043,0.8913,0.5908,0.3039,0.2562,0.7913,0.8247,0.5553,0.0108,0.6814,0.0237,0.2122,0.5546,0.0237,0.5635,0.6803,0.6483,0.0991,0.9367,0.5624,0.3848,0.0899,0.3118,0.0216,0.0439,0.0129,0.4444,0.0029,0.9267,0.9309,0.7752,0.2897,0.9552,0.2543,0.3355,0.3070,0.3439,1.0000,0.4274,0.3352,0.2106
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.4272,0.4369,0.4306,0.2100,0.0050,0.3320,0.1671,0.3374,0.0099,0.3077,0.4070,0.3945,0.3056,0.3524,0.4825,0.0215,0.3595,0.4194,0.4178,0.4393,0.4249,0.4284,0.4292,0.4260,0.4391,0.3751,0.4129,0.4000,0.4264,0.4561,0.4230,0.4501,0.4547,0.1197,0.3675,0.3526,0.0763,0.3959,0.4375,0.4461,0.4374,0.4370,0.4347,0.5301,0.2699,0.2397,0.4311,0.4481,0.4232,0.0149,0.4685,0.0430,0.3373,0.4493,0.0379,0.5087,0.5132,0.4862,0.1868,0.4227,0.5423,0.4416,0.0840,0.3847,0.0245,0.0734,0.0233,0.4866,0.0033,0.4167,0.4515,0.4295,0.2145,0.4355,0.1913,0.4290,0.4706,0.5305,0.4274,1.0000,0.3405,0.2747
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.3720,0.3721,0.3453,0.1371,0.0063,0.3224,0.2220,0.2173,0.0147,0.2333,0.3562,0.3451,0.2328,0.2611,0.3295,0.0273,0.2946,0.3478,0.3441,0.3578,0.3488,0.3421,0.3546,0.3488,0.3559,0.3473,0.3468,0.3449,0.3512,0.3468,0.3300,0.3428,0.3397,0.0887,0.2778,0.2590,0.0567,0.4045,0.3453,0.3576,0.3771,0.3407,0.3454,0.3571,0.2011,0.1765,0.3684,0.3671,0.4020,0.0189,0.3868,0.0414,0.2279,0.4185,0.0371,0.3498,0.3523,0.3944,0.1531,0.3304,0.3340,0.3070,0.0996,0.2906,0.0416,0.0473,0.0146,0.3157,0.0064,0.3436,0.3421,0.3462,0.1630,0.3424,0.2165,0.3024,0.3627,0.3371,0.3352,0.3405,1.0000,0.4388
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.2446,0.2402,0.2174,0.1554,0.0033,0.2366,0.2087,0.1830,0.0199,0.2155,0.2487,0.2642,0.2227,0.2286,0.2562,0.0363,0.2377,0.2171,0.2151,0.2265,0.2185,0.2184,0.2221,0.2194,0.2275,0.2438,0.2420,0.2370,0.2233,0.2208,0.2071,0.2181,0.2182,0.0781,0.1902,0.1842,0.0496,0.2708,0.2178,0.2268,0.2469,0.2192,0.2198,0.2486,0.1509,0.1293,0.2456,0.2425,0.2666,0.0266,0.2618,0.0514,0.2119,0.2930,0.0283,0.2655,0.2492,0.2737,0.1698,0.2123,0.2523,0.2377,0.1024,0.2331,0.0252,0.0629,0.0196,0.2497,0.0068,0.2195,0.2192,0.2343,0.1240,0.2151,0.1484,0.2366,0.2939,0.2742,0.2106,0.2747,0.4388,1.0000
