ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0423,0.0449,0.0313,0.2321,0.0127,0.0413,0.0536,0.1543,0.0402,0.0807,0.0436,0.0481,0.0808,0.0868,0.0572,0.0469,0.0855,0.0302,0.0303,0.0375,0.0344,0.0320,0.0355,0.0327,0.0376,0.0393,0.0418,0.0410,0.0329,0.0367,0.0301,0.0384,0.0390,0.0232,0.0343,0.0319,0.0180,0.0432,0.0403,0.0409,0.0484,0.0335,0.0328,0.0623,0.0282,0.0270,0.0430,0.0425,0.0669,0.0469,0.0759,0.0533,0.0923,0.0707,0.0293,0.0695,0.0551,0.0806,1.0000,0.0241,0.0578,0.0676,0.0482,0.0744,0.0172,0.0834,0.0452,0.0708,0.0276,0.0307,0.0334,0.0378,0.0225,0.0333,0.0517,0.0807,0.1276,0.1236,0.0293,0.1008,0.0895,0.1019
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.3828,0.3523,0.6622,0.0407,0.0102,0.2579,0.0824,0.0784,0.0130,0.0828,0.3766,0.2727,0.0799,0.1172,0.2475,0.0114,0.1334,0.6226,0.6325,0.5345,0.5607,0.6091,0.5533,0.5885,0.5369,0.2744,0.3450,0.3161,0.5330,0.5560,0.6749,0.5441,0.5266,0.2245,0.3780,0.3785,0.1197,0.3032,0.5210,0.4975,0.3701,0.5909,0.5867,0.2811,0.2914,0.2533,0.4446,0.4657,0.2575,0.0102,0.3086,0.0127,0.0830,0.2456,0.0094,0.2749,0.3617,0.2805,0.0241,1.0000,0.3052,0.2015,0.0303,0.1642,0.0095,0.0205,0.0080,0.2283,0.0037,0.6088,0.6054,0.4389,0.3536,0.6107,0.1545,0.1531,0.1023,0.1313,0.6779,0.1576,0.1094,0.0648
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.2994,0.2931,0.3559,0.1013,0.0074,0.2348,0.1068,0.2037,0.0137,0.1842,0.3159,0.2754,0.1774,0.2307,0.3801,0.0181,0.2459,0.3528,0.3532,0.3673,0.3598,0.3555,0.3656,0.3528,0.3671,0.2417,0.2812,0.2668,0.3273,0.3904,0.3715,0.3923,0.3968,0.1594,0.2770,0.2719,0.1064,0.2735,0.3670,0.3558,0.3223,0.3501,0.3506,0.3563,0.2203,0.1922,0.3331,0.3578,0.2806,0.0125,0.3349,0.0219,0.1718,0.2969,0.0227,0.4761,0.5039,0.3441,0.0578,0.3052,1.0000,0.5080,0.0638,0.4020,0.0215,0.0498,0.0158,0.4119,0.0034,0.3427,0.4134,0.3229,0.2260,0.3931,0.1637,0.3277,0.2098,0.2766,0.3694,0.3157,0.1671,0.1156
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.2241,0.2237,0.2381,0.1135,0.0076,0.1962,0.1021,0.2334,0.0161,0.2158,0.2450,0.2335,0.2125,0.2561,0.3455,0.0233,0.2494,0.2416,0.2398,0.2583,0.2505,0.2432,0.2545,0.2435,0.2595,0.1963,0.2188,0.2100,0.2303,0.2636,0.2449,0.2686,0.2695,0.1268,0.2012,0.1962,0.0878,0.2144,0.2607,0.2546,0.2452,0.2445,0.2439,0.2896,0.1654,0.1449,0.2460,0.2615,0.2396,0.0146,0.2677,0.0261,0.1847,0.2417,0.0243,0.3943,0.3803,0.2718,0.0676,0.2015,0.5080,1.0000,0.0859,0.5566,0.0316,0.0634,0.0222,0.3822,0.0049,0.2361,0.2755,0.2392,0.1632,0.2659,0.1451,0.3362,0.2036,0.2607,0.2434,0.2838,0.1682,0.1179
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0514,0.0548,0.0395,0.0477,0.0037,0.0468,0.0676,0.0543,0.0058,0.0516,0.0527,0.0502,0.0482,0.0499,0.0476,0.0134,0.0675,0.0417,0.0412,0.0474,0.0455,0.0427,0.0459,0.0437,0.0472,0.0557,0.0555,0.0566,0.0446,0.0452,0.0397,0.0462,0.0459,0.0168,0.0265,0.0246,0.0148,0.0603,0.0471,0.0499,0.0571,0.0430,0.0434,0.0561,0.0190,0.0175,0.0539,0.0520,0.0650,0.0025,0.0598,0.0166,0.0442,0.0678,0.0102,0.0718,0.0598,0.0667,0.0482,0.0303,0.0638,0.0859,1.0000,0.1057,0.2401,0.0338,0.0053,0.0472,0.0000,0.0423,0.0423,0.0546,0.0163,0.0417,0.0620,0.0501,0.0581,0.0584,0.0388,0.0543,0.0584,0.0524
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.1969,0.1962,0.1949,0.1186,0.0079,0.1740,0.0992,0.2419,0.0215,0.2225,0.2141,0.2113,0.2205,0.2624,0.3141,0.0258,0.2366,0.2000,0.1988,0.2168,0.2100,0.2013,0.2133,0.2036,0.2199,0.1759,0.1928,0.1885,0.1950,0.2200,0.2009,0.2254,0.2256,0.0996,0.1649,0.1613,0.0710,0.1914,0.2212,0.2154,0.2110,0.2023,0.2027,0.2546,0.1356,0.1209,0.2124,0.2289,0.2187,0.0200,0.2417,0.0344,0.1803,0.2253,0.0261,0.3463,0.3183,0.2430,0.0744,0.1642,0.4020,0.5566,0.1057,1.0000,0.0489,0.0709,0.0248,0.3415,0.0081,0.1958,0.2256,0.2084,0.1340,0.2204,0.1337,0.3231,0.1944,0.2483,0.1984,0.2634,0.1622,0.1203
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0166,0.0177,0.0125,0.0178,0.0000,0.0160,0.0260,0.0193,0.0045,0.0161,0.0174,0.0160,0.0154,0.0144,0.0156,0.0096,0.0222,0.0135,0.0131,0.0154,0.0149,0.0138,0.0147,0.0142,0.0155,0.0201,0.0185,0.0186,0.0144,0.0147,0.0131,0.0152,0.0146,0.0045,0.0087,0.0079,0.0049,0.0218,0.0159,0.0168,0.0201,0.0138,0.0139,0.0169,0.0066,0.0057,0.0188,0.0175,0.0244,0.0000,0.0193,0.0161,0.0123,0.0229,0.0079,0.0223,0.0196,0.0222,0.0172,0.0095,0.0215,0.0316,0.2401,0.0489,1.0000,0.0085,0.0000,0.0153,0.0000,0.0134,0.0138,0.0173,0.0043,0.0136,0.0207,0.0138,0.0212,0.0174,0.0124,0.0161,0.0239,0.0209
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0303,0.0332,0.0258,0.0849,0.0157,0.0317,0.0428,0.1078,0.1348,0.0820,0.0321,0.0363,0.0757,0.0941,0.0546,0.0681,0.0679,0.0234,0.0231,0.0252,0.0242,0.0234,0.0246,0.0234,0.0254,0.0242,0.0256,0.0248,0.0227,0.0261,0.0230,0.0268,0.0271,0.0271,0.0280,0.0296,0.0279,0.0257,0.0262,0.0262,0.0284,0.0245,0.0242,0.0404,0.0278,0.0299,0.0263,0.0276,0.0446,0.1284,0.0435,0.1486,0.1055,0.0398,0.0287,0.0644,0.0514,0.0396,0.0834,0.0205,0.0498,0.0634,0.0338,0.0709,0.0085,1.0000,0.2040,0.0742,0.1432,0.0246,0.0270,0.0277,0.0272,0.0256,0.0526,0.1053,0.0582,0.0673,0.0230,0.0593,0.0477,0.0422
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0129,0.0138,0.0102,0.0314,0.0089,0.0122,0.0175,0.0311,0.1746,0.0219,0.0108,0.0123,0.0182,0.0394,0.0169,0.0821,0.0226,0.0080,0.0081,0.0080,0.0081,0.0080,0.0081,0.0082,0.0084,0.0079,0.0084,0.0085,0.0079,0.0085,0.0079,0.0085,0.0090,0.0126,0.0099,0.0115,0.0092,0.0090,0.0087,0.0087,0.0094,0.0083,0.0081,0.0122,0.0105,0.0128,0.0082,0.0091,0.0195,0.1890,0.0188,0.1957,0.0540,0.0113,0.0091,0.0253,0.0195,0.0133,0.0452,0.0080,0.0158,0.0222,0.0053,0.0248,0.0000,0.2040,1.0000,0.0256,0.3253,0.0090,0.0096,0.0091,0.0125,0.0090,0.0231,0.0368,0.0168,0.0189,0.0079,0.0161,0.0202,0.0119
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.2475,0.2494,0.2688,0.1197,0.0104,0.2161,0.1132,0.2670,0.0221,0.2054,0.2749,0.2577,0.1995,0.2588,0.3791,0.0215,0.2473,0.2700,0.2698,0.2928,0.2800,0.2706,0.2870,0.2734,0.2913,0.2143,0.2401,0.2256,0.2606,0.2978,0.2797,0.3067,0.3069,0.1325,0.2243,0.2184,0.0914,0.2350,0.2953,0.2864,0.2729,0.2726,0.2702,0.3058,0.1854,0.1628,0.2734,0.2954,0.2587,0.0175,0.3010,0.0311,0.2011,0.2603,0.0228,0.4428,0.4558,0.2995,0.0708,0.2283,0.4119,0.3822,0.0472,0.3415,0.0153,0.0742,0.0256,1.0000,0.0091,0.2638,0.3195,0.2650,0.1891,0.3049,0.1408,0.5657,0.2008,0.2791,0.2773,0.3065,0.1665,0.1246
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0086,0.0094,0.0052,0.0133,0.0078,0.0056,0.0101,0.0050,0.2629,0.0065,0.0040,0.0042,0.0061,0.0292,0.0049,0.0989,0.0098,0.0026,0.0027,0.0023,0.0020,0.0025,0.0023,0.0023,0.0024,0.0025,0.0026,0.0024,0.0021,0.0023,0.0025,0.0022,0.0023,0.0063,0.0041,0.0050,0.0047,0.0020,0.0026,0.0024,0.0025,0.0032,0.0026,0.0029,0.0043,0.0057,0.0022,0.0026,0.0119,0.2788,0.0105,0.2591,0.0358,0.0035,0.0080,0.0112,0.0084,0.0044,0.0276,0.0037,0.0034,0.0049,0.0000,0.0081,0.0000,0.1432,0.3253,0.0091,1.0000,0.0040,0.0032,0.0035,0.0073,0.0029,0.0148,0.0147,0.0044,0.0035,0.0024,0.0032,0.0114,0.0055
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.5532,0.5086,0.8363,0.0464,0.0045,0.3614,0.1175,0.0934,0.0117,0.1038,0.5210,0.3796,0.1010,0.1401,0.2870,0.0134,0.1718,0.8877,0.8904,0.7640,0.8021,0.8407,0.7828,0.8263,0.7701,0.4198,0.5355,0.4807,0.8280,0.6992,0.7858,0.7019,0.6574,0.1935,0.3658,0.3471,0.1283,0.4567,0.7443,0.7312,0.5488,0.8285,0.8450,0.3684,0.2756,0.2380,0.6650,0.6800,0.3311,0.0102,0.4062,0.0141,0.1055,0.3366,0.0112,0.3441,0.4337,0.3793,0.0307,0.6088,0.3427,0.2361,0.0423,0.1958,0.0134,0.0246,0.0090,0.2638,0.0040,1.0000,0.7137,0.5874,0.2948,0.7744,0.2244,0.1831,0.1302,0.1611,0.7668,0.1928,0.1495,0.0913
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.5166,0.4796,0.6982,0.0555,0.0044,0.3205,0.1097,0.1143,0.0108,0.1184,0.4828,0.3599,0.1150,0.1575,0.3300,0.0130,0.1819,0.7228,0.7209,0.7181,0.7086,0.7097,0.7236,0.7038,0.7141,0.3828,0.4766,0.4330,0.6625,0.7468,0.7919,0.7610,0.7047,0.1711,0.3538,0.3403,0.1078,0.4211,0.6895,0.6629,0.5128,0.6670,0.6684,0.3804,0.2535,0.2141,0.5984,0.6229,0.3185,0.0090,0.4043,0.0137,0.1127,0.3352,0.0131,0.3900,0.5036,0.3851,0.0334,0.6054,0.4134,0.2755,0.0423,0.2256,0.0138,0.0270,0.0096,0.3195,0.0032,0.7137,1.0000,0.5969,0.2919,0.8150,0.2045,0.2202,0.1441,0.1871,0.7902,0.2292,0.1467,0.0893
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.6018,0.5712,0.5387,0.0546,0.0029,0.3509,0.1357,0.1048,0.0107,0.1179,0.4797,0.3793,0.1135,0.1521,0.2814,0.0137,0.1815,0.5749,0.5664,0.6450,0.6139,0.5778,0.6276,0.5904,0.6408,0.4627,0.5436,0.5008,0.6148,0.5675,0.5690,0.6113,0.5529,0.0801,0.2126,0.1966,0.0466,0.4889,0.6279,0.6381,0.5583,0.5514,0.5533,0.3187,0.1359,0.1108,0.6397,0.6382,0.3441,0.0105,0.4224,0.0159,0.1135,0.3568,0.0125,0.3548,0.4150,0.3991,0.0378,0.4389,0.3229,0.2392,0.0546,0.2084,0.0173,0.0277,0.0091,0.2650,0.0035,0.5874,0.5969,1.0000,0.1571,0.6044,0.2355,0.1951,0.1444,0.1733,0.5602,0.2152,0.1644,0.1040
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.1384,0.1288,0.3383,0.0440,0.0073,0.1525,0.0489,0.0865,0.0170,0.0736,0.1880,0.1519,0.0738,0.1053,0.1816,0.0132,0.0985,0.2980,0.3106,0.1941,0.2344,0.2781,0.2104,0.2601,0.1986,0.1073,0.1274,0.1276,0.2289,0.2752,0.3302,0.2424,0.2778,0.4832,0.5812,0.5853,0.2963,0.1149,0.2014,0.1819,0.1393,0.2817,0.2944,0.2109,0.5890,0.5595,0.1454,0.1595,0.1301,0.0126,0.1476,0.0158,0.0806,0.1250,0.0081,0.1761,0.2230,0.1326,0.0225,0.3536,0.2260,0.1632,0.0163,0.1340,0.0043,0.0272,0.0125,0.1891,0.0073,0.2948,0.2919,0.1571,1.0000,0.2569,0.0817,0.1450,0.0786,0.1122,0.3263,0.1125,0.0677,0.0436
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.5449,0.4998,0.7395,0.0522,0.0049,0.3321,0.1128,0.1083,0.0103,0.1166,0.5026,0.3703,0.1130,0.1551,0.3211,0.0130,0.1831,0.7850,0.7792,0.8076,0.7859,0.7746,0.8185,0.7740,0.8040,0.4032,0.5137,0.4588,0.7278,0.7331,0.8113,0.7557,0.6783,0.1428,0.3247,0.3089,0.0830,0.4450,0.7634,0.7352,0.5461,0.7222,0.7156,0.3669,0.2230,0.1832,0.6551,0.6818,0.3242,0.0088,0.4104,0.0133,0.1106,0.3417,0.0129,0.3828,0.4909,0.3902,0.0333,0.6107,0.3931,0.2659,0.0417,0.2204,0.0136,0.0256,0.0090,0.3049,0.0029,0.7744,0.8150,0.6044,0.2569,1.0000,0.2126,0.2102,0.1403,0.1780,0.8002,0.2203,0.1497,0.0900
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2548,0.2533,0.2100,0.0650,0.0048,0.1900,0.1075,0.0909,0.0247,0.0938,0.2423,0.2084,0.0884,0.1159,0.1517,0.0249,0.1455,0.2170,0.2155,0.2422,0.2348,0.2224,0.2365,0.2278,0.2439,0.2504,0.2523,0.2493,0.2480,0.2130,0.1939,0.2273,0.2067,0.0482,0.1012,0.0951,0.0311,0.2605,0.2450,0.2558,0.2555,0.2246,0.2256,0.1635,0.0718,0.0624,0.2738,0.2655,0.2223,0.0204,0.2682,0.0317,0.1007,0.2759,0.0156,0.2062,0.2067,0.3006,0.0517,0.1545,0.1637,0.1451,0.0620,0.1337,0.0207,0.0526,0.0231,0.1408,0.0148,0.2244,0.2045,0.2355,0.0817,0.2126,1.0000,0.1264,0.1368,0.1476,0.1914,0.1373,0.1652,0.0976
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.1829,0.1883,0.1843,0.1293,0.0116,0.1744,0.1006,0.3054,0.0270,0.2215,0.2031,0.2080,0.2120,0.2678,0.3279,0.0252,0.2374,0.1856,0.1845,0.2090,0.1977,0.1884,0.2016,0.1905,0.2071,0.1630,0.1784,0.1709,0.1822,0.2076,0.1897,0.2170,0.2176,0.1022,0.1674,0.1646,0.0778,0.1761,0.2088,0.2041,0.2047,0.1901,0.1888,0.2544,0.1449,0.1310,0.1969,0.2135,0.2081,0.0215,0.2330,0.0391,0.2145,0.2105,0.0285,0.3760,0.3548,0.2382,0.0807,0.1531,0.3277,0.3362,0.0501,0.3231,0.0138,0.1053,0.0368,0.5657,0.0147,0.1831,0.2202,0.1951,0.1450,0.2102,0.1264,1.0000,0.1896,0.2562,0.1871,0.2888,0.1550,0.1139
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.1678,0.1692,0.1341,0.1488,0.0089,0.1336,0.0892,0.2034,0.0137,0.1706,0.1542,0.1587,0.1607,0.1879,0.1978,0.0306,0.2069,0.1324,0.1311,0.1554,0.1460,0.1390,0.1490,0.1416,0.1535,0.1485,0.1527,0.1491,0.1392,0.1621,0.1308,0.1643,0.1674,0.0653,0.1207,0.1152,0.0575,0.1724,0.1602,0.1631,0.1785,0.1395,0.1385,0.2178,0.0958,0.0863,0.1614,0.1654,0.2411,0.0136,0.2506,0.0303,0.1712,0.2571,0.0277,0.2236,0.1955,0.2557,0.1276,0.1023,0.2098,0.2036,0.0581,0.1944,0.0212,0.0582,0.0168,0.2008,0.0044,0.1302,0.1441,0.1444,0.0786,0.1403,0.1368,0.1896,1.0000,0.4232,0.1309,0.3094,0.2177,0.1854
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.1825,0.1833,0.1666,0.2001,0.0085,0.1622,0.1008,0.2912,0.0149,0.2185,0.1975,0.2017,0.2102,0.2504,0.2597,0.0241,0.2476,0.1653,0.1641,0.1904,0.1793,0.1712,0.1821,0.1741,0.1912,0.1601,0.1734,0.1685,0.1668,0.2013,0.1688,0.2073,0.2123,0.0904,0.1571,0.1531,0.0777,0.1784,0.1930,0.1913,0.1993,0.1703,0.1702,0.2639,0.1347,0.1176,0.1870,0.1940,0.2491,0.0111,0.2887,0.0342,0.1985,0.2557,0.0299,0.2799,0.2555,0.2950,0.1236,0.1313,0.2766,0.2607,0.0584,0.2483,0.0174,0.0673,0.0189,0.2791,0.0035,0.1611,0.1871,0.1733,0.1122,0.1780,0.1476,0.2562,0.4232,1.0000,0.1670,0.3823,0.1895,0.1626
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.4920,0.4507,0.7691,0.0486,0.0050,0.3080,0.1001,0.0977,0.0104,0.1033,0.4638,0.3359,0.1004,0.1401,0.2934,0.0120,0.1630,0.7812,0.7854,0.7063,0.7225,0.7523,0.7282,0.7390,0.7053,0.3586,0.4549,0.4101,0.6827,0.7519,0.8592,0.7396,0.6956,0.2040,0.3902,0.3784,0.1243,0.3926,0.6816,0.6495,0.4832,0.7092,0.7102,0.3610,0.2871,0.2457,0.5766,0.5998,0.2976,0.0083,0.3719,0.0121,0.1006,0.3106,0.0116,0.3413,0.4423,0.3519,0.0293,0.6779,0.3694,0.2434,0.0388,0.1984,0.0124,0.0230,0.0079,0.2773,0.0024,0.7668,0.7902,0.5602,0.3263,0.8002,0.1914,0.1871,0.1309,0.1670,1.0000,0.2033,0.1344,0.0804
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.2269,0.2311,0.1997,0.1526,0.0055,0.1870,0.1066,0.2555,0.0125,0.2272,0.2272,0.2260,0.2178,0.2535,0.2960,0.0220,0.2577,0.1987,0.1967,0.2388,0.2220,0.2093,0.2285,0.2139,0.2372,0.1864,0.2061,0.1993,0.2016,0.2516,0.2049,0.2567,0.2640,0.0842,0.1771,0.1710,0.0634,0.2147,0.2398,0.2393,0.2438,0.2069,0.2054,0.3387,0.1326,0.1155,0.2316,0.2411,0.2450,0.0102,0.2885,0.0282,0.2091,0.2743,0.0297,0.3173,0.3029,0.3065,0.1008,0.1576,0.3157,0.2838,0.0543,0.2634,0.0161,0.0593,0.0161,0.3065,0.0032,0.1928,0.2292,0.2152,0.1125,0.2203,0.1373,0.2888,0.3094,0.3823,0.2033,1.0000,0.2014,0.1623
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.1942,0.2006,0.1456,0.0907,0.0071,0.1954,0.1642,0.1261,0.0307,0.1402,0.1843,0.1888,0.1374,0.1571,0.1617,0.0293,0.1766,0.1486,0.1460,0.1714,0.1628,0.1535,0.1652,0.1571,0.1688,0.1757,0.1768,0.1667,0.1628,0.1580,0.1349,0.1635,0.1595,0.0469,0.1081,0.0982,0.0354,0.2208,0.1735,0.1830,0.2103,0.1541,0.1538,0.1856,0.0784,0.0697,0.1877,0.1868,0.2210,0.0268,0.2248,0.0406,0.1477,0.2597,0.0232,0.1908,0.1772,0.2319,0.0895,0.1094,0.1671,0.1682,0.0584,0.1622,0.0239,0.0477,0.0202,0.1665,0.0114,0.1495,0.1467,0.1644,0.0677,0.1497,0.1652,0.1550,0.2177,0.1895,0.1344,0.2014,1.0000,0.2861
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1227,0.1273,0.0869,0.1047,0.0072,0.1340,0.1446,0.1092,0.0217,0.1261,0.1263,0.1411,0.1251,0.1266,0.1169,0.0287,0.1405,0.0897,0.0890,0.1046,0.0992,0.0938,0.1005,0.0959,0.1043,0.1163,0.1145,0.1128,0.1001,0.0974,0.0809,0.1002,0.1003,0.0322,0.0703,0.0640,0.0284,0.1449,0.1066,0.1136,0.1323,0.0943,0.0944,0.1305,0.0545,0.0468,0.1176,0.1173,0.1602,0.0217,0.1575,0.0371,0.1145,0.1754,0.0235,0.1300,0.1158,0.1619,0.1019,0.0648,0.1156,0.1179,0.0524,0.1203,0.0209,0.0422,0.0119,0.1246,0.0055,0.0913,0.0893,0.1040,0.0436,0.0900,0.0976,0.1139,0.1854,0.1626,0.0804,0.1623,0.2861,1.0000
