ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,479,0.0779,0.0815,0.0644,0.2762,0.0182,0.0678,0.1024,0.2105,0.0574,0.1200,0.0752,0.0773,0.1306,0.1365,0.1034,0.0488,0.1284,0.0575,0.0581,0.0636,0.0615,0.0606,0.0610,0.0601,0.0646,0.0814,0.0799,0.0756,0.0623,0.0691,0.0615,0.0696,0.0732,0.0578,0.0751,0.0769,0.0268,0.0733,0.0699,0.0694,0.0839,0.0638,0.0636,0.1056,0.0472,0.0626,0.0715,0.0722,0.1099,0.0574,0.1153,0.0938,0.1456,0.1105,0.0159,0.1262,0.1025,0.1215,1.0000,0.0627,0.1101,0.1275,0.0500,0.1311,0.0000,0.1087,0.0339,0.1262,0.0185,0.0596,0.0662,0.0733,0.0476,0.0615,0.0652,0.1239,0.1850,0.1899,0.0622,0.1416,0.1337,0.1365
2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,19610,0.6429,0.6107,0.8858,0.0750,0.0037,0.4451,0.1544,0.1256,0.0134,0.1348,0.6088,0.4407,0.1305,0.1742,0.3571,0.0134,0.2214,0.8883,0.8922,0.8476,0.8590,0.8845,0.8585,0.8728,0.8473,0.4661,0.6031,0.5550,0.8455,0.8107,0.9114,0.8222,0.7742,0.1558,0.4117,0.3924,0.0743,0.5191,0.8169,0.7991,0.6270,0.8713,0.8614,0.4743,0.2772,0.2295,0.7374,0.7500,0.4422,0.0134,0.5319,0.0201,0.1471,0.4388,0.0134,0.4223,0.5391,0.4973,0.0627,1.0000,0.4422,0.2902,0.0596,0.2346,0.0195,0.0274,0.0098,0.3504,0.0018,0.8892,0.8620,0.6794,0.2914,0.8925,0.2446,0.2419,0.2013,0.2405,0.9054,0.3024,0.2103,0.1357
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,6617,0.4001,0.4029,0.4535,0.1353,0.0077,0.3272,0.1670,0.2339,0.0203,0.2064,0.3928,0.3365,0.2010,0.2593,0.4457,0.0216,0.3098,0.4427,0.4416,0.4416,0.4484,0.4428,0.4388,0.4412,0.4456,0.3386,0.4100,0.3783,0.4323,0.4715,0.4510,0.4673,0.4818,0.1503,0.3342,0.3306,0.0774,0.3655,0.4513,0.4515,0.4318,0.4513,0.4437,0.4596,0.2347,0.2131,0.4406,0.4438,0.3833,0.0216,0.4540,0.0356,0.2353,0.3938,0.0216,0.5478,0.5605,0.4380,0.1101,0.4422,1.0000,0.5298,0.0953,0.4112,0.0264,0.0534,0.0166,0.4824,0.0038,0.4289,0.4675,0.4315,0.2202,0.4563,0.1897,0.3726,0.2958,0.3642,0.4546,0.4205,0.2547,0.1887
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,4327,0.2794,0.2806,0.2985,0.1541,0.0059,0.2505,0.1471,0.2544,0.0233,0.2213,0.2882,0.2632,0.2322,0.2875,0.3762,0.0293,0.2993,0.2936,0.2927,0.2984,0.2965,0.2916,0.2912,0.2912,0.2958,0.2505,0.2934,0.2706,0.2893,0.3149,0.2932,0.3107,0.3273,0.1471,0.2645,0.2641,0.0828,0.2708,0.3007,0.3070,0.3093,0.2995,0.2990,0.3300,0.1978,0.1788,0.3005,0.3029,0.3006,0.0213,0.3302,0.0426,0.2248,0.3015,0.0214,0.4208,0.4054,0.3275,0.1275,0.2902,0.5298,1.0000,0.1343,0.5321,0.0446,0.0762,0.0236,0.4094,0.0040,0.2875,0.3046,0.2910,0.2098,0.2961,0.1777,0.3568,0.2943,0.3500,0.2920,0.3425,0.2370,0.1752
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,694,0.0613,0.0631,0.0618,0.0651,0.0000,0.0600,0.0931,0.0631,0.0079,0.0536,0.0683,0.0680,0.0481,0.0656,0.0778,0.0160,0.1086,0.0621,0.0614,0.0650,0.0643,0.0620,0.0638,0.0635,0.0654,0.0704,0.0742,0.0779,0.0623,0.0699,0.0591,0.0668,0.0681,0.0430,0.0403,0.0435,0.0224,0.0804,0.0643,0.0680,0.0735,0.0598,0.0609,0.0739,0.0250,0.0251,0.0708,0.0683,0.0944,0.0000,0.0764,0.0222,0.0539,0.0909,0.0000,0.0987,0.0903,0.0813,0.0500,0.0596,0.0953,0.1343,1.0000,0.1655,0.2991,0.0559,0.0084,0.0595,0.0000,0.0623,0.0609,0.0657,0.0332,0.0629,0.0787,0.0607,0.0784,0.0702,0.0611,0.0627,0.0883,0.0782
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,3544,0.2291,0.2286,0.2392,0.1503,0.0049,0.2074,0.1333,0.2684,0.0290,0.2461,0.2327,0.2347,0.2621,0.2912,0.3521,0.0290,0.2956,0.2367,0.2358,0.2384,0.2391,0.2347,0.2347,0.2353,0.2396,0.2125,0.2404,0.2304,0.2334,0.2556,0.2333,0.2490,0.2602,0.1199,0.2198,0.2180,0.0668,0.2319,0.2428,0.2470,0.2548,0.2385,0.2381,0.2896,0.1638,0.1552,0.2480,0.2530,0.2666,0.0290,0.2797,0.0581,0.2306,0.2746,0.0241,0.3631,0.3432,0.2736,0.1311,0.2346,0.4112,0.5321,0.1655,1.0000,0.0735,0.0843,0.0244,0.3718,0.0049,0.2294,0.2455,0.2416,0.1647,0.2377,0.1533,0.3514,0.2611,0.3156,0.2361,0.3042,0.2377,0.1776
2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,262,0.0149,0.0146,0.0206,0.0127,0.0000,0.0170,0.0208,0.0080,0.0000,0.0076,0.0219,0.0170,0.0078,0.0120,0.0231,0.0000,0.0344,0.0203,0.0203,0.0213,0.0212,0.0201,0.0209,0.0210,0.0214,0.0202,0.0201,0.0243,0.0197,0.0228,0.0199,0.0225,0.0232,0.0034,0.0069,0.0087,0.0000,0.0274,0.0222,0.0227,0.0269,0.0194,0.0197,0.0214,0.0060,0.0048,0.0250,0.0229,0.0319,0.0000,0.0216,0.0147,0.0143,0.0276,0.0000,0.0346,0.0333,0.0242,0.0000,0.0195,0.0264,0.0446,0.2991,0.0735,1.0000,0.0000,0.0000,0.0158,0.0000,0.0206,0.0195,0.0153,0.0019,0.0212,0.0180,0.0089,0.0277,0.0181,0.0202,0.0182,0.0265,0.0155
2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,436,0.0271,0.0331,0.0288,0.0750,0.0000,0.0353,0.0660,0.1239,0.0769,0.1036,0.0314,0.0435,0.1020,0.0906,0.0661,0.0606,0.0744,0.0277,0.0270,0.0297,0.0283,0.0270,0.0278,0.0266,0.0298,0.0283,0.0301,0.0261,0.0270,0.0309,0.0269,0.0298,0.0317,0.0268,0.0377,0.0441,0.0179,0.0292,0.0302,0.0310,0.0331,0.0291,0.0296,0.0430,0.0319,0.0285,0.0310,0.0333,0.0437,0.0769,0.0459,0.1096,0.0688,0.0392,0.0000,0.0605,0.0490,0.0465,0.1087,0.0274,0.0534,0.0762,0.0559,0.0843,0.0000,1.0000,0.1667,0.0738,0.0851,0.0281,0.0296,0.0316,0.0449,0.0278,0.0474,0.0962,0.0669,0.0671,0.0273,0.0575,0.0500,0.0579
2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,174,0.0106,0.0130,0.0100,0.0000,0.0000,0.0147,0.0110,0.0357,0.0541,0.0082,0.0115,0.0147,0.0127,0.0258,0.0222,0.0541,0.0152,0.0099,0.0098,0.0097,0.0090,0.0101,0.0088,0.0095,0.0097,0.0145,0.0110,0.0112,0.0099,0.0108,0.0088,0.0093,0.0106,0.0073,0.0114,0.0149,0.0072,0.0132,0.0101,0.0103,0.0126,0.0104,0.0106,0.0108,0.0125,0.0177,0.0114,0.0111,0.0161,0.0541,0.0154,0.0870,0.0272,0.0146,0.0000,0.0188,0.0167,0.0152,0.0339,0.0098,0.0166,0.0236,0.0084,0.0244,0.0000,0.1667,1.0000,0.0246,0.1111,0.0100,0.0101,0.0089,0.0161,0.0091,0.0164,0.0381,0.0262,0.0214,0.0095,0.0228,0.0110,0.0125
2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,4879,0.3237,0.3368,0.3544,0.1653,0.0082,0.2938,0.1604,0.2997,0.0294,0.2415,0.3306,0.3113,0.2422,0.2945,0.4312,0.0227,0.2993,0.3486,0.3452,0.3504,0.3485,0.3458,0.3456,0.3501,0.3539,0.2948,0.3485,0.3159,0.3411,0.3726,0.3532,0.3669,0.3839,0.1421,0.3119,0.3060,0.0844,0.3136,0.3642,0.3593,0.3616,0.3526,0.3503,0.3922,0.2445,0.2256,0.3602,0.3664,0.3446,0.0277,0.3965,0.0456,0.2663,0.3294,0.0244,0.5203,0.4910,0.3754,0.1262,0.3504,0.4824,0.4094,0.0595,0.3718,0.0158,0.0738,0.0246,1.0000,0.0049,0.3388,0.3721,0.3426,0.2370,0.3537,0.1701,0.5889,0.2967,0.3681,0.3542,0.4085,0.2435,0.1810
2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,84,0.0036,0.0037,0.0025,0.0078,0.0000,0.0027,0.0038,0.0046,0.1739,0.0043,0.0029,0.0040,0.0089,0.0132,0.0048,0.1739,0.0026,0.0025,0.0025,0.0019,0.0013,0.0025,0.0019,0.0013,0.0019,0.0024,0.0028,0.0010,0.0020,0.0027,0.0018,0.0020,0.0021,0.0000,0.0014,0.0015,0.0000,0.0022,0.0020,0.0021,0.0018,0.0026,0.0026,0.0024,0.0000,0.0000,0.0023,0.0022,0.0054,0.1739,0.0044,0.1176,0.0120,0.0013,0.0000,0.0054,0.0042,0.0035,0.0185,0.0018,0.0038,0.0040,0.0000,0.0049,0.0000,0.0851,0.1111,0.0049,1.0000,0.0019,0.0025,0.0033,0.0020,0.0018,0.0048,0.0071,0.0089,0.0048,0.0024,0.0057,0.0028,0.0043
2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,13195,0.6699,0.6367,0.9253,0.0661,0.0037,0.4520,0.1581,0.1147,0.0131,0.1337,0.6190,0.4493,0.1301,0.1704,0.3546,0.0131,0.2228,0.9463,0.9457,0.8936,0.9011,0.9183,0.9059,0.9178,0.8877,0.4997,0.6466,0.5891,0.9105,0.8278,0.9138,0.8331,0.7811,0.1424,0.3913,0.3711,0.0701,0.5444,0.8507,0.8368,0.6494,0.8969,0.8971,0.4656,0.2657,0.2190,0.7712,0.7950,0.4490,0.0131,0.5264,0.0200,0.1477,0.4438,0.0125,0.4209,0.5403,0.4897,0.0596,0.8892,0.4289,0.2875,0.0623,0.2294,0.0206,0.0281,0.0100,0.3388,0.0019,1.0000,0.8605,0.7102,0.2722,0.9091,0.2534,0.2384,0.2001,0.2332,0.9088,0.2959,0.2130,0.1397
2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,13915,0.6597,0.6345,0.8538,0.0781,0.0038,0.4338,0.1581,0.1355,0.0139,0.1436,0.5932,0.4436,0.1385,0.1852,0.3781,0.0145,0.2333,0.8739,0.8723,0.8534,0.8453,0.8546,0.8602,0.8451,0.8520,0.4895,0.6284,0.5692,0.8284,0.8619,0.9140,0.8717,0.8261,0.1430,0.3881,0.3711,0.0694,0.5351,0.8340,0.8093,0.6503,0.8336,0.8269,0.5009,0.2627,0.2150,0.7505,0.7697,0.4460,0.0139,0.5436,0.0208,0.1527,0.4461,0.0132,0.4559,0.5768,0.5184,0.0662,0.8620,0.4675,0.3046,0.0609,0.2455,0.0195,0.0296,0.0101,0.3721,0.0025,0.8605,1.0000,0.7199,0.2662,0.9081,0.2464,0.2616,0.2096,0.2555,0.9157,0.3281,0.2120,0.1403
2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,9817,0.7130,0.6907,0.6864,0.0791,0.0049,0.4453,0.1766,0.1336,0.0122,0.1492,0.5755,0.4593,0.1427,0.1891,0.3647,0.0171,0.2400,0.7066,0.6980,0.7318,0.7184,0.6899,0.7246,0.6972,0.7311,0.5310,0.6540,0.6042,0.7185,0.6984,0.7037,0.7271,0.6916,0.0886,0.2891,0.2676,0.0377,0.5708,0.7197,0.7343,0.6421,0.6677,0.6699,0.4360,0.1744,0.1425,0.7306,0.7300,0.4632,0.0146,0.5389,0.0244,0.1625,0.4709,0.0146,0.4460,0.5398,0.5072,0.0733,0.6794,0.4315,0.2910,0.0657,0.2416,0.0153,0.0316,0.0089,0.3426,0.0033,0.7102,0.7199,1.0000,0.1845,0.7184,0.2571,0.2508,0.2270,0.2557,0.7079,0.3220,0.2309,0.1495
2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,7713,0.1798,0.1664,0.2839,0.0811,0.0041,0.2126,0.1131,0.1410,0.0261,0.1219,0.2306,0.2008,0.1268,0.1652,0.2126,0.0179,0.1500,0.2723,0.2744,0.2299,0.2494,0.2739,0.2398,0.2663,0.2325,0.1559,0.1724,0.1779,0.2519,0.2650,0.2756,0.2452,0.2573,0.4060,0.5160,0.5178,0.2389,0.1561,0.2261,0.2173,0.1847,0.2845,0.2863,0.2420,0.5593,0.5333,0.1858,0.1904,0.1896,0.0220,0.2010,0.0276,0.1323,0.1850,0.0119,0.2059,0.2284,0.1908,0.0476,0.2914,0.2202,0.2098,0.0332,0.1647,0.0019,0.0449,0.0161,0.2370,0.0020,0.2722,0.2662,0.1845,1.0000,0.2548,0.1200,0.1963,0.1397,0.1730,0.2773,0.1688,0.1336,0.0801
2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,14089,0.6687,0.6400,0.8923,0.0717,0.0036,0.4342,0.1565,0.1258,0.0133,0.1384,0.6033,0.4385,0.1321,0.1790,0.3660,0.0133,0.2282,0.9147,0.9175,0.9197,0.9021,0.9043,0.9239,0.8982,0.9092,0.4946,0.6448,0.5828,0.8763,0.8526,0.9524,0.8721,0.8135,0.1305,0.3783,0.3579,0.0615,0.5410,0.8668,0.8476,0.6595,0.8680,0.8538,0.4762,0.2500,0.2021,0.7828,0.7967,0.4399,0.0133,0.5307,0.0199,0.1472,0.4426,0.0133,0.4399,0.5628,0.5027,0.0615,0.8925,0.4563,0.2961,0.0629,0.2377,0.0212,0.0278,0.0091,0.3537,0.0018,0.9091,0.9081,0.7184,0.2548,1.0000,0.2431,0.2449,0.1995,0.2443,0.9441,0.3114,0.2114,0.1366
2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,3096,0.2689,0.2644,0.2502,0.0775,0.0024,0.2081,0.1436,0.0952,0.0209,0.1079,0.2554,0.2234,0.1015,0.1270,0.1857,0.0138,0.1455,0.2529,0.2528,0.2545,0.2551,0.2488,0.2520,0.2527,0.2606,0.2485,0.2510,0.2507,0.2595,0.2500,0.2379,0.2516,0.2374,0.0695,0.1558,0.1488,0.0324,0.2838,0.2628,0.2709,0.2632,0.2506,0.2536,0.1895,0.1086,0.0985,0.2852,0.2740,0.2449,0.0209,0.2821,0.0227,0.0974,0.2788,0.0092,0.2123,0.2385,0.3009,0.0652,0.2446,0.1897,0.1777,0.0787,0.1533,0.0180,0.0474,0.0164,0.1701,0.0048,0.2534,0.2464,0.2571,0.1200,0.2431,1.0000,0.1372,0.1674,0.1721,0.2407,0.1562,0.1941,0.1338
2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,3239,0.2418,0.2584,0.2451,0.1522,0.0095,0.2291,0.1409,0.3389,0.0278,0.2334,0.2440,0.2436,0.2413,0.2870,0.3761,0.0278,0.2613,0.2448,0.2417,0.2484,0.2475,0.2421,0.2422,0.2459,0.2489,0.2268,0.2609,0.2389,0.2420,0.2636,0.2433,0.2610,0.2702,0.1240,0.2441,0.2431,0.0794,0.2385,0.2531,0.2534,0.2689,0.2478,0.2458,0.3020,0.1976,0.1941,0.2549,0.2607,0.2797,0.0278,0.2938,0.0534,0.2724,0.2682,0.0231,0.4136,0.3831,0.2843,0.1239,0.2419,0.3726,0.3568,0.0607,0.3514,0.0089,0.0962,0.0381,0.5889,0.0071,0.2384,0.2616,0.2508,0.1963,0.2449,0.1372,1.0000,0.2727,0.3134,0.2469,0.3647,0.2273,0.1679
2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2104,0.2443,0.2509,0.2066,0.1821,0.0118,0.1987,0.1203,0.2545,0.0257,0.2120,0.2213,0.2176,0.2205,0.2634,0.2744,0.0376,0.2600,0.1995,0.1979,0.2082,0.2081,0.2014,0.2043,0.2024,0.2116,0.2340,0.2286,0.2310,0.2066,0.2225,0.1970,0.2172,0.2317,0.0936,0.2084,0.1990,0.0575,0.2351,0.2163,0.2175,0.2403,0.2106,0.2097,0.2940,0.1479,0.1460,0.2270,0.2316,0.3358,0.0287,0.3171,0.0571,0.2321,0.3252,0.0317,0.3260,0.2822,0.3135,0.1850,0.2013,0.2958,0.2943,0.0784,0.2611,0.0277,0.0669,0.0262,0.2967,0.0089,0.2001,0.2096,0.2270,0.1397,0.1995,0.1674,0.2727,1.0000,0.5152,0.1993,0.3945,0.3006,0.2266
2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2698,0.2633,0.2737,0.2467,0.2306,0.0096,0.2280,0.1366,0.3043,0.0282,0.2432,0.2539,0.2478,0.2515,0.3210,0.3282,0.0331,0.3180,0.2389,0.2388,0.2502,0.2484,0.2407,0.2447,0.2368,0.2530,0.2355,0.2559,0.2480,0.2397,0.2629,0.2412,0.2686,0.2793,0.1086,0.2416,0.2419,0.0675,0.2434,0.2558,0.2561,0.2608,0.2455,0.2436,0.3348,0.1832,0.1713,0.2551,0.2627,0.3318,0.0282,0.3749,0.0541,0.2634,0.3130,0.0307,0.3729,0.3369,0.3620,0.1899,0.2405,0.3642,0.3500,0.0702,0.3156,0.0181,0.0671,0.0214,0.3681,0.0048,0.2332,0.2555,0.2557,0.1730,0.2443,0.1721,0.3134,0.5152,1.0000,0.2441,0.4482,0.2745,0.2186
2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,15785,0.6541,0.6251,0.9021,0.0716,0.0036,0.4286,0.1528,0.1261,0.0136,0.1357,0.6005,0.4336,0.1316,0.1777,0.3648,0.0136,0.2253,0.9211,0.9228,0.8880,0.8831,0.9075,0.8988,0.8947,0.8822,0.4826,0.6336,0.5718,0.8665,0.8715,0.9687,0.8821,0.8280,0.1467,0.3962,0.3783,0.0716,0.5298,0.8496,0.8286,0.6403,0.8746,0.8605,0.4855,0.2688,0.2217,0.7629,0.7744,0.4350,0.0136,0.5253,0.0202,0.1471,0.4368,0.0130,0.4341,0.5577,0.4976,0.0622,0.9054,0.4546,0.2920,0.0611,0.2361,0.0202,0.0273,0.0095,0.3542,0.0024,0.9088,0.9157,0.7079,0.2773,0.9441,0.2407,0.2469,0.1993,0.2441,1.0000,0.3094,0.2073,0.1346
2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,3264,0.3320,0.3451,0.3127,0.1782,0.0038,0.2734,0.1515,0.2698,0.0225,0.2426,0.3019,0.2915,0.2351,0.2891,0.3694,0.0321,0.3060,0.3012,0.2979,0.3221,0.3127,0.3049,0.3111,0.3047,0.3186,0.2841,0.3196,0.2992,0.3056,0.3434,0.3058,0.3397,0.3612,0.0966,0.2764,0.2709,0.0537,0.3044,0.3261,0.3268,0.3366,0.3140,0.3104,0.4443,0.1847,0.1759,0.3292,0.3359,0.3544,0.0206,0.3940,0.0431,0.2639,0.3667,0.0244,0.4294,0.4209,0.4022,0.1416,0.3024,0.4205,0.3425,0.0627,0.3042,0.0182,0.0575,0.0228,0.4085,0.0057,0.2959,0.3281,0.3220,0.1688,0.3114,0.1562,0.3647,0.3945,0.4482,0.3094,1.0000,0.2718,0.2097
2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2178,0.2441,0.2540,0.2158,0.1093,0.0056,0.2370,0.1953,0.1858,0.0274,0.1926,0.2422,0.2412,0.1979,0.2134,0.2415,0.0331,0.2383,0.2123,0.2107,0.2192,0.2183,0.2136,0.2166,0.2179,0.2204,0.2392,0.2349,0.2321,0.2203,0.2210,0.2056,0.2205,0.2258,0.0794,0.2088,0.1869,0.0485,0.2803,0.2262,0.2309,0.2726,0.2162,0.2177,0.2639,0.1415,0.1495,0.2435,0.2414,0.3086,0.0274,0.2864,0.0575,0.2000,0.3333,0.0247,0.2780,0.2716,0.2996,0.1337,0.2103,0.2547,0.2370,0.0883,0.2377,0.0265,0.0500,0.0110,0.2435,0.0028,0.2130,0.2120,0.2309,0.1336,0.2114,0.1941,0.2273,0.3006,0.2745,0.2073,0.2718,1.0000,0.3656
2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT,1271,0.1694,0.1688,0.1386,0.1139,0.0087,0.1755,0.1735,0.1418,0.0460,0.1599,0.1659,0.1827,0.1658,0.1756,0.1756,0.0417,0.1788,0.1384,0.1376,0.1442,0.1419,0.1391,0.1408,0.1409,0.1457,0.1600,0.1572,0.1591,0.1438,0.1464,0.1324,0.1437,0.1512,0.0473,0.1325,0.1321,0.0324,0.1943,0.1466,0.1510,0.1813,0.1404,0.1407,0.1818,0.0958,0.0946,0.1590,0.1587,0.2173,0.0460,0.2057,0.0653,0.1757,0.2342,0.0081,0.1963,0.1754,0.2024,0.1365,0.1357,0.1887,0.1752,0.0782,0.1776,0.0155,0.0579,0.0125,0.1810,0.0043,0.1397,0.1403,0.1495,0.0801,0.1366,0.1338,0.1679,0.2266,0.2186,0.1346,0.2097,0.3656,1.0000
