gene_name,0,1,2,3,4,5,6,7,8,9
Lrp10,-0.21562423,-0.3937067,0.3697704,0.19682114,-0.04797996,0.6069426,-0.4345858,0.36053815,0.26725388,-0.33797434
Ajuba,-0.036813255,-0.0376545,-0.040561628,-0.0036393371,-0.050337102,0.045126848,-0.036274288,-0.042515986,0.068424694,0.057477154
Cdh24,-0.030988919,-0.09463386,-0.100482866,0.13850763,-0.02593073,0.35393462,-0.1656738,0.061942358,0.019914158,-0.06509962
Pabpn1,-0.033547584,0.11065947,-0.018000254,0.1146067,-0.15480754,0.19047526,0.020008294,-0.23742469,-0.09643402,0.07383559
Zfhx2,-0.14583744,-0.075463675,0.29745,-0.088173166,0.031175736,0.009789685,-0.11492656,-0.042703774,0.45484343,-0.018184472
Dcaf11,0.02245721,0.12074216,-0.056445237,-0.006121537,-0.101980604,0.09782402,-0.15383996,0.008544233,0.0192557,0.052293725
Irf9,0.008499933,0.023661455,0.12657985,0.062126216,-0.20626357,0.05156108,-0.14911722,-0.13681877,0.13982171,0.09649393
Ipo4,0.06451742,0.03497034,-0.08184046,-0.09200705,0.032272615,-0.039362468,-0.040875033,-0.22222708,0.18856719,0.16285156
Tm9sf1,-0.008017429,-0.046402834,-0.03151494,0.008917628,0.042458475,0.18813504,-0.016447917,-0.13139255,0.0013729286,-0.01807132
AC174678.1,-0.03897977,0.056861296,-0.040349916,-0.002192209,-0.025639674,0.06321819,-0.09313935,-0.07929717,-0.069188885,0.091560274
Rabggta,-0.03573332,0.005233441,0.054057863,0.025271587,-0.082098104,0.15709451,-0.0073274043,-0.0553726,-0.017404376,0.004687992
Cma1,-0.11597354,-0.11155244,0.3052999,0.00841062,0.004741276,-0.12810889,-0.118806034,0.04212016,-0.062048852,0.057676468
Gzmb,-0.51399165,-0.58829373,1.0864873,0.41518,0.80382395,-0.24148083,-0.43954757,1.3755217,-1.2185726,-1.2654144
Zmym5,-0.044599727,-0.09827753,0.07053609,0.04925846,-0.040927093,0.21279849,-0.019012744,-0.18637004,0.077236615,0.10377862
Zmym2,-0.05172663,0.043557987,-0.06301553,-0.029743087,-0.022895977,0.1953867,0.15892173,-0.09364158,-0.06990906,0.07396354
Ift88,0.0069882916,0.04041951,-0.04819239,0.008154189,-0.071929134,-0.103686415,0.06682654,-0.008411319,-0.07847417,0.017490666
Xpo4,0.01567315,-0.071197264,-0.055079676,0.0021041876,0.049014002,0.19495678,-0.17861788,0.010584218,-0.102687724,0.23180111
Lats2,-0.025836753,0.0891795,0.12745565,-0.040757544,-0.07084084,0.0063934317,-0.0861799,-0.0373345,0.0045026205,0.0037568656
Zdhhc20,-0.14520001,0.0021831589,0.08139431,0.03722479,-0.043097224,0.024561152,0.15252057,0.23320742,0.027322764,-0.08687681
Phf11a,-0.22529769,-0.15063612,0.43183312,0.14959872,0.12723131,0.015259333,-0.24101743,0.49916995,-0.2782711,-0.30955178
Phf11d,-0.07638397,0.022142556,0.025466094,0.03938143,-0.06531603,0.08170126,-0.07682506,-0.071716845,-0.067986555,0.00654963
Phf11c,-0.12339939,0.076436415,0.0032435325,-0.06977293,-0.07726092,0.24494371,-0.08120074,0.04509597,0.39097401,0.011700638
Atp8a2,0.008292883,0.18546563,-0.05469829,-0.036838353,-0.0052847797,-0.054548256,-0.12608871,-0.0944772,-0.07139282,0.022871336
Kpna3,-0.07148841,0.017495295,-0.17708187,0.14985909,0.2642985,0.28581128,-0.16239221,-0.1145287,-0.22800843,-0.13693143
Trim13,-0.013311335,0.06712794,-0.035234034,-0.0068268403,-0.030266553,0.11305174,-0.0787818,-0.15961185,0.16511717,-0.0075134696
Kcnrg,0.031427003,-0.09711625,-0.038810097,-0.019422976,-0.03645035,-0.03194902,0.06330075,-0.07386183,-0.05205905,0.036971748
Dleu7,-0.025050646,-0.029074423,-0.07814974,-0.05099017,0.10133806,0.03442173,-0.07792445,0.0010680764,-0.0028071802,0.018290656
Fam124a,-0.004468902,-0.055069413,0.0017996548,-0.0125055425,-0.021833904,-0.063325085,-0.058686335,-0.0423296,-0.030385053,0.018390026
Ints6,0.008336571,0.0034515695,-0.06452773,-0.014795941,0.038115285,-0.08429573,0.046432678,-0.01283104,0.074296854,0.06847869
Ctsb,-0.17109105,-0.41643608,0.5073663,-0.0146436505,0.27034873,0.023021888,-0.3714026,0.31537893,0.49896532,-0.51385397
Blk,-0.05271219,-0.05012752,-0.04119555,-0.00022411483,-0.01116102,0.09985671,-0.05436813,-0.035190906,-0.021186693,0.035998955
Hmbox1,-0.02785995,0.0040944656,-0.04957054,0.008227286,0.00019072492,0.30817017,-0.092809744,-0.11168241,-0.06110135,0.09325195
Zfp395,0.021979446,-0.061944272,-0.081086844,-0.09613291,0.03292459,0.01537985,0.3034899,-0.17282687,-0.074009374,0.2298341
Esco2,-0.018607648,-0.123867705,-0.2865978,1.4500115,-0.37205955,0.085578755,-0.035166163,-0.39599538,-0.62357175,-0.65468407
Trim35,-0.026937356,-0.19492692,-0.088346355,-0.04073521,0.03341221,0.32758394,-0.035161473,0.2587541,0.11220408,-0.0015391773
Adam28,-0.034483872,-0.08541648,0.06844664,-0.04653543,0.08546393,-0.0127970595,-0.08872045,-0.07377897,0.052899774,-0.018313086
Loxl2,0.0071233194,0.00070857035,0.073052965,-0.011366261,0.022709273,-0.12748596,-0.07806338,0.025897568,-0.06727027,-0.002149942
Chmp7,0.023116803,-0.064931884,-0.11992214,0.030803803,-0.0029590852,0.06780447,0.13234931,-0.020447528,-0.029033951,0.051036313
Tnfrsf10b,-0.033628393,0.1590367,-0.0019340832,-0.070827805,0.07458557,-0.11161954,-0.03135009,-0.11316545,-0.030748073,-0.014830998
Rhobtb2,0.02568448,0.04418982,-0.083789155,-0.002508196,-0.06805119,0.097727,0.03588814,0.0011789117,-0.15045689,0.13292892
Egr3,0.05470566,-0.075237684,-0.113077946,0.07005854,-0.08148755,0.16580658,-0.0576172,-0.106762245,0.021501426,0.04562735
Polr3d,0.090392396,0.014193359,-0.09953149,-0.17314912,0.13920227,-0.09028833,-0.1056803,0.0044465405,0.05614129,0.13887542
Reep4,-0.076728925,-0.10934035,-0.19304371,0.68447036,-0.30387437,0.2039209,0.06002988,0.50487536,-0.4115846,-0.44026193
Fndc3a,-0.038606934,-0.08656975,-0.0032254688,-0.09641475,-0.032634567,0.33071238,0.07260922,-0.042447325,0.0015737332,0.19020416
Cysltr2,-0.014845998,-0.04340792,-0.0033423204,-0.023701008,-0.054708906,0.11536186,-0.07609743,0.21735294,0.05237177,0.014125125
Rcbtb2,-0.039279323,-0.27509615,0.12911257,0.10729075,0.06384817,0.39418274,-0.23236227,0.12269973,-0.14762017,-0.13367239
Lpar6,0.08246208,-0.30532438,-0.12358228,-0.047073677,-0.10838061,0.5812676,0.030022847,-0.041193694,-0.04677634,0.28856468
Nudt15,-0.081129834,0.084575966,-0.021365717,0.04848419,-0.05091271,0.09990775,-0.14220464,0.16922487,-0.08792453,0.08652969
Lcp1,0.113355376,-0.84260637,0.38035408,0.16967043,0.29595,0.15611733,-0.702304,0.7632653,0.049859896,-0.7415561
Gm4285,0.06427744,0.05169231,-0.04073971,0.008705616,-0.06670026,-0.048940185,-0.030614391,0.0025571103,-0.05065598,-0.048173
Tsc22d1,0.008880914,0.07984618,-0.1226347,-0.061280966,-0.027252946,0.02269094,0.14219917,-0.016834684,0.016571263,-0.07493558
Dnajc15,-0.44774586,-0.053429086,0.6586747,0.048505068,0.29375747,-0.5592314,-0.18524325,0.85160035,0.5199212,-0.7755727
Epsti1,-0.27074417,-0.45818037,0.8254031,0.12230149,0.2342376,-0.28782076,-0.26971173,0.6331439,0.33578178,-0.92153627
Akap11,0.007551975,0.039003905,-0.110393584,-0.006080024,0.0572389,0.12606746,0.0075508566,-0.19283491,-0.0024136791,0.035279114
Rgcc,0.28363007,0.15430321,-0.45797503,-0.09036061,-0.17031659,-0.05803603,0.3230515,-0.35283843,-0.2842871,0.4700615
Naa16,-0.0634665,-0.033188544,-0.045780767,0.1613817,0.14148365,0.055719957,-0.12270369,-0.10867089,0.10367955,-0.17729002
Rpl36a-ps1,0.23582391,0.45929453,-0.3329069,-0.1545442,-0.12682422,-0.4109294,0.03615904,-0.3651915,-0.02874629,0.34749192
Dis3,0.000147366,0.022601603,-0.109116286,0.057079118,0.16052456,0.10284444,-0.115471005,-0.051197406,-0.24111657,0.014788372
Pibf1,0.025264727,-0.041759487,-0.055742577,0.006858808,-0.074557364,0.21088499,-0.01850121,-0.054202463,-0.07931469,0.17475647
Tbc1d4,-0.041331034,-0.19873048,-0.0686848,-0.048043597,-0.04228422,0.48759913,0.06292144,-0.1536283,0.2861138,0.06133454
Kctd12,0.05637169,-0.08283127,0.10176927,-0.04116133,-0.06785485,0.1192531,-0.13235137,-0.14458537,-0.0232077,0.16166244
4933432I03Rik,-0.028543489,-0.030350748,0.012530176,-0.018849542,-0.006720646,-0.023582801,-0.02738562,-0.040794764,-0.050586823,0.06694015
Fbxl3,-0.058411356,0.028484022,0.024137527,-0.04808343,-0.097082764,0.0077977935,0.08031156,0.27080977,0.12577191,-0.08926908
Mycbp2,0.13930796,0.061489925,-0.22921477,-0.06520949,-0.17076248,0.10168966,0.18201473,-0.57255393,0.17645752,0.45641854
Rnf219,-0.06278968,0.04682596,-0.040377736,-0.08688942,-0.031118888,-0.072972044,0.2736707,0.009236187,0.26339075,-0.025198864
Rbm26,0.00065833575,0.06432321,-0.057055317,0.09202788,-0.15663564,0.0355012,0.009601293,-0.11412467,0.15903649,0.024160927
Spry2,-0.11908888,-0.115221046,0.2628494,-0.04054293,-0.014174392,-0.0050331783,-0.121566914,-0.045906816,0.24823241,0.013663201
Abcc4,-0.057759635,-0.10360315,0.085050546,-0.06352043,0.027854452,0.11766378,-0.023134474,0.027222374,0.19294332,0.011428034
Cldn10,0.034885608,0.09972589,-0.13257802,-0.019118974,-0.066341534,0.12822776,-0.10332541,-0.119335696,-0.01926093,0.18121721
Dzip1,0.091859385,0.094822794,-0.2447401,-0.058644325,-0.10649188,0.2758728,-0.061315082,-0.04394414,-0.023341365,0.10709594
Mbnl2,0.0059946277,-0.03873549,-0.056082513,-0.13131344,-0.0896306,0.09797989,0.17944671,-0.2566273,0.37656087,0.2722356
1810041H14Rik,-0.030347895,0.24741559,0.016029159,-0.20099606,-0.13175899,-0.20956998,-0.0046002357,-0.11905335,0.6535709,0.069204055
Gpr18,-0.006587004,-0.046176925,0.09175534,-0.0002449937,-0.043962803,-0.12903553,-0.23520069,0.27917007,0.3603383,-0.1515522
Gpr183,-0.27889922,0.13673627,0.3278863,-0.12407764,-0.013973985,-0.33797422,-0.052945517,-0.00783721,1.1260405,-0.14816418
Timm8a2,-0.015017688,-0.04266304,-0.08176388,-0.0016713501,-0.014295222,-0.02214318,0.0705183,-0.07511895,0.04087402,0.0036618926
A330035P11Rik,0.010681632,-0.0035856864,-0.037519876,0.016751345,-0.065478176,-0.100409456,-0.013041377,-0.08273342,0.043297347,0.087452084
Pcca,0.19700609,-0.13356552,-0.16705963,-0.1178725,-0.012507154,0.059991453,0.08665244,-0.15858145,0.013617136,0.11921923
Tmtc4,-0.023314083,-0.026346007,0.058223713,0.10210989,0.04249276,0.06599078,-0.12270826,-0.041838646,-0.15448856,-0.13209446
Gm26870,-0.019518102,-0.0057303593,-0.024857463,0.17433025,-0.12871407,0.13729607,-0.042530775,-0.120747775,-0.053129766,-0.110646985
Alkbh8,-0.01047771,-0.19250827,0.16777016,-0.02213655,-0.02738722,0.16121416,-0.022050267,0.041063137,-0.050735693,0.036671802
Cwf19l2,0.031971507,-0.08104244,0.053710014,-0.01515398,-0.11129231,0.14504147,0.009511112,-0.14143273,0.085844055,0.069654204
Casp1,-0.21401478,-0.32492855,0.4219048,-0.1422575,0.23059659,0.17631412,-0.18997368,0.27985686,0.5029938,-0.35900986
Casp4,-0.15265602,-0.22994766,0.2775847,-0.05936867,0.061031494,0.12710734,-0.20868257,0.13332415,0.6986969,-0.23214617
Mmp8,-0.059785828,-0.058266286,0.1441451,-0.028927796,-0.03535766,-0.06395677,-0.06075936,-0.04948497,0.017684668,-0.007632049
Jrkl,0.009831977,-0.020632502,-0.11986874,0.0010038156,0.042291965,-0.00078526646,0.050053544,0.049901493,-0.00354345,0.09754018
Maml2,0.064757995,-0.038505744,0.011293558,-0.04149027,-0.12611178,0.07605094,-0.05326442,-0.19405654,0.26523328,0.08556341
Mtmr2,0.007059864,-0.20361646,0.068051115,0.02771456,0.080282494,0.23060629,-0.037968114,-0.06259831,-0.11429701,-0.07735398
1700019J19Rik,-0.02319144,0.0015114924,-0.039257996,-0.0025145065,-0.012322805,-0.055948675,-0.05107126,-0.033872984,-0.021313902,0.029970612
Sesn3,0.049617752,-0.004944251,-0.14176093,-0.07816812,-0.1234821,0.05108816,0.19729207,-0.23838897,0.41591853,0.09495479
Kdm4d,-0.06546986,-0.015229112,0.039176255,-0.03797513,-0.0059999796,-0.069186196,0.016876675,-0.056291718,0.06649229,-0.019000465
Ankrd49,0.075045206,0.022100966,-0.15929955,-0.0011678294,0.039707813,0.0836249,-0.09243893,-0.006959063,-0.15056957,0.09527732
Gpr83,-0.056960795,-0.05524918,-0.00012443351,-0.02220226,-0.029444873,0.018097611,0.10816637,-0.045357887,-0.036084052,0.001785298
Izumo1r,-0.082121566,0.31854686,-0.12335249,-0.0657984,-0.07501736,0.04517937,-0.061455604,-0.18200603,0.25027487,0.19083999
Taf1d,0.0071782307,0.15559386,-0.16906618,-0.023959124,0.08733295,-0.13885894,0.0031532953,0.08125799,-0.059471186,0.034025192
Cep295,-0.024696216,0.14761302,-0.21580474,0.3333733,-0.12673676,0.16901432,-0.039150495,-0.15575907,-0.24913158,0.009039513
Slc36a4,0.022035133,-0.10853265,-0.051502254,0.108449794,0.013646385,-0.036266595,-0.028486961,-0.028601775,-0.084320605,-0.036478788
Olfr77,-0.041326452,0.031021249,-0.063085586,0.027455006,-0.050924044,0.009318216,-0.068419404,-0.060654193,0.060630124,-0.03182809
Zfp26,0.02014863,-0.12863791,0.05051216,0.037015714,-0.09616702,0.120987274,-0.022695994,-0.024329126,0.029062934,0.084602155
Zfp266,-0.06491593,-0.04817095,0.03417309,-0.0009402989,0.04406751,0.19382815,-0.03114748,-0.12442115,0.0747736,0.049791712
Zfp846,0.118849516,-0.118527114,-0.119838245,-0.037173558,-0.124798074,0.17441647,-0.020448307,-0.034285367,0.04417793,0.24166605
Fbxl12os,0.014384521,-0.04799565,0.014895586,-0.0036531896,-0.029229805,-0.03953456,-0.034018744,0.053832367,-0.036281012,0.007690307
Fbxl12,0.0153857265,0.05610545,-0.13836056,0.007982421,-0.11464108,0.30763042,-0.039702486,-0.13302092,0.023639271,0.12290864
A230050P20Rik,0.09583157,-0.07331208,-0.02079328,-0.10752018,0.04577428,-0.079626195,0.040347435,-0.021941878,-0.03900802,0.09050537
Angptl6,0.111388184,-0.105295755,-0.04953623,-0.06328343,0.031831622,-0.02460551,0.033941608,-0.06268648,-0.0408074,0.058058128
Ppan,0.23041017,0.018523064,-0.23714341,-0.18617463,0.1541236,0.027873024,-0.25763476,-0.08695187,-0.10484165,0.1265997
Dnmt1,-0.114697576,-0.33075303,-0.15050925,0.71018934,0.38324404,0.22807367,0.057333983,-0.16093273,-0.6825167,-0.5811436
S1pr2,-0.04987472,-0.09461732,0.1812036,0.07341048,-0.027472973,0.005430562,-0.057787053,-0.109328724,0.07852169,-0.064565934
Icam1,-0.08647272,0.018854896,0.11979966,-0.05052543,0.18073054,-0.017733471,-0.22700925,0.17897148,0.08209337,-0.228183
Tyk2,-0.06434947,-0.15002935,0.09230085,0.017828539,0.051579703,0.20164302,0.050014272,-0.14398119,0.09974057,-0.068164624
Pde4a,-0.09437971,-0.09944317,0.012367496,0.0007336228,0.21327092,-0.08048118,-0.091135666,0.18224041,0.0901631,-0.055646315
S1pr5,-0.26253825,-0.2960754,0.7350758,0.23847857,0.21547832,-0.2747163,-0.26538745,0.54615927,-0.3762797,-0.45295525
AB124611,0.083805285,0.11441798,-0.14909707,-0.18930858,-0.113547474,0.22193526,0.08044173,-0.39797562,0.24073403,0.19432275
Gm26511,0.054203417,-0.056684677,-0.059692115,-0.005917878,0.03404276,0.013308808,-0.14157952,0.08932862,-0.024098868,-0.03674342
Ldlr,0.0549128,-0.04831592,-0.026540034,0.041571558,-0.033764843,0.22703232,-0.17333086,-0.016617542,-0.1231185,-0.04077425
Spc24,-0.11927815,-0.23348919,-0.33434668,1.3817288,-0.085750684,0.032700185,-0.09601977,0.53024673,-0.82157195,-1.0369362
Tmem205,-0.05435653,-0.05724544,0.080671825,0.010229332,0.0013867939,-0.046426848,-0.052505672,0.037906017,-0.089592904,0.0106965015
Zfp653,0.028298339,0.052766904,-0.043599598,-0.024457924,0.039272122,0.017048009,-0.043347888,-0.16835533,-0.00045749272,-0.00047816825
Acp5,0.1370249,-0.2872418,-0.012892383,-0.1494968,-0.04200235,0.09701113,-0.0007351319,0.027447727,0.41099212,-0.0398417
Zfp809,-0.027590023,0.05310489,0.00074366946,0.029160097,0.010121177,0.041057616,-0.023644716,-0.05010144,-0.09378718,0.023504337
Zfp810,0.021459002,-0.05796879,-0.027883489,0.102565244,-0.1012009,0.18779457,-0.09593919,-0.12235221,0.030720236,0.06795209
9530077C05Rik,-0.029546272,-0.031981926,0.008720796,0.021721892,-0.0687019,-0.022860717,-0.027985804,-0.046057407,-0.059254237,0.14540897
Bbs9,0.08074216,0.031062867,-0.10229054,-0.09472013,-0.064364396,0.070309915,0.04336984,-0.1628409,0.049540948,0.18175864
Dpy19l1,-0.033238314,-0.12556107,0.014435358,0.080981486,0.11857546,0.09166161,-0.14516379,0.20623602,-0.113969855,-0.10500128
Zbtb44,-0.036185384,-0.010331243,-0.041668,-0.06956888,0.055237297,-0.0042035053,0.13764606,0.028009832,0.06574606,0.03414792
Aplp2,-0.102726094,-0.20359895,0.25702927,0.07590654,0.04759094,0.12193948,-0.12679453,0.235719,0.029230304,-0.30841005
Prdm10,0.10279439,-0.07946328,-0.010269664,0.046321783,0.0008690199,-0.12810153,0.061731264,-0.17291369,-0.045271426,-0.08733435
Fli1,-0.07712324,-0.3459957,0.2096114,0.1452743,-0.01370107,0.33625597,-0.07582394,0.07465953,-0.019067079,-0.104652844
Ets1,-0.28402874,0.00077027915,0.2201458,0.06346228,-0.11968474,-0.03370523,0.3463701,0.21190561,0.25903514,-0.079997525
Gm39318,-0.006288453,-0.057762917,-0.053210285,0.055212907,-0.037901662,0.017195612,-0.059924357,-0.050149713,-0.043011755,-0.013864185
Pus3,-0.07065112,0.10281302,0.0055861357,-0.12311306,0.02656008,0.027116658,0.050200712,-0.011590304,0.074250504,0.14148574
Siae,-0.070266545,-0.11879175,-0.056132782,0.050750278,-0.034041822,0.28963813,0.1685619,-0.023921505,-0.07338796,0.17080092
Olfr889,-0.04127324,0.060463652,-0.08037379,-0.044078015,-0.041401766,-0.011000889,-0.010541488,0.108231746,0.07048048,0.05128827
Gramd1b,-0.09569042,-0.032859538,0.20441537,0.03931357,-0.012501035,0.018923268,-0.17884645,0.13898797,-0.0038292387,0.050299797
Crtam,-0.10752512,-0.20615429,0.44234094,-0.22924744,-0.1179738,-0.26709804,-0.21177082,0.21378116,1.2552975,-0.105733946
Ubash3b,-0.057481434,-0.1336711,0.36467168,0.05125511,0.025639262,0.012235144,-0.19637996,0.013379691,-0.071933836,-0.2032738
Tbcel,-0.0068110996,-0.07785791,-0.043268237,-0.077327885,-0.049840324,0.14583673,0.1500275,0.033944126,0.03826341,0.1544031
Arhgef12,-0.041078787,-0.0756672,0.13473481,-0.051477697,0.12171858,-0.11494918,0.07246695,-0.118921556,0.12321783,-0.10068239
Oaf,-0.07365333,-0.07170907,-0.06499015,-0.034170106,-0.042397197,0.16098319,-0.07489899,0.16317247,0.042711187,0.08338983
Gm30373,-0.06830624,-0.06873252,0.07785391,-0.07696309,-0.0016333336,-0.067136124,0.1476072,-0.07119602,-0.0013564234,0.057671465
Gm39323,-0.10738124,-0.123059265,0.36715263,0.029441675,0.027960094,-0.05369515,-0.098213986,0.11775407,-0.11288901,-0.04481817
Thy1,-0.32351366,0.00061780267,0.473234,0.1688334,0.25952888,-0.016295785,-0.47700655,0.7056963,-0.27414405,-0.60082453
Cbl,-0.061630443,0.075107336,-0.09674462,0.0583896,-0.21659784,0.29634947,0.09996076,-0.12915792,0.1283181,0.15591706
Gm48604,-0.040374726,-0.04874779,-0.04339459,-0.028040232,0.029964505,-0.019196415,0.07217244,0.027529601,-0.06672569,0.042639513
H2afx,0.00071312283,-0.13910487,-0.36312664,1.5655212,-0.5972911,0.17927939,-0.15531932,-0.060931016,-0.52563775,-0.70250225
Vps11,-0.065688245,-0.05724005,0.14483261,-0.05283835,0.018113302,0.1496664,-0.029329542,-0.02493453,0.038542014,-0.03381381
Ccdc84,-0.06256625,-0.015327658,0.050599664,-0.027692175,-0.014248843,0.12954068,0.07734231,-0.025800135,0.010833321,0.011430925
Cxcr5,-0.045992512,-8.949706e-05,0.003835275,-0.08158979,-0.08521659,-0.10134807,-0.099544555,-0.09318517,0.78326106,-0.06957781
Gm47232,-0.040477484,-0.014486967,-0.051226962,0.00460529,-0.010298558,0.0034544514,-0.06917739,-0.043044362,-0.02396066,0.05396689
Ddx6,-0.121997885,-0.12965362,0.024653492,-0.06688118,0.022603758,0.26657233,0.027639221,0.27311033,0.09710549,0.11094772
Kmt2a,0.06137251,0.020481074,-0.1236216,-0.0074914712,-0.113391474,0.12822273,0.055750795,-0.21124187,0.13646169,0.090691805
Ube4a,-0.009622615,-0.07310815,0.12622282,-0.022413574,-0.02551647,0.018527025,0.01618493,-0.031760577,0.0059727426,0.00871965
Jaml,0.1259163,0.16670798,-0.041171223,-0.062235083,-0.11632286,-0.10099043,-0.14495441,-0.091041185,0.04131836,-0.055856172
Scn2b,0.19495088,-0.15201735,-0.15694006,-0.04181059,-0.056863755,0.05499315,0.052603457,-0.096671894,-0.1007153,0.19694458
Il10ra,-0.17092967,-0.060876485,0.42815706,-0.041487962,0.10284683,-0.09792314,-0.018894818,0.15172908,-0.08852791,-0.20428851
Cep164,0.12094589,-0.09889131,-0.16300695,0.03900114,-0.038594667,-0.10038637,0.22865048,-0.19905491,0.008157596,0.14958386
Bace1,0.1760546,0.04683723,-0.13957374,-0.0073182564,-0.07452415,-0.0024702037,-0.21270703,-0.08075124,-0.0492469,0.08220012
Gm16536,-0.084784724,0.008384069,0.017052868,0.0033466045,0.0862192,0.00088209263,0.062035877,0.043410815,-0.04966667,-0.006716304
Sidt2,-0.0865142,-0.033172306,0.015821343,-0.02123791,-0.063419834,0.15953495,-0.020767333,0.22838403,0.11185794,0.08590313
Usp28,0.023899581,0.17891665,-0.19569221,-0.015095075,-0.07994154,-0.15590502,0.36243373,-0.17906983,0.013193982,0.055688098
1110032A03Rik,-0.08275455,0.11888241,0.03979593,-0.012265989,-0.09047888,0.123598725,-0.010579765,0.08007595,0.009830819,-0.047907047
Ppp2r1b,-0.11427431,-0.0738797,0.09802982,-0.0325374,0.13067585,0.096357815,-0.16537696,0.1809775,0.22541565,-0.14386925
Sik2,0.04808882,0.0549193,-0.13340653,-0.06166113,0.1261108,0.08648468,-0.085055664,-0.16267395,-0.06995197,0.079111606
Pou2af1,0.07973453,-0.0052284203,-0.14783458,-0.019372711,-0.024624469,-0.07315528,0.17757598,-0.09655255,-0.11448434,0.16664852
Rdx,-0.041057415,-0.25328743,-0.16756035,0.15124334,0.28418913,0.173069,0.06721954,0.33484024,-0.25063384,-0.35603836
Atm,0.08085156,-0.01378918,-0.13466457,-0.044640157,0.18240209,0.17133714,-0.1926071,-0.2689643,-0.06690719,0.06351256
Cul5,0.019728197,-0.13188407,-0.041151628,-0.09835448,0.025091542,-0.0083726095,0.13897286,0.08531117,0.20205878,0.027054604
Gm16124,0.0077898586,0.12897566,-0.19079714,-0.1009883,-0.08478562,0.14128485,0.20228773,-0.177596,0.051192854,0.24409464
Dmxl2,-0.02342475,-0.049123,0.002503134,0.014203226,0.01181662,-0.05167311,-0.050240237,-0.04518777,-0.0414982,-0.026431965
AY074887,0.0049981996,-0.072861105,-0.018398719,0.07188039,-0.0508853,-0.07831988,-0.07525267,0.04738961,-0.056539446,-0.02428865
Nrg4,-0.03941961,-0.04016114,-0.042723686,-0.054478224,-0.00060572824,-0.037384205,0.044009004,0.06717549,-0.048464146,0.12488204
Scaper,0.04975237,0.026966257,-0.05508971,0.06269932,-0.10618029,0.11811609,0.0025005324,-0.20152245,0.021680368,-0.0581708
Rcn2,0.0012420764,-0.14247546,-0.10887688,-0.06634393,0.09690113,0.38824883,-0.1610346,0.10858127,0.033051882,0.048249464
Hmg20a,0.080724746,-0.093374945,-0.1014268,0.026342686,-0.09115916,0.29783085,-0.20901342,0.15395275,-0.10807355,0.08221472
Gm47237,0.005689163,-0.045963526,-0.042205743,0.025138915,-0.029569877,-0.050035693,-0.047747593,-0.03967952,-0.03378779,-0.009729145
Snx33,-0.018348593,-0.07348262,0.06302987,-0.0020615153,-0.024553014,-0.038134973,0.044202212,0.006699098,0.01805214,-0.06826408
Gm10658,-0.029909736,-0.057544064,-0.012491115,-0.039103974,-0.076258585,0.026860645,-0.05550742,0.15190917,0.044333726,0.08428488
Sin3a,-0.034734692,-0.1046437,-0.014967503,0.17785452,0.0031596532,0.3172816,-0.095780835,-0.13977632,-0.18231817,0.026576955
2700012I20Rik,0.009129826,-0.09623186,-0.04639423,0.104475684,-0.028337784,0.06170612,-0.097273044,0.019635728,-0.0891261,-0.021484189
Man2c1os,0.0739075,-0.07228001,-0.05855895,-0.013733094,0.07868648,-0.030622112,-0.11006764,-0.01691405,-0.042813923,-0.096672714
1700017B05Rik,0.025837474,-0.2313397,-0.14589006,0.077141955,0.120559506,0.5437432,-0.07451964,0.031007662,-0.35627776,-0.047109246
Ppcdc,-0.046697836,0.068985105,0.054213952,-0.050850883,-0.033501897,0.20001264,-0.08927082,-0.24765778,0.16556203,0.043911457
Cox5a,-0.18470065,-0.5981142,0.55029863,0.15003134,0.49899918,-0.15531717,-0.35810325,0.9175658,-0.13348505,-0.8680285
Fam219b,0.045040697,-0.08161976,-0.023952428,0.01603553,-0.04016433,0.21797282,-0.0032720664,-0.09055163,-0.08074817,-0.040765997
Scamp2,-0.13018388,-0.054577604,0.16280574,-0.007059325,-0.05633567,0.3568085,-0.03169601,-0.029444534,0.047730897,-0.037941124
Lman1l,0.015802886,-0.061250016,-0.053669736,-0.018898593,-0.028180394,-0.06946448,-0.064848885,-0.04857379,-0.03668886,0.16874772
Stoml1,-0.06885641,0.038421962,0.03964834,-0.017747412,-0.13839293,0.07986318,0.14956678,-0.026821874,0.13109481,0.062980734
Bbs4,0.009016911,0.00033958742,0.00673412,0.015407487,-0.066307165,0.064984165,0.021261059,-0.042848054,-0.052034765,0.018484566
Hexa,0.0983486,-0.087653875,-0.058410075,-0.100013115,-0.071855396,0.1937317,0.13933305,-0.37309998,0.08626725,0.1802466
Parp6,0.0016762692,0.032399453,-0.09889755,0.0010089027,-0.04058522,0.14422685,-0.03827622,0.1229909,-0.06245823,0.023746407
Pkm,-0.2818076,-0.27905348,0.37013063,0.14944477,0.39402002,-0.123281814,-0.25002477,0.7189933,0.06796675,-0.6780289
Senp8,-0.01868114,0.034168646,-0.11713448,0.01183817,-0.03089593,0.09470848,-0.050595786,0.031829946,0.094093084,-0.015833858
Gm10655,-0.064947054,-0.013540023,-0.05380434,0.035993826,-0.024745002,-0.07181127,0.016659135,0.06383503,-0.03444515,0.020883743
Tle3,-0.049641687,-0.12772845,0.0945434,0.012277865,-0.05224663,0.16598359,-0.08969817,0.05463441,0.14238457,0.10098347
