gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
AU020206,-0.23086338,-0.18347998,0.18802162,-0.036272693,0.245667,0.17246948,-0.14348501,0.401098,-0.012357445,-0.26654756,-0.23234837,-0.14172494,0.47808725,0.049112998,0.19122116,0.18549593,-0.16424595,0.16671441,-0.07745052,-0.27626714
Klhl25,0.037791893,-0.079539135,0.0782594,-0.10994956,-0.018254627,0.19539692,-0.16989963,-0.06617119,-0.03561734,-0.119364224,0.041739892,-0.19949886,0.030095767,0.06155269,-0.016918775,0.17969823,-0.16321039,0.020143656,0.13558942,-0.051633205
Det1,0.1642971,-0.057238072,0.0019894193,0.0064335726,0.12293087,-0.10625347,-0.14464135,-0.18670718,-0.14362909,0.040281657,0.14706834,-0.034072567,-0.079990834,-0.036283575,-0.03966948,-0.11517074,-0.18101603,-0.15726577,0.13601346,0.088922955
Isg20,0.028383216,0.005026264,-0.10357146,-0.1799016,-0.14182149,0.35672143,-0.22020994,-0.1738994,0.0935173,0.032053154,0.016195199,0.45054567,-0.15079257,0.037082076,-0.023676094,0.36433116,-0.28985634,-0.11229293,0.34333292,0.1445385
Abhd2,-0.037162486,-0.1118702,0.011914044,0.18592769,-0.07015932,0.26050207,0.07987199,-0.036371592,0.102504574,-0.3306594,-0.040273435,-0.06454594,0.057184216,-0.095223844,-0.020156203,0.24093999,0.12545495,0.03584142,0.02840258,0.036293138
Gm45168,-0.011270823,-0.06336659,-0.057502713,-0.03779011,-0.04303185,0.014859383,-0.0660089,0.2031653,-0.048067197,-0.026937425,-0.010524734,-0.062797636,-0.059684314,-0.03506852,0.020447934,0.061101764,-0.065770045,-0.055622753,-0.04650492,-0.013333696
Zfp710,0.061889347,-0.09468653,-0.07427674,-0.0057938034,-0.04180312,0.23327166,-0.07511813,0.0873731,-0.07934993,-0.01757331,0.06529231,-0.1802744,-0.092819534,-0.03844486,-0.0011195022,0.21240458,-0.11943045,0.018021336,0.16905396,0.001137633
Idh2,0.13444686,-0.15496576,-0.24563645,-0.0067881006,0.08571513,0.42358497,0.056847543,-0.14966965,-0.22244701,0.065359294,0.13005945,-0.039694257,-0.19663548,-0.0026289003,-0.030964099,0.38575405,0.030484378,-0.22725408,-0.10167972,0.038423322
Sema4b,0.19725837,-0.100036815,-0.25312647,-0.003819304,-0.16438915,0.1801938,0.08311899,-0.2119685,-0.11375028,-0.021297535,0.19346792,-0.15030675,-0.22716512,0.003867242,-0.007701908,0.20370443,0.12324383,-0.22259553,-0.1952674,0.13201492
Ngrn,0.017266842,-0.15659624,0.009522322,-0.018291375,0.06634801,0.07108352,-0.16935843,0.26476154,-0.10763148,0.08279135,0.022188123,-0.11714118,0.13733695,-0.18967986,0.033466462,0.10824147,-0.1643962,0.12764934,0.31107962,0.14633138
Rccd1,0.1547057,0.06528508,-0.112446025,-0.10775478,-0.036641404,-0.19946477,-0.14230566,-0.09993773,-0.04776451,0.6238164,0.14287277,-0.076965444,-0.12587221,-0.062171996,-0.10871387,-0.19753374,-0.06985917,0.19789639,-0.02582931,0.24226446
Prc1,-0.04177893,-0.08343089,-0.32117814,1.8535709,-0.7324558,0.16067524,0.013900151,-0.26343504,-0.73972714,-1.0602363,-0.051492464,-0.066454,-0.2527196,1.7411587,-0.69379485,0.16522433,0.026466556,-0.12792577,-0.8118097,-0.7861498
Furin,-0.12251908,-0.09969163,0.36245486,-0.009159152,0.025435533,0.025163544,-0.22605555,0.312303,0.34408402,-0.124672905,-0.111948535,-0.30249354,0.19969328,-0.121617906,0.08719472,0.07420558,-0.1629429,-0.08283824,0.37167928,-0.21942633
Crtc3,0.021112135,-0.20808987,-0.2399944,0.012261368,-0.0062588137,0.68218744,0.13593054,-0.18768999,-0.18171673,0.29262802,0.019929973,-0.04026628,-0.047069926,0.053273663,-0.13656966,0.6296853,0.18675752,-0.3513221,-0.14040948,0.2552562
Zscan2,0.02786983,-0.1374902,-0.099485114,0.0055354047,-0.03918673,0.27772412,0.123810746,-0.09149648,0.026707646,-0.029982563,0.031737763,-0.23700283,0.0055467985,-0.022331871,-0.060717974,0.25364032,0.21352716,-0.12551524,-0.14294532,0.048551496
Whamm,-0.032626256,-0.049316414,0.06273547,-0.015149219,-0.16669767,-0.06056701,0.13255547,0.33342078,0.06499509,0.22305131,-0.05157412,-0.15275738,0.13922818,-0.051604502,0.07620714,-0.052057523,0.20935762,-0.12790798,-0.115174554,0.14900419
Tm6sf1,-0.15678218,-0.15836348,0.45123503,0.08520769,0.3747522,-0.19675028,-0.14257379,0.051034126,0.159926,-0.3506706,-0.16587372,-0.20841709,0.56133974,-0.027362972,-0.02761797,-0.21120928,-0.18675336,0.32125178,0.16641223,-0.23533334
Hdgfl3,0.07270348,0.15645577,-0.1626051,0.030318609,-0.03446186,-0.08410498,-0.13347714,-0.06998681,-0.004772683,0.24493566,0.07236999,0.22454968,-0.24767633,-0.01059332,-0.05107969,-0.09845813,-0.11214898,-0.16057727,0.47852522,0.041744515
Mex3b,0.040387366,-0.09085856,-0.11295485,-0.009584775,0.0204032,0.2654218,-0.036719736,-0.16495955,-0.09453314,0.29183123,0.04323763,-0.1691241,-0.07783,0.0364688,-0.04547487,0.2604779,0.04714163,-0.16542111,-0.057776563,0.18573509
A530021J07Rik,0.041726355,-0.06974358,-0.097091325,-0.035920892,0.001189855,0.109773375,-0.036135346,0.1709804,-0.06781186,-0.0022438013,0.043978952,-0.11352205,-0.10386108,-0.027475504,-0.007161068,0.099793464,-0.028046789,0.21371163,-0.06296394,0.0399701
Gm16638,-0.059732642,0.031061558,-0.0032534709,-0.05492667,-0.066296935,0.130902,-0.028886545,-0.09166887,0.045006584,-0.031385295,-0.031695627,0.064363666,-0.03864982,0.024960143,-0.062076513,0.14951159,-0.021029484,-0.09360882,-0.073830634,-0.0018764107
Mesd,0.16251926,-0.033017974,-0.17906222,0.06438097,-0.03629303,-0.03083782,0.037260003,-0.081374265,-0.0905153,0.1616015,0.15929766,-0.18501604,-0.19837573,0.024320824,-0.10513931,-0.020280588,0.07707666,-0.09225645,-0.05947289,0.18012485
Ctsc,-0.15766644,-0.25690648,0.3573843,0.18396322,0.23118657,-0.113873884,-0.17585857,0.6289055,-0.07211689,-0.51839906,-0.15224501,-0.13070191,0.37092343,0.06744683,0.23171385,-0.11329019,-0.16676483,0.510442,-0.19721252,-0.6048691
Gm26522,0.022056825,-0.055062816,-0.09124412,-0.118702136,-0.05433447,0.20750095,0.08465706,-0.06046267,-0.062216926,0.066179015,0.033249337,-0.24338984,-0.124050766,0.059225123,0.016515609,0.1838969,0.075985335,0.017964818,-0.20320433,0.06470797
Tmem135,-0.0022959004,-0.10671707,-0.07248753,-0.04987076,0.0040020975,0.21598908,-0.044304177,-0.1382481,0.045814294,0.06953261,0.000832533,-0.029105205,0.048915084,-0.12706704,0.20874786,0.22009341,-0.028225051,-0.17605454,0.25497258,0.11572012
Sytl2,-0.18822145,-0.23739515,0.43082032,0.1701127,0.0696583,-0.16811562,-0.20993954,0.31964067,-0.24019206,-0.41054618,-0.1872198,-0.29407212,0.6666056,0.26254895,0.04177781,-0.13996354,-0.20704931,0.5860222,-0.25951022,-0.39885026
Pcf11,-0.16734245,-0.03535266,-0.107918076,-0.05495459,0.022896653,0.08769535,0.10425558,0.558038,0.008847832,0.14483832,-0.1672278,-0.09781103,0.08423503,0.073629156,-0.030158153,0.06590901,0.1216094,0.20308073,0.18267512,-0.004010988
Prcp,-0.018447973,-0.0057129418,-0.078648515,0.11545601,0.043690216,0.011402186,0.17538252,-0.040724322,-0.13257763,0.021761129,-0.0140836425,0.02919798,0.03979298,-0.088815205,0.017999208,0.019460984,0.10560576,-0.13296174,0.08053535,-0.07345093
Nars2,0.020992639,0.08609105,-0.08629043,-0.046532936,0.006729166,0.04172079,-0.021511747,-0.10818428,0.007352548,0.015272882,0.00619661,0.12264016,-0.032873623,-0.026156142,-0.04189467,0.029620524,-0.003246002,-0.0039696675,-0.06336088,0.09233212
Ints4,0.0010701129,-0.12343663,-0.09980994,-0.014492013,0.09872545,0.040097844,-0.08609905,0.22012138,-0.17824453,0.077169456,0.027155299,-0.07780855,0.09321069,-0.047616158,0.07294883,0.030904336,-0.058237597,0.1465243,0.05027454,-0.074662894
Aamdc,-0.026488213,-0.061196662,0.025887312,0.041615017,0.17787074,0.26398337,-0.101272605,0.17299582,0.21538284,-0.05704477,-0.020778172,-0.12876205,-0.12679216,-0.03562691,-0.016198017,0.24075966,-0.043123953,-0.1597748,-0.10877777,-0.03328017
Rsf1,-0.08359611,0.01058817,-0.15896933,0.055262934,0.056448765,0.17888984,0.08432503,-0.26953647,-0.10833366,0.05343076,-0.08060658,0.09748544,0.07852001,0.088059835,0.0320904,0.22733764,0.08369313,-0.15928103,-0.033074837,-0.184443
Aqp11,0.025836067,-0.057846256,-0.092775494,-0.04993628,-0.061327573,0.13567565,-0.111261055,-0.08674645,-0.07227034,0.0767695,0.039668307,0.07145174,-0.023701591,-0.04402176,-0.012014702,0.12404322,-0.11074196,-0.08868998,0.10594912,0.07419237
Myo7a,-0.039936196,0.096054785,-0.055886704,-0.026684765,-0.034449797,-0.07406069,-0.068487644,-0.05177692,-0.041909084,0.18622348,-0.03953899,-0.063730516,-0.059118494,-0.02265305,-0.03156757,-0.07232894,-0.068133794,-0.05310176,-0.03959475,0.009544572
Acer3,0.011859752,-0.043194085,0.025861092,-0.001664195,0.08634509,-0.17734404,-0.08642535,-0.22596304,-0.13585001,0.1275418,0.003708191,0.029103426,0.10254088,0.086326845,0.010278389,-0.18112239,-0.078527264,-0.0048777154,0.07522793,0.026731946
Uvrag,0.051147655,-0.13593711,-0.07646981,0.032051675,-0.0064126938,0.10672278,-0.061510008,-0.26252508,0.057977,-0.013967705,0.050039355,-0.025178438,0.008955503,0.04778088,0.01700384,0.11439455,-0.04442371,-0.07874574,0.23858999,0.031991594
Arrb1,0.03202763,-0.03676598,-0.1535635,-0.036365815,-0.067529626,0.07297752,0.17200609,-0.13706948,-0.09746638,0.2686079,0.035260238,0.11200816,-0.099022895,0.03410967,-0.02252812,0.06328988,0.20506428,-0.14238653,0.19614571,0.31943
Tpbgl,-0.042439517,-0.012633257,-0.0541448,-0.013483467,-0.024295643,-0.07945061,0.0150991,-0.04842226,-0.0346821,0.008902438,-0.04202801,-0.065066665,0.027368326,-0.00786963,-0.020282375,-0.07703929,0.022891872,-0.05026699,-0.031459574,0.03696295
Gm38405,-0.0012796707,-0.026365342,-0.07294229,0.045703113,0.054702386,-0.087690555,-0.08316801,-0.06960718,-0.06159939,0.25137463,0.0270071,0.11837333,-0.0755649,0.012145589,-0.053207204,-0.08628523,-0.082880855,-0.070682295,-0.059721295,-0.01984452
Rab6a,-0.08792173,0.05177919,-0.008613434,0.11086095,-0.05211199,0.08771756,-0.018012878,0.0937695,-0.10859819,-0.27844453,-0.07912767,-0.022284672,0.035777654,0.10683853,-0.088150896,0.07335007,-0.0059151375,0.0867254,0.04960304,-0.08934378
Fam168a,0.0007944167,-0.014840218,0.10703715,-0.08240571,-0.18461047,0.24087124,-0.056878053,-0.19187732,0.2509576,0.12722969,-0.010982888,0.071134016,0.010400018,-0.05867843,-0.06255235,0.21199349,0.022050606,-0.1867363,0.037733417,0.09719094
Fchsd2,0.15055706,-0.06517431,-0.04615843,-0.06402268,-0.053938735,0.010256707,-0.028055705,-0.2526389,0.124903336,0.4264434,0.15346734,0.18761374,-0.12232168,-0.09603285,-0.13067132,0.0045954944,0.041310053,-0.2677293,0.018761313,0.3858108
Stard10,-0.21076863,-0.21988422,0.6185864,0.36678976,0.3041347,-0.100657545,-0.16390558,-0.10761151,-0.19328047,-0.49735877,-0.21364373,-0.29869023,0.5253147,-0.024212833,0.1631867,-0.1054878,-0.1592361,0.77696514,-0.3498155,-0.4301117
Gm45620,-0.04534705,-0.069829956,-0.060460284,0.10342749,-0.03733783,0.089352444,-0.07405201,-0.056027357,-0.04538363,-0.011621153,-0.0449468,-0.068920836,-0.06394619,0.020286208,0.053185597,0.08180837,-0.07367034,-0.057456363,-0.042887323,0.010115739
Arap1,0.030879462,-0.08705756,0.077778436,0.0018072661,-0.025930772,-0.14694394,0.016095035,0.15242904,-0.033131056,-0.03165838,0.04735105,-0.09241084,0.1948317,-0.042223677,-0.036697082,-0.13566594,0.10663667,-0.14927591,0.086772345,-0.01463346
Pde2a,-0.08710768,-0.021756388,-0.078663915,-0.032074165,-0.03873539,-0.08004048,0.3880753,-0.12763514,-0.060485717,-0.05767018,-0.08615766,0.28083834,0.10520241,-0.015454794,-0.014780742,-0.08184551,0.43444288,0.09219803,-0.106932126,0.043473143
Art2b,0.35467845,-0.03148059,-0.106299914,-0.07472218,-0.034278974,-0.17069024,-0.21906592,0.10856185,-0.017590571,0.22067925,0.34581494,0.121702835,-0.35969552,-0.083043486,-0.11683456,-0.17147012,-0.18289348,-0.17804074,0.030349929,0.17172185
Lrrc51,-0.025062263,-0.1002143,-0.0857289,-0.037033282,-0.04998184,-0.030850083,0.0675648,-0.07887564,0.19758096,-0.010224144,0.003290298,-0.09880882,-0.011461457,-0.03031021,0.039718095,-0.032694798,0.08281614,0.09023819,-0.058561295,0.023380848
Il18bp,0.013372715,0.12765895,-0.12409053,-0.09841308,0.035834394,0.23361956,-0.13517062,-0.120476775,-0.11179992,-0.08427648,-0.0065196953,0.29178676,-0.0404469,-0.09486797,-0.10270656,0.23853682,-0.13485947,-0.12164171,0.41587386,0.04902414
Nup98,0.011878276,-0.02895833,-0.00067946315,0.2304791,-0.06674705,0.10112492,-0.123846516,0.0072453953,-0.22880901,-0.13543081,0.004198712,-0.209981,-0.036786363,0.1973817,-0.13125998,0.09754529,-0.06475467,0.12707873,-0.06703655,-0.21569365
Stim1,-0.09728525,-0.07429343,-0.0863143,0.08475993,-0.025735814,0.27156052,0.40251273,0.05864142,-0.19996001,-0.05403474,-0.09074634,-0.05472851,-0.13934265,0.115077116,0.022636995,0.2718895,0.44252133,-0.34531435,-0.0005346266,-0.017846249
Rrm1,-0.084005594,-0.177789,-0.35359663,1.2143006,0.43214086,0.07274016,-0.0168396,0.29136774,-0.943954,-0.7597402,-0.09118201,-0.2490692,-0.3278963,0.8838112,0.17513163,0.05277634,-0.0029856123,0.0205357,-1.04583,-0.7684586
Olfr552,-0.046063453,-0.04521053,0.06852645,-0.030167874,-0.03325077,-0.048977222,-0.04676459,-0.040130045,0.14965306,-0.023784934,-0.046049073,-0.0448759,-0.04304482,-0.02856719,-0.03210646,-0.04828968,-0.046624105,0.15258244,-0.035293438,-0.015783982
Trim68,-0.0912182,-0.10235355,-0.16135299,-0.11829872,0.0076935333,0.31205562,-0.04969732,-0.054366745,0.056418385,0.009451813,-0.09000431,-0.022273164,0.124547794,0.10822998,0.0044211647,0.28681976,-0.029674627,0.06798541,0.0647032,0.026157804
Hbb-bs,0.07864687,-0.007699601,-0.019067187,-0.061608344,0.046052646,-0.04203212,-0.086845085,0.08296586,-0.095096886,-0.0365021,0.088795476,0.021796014,0.012930295,0.0005788404,-0.0135844005,-0.05135829,-0.074223235,-0.124017335,0.041783947,0.024903245
Trim6,-0.05659517,-0.054413635,-0.0455926,-0.015938893,-0.023824053,0.020523412,-0.05838848,0.21617365,-0.03139874,0.000386812,-0.056558393,-0.053557754,-0.048874386,-0.011844806,-0.020897236,0.017583555,-0.058029156,0.15052325,-0.029048601,0.020850925
Trim34a,0.07043496,-0.07994142,0.034849226,-0.07786218,-0.013868789,0.0052722096,0.08110007,-0.12972309,0.0366851,0.35120702,0.08562692,0.16407095,-0.016802963,-0.018746551,-0.15809157,0.04624398,0.0005723459,-0.12861346,-0.020219643,0.35018212
Trim5,-0.031165613,-0.106052354,0.33221784,-0.18806113,-0.004906154,-0.095135584,-0.019554187,0.26487598,0.10781104,-0.058689535,-0.031868078,-0.066783585,0.15953691,-0.10894056,-0.019240627,-0.07591737,-0.00582552,0.20385861,0.3897286,-0.024383357
Trim12a,-0.048493907,0.07192688,0.05287153,-0.046327583,-0.24529934,0.27110523,0.07680636,-0.19093296,0.054643992,0.19745378,-0.039494846,0.20619613,-0.014109835,-0.1602,-0.20173651,0.2760423,0.054654893,-0.16852903,0.56247896,0.25389662
Gm15133,-0.08630527,0.17044975,-0.13923903,-0.04634383,-0.1064831,0.16930692,-0.028378861,-0.13295922,0.1818763,-0.07005212,-0.08531342,-0.009847973,-0.093457565,0.03267451,-0.060309988,0.17572242,-0.016893957,-0.03604099,0.352728,0.026033327
Trim12c,-0.04148791,-0.07907968,0.120299414,-0.16860792,-0.043345742,0.19249219,-0.02666675,0.444472,0.19208215,-0.01455652,-0.029899625,-0.035007097,-0.037118576,-0.11403402,-0.029482998,0.15287897,-0.024690092,0.28262812,-0.055255875,0.00456361
Trim30b,-0.022451395,0.03406115,-0.060997404,-0.020364499,-0.031169116,-0.086285524,-0.07853092,-0.055278864,-0.04154831,0.002005756,-0.021678334,0.12556858,0.020717595,-0.014754588,-0.027158653,-0.08387589,-0.078038566,-0.057122305,0.13628003,0.03004665
Trim30c,-0.06451823,0.17946386,-0.014518457,-0.053411923,-0.074920096,0.06550485,0.066485785,-0.12291407,-0.0955814,0.2740085,-0.036784314,0.25708127,-0.14324932,-0.042244576,-0.06693668,0.056404788,0.08729,-0.028255478,-0.08917098,0.29446685
Trim30a,-0.025274513,-0.10511658,-0.010710874,-0.09178548,-0.06674304,0.30418065,-0.16719078,0.31221873,0.17966463,0.2627864,-0.010889441,-0.0073079504,-0.009292243,-0.0035074898,-0.12548645,0.32037365,-0.1345321,0.1519844,0.095616296,0.05095729
Trim30d,-0.023403829,0.064398296,0.052258104,-0.07468733,-0.0974461,0.05382696,-0.15050258,-0.15870407,-0.08329313,0.31543383,-0.019981828,-0.18856439,0.18668358,0.034742992,-0.042284593,0.039345756,-0.10029421,-0.09163162,-0.013714542,0.081801705
Olfr655,-0.04597483,-0.034903705,-0.07181421,-0.092750706,-0.08718352,-0.058784265,0.19744623,0.017008035,-0.081835546,0.078497946,-0.04575724,-0.06619055,0.016568102,0.057358958,-0.0014315294,-0.060025852,0.21908072,-0.07381089,-0.08349482,-0.06505021
Fam160a2,-0.05599162,0.028407928,0.17033197,0.16686127,-0.05773032,0.05662174,-0.18066727,0.21402168,0.31305912,-0.17917779,-0.053648293,0.1660519,0.014477037,-0.13132212,-0.053331133,0.03980251,-0.17669846,-0.23986349,0.5264549,0.021853583
Tpp1,-0.026479235,-0.13257866,0.08359666,-0.08881415,-0.08075404,0.19255951,-0.01976213,0.10745592,-0.04522228,-0.13586044,-0.02676804,-0.1963628,0.20147425,0.04764973,-0.06498163,0.19908671,0.008287627,-0.018576859,0.25190347,-0.09737539
Gm4070,-0.007926698,0.1096738,-0.07267757,-0.017781688,-0.14480579,0.12871227,-0.20989572,0.20352246,-0.09911314,0.10657402,0.008170131,0.28631368,-0.07829001,0.03527478,0.056080297,0.16292611,-0.23838073,0.007214383,-0.12432547,-0.040586736
Gvin1,-0.07477853,-0.06506491,0.12369739,0.09930917,-0.03503539,0.09987966,0.13234395,-0.00954089,0.07262101,-0.04915802,-0.07371408,-0.00837099,-0.042456448,-0.023943499,0.034718484,0.086558335,0.15655322,-0.14524017,0.026127776,-0.1125076
Olfr715b,-0.05979997,-0.056649864,-0.043912392,-0.0010928008,-0.012478876,-0.0705614,0.024377005,-0.037886105,-0.02341663,0.3017812,-0.05974687,-0.05541398,0.037555262,0.004819011,-0.008252588,-0.068022095,0.032193977,-0.03982875,-0.020023061,0.052031253
Zfp143,-0.050584942,-0.07090651,-0.024128182,0.018082896,-0.0057062646,0.18317495,0.05056791,0.053087395,-0.25170672,-0.12237415,-0.06516136,0.02722643,-0.073224805,0.29411846,-0.050220486,0.16740821,0.07834027,-0.06410408,0.030561602,-0.12898234
Sbf2,-0.065456234,-0.011174845,-0.06153138,0.081412226,-0.05376606,0.016499396,0.020677261,-0.06004265,0.053713467,-0.04512951,-0.06544312,-0.064372726,-0.06270207,0.03098541,-0.052722,0.012425921,0.02810412,-0.060522556,0.5539489,-0.037829515
Ampd3,-0.043217085,-0.03911328,-0.07633525,-0.020951167,-0.03567824,0.05876777,0.073954314,-0.06854068,-0.04982545,0.009540274,-0.04242512,-0.09121173,0.0039583505,-0.013304662,-0.030211842,0.052631542,0.089276776,-0.07105335,-0.045436107,0.047760997
Rnf141,-0.01119336,-0.06018432,0.019620191,-0.10043404,0.062251218,0.17873158,-0.013977597,-0.11191813,-0.07605818,-0.04551659,-0.008476908,-0.11277806,-0.106802315,0.113766104,0.011889883,0.20209134,-0.04025573,0.051460177,-0.10949851,0.05708632
Mrvi1,-0.016288232,-0.067899935,-0.060008317,-0.03347905,-0.040533397,0.008159595,0.015375919,-0.056274675,-0.047309984,-0.01887349,-0.015533455,-0.06713423,-0.06294432,-0.029816335,0.10092109,0.0050284835,0.023000998,-0.05747826,-0.045207463,-0.000565564
Gm45615,-0.052188322,0.030331632,-0.06823271,-0.03928555,0.03879611,-0.0014888631,-0.0807237,-0.06415878,0.09037367,-0.023348833,-0.051791444,-0.07600808,-0.0714363,0.04544188,-0.044125754,-0.0044810725,-0.080372944,0.10412663,-0.0520829,-0.003372313
4933406I18Rik,-0.02611975,-0.017914545,-0.123349674,-0.06337361,0.07560764,0.16811971,0.09743023,0.072847456,0.09304703,0.12255379,-0.024435088,0.13710107,-0.06703652,-0.030134354,-0.007372091,0.15341,0.1189041,-0.11762984,-0.08988863,0.011035589
Pde3b,-0.021762824,-0.18840183,-0.027753877,0.012298307,0.008927859,0.34003443,0.17603642,-0.24600635,-0.0105744405,0.2510972,-0.013807275,-0.1588412,-0.060358625,0.007970067,-0.025811616,0.32280403,0.19615065,-0.2715562,-0.019387886,0.030696103
Cyp2r1,0.118664525,-0.043126423,-0.089553,-0.075790145,-0.079449795,-0.098118395,-0.09549182,-0.08761606,-0.08296536,-0.06821307,0.094340414,-0.09324978,-0.02612334,0.043413814,-0.016348012,-0.062538266,-0.095325045,-0.08824046,-0.08187461,-0.058715276
Plekha7,-0.026498225,-0.027161114,0.04073604,0.0375826,-0.05034663,-0.0869279,-0.081781104,-0.06634849,-0.0572354,0.22458307,-0.025741708,-0.077387825,0.013084784,0.021464797,-0.047684852,-0.0853286,-0.08145432,-0.067572005,-0.055098075,0.32697594
Nucb2,0.0065837246,0.024404926,0.01570031,-0.10990421,0.0597794,0.10799656,-0.016117044,-0.14936104,0.11528446,0.17398681,-0.014743351,-0.044806015,-0.07123629,-0.10356443,-0.012048975,0.094475344,-0.0021429523,-0.07822945,0.09011518,0.21060804
Xylt1,-0.014514687,-0.10860531,0.033038184,0.01561508,-0.07795953,0.23791488,-0.07221692,-0.13559555,-0.031618595,0.045196805,-0.020365503,-0.14658768,-0.05831826,0.010614415,0.046813074,0.2982592,-0.0652681,-0.045510285,0.015578324,0.104942374
Rps15a,0.5977799,0.86285836,-0.90302914,-0.37683424,-0.45672226,-0.53968406,0.6628012,-1.2769557,0.09741134,1.0748314,0.59622556,0.8964172,-0.99207264,-0.45723248,-0.54177564,-0.5299415,0.64606696,-1.2341499,0.10382868,0.89751875
Arl6ip1,-0.20027082,-0.23471709,0.12182442,0.9008355,-0.457472,0.20844175,-0.011133326,0.2487059,0.005508878,-0.73061955,-0.19570152,-0.11972159,0.27879533,0.7965098,-0.37790132,0.22296247,-0.023218947,0.2270658,-0.113971576,-0.4906869
Smg1,0.0510424,0.1783938,-0.21403159,-0.045373086,0.029259132,-0.0966828,0.030692792,-0.27965072,-0.12097073,0.039760344,0.039412025,0.14114434,0.0016645744,-0.0011275013,-0.07545438,-0.048153646,0.09425031,-0.17767021,0.15645514,0.018865798
Gm45155,-0.0056207194,-0.023862127,-0.10265768,-0.07421442,-0.026830088,-0.035291456,0.14663327,-0.09865467,-0.08904321,0.28858837,-0.004135441,-0.1102977,-0.022396374,-0.023544364,-0.038834713,0.003430802,0.16897868,-0.09994509,0.35553065,0.100736715
Knop1,0.034907866,0.032197516,-0.084827445,-0.1297169,0.0934263,0.14527082,-0.10217347,0.13777974,0.026716677,0.11026545,0.0012507598,0.1666912,-0.22384152,-0.11139858,0.07308595,0.13567746,-0.09865425,0.12598751,-0.09247664,0.038624156
Gprc5b,-0.05430657,-0.0064248573,-0.088846005,0.044257335,-0.050851237,0.1339936,0.063228995,-0.081561826,-0.06407208,-0.008593648,-0.053518083,0.08790318,-0.094574034,-0.029942688,-0.04574278,0.1676719,0.07852606,-0.08390997,-0.05997015,0.027124368
Thumpd1,0.00996426,0.07249091,0.029904746,-0.16256468,0.0063974136,0.0719266,-0.0780344,-0.082043804,-0.14759791,0.27884674,0.02191739,0.33964106,-0.10247638,-0.042515483,0.027352497,0.041243576,-0.10054064,0.10057879,-0.20062463,0.057737716
Rexo5,-0.07780569,-0.0034935512,0.15516625,0.18925658,-0.075445935,-0.022149082,0.1394954,0.12529436,-0.23780757,-0.020546308,-0.06988725,-0.18855894,-0.0022239974,0.16314445,-0.07360071,-0.034007218,0.12550679,-0.12546246,0.43912792,-0.12387353
Mosmo,0.058559477,-0.0094347,-0.088896215,0.13512199,0.08152794,0.041201234,-0.042636834,-0.13657542,-0.10829222,0.010315148,0.05394441,-0.118324116,-0.04357428,-0.060414698,-0.0076525575,0.06703652,-0.022686351,-0.0945219,-0.023069566,0.10239031
Eef2k,-0.0074010207,-0.062627554,-0.10303013,-0.05455545,0.027341658,0.55877477,-0.048219707,-0.1717548,-0.13820212,0.019123333,-0.004378035,-0.21239951,-0.13933869,0.04414724,-0.009778886,0.5198687,-0.07485395,-0.11826416,-0.1303329,0.121486485
Igsf6,-0.043116413,-0.044486236,0.060389355,-0.0686452,0.056177057,-0.038436808,-0.041990362,-0.05264565,-0.05893769,-0.0788964,-0.043139502,-0.045023657,0.123774156,-0.07121595,-0.06553177,-0.039541025,-0.042215984,-0.051800888,0.24511288,-0.091746174
Usp31,0.02977773,-0.08807289,-0.06759345,0.113301046,0.10151124,-0.043880153,-0.12901202,-0.12905551,-0.078783214,0.13726921,0.03191772,0.5065393,-0.07810918,-0.054386675,-0.008916253,-0.024743563,-0.04294586,-0.12905206,0.008085556,0.17337193
Ears2,0.118596785,0.0047716764,-0.11950699,-0.1685973,-0.040849067,-0.0729894,0.022779522,0.18156686,-0.18859677,0.00036160712,0.105515525,0.080784634,-0.011160974,-0.09468068,0.127827,-0.07948356,0.04396045,-0.038990077,-0.1022677,0.08857385
Plk1,-0.046995956,-0.057103198,-0.36635745,1.1811848,-0.74421775,0.15987067,0.0056647994,0.6742884,-0.7139882,-0.75320786,-0.05027967,-0.1522353,-0.23090258,1.5744132,-0.7719752,0.1475598,0.029749723,0.4297851,-0.81109905,-0.5881299
Rbbp6,0.0018349403,-0.16806795,-0.038098615,-0.17573474,-0.09287277,0.17289644,0.07777904,0.073578075,0.097923435,0.2495494,0.0031562755,-0.06903099,-0.08201573,-0.017738009,-0.106002636,0.14829051,0.066339344,0.32478073,-0.034026314,0.17124471
Tnrc6a,-0.029324822,0.07764666,-0.3323404,0.060577206,0.050109245,0.10047792,0.2031448,-0.25370777,0.019321037,0.36417347,-0.04031617,0.029889122,-0.02237401,-0.028842181,-0.123567395,0.095680036,0.16112827,-0.26338774,0.06679718,0.16485895
Il4ra,0.15658604,0.112503365,-0.28257865,-0.053794663,-0.15575893,-0.12620546,0.11514631,-0.1425931,-0.027261462,0.39828038,0.16144963,0.2747712,-0.25876892,-0.094037116,-0.070151925,-0.10690325,0.07800396,-0.22784665,0.12102523,0.23985611
