gene_name,0,1,2,3,4,5,6,7,8,9
G630030J09Rik,0.45263734,-0.116709195,-0.51369303,0.5578875,-0.3944375,0.24315538,-0.67006826,0.35446998,-0.44460532,-0.1558984
Gm10640,1.1777678,-0.44217438,-0.4634121,-0.18981908,-0.22185601,-0.691765,0.38637668,-0.30265316,-0.26583013,0.2902254
4931406P16Rik,0.18189277,0.2868732,0.36814055,0.30370867,-0.12352673,0.075954035,-1.4974966,-0.27950317,-0.3542338,0.39704797
Gm12764,-0.40853217,0.84456074,-0.041254118,-0.2651009,-0.22114772,-0.7806119,-0.33978885,-0.1863614,0.37045568,0.03885606
Gpatch1,0.13211782,0.42815647,-0.15659128,-0.09423136,0.47687688,-0.12629823,-0.039930917,-0.055313557,-0.56781703,0.048709538
Faap24,-0.06895998,-0.06220999,-0.85286033,0.42723024,0.5733828,0.59438586,-0.36912182,1.786212,-1.2632324,-0.70171285
B230322F03Rik,-0.3110627,1.14659,-0.5507596,-0.2262211,-0.13032562,0.37346774,0.86590415,-0.46279815,-0.23088138,0.5555014
Ankrd27,0.16231447,-0.24367851,0.09983832,-0.31967646,-0.06909669,0.09218912,-0.11279647,0.83515984,0.038264375,-0.15599313
Zfp507,0.907444,0.08771327,-0.48309922,-0.5790215,-0.19137955,0.40148973,0.099972144,-0.48790503,0.41234386,0.46263772
Uri1,-0.21420489,0.13437837,-0.14623515,-0.52590865,0.7894874,1.0983521,-0.33372658,-0.7086173,1.0796703,-0.2645613
Gm37494,0.4926391,-0.6541911,-0.30520254,-0.24998908,0.091059834,1.8851713,-0.29952163,-0.3937679,-0.11593415,0.02857204
Gm26526,-0.024072058,-0.22059157,-0.088808,-0.025116544,-0.9575388,0.11542957,1.3555816,0.44347998,0.47809088,0.13864416
AI987944,0.83717144,-0.1696083,-0.25156957,-0.67147404,0.20680064,0.6041957,-1.0702217,-0.11999568,0.6780503,0.23763147
AW146154,0.12629329,0.41297725,0.3436424,-0.20397796,-0.46525005,-0.47839466,1.2317927,-0.7117448,-0.007957062,0.1543788
Zfp788,0.34575915,-0.0406529,0.20567419,-0.4608932,0.181258,-0.6169522,0.4417837,-0.4253913,0.48285592,0.39335114
Zfp141,0.3360462,-0.05063942,-0.60470325,-0.36432388,-0.5122863,0.10770578,1.039299,0.49488333,0.6440391,0.24609886
Zfp975,0.23507856,-0.30451867,-0.16180058,-0.28823373,-0.10919881,0.3257683,-0.55055296,-0.26855165,0.46995068,0.0968316
Nkg7,-1.7393466,-5.490945,4.905539,1.7476618,3.1446228,-1.5474218,-4.2165127,2.840377,0.5605305,-4.665153
Cldnd2,0.031093186,0.19532648,0.18007398,-0.29800472,-0.25742453,-0.7873455,-0.3509706,-0.19852729,-0.22254382,0.38731137
Cd33,-0.28375003,-0.009933277,0.27932402,-0.10193596,-0.033644233,-0.7146375,-0.24822482,-0.11292567,-0.08046963,0.21045712
Zfp658,0.5544921,-0.4092202,-0.4706196,-0.1685422,0.5647871,-0.6258806,-0.10911943,0.34706438,-0.3461147,0.0522173
Zfp719,0.7837528,-0.33062795,-0.32101545,-0.24835534,-0.23417404,-0.26995897,0.20355314,-0.21295096,0.5127701,0.51231706
Siglece,-0.26311675,0.00042554317,0.27345857,-0.17562471,-0.10558854,-0.6899177,-0.22915247,-0.124161616,0.2544137,0.10781358
Klk13,-0.074721806,0.11913622,0.06536636,0.08308812,-0.35481822,-0.5188987,-0.07057934,-0.13417485,-0.22753006,-0.31056637
Klk8,2.7607064,0.76869,-1.3920517,-0.77645665,-1.3404013,-1.8189305,2.0587237,-1.5560254,0.80796003,1.1774906
2410002F23Rik,0.9023477,-0.15630968,-0.38633022,-0.3428848,0.37200677,-0.06563911,0.033815112,-0.19998096,-0.55179745,0.5066499
1700008O03Rik,-0.09624935,0.5919816,-0.22338109,-0.18456069,-0.12473479,-0.73152876,-0.27628386,-0.14346838,-0.13589472,0.11594189
Josd2,-0.56471884,-0.5856025,1.5015181,-0.33511713,0.33073595,-0.331418,-1.1347699,0.0074623544,0.98893535,0.124309115
Fam71e1,0.36873904,-0.37807858,-0.057909064,-0.03232819,-0.14889105,-0.16307391,-0.075394,0.042003453,-0.33843964,0.032518752
Napsa,-0.18762442,-0.0022462483,0.73798007,-0.6479418,-0.047435,-0.5075106,-0.13318959,0.014928892,-0.044273917,-0.028790735
Tbc1d17,-0.35658848,-0.1614901,0.27387246,-0.3440232,0.33958077,0.6038668,0.7010198,-0.3572294,-0.063815095,0.23520277
Akt1s1,1.2617586,0.040153123,-0.53071696,-0.30797786,-0.92863,-0.54459614,0.888236,-0.62472945,0.52446514,0.9710976
Ptov1,-0.4532639,0.5341344,-0.21520635,-0.22315593,-0.46148634,2.469532,0.07584528,-0.584106,-0.46955565,0.3845147
Fuz,0.3143357,0.1779911,-0.036133945,-0.15727559,-0.2620207,0.7097512,0.56573343,-0.8440585,-0.026489306,-0.11570213
Tsks,-0.42037335,-0.1302004,0.3833995,0.072479814,-0.082621165,-0.7611894,0.20436451,0.17529874,-0.31675598,-0.22107719
Gm15545,-0.38847736,0.9159196,-0.21418147,-0.26565728,-0.24414165,-0.056413747,0.3056594,0.28363526,0.49838212,0.14881437
Prr12,0.85466903,-0.19107214,-0.5242833,0.18529943,-0.19601297,0.8855675,-1.0303168,-0.67583674,0.5708718,0.17612454
Rcn3,0.2942647,-0.23557253,-0.47472593,-0.49290016,1.0462338,-0.43988588,1.0130023,0.8536318,-0.4975542,-0.55452585
Gm45669,0.36266488,-0.051717557,-0.21689795,-0.040824633,-0.4049972,-0.15196113,-0.06501383,-0.31570086,-0.0575868,0.6319999
Fcgrt,-1.7245618,0.06500868,1.6372505,0.16379456,0.5558525,-1.485522,-1.1493132,1.8831294,0.9885989,-1.0847725
Tead2,0.20801695,0.008188749,-0.20197204,-0.24454482,0.17296126,-0.6686957,-0.2134183,-0.13543403,-0.15184788,0.0126879765
Cd37,-0.15200184,-1.9910748,1.2637745,-0.22819708,-0.71032095,1.5300672,0.026570486,0.20995355,0.8788805,-0.22992885
Ruvbl2,-0.16876653,0.2634097,-0.24768801,-0.41733986,1.0228963,0.55892247,-0.37216955,-0.32337373,-0.17962056,0.59701604
Gys1,0.22626978,0.63291097,0.016150007,-0.24171543,-0.04722473,-0.3117295,-0.3013994,-0.42395768,0.11051066,0.22746144
Ftl1,-1.204429,-0.15680772,0.5911517,-2.6316113,1.3999634,2.8770933,0.2260999,0.18599378,0.8727953,0.5634588
Dhdh,0.054512676,0.10320998,0.047966626,-0.27306914,0.17147286,-0.84955615,0.10975618,-0.2659309,0.21772832,-0.1526528
Ppp1r15a,-2.0212922,2.1481683,0.6277126,-0.29047638,-0.3053108,-0.2854407,1.0415295,-0.8973396,1.6905028,0.161516
Dbp,0.4282124,-0.41094112,-0.42867434,-0.50374156,-0.53768533,0.38488135,2.5646026,-0.1641788,-0.41954926,0.68313587
Sphk2,0.81093633,-0.109374635,-0.5778013,0.18970387,-0.59694695,0.37304989,0.20593187,-0.037869483,0.1435905,-0.19226082
Grwd1,1.1208936,0.47834665,-0.7964811,-0.6337039,0.57991236,-0.9413082,0.59665674,-0.053221904,-0.50920063,0.4180293
Grin2d,0.106702074,0.25275952,-0.24474071,-0.23866256,-0.18416789,-0.74168104,-0.2936504,-0.16310224,0.3984887,0.053635493
Emp3,-1.7860042,-1.5224855,1.5215409,2.625038,1.1856072,1.2893012,-3.3356786,3.1778316,-3.382054,-3.1629977
Ccdc114,0.06445886,0.42420864,-0.36700484,-0.26063558,-0.18076034,0.28854108,-0.2232781,-0.011563737,-0.046487562,0.55969167
Kcnc1,0.6514919,1.2607126,0.061845973,-0.23513019,-0.2710318,-1.2588366,-0.35782617,-0.54218024,-0.36703312,0.6116046
Ldha,0.67103523,-3.9441414,1.3662212,-0.2926201,3.0750449,0.8824867,-2.319029,1.7014657,-1.3089265,-1.8570783
Spty2d1,-0.7544704,-0.26297474,1.0683663,0.32768294,-0.35477766,0.22964765,-0.7908045,1.086643,-0.71177167,-0.15295553
Nav2,0.2476692,-0.52852714,-0.3990563,-0.008429855,-0.43886688,1.7928795,-0.263103,-0.377593,-0.07102675,0.49649993
Tubgcp5,0.4687257,-0.6406405,-0.68801814,0.33742917,0.66484034,0.74158865,0.19497553,-0.50669074,-0.08504788,-0.122614086
Ube3a,0.8329716,-0.23196074,-0.8773654,-0.34358045,-0.3806108,0.8288321,0.37150475,0.1677453,-0.035626348,0.7012681
Klf13,1.8096988,1.2715443,-1.0655743,-0.6861194,-1.5574561,1.6133561,0.64908206,-2.2054834,-0.87838674,1.5677602
Gm32633,-0.28183284,0.45378187,-0.10856428,-0.2770935,0.09700872,-0.42092124,0.12699114,-0.21803437,-0.23041266,0.056371808
Trpm1,1.0302329,0.23769249,-0.6857988,-0.34217364,-0.61494625,-0.2862535,1.017032,-0.48277155,0.23012404,0.54370594
Mphosph10,0.2937903,0.56706226,0.11420995,-0.94875425,0.99496657,-0.42817143,-0.92914695,0.15286845,-0.66006744,0.95013803
Tm2d3,0.6371756,-0.83914524,0.05478115,-0.42044693,1.4364525,-0.27104294,-0.5773717,-0.27941898,0.16663732,-0.007847857
Selenos,-1.2235528,-1.1827465,1.2169071,-0.712179,2.1364753,-0.13251503,-1.4825008,2.917128,-0.22356421,-1.517041
Asb7,0.47405005,-0.58174974,0.036719162,-0.043980647,-0.20982173,0.3620661,-0.039641175,-0.054010477,-0.066676706,0.24410556
Igf1r,1.8027136,0.2093867,-0.6460109,-0.22576736,-0.32599345,-0.69114226,-0.6740984,-0.42700723,-0.37923148,0.37645587
Pgpep1l,-0.81020707,2.5748546,-0.5532602,-0.1838019,-0.13305016,-0.7828359,0.71629965,-0.37426016,0.03282059,0.18440552
Gm16157,-0.45657837,0.8979192,-0.50107336,-0.1336221,-0.34177396,0.1645151,0.82643485,-0.33890012,-0.33657914,0.98873496
Fam169b,-0.11420249,1.0796268,-1.2090625,-0.4275669,-1.1046147,1.613208,2.424085,-1.1850759,0.46504146,1.1270593
Arrdc4,-0.74544823,0.6096043,-0.044280566,-0.21558411,-0.033081036,-0.16264059,0.4899547,-0.2708293,-0.24987319,0.6225222
Mctp2,-0.042567078,-0.41594645,0.46973446,0.7554741,-0.16511194,-0.9093752,0.023722975,-0.21761848,0.530046,-0.21353684
Chd2,0.9447226,-0.07667674,-0.5564436,-0.33775625,-1.4610126,0.35919458,-0.073620945,0.09842527,1.3201616,0.98640454
AU020206,-1.8359059,-0.9883624,1.7324678,-0.01681661,1.5245048,0.61051375,-0.9088198,1.0242282,-0.16757193,-1.0381913
Klhl25,0.46634156,-0.30369225,0.27515876,-0.12880361,-0.08253766,0.5793555,-1.0300142,-0.03784789,0.16028531,-0.2158085
Det1,1.5422877,0.112544656,-0.18158548,-0.21879768,0.23271665,-1.0053425,-0.86972696,-0.6069358,-0.1700905,0.23166098
Isg20,0.49087268,0.38606256,-0.5941541,-0.35014826,-0.47195953,1.571618,-1.3532474,-0.48916176,0.94546914,0.66971016
Abhd2,-0.19830748,-0.41871348,0.22675328,-0.089474134,-0.26735425,0.90848374,0.47355768,0.052285947,0.38293892,-0.38275477
Gm45168,0.07419915,-0.09239388,-0.27277535,-0.30953214,-0.017577928,-0.05801091,-0.31649962,0.22281188,-0.21907727,-0.02793973
Zfp710,0.6839694,-0.3451129,-0.38595092,-0.25360096,-0.09781961,0.7551274,-0.40279105,0.19964932,0.08890124,0.08503396
Idh2,1.3097091,-0.71849185,-0.9964656,-0.17104125,0.16678315,1.6867498,0.46423036,-0.7800022,-0.8571172,0.2464398
Sema4b,1.8205652,-0.2645463,-1.1102589,-0.10677531,-0.4821454,0.70837075,0.5584463,-0.78330934,-0.69920206,0.4232918
Ngrn,0.42746964,-0.627062,0.44357476,-0.77071214,0.3677862,0.19532938,-1.0800016,0.72793365,0.26830214,0.1190784
Rccd1,1.4716388,0.6006027,-0.5575316,-0.5368364,-0.5086855,-1.4479814,-0.43597844,0.28372768,-0.17940927,1.3815169
Prc1,-0.20025909,-0.19124137,-1.4010792,9.275105,-4.8277607,0.5015692,0.20618403,-0.6753429,-3.7737005,-3.794177
Furin,-0.84528416,-0.478829,1.3480538,-0.52922046,0.4634089,0.012412185,-1.1000342,0.35097706,1.766834,-0.620759
Crtc3,0.36898515,-1.0605278,-0.6373206,0.05341427,-0.52777165,2.997696,0.95710903,-1.0075738,-0.8048038,1.1037763
Zscan2,0.39014882,-0.6314034,-0.1624434,-0.17667788,-0.32899803,0.97673833,1.1641016,-0.38882828,-0.17051385,0.16878659
Whamm,-0.13504285,-0.14312318,0.41548836,-0.38795903,-0.14459774,-0.66615665,1.1017501,0.28641215,-0.0010881611,0.53917795
Tm6sf1,-1.2062557,-0.8539651,2.3189092,-0.06049308,1.0275755,-1.521477,-0.9051814,0.80360234,0.8175854,-1.2458193
Hdgfl3,0.8558822,1.1989173,-0.9797499,-0.08362842,-0.26722085,-0.91552484,-0.4373361,-0.42417383,0.8974165,0.6274546
Mex3b,0.5011066,-0.31617796,-0.43054664,-0.013113982,-0.09110061,1.0134852,0.258009,-0.5941915,-0.3826643,0.6891087
A530021J07Rik,0.520326,-0.15897839,-0.47026214,-0.2797772,-0.15478216,0.14992775,-0.13906628,0.3327338,-0.3104549,0.16490018
Gm16638,-0.11370424,0.44216317,-0.09468573,-0.14439394,-0.4128472,0.4171251,-0.09386204,-0.3266897,0.015092112,0.005155524
Mesd,1.5099641,0.04326401,-0.87493974,0.10241177,-0.4838701,-0.4953796,0.23210993,-0.29428256,-0.37352374,0.5896294
Ctsc,-1.2020472,-1.2440517,1.7640927,0.46195924,1.6184453,-0.995236,-1.15176,2.1337943,-0.5751962,-2.3057365
Gm26522,0.41873622,-0.07910567,-0.49132144,-0.15503612,-0.06447025,0.6019202,0.5729625,-0.031002937,-0.55606925,0.4638861
Tmem135,0.13098867,-0.44648388,0.00695096,-0.6336782,0.87354064,0.7964491,-0.2269707,-0.57158875,0.6336479,0.22957811
Sytl2,-1.4619759,-1.2581513,2.6184058,1.1019208,0.41403028,-1.1385851,-1.2987329,1.7831886,-1.2072518,-1.5562626
Pcf11,-1.2101879,0.1152701,0.055969704,0.02933346,-0.0067822183,-0.032175582,0.8924032,1.183278,0.38484272,0.24142283
Prcp,-0.019771408,0.17773893,-0.021825554,-0.17119008,0.23632316,-0.28179866,1.1211878,-0.31968158,-0.24015552,0.15285191
Nars2,0.33202255,0.9097826,-0.24376507,-0.29395005,-0.11814226,-0.2271988,-0.07595604,-0.15766916,-0.08074014,0.13624968
Ints4,0.4077193,-0.4169859,0.065668374,-0.29740652,0.55591416,-0.22029927,-0.41418436,0.6877366,-0.43687272,-0.03557092
Aamdc,-0.10121225,-0.07421825,-0.24503365,-0.14060913,0.4279163,0.9075146,-0.4802319,-0.03110564,0.47199517,-0.06807786
Rsf1,-0.50554454,0.35201862,-0.06398652,0.2992331,0.30433163,0.8353814,0.6455493,-0.7311909,-0.37869382,-0.28560504
Aqp11,0.4860984,-0.08312084,-0.24430542,-0.36276838,-0.19971406,0.28025186,-0.6101949,-0.30856293,-0.0076320334,0.43668246
Myo7a,-0.1693428,0.8539851,-0.2671904,-0.2461846,-0.19990903,-0.7751001,-0.33154204,-0.17870732,-0.18724854,0.49863553
Acer3,0.41037118,0.31813905,0.3548231,0.1694849,0.3276364,-1.3597828,-0.48885635,-0.3488888,-0.2601334,0.149256
Uvrag,0.58862936,-0.48667148,-0.09229706,0.06124863,0.089832686,0.22839756,-0.15361014,-0.5544992,0.6402435,-0.20333219
Arrb1,0.431478,-0.0035961212,-0.56711215,-0.075616606,-0.26154104,-0.04625144,1.1542268,-0.49959776,0.08411701,0.94955945
Tpbgl,-0.19043018,0.20771399,-0.026797662,-0.17079544,-0.12631023,-0.8004147,0.19432878,-0.16722186,-0.14984727,0.16475932
Gm38405,0.38536644,0.11799827,-0.34709692,0.015102466,-0.026272569,-0.85010475,-0.4284736,-0.24396996,-0.2853313,0.5843956
Rab6a,-0.4199242,0.6370949,0.12436303,0.4716318,-0.45344394,0.007814489,0.019924171,0.36796358,-0.2245911,-0.5456851
Fam168a,0.15089303,0.19111405,0.2886714,-0.47136164,-0.75010514,0.75291806,0.019638399,-0.67751074,0.85558784,0.41550514
Fchsd2,1.5949514,-0.019759877,-0.37638944,-0.5545505,-0.6827994,-0.36168942,-0.008349018,-0.9393406,0.43354997,1.244391
Stard10,-1.6571207,-1.1570894,2.482052,0.54988456,1.5832198,-0.953304,-1.0186666,1.5074067,-1.2326235,-1.8138219
Gm45620,-0.21586518,-0.13422595,-0.28945336,0.1578242,0.12844902,0.05327147,-0.36772555,-0.19453946,-0.20407099,0.060707945
Arap1,0.51594245,-0.34289137,0.7254764,-0.33726695,-0.25318742,-1.1154886,0.53788686,-0.04968226,0.07643974,0.10961089
Pde2a,-0.5793158,0.5337963,0.1417373,-0.23121229,-0.1440774,-0.8262445,2.5165067,0.012976057,-0.37037578,0.08372063
Art2b,3.1866002,0.055654004,-1.1423213,-0.53212315,-0.56604284,-1.307909,-1.2437503,-0.16907187,0.018368952,0.56460416
Lrrc51,0.1821977,-0.33163247,-0.19614886,-0.29164246,0.038164023,-0.56209654,0.5155644,0.084623605,0.51150423,0.10463161
Il18bp,0.2761997,1.0034381,-0.35489064,-0.62767124,-0.27602136,0.8955685,-0.7691068,-0.43150964,0.45187464,0.046067398
Nup98,0.2833223,0.009899189,-0.06742944,1.0090152,-0.6708414,0.1378455,-0.3892604,0.31112048,-0.81171244,-0.5961896
Stim1,-0.6236466,-0.2181131,-0.48847067,0.45121446,0.06288182,1.074814,2.5632718,-0.597323,-0.5986549,-0.13818379
Rrm1,-0.5806156,-0.9307254,-1.6629654,5.219309,1.9660182,-0.10275377,0.03213533,0.53316313,-4.8383565,-2.8638725
Olfr552,-0.21984199,0.025608234,0.037903845,-0.27306145,-0.19807307,-0.6459073,-0.19138208,0.27681902,0.40815154,-0.03313249
Trim68,-0.61728764,-0.14377657,0.021027494,0.005349391,0.068231285,1.1550528,0.17590906,0.07939688,0.30965254,-0.019916024
Hbb-bs,0.8699524,0.14386879,0.0227249,-0.23517,0.11102518,-0.66239876,-0.49184188,-0.10780961,-0.197846,0.0658949
Trim6,-0.30982018,-0.033930764,-0.21832609,-0.18906927,-0.12706389,-0.29188842,-0.26528314,0.68198985,-0.13526286,0.10556951
Trim34a,0.8049861,-0.18606962,-0.06464356,-0.32818687,-0.63627785,-0.13786028,0.5234989,-0.44973207,0.090029016,0.98666793
Trim5,-0.14183834,-0.35493138,1.1047623,-0.8453761,-0.11449803,-0.79438525,-0.13689785,0.8905493,1.0762264,-0.3536836
Trim12a,-0.16543958,0.8605103,0.118018515,-0.75512373,-1.497185,1.0971321,0.6480192,-0.6850412,1.2368958,0.81449395
Gm15133,-0.57301563,1.4739385,-0.52871,-0.100503094,-0.5211135,0.5579885,-0.101908036,-0.2683469,1.2339865,0.018021295
Trim12c,-0.12285784,-0.2102465,0.21981235,-0.8646195,-0.20380606,0.43522224,-0.013713273,1.1529287,0.500838,0.18582287
Trim30b,-0.021257943,0.48116127,-0.05884394,-0.20724383,-0.1733362,-0.8371563,-0.39592448,-0.19247746,0.1433946,0.13657564
Trim30c,-0.16667017,1.4938723,-0.3974557,-0.3629482,-0.4580481,-0.083253615,0.49595612,-0.23541108,-0.4447021,0.81245685
Trim30a,-0.009483208,-0.3211149,-0.06297311,-0.29786038,-0.6942392,1.3353796,-0.95217806,0.78269684,0.7454546,0.4641327
Trim30d,-0.04975091,0.6719292,0.65401626,-0.14812806,-0.42159513,-0.17493302,-0.67174315,-0.4230948,-0.26564264,0.6903275
Olfr655,-0.22248594,0.07459676,-0.09705834,-0.11368526,-0.22985506,-0.7089803,1.3348333,-0.11306897,-0.39192107,0.11070035
Fam160a2,-0.32646,0.49049136,0.4267787,-0.21134509,-0.3449964,-0.17247832,-1.0863624,-0.14514884,1.9617133,-0.12772392
Tpp1,-0.026351565,-0.5966708,0.632956,-0.1293007,-0.49661344,0.683554,-0.11664323,0.16125402,0.34877393,-0.20086156
Gm4070,0.18056257,1.0795336,-0.33099315,-0.031274445,-0.16790262,0.48921803,-1.276328,0.18277843,-0.5213997,0.22472525
Gvin1,-0.47585332,0.076940306,0.16665156,0.005520646,0.06565183,0.07879892,0.90579885,-0.30387947,0.2870519,-0.2649408
Olfr715b,-0.33687887,-0.048224866,0.02192277,-0.10415361,-0.044701364,-0.75195414,0.25542742,-0.12857395,-0.093878075,0.84771353
Zfp143,-0.24803141,0.00501771,-0.22031553,0.8986506,-0.1796948,0.51330596,0.35235134,-0.025823154,-0.6990483,-0.34663844
Sbf2,-0.38696244,0.21667142,-0.28991482,-0.11727521,-0.3387682,-0.31960678,0.22707559,-0.20773849,1.2180599,-0.12242059
Ampd3,-0.1995505,0.035617445,-0.13449013,-0.20328468,-0.1988466,-0.10353196,0.5583306,-0.24245284,-0.22246554,0.20008639
Rnf141,0.05693488,-0.15963863,-0.22504449,0.061283167,0.26091704,0.6997015,-0.032733515,-0.046141375,-0.4229305,0.23784804
Mrvi1,0.031255748,-0.1217631,-0.2862031,-0.28344023,0.30908296,-0.35936242,0.19433588,-0.19507235,-0.21432456,0.02009249
Gm45615,-0.27491122,0.45664176,-0.32585827,-0.04586059,-0.03680831,-0.4104691,-0.41178367,0.13666922,0.19493906,0.0072193327
4933406I18Rik,-0.059497762,0.1341046,-0.42316592,-0.343113,0.097524084,0.43807614,0.6931716,-0.11389853,0.13229904,0.38858652
Pde3b,0.017027149,-0.76081437,-0.16022922,-0.051725753,-0.08509181,1.348441,1.4927974,-1.0217073,-0.05331304,0.6362915
Cyp2r1,1.1753381,0.01048499,-0.24671383,-0.12539132,-0.2680023,-0.72248274,-0.5105206,-0.3095534,-0.39234936,-0.20946224
Plekha7,-0.056699693,0.11437433,0.13594466,0.029515365,-0.30945343,-0.8449635,-0.41896656,-0.23221484,-0.26328853,0.8405378
Nucb2,0.21488889,0.3690934,-0.13768993,-0.6788207,0.1535943,0.12134687,-0.029330488,-0.3836234,0.5377539,0.76593256
Xylt1,0.037361667,-0.40871334,-0.0687297,-0.048759457,-0.011761341,1.2165312,-0.37761658,-0.29296488,-0.052319374,0.48725027
Rps15a,5.313367,5.974323,-4.4433203,-2.3750772,-3.4754276,-3.234422,4.436904,-4.5574365,0.5086489,3.9348397
Arl6ip1,-1.5680857,-1.1691989,0.92998606,4.2432613,-2.8005235,0.8118681,-0.07262233,0.8456971,-0.18122232,-2.50172
Smg1,0.57226837,1.3365812,-0.3920078,-0.29278332,-0.2066659,-0.64517623,0.38616958,-0.78773326,-0.062317017,0.2051234
Gm45155,0.11713311,0.115258485,-0.26194897,-0.34352636,-0.3644622,-0.3679488,1.00766,-0.35133377,0.4085829,0.6366189
Knop1,0.49277896,0.48569635,-0.8321387,-0.73291194,0.5795125,0.3427771,-0.38758335,0.5243032,-0.075922884,0.36411744
Gprc5b,-0.29525226,0.53038186,-0.42895824,-0.12679356,-0.30394343,0.51472306,0.48750383,-0.290143,-0.293379,0.118085906
Thumpd1,0.3866444,0.9954268,-0.16820553,-0.57407343,0.1309512,-0.16473368,-0.50499994,0.116470724,-0.8130187,0.62411726
Rexo5,-0.45296824,0.19142021,0.10567355,0.8075752,-0.475348,-0.56914985,1.0577229,-0.045305412,0.10909909,-0.41840628
Mosmo,0.6801875,0.23175491,-0.27677196,-0.116423614,0.1850002,-0.0261161,-0.23305158,-0.39332917,-0.35981986,0.19090626
Eef2k,0.092603154,-0.17281587,-0.56831336,-0.07806762,-0.007933793,2.4075146,-0.2386282,-0.5025704,-0.6525049,0.45866862
Igsf6,-0.195719,0.029726295,0.47406405,-0.49126926,-0.069380015,-0.5988899,-0.16392627,-0.17826785,0.29399815,-0.32500458
Usp31,0.41512188,0.5039648,-0.33936843,-0.06747355,0.28879017,-0.5193647,-0.23310417,-0.46115118,-0.21096808,0.28236505
Ears2,1.1614877,0.3641192,-0.2565239,-0.7661298,0.28428698,-0.81355083,0.20117795,0.002124114,-0.754432,0.38576245
Plk1,-0.21417469,-0.10875266,-1.4320867,7.4224405,-5.144112,0.40663576,0.22385369,1.882025,-3.6934516,-2.7445679
Rbbp6,0.32726085,-0.49133927,-0.21434292,-0.5083744,-0.63823724,0.41056275,0.6192716,0.78341913,0.25191975,0.76157457
Tnrc6a,-0.06563406,0.8577027,-0.68599457,-0.12828638,-0.29531056,0.12782118,1.4316158,-0.9190448,0.19983342,1.0651529
Il4ra,1.584605,1.1383715,-1.2481949,-0.52809864,-0.7006682,-0.9609109,0.7268785,-0.6788852,0.15861596,1.2229967
Il21r,1.9765481,-0.7650348,-0.5168033,0.10212626,-0.6618798,1.1736687,-1.8317214,-0.5481644,-0.057426963,0.2300046
Sbk1,0.26405886,-0.53280675,0.08602521,-0.26088414,0.3208979,-0.45772767,1.0351268,0.5890585,-0.7939211,0.12209182
Cln3,0.051368408,-0.7689618,-0.123367995,-0.26803938,-0.64363617,1.5124797,-0.08484134,-0.07815679,1.6970533,0.18342882
Nupr1,-0.19259265,0.03153008,0.467228,-0.4985652,-0.42417628,-0.5956752,-0.16118754,0.23244761,0.29074797,-0.010381504
2510046G10Rik,0.316502,0.09200034,-0.06301531,-0.32410595,1.3652698,-0.40154892,-0.4549941,-0.48419857,-0.20464048,0.025562512
Slx1b,0.34156728,0.17363553,-0.19547111,-0.3002397,-0.32203045,0.67026234,0.350627,-0.030143794,-0.40071166,0.17138764
Gdpd3,-0.04913693,0.29405773,-0.2482093,-0.0038910338,-0.017513659,-0.23796582,-0.23032287,-0.18323533,-0.25345504,-0.19760111
Ypel3,-1.5679474,-0.31447276,0.57971627,-0.45378885,-1.9217446,3.3754258,2.5634,-2.1398118,2.5022833,1.120704
Tbx6,0.26874515,-0.12412599,-0.31273413,-0.17319833,0.5196361,-0.76074463,0.2080344,-0.22853327,-0.29958242,-0.18641147
Ino80e,-0.7539199,0.17912154,0.09660569,0.5435863,0.7906788,0.12074016,-0.97870153,0.43362898,0.47396323,-0.9531606
Taok2,0.3601679,-0.043878783,0.4957624,0.16358222,-0.21063262,0.03846578,-0.72217196,-0.56086415,-0.303645,0.26979205
Kctd13,0.52642477,0.34307122,-0.34834504,-0.2168493,0.4114128,0.35911697,-0.49080348,-0.36967883,-0.009234521,-0.28316072
Mvp,0.0023420928,-0.5855673,0.75584394,-0.5295507,-0.041335322,0.7275412,-0.3847116,0.23134382,0.20819975,-0.21813565
Kif22,-0.21207318,-0.679158,-1.4136415,7.6385727,-3.7962823,0.106000744,-0.090546906,1.5043498,-3.498599,-3.468346
AI467606,0.13193053,-0.41512144,-0.5409901,0.13523526,-0.6269955,1.4789664,0.35111532,-0.06319102,0.4040275,0.3478121
Qprt,-0.4258473,-0.11744468,0.59767866,0.034296177,0.17669012,-0.04330136,0.36533827,-0.13077542,-0.5248691,0.052262094
Spn,-2.941248,-1.5206822,3.1405134,1.0644457,1.148734,-0.8642721,-1.188534,2.6044059,-0.29882312,-2.387379
Zfp553,0.27776635,-0.4017889,-0.20733277,-0.31972033,0.23841293,1.1069764,-0.18917221,0.032905452,-0.96538997,0.9873351
Zfp771,0.02356372,-0.34706825,0.2270022,-0.46171382,0.16799286,0.7661278,-0.056784373,-0.32565013,0.75599384,-0.054110393
Itgal,-1.9893659,-2.937185,3.3629763,1.3296822,1.1658604,-0.08450712,-2.4759736,1.9408989,0.37190124,-2.8609552
Zfp747,-0.123263806,-0.060341015,0.27952057,-0.04184948,0.10360452,-0.4694707,0.8494161,-0.30486748,0.15592791,0.16708755
E430018J23Rik,0.3455179,-0.2584668,-0.0993079,-0.11463855,-0.2927683,-0.3406839,0.7408257,0.08901389,0.219454,-0.07409842
Zfp764,0.93406034,0.31754446,0.18721123,0.041939102,-0.08346648,-0.66862416,-1.0330651,-0.59175646,-0.047204055,-0.0697096
