X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_draw_graph_fa1,X_draw_graph_fa2,X_diffmap1,X_diffmap2,X_diffmap3,X_diffmap4,X_diffmap5,X_diffmap6,X_diffmap7,X_diffmap8,X_diffmap9,X_diffmap10,X_diffmap11,X_diffmap12,X_diffmap13,X_diffmap14,X_diffmap15
-9.098423,0.76794374,-0.16471556,0.5005044,0.014722845,-1.8429916,-4.3001046,0.7332171,3.200061,-0.07965343,1.9686393,-1.635902,-5.290281,2.20626,0.76502854,-0.87160176,-0.5613647,1.4779156,-0.4502372,-1.276405,-1.40831,2.3222473,0.15832607,1.6836423,-0.97322214,-0.39035046,1.451502,-0.72655094,1.4903134,-2.1699154,2.3642702,1.1381526,1.0905596,-0.12813976,-3.8291972,-0.35599956,-1.21921,-0.73840815,-0.57812196,0.71326935,-1.1522828,0.8531553,4.280664,2.0447185,4.207496,0.7378774,0.08638195,0.3726606,0.66501594,0.83738637,-1847.0245309880613,-1662.1323098416992,-0.023431296,-0.023594232,-0.00054764765,-0.0046641254,0.00057216705,-0.0006156144,0.0014960874,3.093453e-05,0.000939088,0.024305677,-0.008617035,3.2932632e-05,-0.0019811161,-0.0031003396,0.025091017
-0.7046445,-1.5864065,-0.45510155,-0.106151335,-0.8967267,-0.4006702,-2.1040823,0.015505885,0.14903817,-1.0384148,-0.87943685,2.6142933,-1.0381895,1.0418528,0.01670123,2.226228,-0.05858715,-3.7193484,0.57482034,1.8680885,0.4604174,2.291572,0.6794539,0.32973367,-2.4086986,-0.35467252,-2.898946,-2.1033032,1.746739,-0.9513759,-1.0923535,-2.9519658,0.745984,-0.49362278,-0.69529355,0.39714673,0.26336795,-2.5538068,-5.0377054,-3.531557,-0.7127296,1.3242902,0.4374079,1.9426105,-0.3609209,2.449092,-1.5810431,-1.2292417,0.14931163,-0.1815646,-460.884089263658,-1605.294523583168,-0.023668563,-0.017001973,0.0005252175,-0.0036334621,-0.002825913,-0.004379576,0.018933699,-0.0007661915,-0.0011026105,0.012150263,-0.011733962,-0.000582252,-0.00020516654,-0.012194303,0.01018123
9.56677,7.4105644,-1.7820387,-2.512167,3.6024616,0.77829576,-0.43051937,-0.36725408,-0.25052252,2.109124,-3.5178142,-2.5113256,-2.4325225,4.0012727,-0.02204625,-0.060975347,0.89781344,3.5188303,-0.7057177,0.72030574,2.5888252,0.60980326,-0.102375746,-2.9684732,0.32820207,-0.14455993,0.23113266,-2.442602,1.5824505,0.028506579,-1.1955756,0.33204466,-0.091826506,-0.22632064,-1.2394407,2.5445328,0.19704628,-0.8851847,-0.30261725,-0.706091,2.8065429,-1.2849946,-1.8519557,-2.3585842,1.7610139,-0.824227,-0.60024154,0.35439515,-0.56378037,0.7819434,2951.1104858563754,5333.10671460559,-0.02427038,0.031169612,0.039436635,-0.021642072,-0.021968652,0.0011172009,-0.0032910567,-0.053122792,0.05745704,0.015114359,0.024481297,-0.010056945,0.012427712,-0.017526686,-0.010348046
7.1231456,-8.720086,3.8866878,-1.6311173,9.559966,-1.657108,-1.3437288,0.8282828,4.909003,-0.44113773,3.4960885,-1.8538216,-2.0037162,0.17349797,-0.5536768,-0.4242291,-0.35318387,-0.8527437,0.7841409,-0.32241595,0.21101154,0.7869079,-1.6728871,-0.09487614,0.3961877,-2.382268,0.23442222,-0.07266761,0.34455726,-0.50296247,0.012876667,1.0581787,0.5399014,0.5580311,0.17095537,-0.7126762,0.46643472,-1.7874233,1.0049455,0.5193871,0.59773886,-0.8287404,-0.31587583,-0.44149607,-1.5035727,-0.5622283,0.37403396,1.2613885,-1.9479902,0.23494394,2697.0883366696403,886.9379808308742,-0.024900295,0.026012778,-0.060461633,0.011404267,-0.038122136,0.03850781,0.002922331,0.007410893,0.019550344,-0.012490355,-0.022315046,0.03600258,0.039279357,-0.0075484654,0.0013965185
4.8553624,-0.98808765,-1.5137813,0.2430949,-6.402758,1.1191342,2.0002398,1.0064386,1.5998528,-1.7922786,-1.1737309,0.28567687,0.3250215,-0.90317214,-0.5136092,-0.4795574,1.119563,1.2050169,1.0680146,0.19955996,-0.9777605,0.901945,-2.1466691,-0.16795787,0.83571666,0.8362319,0.48584414,1.4712691,0.1253088,0.019013513,0.20076075,-0.3820092,-0.8587256,0.91795313,0.78674847,-0.35119224,-0.7791067,-1.3661333,0.25163877,0.021050647,0.25028664,-0.27019292,1.1318358,-0.060881685,-1.0788809,-0.7775326,0.734727,0.28948915,0.7540227,0.38563517,1594.6601005999507,2246.6237959017394,-0.023795176,0.023089254,-0.01166669,0.0011809435,0.041557997,-0.041935608,-0.0018938382,0.02012994,0.005597486,-0.008399301,-0.006406436,-0.0069944877,0.0018400062,-0.026207443,-0.01580216
-3.99284,1.0097437,0.47424752,-0.9378822,0.39697677,-2.45168,-0.75956196,0.34637102,2.9622586,-0.32333222,-1.0509669,-1.8963726,-1.5635083,0.5438397,-0.52505904,-4.177317,1.6100233,0.0193829,-1.179612,-2.3661985,-4.047019,-1.2957107,-0.23907542,-0.6860273,0.8212529,0.54094297,-0.016376767,-0.021403896,1.3733426,-1.3701146,0.42312804,-0.16810058,-1.3507204,-1.9671661,0.33126798,2.6448212,1.4884717,1.0223298,-0.31923077,-0.48966432,1.50909,2.9598737,-1.4322231,-1.3477902,-1.9450337,-1.1015028,-2.3096738,1.9040811,0.5723801,-4.220829,-749.0703252297646,-2249.129782774775,-0.024226626,-0.02227985,-0.0011446151,-0.0067001707,-0.0023602762,-0.0031123706,0.01886827,-0.0019031701,-0.00082589133,0.010374886,-0.00879173,-0.0015534806,0.00077817746,0.001998671,0.001993355
7.223895,8.17372,-3.7553113,-0.21204492,-0.7571888,-2.6576154,0.6125653,-1.4044122,-1.1680473,-0.10840219,1.5800645,1.4079638,0.13296291,2.315527,0.72839993,-0.5541165,-0.5714658,-1.0066559,0.3468107,0.6335861,-0.4047707,0.8532822,-3.0341141,0.39411622,-0.4412575,-1.4390247,-0.52700394,1.811352,-0.8331798,-0.34892973,-0.022867104,-0.93819696,-2.2113345,-0.117098585,0.48024672,1.3326921,2.261868,-0.50938964,0.9269156,0.65930945,0.8215761,0.32311028,-0.41805983,-1.2226061,-1.514804,0.03897482,-0.32654724,-1.4248929,-1.5330278,0.24975203,2244.9184491297233,4513.899286439186,-0.022672523,0.027150618,0.026703741,-0.0073778317,0.0019705459,0.008266522,0.00089797535,-0.012751593,0.0067872535,-0.0032929373,-0.01639135,0.021214083,-0.033534147,0.0055187675,0.0020658884
19.085417,4.692989,-4.936883,0.8206268,2.0366907,-1.4405218,-2.5534956,-2.1079774,-2.000879,0.7232069,0.8754207,-1.0780872,0.2933261,1.8711559,1.0462474,-0.28196678,0.21686704,-2.7049534,1.2958117,1.6115712,1.903688,0.28409252,-0.23923531,1.7246842,0.20481227,1.5982184,1.8840588,1.4018731,1.9324251,0.6063427,2.6785662,-0.15774217,2.846592,0.17160584,0.9848368,2.2442176,-0.8182171,-0.8779528,3.681345,-1.0110996,-1.8255601,2.2365608,2.5347738,-0.8259468,-1.5999302,-0.41293463,-1.0860407,-2.3446212,-0.050825655,-1.4616296,1859.7626755802173,5202.001649100774,-0.027391033,0.038517732,0.019509984,-0.05875866,-0.0034584643,0.03832389,-0.00480076,0.0025655245,-0.011224759,0.01185545,0.018821849,-0.031567726,0.0066619026,0.00044277383,-0.0001449801
-5.580736,-2.2000847,0.9771736,0.13714889,2.0171232,2.5813134,4.617491,0.8723432,-3.895887,1.9887215,-3.5536842,3.9926405,1.5797719,2.1837249,-1.2968453,0.044556133,-0.8287809,-3.7492633,-0.11627997,0.7391068,-3.7936378,-3.2575834,0.035397757,-2.1347914,2.127463,0.8627846,1.7302041,0.573269,0.2618179,-0.57903355,-0.3045527,0.6109582,0.03161445,-0.825665,2.1902697,-2.102297,0.9558544,-1.056309,-0.3158022,1.0693482,-2.3052695,-0.59426206,2.8251884,1.3109245,3.2071457,-0.9019895,-0.9659534,0.73616636,-0.72494715,4.039367,-1977.254331531353,-3583.7189446343546,-0.023758803,-0.0249317,-0.0005979998,-0.007897489,-0.001107721,-0.0009830628,-0.0077694985,-0.009048029,-0.0049217492,-0.015679626,-0.0058339266,-0.0015103235,0.00759939,0.0465524,-0.08982651
-4.6690154,-2.9560905,0.17495607,-1.3440562,-1.2726346,-1.6479502,-2.5300202,2.0538223,3.0048752,1.3236277,2.5804288,-2.4363537,-1.9062631,-2.3843462,-2.396947,-2.0926917,-0.3349047,-0.41888282,-1.7041954,2.4982903,0.29800034,1.0984278,-0.19624622,4.197691,2.0122237,-1.9174517,-3.5710657,-2.3898287,-3.3040485,-3.3883762,-1.9036024,-0.9866586,2.3987222,7.096373,5.0755477,0.6318964,6.079074,-1.034687,1.9299229,0.75579804,1.1679974,2.9901106,1.3270642,0.700813,-0.1304509,2.960331,1.1323664,3.3429139,-0.82194304,-1.6732513,-996.608341752971,-2065.652182119264,-0.02618756,-0.025152912,-0.0011568879,-0.007841989,-0.001000597,-0.004048395,0.020545684,-0.0012003197,-0.0008718985,0.030176312,-0.01730337,-0.00062344695,0.0024986744,-0.0062879925,0.017165028
-2.6973207,-1.5935525,1.7181971,-1.0388628,-3.3017714,-1.6296566,-1.6673462,2.288813,1.9801645,2.2222795,-1.8900644,-0.29458925,4.244131,-4.7884564,0.8674331,2.154729,-3.3287106,1.5926831,2.1447792,1.8620571,0.23214409,-0.94328094,-2.121292,-0.33729592,-3.8456678,7.8948464,0.96143234,1.663841,0.036595322,2.197598,-2.58818,0.47905895,-5.8157425,-3.422442,5.4006476,5.889535,0.28777474,3.1835022,1.3476691,4.0235286,-2.0094635,-4.837393,-3.7514102,5.9553566,-1.2595625,-2.0809548,0.31101835,2.9166036,-3.9576168,0.7742089,-420.612862158046,-2642.9347794105693,-0.023825835,-0.022927543,-0.0007863414,-0.008637032,-0.002430652,-0.0050280853,0.027312892,-0.00339388,-0.0037209094,0.017091738,-0.012426434,-0.00078320195,0.0054958393,-0.0009397659,0.0020471215
7.727476,6.3955903,-5.3939977,0.8832639,-2.6370716,0.30632037,-0.25109404,0.6574374,5.813923,-1.978122,3.8268795,0.8323355,0.57162243,0.6406519,2.5336814,0.32610238,-1.7508061,-1.5407661,1.6524462,1.7611749,-0.07670346,-0.62513137,0.2686964,-0.6062639,-1.1742917,0.30070004,0.05484712,3.8322408,0.37148,0.053012047,0.9074013,-1.9550029,-0.5614587,-0.3485623,0.89926124,2.5833237,2.102111,-0.28589204,-0.89966154,1.6566832,0.30825996,-3.0100358,-0.77989644,0.6372152,-2.1235852,0.41896284,0.33299038,2.145211,-1.7203387,-1.5485909,2222.289278901343,3583.824929551962,-0.025237672,0.024153557,0.023919757,0.013364464,0.011689095,-0.011794133,0.004627994,-0.003575945,0.002893622,-0.012855028,-0.026779754,0.039609816,-0.03230938,-0.005371512,-0.0037917541
9.342955,0.27396378,-3.5804462,0.8564653,-5.7167983,-1.1231741,3.4191227,0.0020319172,3.7544527,-4.3096185,2.022119,-0.63314,1.6698145,0.33386546,0.013414303,-2.7954483,-1.8963727,0.5731114,2.127409,-0.066943355,-0.020539036,1.5625689,-0.15085687,-0.0815778,-0.7307177,0.6574757,-0.28865767,0.20470746,1.8713093,-2.5798814,0.74813575,1.2777753,1.6928862,0.38603237,1.4523504,-2.004802,-1.6820127,0.73171777,0.03453841,0.41975263,2.9328551,-2.1622705,0.8137402,0.8159041,1.0191027,0.48042423,0.1418985,0.39893255,-0.19365099,-1.4319849,1891.2284278598463,2803.242147759987,-0.025103875,0.028849777,-0.009496132,-0.0054828203,0.03968546,-0.040044937,-0.003759105,0.012910447,-0.002692151,-0.010063005,-0.011194936,-0.013393385,-0.003654409,0.005778053,0.00407201
0.73585105,-2.5860236,12.007477,-7.8966107,-3.1784346,0.65284693,-0.9321482,-1.9049033,-3.1874588,-5.8394585,2.9403102,-1.7613395,-6.4110527,2.6443381,3.2385836,-3.8900142,-0.72914463,13.395422,1.3168315,2.4401355,-12.057898,5.1075616,5.1485777,0.09290811,-10.538815,1.3823378,2.8455975,-4.185686,1.9969177,-1.2801836,-2.4337974,13.200149,-0.68802977,-5.9032855,-2.9556403,4.265959,0.25435224,-5.0046782,-4.0331907,2.1669514,-8.288851,3.8969984,-3.6412477,7.423255,1.7306322,10.758313,-4.314353,-5.1965175,-5.782316,6.9655533,880.5924527276967,-2390.9984796280264,-0.025830973,-0.019775858,0.00053948833,-0.014409449,-0.0112356115,-0.009959963,0.07349091,-0.015229135,-0.019801691,-0.087747075,0.05036681,0.0050796955,-0.002546239,-0.02149903,0.04121448
-7.3131704,-1.5794835,-0.82792014,-0.19047274,2.4945116,4.328787,4.443766,1.135837,-4.680586,-0.80471045,-0.4464272,0.76183826,2.0176866,1.1502165,-0.72241324,-2.160687,4.102099,-1.227266,6.2861056,1.8351402,3.2487452,0.91023,0.33438405,2.6270745,-1.8349144,6.884416,1.5750093,1.9390275,0.71541953,0.38637793,-3.3888626,-0.69198316,0.5037909,-2.4635892,2.6208413,-1.9317427,1.0553714,-1.7195966,-3.051751,-2.7644367,0.9500278,-1.436376,-0.08555663,4.176379,2.13652,-2.4294376,4.42299,-4.4243536,1.1807446,1.493483,-2478.020016152054,-3398.7752385992653,-0.022853049,-0.024502134,-0.00043307873,-0.0066703362,1.8541583e-05,0.0009476844,-0.022829955,-0.009768485,-0.0045986963,-0.021852374,-0.0030463152,-0.0002333771,0.0055705155,0.031879753,-0.06577835
11.81186,-11.447429,-0.75613457,1.4611924,-2.404577,2.9981487,-0.35535994,-0.52004415,2.894894,0.23558374,-0.9793024,-0.91568995,1.3524466,0.98397315,1.9621755,-1.1102648,0.07095948,0.3805137,-0.82745296,-0.33486617,-3.4002144,1.7457527,0.8934938,0.35940894,-0.31267157,-0.8744369,-0.76588655,0.30852935,-2.2669966,0.3369168,-0.07446959,-0.15440513,-1.2473881,0.8073498,-1.2384918,1.0516573,-0.54623336,0.96825564,-1.0481099,-1.6917347,-0.67446476,-1.4855641,1.8469235,-1.8524841,-0.18568482,-2.2028522,-2.3519387,0.849701,0.98149675,-1.531387,3332.4463992420633,1327.8596816160593,-0.023835544,0.030072866,-0.059369385,0.015225484,1.1634801e-05,-0.03216699,-0.0074255154,-0.038227826,-0.022018095,0.0152611835,0.016039355,-0.04883797,-0.044617347,-0.010949681,-0.008154928
-6.3197575,0.17028269,-2.5549154,3.398917,3.9389124,1.0896678,5.455976,-0.8982904,-2.8740895,-2.0175672,-0.040853217,0.8269259,0.24490403,-0.9326022,-0.609511,-1.2633841,-0.57201576,2.7676766,-0.1387198,0.07046997,-0.15320596,1.173566,-0.51476234,-2.4120543,-0.6475581,0.010552652,0.54596335,1.6107796,1.5244935,0.48604038,-0.6948753,1.5678337,1.5655288,1.1097586,1.1090647,-1.7601749,-1.3174945,-0.5582881,2.4469492,0.6502331,1.8766177,1.2844303,-1.2307923,2.2029572,-1.7223215,-0.13167024,-1.406719,-2.1666722,-0.9570332,-2.2303495,-3049.9623698885775,-2976.836207923498,-0.02564242,-0.028089667,0.0002153139,-0.0044393386,0.0019225954,0.004606876,-0.04921223,-0.011617511,-0.0048391777,-0.029179323,0.0002507571,0.00047417587,0.0033284028,0.012683826,-0.028337164
6.0796556,12.078875,-0.2646392,-4.008608,3.0576487,-1.4953297,0.104058646,-0.5597412,4.552911,2.1541853,-0.32086,-1.8530383,-0.5715722,1.0519555,-1.9040221,-2.0506182,-1.1486894,-0.52095306,-0.8976142,0.42826337,0.84300715,1.6536033,0.685824,-0.6909392,0.23742795,0.12822206,0.95043224,0.4644678,-1.3100963,-3.7119124,-1.9430093,-1.4855614,-0.67346364,2.2791412,-0.2823462,-1.4679582,-0.46789867,0.57198966,1.2705526,2.9273598,0.0055817794,1.8616217,0.9037117,-0.83292836,-0.8267346,-0.09280319,0.166504,-0.7117946,1.5549712,-2.4414601,3030.472392320841,4137.313556131849,-0.023665985,0.023906495,0.03808786,0.03375787,-0.010486414,0.009171494,0.0042112083,-0.026863333,-0.002739647,-0.006935731,-0.034434557,0.020329852,-0.04718951,0.008269161,0.0032883347
-7.086206,0.21922007,-1.2763767,0.8551379,1.780887,0.040808555,3.6535215,-0.3602877,-1.3284522,-0.19981799,1.6006767,1.7934265,-1.0225273,-2.1206634,0.75195396,-0.15478368,0.75572073,-0.7257558,-2.483925,-1.6883438,-0.9942623,-1.0565703,0.6148912,-0.010026423,-0.0304314,-2.1542103,0.65443593,-2.734787,0.54673433,-0.58987886,0.7445416,2.381754,1.3578506,0.91169655,1.5936204,-0.9654148,-2.5753562,-1.1077521,4.439468,2.3152745,-2.2051103,0.5094306,0.7841574,-0.53283614,-1.138082,0.7846858,0.52552664,0.08559629,2.1352763,-0.12576026,-2586.600952286363,-2497.031643503086,-0.023327649,-0.023263615,0.000392881,-0.0014146382,0.0012585112,0.0035156163,-0.028984595,-0.005444321,-0.002088382,-0.011724535,-0.00030192538,-0.0011654005,0.0011104752,0.009203269,-0.013359468
22.912598,-3.7129629,-2.3973987,1.2134305,6.0986567,-8.17761,-7.3696556,0.034848392,-8.903934,0.70208585,2.1337514,2.8666148,1.1467109,-0.9830887,0.10577305,1.1649076,1.7090186,-0.76984024,-2.5006468,0.68353766,-0.22150807,-1.4501455,0.7684408,-0.7181727,-0.5974,0.6521753,-0.046839435,-1.8918003,0.22856635,0.9094051,-0.6428181,0.3881994,0.4726231,0.99110025,1.143624,-1.404781,1.9543172,0.8954664,-0.6716161,-2.3049223,-2.0237558,0.057341356,-0.28256544,-1.2649977,-0.0115457885,-0.90048593,-0.7213918,-0.19272767,1.522764,-1.2550824,1291.032475621288,5090.043565332936,-0.024384566,0.03654989,-7.0999454e-06,-0.075013526,-0.0037515466,0.07565815,-0.0051579853,0.04304515,-0.067412645,0.012984299,0.017112046,-0.043886926,0.009918822,0.0010057668,-0.00061127177
-4.571786,-1.5206318,4.5704103,-2.0837896,-0.539297,0.6612254,-0.80197114,-2.6424584,-2.7805548,-1.7263536,0.016411819,0.5689965,-2.081234,-1.830332,-1.1793911,1.0367811,2.624449,1.178737,1.1175078,2.023065,-1.1592451,1.593813,-0.9064231,-2.412704,1.3293331,5.646759,1.578579,-2.5635123,0.96618754,6.7647448,-0.42880216,-1.6379156,0.18652797,-1.4312831,-6.2711496,-1.0806414,0.27384186,-5.1562433,3.508025,0.867323,2.7615669,-3.7144494,-4.3613377,3.3133767,5.9865413,0.14966922,2.2783704,-5.096762,3.4853818,4.471626,-442.85696992620973,-1929.6310091546022,-0.024729416,-0.01904376,2.0004643e-05,-0.002031492,-0.001069271,-0.0026232183,0.021874638,0.0007410879,-0.002955129,-0.011049598,0.011325853,0.0006164232,0.00031676245,-0.00039022087,-0.0074035237
-6.9972086,-0.9607861,-0.6970636,-0.79382193,1.2302666,0.123801686,-1.6715883,-1.8902717,-0.020517314,1.3504468,-1.3043101,-1.3816108,-1.4490088,-1.0100008,1.0431588,-1.0588253,2.6665568,-2.5265284,-1.519703,-0.79699874,1.2075053,1.2508144,-1.6481104,-1.1327161,1.281442,-3.7771578,2.8600826,1.0065898,-4.332023,3.21057,2.8984854,-0.9128559,-2.046147,2.1339097,-0.45653892,-1.0724324,-0.31646827,0.48648614,2.4390898,-3.3883603,-1.5631793,-1.6593676,3.7016008,4.3611207,1.6273965,1.6855843,-2.423049,1.2072073,2.2499683,3.1474535,-1280.0179915462197,-2400.9658532949206,-0.022760162,-0.021945614,-0.001105485,-0.0050835526,-0.00039869145,-0.0016360184,0.009374894,0.00041159405,0.001266849,0.020904554,-0.010952663,-0.0009162643,0.0006889992,0.0072382125,-0.004080225
-5.5808635,-2.2404797,4.2406497,-2.6439242,-1.7868346,0.3008817,-3.917513,-2.558694,5.7627788,2.0667386,0.8905904,-2.4177823,-0.16135257,-0.31212652,2.3922343,2.317589,1.0171177,4.1478252,-3.8170896,-5.660579,6.273019,1.5119942,-2.6102538,1.8351259,0.7333569,-0.3992849,0.32881004,-1.0714412,1.5141478,2.2988443,-3.5006487,-1.7790622,1.0802402,-2.2207515,-7.542058,-3.4924064,1.1109698,-1.9529796,-2.1344202,-1.6332015,3.8787646,4.181038,-2.1745892,-1.4373575,-3.2756617,-5.569697,-6.075639,-1.2944561,1.3117073,-3.5176306,-477.9350081914328,-2150.58870534761,-0.024085624,-0.02209936,-0.0006748694,-0.0078097996,-0.0027152693,-0.0047175414,0.02627982,-0.003235315,-0.003804726,0.004216359,-0.0033498618,-0.00027779886,0.0021233964,-0.004618025,0.011046085
-4.845777,-1.1691757,1.2635883,-2.1244712,0.49941948,1.4215571,2.4281185,-0.034183647,2.3567824,-0.77883744,-1.5969356,-0.9146059,-0.15924297,0.028694212,-1.1058958,-0.8135124,0.0022881872,1.7213949,0.45977828,0.123677485,0.26211464,0.106767595,-1.3675005,-0.6100743,-0.90945476,2.3031766,1.2756708,-0.32414103,0.57435286,-0.4810878,-0.93747896,-0.106725626,0.20220155,-0.18373896,-0.67029506,-1.5851773,0.763104,-0.16593707,-0.7756998,0.56638575,0.88860047,0.025415346,0.8125199,-1.7273364,0.5218644,-0.17196041,-0.20266287,0.2890802,-1.0776361,0.33640248,-697.9207171687282,-1926.4463364433107,-0.024400095,-0.01743881,-0.0034413433,-9.905822e-06,-0.000103405706,-0.0021660884,0.008153041,0.0034051554,0.00439751,0.00074013235,-0.0020936853,-0.005540005,-0.0025698992,0.0039508664,-0.021033263
-7.544609,-0.22351183,-2.4341292,2.2747877,-0.31882352,-1.0063345,-3.9526267,0.7728105,1.3768233,0.8857025,0.3692299,-1.9967268,-0.4895542,-1.0267811,1.4673089,-1.0268754,-1.0508219,-0.345921,3.9380894,0.32074714,3.9339402,2.3282814,-1.0395306,-0.96920204,-1.1774259,-2.4510975,-0.13531847,2.213792,-0.2781591,4.588719,1.1093432,-1.7256819,0.4098731,2.7884295,1.1208861,-1.6772648,3.7391872,0.31518,0.30879757,-1.6875125,-0.567648,0.20670885,-1.0340052,-2.02024,0.92755103,2.7628968,0.5163797,-1.8764735,-1.4852389,0.39454725,-1697.9655208160557,-2108.7292567102336,-0.022713069,-0.022952918,-0.00072081614,-0.0057950625,0.0009994814,-0.0021189563,0.0062606074,-0.0001527866,0.0002348025,0.03644325,-0.019373171,0.0001360942,0.0029541804,-0.008470871,0.019104665
-5.47509,-2.5649421,-2.8949966,0.7008441,-8.781329,1.6570464,4.7537723,1.3194854,4.253263,-1.8886521,0.9089518,0.06806927,3.1452746,-1.346112,-0.2396256,1.1824191,-0.9676047,-0.55801284,0.39632088,1.3696607,1.0684081,-1.6406878,0.5247651,-0.26279855,-1.1382048,-0.12788786,-0.53015494,-2.7381046,-1.0468105,0.37596205,-0.27594057,-0.9742681,1.1170987,-1.2847041,0.5504392,-0.5457727,0.5085956,-0.47927564,-0.7444026,-0.021603635,-1.4192866,1.8368615,0.63416314,0.2501201,2.114374,0.98209804,0.25626588,-1.0662297,0.3516322,-0.4765684,319.10099687061387,666.9031212491892,-0.02540412,0.003982662,-0.0040375968,0.008850083,0.032539085,-0.02425634,0.0042477576,0.033399113,0.01275617,0.011611658,0.01652926,0.023611201,-0.0011996767,-0.06660733,-0.040351372
8.512936,-3.0005252,-2.4211946,-0.27550748,-8.249139,0.98197865,1.7869804,-1.3092295,3.318982,-0.20169842,-0.7119717,-1.477795,-1.7061931,0.19199884,-1.8368834,-1.6593919,-1.9281735,1.147346,0.07657525,-1.8679862,-3.190653,-0.17474194,-1.4784666,-0.15942676,2.3845756,-1.0349526,-0.6039617,0.6596059,1.9867867,0.87056804,0.22477078,0.47368312,1.1572199,-0.18639493,0.0042828307,-0.5820663,-0.96063715,-0.076003954,1.6441756,0.47481203,1.3588079,-0.99824935,-0.19362868,0.67401874,0.9479348,-1.3760798,0.2608596,1.6527457,-0.023332762,-1.1351142,2205.7465219699616,2373.983489400316,-0.024219675,0.028305398,-0.019747393,-0.001241944,0.040119432,-0.04914464,-0.0050248,0.0057207877,-0.0011171575,-0.008705741,-0.009162269,-0.038489617,-0.005173261,0.012184601,0.008982681
-7.0890737,-0.5066578,-0.7867687,1.4675094,2.3216794,0.17276767,3.6138926,-1.2208669,1.5593532,-0.96074325,-0.08969132,-0.08040596,-2.352161,0.23795249,0.7911193,1.5135806,1.4357649,1.1555561,-2.1660619,-0.75103426,-1.5884567,1.8922954,2.3299308,0.066764854,-0.053904682,-1.4863783,2.2900841,-2.1495426,2.913752,-2.3692884,1.2807779,1.8924818,1.8906281,-1.1167163,3.3764503,-1.5892866,-2.6869662,-0.29666853,-0.54269725,2.7292194,1.1068267,-2.718398,2.6556811,-2.1210546,1.1809343,-2.1865885,-3.0727458,-2.8365762,2.2282674,-3.8898582,-2537.971810192686,-2285.7572289785594,-0.02485146,-0.024173968,0.0010515503,7.663876e-05,0.0011382,0.0039466773,-0.028486615,-0.0053421333,-0.002537527,-0.009079108,-2.4097348e-05,-0.0023122625,0.0008690832,0.0063156043,-0.0030982306
8.95303,6.1780376,-0.37928778,-3.8820453,0.9619357,-2.894581,-1.5307919,0.35699472,4.158677,1.0166681,2.5926573,0.3209161,1.512746,0.4195697,2.3265934,-2.6904628,-2.637398,-0.8111711,1.5588531,-2.789543,-1.8154655,1.5793957,-2.416945,0.6586073,0.8332285,0.39550537,0.18535231,-1.3464004,-1.1885672,-3.0208344,-1.1509761,-1.0071226,-0.34187412,-2.0330086,2.2405016,3.1923351,0.9039996,0.65438676,2.731131,-2.3940415,-1.1968018,-1.5277226,0.54575396,-2.270129,-1.3966174,-2.7767148,0.16167213,-3.2133985,-1.8687955,-1.6427547,2605.090026844987,4101.141021969971,-0.024231102,0.023723185,0.032045543,0.017172173,-0.0048206737,0.008394558,0.0063844942,-0.02070245,-0.0026222547,-0.010107302,-0.034921266,0.029619943,-0.06159669,0.010115896,0.0063764853
-7.483593,-1.5618963,-2.674956,4.3833036,2.6443527,0.8912116,4.5505753,-1.4111174,-1.9271476,-1.0382695,-0.30807263,2.9568532,-1.5380865,-0.06804146,-0.3389492,0.56482303,-0.028714424,-2.6412613,-1.3051974,1.3163885,-1.5893478,1.3635873,-0.7029839,1.5434223,1.0681522,1.1929336,-1.2613617,-1.6406633,0.2541614,-1.4319112,0.10405169,0.71117425,2.7793772,-1.6184361,3.062566,-0.18091966,1.0252575,-0.4358393,-1.4773111,1.0071301,2.1477232,0.53198636,-2.0405817,-1.866788,-0.5971114,-0.29461682,0.8608352,-4.6785846,-0.14505757,-2.2299974,-3701.35437597317,-2960.381776561881,-0.023785966,-0.02753335,5.550962e-05,-0.004646583,0.003413491,0.0066464334,-0.07226143,-0.014433983,-0.0052793534,-0.043228745,0.0035171204,0.0040004873,0.0017354686,-0.016053854,0.008891322
