gene_name,Cd4_1_1,Chd7_1_1,Chd7_2_1,Chd7_3_1,Cd4_1_2,Chd7_1_2,Chd7_2_2,Chd7_3_2,Cd19_1_1
Ift46,46.336133000000004,40.645192,41.899015,46.743489000000004,54.486452,46.983767,47.042004999999996,50.522588,48.345583999999995
Ift52,34.797185999999996,30.744374,28.639603,29.939411999999997,33.675925,40.879792,27.774097000000005,34.945845000000006,34.79491900000001
Ift57,4.788247999999999,1.415329,3.5081249999999997,2.24186,3.5826909999999996,2.479902,1.67549,2.328411,2.421505
Ift74,1.993121,1.657127,1.222546,1.2386030000000001,1.5713340000000002,1.781841,1.07733,1.2974830000000002,1.113588
Ift80,18.329903,22.656384,20.274070000000002,17.286289,18.403973999999998,25.913553,23.661096999999998,25.512813,23.096548
Ift81,0.695843,1.9004759999999998,1.234531,0.473082,0.679132,0.590396,0.385003,1.687225,0.90909
Ift88,0.8920619999999999,0.731579,0.995899,0.9309799999999999,1.004135,2.012705,1.289179,1.4421849999999998,1.97182
Igbp1,52.570218,53.460637000000006,57.151315000000004,55.573158,71.55549199999999,63.587379999999996,59.937657,58.109213000000004,64.795908
Igbp1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igdcc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igdcc4,1.484474,1.247811,1.579585,1.3177130000000001,1.561187,2.070751,1.301768,2.335074,1.368389
Igf1,0.154698,0.168481,0.418775,0.8422189999999999,0.35360900000000006,0.042251,0.292989,0.09955,0.5357109999999999
Igf1r,0.155723,0.215067,0.361583,0.15482800000000002,0.128666,0.10640400000000001,0.102676,0.277614,0.200729
Igf2,0.0,0.19880699999999998,0.0,0.1193,0.508596,0.10480999999999999,0.330032,0.28304,0.264298
Igf2bp1,1.522045,1.5075049999999999,2.315499,1.22737,2.11119,2.3482380000000003,1.694897,2.469816,1.758376
Igf2bp2,21.809403999999997,26.27834,12.924416,16.270505,20.581120000000002,30.609229,20.428596,32.086837,27.262853
Igf2bp3,11.103035000000002,9.871792000000001,9.771916000000001,11.446788,11.729293000000002,8.060614000000001,8.236395,8.679206,9.900485
Igf2r,77.540839,95.86014899999999,129.339524,100.355906,76.813467,116.09032,109.97257200000001,104.372547,81.156038
Igfals,0.161553,0.0,0.0,0.0,0.066985,0.10038899999999999,0.088896,0.090839,0.174474
Igfbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igfbp2,0.0,0.085931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igfbp3,0.0,0.0,0.0,0.0,0.0,0.033077999999999996,0.053923,0.204129,0.062902
Igfbp4,2.8901839999999996,1.88795,1.530834,1.141308,2.110535,1.63726,1.768055,2.639912,2.099951
Igfbp5,0.036866,0.017519,0.016359000000000002,0.0,0.0,0.0,0.0,0.049453,0.034543
Igfbp6,0.714993,0.601154,0.21041700000000002,0.355747,0.224478,0.54818,0.699419,0.120598,0.148976
Igfbp7,0.158226,0.074834,0.139698,0.0,0.0,0.0,0.063321,0.0,0.0
Igfbpl1,0.0,0.05346,0.0,0.050427,0.026583,0.055338,0.0,0.042697000000000006,0.0
Igfl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igflr1,0.0,4.007924,1.9825490000000001,0.0,3.016684,1.663405,2.706408,2.202211,3.250166
Igfn1,0.021692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igha,0.482712,0.0,0.071023,0.0,0.090544,0.0,0.0,0.0,0.0
Ighd,0.23029000000000002,0.524159,0.5753889999999999,1.2660040000000001,0.5223810000000001,0.544771,0.295713,0.525033,0.345354
Ighd1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd2-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd2-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd2-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd2-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd3-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd4-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd5-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd5-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd5-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd5-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighg1,0.0,0.0,0.3643,0.0,0.077724,0.0,0.0,0.0,0.0
Ighg2b,1.4270049999999999,0.553563,0.219752,0.0,0.0,1.5984209999999999,0.761422,0.0,0.467371
Ighg2c,1.5905340000000001,2.2279400000000003,1.1838,0.548576,1.1984569999999999,1.731786,1.018393,0.24144699999999997,0.298264
Ighg3,0.410067,0.077559,0.43435100000000004,0.07343999999999999,0.077226,1.3126350000000002,0.32813200000000003,0.0,0.30759899999999996
Ighj1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighj2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighj3,0.0,0.0,24.083958,11.988617,0.0,0.0,0.0,0.0,0.0
Ighj4,367.99746600000003,316.436915,340.076868,408.074571,520.040352,484.70180999999997,390.413962,579.640284,375.611251
Ighm,48.028912,29.893932,20.760227999999998,36.723025,74.41727900000001,47.214455,24.674205,42.363888,71.976115
Ighmbp2,6.432431,7.619787000000001,8.012817,8.517089,6.862196,9.139952,8.837128,8.425571,8.173271999999999
Ighv1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-12,0.0,0.0,0.45444799999999996,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-15,0.0,0.355566,0.0,0.0,0.0,0.756012,0.300068,0.0,1.079779
Ighv1-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-17-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-18,1.536076,0.0,0.0,0.0,0.0,0.42954,0.0,0.0,0.0
Ighv1-19,0.0,0.43768199999999996,0.336312,0.343945,0.0,0.0,0.0,0.0,0.0
Ighv1-19-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-21-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-22,0.384019,0.429893,0.0,0.0,0.0,1.838496,0.0,0.0,0.0
Ighv1-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-26,0.0,0.916566,0.331446,1.355769,0.0,0.0,0.9002040000000001,0.0,0.0
Ighv1-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19736199999999998,0.0
Ighv1-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-34,0.0,0.0,0.0,0.0,0.298425,0.0,0.0,0.0,0.0
Ighv1-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-39,0.0,1.066698,0.0,0.0,0.0,0.0,0.300068,0.0,0.359926
Ighv1-4,0.0,0.0,0.0,0.0,0.0,0.0,0.300068,0.0,0.0
Ighv1-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-42,0.0,0.0,0.45444799999999996,0.0,0.0,0.0,0.0,0.19736199999999998,0.0
Ighv1-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-47,0.31272300000000003,1.461616,1.817791,0.0,0.28781999999999996,0.0,0.0,0.705892,0.0
Ighv1-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-49,0.0,0.0,0.0,0.931486,0.0,0.0,0.0,0.0,0.0
Ighv1-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-50,0.0,0.0,1.115063,0.0,0.0,1.678275,0.252666,0.320239,0.0
Ighv1-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-52,0.0,0.0,0.336312,0.0,1.3624969999999998,0.0,0.0,0.0,0.45267299999999994
Ighv1-53,0.768038,0.0,0.331446,0.0,0.0,2.022908,0.0,0.372713,0.0
Ighv1-54,0.0,0.0,0.0,0.300838,0.624955,0.335254,0.0,0.0,0.0
Ighv1-55,0.0,0.27129200000000003,0.0,0.25813400000000003,0.268706,0.287233,0.0,0.482754,0.6797770000000001
Ighv1-56,0.529365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-57,0.0,0.0,0.0,0.0,0.354711,0.0,0.0,0.0,0.726895
Ighv1-58,0.0,1.422264,0.0,0.0,0.0,0.378006,0.0,0.0,0.0
Ighv1-59,0.0,0.0,0.0,0.0,1.405347,0.0,0.0,0.0,0.0
Ighv1-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45267299999999994
Ighv1-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-62-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-62-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-62-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-64,0.908644,0.0,0.0,0.0,0.558018,0.8956209999999999,0.238108,1.330006,0.8530549999999999
Ighv1-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-66,0.6204109999999999,0.0,0.268869,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-69,0.0,0.355566,0.0,0.0,0.0,2.055095,0.0,0.0,0.0
Ighv1-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-72,0.0,0.0,0.5441819999999999,0.277897,0.0,0.0,0.0,0.0,0.0
Ighv1-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922674,0.0
Ighv1-75,0.0,0.0,0.0,1.530733,0.317919,0.0,0.0,0.0,0.0
Ighv1-76,0.529365,0.328608,0.0,0.0,0.32497,1.0385,0.0,0.266123,0.0
Ighv1-77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452347,0.0
Ighv1-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51372,0.0
Ighv1-79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-80,0.0,0.0,0.0,1.355769,0.413613,1.8900310000000002,0.408288,0.0,0.0
Ighv1-81,0.0,0.0,0.331446,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-82,1.309336,0.304076,0.566809,1.862973,0.30088899999999996,0.0,0.671801,0.246151,0.0
Ighv1-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359926
Ighv1-85,0.0,0.0,0.0,0.0,0.0,0.378006,0.0,0.0,0.0
Ighv1-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-9,0.0,0.360768,0.336312,0.343945,0.7128369999999999,0.0,0.0,0.0,0.0
Ighv10-1,0.0,0.342369,0.0,0.0,0.0,1.3695709999999999,0.867031,0.277329,0.0
Ighv10-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv10-3,0.0,0.0,0.0,0.0,0.31247800000000003,2.0902979999999998,0.0,0.0,0.319297
Ighv10-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv11-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv11-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv12-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv12-2,0.364284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv12-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv13-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv13-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv14-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079779
Ighv14-2,1.536076,0.0,0.0,0.0,0.0,0.756012,0.300068,0.0,0.0
Ighv14-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv14-4,0.0,0.0,0.0,0.0,1.1524510000000001,0.0,0.0,0.0,0.0
Ighv15-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv15-2,0.0,0.0,0.0,0.0,0.346384,0.745065,0.0,0.0,0.0
Ighv16-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-2,0.0,0.0,0.0,0.674607,0.0,0.0,0.0,0.0,0.0
Ighv2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812559999999999,0.0
Ighv2-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-6,0.0,0.0,0.33305300000000004,0.0,0.0,0.0,0.301509,0.0,0.0
Ighv2-6-8,0.0,0.0,0.0,0.0,0.367034,0.0,0.0,0.0,0.0
Ighv2-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv2-9-1,0.0,0.0,0.0,0.0,0.0,0.0,0.5524100000000001,0.0,0.0
Ighv3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-6,3.213743,0.37161900000000003,0.33305300000000004,0.35436999999999996,0.0,0.39527199999999996,2.412076,0.0,0.752641
Ighv3-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv3-8,0.0,0.29428699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv4-1,0.0,0.272306,0.0,1.036425,0.0,0.864977,0.0,0.44045500000000004,0.0
Ighv4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-12,0.0,0.352182,0.0,0.0,0.0,0.374337,0.0,0.0,0.0
Ighv5-12-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868431,1.085037
Ighv5-17,0.302881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-2,0.0,0.357281,0.0,0.0,0.0,0.0,0.0,0.0,0.361679
Ighv5-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-4,0.280729,0.0,0.0,0.0,0.259131,1.106991,0.221067,0.0,0.0
Ighv5-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-6,0.0,0.0,0.32828,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv5-9-1,0.0,0.0,0.0,0.340596,0.353017,0.0,0.9239620000000001,0.0,0.0
Ighv6-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv6-3,0.0,0.34721599999999997,0.6472720000000001,0.330902,0.686319,0.0,0.293072,0.28127199999999997,0.35137399999999996
Ighv6-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv6-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv6-6,0.0,0.0,0.32211599999999996,0.0,0.0,1.101666,0.0,0.0,0.0
Ighv6-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv7-1,0.0,0.672259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv7-3,0.0,0.0,0.0,0.0,0.335356,0.0,0.0,1.3737540000000001,0.0
Ighv7-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20264100000000002,0.0
Ighv8-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-12,0.742479,0.687941,0.0,0.409925,0.0,0.610274,0.0,0.347879,0.0
Ighv8-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-2,0.0,0.342369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-4,0.0,0.0,0.0,0.0,0.351337,0.0,0.0,0.0,0.0
Ighv8-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-6,0.0,0.0,0.43493100000000007,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv8-8,0.0,1.7198529999999999,0.0,0.0,0.0,0.974109,0.0,0.0,0.696128
Ighv8-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv9-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493806
Ighv9-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv9-3,0.0,1.066698,0.9943379999999999,0.0,0.0,0.0,0.0,0.28807699999999997,0.0
Ighv9-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igip,1.445054,1.291628,1.356792,1.246953,1.314656,1.8710919999999998,1.11588,1.7237689999999999,1.566574
Igkc,18.934652,13.022841,8.624382,8.602028,12.178832,15.490573999999999,8.938783,7.000536,11.345674
Igkj1,0.0,66.082334,31.666871999999998,0.0,0.0,0.0,0.0,0.0,0.0
Igkj2,0.0,0.0,0.0,18.487351999999998,0.0,0.0,0.0,0.0,0.0
Igkj3,0.0,0.0,0.0,50.319074,0.0,0.0,0.0,0.0,0.0
Igkj4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkj5,34.633818,0.0,0.0,0.0,33.994960999999996,0.0,0.0,0.0,0.0
Igkv1-108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-110,0.0,0.286208,0.0,1.362063,1.133376,0.0,0.241825,0.46315100000000003,0.434935
Igkv1-115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-117,0.608161,0.848615,0.0,0.0,0.0,1.498574,0.239027,0.0,0.42662
Igkv1-122,0.0,0.0,0.286981,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-135,1.899513,1.765723,0.0,0.0,0.582539,1.247953,0.24861599999999998,0.238166,0.594357
Igkv1-136,0.0,0.0,0.445892,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv1-88,0.0,0.0,0.0,0.0,0.0,0.358693,0.0,0.0,0.0
Igkv1-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv10-94,0.0,0.431914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv10-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516597
Igkv10-96,0.738955,1.30396,0.957356,0.326264,0.0,1.455043,1.156042,0.277329,0.0
Igkv11-106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv11-114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv11-118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv11-125,0.7605729999999999,0.0,0.33305300000000004,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-38,0.0,0.0,0.0,0.0,0.363423,0.0,0.0,0.0,0.0
Igkv12-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-41,0.0,0.0,0.0,0.0,0.0,0.385517,0.0,0.0,0.0
Igkv12-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-44,0.0,0.572415,0.0,0.272413,0.0,0.303297,0.0,0.0,0.0
Igkv12-46,0.340303,0.631743,1.177624,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv12-89,0.0,0.38507399999999997,0.35901900000000003,0.0,0.0,0.0,0.0,0.31209499999999996,0.0
Igkv12-98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-54-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-55-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-56-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-57-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-57-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-61-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-62-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-71-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-73-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-74-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-78-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-80-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igkv13-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
