gene_name,A5,A8,C5,C8,NAV
Ctdsp2,-0.004839209,-0.045854807,0.02974533,0.114406876,0.005661025
Mettl1,-0.0014377926,-0.18163249,-0.07078793,-0.08912425,0.6805933
March9,-0.038323544,0.0046820915,0.0065052724,0.12697405,-0.014430808
Dtx3,-0.05444302,0.08731859,0.0072424994,0.21126412,-0.20404123
Mbd6,-0.005039689,-0.008146231,0.02331714,-0.043128777,0.014034832
Ddit3,0.09336876,-0.11004307,-0.052887175,-0.14874129,-0.002977846
Arhgap9,-0.06654979,0.07078448,-0.07517475,0.42350128,-0.047540445
R3hdm2,-0.040748056,0.034432292,0.04578096,0.05636464,-0.011030517
Stac3,-0.02018518,-0.026446749,-0.042033713,0.0018222369,-0.03169735
Lrp1,-0.016154557,-0.023146706,-0.027690971,-0.04398831,-0.05178436
Stat6,-0.015943926,0.06864203,0.021191753,-0.043341205,0.015438311
Zbtb39,0.0009371753,-0.03552313,-0.006479222,0.014787301,0.024424516
Baz2a,-0.04855226,0.14536318,-0.07874929,0.13261473,-0.11239802
Stat2,-0.05101958,-0.042185433,-0.011157342,0.35088414,-0.014974146
Pa2g4,0.09551371,-0.18666597,-0.030540105,-0.006413532,0.021740545
Ikzf4,-0.017713858,-0.0597699,0.0064838375,-0.006282345,0.017323777
Rab5b,-0.06081736,0.038227893,0.018089438,0.1772922,0.022550365
Dgka,-0.0032932628,-0.19425757,0.110372454,-0.28538573,0.5820053
Tmem198b,-0.00043347946,-0.040356543,0.008295289,0.023793554,-0.024296213
Gdf11,-0.020466207,0.10406018,-0.0064635756,0.11643922,-0.16478492
Cd63,-0.022603627,-0.029980991,-0.0070921434,-0.0040763696,-0.026787443
Rdh5,-0.016249724,-0.058316264,0.017740939,-0.009081031,0.05701163
Bloc1s1,-0.021718545,0.05162349,0.007923395,0.12808801,-0.065360785
Tespa1,-0.11108684,0.032250743,-0.0538162,-0.23378082,0.86046904
Vmn2r84,-0.02617668,-0.052295562,-0.05593713,-0.028097114,0.2068236
Insr,-0.013543841,-0.06409879,-0.084692225,-0.14780748,0.46006086
Arhgef18,-0.043273382,0.2651904,-0.1505769,0.050399467,-0.099443585
Pex11g,-0.017046358,0.038700715,0.057351224,0.008036573,-0.02416589
Zfp358,0.0020555805,-0.057402834,-0.044435456,-0.0069393213,0.1719283
Mcoln1,-0.0097216815,-0.027623896,0.03466853,0.03350833,0.028280618
Pnpla6,-0.02200136,0.03407229,-0.04175056,0.14567721,0.0011690732
Mcemp1,-0.0030872328,-0.049246993,-0.035169177,-0.0005451049,-0.058872957
Fcer2a,-0.015671834,-0.06754991,-0.027624303,-0.039749034,-0.059414335
Evi5l,-0.018677242,-0.055055037,0.01539268,0.02776803,0.037380207
Map2k7,-0.028964428,0.025216436,0.029092444,0.00014642754,0.013889322
Tgfbr3l,0.0017347429,-0.040033653,-0.017768402,-0.03610493,-0.04231701
Ctxn1,0.021077732,0.0040728706,-0.0008232438,-0.062233854,-0.062239412
Cers4,-0.022173129,0.14562026,-0.029858248,0.03513661,-0.2567556
Efnb2,0.003581489,-0.042970296,-0.006384664,-0.04725499,-0.03814639
Lig4,-0.012940742,-0.025446534,-0.00028789794,0.032552976,0.109081954
Irs2,0.104423754,-0.2162696,-0.11989227,-0.1785217,0.08424703
Rab20,-0.02147583,0.029443284,-0.052851375,-0.10697018,0.15163979
Ing1,-0.007398514,0.005200263,-0.07317583,0.0004117048,0.0233135
Ankrd10,-0.04024863,0.11590802,-0.08132678,-0.02005621,0.049302615
Atp11a,0.008180689,0.013562143,-0.042873796,0.08911741,-0.0057062954
F10,-0.007155241,-0.03727654,-0.036543436,-0.010672966,-0.037336316
Tmco3,-0.010430828,-0.03220038,0.044431016,-0.012268961,0.06497904
1700029H14Rik,-0.0009923719,-0.040132176,-0.0084218485,-0.05469317,-0.0514859
Rasa3,0.010099249,0.12435872,0.14172485,-0.13798097,-0.48379043
Fbxo25,-0.03063103,-0.021448014,0.023218442,0.109487504,0.06686876
Tdrp,0.04409992,-0.32174534,-0.17352267,-0.2953875,1.4153793
Erich1,-0.026539398,0.08351166,-0.025690755,-0.061430547,0.049800422
Kbtbd11,0.07054469,-0.25708163,-0.18576682,-0.08526789,0.8105036
Alg11,-0.015816454,-0.055304274,0.010444915,0.08597555,0.153214
Nek3,-0.006689399,0.031439804,0.0153609505,-0.056339204,-0.00091051974
Slc20a2,-0.021615626,-0.0070422376,-0.009899574,0.063110225,0.099292904
Ikbkb,-0.027195752,-0.037362713,-0.09165419,-0.04507314,0.48614106
Ap3m2,-0.024321424,0.029131932,-0.055199582,0.09113046,0.19709155
Kat6a,-0.017061556,0.07583192,-0.01750091,-0.019809263,-0.0049593532
Tacc1,-0.015155438,0.056776185,0.19000623,0.04517159,-0.45697826
Fgfr1,-0.0072080283,-0.053247392,-0.035072252,-0.048438817,0.029333038
Letm2,0.023009004,-0.061789554,-0.07861789,-0.14739384,0.21976744
Nsd3,-0.019277785,0.100504965,-0.13592589,-0.16402029,0.20992683
Ddhd2,-0.052614562,0.0031482284,-0.027459467,0.121697135,0.17848286
Star,0.010338026,0.024456464,-0.064983025,-0.0027992097,0.011171446
Hgsnat,-0.07591101,0.084313735,0.040223643,0.25837174,-0.20248947
Hook3,-0.0643366,0.03421369,0.008677487,0.17885283,0.022021918
Rnf170,-0.03941183,0.012421458,0.00028493413,0.17234866,0.00041960686
Erlin2,-0.0012348074,-0.035338677,-0.007907511,0.094833754,0.105030276
Rab11fip1,-0.04976401,0.017481769,0.038850673,0.08126311,-0.080186084
Rnf122,-0.013607504,-0.137,-0.056060098,-0.056785583,0.67432773
Rbpms,0.010756336,-0.100008644,-0.049797706,-0.111739635,0.046709936
Saraf,0.11089035,-0.04436353,-0.096676916,-0.5364195,0.2629694
Tnks,-0.009163477,0.010865855,-0.019255117,-0.04508796,0.0839101
Prag1,-0.100692704,-0.026890649,0.11596197,0.39644325,0.0319543
Micu3,-0.027442914,0.041418716,-0.055629544,0.14928406,0.09905565
Vps37a,-0.0021475765,0.064111724,0.017060012,0.031274408,-0.08435669
Mtmr7,-0.036064822,-0.01637594,0.012895268,-0.014620023,-0.06035825
Pcm1,-0.014956234,-0.002785528,-0.044521105,0.11876136,0.17119396
Cyp4v3,-0.03640498,-0.0432985,0.012846704,0.051466927,0.14610882
Tlr3,-0.010521458,-0.058296055,-0.020300172,-0.046223465,-0.016428133
1700029J07Rik,0.004152197,-0.05225626,-0.0059941676,0.022944763,0.011904666
Cfap97,-0.012520624,-0.07725853,0.037717737,0.17819984,0.18467471
Casp3,-0.16264263,-0.10765412,0.46952242,0.8253635,-0.70093244
Irf2,-0.10032564,0.14060491,0.064643614,0.3411598,-0.25905895
Cdkn2aip,6.7147084e-05,0.011035417,-0.015284391,-0.077101655,-0.050726153
Wwc2,-0.0006016484,-0.05712564,-0.022114502,-0.03733536,0.028738515
Hpgd,0.0037357726,-0.030372225,-0.026720235,-0.0076351003,-0.03978597
Hmgb2,0.13090593,-0.086559266,0.40666747,0.04091417,-1.346634
Clcn3,-0.025067138,0.021748288,0.07477464,0.009460415,0.012544493
Ddx60,-0.019278727,-0.0780496,-0.06521676,0.16695543,0.36472195
Klhl2,-0.0031755364,0.05447362,-0.04577729,0.003200533,-0.011112914
March1,-0.011131733,-0.08167752,-0.0529587,-0.029917885,-0.10029623
Psd3,-0.028999068,-0.033439096,0.016036822,-0.037784047,-0.031307314
Lpl,-0.013408008,-0.03360282,-0.027349846,-0.004591812,-0.05090127
Lzts1,-0.006688985,-0.007316431,-0.04899973,0.0037771328,0.0053617302
D130040H23Rik,-0.031000637,-0.049250904,-0.038512453,0.028146246,0.2395583
Zfp868,-0.030360347,0.06447827,0.049162786,-0.0297617,-0.20723906
Zfp869,0.005412442,-0.04812196,-0.00080113095,-0.11274911,0.14781712
Zfp963,-0.0065876874,-0.04547624,-0.03371749,0.07666289,0.0104956655
Zfp866,-0.026920807,0.022304753,-0.03574508,0.070191495,0.16408367
Gmip,-0.029393887,0.08045528,-0.021035748,0.11371353,-0.03473086
Mau2,-0.051228788,0.056748617,-0.006745998,0.018309204,0.076235466
Borcs8,-0.056668576,0.044246662,0.17476499,0.17725988,-0.39968
Sugp2,-0.04167541,-0.030046292,-0.017972693,0.12335644,0.07071763
Homer3,-0.016207531,-0.029099483,-0.00046443904,0.00987367,-0.034165006
Klhl26,0.0032041413,-0.0030167245,-0.036897182,-0.034596097,0.03180805
Ell,0.0054335785,0.032428473,-0.02644267,0.055774663,0.0038623621
Lrrc25,0.0022153738,-0.050508182,-0.041663934,-0.013630917,-0.06295928
Jund,0.006644693,0.08224825,0.20895146,-0.54206717,-0.4565703
Rab3a,-0.019469494,-0.04145357,-0.05092282,0.21607909,0.03251219
Mast3,-0.022284893,0.07159506,-0.0058266227,-0.0053272303,-0.024163812
Arrdc2,-0.0076393127,0.037203066,-0.040202558,-0.018988088,0.042428665
Rpl18a,-0.059426915,0.06221717,-0.48089838,0.17772143,0.95474434
Use1,-0.06287982,0.11562822,-0.074970275,0.13044295,0.079226986
Ano8,-0.016145492,0.054304235,0.004582365,-0.046337906,-0.036579937
Bst2,0.035380676,-0.23149621,0.17830358,0.19857986,-0.061589494
Slc27a1,0.0013227491,-0.048474703,0.04068267,0.034898125,-0.0032479975
Zfp882,-0.037521854,-0.064281136,-0.03409457,-0.023214385,0.21409802
Zfp617,-0.022863692,-0.05453152,0.06975234,0.065623835,0.18365419
Cyp4f18,-0.0155687295,-0.08344067,-0.055351827,-0.023815831,-0.09706758
Cib3,-0.034979638,-0.016880607,0.0011985607,0.0007175136,-0.05694192
Klf2,0.13413596,0.26263323,-0.49792996,-0.30371374,-0.008509146
Large1,-0.013400331,-0.059830654,-0.022229513,-0.024203097,0.01792372
Tom1,-0.0072350283,0.025055189,0.00530094,0.033729706,-0.057376944
Hmox1,0.050165996,-0.047749702,0.0057939487,0.037852146,-0.18768911
Mcm5,0.111625955,-0.2936271,0.24682139,-0.00046707364,-0.3505602
Zfp827,-0.035666373,-0.018979236,0.013889576,0.13502064,0.112781465
Smad1,0.0019171475,-0.1584324,-0.054622993,-0.05718869,0.582965
Inpp4b,-0.11306336,-0.26127398,0.17287014,0.34582856,0.71189034
Il15,-0.015836013,0.0044554444,-0.050241154,-0.01797674,-0.03455456
Elmod2,0.009703007,-0.046506494,-0.021050395,0.15253924,-0.0036132762
Pkn1,-0.033468775,0.025502628,-0.076565586,0.089375995,0.034985147
Ptger1,-0.013962905,-0.012625744,-0.03162637,-0.012075217,-0.038324587
Ddx39,0.09731647,-0.17647657,0.07737755,0.038095128,-0.22244835
Adgre5,0.002112458,0.33966154,-0.2618187,0.14671391,-0.5332854
Adgrl1,0.00016775655,-0.01817989,-0.0574722,0.059701975,0.21834432
Asf1b,0.09745289,-0.27861717,0.261758,0.09319148,-0.37703982
Il27ra,-0.048888143,-0.02263356,-0.07143095,-0.020343864,0.6791818
Rfx1,-0.017328972,0.020904839,0.045811646,-0.015414735,-0.04190842
4930432K21Rik,-0.00479054,-0.048781592,-0.023636924,-0.057440616,0.071680464
Nanos3,0.0017026458,0.0073638954,-0.050511062,0.11186571,-0.09258798
Zswim4,-0.0127458945,-0.012473084,0.040861484,-0.0249774,0.036332957
Mri1,-0.020967003,0.008739487,-0.0128183,0.08434341,0.10082738
Ccdc130,-0.011442916,0.02513438,0.04461043,-0.046416603,0.04784638
Ier2,-0.035562444,0.5196772,-0.19043769,-0.28118294,-0.5935331
Trmt1,0.023059731,-0.1426773,-0.019543542,-0.04966055,0.29963297
Nfix,-0.007311492,-0.12327379,-0.081225425,-0.07823089,0.59088546
Lyl1,-0.010118419,-0.055200417,-0.04638278,0.037745986,-0.06885277
G430095P16Rik,-0.0006536765,-0.015258344,-0.15289643,0.028230423,0.39692077
Dand5,-0.01182403,-0.032488372,0.020370744,0.12567456,0.15606967
Calr,0.13116315,-0.34726566,0.27178344,-0.17724167,-0.27450103
Dnase2a,-0.014009999,-0.0984491,-0.00085093576,0.34481582,0.053071722
Junb,-0.16079825,0.48260462,0.17487338,-0.9168687,-0.33196878
Hook2,-0.012309276,0.013432182,-0.020248933,0.06967676,-0.011420698
Man2b1,-0.045750715,0.09613667,-0.010949829,0.06354198,-0.08747471
Orc6,0.08530738,-0.20264363,0.1252631,-0.0508332,-0.24956362
Itfg1,-0.013764501,-0.0020730547,0.0053543677,0.023593834,0.008848832
Phkb,-0.0036340356,0.015984137,-0.006401408,0.034779858,0.087886244
Siah1a,-0.033138093,0.018890986,-0.035753954,-0.081288196,0.3281417
N4bp1,-0.07157924,0.20262586,0.0978918,0.25442523,-0.5743454
Adcy7,-0.07244832,0.06738434,-0.083737105,0.37900233,0.32356024
Snx20,0.0085287215,0.03440232,0.069543496,-0.058859844,-0.22256516
Nod2,-0.007313639,-0.0380801,-0.035879992,-0.034099627,-0.023293529
Cyld,-0.049797844,0.048267372,-0.04307476,0.022738496,0.21115406
Chd9,-0.09968016,0.057553664,0.024952004,0.13932893,0.24111778
Rbl2,-0.0879924,0.24067222,-0.010769011,0.20091155,-0.26574337
Fto,-0.0074907513,-0.02789203,-0.1161627,-0.004080689,0.37937397
Bbs2,-0.012740318,-0.025155446,-0.030256195,0.024564222,0.032169625
Mt3,0.075844534,0.046960846,-0.18931802,-0.018299907,-0.15591478
Mt2,0.090609,-0.0264293,-0.31459218,0.4411019,-0.14980987
Mt1,0.07254367,-0.09779041,-0.16000077,0.58688205,-0.3175005
Slc12a3,-0.0081935115,-0.04331504,-0.026063751,-0.017317036,-0.03287327
Nlrc5,-0.07262625,0.17651184,-0.083190314,0.2990357,-0.101145245
Rspry1,-0.013910885,0.02883749,-0.00028133302,0.016004145,0.10859978
Dok4,0.002963549,-0.03965594,0.0001577171,0.008828649,-0.039360106
Adgrg5,0.13504697,-0.1264526,-0.23016222,-0.19078241,0.38564417
Adgrg1,-0.067361064,0.017115965,0.026682127,0.45603117,-0.14171074
Adgrg3,-0.021574838,-0.04644285,-0.04446812,-0.044455677,0.096650004
Kifc3,-0.0028254862,-0.05244995,-0.022527838,-0.03514064,0.017773664
Zfp319,0.0071956688,-0.004462262,-0.047074586,0.10008824,0.055789854
Mmp15,-0.015286485,-0.052302588,-0.039010298,-0.03802301,0.068408504
Slc38a7,-0.015652841,-0.021077486,0.012118849,-0.034566063,-0.006278172
Tk2,-0.0038901197,0.005586463,-0.07328508,-0.06834628,0.17121693
Car7,-0.011133361,-0.04328793,0.014643319,-0.07372019,0.11243542
Pdp2,0.0077402536,-0.039688956,-0.017965542,-0.07312383,0.17622496
Rrad,-0.0066925897,0.023789188,0.027251773,-0.23654425,0.031391405
D230025D16Rik,-0.011275009,0.022026611,0.017300451,0.009905682,-0.067857906
B3gnt9,0.034903415,0.016625714,-0.028097069,-0.0046989666,-0.102331504
Lrrc29,-0.02159828,-0.017956229,-0.030206041,0.03395119,-0.0052357926
Tppp3,0.027903402,0.033554297,0.052826513,-0.14688632,-0.14147082
Zdhhc1,-0.005404572,-0.049831383,-0.047246613,0.046062946,-0.0029890486
Agrp,-0.022623945,-0.010831689,-0.023924487,0.08286415,0.03177308
Ripor1,-0.037137937,0.045997858,-0.07204236,0.015141241,0.14398922
Gfod2,0.012820694,-0.029086173,-0.052168548,-0.07152306,0.12555155
Ranbp10,0.029774034,-0.04300834,-0.006821065,-0.022132777,0.07300807
Pskh1,-0.04464387,0.041015644,-0.019127868,0.009860211,0.11830523
Lcat,0.0024019163,-0.037038293,-0.031152917,-0.04675974,-0.028154196
Dpep2,0.011216395,-0.029026235,-0.044737242,-0.007593362,-0.031926733
Dus2,-0.04349826,-0.053175833,0.20104873,0.10457276,-0.2557286
Nfatc3,-0.06450718,0.17254011,0.054521862,-0.11206543,-0.17123328
Slc7a6os,0.0004964338,-0.036965426,0.08278154,-0.12841152,-0.086748645
Zfp90,-0.03197198,-0.038278062,-0.022367775,0.14526114,0.13379227
Tango6,-0.009302616,-0.0017730832,0.012588406,-0.009176106,0.12828518
Sntb2,0.007383897,0.14324223,-0.06293972,0.17771675,-0.33584055
Terf2,0.021553854,-0.034585036,-0.023528455,-0.012165203,0.07071787
Nfat5,-0.1006232,0.028827116,0.28277364,0.15743789,-0.2723702
Zfhx3,-0.017933838,-0.06526153,-0.03242727,-0.050034866,0.043513164
Hp,-0.006382998,-0.053217754,-0.041986614,-0.0061453274,-0.057393603
Zfp612,-0.01671519,-0.05462586,0.0027047219,0.0227635,-0.0446466
Fcsk,-0.01739789,-0.018925838,-0.00014532293,0.025455233,-0.029576128
Pdpr,-0.014338565,0.039462924,-0.05150798,0.09091101,0.030325944
Glg1,-0.018268013,0.051037457,-0.004498854,-0.019576445,0.0055261278
Wdr59,-0.022093559,-0.035672583,0.012096927,0.0014578974,0.06519344
Znrf1,-0.007821054,-0.01784441,-0.19299684,-0.11168828,0.6060027
Zfp1,-0.024682563,-0.038324207,-0.067619294,-0.0102812275,0.38543022
Tmem231,-0.012091811,-0.0022945793,-0.044563256,-0.036507804,-0.07136743
Gabarapl2,-0.12316854,0.6169046,-0.02274002,-0.25105685,-0.7799488
Adat1,0.003567131,-0.011783482,-0.027856532,-0.010389758,0.13458987
Maf,-0.05323537,-0.104055926,0.05746247,0.70912033,-0.26847896
Cdyl2,-0.010465634,0.015251984,-0.005400275,0.017102566,0.03307042
Atmin,-0.03210082,0.028884638,-0.0026034883,0.087977946,-0.018990258
Gan,0.019030526,0.021663407,-0.079790585,0.17061208,-0.017845558
Plcg2,-0.018243404,-0.06252345,-0.017616043,-0.017315583,-0.089634106
Mlycd,-0.022472598,0.013399587,-0.003990099,0.06490589,-0.011163399
Osgin1,-0.013809733,-0.043790128,-0.017260369,-0.028930876,-0.02249141
Mbtps1,0.00011633763,-0.008999787,0.01787869,-0.10075619,0.09845226
Hsdl1,0.023446925,-0.07349001,-0.05096309,-0.11914532,0.35309783
Irf8,-0.09408837,-0.23920378,0.15924338,0.78900075,-0.42448902
Banp,0.017107146,-0.019437825,-0.055918816,0.08828797,0.05584946
Rnf166,-0.11144969,0.31334984,-0.06408653,0.4673557,-0.3339655
Ankrd11,0.0027722488,0.22350568,-0.10531741,-0.3208085,-0.16084251
Rpl13,0.041215453,-0.49384287,-0.19448482,-0.17504346,1.6081681
Cpne7,-0.02591287,-0.0041912934,-0.011463936,-0.031115681,-0.069612704
Sult5a1,-0.007124365,-0.010948811,-0.051267035,-0.012719318,-0.003418324
Vps9d1,-0.023223298,0.023117078,0.0059527108,0.13206711,0.015181071
Zfp276,-0.030225065,0.022694303,-0.018250864,0.06491808,0.10335133
Tcf25,-0.038065713,0.038149625,-0.042876277,0.17703903,0.09696864
Mc1r,-0.018847307,-0.0430446,-0.017069334,-0.045654442,0.02483142
Ttc13,0.001961928,0.021751415,-0.09619343,-0.039867163,0.12155751
Disc1,-0.010651799,0.0049098944,-0.030747347,0.05059717,-0.0018560599
Sipa1l2,0.01842144,-0.07012365,-0.066913195,-0.08571401,0.14569476
Map10,-0.020982314,-0.054063633,-0.052190978,-0.024770483,0.055521693
Ntpcr,0.08052169,-0.02910488,-0.15327622,-0.057481665,0.1595981
Irf2bp2,-0.025493093,-0.075794384,0.15083128,-0.11799032,0.2560733
Nrp1,-0.25212294,0.0349425,0.7074905,0.32813776,-0.44323108
Itgb1,-0.32737145,0.64733344,0.5547593,0.021017756,-1.1028007
2610044O15Rik8,0.0018214497,-0.072181575,-0.015455967,0.27148274,0.10427239
Dnase1l3,-0.032862898,-0.04499445,0.07312053,-0.008488798,-0.083276086
Pxk,-0.02746336,0.044475127,0.004746129,0.07691438,-0.14872701
Kctd6,-0.03817866,-0.01656408,-0.00659764,0.09751719,0.0897137
Fhit,-0.021729505,-0.05351957,-0.0103082545,0.08423033,0.0407013
Atxn7,-0.034360573,0.12140438,-0.088101804,0.17440967,0.019924626
Slc4a7,-0.078042984,0.38958943,0.03833479,-0.18888132,-0.4964074
Top2b,-0.08926613,0.06406572,0.050353065,-0.10693699,0.38784286
Thrb,-0.008471381,-0.044620126,-0.032076787,-0.024743045,0.024045097
Nr1d2,0.0015093676,0.13331823,-0.10476414,-0.080531396,-0.04500529
Nkiras1,-0.027414527,0.02488028,-0.03455564,-0.0073799924,0.045508735
Gm2237,-0.008725645,-0.031122752,-0.0206393,0.08142035,-0.044799685
Saysd1,-0.024245232,-0.035974286,0.066716895,-0.03897696,0.17774956
Nudt13,-0.019817095,0.030226428,-0.05124549,0.048545208,0.062809065
Fam149b,-0.01973718,0.011208205,0.033357307,-0.0005956642,0.08174525
Mss51,-0.022525957,-0.04046482,-0.038739957,0.020451881,0.22972016
Ppp3cb,-0.041548707,0.053889833,0.039055023,0.04895387,-0.014979256
Usp54,-0.027885068,-0.019991346,-0.0036833957,0.02156004,-0.05681492
Zswim8,-0.006896456,0.05758675,-0.011490475,0.0491148,-0.10607318
Ndst2,-0.0037042513,-0.0013083422,-0.06271572,0.16110045,0.045995004
Camk2g,-0.01737261,0.14120261,-0.010410861,0.018016668,-0.17431389
Adk,-0.118951686,-0.16794898,0.53340536,-0.009158322,-0.12020003
Kat6b,-0.027490092,-0.032935232,-0.083517015,0.08710804,0.2470172
Samd8,-0.029312244,0.08821705,-0.020651642,-0.03005019,0.0010400616
Rps24,-0.038834494,-0.20767675,-0.4001851,-0.1504309,1.8528197
Zmiz1,-0.06355045,0.3748824,-0.18461816,0.024226096,-0.24276422
Zcchc24,-0.013894006,-0.038268905,-0.04001465,-0.034240816,-0.055469416
Slmap,-0.006906094,0.057663202,0.031880952,-0.03214392,-0.102365114
Arf4,-0.04077349,0.21870846,0.18664359,-0.1857766,-0.5245159
Dnah12,0.0037401312,-0.043359213,-0.015510983,0.026387483,-0.056706972
Appl1,0.009023254,0.090796925,-0.02719027,-0.10341457,-0.07115264
Arhgef3,-0.04740352,0.14212716,-0.004520094,-0.011412913,-0.15777984
Tasor,-0.068523966,0.07682404,-0.124687925,0.2150416,0.38267156
Prkcd,-0.025965765,0.0768831,0.027095528,-0.008118529,-0.18946801
Rft1,-0.03605839,-0.028229753,0.0004544748,0.0726534,0.2100516
Mustn1,-0.0058252164,-0.038021304,-0.031062417,-0.016192168,-0.032592338
Gnl3,0.054600563,-0.185204,0.065402515,-0.25669384,0.23820733
Smim4,-0.057468385,-0.010562285,-0.05071804,0.1507218,0.23736152
Nisch,-0.05922072,0.076015264,-0.07556871,0.06954543,0.19046983
Capn7,0.00030047278,0.07895141,-0.010167784,-0.01724343,-0.08960139
Sh3bp5,0.031724695,-0.2412483,-0.01706611,-0.2736844,0.7143561
Colq,-0.023285504,-0.056566,-0.017196286,0.010970685,0.026187267
Ercc6,-0.0038424365,0.03402483,0.0048435344,-0.019758265,-0.012485334
Wdfy4,-0.01704167,-0.070268124,-0.04499127,-0.060144164,-0.065952085
Mapk8,-0.009565558,-0.08309088,0.0051300614,-0.041520175,0.21320689
Shld2,0.0071311234,0.017000878,0.024504397,0.018032921,0.0015097405
Bmpr1a,0.013298302,-0.027897745,-0.053695716,-0.008382146,-0.01208212
Ccser2,-0.043446977,0.13554785,0.0132843815,0.041735794,-0.2117341
2610528A11Rik,-0.01811886,0.022802224,-0.036376234,-0.05806892,-0.075675175
Sh2d4b,-0.0051713306,-0.035129964,-0.015374859,-0.035799466,-0.04662575
Txndc16,0.022758963,-0.08187514,0.006299204,-0.046285253,0.11045142
Gpr137c,-0.019201381,-0.039366543,-0.0242436,-0.03356384,0.03329519
Styx,-0.034497596,0.005471994,0.015853379,0.023716452,0.12519799
Ddhd1,-0.0017847478,0.05287788,-0.061500378,0.06964855,0.02812891
Cdkn3,0.110581435,-0.28682518,0.25012523,0.18637578,-0.37406832
Gch1,-0.07582546,-0.029898677,0.1840738,0.15517043,-0.16448905
Lgals3,-0.057044122,-0.0331712,0.4393207,0.79215753,-1.1562862
Dlgap5,0.048892755,-0.19478744,0.210126,0.023783503,-0.19679354
Atg14,-0.014776572,-0.0052382313,-0.0314198,-0.07869807,0.10950854
Ktn1,-0.03737387,-0.020541733,-0.08419064,0.111196786,0.25831205
Tmem260,-0.02682179,-0.091817185,-0.0072110663,0.06776075,0.30941087
Ap5m1,-0.012848889,-0.0063976357,-0.010118176,0.14642929,0.08455692
Tep1,-0.0011773305,-0.006172678,-0.01861429,-0.0055164737,0.079710685
Pip4p1,0.004615969,-0.0030245152,-0.034106072,0.0048643514,-0.0025688745
Rnase6,-0.01857621,-0.09913228,-0.06155118,-0.021190947,-0.07352121
Arhgef40,-0.0055262377,-0.030304788,-0.0006338568,-0.03417987,-0.046572395
Rpgrip1,0.07212952,-0.21576385,0.1255252,-0.015310239,0.26616496
Chd8,-0.035265364,0.029925166,-0.045751832,0.047354605,0.23706073
Rab2b,-0.010833412,0.01452137,-0.009093036,0.07533998,0.086162224
Sall2,-5.780619e-05,-0.033752836,-0.026475562,0.0013159178,0.04240015
Trav3-1,-0.011855693,-0.018249359,-0.033840023,-0.044689216,-0.05349466
Trav8d-2,-0.012312327,-0.034943253,-0.02839985,-0.039857805,-0.049157333
Trav16d-dv11,0.0032399679,-0.036055237,-0.03498439,-0.04389646,-0.04460871
Trav14d-3-dv8,-0.0146331685,-0.015791062,-0.041403927,-0.041212663,-0.04105743
Trav16n,0.029798336,-0.024484627,-0.0698109,-0.08579322,-0.06998972
Trav13n-4,0.0028705692,-0.024886824,-0.025858797,-0.035344772,-0.03198513
Trav14n-3,0.020762993,-0.045050267,-0.058930013,-0.06073117,-0.062193025
Trav7-4,-0.006537864,-0.022714334,-0.040392645,-0.04494942,-0.048647795
Trav9-1,-0.017172335,0.008777647,-0.047098134,-0.052736286,-0.07817627
Trav10,0.0011593866,-0.038740676,-0.036712863,-0.04548107,-0.05259754
Trav7-5,0.011294476,-0.022020267,-0.040079508,-0.051994804,-0.06166552
Trav13-1,0.020156043,-0.023713287,-0.04588678,-0.06276213,-0.07576356
Trav14-1,-0.24600646,0.33747455,0.1070259,1.2037014,-0.2885417
Trav15-1-dv6-1,0.0049903872,-0.03233822,-0.016093388,-0.025601951,-0.032747447
Trav9-2,-0.00515443,-0.02245103,-0.034012068,-0.04474313,-0.042377394
Trav4-3,-0.0040751076,-0.029176606,-0.027172964,-0.027714668,-0.03780053
Trav14-2,-0.012812531,-0.03726352,-0.0347132,-0.027754603,-0.04193227
Trav15-2-dv6-2,-0.027514927,-0.04016147,0.014370409,0.035622012,-0.017894119
Trav3-3,0.007010601,-0.034007106,-0.06744312,-0.06760146,-0.04474477
Trav4-4-dv10,-0.008885739,-0.026388766,-0.023385597,-0.046737712,-0.057805445
Trav5-4,-0.026201371,-0.009241587,-0.052301418,-0.050659854,-0.0732417
Trav6-7-dv9,0.0074763726,-0.032568138,-0.0053235954,-0.04484422,-0.06296453
Trav7-6,-0.010046564,-0.00609608,-0.022637002,-0.0411856,-0.04972316
Trav8-2,-0.024327511,-0.03131607,-0.01972312,-0.007246447,0.001594555
Trav16,0.01838471,-0.04247038,-0.013361684,-0.034669627,0.0038447196
Trav13-4-dv7,-0.009709525,-0.028161084,-0.015828757,-0.0024918595,-0.012411118
Trav14-3,-0.002865399,-0.028659975,-0.03387248,-0.047462784,-0.02957007
Trav17,-0.018677607,-0.027716113,-0.017648935,-0.013427143,-0.007312252
Trav19,-0.0030431247,-0.02376812,-0.038218737,-0.056301,-0.034737207
Trav21-dv12,-0.025822917,-0.034206085,0.007416989,0.01535568,-0.021052102
Trdv1,-0.032129385,-0.024747781,0.04518831,0.012261949,0.011224626
Trav22,-0.02872983,-0.048326176,-0.020814104,0.0544781,0.12183123
Trdv2-2,-0.04592259,0.029376317,0.005581439,0.069761515,0.08333119
Trdv4,-0.02947772,-0.04439667,0.052863598,-0.01851426,-0.050863206
Trdc,-0.1957768,-0.048163623,0.23931591,0.32878262,0.74294037
