,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Leng8,ENSMUSG00000035545,Gene Expression,240,False,0.23344842,0.5089042,0.15867345
Leng9,ENSMUSG00000043432,Gene Expression,78,False,0.08149339,0.4978274,0.13001633
Ncr1,ENSMUSG00000062524,Gene Expression,11,True,0.08161541,2.7236109,5.888406
Rdh13,ENSMUSG00000008435,Gene Expression,40,False,0.03680331,0.37755,-0.18115684
Eps8l1,ENSMUSG00000006154,Gene Expression,16,True,0.02689022,0.79043615,0.88703287
Ppp1r12c,ENSMUSG00000019254,Gene Expression,216,False,0.17665917,0.38708457,-0.15648969
Tnnt1,ENSMUSG00000064179,Gene Expression,78,False,0.066561386,0.3661982,-0.2105254
Tnni3,ENSMUSG00000035458,Gene Expression,6,False,0.0038010727,-0.022047754,-1.2149678
Gm15873,ENSMUSG00000085725,Gene Expression,3,False,0.0019254407,-0.112401664,-1.448725
Tmem86b,ENSMUSG00000045282,Gene Expression,18,False,0.014170895,0.21950363,-0.5900432
Ppp6r1,ENSMUSG00000052296,Gene Expression,271,False,0.25809732,0.47728142,0.0768612
Hspbp1,ENSMUSG00000063802,Gene Expression,286,True,0.31005505,0.638335,0.4433415
Kmt5c,ENSMUSG00000059851,Gene Expression,92,False,0.075381234,0.3458422,-0.263189
Cox6b2,ENSMUSG00000051811,Gene Expression,32,False,0.024753513,0.37128806,-0.1973573
Tmem238,ENSMUSG00000030431,Gene Expression,197,False,0.14741075,0.2239708,-0.5784861
Rpl28,ENSMUSG00000030432,Gene Expression,1263,False,3.4689748,1.0569836,-1.3910894
Ube2s,ENSMUSG00000060860,Gene Expression,840,True,1.3935905,1.6691313,1.4325165
Isoc2b,ENSMUSG00000052605,Gene Expression,157,False,0.13753211,0.28694224,-0.4155708
Isoc2a,ENSMUSG00000086784,Gene Expression,80,True,0.08111403,0.542061,0.24445425
Zfp628,ENSMUSG00000074406,Gene Expression,68,False,0.061152354,0.323123,-0.3219665
Nat14,ENSMUSG00000035285,Gene Expression,4,False,0.00542924,0.74288327,0.76400745
Sbk2,ENSMUSG00000030433,Gene Expression,3,False,0.0041587353,0.4681863,0.053330917
Zfp579,ENSMUSG00000051550,Gene Expression,69,False,0.07648128,0.47516903,0.07139618
Fiz1,ENSMUSG00000061374,Gene Expression,207,False,0.19192661,0.4379659,-0.024853127
Zfp524,ENSMUSG00000051184,Gene Expression,241,False,0.21695934,0.37763032,-0.18094905
Zfp865,ENSMUSG00000074405,Gene Expression,183,True,0.20088756,0.83329093,0.99790376
Zfp784,ENSMUSG00000043290,Gene Expression,14,False,0.016071685,0.4341866,-0.034630645
Gm15510,ENSMUSG00000086604,Gene Expression,5,False,0.0041914093,0.11473692,-0.8610882
Zfp580,ENSMUSG00000055633,Gene Expression,68,True,0.07098142,0.54702693,0.25730184
U2af2,ENSMUSG00000030435,Gene Expression,581,False,0.58762276,0.44910327,-0.3323662
Epn1,ENSMUSG00000035203,Gene Expression,463,False,0.4087586,0.28728542,-0.74393135
Zfp787,ENSMUSG00000046792,Gene Expression,253,True,0.24924724,0.56201345,0.29607388
Zfp444,ENSMUSG00000044876,Gene Expression,165,False,0.16876262,0.49602208,0.12534569
Gm45069,ENSMUSG00000108949,Gene Expression,19,False,0.014295119,0.14456455,-0.7839202
Zfp667,ENSMUSG00000054893,Gene Expression,26,True,0.03376225,0.56131446,0.2942655
Zfp583,ENSMUSG00000030443,Gene Expression,13,False,0.008913171,-0.027564313,-1.2292398
Zfp78,ENSMUSG00000055150,Gene Expression,7,False,0.010967413,0.92949814,1.2468042
Zfp28,ENSMUSG00000062861,Gene Expression,7,False,0.011349557,0.7339294,0.74084264
Zfp954,ENSMUSG00000062116,Gene Expression,110,False,0.09212884,0.28273454,-0.42645666
Zfp773,ENSMUSG00000063535,Gene Expression,31,True,0.04024721,0.530709,0.21508531
Zfp418,ENSMUSG00000034538,Gene Expression,15,True,0.018564962,0.66508627,0.5627366
Zfp772,ENSMUSG00000066838,Gene Expression,13,True,0.013096178,0.646397,0.514385
Clcn4,ENSMUSG00000000605,Gene Expression,321,False,0.30112323,0.51572484,0.028665852
Gm45351,ENSMUSG00000092178,Gene Expression,3,False,0.0030350015,0.72808963,0.7257344
Zik1,ENSMUSG00000030393,Gene Expression,5,False,0.0028179386,0.22716065,-0.5702335
Zfp551,ENSMUSG00000034071,Gene Expression,5,False,0.004996591,0.3945084,-0.13728331
Zfp606,ENSMUSG00000030386,Gene Expression,41,True,0.04401505,0.66375387,0.55928946
Zscan18,ENSMUSG00000070822,Gene Expression,4,False,0.0059180683,0.58926255,0.3665708
Zfp329,ENSMUSG00000057894,Gene Expression,132,False,0.12895209,0.46307006,0.040094588
Zfp110,ENSMUSG00000058638,Gene Expression,119,False,0.11834999,0.36770347,-0.20663111
Zfp128,ENSMUSG00000060397,Gene Expression,3,False,0.002676364,0.35828128,-0.2310075
Zscan22,ENSMUSG00000054715,Gene Expression,16,True,0.019606419,0.81968874,0.9627131
Rps5,ENSMUSG00000012848,Gene Expression,1268,False,3.9347806,1.8774965,0.04102908
Rnf225,ENSMUSG00000033967,Gene Expression,3,False,0.003120396,0.4404125,-0.018523479
1810019N24Rik,ENSMUSG00000097115,Gene Expression,7,False,0.008048481,0.5057405,0.15048857
Zfp324,ENSMUSG00000004500,Gene Expression,12,False,0.01068524,0.31061187,-0.3543344
Zfp446,ENSMUSG00000033961,Gene Expression,25,False,0.026073134,0.3987195,-0.12638865
Trim28,ENSMUSG00000005566,Gene Expression,467,False,0.4186433,0.3352996,-0.5815442
Zbtb45,ENSMUSG00000049600,Gene Expression,195,False,0.17142634,0.40639037,-0.1065431
Chmp2a,ENSMUSG00000033916,Gene Expression,789,False,0.9363799,0.42903548,-0.49577963
Ube2m,ENSMUSG00000005575,Gene Expression,461,False,0.45208067,0.4674446,-0.13462111
Mzf1,ENSMUSG00000030380,Gene Expression,6,False,0.0018469918,-0.5150126,-2.4903314
Vmn1r86,ENSMUSG00000070816,Gene Expression,3,False,0.0013242309,0.015134503,-1.1187725
Zswim9,ENSMUSG00000070814,Gene Expression,25,True,0.02218479,0.5884704,0.36452144
Lig1,ENSMUSG00000056394,Gene Expression,368,True,0.501773,1.0132468,1.7113179
Pla2g4c,ENSMUSG00000033847,Gene Expression,6,False,0.0038402567,-0.18109952,-1.6264553
Selenow,ENSMUSG00000041571,Gene Expression,1117,False,1.622319,0.6817059,-0.38037294
Nop53,ENSMUSG00000041560,Gene Expression,1143,False,1.7414136,0.6474425,-0.45891458
Bicra,ENSMUSG00000070808,Gene Expression,80,True,0.08414777,0.6177163,0.44018438
Napa,ENSMUSG00000006024,Gene Expression,481,True,0.4838868,0.5882964,0.27410772
Kptn,ENSMUSG00000006021,Gene Expression,155,False,0.1423782,0.50618905,0.15164895
Meis3,ENSMUSG00000041420,Gene Expression,87,True,0.09208264,0.5377061,0.23318759
Dhx34,ENSMUSG00000006019,Gene Expression,65,False,0.056168567,0.42839321,-0.0496189
C5ar1,ENSMUSG00000049130,Gene Expression,3,False,0.0079129785,1.4195015,2.514506
Inafm1,ENSMUSG00000091811,Gene Expression,40,False,0.041248105,0.5129937,0.16925345
Ccdc9,ENSMUSG00000041375,Gene Expression,191,False,0.17794499,0.40732795,-0.10411745
Bbc3,ENSMUSG00000002083,Gene Expression,118,True,0.15839589,0.86954707,1.091703
Sae1,ENSMUSG00000052833,Gene Expression,518,False,0.51314026,0.28733525,-0.74376285
Zc3h4,ENSMUSG00000059273,Gene Expression,225,False,0.18829489,0.32776132,-0.3099666
Gm45509,ENSMUSG00000109781,Gene Expression,27,True,0.03438079,1.6126413,3.0141838
Tmem160,ENSMUSG00000019158,Gene Expression,918,False,1.1151425,0.46359232,-0.33224478
Arhgap35,ENSMUSG00000058230,Gene Expression,35,True,0.032110468,0.5672307,0.3095716
Ap2s1,ENSMUSG00000008036,Gene Expression,839,False,1.0897058,0.51542866,-0.2745228
Slc1a5,ENSMUSG00000001918,Gene Expression,467,False,0.42088383,0.41838896,-0.30053052
Fkrp,ENSMUSG00000048920,Gene Expression,139,False,0.11208368,0.28614464,-0.4176343
Strn4,ENSMUSG00000030374,Gene Expression,248,True,0.21238191,0.59144986,0.37222967
Prkd2,ENSMUSG00000041187,Gene Expression,404,False,0.43211013,0.5639644,0.19181533
Ptgir,ENSMUSG00000043017,Gene Expression,3,False,0.0025814963,0.54455847,0.2509156
Calm3,ENSMUSG00000019370,Gene Expression,788,False,1.1328826,0.8288877,0.07452714
Gm42372,ENSMUSG00000108348,Gene Expression,17,False,0.016987342,0.44194397,-0.014561338
Ppp5c,ENSMUSG00000003099,Gene Expression,295,False,0.26084724,0.3012063,-0.3786679
Psg16,ENSMUSG00000066760,Gene Expression,4,False,0.0034902622,0.5249318,0.20013885
Pglyrp1,ENSMUSG00000030413,Gene Expression,529,True,0.6765004,1.1652063,2.4268134
Ccdc61,ENSMUSG00000074358,Gene Expression,128,False,0.08930885,0.1512642,-0.76658744
Mypop,ENSMUSG00000048481,Gene Expression,15,False,0.014785781,0.343746,-0.26861215
Mypopos,ENSMUSG00000086533,Gene Expression,96,True,0.106591,0.926669,1.2394848
Irf2bp1,ENSMUSG00000044030,Gene Expression,159,False,0.14367417,0.39740154,-0.12979835
Sympk,ENSMUSG00000023118,Gene Expression,216,False,0.18450247,0.38701618,-0.15666664
Dmwd,ENSMUSG00000030410,Gene Expression,10,False,0.0050480757,0.17792225,-0.6976196
Fbxo46,ENSMUSG00000050428,Gene Expression,115,True,0.117502235,0.54756343,0.25868982
Qpctl,ENSMUSG00000030407,Gene Expression,99,True,0.09418335,0.6282582,0.46745768
Snrpd2,ENSMUSG00000040824,Gene Expression,1018,False,1.367594,0.35102046,-0.73712873
Eml2,ENSMUSG00000040811,Gene Expression,79,False,0.060291182,0.25840902,-0.48938993
Opa3,ENSMUSG00000052214,Gene Expression,158,False,0.13840047,0.4584167,0.028055731
Vasp,ENSMUSG00000030403,Gene Expression,1034,False,1.4281842,0.64788836,-0.24847634
1700058P15Rik,ENSMUSG00000089636,Gene Expression,6,False,0.0049689445,0.2815423,-0.42954117
Ppm1n,ENSMUSG00000030402,Gene Expression,7,False,0.007084136,0.4197032,-0.07210112
Rtn2,ENSMUSG00000030401,Gene Expression,5,False,0.0037393162,0.5139544,0.17173892
Gm26802,ENSMUSG00000097266,Gene Expression,8,False,0.0090509895,0.7989557,0.909074
Fosb,ENSMUSG00000003545,Gene Expression,188,True,0.1951224,0.79354745,0.89508224
Ercc1,ENSMUSG00000003549,Gene Expression,229,False,0.19651768,0.20827235,-0.6191
Cd3eap,ENSMUSG00000047649,Gene Expression,137,True,0.15273342,0.5629127,0.29840037
Ercc2,ENSMUSG00000030400,Gene Expression,50,False,0.0439063,0.36464828,-0.21453527
Klc3,ENSMUSG00000040714,Gene Expression,56,False,0.044186197,0.29562408,-0.3931098
Ckm,ENSMUSG00000030399,Gene Expression,5,False,0.0024577507,-0.5295042,-2.527823
Mark4,ENSMUSG00000030397,Gene Expression,78,False,0.07561795,0.44692227,-0.0016818359
Bloc1s3,ENSMUSG00000057667,Gene Expression,108,False,0.09090472,0.33249414,-0.2977222
Trappc6a,ENSMUSG00000002043,Gene Expression,534,False,0.55243367,0.5568034,0.08260763
Ppp1r37,ENSMUSG00000051403,Gene Expression,75,True,0.08299616,0.6842177,0.612232
Gemin7,ENSMUSG00000044709,Gene Expression,425,False,0.3837553,0.25502008,-0.8530549
Zfp296,ENSMUSG00000011267,Gene Expression,25,False,0.017606873,0.19272807,-0.65931505
Clasrp,ENSMUSG00000061028,Gene Expression,151,False,0.122874096,0.37506992,-0.18757315
Gm26890,ENSMUSG00000097246,Gene Expression,57,False,0.05851319,0.49937022,0.13400777
Relb,ENSMUSG00000002983,Gene Expression,215,True,0.2198887,0.5312546,0.21649675
Clptm1,ENSMUSG00000002981,Gene Expression,373,False,0.32199565,0.33293936,-0.5895267
Apoc4,ENSMUSG00000074336,Gene Expression,3,False,0.0023878862,0.73140305,0.73430663
Apoe,ENSMUSG00000002985,Gene Expression,14,False,0.015116829,0.44717774,-0.0010209136
Tomm40,ENSMUSG00000002984,Gene Expression,471,False,0.4576111,0.3705647,-0.46227533
Bcl3,ENSMUSG00000053175,Gene Expression,146,True,0.16404037,0.7319695,0.7357721
Gm16174,ENSMUSG00000087593,Gene Expression,7,False,0.0071943835,0.36050966,-0.2252424
Ceacam16,ENSMUSG00000014686,Gene Expression,14,False,0.0074731694,0.13661857,-0.8044776
Pvr,ENSMUSG00000040511,Gene Expression,71,False,0.05604264,0.32914412,-0.30638912
Igsf23,ENSMUSG00000040498,Gene Expression,12,False,0.007298054,-0.0124898655,-1.1902403
Zfp180,ENSMUSG00000057101,Gene Expression,73,False,0.061430097,0.26990688,-0.45964348
Zfp112,ENSMUSG00000052675,Gene Expression,17,False,0.015598229,0.32848412,-0.30809662
Zfp235,ENSMUSG00000047603,Gene Expression,33,False,0.027098145,0.33052853,-0.30280748
Zfp93,ENSMUSG00000055305,Gene Expression,8,False,0.008558805,0.71541905,0.692954
Zfp61,ENSMUSG00000050605,Gene Expression,48,True,0.047042377,0.53276116,0.22039443
Zfp94,ENSMUSG00000074282,Gene Expression,13,True,0.016130032,0.61018056,0.42068842
Kcnn4,ENSMUSG00000054342,Gene Expression,634,True,0.68370116,0.6384685,0.3972672
Smg9,ENSMUSG00000002210,Gene Expression,260,False,0.24775761,0.41969246,-0.072128884
Irgc1,ENSMUSG00000062028,Gene Expression,6,False,0.010117765,0.71263444,0.6857498
Plaur,ENSMUSG00000046223,Gene Expression,28,True,0.051613264,1.039804,1.5321796
Zfp428,ENSMUSG00000064264,Gene Expression,23,True,0.02755985,0.6654877,0.5637751
Irgq,ENSMUSG00000041037,Gene Expression,32,False,0.028029343,0.3237217,-0.32041758
Xrcc1,ENSMUSG00000051768,Gene Expression,174,False,0.14608003,0.24771753,-0.5170502
Zfp575,ENSMUSG00000066721,Gene Expression,8,False,0.003971275,-0.34449852,-2.0491896
Ethe1,ENSMUSG00000064254,Gene Expression,296,False,0.26602957,0.36934698,-0.46639377
Phldb3,ENSMUSG00000074277,Gene Expression,44,False,0.03972767,0.49195787,0.114831075
Gm9844,ENSMUSG00000091955,Gene Expression,605,False,0.6354983,0.4726778,-0.2415324
Rps19,ENSMUSG00000040952,Gene Expression,1285,True,4.202738,2.4533615,1.9295421
Cd79a,ENSMUSG00000003379,Gene Expression,4,False,0.004036567,0.68323034,0.6096776
Arhgef1,ENSMUSG00000040940,Gene Expression,1142,False,1.4734746,0.6511094,-0.24317443
Rabac1,ENSMUSG00000003380,Gene Expression,987,True,1.2336994,0.95290345,0.21262394
Grik5,ENSMUSG00000003378,Gene Expression,5,False,0.0049945666,0.36835492,-0.20494573
Zfp574,ENSMUSG00000045252,Gene Expression,87,False,0.06734969,0.37113935,-0.19774204
Pou2f2,ENSMUSG00000008496,Gene Expression,366,True,0.4064884,0.8991168,1.3253229
D930028M14Rik,ENSMUSG00000074274,Gene Expression,153,False,0.14742087,0.45409164,0.016866239
Dedd2,ENSMUSG00000054499,Gene Expression,252,False,0.23767248,0.5129402,0.16911513
Zfp526,ENSMUSG00000046541,Gene Expression,3,False,0.004238914,0.48772675,0.10388461
Gsk3a,ENSMUSG00000057177,Gene Expression,334,False,0.32363257,0.54229265,0.11851996
9130221H12Rik,ENSMUSG00000090330,Gene Expression,30,False,0.025474794,0.24548587,-0.5228238
Erf,ENSMUSG00000040857,Gene Expression,100,False,0.09720905,0.49900487,0.13306257
Cic,ENSMUSG00000005442,Gene Expression,239,False,0.21623766,0.35434937,-0.24117987
Pafah1b3,ENSMUSG00000005447,Gene Expression,194,True,0.1862753,0.57797986,0.33738106
4732471J01Rik,ENSMUSG00000053714,Gene Expression,4,False,0.003360336,0.3724235,-0.19441977
Lipe,ENSMUSG00000003123,Gene Expression,23,False,0.028546957,0.4824319,0.09018612
Ceacam1,ENSMUSG00000074272,Gene Expression,3,False,0.009948437,1.7082214,3.2614617
Dmac2,ENSMUSG00000057229,Gene Expression,195,True,0.20198402,0.61548156,0.43440276
B3gnt8,ENSMUSG00000059479,Gene Expression,7,False,0.0052506644,0.124597505,-0.8355776
Bckdha,ENSMUSG00000060376,Gene Expression,156,False,0.15576881,0.42172685,-0.06686564
Exosc5,ENSMUSG00000061286,Gene Expression,438,False,0.42205662,0.37087458,-0.4612273
Tmem91,ENSMUSG00000061702,Gene Expression,27,True,0.038199715,0.7715093,0.83806664
B9d2,ENSMUSG00000063439,Gene Expression,219,False,0.18538013,0.24975656,-0.51177496
Tgfb1,ENSMUSG00000002603,Gene Expression,572,False,0.5918892,0.50028634,-0.13515535
Ccdc97,ENSMUSG00000002608,Gene Expression,130,False,0.104825705,0.30463162,-0.3698061
Hnrnpul1,ENSMUSG00000040725,Gene Expression,588,False,0.5850298,0.37309775,-0.6252191
Axl,ENSMUSG00000002602,Gene Expression,44,False,0.030192524,0.28491622,-0.4208124
Cyp2s1,ENSMUSG00000040703,Gene Expression,26,True,0.0341894,0.6807642,0.6032974
Egln2,ENSMUSG00000058709,Gene Expression,289,False,0.25705993,0.30484074,-0.36926508
Rab4b,ENSMUSG00000053291,Gene Expression,117,False,0.115305625,0.5061628,0.15158111
Snrpa,ENSMUSG00000061479,Gene Expression,506,False,0.4882242,0.3914777,-0.39154616
BC024978,ENSMUSG00000078786,Gene Expression,35,True,0.049341805,0.9289908,1.2454916
Itpkc,ENSMUSG00000003752,Gene Expression,25,True,0.0255829,0.57341605,0.3255739
Coq8b,ENSMUSG00000003762,Gene Expression,87,False,0.08007964,0.35406068,-0.24192676
Numbl,ENSMUSG00000063160,Gene Expression,15,False,0.009537137,0.0133692,-1.1233395
Shkbp1,ENSMUSG00000089832,Gene Expression,310,False,0.2686966,0.3156919,-0.6478588
Sptbn4,ENSMUSG00000011751,Gene Expression,4,False,0.0057217972,0.6604897,0.5508446
Blvrb,ENSMUSG00000040466,Gene Expression,88,True,0.09131681,0.5789632,0.33992514
Sertad3,ENSMUSG00000055200,Gene Expression,185,False,0.16485335,0.37993428,-0.17498842
Sertad1,ENSMUSG00000008384,Gene Expression,198,False,0.196964,0.49245915,0.11612794
Prx,ENSMUSG00000053198,Gene Expression,7,False,0.0048929024,0.13955842,-0.7968717
Pld3,ENSMUSG00000003363,Gene Expression,572,True,0.5593022,0.65325564,0.45424274
2310022A10Rik,ENSMUSG00000049643,Gene Expression,141,True,0.13211682,0.98364604,1.3868917
Akt2,ENSMUSG00000004056,Gene Expression,376,False,0.31672445,0.1978945,-1.0462574
Map3k10,ENSMUSG00000040390,Gene Expression,54,False,0.048891682,0.33837935,-0.28249636
Zfp607b,ENSMUSG00000057093,Gene Expression,14,False,0.01057508,0.241571,-0.5329521
Zfp60,ENSMUSG00000037640,Gene Expression,46,True,0.052327644,0.6870284,0.61950374
Zfp626,ENSMUSG00000030604,Gene Expression,31,True,0.029873377,0.5759414,0.33210725
Zfp59,ENSMUSG00000078779,Gene Expression,3,False,0.0017428924,0.05668831,-1.0112674
Zfp607a,ENSMUSG00000020420,Gene Expression,56,False,0.049916893,0.44935763,0.0046187453
Zfp974,ENSMUSG00000070709,Gene Expression,25,True,0.025053144,0.53420573,0.22413175
Zfp780b,ENSMUSG00000063047,Gene Expression,87,True,0.10012986,0.62547827,0.46026555
Zfp850,ENSMUSG00000096916,Gene Expression,28,False,0.018718915,0.25601473,-0.49558428
Psmc4,ENSMUSG00000030603,Gene Expression,669,False,0.70195085,0.37361738,-0.6232169
Fbl,ENSMUSG00000046865,Gene Expression,814,False,0.92137414,0.41154036,-0.5454666
Dyrk1b,ENSMUSG00000002409,Gene Expression,31,False,0.027215298,0.2847152,-0.42133245
Eid2,ENSMUSG00000046058,Gene Expression,10,False,0.009627867,0.3352148,-0.2906835
Eid2b,ENSMUSG00000070705,Gene Expression,41,False,0.03928384,0.44777754,0.0005308504
Timm50,ENSMUSG00000003438,Gene Expression,336,False,0.281464,0.21486467,-0.9888631
Supt5,ENSMUSG00000003435,Gene Expression,512,False,0.48840913,0.38062117,-0.4282637
Rps16,ENSMUSG00000037563,Gene Expression,1297,False,4.2901783,2.303122,0.115123376
Plekhg2,ENSMUSG00000037552,Gene Expression,163,True,0.15434507,0.5557504,0.27987066
Zfp36,ENSMUSG00000044786,Gene Expression,481,True,0.58135736,0.83455586,1.1528013
Med29,ENSMUSG00000003444,Gene Expression,271,False,0.24524102,0.41816062,-0.076091945
Paf1,ENSMUSG00000003437,Gene Expression,210,True,0.19765054,0.69219196,0.6328625
Samd4b,ENSMUSG00000109336,Gene Expression,109,True,0.11360602,0.818974,0.960864
Gmfg,ENSMUSG00000060791,Gene Expression,1122,False,1.8890996,0.84979606,-0.32739624
Nccrp1,ENSMUSG00000047586,Gene Expression,46,False,0.03900689,0.3335128,-0.29508674
Pak4,ENSMUSG00000030602,Gene Expression,43,False,0.0340843,0.38065693,-0.17311883
Fbxo27,ENSMUSG00000037463,Gene Expression,5,False,0.005712389,0.6572904,0.5425677
Fbxo17,ENSMUSG00000030598,Gene Expression,24,True,0.033211797,0.6007997,0.39641887
Mrps12,ENSMUSG00000045948,Gene Expression,572,False,0.5729726,0.41859573,-0.4499132
Sars2,ENSMUSG00000070699,Gene Expression,116,False,0.080883875,0.2874134,-0.4143519
Nfkbib,ENSMUSG00000030595,Gene Expression,434,False,0.39871773,0.3223605,-0.6253052
Sirt2,ENSMUSG00000015149,Gene Expression,474,False,0.45680743,0.38818017,-0.40269867
Rinl,ENSMUSG00000051735,Gene Expression,889,False,0.969937,0.54311466,-0.17178951
Hnrnpl,ENSMUSG00000015165,Gene Expression,615,False,0.63034004,0.45727268,-0.30088905
Gm44702,ENSMUSG00000109420,Gene Expression,7,False,0.008044701,0.43581375,-0.030421004
Ech1,ENSMUSG00000053898,Gene Expression,647,False,0.70926577,0.38658702,-0.5732443
Lgals4,ENSMUSG00000053964,Gene Expression,18,False,0.012325149,-0.018624593,-1.2061117
Lgals7,ENSMUSG00000053522,Gene Expression,7,False,0.0081260605,0.754546,0.7941804
Actn4,ENSMUSG00000054808,Gene Expression,522,False,0.52782834,0.4119914,-0.47536007
Eif3k,ENSMUSG00000053565,Gene Expression,1152,False,1.7713428,0.37317318,-1.0876198
Map4k1,ENSMUSG00000037337,Gene Expression,332,False,0.29061824,0.31072187,-0.6646677
Ryr1,ENSMUSG00000030592,Gene Expression,11,False,0.005305105,-0.17388287,-1.6077847
Gm38979,ENSMUSG00000109017,Gene Expression,7,False,0.0052624564,-0.015867952,-1.1989799
Rasgrp4,ENSMUSG00000030589,Gene Expression,10,True,0.016722012,0.8482458,1.0365939
Fam98c,ENSMUSG00000030590,Gene Expression,186,False,0.18068497,0.41824633,-0.0758702
1110035H17Rik,ENSMUSG00000099098,Gene Expression,30,True,0.034062404,0.9805056,1.378767
Psmd8,ENSMUSG00000030591,Gene Expression,860,False,1.0986217,0.49268985,-0.29984346
Kcnk6,ENSMUSG00000046410,Gene Expression,8,False,0.005609056,0.23076084,-0.56091934
Yif1b,ENSMUSG00000030588,Gene Expression,356,False,0.3024581,0.36787835,-0.47136074
2200002D01Rik,ENSMUSG00000030587,Gene Expression,34,True,0.05087097,0.68591005,0.61661035
Spint2,ENSMUSG00000074227,Gene Expression,439,True,0.47059885,0.74430346,0.8017339
Sipa1l3,ENSMUSG00000030583,Gene Expression,46,True,0.04625454,0.6033244,0.40295067
Zfp84,ENSMUSG00000046185,Gene Expression,93,False,0.085191846,0.42125174,-0.068094805
Zfp790,ENSMUSG00000011427,Gene Expression,19,True,0.021915482,0.58700854,0.3607394
Zfp940,ENSMUSG00000050855,Gene Expression,23,False,0.01761129,0.11999311,-0.8474897
Zfp420,ENSMUSG00000058402,Gene Expression,17,False,0.01969575,0.48335394,0.092571594
Zfp27,ENSMUSG00000062040,Gene Expression,20,False,0.021427412,0.504049,0.14611238
Zfp383,ENSMUSG00000099689,Gene Expression,9,True,0.013302881,0.60105854,0.3970886
Zfp74,ENSMUSG00000059975,Gene Expression,69,True,0.10149273,1.2363404,2.0406446
Zfp568,ENSMUSG00000074221,Gene Expression,33,False,0.02163063,0.24081439,-0.53490955
Zfp14,ENSMUSG00000053985,Gene Expression,6,False,0.005742334,0.63560617,0.48646775
Zfp566,ENSMUSG00000078768,Gene Expression,34,False,0.034995962,0.38195828,-0.16975208
Zfp260,ENSMUSG00000049421,Gene Expression,225,True,0.23298603,0.5641082,0.30149326
Zfp382,ENSMUSG00000074220,Gene Expression,26,False,0.020335486,0.27455643,-0.44761452
Zfp146,ENSMUSG00000037029,Gene Expression,59,True,0.06783466,0.61321396,0.4285362
Gm5113,ENSMUSG00000066647,Gene Expression,7,False,0.005809283,0.30599946,-0.36626732
Cox7a1,ENSMUSG00000074218,Gene Expression,30,False,0.022293644,0.113466196,-0.8643757
Capns1,ENSMUSG00000001794,Gene Expression,840,False,1.0210928,0.45971468,-0.4086493
Gm26810,ENSMUSG00000097817,Gene Expression,8,False,0.004518019,0.14759226,-0.7760872
Tbcb,ENSMUSG00000006095,Gene Expression,557,False,0.58190715,0.37763965,-0.60771894
Polr2i,ENSMUSG00000019738,Gene Expression,521,False,0.5418884,0.5817245,0.1786299
Wdr62,ENSMUSG00000037020,Gene Expression,46,False,0.023356594,-0.23615193,-1.768883
Thap8,ENSMUSG00000013928,Gene Expression,5,False,0.008519151,0.9225398,1.228802
Alkbh6,ENSMUSG00000042831,Gene Expression,146,False,0.13561705,0.33798394,-0.28351936
Sdhaf1,ENSMUSG00000074211,Gene Expression,266,True,0.29137442,0.7264553,0.74137014
E130208F15Rik,ENSMUSG00000074210,Gene Expression,7,False,0.004983762,0.039538592,-1.0556359
Tyrobp,ENSMUSG00000030579,Gene Expression,48,True,0.46303746,3.9973536,11.803765
Hcst,ENSMUSG00000064109,Gene Expression,1193,False,1.9013952,1.0254302,0.10020257
Nfkbid,ENSMUSG00000036931,Gene Expression,203,True,0.21812625,0.7567659,0.7999236
Aplp1,ENSMUSG00000006651,Gene Expression,16,False,0.013743322,0.29904687,-0.38425457
Nphs1,ENSMUSG00000006649,Gene Expression,3,False,0.0026018168,0.42381597,-0.061460834
Arhgap33,ENSMUSG00000036882,Gene Expression,20,False,0.009071663,-0.2289329,-1.7502064
Proser3,ENSMUSG00000036864,Gene Expression,12,False,0.008785,0.21675272,-0.59716016
Hspb6,ENSMUSG00000036854,Gene Expression,32,True,0.032187197,0.9000997,1.1707466
Lin37,ENSMUSG00000036845,Gene Expression,309,False,0.26039144,0.22160704,-0.5846014
Psenen,ENSMUSG00000036835,Gene Expression,973,False,1.1039588,0.53563976,-0.2520169
U2af1l4,ENSMUSG00000078765,Gene Expression,47,False,0.034704283,0.22760564,-0.56908226
Igflr1,ENSMUSG00000036826,Gene Expression,7,False,0.009055142,0.6081929,0.41554615
Kmt2b,ENSMUSG00000006307,Gene Expression,174,False,0.14706823,0.49868867,0.13224451
Zbtb32,ENSMUSG00000006310,Gene Expression,275,False,0.22975364,0.37510726,-0.18747655
Upk1a,ENSMUSG00000006313,Gene Expression,42,False,0.030213622,0.14520036,-0.7822753
Cox6b1,ENSMUSG00000036751,Gene Expression,1151,False,1.9297653,0.7263652,-0.6279009
Rbm42,ENSMUSG00000036733,Gene Expression,620,False,0.6105822,0.3223224,-0.820859
Gm26610,ENSMUSG00000097674,Gene Expression,12,False,0.0102057075,0.22532898,-0.5749723
Haus5,ENSMUSG00000078762,Gene Expression,126,False,0.08556601,0.20868637,-0.6180289
Tmem147,ENSMUSG00000006315,Gene Expression,514,False,0.5180434,0.35686955,-0.50859326
Tmem147os,ENSMUSG00000097320,Gene Expression,4,False,0.0035458265,0.33218822,-0.29851362
Gm26935,ENSMUSG00000098146,Gene Expression,10,False,0.012140934,0.59573036,0.3833039
