paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-2275.234593857066,2838.4803868764443,-3.9085712,4.606894,0.5801874,-1.3251276,-0.060047336,-0.12231517,-6.3583326,1.26905,-4.865015,0.6617026,-0.14108211,0.16001976,2.476104,2.183756,-1.9939963,-0.4899695,1.5356965,-2.2706802,-0.74466574,0.60034144,-2275.234593857066,2838.4803868764443,12.014553638827659,-24.510544610640803
-2366.1854414562345,2225.2246672723936,-3.4050562,0.058224134,-1.7892091,-2.1404164,-1.8526282,-1.4729337,2.2365863,-0.9160826,-1.3090084,-2.0503316,-0.4334792,-1.2186624,2.1569715,-0.30480176,-0.293452,0.86754453,0.68709856,0.7183529,0.43388745,-0.1124662,-2366.1854414562345,2225.2246672723936,-3.389040173432122,-20.716465304673626
-691.9948172273772,3882.1001081942177,-5.815887,3.6609335,0.0012521462,0.9293014,-1.3167179,0.31981787,1.3954713,0.30201596,1.0087776,-0.39219737,-0.110414214,-1.5054554,1.1148388,-0.65163577,0.7762321,-0.44973156,0.42620495,1.011908,-0.20005348,-0.8135885,-691.9948172273772,3882.1001081942177,31.88588599622338,40.089896309805006
-1373.5296874173896,-614.1556106720926,-3.190271,-1.3544339,-3.9876723,0.36938363,0.53455895,1.036292,-0.81533736,0.4579449,-1.1070226,0.6457924,-0.04396058,0.019275188,0.15971844,-0.27098098,0.29213563,-0.16627795,-0.27135774,1.0733857,0.22006027,-0.89966923,-1373.5296874173896,-614.1556106720926,-30.76913831672546,-12.018843327265284
712.1215697922023,843.8209553765885,-7.72388,4.7893605,-0.644224,1.2642697,-1.7653608,1.531011,0.72994447,-0.20466316,-0.2912526,-0.12772544,-0.43616873,-0.35539705,0.53066725,-0.6292396,0.067168616,0.09528755,0.61341995,0.05499018,0.12122928,0.8910929,712.1215697922023,843.8209553765885,15.362627940877031,16.28218452066135
-911.4432692955934,-5.294829374838186,8.255445,-2.3792644,2.1865814,1.5569602,-1.9688288,2.7036104,-0.00017033132,-2.0748806,-1.8945886,0.8033918,2.7961864,0.030371554,1.904531,-2.8259246,1.8330126,1.174346,-3.02375,2.5752296,0.537313,1.1803461,-911.4432692955934,-5.294829374838186,40.712577373114904,-34.44027359848308
-504.2929820474184,4765.79202682526,-7.505138,4.204487,2.1400576,4.499905,-0.3857156,2.7463093,1.6709509,0.28671312,0.95755154,0.54823655,-0.91665345,0.72510844,0.044494547,0.8415495,1.320786,-0.032279696,-0.5183085,0.034629617,-0.4861757,0.48824495,-504.2929820474184,4765.79202682526,-3.9064128830764817,-13.154397040289927
-319.54099961634245,-848.9923823897374,-5.140719,7.1617565,-4.366151,-2.9400966,0.00034263043,-0.06988917,-1.3053907,-0.88504446,-1.6903911,-0.31057072,0.7580357,-1.6579831,-0.26589122,1.5320987,0.5302285,0.8882936,-0.049467906,-0.35097358,-0.6249694,-0.43953004,-319.54099961634245,-848.9923823897374,23.59114783237521,-17.113550960980525
-5346.272965385176,3052.7334701590057,-1.6083391,-4.6831517,1.8162336,-3.4519174,-0.49643007,-1.9393277,-3.7265332,-0.11040936,0.13866138,-0.45479771,-0.50820607,0.7300928,-0.6837219,-0.37897304,0.15862925,0.78991723,-0.784435,-0.24227554,0.40161157,-0.2786572,-5346.272965385176,3052.7334701590057,-18.910663454891925,-44.88724348265313
527.8794928993069,-1143.3714891689697,9.901653,5.3465323,-2.9414167,-2.248559,-0.7206401,-0.29487866,-0.21917367,-0.5986123,-2.5532432,-3.5465243,0.63518876,-0.36754218,-0.1296485,0.84850085,2.3267214,1.1659846,-0.55804384,-1.2541302,1.5646799,0.45219994,527.8794928993069,-1143.3714891689697,-4.141102684443579,-11.470417653239455
-3553.415673438007,724.9760756091606,2.7237813,-2.007776,-4.870566,2.073619,-0.23664622,0.055995096,-0.42429265,-1.0780442,0.19069678,-0.9674151,-0.52907395,1.399372,1.1757656,1.2115568,1.8513261,-0.30309585,-0.842683,0.12599187,0.8512384,0.39535737,-3553.415673438007,724.9760756091606,20.146271845207465,-23.849749368743687
1400.8819690366627,-3216.2591384933667,9.918918,1.7875564,0.03160057,0.24330537,0.6395316,-0.621767,-0.38075104,-2.6763399,-0.40136883,1.0068727,0.47654182,-0.40145293,-0.15598969,0.06777098,0.750338,-1.3784175,0.5086723,0.586228,-0.6434694,-1.8925622,1400.8819690366627,-3216.2591384933667,-19.835320877380735,-35.92464517196802
-199.70505071686284,-1781.0397849645453,11.135239,-0.8048899,1.3451893,2.253251,-1.4935495,-0.8523068,-0.23460966,-0.61874783,-0.64774823,-0.7125719,0.1826249,0.71966743,1.0224419,0.5647901,-1.293174,1.1369629,0.3944875,0.067891285,-1.062705,0.93998575,-199.70505071686284,-1781.0397849645453,11.629126796782923,-10.961850952062735
1607.3028623681828,-1641.5302626026473,8.440349,7.10373,-4.376801,-3.6128435,0.104205824,-0.37941593,2.210789,-1.359357,-3.8870862,-4.149696,0.4345315,-0.9995365,-1.1744046,0.38489738,3.549891,1.03637,-0.6850835,-1.167005,1.7281241,0.49162105,1607.3028623681828,-1641.5302626026473,9.933463388090674,-31.246910018291736
-4010.633991214801,1729.9979245446718,-0.58977133,-4.081429,-3.650079,0.41686457,0.31959572,1.1557708,0.16180591,1.4834337,-1.3274877,0.25762093,-0.40590188,-1.1233343,0.8502203,-1.812299,1.3737379,-0.4179281,0.5671686,1.1262366,0.77492005,1.8543521,-4010.633991214801,1729.9979245446718,-14.729421877070253,-50.80000497212451
-5159.031759878646,3152.097746709025,-0.47990477,-6.422523,3.2136252,-2.527533,0.03392339,-2.5187094,-0.943228,-0.4237826,-0.7440227,-0.52721167,0.50218207,-0.8247044,2.7250862,1.0313097,-1.7203571,-0.7811064,0.9495547,-0.4194981,-0.4577972,0.20549954,-5159.031759878646,3152.097746709025,-6.152196487418875,-41.30259260799967
1143.7557960326692,-3654.8464943005297,14.363947,2.6127582,0.098879255,0.047916558,-0.15717319,-0.5010194,-0.7004231,-1.6102134,0.5594014,1.3857753,0.5898662,0.041430667,0.3251688,0.12305966,1.4244616,1.58797,0.8988703,-0.015378932,-0.7991432,-1.3307086,1143.7557960326692,-3654.8464943005297,2.43036528820317,-15.63550803450703
1867.9102185293743,-3451.658267790122,14.7467165,3.4214323,0.93765783,-1.694094,0.14784287,-1.1407634,-1.0598285,2.8464167,-0.3510516,-0.90899897,-1.9746242,-0.81965035,-0.41368893,0.66235894,-0.67929727,0.7532824,0.80887043,0.24775128,-0.168891,-0.069109686,1867.9102185293743,-3451.658267790122,-18.010227372265312,-25.486545072252902
-1985.4142076424368,-123.07782224329613,3.7827091,1.8960915,-6.087643,-0.48228174,-1.3336232,-0.26813996,0.3389161,-0.5180956,-2.6921878,-5.1383953,0.48270157,-0.42702562,-0.9272318,0.71034753,1.3847183,1.3379759,-0.059343796,-1.1077701,2.12496,-0.6976234,-1985.4142076424368,-123.07782224329613,31.056354135880074,-19.119620216502092
855.057532920828,-1258.2034571340455,-6.5521913,6.6458817,-0.08038765,-0.29698348,-1.4934758,-0.23855026,1.1392725,-0.7039488,-1.4249852,-1.3826493,-0.17629229,-1.8851123,0.31672752,0.15397374,0.8894415,-0.3291833,0.31720114,0.5029947,0.7725965,-0.72028106,855.057532920828,-1258.2034571340455,6.727291990910478,7.424607288066001
-3121.6651502359027,3264.9985052353386,-5.4766927,-1.3453948,-2.8856075,-2.1080635,0.7519375,1.8909385,0.8711373,0.41979218,-0.8491947,1.7507095,-0.48909158,1.0968025,-0.12287989,-1.8472246,-0.39180002,-0.40323445,0.9230156,0.22830899,-0.56271803,-0.41807407,-3121.6651502359027,3264.9985052353386,-32.21177522900143,-7.681000669529673
-39.65251862335171,-571.0101003973034,-4.188551,6.5766926,-4.522815,-2.9965532,1.374212,0.06259526,-0.9659869,0.36881962,-1.071005,-0.7378951,0.4510368,-1.6656027,-1.3725309,0.9761774,0.8734962,1.3081027,1.2988102,-0.18801919,-0.32515013,-0.0896421,-39.65251862335171,-571.0101003973034,10.517301560449074,21.555724427288602
-351.77767478139754,4883.139444510546,-5.5935183,1.3696531,7.444332,3.250759,1.0177058,-2.4904726,-0.5214912,0.91868055,1.6134162,-2.5822895,-0.72148675,1.6521393,-0.3168102,0.28798184,1.4416887,0.6063639,-0.58007586,-0.55556536,-0.6704626,-0.021611834,-351.77767478139754,4883.139444510546,-1.1397267321638302,1.3816287998641277
-3981.8589543541493,3610.969775861318,-4.889926,-2.9560087,-0.5838399,-1.2025793,3.70917,-2.084941,0.15365879,1.0143025,-0.34436575,0.7669909,-0.45593578,-1.6399367,1.3207535,0.67061234,-0.27229786,0.44891375,0.18426429,0.45132482,0.6176359,0.16035219,-3981.8589543541493,3610.969775861318,-45.14545220554884,-55.753653999901005
-1587.0220400464011,2546.806803382325,-6.649066,1.9628539,0.15877266,-2.0818512,-3.5012784,0.18228053,0.6576255,-1.6503617,0.8970424,-0.62712914,-0.46607473,1.1314961,0.9874155,0.35187107,0.48144093,-0.23700836,-0.7616101,0.6068475,0.23164903,0.01265669,-1587.0220400464011,2546.806803382325,63.943126419778594,8.01487176046056
-3561.8052809581304,2721.273621101965,-4.4242954,-3.30335,-1.4584613,-2.4984672,-1.2120776,-1.080533,-0.92027664,-0.20224185,-0.75790775,0.2404958,-1.0893521,-0.46149102,-0.2808746,-0.47514227,0.37185103,0.7328168,-0.46099553,0.63388467,-0.4404282,0.030813105,-3561.8052809581304,2721.273621101965,-73.45537135051113,-46.82736850292567
-2062.5249658104394,2178.2906662973364,-4.9785237,4.04592,-4.2245636,-3.8581438,-0.0835669,2.6185944,1.933569,0.8670546,-1.551294,-0.02837368,0.117732756,-0.5862034,-1.9427915,-0.13990715,0.8411254,-0.5314855,0.66503364,-1.3911542,-0.66060966,-0.34103137,-2062.5249658104394,2178.2906662973364,9.689520030665252,0.06068286840379971
-3115.975795197736,2631.701684313105,-6.101722,-0.58741134,-1.0602431,-2.7743485,0.53324544,-1.0165356,0.79811794,-1.0698231,-1.264935,-0.76487404,-0.15145668,-0.047898777,1.9837464,0.17074724,-1.0781177,0.4436427,-0.17576125,1.5596864,1.3233504,-0.30605677,-3115.975795197736,2631.701684313105,-16.293162360235954,-25.228735302277876
-2404.1591012137346,1622.768415720326,-2.3071535,-0.17404011,-0.72503436,-1.2924371,-2.0705714,0.63858914,1.0562747,-0.69970626,-2.4793336,-0.5706855,-0.04258494,0.9752143,-0.28064942,-0.6720652,-0.20159595,0.54188097,0.22362883,0.08696229,-0.31441897,-0.66998535,-2404.1591012137346,1622.768415720326,-27.650125001193977,-12.791295744488554
1647.4946584083589,-3204.781052976279,14.16557,1.4845178,1.8344384,0.055530395,1.0975708,0.46177146,-0.0916256,-0.26374367,-0.5118555,1.6469555,-1.652685,-0.6792787,-2.1844056,0.029738907,-3.294719,0.11051404,-1.8064662,1.2200973,0.56666017,-0.08403128,1647.4946584083589,-3204.781052976279,-45.73633012880154,-5.422676636140802
447.1921646382557,2034.3420252087399,-7.569999,5.5187654,2.0607708,1.6226404,0.2996409,0.4767006,-2.996342,1.059399,-1.1217104,0.9076942,-0.76087224,-2.1925008,-0.10479409,-0.42172873,1.2588426,-1.2862471,-0.122972384,0.57796395,-0.2815403,0.65979683,447.1921646382557,2034.3420252087399,2.7171530900483827,-40.955246428413425
1768.0394149631625,-2989.3703754625403,13.371377,1.843393,-0.0052681076,-0.58553445,0.8178497,-1.3297437,0.26054934,0.5239815,0.6164736,-0.030302372,-1.2352884,-1.2653421,-0.579411,0.5554554,0.922494,0.65580195,-0.34089857,0.86260587,-0.93297213,0.6280783,1768.0394149631625,-2989.3703754625403,-37.69004163985601,-44.88426866279058
-1789.7748269509998,2446.720654185817,-4.4408092,7.5225763,-3.5432832,-4.0846972,2.0769587,-0.18903892,-0.37488925,2.4743454,1.1214421,-0.46692485,0.8638825,-1.3036618,-0.517381,1.3389819,1.0080642,-0.49906537,0.08565072,-0.51973933,-0.3618412,-0.94010013,-1789.7748269509998,2446.720654185817,4.8117035861573205,26.44663735194756
2049.3968845992035,-3382.8565705794285,11.355271,3.6410055,-0.17785332,-0.55723655,0.05261776,1.1420721,1.0082636,-3.3263543,-2.2908776,-0.105498135,0.70777845,0.10854977,-0.5362385,-0.5547421,1.5282077,1.9324784,-0.1302789,-1.3241009,1.6813669,-1.1833439,2049.3968845992035,-3382.8565705794285,-10.779736758710976,-6.270447713966894
1681.586945952001,-3561.194849792393,12.7442,2.6001592,0.37216088,-0.40786353,0.84081733,0.81931615,-1.1691251,0.5894335,-0.08140468,0.297069,0.13914868,0.2617069,-0.3597593,-0.26736313,-0.07728209,-0.35714364,0.86671025,0.2648134,0.59772366,-0.3298758,1681.586945952001,-3561.194849792393,-15.441881896141265,-16.61177353835677
2266.884600910983,-2486.724572675901,12.546195,2.2507157,-0.34007767,-1.139767,0.5008655,-1.6316539,0.43350026,0.56220764,0.802092,-0.47208986,-1.2855058,-0.34451583,-1.2758964,-0.5293032,-0.71119213,-0.44946998,-0.71032494,0.52468437,-0.7360236,0.17473847,2266.884600910983,-2486.724572675901,-18.07808200228564,-8.996602430978271
-5096.482551805745,3156.894490625727,-1.0993558,-5.574232,2.4285626,-3.2821589,-0.28309828,-1.4002876,-0.7312696,-1.0540963,-1.1814666,-0.6954925,-0.4850569,2.9212275,-2.1334903,-1.735475,-0.9066723,0.15504882,-0.18489951,-0.44566363,1.6354887,0.11663646,-5096.482551805745,3156.894490625727,-23.50860281375549,-36.90689929612024
-4318.445262437979,2860.0284262595533,-4.409339,-4.604979,-1.000923,-1.0586823,1.2420566,-1.0119088,0.96509475,0.28456965,0.6189486,1.2580602,-0.25833827,-0.902284,-0.10510428,-0.12161288,0.80281466,-0.0052075833,-0.5609164,1.0426981,0.91782904,0.7478653,-4318.445262437979,2860.0284262595533,-39.6846924809023,-47.11759824946543
-3370.5221790180085,2682.7894035034315,-5.868777,-0.5662115,-2.6290858,0.37124118,2.7485187,-0.17598045,0.57915866,0.2732467,-0.2438854,0.6437111,0.3481729,-0.071165696,0.8953815,-0.66090155,-1.3179618,0.5518339,-0.2108106,0.038404416,-1.2715007,0.10733842,-3370.5221790180085,2682.7894035034315,-72.70392415630059,-55.1374738662153
-3265.303593329567,2818.1222573276154,-0.88300997,-0.4438308,-3.9859705,1.6650035,4.41065,1.0008156,-1.3361288,1.4759625,0.113973275,-1.2497216,1.1205602,3.2829962,1.6027888,0.36021227,0.5009136,-0.55931395,-0.9883557,0.28228906,-0.84840447,-0.5606736,-3265.303593329567,2818.1222573276154,10.938228536330419,-50.47486868739351
-3206.459721279636,4338.115096069566,-2.5724528,0.8283958,1.8300756,1.7777269,2.142811,4.3175645,-3.1911545,4.72537,-7.0115056,0.9110782,-1.2920896,4.54079,0.3147684,-0.4586549,-0.57616526,3.5552118,0.8379837,-3.8526728,-5.1175823,3.2962675,-3206.459721279636,4338.115096069566,7.0564346447856146,-10.380770107487459
-2753.369912901159,3068.5464922271303,-6.4153666,2.4741693,-1.328162,-1.4805294,2.013503,0.399715,0.14159298,-0.6173173,-0.7387673,1.2874827,1.0842445,0.97392917,-1.6914757,-0.041013505,-0.15890336,2.0059822,0.87098813,-0.598681,-1.6681556,-0.48232126,-2753.369912901159,3068.5464922271303,-10.865319729719456,-41.26220809333693
862.3255252584693,-2844.106610622357,12.515824,2.4502668,0.93009275,0.24462664,-0.64215714,-0.84895825,0.9204507,-0.4899434,-0.6001686,0.5913734,0.7784434,-0.0013565142,0.71233964,-0.19974391,0.12758428,-0.18299352,0.38183287,-0.45660922,-0.29913908,0.2986332,862.3255252584693,-2844.106610622357,-12.405658403894426,-7.801086459517177
-2984.675838078651,3462.9717737857036,-7.32216,2.700603,-1.988362,1.6489531,2.1927373,0.46011296,0.738284,-0.5455384,-1.5124284,-1.7582442,0.9303098,-1.0200686,0.19617008,-0.59839255,-0.44805732,1.415802,2.0294127,-0.8931176,-0.30543673,0.06265728,-2984.675838078651,3462.9717737857036,-21.754688611780196,-27.75892539481235
2347.058766424885,-2971.9249562678865,13.930965,2.3474295,1.3854737,-0.4608141,0.80157197,-0.17515314,0.26683757,1.1461581,-0.28347477,0.3975849,-2.24207,0.69297177,-1.0603838,-0.8007876,-2.0834515,-0.48919088,0.50363696,-0.74149185,-1.0375799,0.48295403,2347.058766424885,-2971.9249562678865,-17.36115518791324,-17.852276947858048
1703.4693530773252,-3645.781312098805,12.907802,2.2939415,0.89664215,-0.48809496,0.14443317,0.62500465,0.40869448,-1.2792467,-1.13987,-0.1481774,0.89994615,-0.042258713,2.1846657,-2.151544,-0.60621643,0.039695706,-0.041292857,-0.29880944,1.777509,0.35111317,1703.4693530773252,-3645.781312098805,-18.5225923842209,-7.113935368621851
-2750.8773302048908,-185.00751584832173,3.1002715,-2.7518425,-4.7707014,2.7285311,-0.9664688,-0.103017785,-1.3798273,0.0021588,0.4539207,-1.6895938,-0.6107828,-0.56650835,-1.4581844,2.3188238,0.4571614,0.1708522,-0.64611787,-0.62556845,0.79584503,-0.11122786,-2750.8773302048908,-185.00751584832173,-16.455339666197183,-3.851947938820867
-3734.728041457925,3943.3532274858394,-6.302781,-1.0463767,0.8791583,-1.2255074,3.3070168,-2.7767034,-0.19355309,-0.97870207,0.8469105,-1.6185778,1.1612334,1.0858742,-0.5897499,-0.36155728,0.005815337,1.5964049,0.32307112,0.89105165,-0.1656242,0.28493905,-3734.728041457925,3943.3532274858394,-56.86848584945446,-38.210569137263604
-2862.6894912659563,2642.63965041639,-3.3915434,-1.7619911,-1.7221849,0.19329773,-2.924051,0.23119669,-0.055186227,-0.1314559,-1.3200623,-0.14691044,-0.3870057,0.5430721,2.204677,0.5467328,-0.4255171,0.26041788,0.3725045,-0.5002679,1.8558462,-0.605028,-2862.6894912659563,2642.63965041639,-22.859867846574826,-48.127889065457744
-2978.385677341679,3396.837177984108,-6.904368,0.37568375,-2.0891492,-2.7170522,2.6477215,1.0993134,0.28775376,-0.73437226,-1.8709432,2.0118678,-0.24262388,1.5395641,0.97797275,-1.3772922,0.2508358,-0.009129022,0.35976794,-0.079556026,-0.58363724,1.9104184,-2978.385677341679,3396.837177984108,-18.272580750650608,-12.211924611032885
-3555.0034565112346,103.57508914466392,3.3813388,-3.7593338,-3.3734736,3.2581291,-0.8809778,1.1875036,-2.2234282,0.12541527,1.5869355,1.4926221,-0.3175058,0.5704949,-0.49163392,1.2590388,1.2078496,0.18603195,-0.6565312,0.5026378,0.0965464,-0.5836596,-3555.0034565112346,103.57508914466392,25.77042667775536,-19.098653724096074
-2201.399755154676,1844.772483334696,-3.801673,2.3041449,-3.3816297,-0.1901469,2.6792777,-0.17291696,1.2255907,-0.6030568,-3.942837,-3.9420326,0.34126377,-0.87186396,1.6814448,0.41968215,0.055298604,1.9863615,1.0917213,-0.8826833,0.44518784,-0.15223813,-2201.399755154676,1844.772483334696,-36.825114328452706,-9.311410915829264
-4779.632904747501,2245.955875003249,0.2241433,-6.514404,0.63208556,1.1127433,-2.0750794,-1.7461722,-1.103729,-0.13446493,1.4236952,1.5035042,1.2711833,-1.048127,-0.15476872,-0.29202172,0.49577683,1.2572424,0.883957,-0.98892874,-0.114028215,0.9717847,-4779.632904747501,2245.955875003249,-14.94180256249666,-3.181133100646036
-3275.0498479280177,2861.4683998071773,-7.763069,-1.4902669,-1.5110784,-1.7463249,0.67845726,0.24502684,0.26478103,-1.3323641,-0.631176,1.629058,1.2355217,-0.13292947,0.06030677,-1.0011933,-0.4813049,-0.6116187,0.30217487,0.19169202,1.0929266,0.809022,-3275.0498479280177,2861.4683998071773,-57.69948037481166,-25.15412341468497
1882.1033024090168,-3827.400253555682,13.471761,5.9913116,-1.5358385,-3.4783092,0.8280825,0.627682,0.14335044,-0.8345663,-0.78061694,-1.4777654,2.2050261,-0.08545393,1.1126434,-1.3354863,2.320422,2.519618,0.12253586,-1.3237573,3.0878563,-0.8700321,1882.1033024090168,-3827.400253555682,-20.238077968457752,-14.247567975455812
-657.1468024355651,4856.658023460363,-8.586305,3.611989,3.9925447,2.852966,-1.708613,3.5732706,1.6568867,-1.2319891,-2.2285104,4.284685,1.5822396,-0.58093035,-1.1736304,1.5117351,0.75383556,-2.136548,-0.41988274,-1.2168683,0.044508528,-0.227307,-657.1468024355651,4856.658023460363,5.6582976151764965,-0.3214434469800983
-1660.7543797170947,3162.842525711489,-3.30157,4.9908566,-2.039576,-4.794342,1.3175843,-1.1190343,-0.9311117,4.347055,3.2124777,-0.4018536,2.1136036,0.26982936,-0.46947977,0.63709676,-0.2037494,-1.7541813,-0.81261235,-1.458959,0.7561161,-0.26479363,-1660.7543797170947,3162.842525711489,-18.421809029923107,56.07250065949447
-2264.417005063693,3512.113664724107,-5.2550817,0.2344707,0.08642078,-2.7699163,-2.8411503,-0.5268328,0.89239264,-0.70417154,-0.85640395,0.0031478305,-0.7822765,-0.034280494,2.3980682,0.4012936,-0.11086585,-0.89365315,-0.27653575,0.7286249,-0.25421628,-0.68510365,-2264.417005063693,3512.113664724107,34.29943130469055,-14.895874949834386
-2093.9778116075267,2435.993334939289,-6.6484866,2.9130447,-1.3577379,-2.0152938,1.2006086,0.91361976,-1.7249867,-1.4399801,-0.04286806,2.4306557,0.13896166,0.95710534,0.094600685,0.7313616,0.17992072,1.4270779,0.07972277,0.45487967,-1.0079519,-0.99957675,-2093.9778116075267,2435.993334939289,5.9265163143635196,22.060412708447267
-4154.6945962513955,2424.796356558353,-4.149347,-4.8651443,-3.3467126,1.1846929,1.8632282,1.3028253,1.1251934,1.0306382,-0.20556155,-0.42399222,-0.8350391,0.7064569,1.0612715,-2.0176528,-0.58919793,-0.30319104,-0.50346655,1.1407984,0.5955299,-0.40755987,-4154.6945962513955,2424.796356558353,-27.9543548890551,-50.22564268376979
-4493.666844818092,2322.628634483097,-3.093324,-6.601453,-1.3269253,2.2797024,0.28158823,0.31882343,0.37307075,-2.1450148,0.19852172,2.0729275,0.68907076,0.0954269,0.1541568,-0.6307641,-1.5212116,-0.61446625,0.24628896,1.0610851,1.6728022,0.115919,-4493.666844818092,2322.628634483097,-10.885224145818881,-35.951157307186016
1812.6133291549368,-2449.912474436731,12.957619,1.259795,0.61118186,0.760951,0.40757355,-1.5013038,1.0039966,2.4191694,-0.050435815,0.04700197,-0.98189336,1.0369053,-1.3129518,0.8427167,-0.99789447,-0.29920766,0.750333,0.9487055,-1.9847202,0.25410983,1812.6133291549368,-2449.912474436731,-54.50455312772856,13.452082203620282
-2831.5936012693296,3204.877112734941,-7.098898,0.38922575,-1.5577898,2.6101856,3.902635,0.53808016,0.1744129,-1.2284924,-0.6154717,0.2901051,1.8741233,-0.04815945,-0.67312485,-0.88843983,-1.1074727,0.92588854,2.092896,-1.1205112,0.1263844,0.77377635,-2831.5936012693296,3204.877112734941,-55.31047552444146,-24.296656922306788
-3370.5224420945983,3975.6287704503197,-6.360095,-0.25352985,1.0377363,0.36859736,2.0593114,-1.5731691,-0.69290006,-0.7406863,0.8433462,1.0090545,0.9546825,1.0458902,0.52063715,1.5307748,-0.89082366,1.9917544,-0.14161117,-0.52401555,-0.9876731,0.29922798,-3370.5224420945983,3975.6287704503197,-38.049645043296735,-35.705033568209764
-3581.94142523492,3942.7123101338484,-6.4937806,-1.8728582,0.9017922,-2.0986109,3.7658901,-1.5951595,-1.0058645,-0.061654013,-0.6857072,1.0619237,0.98740596,-0.4817135,-0.047130726,0.49978435,-0.016592918,1.5809921,-0.5971756,-0.018472442,-0.69066125,0.39254555,-3581.94142523492,3942.7123101338484,-40.23535459969094,-40.01125075953438
-2892.414645193734,3450.386275111268,-0.95894194,-3.2255492,3.8914328,-3.240489,-1.7724392,0.28688204,3.7839549,-1.3789979,-6.0482492,-2.181846,-0.2059815,-0.72647816,-2.9716575,-0.0771309,-0.30274197,1.8479396,-1.8779756,-1.0430039,0.73981726,-1.887818,-2892.414645193734,3450.386275111268,-29.62628171423477,10.052532062911546
1920.6515059533265,-1737.632445043009,10.808915,1.9758514,-0.03581732,1.3131839,-0.471741,-0.53936964,0.5657383,-1.7553096,0.21689767,-0.05094678,-0.5036892,-0.5364711,-1.7264739,-0.25148043,-0.8733459,-0.8614089,1.4070582,0.22398573,0.25908744,-2.1880136,1920.6515059533265,-1737.632445043009,-9.692175667245108,0.9544631993470338
-4175.821962380786,1237.4810103870698,-1.7210925,-5.326923,-2.6002386,0.43140736,-1.0049983,0.56919587,-0.07753276,1.4056123,-1.2030021,-1.4954954,-0.26313055,-2.0792289,-1.4142843,-0.3042479,-0.078341275,0.32205415,-0.049600307,0.45906624,-1.0820721,-0.73806524,-4175.821962380786,1237.4810103870698,-7.394696336163685,-20.861501673007677
-2700.151728292712,-213.2988864433653,3.485199,-2.0340486,-4.439617,1.9030597,-0.45014215,-0.28085732,-0.8837484,0.13795838,0.22555317,-1.9122026,-1.4015908,-0.3009555,-1.4541199,1.4909247,-0.23842664,-0.33396414,-1.566988,-0.13238981,-0.46040833,-0.00015496621,-2700.151728292712,-213.2988864433653,-18.33192575774904,0.45390736790602837
-2717.2105520304754,4366.103510407642,-4.8573546,-2.4984508,2.9569325,3.1643205,4.5603757,-1.577826,3.5431914,3.5057101,1.5872458,-1.6995527,0.28127858,-1.35396,0.690912,-0.81448454,0.67147166,-1.1299489,-1.0974038,-0.6104848,0.4938481,-1.0450177,-2717.2105520304754,4366.103510407642,-70.22993405010264,-10.532799434888474
1606.0669195617209,-3106.05953058238,11.690753,1.6958318,-0.090114295,0.59235597,0.31310284,-0.5374177,0.73247385,-0.51988256,-1.0534596,-1.1661592,-1.0718429,-0.6144452,0.11627044,-0.25591984,0.44026828,-1.1460812,-0.16325405,0.45204204,-0.39411587,-0.47547227,1606.0669195617209,-3106.05953058238,-42.2106182731746,-21.4091707823499
-2779.998160436948,-113.16989813185283,2.0827951,-1.4163209,-5.155952,2.1596808,-0.58218724,0.8665767,-2.1723711,0.37451828,1.115257,-0.41925716,0.076419614,1.1838546,-0.5250149,1.0983411,-1.1557952,-0.8716316,-0.90510386,-0.581984,1.2598959,0.12105958,-2779.998160436948,-113.16989813185283,-9.824740672056913,-11.74752471718918
-3123.988212544948,-64.41576179507614,5.503469,-2.7460415,-3.0731897,2.9532325,-1.3567876,-0.123362325,-0.7127632,-0.1846719,2.127052,-0.029289167,-0.2558911,0.5460059,0.45177358,2.1716347,-0.8824217,-0.5690897,-0.29380232,-1.034411,2.1821895,-1.645987,-3123.988212544948,-64.41576179507614,-4.541244020864541,4.344427237596427
1131.1764562374985,-3598.990661074511,12.993638,2.2908864,0.399698,-0.06812105,0.6218734,-0.6846145,-0.80218804,-0.4122893,0.8037148,0.70658755,-0.11432433,0.2100769,0.18474677,0.46325374,1.4091043,-0.05962111,0.51081043,0.80176353,-0.63718307,0.042038057,1131.1764562374985,-3598.990661074511,-5.531303956286397,-38.15718789220462
2435.0262743310323,-2437.33292951392,12.143151,1.9144682,-0.4567546,0.99786013,0.4715429,0.6243228,3.291672,-0.39749268,-1.2065903,-1.7400398,-1.5486404,-0.33203095,-1.3252068,-0.9927171,-0.72883826,-2.1033201,-1.3586171,-0.52901155,-0.86203563,-0.33370414,2435.0262743310323,-2437.33292951392,-19.617246699963616,11.987369540868688
573.7406166167383,-1579.5583049999493,-3.4561956,0.20242116,-2.2684526,1.4290222,-3.0845542,0.26865882,-0.20930354,-0.1769067,0.89068437,-0.51345974,0.20429644,1.4340309,0.75453615,-0.15215164,-0.40415958,-0.16533837,0.48220605,0.18517606,-1.2864139,0.32508746,573.7406166167383,-1579.5583049999493,3.7487177104647778,-2.4908703737962816
