gene_name,log2fc,padj,nlog10pval,significant,Tex up,TE up
Pfkl,0.09808400273323059,0.9013210985175292,0.045120462659813745,FALSE,FALSE,FALSE
Gatd3a,0.03015223518013954,1,-0,FALSE,FALSE,FALSE
Trappc10,0.22678443789482117,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Agpat3,-0.0538286529481411,0.9834018304492327,0.007268987673616779,FALSE,TRUE,FALSE
Rrp1,0.013296836987137794,1,-0,FALSE,FALSE,FALSE
Cstb,0.06203483045101166,0.9681532028350481,0.014055913475431937,FALSE,FALSE,FALSE
Ilvbl,0.09309037774801254,0.9721928087859948,0.01224759568290358,FALSE,FALSE,FALSE
Tpgs1,-0.22269603610038757,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Cdc34,-0.025557737797498703,1,-0,FALSE,FALSE,FALSE
Bsg,0.1638723760843277,0.5611198220178547,0.2509443892168424,FALSE,FALSE,FALSE
Rnf126,-0.0061551169492304325,1,-0,FALSE,FALSE,FALSE
Ptbp1,0.10628701746463776,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Med16,-0.5264672040939331,0.529910780921166,0.2757972447677165,FALSE,FALSE,FALSE
R3hdm4,-0.31759652495384216,0.5344926495109713,0.27205826295057245,FALSE,FALSE,FALSE
Wdr18,0.15226368606090546,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Tmem259,0.2196286916732788,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Cnn2,0.007466383744031191,1,-0,FALSE,FALSE,FALSE
Arhgap45,0.254543662071228,0.3958654586916111,0.40245239103403874,FALSE,FALSE,FALSE
Polr2e,0.11998995393514633,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Gpx4,0.11265449225902557,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Sbno2,-0.40792611241340637,0.649005589178455,0.18775156307804483,FALSE,FALSE,FALSE
Stk11,-0.131463423371315,0.8075289728136069,0.09284188694441604,FALSE,FALSE,FALSE
Atp5d,0.05222059041261673,0.816705209738554,0.0879346740509127,FALSE,FALSE,FALSE
Midn,0.3487663269042969,0.5305231531784355,0.2752956577980555,FALSE,FALSE,FALSE
Cirbp,-0.3269098103046417,0.5781441023041537,0.237963900272385,FALSE,FALSE,FALSE
1600002K03Rik,0.13644848763942719,0.827462404552402,0.08225172911278468,FALSE,FALSE,FALSE
Pwwp3a,0.24028035998344421,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ndufs7,0.015481846407055855,1,-0,FALSE,FALSE,FALSE
Dazap1,0.09416338056325912,0.7634753873232115,0.11720495902931373,FALSE,FALSE,FALSE
Rps15,0.030240053310990334,0.9287538785221512,0.03209935959233617,FALSE,FALSE,FALSE
2310011J03Rik,-0.16175082325935364,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Mbd3,-0.10436651110649109,0.7546446648823526,0.12225749394301882,FALSE,FALSE,FALSE
Uqcr11,0.07962659746408463,0.7341883991702569,0.13419248201692244,FALSE,FALSE,FALSE
Tcf3,0.3003044128417969,0.4123909840773923,0.38469083807387416,FALSE,FALSE,FALSE
Rexo1,-0.0010089932475239038,1,-0,FALSE,FALSE,FALSE
Abhd17a,-0.1910756677389145,0.607931790439905,0.21614514555842138,FALSE,FALSE,FALSE
Csnk1g2,0.4711803197860718,0.14958044761516084,0.8251251714969692,FALSE,FALSE,FALSE
Mknk2,0.08694463968276978,0.8694314552831832,0.06076465145966168,FALSE,FALSE,FALSE
Mob3a,0.14239412546157837,0.877304381627921,0.056849701586295334,FALSE,FALSE,FALSE
Ap3d1,0.09116675704717636,0.9691661924095456,0.013601743839177527,FALSE,TRUE,FALSE
Dot1l,-0.4251701235771179,0.32820881283188413,0.4838497617568076,FALSE,FALSE,FALSE
Plekhj1,-0.09289298951625824,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Sf3a2,0.09760688245296478,0.8953679230775138,0.04799846845153293,FALSE,FALSE,FALSE
Oaz1,-0.08200690895318985,0.41291522106769596,0.3841391076705406,FALSE,FALSE,FALSE
Lsm7,-0.04996813088655472,0.9315692975583901,0.03078483327679175,FALSE,FALSE,FALSE
Timm13,-0.05684910714626312,0.8981893198904364,0.04663211331274502,FALSE,FALSE,FALSE
Gadd45b,-0.03459783270955086,1,-0,FALSE,FALSE,FALSE
Sgta,-0.03239354118704796,1,-0,FALSE,FALSE,FALSE
Thop1,0.06731154769659042,0.9939094051458183,0.00265319974589296,FALSE,FALSE,FALSE
Map2k2,-0.021194016560912132,1,-0,FALSE,FALSE,FALSE
Zbtb7a,0.1268821358680725,0.8740494019639241,0.05846402000405325,FALSE,FALSE,FALSE
Eef2,-0.07308073341846466,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Dapk3,0.04199783131480217,1,-0,FALSE,FALSE,FALSE
Mrpl54,0.03435860946774483,0.9934472390884718,0.0028551928532994167,FALSE,FALSE,FALSE
Cactin,0.3998091518878937,0.31565147125483606,0.50079218208075,FALSE,FALSE,FALSE
Hmg20b,0.0759861096739769,0.9934472390884718,0.0028551928532994167,FALSE,FALSE,FALSE
Fzr1,0.21528254449367523,0.8088343835208948,0.09214039518164867,FALSE,FALSE,FALSE
Dohh,0.03938440978527069,1,-0,FALSE,FALSE,FALSE
Ncln,0.3394717276096344,0.5370501244669229,0.2699851784280249,FALSE,TRUE,FALSE
S1pr4,0.3540542423725128,0.3911173303869408,0.40769294005741685,FALSE,FALSE,FALSE
Gna15,-0.24307960271835327,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Gna11,-0.14944270253181458,0.8499565927279226,0.07060325313288776,FALSE,FALSE,FALSE
Tle5,0.11929666250944138,0.5297844068969079,0.27590082840626146,FALSE,FALSE,FALSE
1190007I07Rik,-0.019938848912715912,1,-0,FALSE,FALSE,FALSE
Tdg,-0.30988767743110657,0.5261630155762139,0.2788796820877608,FALSE,FALSE,FALSE
Nfyb,-0.1483185887336731,0.7295378281595123,0.13695218405154305,FALSE,TRUE,FALSE
Txnrd1,-0.12622244656085968,0.7762015667836044,0.11002548496010207,FALSE,FALSE,FALSE
D10Wsu102e,0.23155997693538666,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Washc4,0.042426131665706635,1,-0,FALSE,FALSE,FALSE
1500009L16Rik,0.40635961294174194,0.4123909840773923,0.38469083807387416,FALSE,FALSE,FALSE
Tmem263,-0.24930626153945923,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Pwp1,-0.23544907569885254,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Rtcb,0.29613322019577026,0.38811923938459586,0.4110348283976664,FALSE,FALSE,FALSE
Hsp90b1,0.3429250121116638,0.23304915927268524,0.632552459450521,FALSE,FALSE,FALSE
Nup37,-0.09407659620046616,0.897526503975726,0.046952717835491126,FALSE,FALSE,FALSE
Washc3,-0.14283396303653717,0.7668936156847993,0.11526487767488963,FALSE,FALSE,FALSE
Gnptab,-0.0898655503988266,0.8936752049026206,0.04882029143684309,FALSE,FALSE,FALSE
Arl1,-0.18827922642230988,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Utp20,-0.20998728275299072,0.7921961165955975,0.10116729087042417,FALSE,FALSE,FALSE
Scyl2,0.49741697311401367,0.49348231073678367,0.3067284103440751,FALSE,FALSE,FALSE
Uhrf1bp1l,-0.27112773060798645,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Apaf1,-0.1950705200433731,0.871575512333331,0.0596949801328786,FALSE,FALSE,FALSE
Slc25a3,-0.19914159178733826,0.010383437657089326,1.9836588402891011,FALSE,FALSE,FALSE
Tmpo,-0.007025911007076502,1,-0,FALSE,FALSE,FALSE
Nedd1,-0.04452202096581459,1,-0,FALSE,FALSE,FALSE
Cdk17,0.2001907378435135,0.776578678963853,0.10981453721961015,FALSE,FALSE,FALSE
Elk3,-0.2656158208847046,0.7958209186701025,0.09918464932686039,FALSE,FALSE,FALSE
Lta4h,0.10995639115571976,0.8937862820147681,0.04876631525074169,FALSE,FALSE,FALSE
Snrpf,-0.18388575315475464,0.18903781961189817,0.723451300558834,FALSE,FALSE,FALSE
Metap2,-0.09873505681753159,0.7312328691956548,0.13594429513327677,FALSE,FALSE,FALSE
Ndufa12,-0.14459365606307983,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Cep83,-0.07039842009544373,0.9630406031157273,0.016355402037072447,FALSE,FALSE,FALSE
Mrpl42,-0.07387751340866089,0.8174081356741794,0.08756104406408863,FALSE,FALSE,FALSE
Ube2n,-0.1641414761543274,0.5985138103677554,0.22292582404234718,FALSE,FALSE,FALSE
Nudt4,-0.28439247608184814,0.27567073871315073,0.559609329976342,FALSE,FALSE,FALSE
Eea1,-1.0267962217330933,6.356277049554664e-4,3.196797181560542,TRUE,FALSE,FALSE
Btg1,0.46263083815574646,0.5006114047888789,0.300499260639786,FALSE,FALSE,FALSE
Atp2b1,0.19196411967277527,0.6784332591181724,0.16849286962894258,FALSE,FALSE,FALSE
Ccdc59,0.1727893203496933,0.6446063710279727,0.19070540641192651,FALSE,FALSE,FALSE
Ppp1r12a,0.30282488465309143,0.21259672575638294,0.6724434284151932,FALSE,FALSE,TRUE
E2f7,0.5569742321968079,0.35619516898234443,0.44831197509887777,FALSE,FALSE,FALSE
Csrp2,0.287362277507782,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Osbpl8,0.026654237881302834,1,-0,FALSE,FALSE,FALSE
Nap1l1,-0.11691991239786148,0.6726205087334758,0.17222989483584975,FALSE,FALSE,FALSE
Phlda1,0.3966389000415802,0.34662190247937885,0.4601439983866721,FALSE,FALSE,FALSE
Krr1,0.04327424243092537,1,-0,FALSE,FALSE,FALSE
Glipr1,-0.08069510012865067,0.9085894718227333,0.04163229983019969,FALSE,FALSE,FALSE
Atxn7l3b,-0.07020018994808197,0.9677584721341335,0.014233018009525403,FALSE,FALSE,FALSE
Tbc1d15,0.008671269752085209,1,-0,FALSE,FALSE,FALSE
Rab21,0.07072757929563522,0.9411137055697623,0.026357901845606938,FALSE,FALSE,FALSE
Zfc3h1,-0.06371625512838364,0.9959798306013887,0.0017494563024183874,FALSE,FALSE,FALSE
Cnot2,0.09367020428180695,0.9619788253481344,0.016834487354775638,FALSE,FALSE,FALSE
Cct2,-0.029556982219219208,0.9901131096916251,0.004315189130798153,FALSE,FALSE,FALSE
Yeats4,-0.017053551971912384,1,-0,FALSE,FALSE,FALSE
Cpsf6,-0.2843555510044098,0.1551135008427041,0.8093504002114635,FALSE,FALSE,FALSE
Mdm2,0.17513711750507355,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Nup107,0.04854022338986397,1,-0,FALSE,FALSE,FALSE
Rap1b,0.18891410529613495,0.1768516376029784,0.7523909143697596,FALSE,FALSE,TRUE
Ifng,0.43428394198417664,0.34801326073575184,0.45840420733319037,FALSE,FALSE,FALSE
Cand1,-0.06516322493553162,0.9875571260103171,0.005437772872664397,FALSE,FALSE,FALSE
Helb,0.06704709678888321,0.9936319877150386,0.0027744358223707266,FALSE,FALSE,FALSE
Tmbim4,-0.34201282262802124,0.3116256210275905,0.5063668429973176,FALSE,FALSE,FALSE
Llph,-0.22820569574832916,0.4123909840773923,0.38469083807387416,FALSE,FALSE,FALSE
Tbk1,0.18534062802791595,0.7680382736528599,0.11461713723141836,FALSE,FALSE,FALSE
Xpot,-0.23499174416065216,0.6617814587731313,0.17928540469704474,FALSE,FALSE,FALSE
Rxylt1,-0.27599290013313293,0.7660403780351559,0.11574833807537323,FALSE,FALSE,FALSE
Ppm1h,-0.4084099531173706,0.5825563209521027,0.23466208112375017,FALSE,FALSE,FALSE
Usp15,0.010603870265185833,1,-0,FALSE,FALSE,FALSE
Tsfm,0.12501659989356995,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Mettl1,-0.34382185339927673,0.5297844068969079,0.27590082840626146,FALSE,FALSE,FALSE
Cdk4,-0.011618955060839653,1,-0,FALSE,FALSE,FALSE
Tspan31,0.002063101390376687,1,-0,FALSE,FALSE,FALSE
Os9,-0.11991971731185913,0.8459092616047968,0.0726762200553132,FALSE,FALSE,FALSE
B4galnt1,-0.18678176403045654,0.6184337804405693,0.2087067961624131,FALSE,FALSE,FALSE
Pip4k2c,0.3710297644138336,0.6564119615211375,0.1828235135798016,FALSE,FALSE,FALSE
Dctn2,0.024632880464196205,1,-0,FALSE,FALSE,FALSE
Mars,0.14963097870349884,0.8151125448615,0.0887824228700521,FALSE,FALSE,FALSE
Arhgap9,-0.2229221910238266,0.6359785941249634,0.1965575016626832,FALSE,FALSE,FALSE
R3hdm2,-0.14493811130523682,0.9139898716389357,0.03905861686539489,FALSE,FALSE,FALSE
Shmt2,0.2142646163702011,0.6772365258182604,0.16925962685734877,FALSE,FALSE,FALSE
Stat6,-0.24098072946071625,0.7442425169022016,0.12828552333816673,FALSE,FALSE,FALSE
Prim1,-0.1359727680683136,0.7582037227392302,0.12021408754195545,FALSE,FALSE,FALSE
Naca,0.020585941150784492,0.9440257327424594,0.025016167316615375,FALSE,FALSE,FALSE
Ptges3,0.11964903771877289,0.7148685901216901,0.14577378453481138,FALSE,FALSE,FALSE
Atp5b,-0.00900066364556551,1,-0,FALSE,FALSE,FALSE
Baz2a,0.08666565269231796,0.9349697551932081,0.029202437646353302,FALSE,FALSE,FALSE
Timeless,-0.129780575633049,0.8589624813008835,0.06602580534203643,FALSE,FALSE,FALSE
Cnpy2,0.040702443569898605,1,-0,FALSE,FALSE,FALSE
Cs,0.014440596103668213,1,-0,FALSE,FALSE,FALSE
Nabp2,-0.42845624685287476,0.033368564277684996,1.4766624789817893,FALSE,FALSE,FALSE
Smarcc2,-0.06264617294073105,0.9978293989456696,9.437046343716721e-4,FALSE,TRUE,FALSE
Myl6,0.09507373720407486,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Esyt1,0.14338801801204681,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Rpl41,-0.03515573963522911,0.8740494019639241,0.05846402000405325,FALSE,FALSE,FALSE
Pa2g4,-0.049165211617946625,0.9630406031157273,0.016355402037072447,FALSE,FALSE,FALSE
Rps26,-0.05228100344538689,0.7360262909637231,0.13310667232481124,FALSE,FALSE,FALSE
Cdk2,0.43611764907836914,0.2723145871492135,0.5649290940668309,FALSE,FALSE,FALSE
Dgka,0.5178250074386597,0.2089177363431433,0.6800246884592435,FALSE,FALSE,FALSE
Pym1,-0.20366056263446808,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Dnajc14,-0.2818819284439087,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Sarnp,-0.20758846402168274,0.3292953508536303,0.482414400818208,FALSE,FALSE,FALSE
Ormdl2,0.23683017492294312,0.5388787846831329,0.26850891396644166,FALSE,FALSE,FALSE
Arhgef18,0.007923377677798271,1,-0,FALSE,FALSE,FALSE
Pet100,-0.03280513733625412,1,-0,FALSE,FALSE,FALSE
Stxbp2,-0.21382959187030792,0.7484088044816927,0.12586111198533165,FALSE,FALSE,FALSE
Trappc5,0.12987938523292542,0.8184353854885243,0.08701560193741023,FALSE,FALSE,FALSE
Timm44,-0.37552914023399353,0.3878490455207061,0.41133727299793305,FALSE,FALSE,FALSE
Elavl1,0.1851472109556198,0.5289543270076528,0.2765818258568392,FALSE,FALSE,FALSE
Shcbp1,-0.10459616780281067,0.8593336964521601,0.06583815818737976,FALSE,FALSE,FALSE
Arglu1,-0.14871349930763245,0.5297844068969079,0.27590082840626146,FALSE,FALSE,FALSE
Naxd,-0.22153589129447937,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Cars2,0.17798162996768951,0.7739048767128597,0.11131241665234168,FALSE,FALSE,FALSE
Ing1,0.1781597137451172,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ankrd10,0.2558339834213257,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Tubgcp3,0.33159568905830383,0.6538446888503006,0.18452539966598663,FALSE,FALSE,FALSE
Pcid2,-0.11271623522043228,0.9373645736159169,0.02809146405866532,FALSE,FALSE,FALSE
Cul4a,-0.35240334272384644,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Lamp1,0.1348842978477478,0.8065478694450038,0.09336985168621927,FALSE,FALSE,FALSE
Tfdp1,-0.30841755867004395,0.2353350366552039,0.6283134102941524,FALSE,FALSE,FALSE
Rasa3,0.4902897775173187,0.23052522181396495,0.6372815514223431,FALSE,FALSE,FALSE
Cdc16,0.4658469259738922,0.14924096346864885,0.8261119559072267,FALSE,FALSE,FALSE
Upf3a,-0.29297417402267456,0.5666912331536793,0.24665350594405408,FALSE,FALSE,FALSE
Erich1,-0.11156529188156128,0.9628213059387051,0.016454307938727764,FALSE,FALSE,FALSE
Agpat5,-0.07062119245529175,0.9497380759000068,0.022396150369543625,FALSE,FALSE,FALSE
Ckap2,0.021089117974042892,1,-0,FALSE,FALSE,FALSE
Vps36,-0.1985115259885788,0.4936567429016943,0.3065749265421804,FALSE,FALSE,FALSE
Mrps31,0.13344869017601013,0.8740494019639241,0.05846402000405325,FALSE,FALSE,FALSE
Vdac3,0.05157538130879402,0.9222298105799632,0.03516084355541771,FALSE,FALSE,FALSE
Polb,-0.15786683559417725,0.7710252942003394,0.11293137428180455,FALSE,FALSE,FALSE
Ikbkb,-0.5208722352981567,0.21457393772018088,0.6684230288363854,FALSE,FALSE,FALSE
Kat6a,-0.2402898073196411,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Gpat4,-0.0015167476376518607,1,-0,FALSE,FALSE,FALSE
Gins4,0.008587622083723545,1,-0,FALSE,FALSE,FALSE
Golga7,0.10500296205282211,0.8662840718985517,0.06233967076798168,FALSE,FALSE,FALSE
Tm2d2,0.150621235370636,0.8200932848538252,0.08613674421017313,FALSE,FALSE,FALSE
Plekha2,-0.0573449432849884,0.9903683886539187,0.004203230250721047,FALSE,FALSE,FALSE
Tacc1,0.023109452798962593,1,-0,FALSE,FALSE,FALSE
Nsd3,-0.0015313774347305298,1,-0,FALSE,FALSE,FALSE
Ddhd2,0.031940627843141556,1,-0,FALSE,FALSE,FALSE
Bag4,-0.03211356699466705,1,-0,FALSE,FALSE,FALSE
Lsm1,-0.12139380723237991,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ash2l,-0.1431240439414978,0.7917349445406381,0.10142018632686242,FALSE,FALSE,FALSE
Fnta,0.019984640181064606,1,-0,FALSE,FALSE,FALSE
Hook3,-0.014933818951249123,1,-0,FALSE,FALSE,FALSE
Plpbp,0.07712055742740631,0.974923122476354,0.011029629225208408,FALSE,FALSE,FALSE
Eif4ebp1,0.4674067795276642,0.44250417645668144,0.3540826259751252,FALSE,FALSE,FALSE
Mak16,-0.15245191752910614,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Wrn,0.05623352527618408,1,-0,FALSE,FALSE,FALSE
Ppp2cb,0.09629376977682114,0.8633802760507101,0.06379787703738667,FALSE,FALSE,FALSE
Ubxn8,0.14358414709568024,0.8912459571706114,0.0500024271624926,FALSE,TRUE,FALSE
Gsr,-0.2060992568731308,0.6043396360181819,0.21871892132413578,FALSE,FALSE,FALSE
Gtf2e2,-0.1974344402551651,0.6888409657673997,0.16188103304439655,FALSE,FALSE,FALSE
Dctn6,-0.06448272615671158,0.9776009659870923,0.009838377966234034,FALSE,FALSE,FALSE
Leprotl1,0.04869882017374039,0.9221832354188096,0.03518277718414685,FALSE,FALSE,FALSE
Saraf,0.463724285364151,0.0024776389428692465,2.6059619814725856,FALSE,FALSE,FALSE
Eri1,-0.06979554146528244,0.8835289528942473,0.05377921426567143,FALSE,FALSE,FALSE
Tusc3,0.5019943118095398,0.1768516376029784,0.7523909143697596,FALSE,FALSE,FALSE
Zdhhc2,-0.41537049412727356,0.33955868780723786,0.4690851533772541,FALSE,FALSE,FALSE
Cnot7,-0.1259276121854782,0.7921961165955975,0.10116729087042417,FALSE,FALSE,FALSE
Pcm1,-0.22377125918865204,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Frg1,0.06120629981160164,0.9763904173105662,0.01037649157517384,FALSE,FALSE,FALSE
Ufsp2,-0.11027386039495468,0.92785412648887,0.032520296454260085,FALSE,FALSE,FALSE
Cfap97,-0.3882911801338196,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Slc25a4,-0.18080668151378632,0.30241230298358884,0.5194005444896288,FALSE,FALSE,FALSE
Casp3,-0.6576924920082092,2.8968488017500906e-4,3.5380741717894133,FALSE,FALSE,FALSE
Irf2,0.20346836745738983,0.647008516498923,0.18909000272520268,FALSE,FALSE,FALSE
Rwdd4a,-0.0036778999492526054,1,-0,FALSE,FALSE,FALSE
Ing2,-0.11927612125873566,0.8589624813008835,0.06602580534203643,FALSE,FALSE,FALSE
Cdkn2aip,0.05076191946864128,1,-0,FALSE,FALSE,FALSE
Aga,-0.311175137758255,0.7457925217792956,0.12738197571629015,FALSE,FALSE,FALSE
Spcs3,0.1459398716688156,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Cep44,-0.6002160310745239,0.4123909840773923,0.38469083807387416,FALSE,FALSE,FALSE
Sap30,0.2606427073478699,0.650235481590951,0.18692933591844446,FALSE,FALSE,FALSE
Hmgb2,-0.10239517688751221,0.7383323534262416,0.13174810055135303,FALSE,FALSE,FALSE
Galnt7,-0.04263155907392502,1,-0,FALSE,FALSE,FALSE
Hpf1,-0.04015914723277092,0.9916845134430194,0.003626468836526271,FALSE,FALSE,FALSE
Clcn3,0.14839902520179749,0.8086610646061341,0.09223346678647484,FALSE,FALSE,FALSE
Msmo1,0.31086841225624084,0.7123853875034255,0.14728499739480583,FALSE,FALSE,FALSE
Tmem192,-0.01667049340903759,1,-0,FALSE,FALSE,FALSE
Tma16,-0.030707579106092453,1,-0,FALSE,FALSE,FALSE
Naf1,-0.4107789397239685,0.5064044065535925,0.295502523895948,FALSE,FALSE,FALSE
Ints10,-0.03276991844177246,1,-0,FALSE,FALSE,FALSE
Atp6v1b2,-0.3695089519023895,0.6307128909323158,0.2001682925145946,FALSE,FALSE,FALSE
Zfp869,-0.20994222164154053,0.7751761312099668,0.11059960830428907,FALSE,FALSE,FALSE
Atp13a1,-0.2130676507949829,0.7754122706701282,0.1104673306925435,FALSE,FALSE,FALSE
Gmip,-0.2553428113460541,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ndufa13,-4.0597375482320786e-4,1,-0,FALSE,FALSE,FALSE
Gatad2a,0.022245651111006737,1,-0,FALSE,FALSE,FALSE
Mau2,0.17905423045158386,0.8188690467968617,0.08678554488275844,FALSE,FALSE,FALSE
Nr2c2ap,0.1015872210264206,0.8856152068017953,0.05275493484228922,FALSE,FALSE,FALSE
Borcs8,-0.028987471014261246,1,-0,FALSE,FALSE,FALSE
Ddx49,0.1476718932390213,0.8496613650518509,0.07075412910042589,FALSE,FALSE,FALSE
Cope,-0.0017093155765905976,1,-0,FALSE,FALSE,FALSE
Upf1,-0.19792290031909943,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Rex1bd,-0.01961253583431244,1,-0,FALSE,FALSE,FALSE
Uba52,0.14072883129119873,0.7152503368184555,0.14554192900908605,FALSE,FALSE,FALSE
Kxd1,-0.20891956984996796,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Fkbp8,-0.0451405867934227,0.9354658789017758,0.02897204875715793,FALSE,FALSE,FALSE
Isyna1,0.12531466782093048,0.783791463128757,0.10579947106493862,FALSE,FALSE,FALSE
Ssbp4,0.28165996074676514,0.3144055743150147,0.5025097626555614,FALSE,FALSE,FALSE
Lsm4,-0.016125548630952835,1,-0,FALSE,FALSE,FALSE
Jund,0.19317448139190674,0.48508118519665744,0.3141855699909945,FALSE,FALSE,FALSE
Mpv17l2,0.2823852300643921,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Ccdc124,-0.18603822588920593,0.4420558100128997,0.35452289705240686,FALSE,FALSE,FALSE
Rpl18a,-0.019594158977270126,0.9548091506865513,0.02008342745997163,FALSE,FALSE,FALSE
Haus8,0.274772584438324,0.6420470890469493,0.19243311871730157,FALSE,FALSE,FALSE
Myo9b,-0.26194632053375244,0.6913246856576499,0.1603179351564954,FALSE,FALSE,FALSE
Use1,0.024189429357647896,1,-0,FALSE,FALSE,FALSE
Babam1,0.1583225429058075,0.742388968097478,0.1293684903586823,FALSE,FALSE,FALSE
Abhd8,-0.47161340713500977,0.2020028264942682,0.6946425537104269,FALSE,FALSE,FALSE
Mrpl34,0.15974248945713043,0.6798874109806358,0.16756300029119225,FALSE,FALSE,FALSE
Dda1,8.02685390226543e-4,1,-0,FALSE,FALSE,FALSE
Bst2,0.055257126688957214,0.9630406031157273,0.016355402037072447,FALSE,FALSE,FALSE
Mvb12a,0.10788986086845398,0.7765515757954524,0.10982969468170142,FALSE,FALSE,FALSE
Pgls,-0.12126166373491287,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Colgalt1,-0.02565973810851574,1,-0,FALSE,FALSE,FALSE
Fcho1,-0.004054207354784012,1,-0,FALSE,FALSE,FALSE
Tpm4,0.04483233019709587,0.9538981513311521,0.02049799288096806,FALSE,FALSE,FALSE
Rab8a,-0.08245689421892166,0.7824302695739299,0.10655435651462838,FALSE,FALSE,FALSE
Fam32a,0.4414103031158447,0.2930421072077921,0.5330699714066223,FALSE,FALSE,FALSE
Ap1m1,-0.1217372789978981,0.8310391128735805,0.0803785356558096,FALSE,FALSE,FALSE
Klf2,0.47481516003608704,0.16381336673269953,0.7856506638612792,FALSE,FALSE,FALSE
Eps15l1,0.1157088354229927,0.9438103824939346,0.025115249460729114,FALSE,FALSE,FALSE
Cherp,-0.17314763367176056,0.7775263126002729,0.109284904907246,FALSE,FALSE,FALSE
Slc35e1,0.0017195201944559813,1,-0,FALSE,FALSE,FALSE
Smim7,-0.05448271334171295,1,-0,FALSE,FALSE,FALSE
Sin3b,0.13454818725585938,0.7387779301180142,0.1314860869339178,FALSE,FALSE,FALSE
Hmgxb4,-0.1867116540670395,0.7589474616850236,0.11978828720073055,FALSE,FALSE,FALSE
Mcm5,0.002247154014185071,1,-0,FALSE,FALSE,FALSE
Rbmxl1,0.07134109735488892,0.8915323557272914,0.04986289067277729,FALSE,FALSE,FALSE
Lsm6,0.00690653407946229,1,-0,FALSE,FALSE,FALSE
Otud4,-0.036627721041440964,1,-0,FALSE,FALSE,FALSE
Abce1,-0.06008126586675644,0.9636078237889075,0.01609968250665797,FALSE,FALSE,FALSE
Anapc10,0.079985111951828,0.9647373302631902,0.015590916237171643,FALSE,FALSE,FALSE
Smarca5,-0.12258226424455643,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Usp38,0.15185146033763885,0.8734556661038988,0.05875913356034679,FALSE,FALSE,FALSE
Inpp4b,-1.7035287618637085,0.00355430974835712,2.449244727307168,TRUE,FALSE,FALSE
Zfp330,0.010110697709023952,1,-0,FALSE,FALSE,FALSE
Ndufb7,-0.08981416374444962,0.6865542842772547,0.16332511839806907,FALSE,FALSE,FALSE
Tecr,-0.2605209946632385,0.3958654586916111,0.40245239103403874,FALSE,FALSE,FALSE
Dnajb1,0.15260547399520874,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Gipc1,-0.2724926173686981,0.6892285429109272,0.161636745483974,FALSE,FALSE,FALSE
Pkn1,-0.2194422334432602,0.7295378281595123,0.13695218405154305,FALSE,FALSE,FALSE
Ddx39,-0.020267391577363014,1,-0,FALSE,FALSE,FALSE
