gene_name,log2fc,padj,nlog10pval,significant,Tex_term up,TCM_vs_TEM-TRM
Haus4,-2.827587366104126,0.004944294269664594,2.305895689236328,TRUE,FALSE,FALSE
Psmb5,-0.3578338623046875,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Acin1,-1.4810765981674194,0.04637080372606564,1.3337553765913586,TRUE,FALSE,FALSE
1700123O20Rik,-0.026708032935857773,1,-0,FALSE,FALSE,FALSE
Pabpn1,0.49003365635871887,0.7575773195953124,0.12057303574982829,FALSE,FALSE,FALSE
Ngdn,-1.4528614282608032,0.04743951501173191,1.3238597595427244,TRUE,FALSE,FALSE
Zfhx2,2.237138271331787,0.5068596985969115,0.2951122390050296,FALSE,FALSE,FALSE
Ap1g2,-0.39868178963661194,0.8695284982400786,0.060716179704293646,FALSE,FALSE,FALSE
Dhrs4,-0.8414685726165771,0.5551284626035188,0.2556065049060203,FALSE,FALSE,FALSE
Dcaf11,0.40277642011642456,0.9165816871183877,0.03782882400906103,FALSE,FALSE,FALSE
Psme1,0.6145583391189575,0.4193961729666134,0.37737553683458785,FALSE,FALSE,FALSE
Psme2,0.9891967177391052,0.011241127286661,1.9491901345118205,FALSE,FALSE,FALSE
Irf9,2.258725643157959,0.0890395766374737,1.0504169136379273,FALSE,FALSE,FALSE
Mdp1,0.09803199023008347,1,-0,FALSE,FALSE,FALSE
Nedd8,-0.419064998626709,0.19519914409544273,0.7095220909492512,FALSE,FALSE,FALSE
Gmpr2,-0.5517802834510803,0.7513398643657524,0.1241635678822282,FALSE,FALSE,FALSE
Dhrs1,1.4607831239700317,0.23526498501691323,0.628442704976607,FALSE,FALSE,FALSE
Nop9,-0.15380613505840302,0.9550997100181439,0.01995128679300481,FALSE,FALSE,FALSE
Ripk3,-2.1858084201812744,0.051051648911556745,1.2919902261211398,FALSE,FALSE,FALSE
Gzmb,0.8766359686851501,0.2278693932971102,0.6423140039763855,FALSE,TRUE,FALSE
Parp4,0.7034672498703003,0.7121298237643947,0.14744082573829906,FALSE,FALSE,FALSE
Mphosph8,-2.6775169372558594,0.009410213356600436,2.0264005297561853,TRUE,FALSE,FALSE
Pspc1,-0.7585883140563965,0.4618688876675812,0.3354812916382163,FALSE,FALSE,FALSE
Zmym5,-0.15493594110012054,1,-0,FALSE,FALSE,FALSE
Eef1akmt1,-0.04024941474199295,1,-0,FALSE,FALSE,FALSE
Xpo4,-1.1341619491577148,0.35789855025088474,0.4462400608145671,FALSE,FALSE,FALSE
Sap18,-1.4115267992019653,0.18539097937944599,0.7319114012650839,FALSE,FALSE,FALSE
Mrpl57,-1.1707038879394531,0.05302699225073008,1.2755030058430838,FALSE,FALSE,FALSE
Zdhhc20,0.9533805847167969,0.38502405393208217,0.41451213759890615,FALSE,FALSE,FALSE
Micu2,-0.3957129716873169,0.7383770448376171,0.13172181341134076,FALSE,FALSE,FALSE
Phf11a,0.8785366415977478,0.5940207459416929,0.22619838718940483,FALSE,FALSE,FALSE
Phf11b,-0.019538119435310364,1,-0,FALSE,FALSE,FALSE
Phf11c,1.0797834396362305,0.5599484956432155,0.25185191779134747,FALSE,FALSE,FALSE
Cab39l,-0.9400284886360168,0.4928310092925853,0.3073019738530331,FALSE,FALSE,FALSE
Gm49336,-1.4820054769515991,0.32721520327289366,0.485166526076103,FALSE,FALSE,FALSE
Mtmr6,0.6223157048225403,0.8370821359810623,0.07723192617254286,FALSE,FALSE,FALSE
Spata13,0.08566807210445404,1,-0,FALSE,FALSE,FALSE
Sacs,0.47765052318573,0.7799979933911761,0.10790651456626381,FALSE,FALSE,FALSE
Ebpl,1.8831310272216797,0.07320342394849172,1.1354686051825928,FALSE,FALSE,FALSE
Kpna3,-1.708328127861023,0.0828274620297589,1.081825645937438,FALSE,FALSE,FALSE
Rnaseh2b,-2.2379467487335205,0.004291649087609489,2.3673757959197927,TRUE,FALSE,FALSE
Ints6,0.539417564868927,0.7859610161209446,0.10459899455019553,FALSE,FALSE,FALSE
Ctsb,1.1415824890136719,0.03763313068268774,1.4244296514207557,TRUE,FALSE,FALSE
Pinx1,-2.382169723510742,0.019594136910738386,1.7078738617168312,TRUE,FALSE,FALSE
Kif13b,1.9202876091003418,0.2403209685856219,0.6192083342991649,FALSE,FALSE,FALSE
Ints9,-0.6085639595985413,0.7230415023611387,0.1408367736195418,FALSE,FALSE,FALSE
Pbk,-27.73678207397461,6.70822789434113e-74,73.17339219180631,TRUE,FALSE,FALSE
Esco2,-29.0589656829834,3.5607639415111015e-109,108.44845681663669,TRUE,FALSE,FALSE
Ccdc25,0.08025549352169037,1,-0,FALSE,FALSE,FALSE
Ptk2b,1.1822434663772583,0.37759890437410165,0.42296927450366195,FALSE,FALSE,FALSE
Trim35,-0.8001370429992676,0.6165313543835865,0.21004483198063473,FALSE,FALSE,FALSE
Dpysl2,0.3627745807170868,0.6886245903260007,0.1620174729874154,FALSE,FALSE,FALSE
Bnip3l,1.2385969161987305,0.07986213074987024,1.097659106856855,FALSE,FALSE,FALSE
Ppp2r2a,0.45089977979660034,0.611457682595867,0.21363359398508433,FALSE,FALSE,FALSE
Cdca2,-27.566390991210938,1.4160155707770286e-57,56.84893197103512,TRUE,FALSE,FALSE
Chmp7,0.9257758855819702,0.6340923052853065,0.19784751694772915,FALSE,FALSE,FALSE
Egr3,4.130476951599121,0.3892583854488472,0.4097620230374611,FALSE,FALSE,FALSE
Bin3,0.29237693548202515,0.9269145447732766,0.032960303012066226,FALSE,FALSE,FALSE
Pdlim2,0.6080082058906555,0.7286674699428904,0.13747061834352767,FALSE,FALSE,FALSE
Ppp3cc,1.7047792673110962,0.26431610197002675,0.5778763791167891,FALSE,FALSE,FALSE
Reep4,-2.066875696182251,0.018841595525802245,1.7248823234798776,TRUE,FALSE,FALSE
Xpo7,0.15392866730690002,0.9666681424430024,0.014722593798951298,FALSE,FALSE,FALSE
Dok2,0.07581926137208939,1,-0,FALSE,FALSE,FALSE
Fndc3a,1.103314995765686,0.5608430606197987,0.2511586493359203,FALSE,FALSE,FALSE
Rcbtb2,-2.227177381515503,0.035551454514548615,1.4491426263063658,TRUE,FALSE,FALSE
Rb1,-0.5040842890739441,0.7850846844892548,0.10508349481811832,FALSE,FALSE,FALSE
Itm2b,1.4868898391723633,1.043020424748175e-5,4.981707187001489,TRUE,FALSE,FALSE
Med4,-0.7765806317329407,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Sucla2,0.2943379282951355,0.8388301740283618,0.07632595567650968,FALSE,FALSE,FALSE
Esd,0.10040374845266342,0.9542189311991506,0.02035197151868867,FALSE,FALSE,FALSE
Lrch1,2.378094434738159,0.13969560892168079,0.8548172449313098,FALSE,FALSE,FALSE
Lcp1,-0.0011308981338515878,1,-0,FALSE,FALSE,FALSE
Zc3h13,0.692074716091156,0.3239521727327033,0.489519102915261,FALSE,FALSE,FALSE
Slc25a30,1.2223628759384155,0.5683630526419624,0.24537416184107472,FALSE,FALSE,FALSE
Tpt1,0.5162402391433716,6.237866120304201e-4,3.204963950488953,FALSE,FALSE,FALSE
Gtf2f2,-0.6449267864227295,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Gpalpp1,-1.6039097309112549,0.2326613955129711,0.6332756713181147,FALSE,FALSE,FALSE
Nufip1,-1.0975055694580078,0.35579800385566707,0.44879649278076356,FALSE,FALSE,TRUE
Dnajc15,-0.17746609449386597,0.7596594629770848,0.11938104784222886,FALSE,FALSE,FALSE
Epsti1,2.0359385013580322,1.7426681747920107e-4,3.7587852999674882,TRUE,FALSE,FALSE
Akap11,0.7157961130142212,0.7958504091968504,0.09916855608849862,FALSE,FALSE,FALSE
Dgkh,2.562851905822754,0.04436821385902172,1.3529280544203517,TRUE,TRUE,FALSE
Rgcc,-27.853553771972656,3.625377642893866e-56,55.440646747801246,TRUE,FALSE,FALSE
Naa16,0.07731658220291138,1,-0,FALSE,FALSE,FALSE
Wbp4,-0.7284603118896484,0.5571747617048036,0.2540085640007286,FALSE,FALSE,FALSE
Elf1,0.9647652506828308,0.053066385373482364,1.2751804934110056,FALSE,FALSE,FALSE
Sugt1,0.06040963903069496,1,-0,FALSE,FALSE,FALSE
Diaph3,-28.191511154174805,1.0887589076085779e-86,85.96306827881833,TRUE,FALSE,FALSE
Rpl36a-ps1,0.42646414041519165,0.9243667883552344,0.03415566671214879,FALSE,FALSE,FALSE
Mzt1,0.025750841945409775,1,-0,FALSE,FALSE,FALSE
Bora,-28.144248962402344,1.5311731503623498e-87,86.81497569500068,TRUE,FALSE,FALSE
Dis3,-1.792786955833435,0.15428811236052314,0.8116675343069919,FALSE,FALSE,FALSE
Commd6,0.4717704951763153,0.7137748057070602,0.14643878551387432,FALSE,FALSE,FALSE
Uchl3,-1.3851343393325806,0.010524267897643023,1.9778081053804002,TRUE,FALSE,FALSE
Cln5,0.8463519215583801,0.6478752039382172,0.18850864144513332,FALSE,FALSE,FALSE
Fbxl3,-0.1873045414686203,1,-0,FALSE,FALSE,FALSE
Mycbp2,0.6641452312469482,0.11717370986910274,0.9311698195428848,FALSE,FALSE,FALSE
Slain1,-2.401209831237793,0.01820635612932495,1.7397769664115954,TRUE,FALSE,FALSE
Rbm26,-0.2890722155570984,0.8595846831020011,0.0657113317840688,FALSE,FALSE,FALSE
Ndfip2,1.4221175909042358,0.14791830144605578,0.829978088847535,FALSE,FALSE,FALSE
Spry2,2.8750436305999756,0.44675184286381264,0.34993364734177196,FALSE,FALSE,FALSE
Tpm3-rs7,1.8601324558258057,0.2142371730397071,0.669105171014273,FALSE,FALSE,FALSE
Dnajc3,-1.2226966619491577,0.05977167849218531,1.2235045482543445,FALSE,FALSE,FALSE
Mbnl2,2.7673988342285156,0.08817735730291522,1.0546429212270885,FALSE,FALSE,FALSE
Ipo5,-2.88382625579834,4.8236760492608534e-4,3.316621866444725,TRUE,FALSE,FALSE
Farp1,2.4913840293884277,0.48188699031284116,0.31705479835455364,FALSE,FALSE,FALSE
Stk24,1.3160924911499023,0.09535935113673409,1.0206367127075995,FALSE,FALSE,FALSE
Ubac2,0.6418238878250122,0.5578373755958405,0.2534923909820529,FALSE,FALSE,FALSE
Gpr18,1.5410023927688599,0.390943697336485,0.4078857840280402,FALSE,FALSE,FALSE
Gpr183,-0.9069913625717163,0.5221551153089965,0.28220046305964996,FALSE,FALSE,TRUE
Tm9sf2,-0.23425409197807312,0.8882030644354042,0.05148773277786826,FALSE,FALSE,FALSE
Cwf19l2,0.5570430755615234,0.7180435485223955,0.14384921549385923,FALSE,FALSE,FALSE
Aasdhppt,-1.076765537261963,0.3697962661143643,0.43203747828802586,FALSE,FALSE,FALSE
Casp1,0.029099319130182266,1,-0,FALSE,FALSE,FALSE
Casp4,0.2964484393596649,0.9258861521733821,0.0334424112905934,FALSE,FALSE,FALSE
Dcun1d5,-1.5351263284683228,0.049735904779529244,1.3033299771053302,TRUE,FALSE,FALSE
Tmem123,0.9038813710212708,0.4110963553191366,0.3860563735524255,FALSE,FALSE,FALSE
Birc2,1.209753394126892,0.23040001745169947,0.6375174923530943,FALSE,FALSE,FALSE
Ccdc82,0.5250868201255798,0.6739309840795378,0.17138457641440896,FALSE,FALSE,FALSE
Mtmr2,0.13592267036437988,1,-0,FALSE,FALSE,FALSE
Cep57,-0.5940625071525574,0.5531494269070506,0.257157533225073,FALSE,FALSE,FALSE
Fam76b,0.06153785437345505,1,-0,FALSE,FALSE,FALSE
Endod1,0.9958925247192383,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Cwc15,0.21829843521118164,0.6203481915505492,0.20736447949678932,FALSE,FALSE,FALSE
Ankrd49,-0.5120154023170471,0.7838874742424051,0.10574627509997807,FALSE,FALSE,FALSE
Mre11a,0.6527683138847351,0.678547428594863,0.16841979095612958,FALSE,FALSE,FALSE
Panx1,-0.6445838809013367,0.6996441391997286,0.1551227995275743,FALSE,FALSE,FALSE
Med17,-1.2749428749084473,0.23048075235805549,0.6373653370583506,FALSE,FALSE,FALSE
Taf1d,-0.45939314365386963,0.5130093123908341,0.28987475129511325,FALSE,FALSE,FALSE
Cep295,-1.072816252708435,0.5483383453271404,0.26095138282034547,FALSE,FALSE,FALSE
Smco4,-0.3612011969089508,0.8363371728095624,0.07761859963122307,FALSE,FALSE,FALSE
Chordc1,-1.621309518814087,0.06817439196668654,1.166378726751795,FALSE,FALSE,FALSE
Zfp560,-0.045760683715343475,1,-0,FALSE,FALSE,FALSE
Zfp426,2.0421664714813232,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Zfp266,-27.51296043395996,1.888723116992594e-60,59.72383170410883,TRUE,FALSE,FALSE
Fbxl12,1.136467456817627,0.6640333108383408,0.17781013395966946,FALSE,FALSE,FALSE
Ubl5,0.5563954710960388,0.4230652868694399,0.37359260770942265,FALSE,FALSE,FALSE
Pin1,-1.0588364601135254,0.19701719668598375,0.7054958647019667,FALSE,FALSE,FALSE
Ppan,-28.40380859375,1.918902127214672e-76,75.71694717570463,TRUE,FALSE,FALSE
Eif3g,-1.1216990947723389,0.14639468530849617,0.834474689555563,FALSE,FALSE,FALSE
Dnmt1,-3.2940447330474854,1.1818732674008198e-4,3.9274290904761964,TRUE,FALSE,FALSE
S1pr2,3.181781530380249,0.4673389757860902,0.33036799756982804,FALSE,FALSE,FALSE
Mrpl4,-0.605289876461029,0.43307757319387075,0.36343430551128386,FALSE,FALSE,FALSE
Icam1,-2.59602689743042,0.007750964271951145,2.110644264985695,TRUE,FALSE,FALSE
Tyk2,1.7977720499038696,0.4608825986260646,0.3364096890621695,FALSE,FALSE,FALSE
Cdc37,-0.6158217787742615,0.19615467484510196,0.7074013371126338,FALSE,FALSE,FALSE
Keap1,-1.087446928024292,0.3877537368554312,0.41144400811687626,FALSE,FALSE,FALSE
Atg4d,-2.2981371879577637,0.023355906356661297,1.6316032746806748,TRUE,FALSE,FALSE
Kri1,-27.40772247314453,8.854511895771713e-53,52.05283537426109,TRUE,FALSE,FALSE
Cdkn2d,0.1819244921207428,0.9272944379355383,0.03278234517890924,FALSE,FALSE,FALSE
Slc44a2,1.652977705001831,0.186186575769132,0.7300516352749851,FALSE,FALSE,FALSE
Ilf3,-2.0663414001464844,0.0751756001212955,1.1239230962726485,FALSE,FALSE,FALSE
Qtrt1,0.030334383249282837,1,-0,FALSE,FALSE,FALSE
Dnm2,0.2126009315252304,0.9017160342300845,0.04493020767249578,FALSE,FALSE,FALSE
AB124611,1.6459057331085205,0.2229556062357023,0.6517816028092454,FALSE,FALSE,FALSE
Carm1,-27.55905532836914,2.141246425473682e-61,60.66933334902274,TRUE,FALSE,FALSE
Smarca4,-1.7153644561767578,0.044782966476860794,1.3488871416220998,TRUE,FALSE,FALSE
Spc24,-2.598830461502075,7.208479070489702e-4,3.142156358161585,TRUE,FALSE,FALSE
Prkcsh,0.4688033163547516,0.5214361917152641,0.2827988287166994,FALSE,FALSE,FALSE
Ecsit,-1.0020338296890259,0.43281413481376835,0.3636985645110455,FALSE,FALSE,FALSE
Elof1,-0.6281208395957947,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Acp5,1.193132996559143,0.13999307426941662,0.8538934491858714,FALSE,FALSE,FALSE
Pigyl,1.1938360929489136,0.33013138358216226,0.4813131879729669,FALSE,FALSE,FALSE
Rp9,-1.4670127630233765,0.01934448760851768,1.7134427692635148,TRUE,FALSE,FALSE
Dpy19l1,0.3513968288898468,0.8739309533640368,0.05852287830099253,FALSE,FALSE,FALSE
Herpud2,-0.5893813967704773,0.7187180239270615,0.14344146382015036,FALSE,FALSE,FALSE
Sept7,0.14720666408538818,0.9058669155539686,0.04293560153508971,FALSE,FALSE,FALSE
Acad8,1.6996101140975952,0.45944244143824875,0.337768888916638,FALSE,FALSE,FALSE
Thyn1,-2.5932586193084717,0.011503124966315378,1.9391841621449846,TRUE,FALSE,FALSE
Vps26b,-2.223954677581787,0.03160747067199676,1.5002102563636843,TRUE,FALSE,FALSE
Ncapd3,-1.809415340423584,0.019050811717793093,1.7200865151564404,TRUE,FALSE,FALSE
Aplp2,0.4618520736694336,0.7761883472312918,0.11003288152789849,FALSE,FALSE,FALSE
Nfrkb,0.9573037028312683,0.5269770029698041,0.2782083367822079,FALSE,FALSE,FALSE
Fli1,0.6105477213859558,0.5821935163585027,0.23493263542315115,FALSE,FALSE,FALSE
Ets1,1.0614354610443115,0.009886792238764954,2.004944592020249,TRUE,FALSE,FALSE
St3gal4,0.131608784198761,1,-0,FALSE,FALSE,FALSE
Dcps,0.5107369422912598,0.6173028074151115,0.2095017479120111,FALSE,FALSE,FALSE
Srpr,-0.42813751101493835,0.6795111484821886,0.1678034135678699,FALSE,FALSE,FALSE
Rpusd4,1.0097178220748901,0.7050729177868059,0.15176596647687987,FALSE,FALSE,FALSE
Chek1,-28.200754165649414,2.5462846563788773e-90,89.59409304695724,TRUE,FALSE,FALSE
Stt3a,-1.1099419593811035,0.19170825678766523,0.7173591818527716,FALSE,FALSE,FALSE
Ei24,0.4219990670681,0.7538522663692744,0.12271375517394484,FALSE,FALSE,FALSE
Msantd2,1.3045064210891724,0.6447723416957746,0.19059360040044057,FALSE,FALSE,FALSE
Nrgn,-0.8966168165206909,0.6605689876852333,0.18008181937201528,FALSE,FALSE,FALSE
Tbrg1,-0.38397452235221863,0.6739309840795378,0.17138457641440896,FALSE,FALSE,FALSE
Gramd1b,1.305487036705017,0.45840820867886817,0.33874761409473053,FALSE,FALSE,FALSE
Hspa8,-1.0263087749481201,0.04997010171497483,1.3012897665428578,TRUE,FALSE,FALSE
Crtam,-27.520925521850586,7.1779467317013666e-37,36.143999768935906,TRUE,FALSE,TRUE
Ubash3b,3.190317153930664,0.029157455882690385,1.5352503728201474,TRUE,FALSE,FALSE
Sorl1,-0.7629759311676025,0.7429679478610679,0.12902992159249016,FALSE,FALSE,FALSE
Sc5d,-0.10349918156862259,1,-0,FALSE,FALSE,FALSE
Tbcel,1.9384589195251465,0.39029610213147664,0.40860578597533326,FALSE,FALSE,FALSE
Arhgef12,3.0717742443084717,0.1804262069516309,0.7437003808303553,FALSE,FALSE,FALSE
Thy1,1.7938379049301147,5.136870580731895e-4,3.2893013758333844,TRUE,FALSE,FALSE
Rnf26,-1.1153995990753174,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Cbl,0.5695440769195557,0.6581688794078704,0.18166265656148903,FALSE,FALSE,FALSE
H2ax,-0.9176105260848999,0.23018921726053837,0.6379150238596862,FALSE,FALSE,FALSE
Hmbs,-0.8768522143363953,0.3516745506873877,0.4538590587400352,FALSE,FALSE,FALSE
Hyou1,-1.2665053606033325,0.2464825816721863,0.6082137658428814,FALSE,FALSE,FALSE
Trappc4,-0.9984800219535828,0.2957028235373102,0.5291445285654657,FALSE,FALSE,FALSE
Rps25,-0.7885924577713013,0.003073049355770756,2.512430464551055,FALSE,FALSE,FALSE
Bcl9l,-1.0333970785140991,0.5661459808897444,0.24707157142570088,FALSE,FALSE,FALSE
Ddx6,0.3461739420890808,0.6250762325849399,0.20406701406063646,FALSE,FALSE,FALSE
Arcn1,-0.4551846981048584,0.6627777534820978,0.1786320773530513,FALSE,FALSE,FALSE
Ift46,-0.8591476678848267,0.6805566474131746,0.1671357196376565,FALSE,FALSE,FALSE
Kmt2a,1.3606386184692383,0.040014056902287806,1.3977874146055598,TRUE,FALSE,FALSE
Atp5l,0.6944072246551514,0.01350506368990146,1.8695033633382456,FALSE,FALSE,FALSE
Ube4a,0.02260473370552063,1,-0,FALSE,FALSE,FALSE
Cd3g,1.9439594745635986,7.613133286301427e-5,4.118436566765403,TRUE,TRUE,FALSE
Cd3d,1.750730037689209,2.171982504957937e-5,4.663143677255764,TRUE,FALSE,FALSE
Cd3e,1.645798683166504,9.867888911018934e-6,5.005775748278678,TRUE,FALSE,FALSE
Jaml,-0.4361862540245056,0.9305231734785617,0.03127280685503263,FALSE,FALSE,FALSE
Il10ra,2.6886351108551025,0.21189286725751805,0.6738836622738102,FALSE,FALSE,FALSE
Pcsk7,0.766647458076477,0.6173120571786758,0.20949524042309262,FALSE,FALSE,FALSE
Sidt2,-0.173831507563591,0.9990106951945764,4.2986228540520873e-4,FALSE,FALSE,FALSE
Pafah1b2,-0.9539727568626404,0.3750191255321639,0.42594658320220735,FALSE,FALSE,FALSE
Sik3,-27.312875747680664,1.8609579616223457e-49,48.73026343731612,TRUE,FALSE,FALSE
Zpr1,-0.8422110080718994,0.4487098708302106,0.3480343766449058,FALSE,FALSE,FALSE
Bud13,0.9836857318878174,0.7072671750979159,0.1504164974451201,FALSE,FALSE,FALSE
Rexo2,-2.1243035793304443,0.0012381913793570838,2.9072122239951232,TRUE,FALSE,FALSE
Rbm7,-0.3552687168121338,0.746619885313971,0.12690044734954584,FALSE,FALSE,FALSE
Gm5617,0.9481123685836792,0.6226257108132472,0.20577294945214042,FALSE,FALSE,FALSE
Zw10,-27.754316329956055,1.8532211127613302e-78,77.73207276075492,TRUE,FALSE,FALSE
Rpl10-ps3,-0.2813296318054199,0.9060735307657902,0.04283655650638297,FALSE,FALSE,FALSE
Pts,0.7641321420669556,0.37023032332145206,0.4315280136980306,FALSE,FALSE,FALSE
Sdhd,-2.5719969272613525,3.765495319035991e-4,3.4241778879426277,TRUE,FALSE,FALSE
Timm8b,-0.49659982323646545,0.5827005583927717,0.23455456573208558,FALSE,FALSE,FALSE
Nkapd1,-1.546410322189331,0.27462322973548425,0.5612627295929213,FALSE,FALSE,FALSE
Dlat,-0.24592217803001404,0.8906897272005933,0.050273556605168544,FALSE,FALSE,FALSE
Ppp2r1b,-1.4602832794189453,0.31726967793633853,0.4985714322619801,FALSE,FALSE,FALSE
Fdx1,-0.8166725635528564,0.4900742216055612,0.30973814121088994,FALSE,FALSE,FALSE
Rdx,-1.8638195991516113,0.030290780820841575,1.5186895314934183,TRUE,FALSE,FALSE
Ddx10,0.49504876136779785,0.6109122617476324,0.21402115796523524,FALSE,FALSE,FALSE
Atm,-0.14495903253555298,1,-0,FALSE,FALSE,FALSE
Npat,0.05396163836121559,1,-0,FALSE,FALSE,FALSE
Acat1,-1.3002437353134155,0.14858677052732577,0.8280198564082093,FALSE,FALSE,FALSE
Cul5,0.11929436773061752,1,-0,FALSE,FALSE,FALSE
Idh3a,-0.9501674771308899,0.1651984935418217,0.7819939173634399,FALSE,FALSE,FALSE
Wdr61,-1.3847442865371704,0.10284889844884848,0.9878003554048288,FALSE,FALSE,FALSE
Ireb2,-0.46584486961364746,0.8173457005039942,0.08759421756006239,FALSE,FALSE,FALSE
Psma4,-0.3838587701320648,0.45050903775795,0.34629649212324104,FALSE,FALSE,FALSE
Ube2q2,0.39942893385887146,0.92632155701082,0.033238229091330646,FALSE,FALSE,FALSE
Fbxo22,0.2877243459224701,0.8581255934629572,0.06644914506945555,FALSE,FALSE,FALSE
Etfa,-1.2191393375396729,0.06960446769446847,1.1573628834816447,FALSE,FALSE,FALSE
Rcn2,-2.3121519088745117,0.02577912828802237,1.5887317722464789,TRUE,FALSE,FALSE
Pstpip1,0.18611189723014832,0.951499178895258,0.021591582155113514,FALSE,FALSE,FALSE
Tspan3,-0.21906545758247375,0.9567071116247469,0.019220997723480945,FALSE,FALSE,FALSE
Peak1,0.20892781019210815,0.9791003433703276,0.009172797125491865,FALSE,TRUE,FALSE
Imp3,-1.1898943185806274,0.1888023431523676,0.7239926201447886,FALSE,FALSE,FALSE
Sin3a,-1.416367769241333,0.358291853802367,0.44576306593073234,FALSE,FALSE,FALSE
Commd4,1.4952919483184814,0.05249642573167331,1.2798702649341254,FALSE,FALSE,FALSE
1700017B05Rik,-0.366361141204834,0.7840522703711462,0.1056549832632086,FALSE,FALSE,FALSE
Ppcdc,1.9673285484313965,0.3205922996476213,0.4940469132379848,FALSE,FALSE,FALSE
Cox5a,-0.6643641591072083,0.0524854589003435,1.2799610012428613,FALSE,FALSE,FALSE
Scamp2,0.17679420113563538,1,-0,FALSE,FALSE,FALSE
Csk,0.24863150715827942,0.8461659780757124,0.07254444039803416,FALSE,FALSE,FALSE
Clk3,0.3202618956565857,0.8703174097834384,0.06032232878693086,FALSE,FALSE,FALSE
Ubl7,1.3352861404418945,0.4444380540704754,0.3521887625905974,FALSE,FALSE,FALSE
Sema7a,0.9171195030212402,0.6132132273540647,0.2123884857404882,FALSE,FALSE,FALSE
Pml,0.6624797582626343,0.7525695945973382,0.12345333207693762,FALSE,FALSE,FALSE
Nptn,-1.4735195636749268,0.07746977481619538,1.1108677064087233,FALSE,FALSE,FALSE
Arih1,-0.08622158318758011,1,-0,FALSE,FALSE,FALSE
Pkm,-0.038395654410123825,1,-0,FALSE,FALSE,FALSE
Tle3,1.067912220954895,0.39447722027896237,0.4039780707632735,FALSE,FALSE,FALSE
Rplp1,-0.7897517681121826,0.007690821000230877,2.1140272965005265,FALSE,FALSE,FALSE
Kif23,-29.02036476135254,2.996785536879515e-111,110.52334433596076,TRUE,FALSE,FALSE
Anp32a,-0.6268261671066284,0.31412811146745867,0.5028931966517971,FALSE,FALSE,FALSE
Pias1,0.9430432319641113,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
2300009A05Rik,0.2928652763366699,0.9289679452597712,0.03199927140676528,FALSE,FALSE,FALSE
Aagab,1.1809704303741455,0.5244881638226555,0.28026430812725633,FALSE,FALSE,FALSE
Smad3,1.412766933441162,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Rpl4,-0.49614036083221436,8.89836625792506e-4,3.0506897226021104,FALSE,FALSE,TRUE
Snapc5,0.9905323386192322,0.08603246736609187,1.0653376215824641,FALSE,FALSE,FALSE
Map2k1,-2.7182116508483887,0.0033995751679533736,2.468575351705209,TRUE,FALSE,FALSE
Tipin,-2.6619935035705566,0.002882226941759933,2.540271826549877,TRUE,FALSE,FALSE
Rab11a,-0.2227422446012497,0.9363497990663265,0.028561878372369832,FALSE,FALSE,FALSE
Dennd4a,0.9631380438804626,0.1427463795647454,0.8454348978281202,FALSE,FALSE,FALSE
Ints14,-1.116030216217041,0.5121281481453995,0.29062135334297906,FALSE,FALSE,FALSE
Hacd3,-0.35219430923461914,0.85401547181180415,0.06853426132314276,FALSE,FALSE,FALSE
Dpp8,0.8748180866241455,0.553396203310753,0.25696382475207025,FALSE,FALSE,FALSE
Clpx,-1.4867061376571655,0.3171431496694768,0.49874466497872316,FALSE,FALSE,FALSE
Pdcd7,0.17580032348632812,1,-0,FALSE,FALSE,FALSE
Spg21,0.7506700754165649,0.365033896625869,0.4376668055872077,FALSE,FALSE,FALSE
Plekho2,1.3199033737182617,0.4180531550670191,0.378768494577562,FALSE,FALSE,FALSE
Oaz2,1.1311771869659424,0.6643887616953446,0.17757772235998237,FALSE,FALSE,FALSE
Trip4,2.410109758377075,0.10284889844884848,0.9878003554048288,FALSE,FALSE,FALSE
Pclaf,-5.2370805740356445,8.678669116340645e-8,7.0615468692641965,TRUE,FALSE,FALSE
Csnk1g1,-0.03235665336251259,1,-0,FALSE,FALSE,FALSE
Ppib,0.4396837651729584,0.20576087641759222,0.6866371989186173,FALSE,FALSE,FALSE
Snx1,-0.09776846319437027,1,-0,FALSE,FALSE,FALSE
Ciao2a,-0.5901818871498108,0.329299019626062,0.4824095622477802,FALSE,FALSE,FALSE
Dapk2,0.5492729544639587,0.7956526491050129,0.09927648691102482,FALSE,TRUE,FALSE
Herc1,1.0770140886306763,0.31908112150728046,0.4960988901585812,FALSE,FALSE,FALSE
Usp3,1.2537835836410522,0.05317512426371812,1.2742914865313166,FALSE,FALSE,FALSE
Rab8b,0.18488076329231262,0.8166879710026399,0.08794384108793847,FALSE,FALSE,FALSE
Rps27l,-1.0013453960418701,0.024946029790748923,1.6029985633540398,TRUE,FALSE,FALSE
