gene_name,log2fc,padj,nlog10pval,significant,EE up,TCM_vs_TEM-TRM
Dhrs1,0.661286473274231,3.63582729338875e-7,6.439396754523133,FALSE,FALSE,FALSE
Nop9,-0.921229362487793,2.6114041449492286e-17,16.583125910889073,FALSE,FALSE,FALSE
Ripk3,0.30912137031555176,0.005024317394229316,2.298922933321732,FALSE,FALSE,FALSE
Gzmb,0.8374946713447571,6.439591634916563e-23,22.191141672442292,FALSE,FALSE,FALSE
Parp4,0.4931977689266205,0.0028226335840056634,2.5493454954884847,FALSE,FALSE,FALSE
Mphosph8,-0.6791092157363892,5.615934387752343e-12,11.25057797481051,FALSE,FALSE,FALSE
Pspc1,-0.4745413064956665,1.4343934659358226e-6,5.843331701774429,FALSE,FALSE,FALSE
Zmym5,-0.09658236056566238,0.6792516588077154,0.1679692923135936,FALSE,FALSE,FALSE
Eef1akmt1,-0.20786422491073608,0.04308128603928095,1.365711340856256,FALSE,FALSE,FALSE
Xpo4,-0.18572098016738892,0.24130577630676223,0.6174322819530994,FALSE,FALSE,FALSE
Sap18,-0.15349632501602173,0.05361702816358197,1.270697261370024,FALSE,FALSE,FALSE
Mrpl57,0.005057011265307665,1,-0,FALSE,FALSE,FALSE
Zdhhc20,0.4743024706840515,2.777871270518861e-4,3.556287883795912,FALSE,FALSE,FALSE
Micu2,0.11128229647874832,0.4748062051008115,0.32348361401518655,FALSE,FALSE,FALSE
Phf11a,0.4542735815048218,4.84189833573234e-4,3.3149843335836655,FALSE,FALSE,FALSE
Phf11b,0.8146173357963562,3.595566858404775e-33,32.44423263126992,FALSE,FALSE,FALSE
Phf11c,0.9810397624969482,2.058972011948368e-9,8.686349556800616,FALSE,FALSE,FALSE
Cab39l,0.03013768419623375,0.9056463156490047,0.043041375338181594,FALSE,FALSE,FALSE
Gm49336,-0.19145561754703522,0.22257977555682715,0.6525142998535223,FALSE,FALSE,FALSE
Spata13,0.5147162079811096,3.038183610713652e-5,4.517385983366532,FALSE,FALSE,FALSE
Sacs,-0.2987459897994995,0.0383172356124814,1.4166058305316749,FALSE,FALSE,FALSE
Ebpl,0.35769206285476685,0.003287774353541828,2.483097996598664,FALSE,FALSE,FALSE
Kpna3,-0.9621877074241638,5.222128286547286e-24,23.28215246352509,FALSE,FALSE,FALSE
Rnaseh2b,-0.15711583197116852,0.0856477791284842,1.067283893933138,FALSE,FALSE,FALSE
Ints6,-0.5361859798431396,4.4451710984391693e-5,4.352111518005826,FALSE,FALSE,FALSE
Ctsb,0.16021279990673065,0.10282619017362052,0.9878962549980286,FALSE,FALSE,FALSE
Pinx1,-0.6447200179100037,3.4152765802898403e-7,6.466574119967865,FALSE,FALSE,FALSE
Ints9,-0.440952330827713,0.0052725880389167,2.277976159905877,FALSE,FALSE,FALSE
Pbk,-2.1638264656066895,3.0576689328324796e-38,37.51460953933822,TRUE,FALSE,FALSE
Esco2,-2.8483667373657227,3.492242862062059e-79,78.45689556164865,TRUE,FALSE,FALSE
Ccdc25,0.10725182294845581,0.3799895696797861,0.4202283241534067,FALSE,FALSE,FALSE
Ptk2b,0.04552572965621948,0.8209050153052443,0.08570709101118695,FALSE,FALSE,FALSE
Trim35,-0.09848732501268387,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Dpysl2,0.25818270444869995,0.004344202254388996,2.362089963363892,FALSE,FALSE,FALSE
Bnip3l,0.5987560749053955,6.37080775618503e-9,8.195805499876004,FALSE,FALSE,FALSE
Ppp2r2a,-0.05154198408126831,0.7031744985139393,0.15293688787100393,FALSE,FALSE,FALSE
Cdca2,-1.7874852418899536,1.1311715773834375e-23,22.94647151580019,TRUE,FALSE,FALSE
Bin3,0.34530070424079895,0.026225276514341936,1.5812799239916107,FALSE,FALSE,FALSE
Pdlim2,0.535568118095398,1.2406515452396836e-6,5.906350179201904,FALSE,FALSE,FALSE
Ppp3cc,0.5705626010894775,1.5191688342162516e-5,4.818393957740985,FALSE,FALSE,FALSE
Reep4,-0.10290129482746124,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Xpo7,-0.5271952152252197,1.8919495734944115e-5,4.723090443116556,FALSE,FALSE,FALSE
Dok2,0.30531570315361023,0.0013490004290015044,2.8699879122161933,FALSE,FALSE,FALSE
Rcbtb2,0.6021308898925781,2.4475510541829373e-7,6.611268240354784,FALSE,FALSE,FALSE
Rb1,-0.39645010232925415,0.017479501800631295,1.7574709497519647,FALSE,FALSE,FALSE
Itm2b,0.7614927291870117,5.1758166191943346e-70,69.28602111925645,FALSE,FALSE,FALSE
Med4,-0.3171328008174896,0.0036409568063670446,2.4387844731857253,FALSE,FALSE,FALSE
Sucla2,-0.27276134490966797,0.007291554084955088,2.1371798984872856,FALSE,FALSE,FALSE
Esd,0.1864696443080902,8.703893393562369e-4,3.0602864369095824,FALSE,FALSE,FALSE
Lcp1,0.1874774694442749,7.279143059378698e-7,6.137919745204671,FALSE,FALSE,FALSE
Zc3h13,-0.023669999092817307,0.9023204605617676,0.04463919467897057,FALSE,FALSE,FALSE
Tpt1,0.05907988175749779,0.02742950729774699,1.561781993335736,FALSE,FALSE,FALSE
Gtf2f2,-0.5540416240692139,7.568799261322821e-8,7.120973012909926,FALSE,FALSE,FALSE
Gpalpp1,-0.07094886153936386,0.7583743275085636,0.12011637716007526,FALSE,FALSE,FALSE
Nufip1,-0.4465266764163971,3.471603692109645e-4,3.4594698584245696,FALSE,FALSE,TRUE
Serp2,0.9835928678512573,2.83795306149869e-6,5.54699479185976,FALSE,FALSE,FALSE
Dnajc15,0.5499604940414429,1.9510252746236625e-44,43.709737104486315,FALSE,FALSE,FALSE
Epsti1,1.3735195398330688,4.312966825729089e-89,88.36522388232662,TRUE,FALSE,FALSE
Dgkh,0.6962307095527649,1.3792688926375382e-5,4.860351058548734,FALSE,FALSE,FALSE
Rgcc,-0.5887814164161682,6.497527012774382e-4,3.1872519062902867,FALSE,FALSE,FALSE
Naa16,-0.6987706422805786,9.831015005283339e-9,8.007401641024726,FALSE,FALSE,FALSE
Wbp4,-0.28285107016563416,0.0038253137853689724,2.4173329344541923,FALSE,FALSE,FALSE
Elf1,0.5228782892227173,6.406774077451731e-14,13.193360590296571,FALSE,FALSE,FALSE
Sugt1,0.3118124008178711,1.02292531188841e-6,5.990156074810681,FALSE,FALSE,FALSE
Diaph3,0.18742699921131134,0.20693437005493973,0.6841673706898345,FALSE,FALSE,FALSE
Rpl36a-ps1,-0.5049987435340881,0.001923871396008222,2.7158239623765286,FALSE,FALSE,FALSE
Mzt1,0.3321492373943329,0.007067930451624821,2.150707732598235,FALSE,FALSE,FALSE
Bora,-0.9011462926864624,2.051247744767286e-12,11.687981883421196,FALSE,FALSE,FALSE
Dis3,-0.9767372012138367,5.899941653629552e-13,12.229152283210741,FALSE,FALSE,FALSE
Commd6,0.27302101254463196,0.0024496116201197355,2.6109027664964386,FALSE,FALSE,FALSE
Uchl3,-0.7918832302093506,1.8738031790064101e-29,28.727276028581926,FALSE,FALSE,FALSE
Fbxl3,0.31738045811653137,0.07331260617838335,1.1348213415528068,FALSE,FALSE,FALSE
Mycbp2,-0.5124926567077637,8.67456191277249e-8,7.061752448948581,FALSE,FALSE,FALSE
Slain1,-0.23987123370170593,0.09520840765857437,1.021324698269979,FALSE,FALSE,FALSE
Rbm26,-0.42442256212234497,6.073940245777054e-4,3.216529484899964,FALSE,FALSE,FALSE
Ndfip2,0.5913391709327698,1.6520797284699204e-9,8.781968997694198,FALSE,FALSE,FALSE
Tgds,0.042450807988643646,0.8945884762790137,0.04837670053030722,FALSE,FALSE,FALSE
Dnajc3,0.1006636992096901,0.23950060011570312,0.620693394038095,FALSE,FALSE,FALSE
Ipo5,-1.2370864152908325,4.3345775294861535e-47,46.36305322472847,TRUE,FALSE,FALSE
Stk24,0.3266369104385376,4.5924796436885276e-5,4.337952760041934,FALSE,FALSE,FALSE
Ubac2,0.26410821080207825,0.0066922054131478255,2.174430737101831,FALSE,FALSE,FALSE
Gpr18,0.6414574384689331,7.832673344033593e-7,6.106089985016418,FALSE,FALSE,FALSE
Gpr183,0.5536069273948669,4.489378456288899e-6,5.34781378186726,FALSE,FALSE,TRUE
Tm9sf2,-0.15663166344165802,0.12072122776760476,0.9182163563174207,FALSE,FALSE,FALSE
Cwf19l2,-0.34204280376434326,0.04899089904528993,1.309884590614587,FALSE,FALSE,FALSE
Aasdhppt,-0.7886659502983093,7.37944835990307e-11,10.13197610202579,FALSE,FALSE,FALSE
Casp1,0.09268233925104141,0.5871345274565413,0.23126237943678787,FALSE,FALSE,FALSE
Casp4,-0.1716904640197754,0.4682099875903257,0.32955932641662106,FALSE,FALSE,FALSE
Dcun1d5,-0.20048443973064423,0.0026480069232940697,2.5770808837548147,FALSE,FALSE,FALSE
Tmem123,0.2963174283504486,0.02287476418181615,1.6406433744227764,FALSE,FALSE,FALSE
Birc2,0.23481827974319458,0.04204586799796056,1.37627667748458,FALSE,FALSE,FALSE
Ccdc82,-0.16705642640590668,0.24117223325880704,0.6176726950254248,FALSE,FALSE,FALSE
Mtmr2,-0.5024611949920654,0.0027070552755223192,2.5675028762541565,FALSE,FALSE,FALSE
Cep57,-0.5300003886222839,1.486187027122814e-7,6.827926533956078,FALSE,FALSE,FALSE
Fam76b,0.04252443090081215,0.849934723351875,0.07061442767004882,FALSE,FALSE,FALSE
Endod1,-0.1013631820678711,0.6018806985312263,0.22048958366605154,FALSE,FALSE,FALSE
Cwc15,0.2837069034576416,2.3045438311877683e-8,7.637415027412771,FALSE,FALSE,FALSE
Ankrd49,-0.24615447223186493,0.1292203048301695,0.8886692387957387,FALSE,FALSE,FALSE
Mre11a,-0.5006467700004578,1.3004754450907994e-4,3.8858978435159712,FALSE,FALSE,FALSE
Panx1,-0.026577414944767952,0.9247400522955307,0.03398033182267435,FALSE,FALSE,FALSE
Med17,-0.3468930125236511,0.013314919534422107,1.8756614537734482,FALSE,FALSE,FALSE
Taf1d,-0.4764775335788727,3.3669447793330615e-10,9.47276400634063,FALSE,FALSE,FALSE
Cep295,-0.5334656238555908,6.090756469828683e-4,3.21532876479409,FALSE,FALSE,FALSE
Smco4,-1.3771144151687622,2.9849733328823984e-26,25.525059544411917,TRUE,FALSE,FALSE
Chordc1,-0.5638642311096191,6.453832649043671e-13,12.190182300248999,FALSE,FALSE,FALSE
Zfp560,0.24833056330680847,0.16916349727109123,0.7716933448668475,FALSE,FALSE,FALSE
Zfp266,0.020245542749762535,0.9874470709597659,0.005486174087489921,FALSE,FALSE,FALSE
Ubl5,0.6732164025306702,6.2795522089418824e-49,48.20207132443467,FALSE,FALSE,FALSE
Pin1,-0.6164329051971436,5.224178325329497e-17,16.28198200700389,FALSE,FALSE,FALSE
Ppan,-0.8563334345817566,1.4340396594355575e-10,9.84343883776456,FALSE,FALSE,FALSE
Eif3g,-0.4085732698440552,1.4280024962963195e-9,8.845271033367428,FALSE,FALSE,FALSE
Dnmt1,-0.631692111492157,1.5821065971368403e-16,15.800764258519319,FALSE,FALSE,FALSE
Mrpl4,-0.23829907178878784,0.0026799569861090263,2.571872176435916,FALSE,FALSE,FALSE
Icam1,0.3737197816371918,0.0058022977965857024,2.236399985272247,FALSE,FALSE,FALSE
Cdc37,-0.17687295377254486,0.0016744613028302686,2.7761248846493296,FALSE,FALSE,FALSE
Keap1,-0.05175914615392685,0.7549849152295776,0.12206172558670894,FALSE,FALSE,FALSE
Atg4d,0.09977743029594421,0.5995849849975557,0.22214925143142372,FALSE,FALSE,FALSE
Kri1,-0.32830801606178284,0.0881715003100371,1.054671769269802,FALSE,FALSE,FALSE
Cdkn2d,-0.031012041494250298,0.8843671926445392,0.05336737680987626,FALSE,FALSE,FALSE
Slc44a2,0.26274046301841736,0.06608285951107243,1.1799111726639082,FALSE,FALSE,FALSE
Ilf3,-0.561197817325592,3.0886250945309077e-6,5.510234804310328,FALSE,FALSE,FALSE
Dnm2,0.21912580728530884,0.019065334126304616,1.719755579168763,FALSE,FALSE,FALSE
Carm1,-1.3088281154632568,1.715266012273602e-15,14.765668517776447,TRUE,FALSE,FALSE
Smarca4,-0.4340030252933502,5.124284791999896e-8,7.290366741504048,FALSE,FALSE,FALSE
Spc24,-0.29384416341781616,2.4192156547572061e-4,3.6163254158479217,FALSE,FALSE,FALSE
Prkcsh,-0.13734234869480133,0.1974505007827636,0.7045417604490117,FALSE,FALSE,FALSE
Ecsit,-0.13458901643753052,0.4744417802920596,0.32381707311906777,FALSE,FALSE,FALSE
Elof1,-0.29242098331451416,5.441946087542457e-5,4.264245765018369,FALSE,FALSE,FALSE
Acp5,1.0316582918167114,8.777109936298964e-25,24.056648461922663,TRUE,FALSE,FALSE
Pigyl,-0.01105960551649332,1,-0,FALSE,FALSE,FALSE
Rp9,-0.3758199214935303,1.2573517578362438e-8,7.900543206708465,FALSE,FALSE,FALSE
Dpy19l1,-0.26143062114715576,0.0316917592651016,1.4990536516926638,FALSE,FALSE,FALSE
Herpud2,0.2907240390777588,0.1160323301385942,0.9354209862514289,FALSE,FALSE,FALSE
Sept7,-0.01354896929115057,0.9023204605617676,0.04463919467897057,FALSE,FALSE,FALSE
Thyn1,-0.8412314653396606,2.294941514445293e-16,15.639228377785688,FALSE,FALSE,FALSE
Vps26b,-0.16776344180107117,0.38846795448401367,0.41064480122542363,FALSE,FALSE,FALSE
Ncapd3,-0.7025814652442932,9.989416109852236e-14,13.000459895926175,FALSE,FALSE,FALSE
Aplp2,0.41356560587882996,0.002527315432596766,2.59734055068516,FALSE,FALSE,FALSE
Nfrkb,0.3723142445087433,0.019135551138481546,1.718159024792797,FALSE,FALSE,FALSE
Fli1,0.12446145713329315,0.3856664977045718,0.413788086034088,FALSE,FALSE,FALSE
Ets1,0.7163856029510498,5.779392730396518e-33,32.23811779266827,FALSE,FALSE,FALSE
St3gal4,-0.20339028537273407,0.2183482894228128,0.6608502060652572,FALSE,FALSE,FALSE
Dcps,0.05689853057265282,0.6203514059764114,0.20736222914155877,FALSE,FALSE,FALSE
Srpr,-0.04712851718068123,0.7240078676408507,0.14025671439064072,FALSE,FALSE,FALSE
Chek1,-0.567590594291687,5.607471351233594e-6,5.251232936564959,FALSE,FALSE,FALSE
Stt3a,0.009713614359498024,1,-0,FALSE,FALSE,FALSE
Ei24,-0.3616183400154114,0.0010763902450784213,2.968030246738653,FALSE,FALSE,FALSE
Nrgn,-0.14791469275951385,0.5914286206160355,0.22809766277429908,FALSE,FALSE,FALSE
Tbrg1,0.04296232387423515,0.7015571759699554,0.15393692877479948,FALSE,FALSE,FALSE
Hspa8,-0.3041883409023285,4.579996185443272e-12,11.339134883708276,FALSE,FALSE,FALSE
Crtam,-0.43079087138175964,0.04818039806604676,1.3171296161854675,FALSE,FALSE,TRUE
Ubash3b,0.7094197273254395,0.0013654271089622702,2.8647314789884786,FALSE,FALSE,FALSE
Sorl1,0.25714537501335144,0.21399946297626057,0.6695873164953854,FALSE,FALSE,FALSE
Sc5d,-0.013235238380730152,1,-0,FALSE,FALSE,FALSE
Thy1,0.9896745681762695,3.566091192327421e-47,46.447807555210524,FALSE,FALSE,FALSE
Rnf26,-0.31475359201431274,0.059767855243941334,1.2235323284466204,FALSE,FALSE,FALSE
Cbl,-0.2842899560928345,0.017433203113166047,1.758622809874069,FALSE,FALSE,FALSE
H2ax,-0.6278107166290283,5.1241085161188364e-12,11.290381681532235,FALSE,FALSE,FALSE
Hmbs,-0.6130685806274414,3.626253104552551e-12,11.44054188637557,FALSE,FALSE,FALSE
Hyou1,-0.22887419164180756,0.09872149525846229,1.0055882753369547,FALSE,FALSE,FALSE
Trappc4,0.17568036913871765,0.01958852310535168,1.707998306801346,FALSE,FALSE,FALSE
Rps25,-0.4007049798965454,6.511409446627701e-48,47.1863249947437,FALSE,FALSE,FALSE
Bcl9l,0.14565099775791168,0.5223171429331265,0.28206571998134466,FALSE,FALSE,FALSE
Ddx6,0.32200583815574646,1.1653862153456276e-4,3.9335301232243607,FALSE,FALSE,FALSE
Arcn1,0.05302846431732178,0.6593581726344208,0.18087860643494316,FALSE,FALSE,FALSE
Ift46,-0.09441718459129333,0.6652080520269237,0.17704250249266187,FALSE,FALSE,FALSE
Kmt2a,-0.06165381893515587,0.6682770572810246,0.1750434484487815,FALSE,FALSE,FALSE
Atp5l,0.33207523822784424,5.15880397284361e-22,21.287450974380963,FALSE,FALSE,FALSE
Ube4a,0.03989710286259651,0.8857405205354898,0.05269348692157957,FALSE,FALSE,FALSE
Cd3g,0.6538731455802917,9.638861992601448e-42,41.015974237830356,FALSE,TRUE,FALSE
Cd3d,0.6491701006889343,3.9206031403278956e-42,41.40664711655942,FALSE,FALSE,FALSE
Cd3e,0.45047691464424133,1.0589824999215777e-17,16.97511121671054,FALSE,FALSE,FALSE
Jaml,0.22474202513694763,0.2710638395352126,0.5669284143183182,FALSE,FALSE,FALSE
Pcsk7,0.1583385467529297,0.4173529549724989,0.37949650722873307,FALSE,FALSE,FALSE
Sidt2,0.3317476511001587,0.010399739505307449,1.9829775388574116,FALSE,FALSE,FALSE
Pafah1b2,-0.2023071050643921,0.08688951257669303,1.0610326390280744,FALSE,FALSE,FALSE
Sik3,0.08764804899692535,0.718530239438787,0.14355494980526154,FALSE,FALSE,FALSE
Zpr1,-0.16637682914733887,0.15406626594136397,0.8122924431720764,FALSE,FALSE,FALSE
Rexo2,-0.5710715055465698,1.5100949089734224e-14,13.82099575658224,FALSE,FALSE,FALSE
Rbm7,0.0876118540763855,0.46192156296633885,0.33543176397403196,FALSE,FALSE,FALSE
Zw10,-0.46099525690078735,7.829779515800947e-4,3.106250467369796,FALSE,FALSE,FALSE
Rpl10-ps3,-0.1713770627975464,0.20731165415548358,0.6833762830814791,FALSE,FALSE,FALSE
Pts,0.2811461389064789,0.006027698974065472,2.2198484446730453,FALSE,TRUE,FALSE
Sdhd,-0.4440465271472931,1.2644294577810021e-11,10.898105394829681,FALSE,FALSE,FALSE
Timm8b,-0.33602219820022583,3.462135246931415e-6,5.4606559705886655,FALSE,FALSE,FALSE
Nkapd1,-0.1450890749692917,0.47487591425321446,0.3234198573124664,FALSE,FALSE,FALSE
Dlat,-0.7779678106307983,7.466729504844892e-12,11.12686958145346,FALSE,FALSE,FALSE
Ppp2r1b,-0.20597094297409058,0.31595447610393235,0.5003754876382799,FALSE,FALSE,FALSE
Fdx1,-0.6671916842460632,4.783831929882458e-11,10.32022408679699,FALSE,FALSE,FALSE
Rdx,-0.43082183599472046,2.564040297187351e-11,10.591075153603853,FALSE,FALSE,FALSE
Ddx10,-0.432729035615921,7.440268410373555e-6,5.128411396841022,FALSE,FALSE,FALSE
Atm,-0.5640922784805298,1.0810309703445418e-4,3.966161863810734,FALSE,FALSE,FALSE
Npat,-0.5566211342811584,7.303319292628248e-5,4.136479712093681,FALSE,FALSE,FALSE
Acat1,-0.30419501662254333,0.0044492943106096096,2.3517088657183054,FALSE,FALSE,FALSE
Cul5,-0.5157556533813477,1.2374088883783399e-5,4.907486768742879,FALSE,FALSE,FALSE
Idh3a,-0.17682340741157532,0.02085725729306706,1.6807428014128436,FALSE,FALSE,FALSE
Wdr61,-0.32109174132347107,7.783253457323817e-4,3.1088388267624785,FALSE,FALSE,FALSE
Ireb2,0.022697007283568382,0.9720516578372892,0.01231065470587965,FALSE,FALSE,FALSE
Psma4,-0.11457619816064835,0.06142125743848664,1.211681296766182,FALSE,FALSE,FALSE
Ube2q2,-0.5219181776046753,0.0010794534439076665,2.9667960837512513,FALSE,FALSE,FALSE
Fbxo22,0.049630969762802124,0.7723693802301754,0.11217495169826307,FALSE,FALSE,FALSE
Etfa,-0.0010816004360094666,1,-0,FALSE,FALSE,FALSE
Rcn2,-0.31747815012931824,0.019409064012683233,1.7119954076269943,FALSE,FALSE,FALSE
Pstpip1,0.4272595942020416,2.2662843441724934e-6,5.644685601375604,FALSE,FALSE,FALSE
Tspan3,-0.7491151094436646,5.9607319744181626e-9,8.2247004058753,FALSE,FALSE,FALSE
Peak1,0.7758327722549438,1.1299821245999028e-9,8.946928426648462,FALSE,FALSE,FALSE
Imp3,-0.1587809920310974,0.049449686104098556,1.3058364608653976,FALSE,FALSE,FALSE
Sin3a,-0.7980222702026367,3.927481205529348e-9,8.405885884545004,FALSE,FALSE,FALSE
Commd4,0.4064733684062958,4.609839400371851e-5,4.336314204490446,FALSE,FALSE,FALSE
1700017B05Rik,-0.169456347823143,0.1939583256052091,0.7122915736983827,FALSE,FALSE,FALSE
Cox5a,0.17216062545776367,1.1426184964438145e-5,4.9420987499599915,FALSE,FALSE,FALSE
Scamp2,0.1250743716955185,0.467546731062338,0.33017497510540267,FALSE,FALSE,FALSE
Csk,-0.0525706484913826,0.5899556665689834,0.22918062308305598,FALSE,FALSE,FALSE
Clk3,0.002641410566866398,1,-0,FALSE,FALSE,FALSE
Ubl7,0.17766082286834717,0.41749014531436657,0.3793537714045779,FALSE,FALSE,FALSE
Pml,-0.01712433621287346,1,-0,FALSE,FALSE,FALSE
Nptn,-0.026980219408869743,0.8600749769420626,0.06546368753216603,FALSE,FALSE,FALSE
Arih1,-0.14323502779006958,0.2396558755494241,0.620411919113616,FALSE,FALSE,FALSE
Pkm,-0.14786390960216522,0.03812725084912978,1.4187645082352764,FALSE,FALSE,FALSE
Tle3,0.2247316688299179,0.12485316034521274,0.9036004600958477,FALSE,FALSE,FALSE
Rplp1,-0.4398931562900543,5.650635864541661e-81,80.24790267838881,FALSE,FALSE,FALSE
Kif23,-0.5881841778755188,1.3591123790252358e-7,6.8667446318821295,FALSE,FALSE,FALSE
Anp32a,-0.1345478743314743,0.025325433814074948,1.596443106621373,FALSE,FALSE,FALSE
Pias1,-0.4083460867404938,0.02772679347918626,1.557100352377275,FALSE,FALSE,FALSE
2300009A05Rik,-0.2126149982213974,0.21405038197493367,0.6694839928263646,FALSE,FALSE,FALSE
Rpl4,-0.4587675929069519,3.275311065868517e-68,67.48474744749667,FALSE,FALSE,TRUE
Snapc5,0.3524300158023834,7.361655447367016e-6,5.133024512997606,FALSE,TRUE,FALSE
Map2k1,-0.4092811942100525,0.0019367751906735951,2.7129207866717375,FALSE,FALSE,FALSE
Tipin,-0.767263650894165,4.751261242889278e-23,22.32319108971844,FALSE,FALSE,FALSE
Rab11a,0.07006470859050751,0.540777492251806,0.26698139249959496,FALSE,FALSE,FALSE
Dennd4a,0.6038132905960083,3.3649713569225917e-10,9.473018628195845,FALSE,FALSE,FALSE
Ints14,-0.33483901619911194,0.04604540552949935,1.336813697774013,FALSE,FALSE,FALSE
Hacd3,-0.44372379779815674,0.001140123459396425,2.9430481181096004,FALSE,FALSE,FALSE
Dpp8,-0.01287330873310566,1,-0,FALSE,FALSE,FALSE
Clpx,-0.5807750821113586,3.109704533097872e-5,4.507280873269335,FALSE,FALSE,FALSE
Pdcd7,-0.19667939841747284,0.24401724314880674,0.6125794837441184,FALSE,FALSE,FALSE
Spg21,0.24145182967185974,0.008350049372262384,2.0783109566076887,FALSE,FALSE,FALSE
Pclaf,-0.4160616099834442,3.834343331411879e-6,5.416309002500773,FALSE,FALSE,FALSE
Csnk1g1,0.14189809560775757,0.47987779444811435,0.31886934586206156,FALSE,FALSE,FALSE
Ppib,0.35955578088760376,3.057697485154539e-21,20.514605483942326,FALSE,FALSE,FALSE
Snx1,-0.12499397248029709,0.36232590766560846,0.4409006111657423,FALSE,FALSE,FALSE
Ciao2a,0.059588219970464706,0.4478811644174455,0.3488372013677096,FALSE,FALSE,FALSE
Dapk2,0.8591302633285522,2.7318592814900794e-10,9.563541674992814,FALSE,FALSE,FALSE
Herc1,-0.030291680246591568,0.8966321000335407,0.04738571715672435,FALSE,FALSE,FALSE
Usp3,0.23414790630340576,0.03963890305158885,1.4018783724822632,FALSE,FALSE,FALSE
Rab8b,0.167412668466568,0.07938996203075294,1.100234405762358,FALSE,FALSE,FALSE
Rps27l,-0.32233068346977234,1.1265081407247852e-8,7.948265665494453,FALSE,FALSE,FALSE
Lactb,-0.061891354620456696,0.7482856111535701,0.12593260578149051,FALSE,FALSE,FALSE
Tpm1,-0.3396450877189636,9.979183134080545e-4,3.000905007297868,FALSE,FALSE,FALSE
Rora,0.2876501977443695,0.024195087816069365,1.616272797280708,FALSE,FALSE,FALSE
Anxa2,0.9578474760055542,5.91956331406758e-55,54.22771032998077,FALSE,FALSE,FALSE
Bnip2,0.2808367609977722,0.0010758961185948792,2.9682296592448667,FALSE,FALSE,FALSE
Gtf2a2,-0.259531170129776,0.0031549392620089985,2.501008997252888,FALSE,FALSE,FALSE
Ccnb2,0.9417617321014404,3.222121435576079e-38,37.49185809588242,FALSE,FALSE,FALSE
Rnf111,0.17192669212818146,0.4771810869414874,0.3213167779097497,FALSE,FALSE,FALSE
Sltm,-0.07603108882904053,0.46570060869312385,0.3318931944230941,FALSE,FALSE,FALSE
Mindy2,0.5240014791488647,4.7513915018802236e-4,3.323179183409219,FALSE,FALSE,FALSE
Adam10,-0.002123862272128463,1,-0,FALSE,FALSE,FALSE
Polr2m,0.10355732589960098,0.2848152353989625,0.5454367830382494,FALSE,FALSE,FALSE
Tcf12,-0.5071917772293091,0.0014559542403083507,2.8368522744006426,FALSE,FALSE,FALSE
Zfp280d,-0.46000024676322937,0.001172135461619327,2.9310221947733894,FALSE,FALSE,FALSE
Mns1,-0.2604205310344696,0.021942155777394702,1.6587207060123028,FALSE,FALSE,FALSE
Rfx7,-0.13424162566661835,0.45764637821168147,0.3394699702710046,FALSE,FALSE,FALSE
Nedd4,-0.6625515222549438,3.874219109004356e-6,5.411815821112876,FALSE,FALSE,FALSE
2310009A05Rik,0.7708272933959961,3.0893450414937684e-11,10.510133583686802,FALSE,FALSE,FALSE
Rab27a,0.05301811173558235,0.8149717318679127,0.08885745494921557,FALSE,FALSE,FALSE
Rsl24d1,-0.3598202168941498,5.418234096156696e-6,5.266142235095987,FALSE,FALSE,FALSE
Arpp19,-0.1714867204427719,0.002747906925338584,2.5609979814001202,FALSE,FALSE,FALSE
Myo5a,-0.706619381904602,1.6494210837610085e-6,5.782668458358712,FALSE,FALSE,FALSE
Mapk6,-0.1490125209093094,0.2588144770199462,0.5870114346724595,FALSE,FALSE,FALSE
Leo1,-0.14355608820915222,0.4032613954178198,0.3944133514104128,FALSE,FALSE,FALSE
Tmod3,0.25179362297058105,0.0031967655821722595,2.4952892092402514,FALSE,FALSE,FALSE
Gclc,-0.4321722388267517,0.023705334335271406,1.6251539150997372,FALSE,FALSE,FALSE
Elovl5,-0.348161906003952,0.026298194092899203,1.5800740736553762,FALSE,FALSE,FALSE
Fbxo9,-0.018248099833726883,0.9874769180807028,0.005473047060833184,FALSE,FALSE,FALSE
Eef1a1,-0.28694379329681396,9.85588741410162e-56,55.00630426618956,FALSE,FALSE,TRUE
Cox7a2,0.19314244389533997,1.478023987922129e-5,4.830318517404201,FALSE,FALSE,FALSE
Tmem30a,0.36381226778030396,6.052526210314885e-6,5.218063321180657,FALSE,FALSE,FALSE
Senp6,-0.17707256972789764,0.1003858611532831,0.9983274510905341,FALSE,FALSE,FALSE
Phip,-0.4157857894897461,8.196345156527653e-6,5.086379761298283,FALSE,FALSE,FALSE
Tent5a,0.3712603747844696,0.14050928239309285,0.8522949842362142,FALSE,FALSE,FALSE
Ibtk,-0.007657093461602926,1,-0,FALSE,FALSE,FALSE
Cyb5r4,0.15009325742721558,0.14035781922423213,0.8527633881499905,FALSE,FALSE,FALSE
Syncrip,-0.6956042647361755,6.99694907364527e-26,25.155091287030455,FALSE,FALSE,FALSE
Mthfsl,0.5247318744659424,1.624989934683993e-4,3.7891493247311,FALSE,FALSE,FALSE
Bcl2a1d,-0.30315253138542175,0.0071637203961819,2.144861373236886,FALSE,FALSE,FALSE
