,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Tsr3,0.24807273,0.08036489,0.19209349,-0.4108149409294128,0.406773248697,2.0743699073791504,-0.4108149409294128,0.07456070546289811,2.5161900520324707,-0.4108149409294128,0.002200876793088057,3.594491958618164
1700025G04Rik,0.46907407,0.19567038,0.37170458,-0.4108031094074249,0.17831166289440034,2.56380581855774,-0.4108031094074249,0.06145912449819237,2.612074375152588,-0.4108031094074249,0.0011461069368716434,3.79625391960144
Cebpzos,0.290401,0.10159411,0.22595583,-0.4104911386966705,0.39053656467232795,2.1067020893096924,-0.4104911386966705,0.07137455540373687,2.537745714187622,-0.4104911386966705,0.0019306042532272567,3.635925769805908
Snapin,0.13046856,0.03348537,0.099711485,-0.4104826450347901,0.9989414490854748,0.9467045068740844,-0.4104826450347901,0.2408298767830201,1.82489013671875,-0.4104826450347901,0.03886849412129517,2.5465123653411865
Cdk17,0.25471672,0.072847046,0.19742462,-0.4104750156402588,0.5244372846845851,1.8877179622650144,-0.4104750156402588,0.08343548442655796,2.453303813934326,-0.4104750156402588,0.003215765311753091,3.4735805988311768
Rtf1,0.5355038000000001,0.205716,0.42718238,-0.4104262292385101,0.09073063977796272,2.89026141166687,-0.4104262292385101,0.01591766587878728,3.2142350673675537,-0.4104262292385101,5.112185142367746e-05,4.628330707550049
Ncor1,0.7517581,0.10437365,0.6115771,-0.4102528095245361,0.011449238510497528,3.660211324691773,-0.4102528095245361,0.0029644928955276802,3.8309133052825928,-0.4102528095245361,5.300250649939243e-07,5.632597923278809
Rasgrp1,0.61764634,0.15965724,0.4965791,-0.410155713558197,0.09018482334477264,2.894220352172852,-0.410155713558197,0.025320503637683074,3.0257477760314937,-0.410155713558197,0.00013731144031984234,4.379821300506592
Fam172a,0.26795635,0.038792677000000005,0.20805092,-0.4099863767623901,0.34565866712290283,2.184563159942627,-0.4099863767623901,0.08224511500621674,2.466607093811035,-0.4099863767623901,0.0024209371843329198,3.564486026763916
Psmb1,0.75148386,0.22770597,0.6114746,-0.40982726216316223,0.004110131868929039,3.984439849853516,-0.40982726216316223,0.001498735157027604,4.0531558990478525,-0.40982726216316223,1.3665457450927524e-07,5.889561653137207
Scoc,0.20053658,0.038792677000000005,0.1545664,-0.40977972745895386,0.7877444747384078,1.5209296941757202,-0.40977972745895386,0.13975706491391734,2.1664860248565674,-0.40977972745895386,0.01099781630507509,3.0525424480438232
Rpap2,0.43163437,0.04548975,0.34097576,-0.40973684191703796,0.22304409828341892,2.439755916595459,-0.40973684191703796,0.04166573437909275,2.803577184677124,-0.40973684191703796,0.0005277599510267238,4.0209150314331055
Bnip2,0.34669793,0.060842667,0.27152663,-0.4095992743968964,0.2428679832212105,2.3954644203186035,-0.4095992743968964,0.034026707497826825,2.8951945304870605,-0.4095992743968964,0.0003739424172309688,4.113964080810547
Magoh,0.4670923,0.10968096,0.37032554,-0.4095730185508728,0.1514387500866201,2.646698236465454,-0.4095730185508728,0.011820461745104972,3.336167335510254,-0.4095730185508728,3.868876526333806e-05,4.6990966796875
Tubb5,0.5009551,0.18391778,0.39859745,-0.4091003835201264,0.3246340950232809,2.2270402908325195,-0.4091003835201264,0.024410980722786732,3.038904428482056,-0.4091003835201264,0.00023186689835485319,4.242391109466554
Xrcc5,0.8039438,0.12750164,0.6573054,-0.4090743660926819,0.00931904060142988,3.729082107543945,-0.4090743660926819,0.001813750810830499,3.9892041683197017,-0.4090743660926819,2.8290814349668887e-07,5.749653339385986
Fbxl20,0.13414784,0.03683391,0.10266917,-0.4089758098125458,0.9989414490854748,1.1330265998840332,-0.4089758098125458,0.2718803549049334,1.7271634340286257,-0.4089758098125458,0.04799113744878099,2.454540967941284
Vamp5,0.31105173,0.15182216,0.24283305,-0.40866753458976746,0.29384044606431964,2.286260843276977,-0.40866753458976746,0.07523238845795703,2.511345863342285,-0.40866753458976746,0.0019565304209112648,3.631700038909912
Yy1,0.7083236999999999,0.15787417,0.5746441,-0.4084084331989288,0.010119508065130841,3.7025234699249268,-0.4084084331989288,0.003163976876524365,3.808129072189331,-0.4084084331989288,8.708996583212635e-07,5.530149459838867
Man1a,0.17573862,0.05553536,0.13524021,-0.4078771471977234,0.9989414490854748,1.189607858657837,-0.4078771471977234,0.1863153638552873,1.990761160850525,-0.4078771471977234,0.02179893450997786,2.791757583618164
Erh,0.6692663000000001,0.19314262,0.5413036,-0.4077027440071106,0.015750300677640525,3.547213792800904,-0.4077027440071106,0.0023530567034847475,3.905741691589357,-0.4077027440071106,6.737334075690982e-07,5.584018230438232
Il7r,0.7012754,0.051738955,0.56881505,-0.4076163768768311,0.7910850955893147,1.5166407823562622,-0.4076163768768311,0.17381352363575947,2.042068719863892,-0.4076163768768311,0.016581444371227147,2.898705005645752
Casp4,0.44994968,0.1294604,0.35653958,-0.4075987040996552,0.20417043362779694,2.4932854175567627,-0.4075987040996552,0.020906306649215133,3.103488683700561,-0.4075987040996552,0.00012752571747059086,4.399182319641113
Ppm1g,0.5094129,0.05806313,0.40604994,-0.4074070155620575,0.07562936070760526,2.973318576812744,-0.4074070155620575,0.015201149491043434,3.2335991859436035,-0.4074070155620575,4.5151186013901204e-05,4.659605026245117
Gpatch4,0.16441923,0.020660223,0.12641032,-0.4073467254638672,0.9989414490854748,0.9418382048606871,-0.4073467254638672,0.2419831552447836,1.821298360824585,-0.4073467254638672,0.041201405139413366,2.522942543029785
Rnf11,0.16040592,0.048838288,0.12328666,-0.4071193337440491,0.9497423978502858,1.324792504310608,-0.4071193337440491,0.20754056649204172,1.9219969511032104,-0.4071193337440491,0.025295568336368486,2.7304399013519287
Phb,0.3876466,0.08504864,0.30541793,-0.4066914618015289,0.3747462965735696,2.1334257125854488,-0.4066914618015289,0.03827402060721038,2.8405070304870605,-0.4066914618015289,0.0005802356315631682,3.9938166141510014
Ndufa1,0.8395123999999999,0.3074473,0.68921953,-0.4066787660121918,0.010702907785064927,3.683140754699707,-0.4066787660121918,0.000972537938225778,4.177879810333252,-0.4066787660121918,7.867052603834742e-08,5.991898536682129
Sra1,0.20615698,0.053576592,0.15931691,-0.40666043758392334,0.8159054176250572,1.4862056970596311,-0.40666043758392334,0.16235623830167933,2.080456018447876,-0.40666043758392334,0.014183673639533729,2.957427501678467
Kmt5b,0.22195765,0.053576592,0.17185111,-0.4064549207687378,0.8351275001543481,1.4650907516479492,-0.4064549207687378,0.12226766969124335,2.2514960765838623,-0.4064549207687378,0.007986790768372611,3.1665492057800293
Eif3j1,0.59593743,0.19195005,0.47921324,-0.4061991572380066,0.1450198601644838,2.667318105697632,-0.4061991572380066,0.01248819957271791,3.3158338069915767,-0.4061991572380066,4.190368225274684e-05,4.679370880126953
Brms1,0.23024589,0.03348537,0.17847353,-0.4060822427272797,0.473190462064017,1.9735795259475708,-0.4060822427272797,0.1003060027233978,2.3568177223205566,-0.4060822427272797,0.004120161290644547,3.3945827484130864
Smim15,0.1682544,0.006697074,0.12953398,-0.4059374928474426,0.8977088892547718,1.3845903873443604,-0.4059374928474426,0.18263665468112752,2.0050759315490723,-0.4059374928474426,0.01901272967074661,2.847229719161988
Magohb,0.13146478,0.016742686,0.100797236,-0.4057702720165253,0.9989414490854748,1.14044988155365,-0.4057702720165253,0.2786497834386871,1.710791826248169,-0.4057702720165253,0.0496898798299111,2.437035322189331
Rab1a,0.24168973,0.072278045,0.18767855,-0.40524622797966,0.7795728666727421,1.5339615345001218,-0.40524622797966,0.09839721359813756,2.367461681365967,-0.40524622797966,0.005115084572949439,3.3221354484558105
Tmem9b,0.30222768,0.048838288,0.236243,-0.4050953984260559,0.3588995897652704,2.1622111797332764,-0.4050953984260559,0.04701380847877264,2.7480111122131348,-0.4050953984260559,0.0007701853174262628,3.9123339653015137
Rala,0.41051286,0.050797055999999986,0.32450962,-0.4049956798553467,0.18815378123711085,2.5377421379089355,-0.4049956798553467,0.029336931210677524,2.9579551219940186,-0.4049956798553467,0.00024094235855904922,4.232054710388184
Chtop,0.27518624,0.058883898,0.21454334,-0.4046672582626343,0.4410576984360951,2.020345687866211,-0.4046672582626343,0.07286496815258134,2.527730703353882,-0.4046672582626343,0.0020902694889372445,3.610996007919312
Fam89b,0.21651071,0.013394148,0.16777170000000002,-0.4042219817638397,0.5411010729627787,1.8623141050338743,-0.4042219817638397,0.11896065366773027,2.2666804790496826,-0.4042219817638397,0.006111481468269676,3.2611992359161377
Nae1,0.29360992,0.06027367,0.22945459,-0.4039851725101471,0.4231929315372906,2.0445122718811035,-0.4039851725101471,0.06416666174258959,2.59135365486145,-0.4039851725101471,0.0016058467931418154,3.6939537525177
Rbbp6,0.4118149,0.115497254,0.32580093,-0.40385642647743225,0.3272880691116425,2.2214317321777344,-0.40385642647743225,0.035142201738952106,2.881078720092773,-0.40385642647743225,0.0004346401988174399,4.0729589462280265
Sod1,0.84912205,0.18999128,0.6987205,-0.4036031663417816,0.012032461202619856,3.639261484146118,-0.4036031663417816,0.0014741587569894687,4.0557589530944815,-0.4036031663417816,2.6136048611675557e-07,5.766097068786621
Pex16,0.14498281,0.03348537,0.11149907,-0.4035196602344513,0.870071401268511,1.4183247089385986,-0.4035196602344513,0.2334797434501332,1.84443747997284,-0.4035196602344513,0.03045026836334073,2.6532912254333496
Ubxn7,0.24640003,0.056104362000000005,0.19171838,-0.4028971791267395,0.6729661556273011,1.6791261434555054,-0.4028971791267395,0.09324206614754668,2.3970115184783936,-0.4028971791267395,0.004233366807293281,3.385162830352783
Fam45a,0.14092706,0.04548975,0.10837541,-0.402879923582077,0.995116604897142,1.267221450805664,-0.402879923582077,0.27501310163124065,1.719092607498169,-0.402879923582077,0.047355049890857474,2.4625391960144043
Amfr,0.1241182,0.042141214,0.09529653,-0.4023895561695099,0.9989414490854748,1.0041930675506592,-0.4023895561695099,0.26674124008576033,1.7566639184951782,-0.4023895561695099,0.0463505163555522,2.4722676277160645
Dnajc21,0.5295780999999999,0.07480582,0.42417383,-0.4022409915924072,0.08732976309115498,2.9113762378692627,-0.4022409915924072,0.0156392751677289,3.2214488983154297,-0.4022409915924072,4.5468952647163506e-05,4.657933712005615
Evi2a,0.4662703,0.12503387,0.37133574,-0.4016889929771423,0.11331430535084652,2.793842315673828,-0.4016889929771423,0.03449593154991578,2.8897533416748047,-0.4016889929771423,0.00029807626702906995,4.174007892608644
Nup107,0.18924554,0.03683391,0.14644356,-0.4016528725624085,0.7877444747384078,1.5208472013473509,-0.4016528725624085,0.15391744619087938,2.110567331314087,-0.4016528725624085,0.012444203859224802,3.0071563720703125
Tsen54,0.24808687,0.097676575,0.19321881,-0.4016431272029877,0.5520527752244248,1.843343734741211,-0.4016431272029877,0.10239792552657212,2.3464679718017583,-0.4016431272029877,0.004639167196094313,3.352860689163208
Mdm2,0.26503998,0.048838288,0.2067992,-0.4016415774822235,0.5829509437788041,1.8013614416122437,-0.4016415774822235,0.10976251934803297,2.3076462745666504,-0.4016415774822235,0.005654590118234981,3.288255214691162
Capzb,0.67815393,0.16345476,0.5508082,-0.4012718200683594,0.019858278521409325,3.4746315479278564,-0.4012718200683594,0.004060901857393831,3.7289576530456543,-0.4012718200683594,1.6732373900513554e-06,5.396188735961914
Mrpl33,0.5391136,0.18391778,0.4324344,-0.4012663662433624,0.13279997954189998,2.713506937026977,-0.4012663662433624,0.014295469592139419,3.260237693786621,-0.4012663662433624,5.488461168756648e-05,4.6103925704956055
Ube2n,0.3760759,0.050797055999999986,0.29693058,-0.4011852145195007,0.2428679832212105,2.39587664604187,-0.4011852145195007,0.033358226368702636,2.9034249782562256,-0.4011852145195007,0.0003860019359389272,4.105597972869873
Aup1,0.27888194,0.06558097,0.21800254,-0.4010412096977234,0.4946601663314345,1.9367934465408323,-0.4010412096977234,0.06690573733989845,2.5686168670654297,-0.4010412096977234,0.001873176373964121,3.6456472873687744
Clns1a,0.31988105,0.09236927,0.25115424,-0.4008936882019043,0.30751995806227805,2.2598674297332764,-0.4008936882019043,0.044517330337615284,2.7728004455566406,-0.4008936882019043,0.0007254454658176368,3.9293806552886963
Arhgdia,0.47128677,0.123644106,0.3756962,-0.4008448719978333,0.19602105294166755,2.5120084285736084,-0.4008448719978333,0.01253016032752887,3.31423282623291,-0.4008448719978333,4.745084042847885e-05,4.64741325378418
Tap1,0.5103954,0.13085017,0.40843683,-0.4006614089012146,0.12715461025823768,2.7347867488861084,-0.4006614089012146,0.01622077472119699,3.204979419708252,-0.4006614089012146,6.854550202340519e-05,4.553268432617188
Cep63,0.17653611,0.020091223,0.1365315,-0.4003391861915589,0.9461391187297108,1.3285040855407717,-0.4003391861915589,0.197073472781974,1.9534803628921509,-0.4003391861915589,0.02412680606543478,2.7501754760742188
Ndufb10,0.5234209,0.13173094,0.4194742,-0.4002406299114227,0.02898241883767413,3.3362302780151367,-0.4002406299114227,0.010403656014096912,3.387120485305786,-0.4002406299114227,1.252222523107963e-05,4.964005470275879
Zpr1,0.18372664,0.026788296,0.14223775,-0.39999687671661377,0.8360595041219002,1.4604719877243042,-0.39999687671661377,0.17493009080277308,2.0390586853027344,-0.39999687671661377,0.016514812122386962,2.9004690647125244
Ppib,1.0211669,0.43203765,0.85302573,-0.3995151817798615,0.008507918981374235,3.764548540115357,-0.3995151817798615,0.0015053952248124786,4.052558898925781,-0.3995151817798615,1.0370320826740428e-07,5.940357208251952
Dffa,0.16475296,0.02343976,0.1273265,-0.3994259834289551,0.9447491252441108,1.3305660486221311,-0.3994259834289551,0.2090693073310569,1.916710615158081,-0.3994259834289551,0.025631421726328832,2.725069522857666
Wipf1,1.0507547,0.49673894,0.8796809000000001,-0.399325430393219,0.009351809356343952,3.727349996566773,-0.399325430393219,0.003182936941624516,3.807295799255371,-0.399325430393219,5.94376607060538e-07,5.609723091125488
Ptpn11,0.2861358,0.03544414,0.22412346,-0.39903870224952703,0.5036133583418462,1.9246689081192017,-0.39903870224952703,0.0885308585481779,2.423875093460083,-0.39903870224952703,0.0036019727775814148,3.438239574432373
Eid1,0.49593553,0.0594529,0.39669314,-0.3990247845649719,0.09392449462985494,2.8747551441192627,-0.3990247845649719,0.02290054323747348,3.06620192527771,-0.3990247845649719,0.00010777400125083474,4.4427146911621085
Tfam,0.29565474,0.026788296,0.23182805,-0.3989209532737732,0.5969680036297599,1.7810714244842532,-0.3989209532737732,0.07137455540373687,2.5371663570404053,-0.3989209532737732,0.0025031115280503514,3.554142713546753
Polr1e,0.13558489,0.0,0.10450154,-0.39854252338409424,0.9989414490854748,1.0215963125228882,-0.39854252338409424,0.26881270836268395,1.7499010562896729,-0.39854252338409424,0.04710810207113597,2.465250253677368
Camk4,0.21628667,0.003348537,0.16820884,-0.3984825611114502,0.9989414490854748,1.1641216278076172,-0.3984825611114502,0.2534148764395708,1.792014241218567,-0.3984825611114502,0.03993804646092677,2.5357494354248047
Cdc34,0.13908634,0.03348537,0.107250094,-0.398438036441803,0.9989414490854748,1.1034163236618042,-0.398438036441803,0.2232660273789205,1.872114181518555,-0.398438036441803,0.031687556731617265,2.634809255599976
Tfg,0.21874206,0.030136835,0.17018472,-0.3982904255390167,0.8125407953580219,1.4915668964385986,-0.3982904255390167,0.11162192271887328,2.2986443042755127,-0.3982904255390167,0.0066378486330327426,3.2315673828125
Atad1,0.22790325,0.04687952,0.17750719,-0.3981243968009949,0.5799653544335879,1.804990530014038,-0.3981243968009949,0.13165730089275676,2.2043704986572266,-0.3981243968009949,0.00801176567764262,3.1653590202331543
Pura,0.38943538,0.070007496,0.30847666,-0.3980115652084351,0.15251285084737415,2.641254425048828,-0.3980115652084351,0.0491099886124903,2.727306365966797,-0.3980115652084351,0.0006331573364923278,3.967679738998413
Stub1,0.44045103,0.113029495,0.35070336,-0.3977266550064087,0.07814838365955337,2.961606502532959,-0.3977266550064087,0.019979531676019287,3.1252245903015137,-0.3977266550064087,6.529744558748711e-05,4.565767765045166
Phactr4,0.22320257,0.092938274,0.17385305,-0.3972605764865875,0.5759070013652512,1.808949589729309,-0.3972605764865875,0.150676271706603,2.1220295429229736,-0.3972605764865875,0.010809183914889107,3.0586926937103267
Suclg1,0.26769242,0.052186824000000014,0.20954776,-0.39690613746643066,0.3742614955789309,2.134580373764038,-0.39690613746643066,0.08747027449356243,2.430898427963257,-0.39690613746643066,0.002876594665558191,3.510880708694458
Chic2,0.26050958,0.06558097,0.20379137,-0.39673861861228943,0.4926040692931389,1.939267873764038,-0.39673861861228943,0.10278281568803284,2.344359874725342,-0.39673861861228943,0.004493560145013782,3.3641388416290283
Cnot8,0.16001529,0.05553536,0.12382774,-0.3965963125228882,0.9989414490854748,1.227218747138977,-0.3965963125228882,0.2110551820115147,1.9106683731079104,-0.3965963125228882,0.02707832416795256,2.701117038726806
Septin11,0.22060035,0.07423682,0.17185111,-0.396590381860733,0.9989414490854748,1.2154240608215332,-0.396590381860733,0.1391688595287118,2.1689846515655518,-0.396590381860733,0.011974166878296355,3.0217463970184326
Ablim1,0.4125348,0.14512509,0.32783255,-0.396417498588562,0.5432550156416964,1.8584375381469729,-0.396417498588562,0.09940268329036424,2.362370491027832,-0.396417498588562,0.004965812551876611,3.331287145614624
Spon2,0.19476923,0.100144334,0.15132765,-0.39632993936538696,0.8813204097673865,1.402323603630066,-0.39632993936538696,0.2633105847939888,1.7658237218856812,-0.39632993936538696,0.03998352737367435,2.5350666046142583
Dctn6,0.16903675,0.018701455,0.13099124,-0.3959964215755463,0.9989414490854748,1.245446801185608,-0.3959964215755463,0.19920349324746853,1.9471689462661743,-0.3959964215755463,0.02412680606543478,2.750080108642578
BC031181,0.16436125,0.04687952,0.1273265,-0.39570152759552,0.8716057671054317,1.4163451194763184,-0.39570152759552,0.20173852285688554,1.9398541450500488,-0.39570152759552,0.022902344730677388,2.770807266235352
Eif3i,0.5107765999999999,0.08005311,0.4100277,-0.3952027857303619,0.057105400434333486,3.078892946243286,-0.3952027857303619,0.015133763803656459,3.235813856124878,-0.3952027857303619,4.177109082467832e-05,4.680819988250732
Stag2,0.6587059000000001,0.23503207,0.5358539999999999,-0.3951825797557831,0.029843915945392856,3.322291135787964,-0.3951825797557831,0.007630773354881127,3.5031182765960693,-0.3951825797557831,6.994205329102002e-06,5.093100547790527
Dnajc1,0.5384319000000001,0.09963535,0.4333436,-0.39517220854759216,0.10997338144282794,2.8044822216033936,-0.39517220854759216,0.02170278074545148,3.0894925594329834,-0.39517220854759216,0.0001141263445803743,4.428877353668213
Mrpl16,0.19541916,0.032095604,0.15198383,-0.39489269256591797,0.614237542347922,1.7541829347610474,-0.39489269256591797,0.16440450834861609,2.0741345882415767,-0.39489269256591797,0.012794192427643932,2.997263669967652
Ostc,0.5044871,0.1936516,0.4049021,-0.39450469613075256,0.12659181951523166,2.737178564071656,-0.39450469613075256,0.023195301028883668,3.060009002685547,-0.39450469613075256,0.0001390649368575935,4.376498699188232
Stam,0.15509987,0.016742686,0.12012344,-0.3944883942604065,0.9989414490854748,1.1684105396270752,-0.3944883942604065,0.24519380290461346,1.8134745359420776,-0.3944883942604065,0.03725357824887869,2.5645809173583984
Pcid2,0.27930847,0.03348537,0.21929385,-0.39408230781555176,0.4691243299065971,1.9786932468414309,-0.39408230781555176,0.085407710830927,2.442021131515503,-0.39408230781555176,0.0030014776130111182,3.4969522953033447
Nup62,0.17809534,0.030136835,0.13832432,-0.3940398693084717,0.9225027651784454,1.357537031173706,-0.3940398693084717,0.1863153638552873,1.990201115608216,-0.3940398693084717,0.02006460074401718,2.8236563205718994
Oard1,0.22346777,0.022049991,0.17443370000000002,-0.3939306437969208,0.7713201972740135,1.5459210872650146,-0.3939306437969208,0.12344815468154124,2.240023374557495,-0.3939306437969208,0.007962237346936414,3.1677372455596924
Elavl1,0.25647770000000003,0.0856722,0.2009234,-0.3937879502773285,0.5436216078929453,1.8567054271698,-0.3937879502773285,0.09226387074913234,2.401919364929199,-0.3937879502773285,0.0037417605308962,3.4256691932678223
Msl1,0.28703179999999995,0.070007496,0.22558072,-0.39378586411476135,0.5946512131751409,1.7842056751251218,-0.39378586411476135,0.08322588257471185,2.4543325901031494,-0.39378586411476135,0.003243744538502315,3.4706728458404537
Cdc42ep3,0.35090074,0.11024996,0.27760798,-0.3936480581760407,0.3953554576101766,2.0958147048950195,-0.3936480581760407,0.06449689693607517,2.5884482860565186,-0.3936480581760407,0.0016324060364719087,3.688498973846436
Abhd14b,0.17320704,0.026788296,0.13449001,-0.3936429619789124,0.9710481539048518,1.2988938093185425,-0.3936429619789124,0.1812891547685821,2.0193541049957275,-0.3936429619789124,0.01881635505933813,2.851414680480957
Rnf169,0.19702098,0.016742686,0.15340154,-0.393419474363327,0.801675132840866,1.5035264492034912,-0.393419474363327,0.1616746189752496,2.0836124420166016,-0.393419474363327,0.013946047232202571,2.9645016193389893
Itm2c,0.24207343,0.026788296,0.18941888,-0.3932114839553833,0.7713201972740135,1.5455087423324585,-0.3932114839553833,0.26881270836268395,1.738079309463501,-0.3932114839553833,0.042913885208997096,2.5052711963653564
Scamp1,0.16641586,0.034054372,0.12915887,-0.3931831419467926,0.8263485841193822,1.4740811586380005,-0.3931831419467926,0.2193749010287882,1.8841464519500728,-0.3931831419467926,0.02669228320660425,2.708219051361084
Esf1,0.34814423,0.06949851,0.27544007,-0.3931126296520233,0.7064903341158997,1.6274112462997437,-0.3931126296520233,0.08773256189303083,2.4288341999053955,-0.3931126296520233,0.003908955851997494,3.4115114212036133
Hax1,0.33521718,0.08428243,0.2649042,-0.39287808537483215,0.2571607254372466,2.365276575088501,-0.39287808537483215,0.05878698036105159,2.635926008224488,-0.39287808537483215,0.0012161668272355677,3.7783019542694087
B3gat3,0.14419068,0.026788296,0.11166505,-0.3927627205848694,0.9989414490854748,1.0942610502243042,-0.3927627205848694,0.2207031319777648,1.8786797523498533,-0.3927627205848694,0.03134407187447052,2.639169692993164
Txndc15,0.1846957,0.04548975,0.14369501,-0.3925251066684723,0.8460374527209245,1.448182463645935,-0.3925251066684723,0.1813721407115682,2.0191617012023926,-0.3925251066684723,0.01765938859894337,2.874526023864746
Jade2,0.20343351,0.06027367,0.15860626,-0.392418771982193,0.8546931833524155,1.4363052845001218,-0.392418771982193,0.1559996108602178,2.103482961654663,-0.392418771982193,0.013507350843906928,2.9766263961791988
Acadvl,0.46793595,0.15460171,0.37474048,-0.3923523724079132,0.1416190162980068,2.682081937789917,-0.3923523724079132,0.02769070344100009,2.9839508533477783,-0.3923523724079132,0.00018791701585368892,4.29853105545044
Cd8a,0.5531309,0.06070658,0.44652113,-0.3921748399734497,0.915097902572345,1.3667747974395752,-0.3921748399734497,0.10417876752636394,2.335871934890747,-0.3921748399734497,0.005937160309709658,3.2713663578033447
Snu13,0.68431693,0.1719134,0.5588384,-0.3920634090900421,0.04589492730641601,3.16599178314209,-0.3920634090900421,0.006680141952772624,3.5509400367736816,-0.3920634090900421,6.239156456735356e-06,5.118443489074707
Nfe2l2,0.49641174,0.26232934,0.3986773,-0.39205729961395264,0.1083952948465894,2.814544677734375,-0.39205729961395264,0.0326951066941853,2.913413524627685,-0.39205729961395264,0.0002766381978122643,4.195060729980469
Trir,1.0698892,0.24172914,0.8998997,-0.3920547068119049,0.0004073780531911478,4.609060287475586,-0.3920547068119049,0.00018275794067931165,4.669421672821045,-0.3920547068119049,3.335381478996874e-10,6.918911457061768
Picalm,0.25355792,0.07897512,0.19888549,-0.391300767660141,0.5497091792202063,1.8472203016281128,-0.391300767660141,0.11810889245364024,2.2701823711395264,-0.391300767660141,0.006259438152357202,3.252339124679565
Tapbp,0.7001633,0.31704393,0.5728865,-0.3909270167350769,0.02867542959457003,3.342498779296875,-0.3909270167350769,0.005667457669354496,3.607691764831543,-0.3909270167350769,3.48039916150986e-06,5.245156764984131
Gtf2f2,0.18335016,0.010045611,0.14277883,-0.3908804655075073,0.9989414490854748,1.2181459665298462,-0.3908804655075073,0.18830806046829052,1.9826536178588867,-0.3908804655075073,0.021867342687408583,2.7896153926849365
Shfl,0.36103418,0.06722796,0.28643787,-0.3906213641166687,0.2717247496897052,2.3358314037323,-0.3906213641166687,0.05026138419907639,2.716614484786988,-0.3906213641166687,0.0008010407488353839,3.900936365127564
Pum3,0.33588305,0.048838288,0.265824,-0.390554815530777,0.4473754792407596,2.009705781936645,-0.390554815530777,0.08239878657826613,2.4639127254486084,-0.390554815530777,0.002817838919661413,3.5174872875213623
Coq10b,0.33502483,0.058883898,0.2651529,-0.3903624713420868,0.3110382942706799,2.251041889190674,-0.3903624713420868,0.05609754776881027,2.662144184112549,-0.3903624713420868,0.0010355688120744144,3.826959371566773
Kmt2b,0.29003105,0.022049991,0.22849885,-0.3903224170207977,0.3949756917618407,2.0971343517303467,-0.3903224170207977,0.06707297642052748,2.566596031188965,-0.3903224170207977,0.001824958505835284,3.6548330783844
Ssr2,0.88222975,0.19504137,0.7327749,-0.3899458348751068,0.0016694296364575794,4.244499206542969,-0.3899458348751068,0.0014648789071967233,4.0609216690063485,-0.3899458348751068,9.586226549514095e-08,5.955626010894775
Runx1,0.17070073,0.041829433,0.1328272,-0.3899292647838593,0.9989414490854748,1.2463541030883791,-0.3899292647838593,0.2382235585335163,1.8314158916473389,-0.3899292647838593,0.03460865524652798,2.5956063270568848
Myo9b,0.26041020000000004,0.058883898,0.20459172,-0.3898614346981049,0.4683972413709313,1.980095386505127,-0.3898614346981049,0.1214655549165912,2.256256103515625,-0.3898614346981049,0.006234534913472607,3.254542112350464
Rtf2,0.29833454,0.04548975,0.23532681,-0.3897345662117005,0.4410576984360951,2.0201807022094727,-0.3897345662117005,0.0585039252071817,2.6376428604125977,-0.3897345662117005,0.0013474842901265046,3.7478656768798833
Arhgef7,0.15437312,0.040182445,0.11995386,-0.3893375396728516,0.9989414490854748,0.9370543360710144,-0.3893375396728516,0.2414323534860469,1.823166489601136,-0.3893375396728516,0.03959821471901075,2.539306879043579
Rpf1,0.2376175,0.054145593,0.18635128,-0.3889026343822479,0.5869782990767086,1.7959177494049072,-0.3889026343822479,0.13411512112517598,2.1915385723114014,-0.3889026343822479,0.00886815366639592,3.129158973693848
Ptp4a2,0.88001233,0.28847802,0.7311914,-0.3888852596282959,0.008507918981374235,3.7640535831451416,-0.3888852596282959,0.0021306771429109293,3.9384748935699454,-0.3888852596282959,2.736781517531107e-07,5.757232189178468
Eif4g2,0.80697894,0.15012062,0.6667958,-0.3887139558792114,0.005949253537631699,3.877958297729492,-0.3887139558792114,0.003308950750393241,3.793706178665161,-0.3887139558792114,8.538298816594955e-07,5.534548759460449
Psmd11,0.34537223,0.067539744,0.2739792,-0.3882386684417725,0.33256121880510425,2.2122764587402344,-0.3882386684417725,0.05652464603972799,2.654073476791382,-0.3882386684417725,0.001133694605188317,3.799654245376587
Ncoa6,0.1386455,0.04548975,0.1076252,-0.3882204294204712,0.9989414490854748,1.0310814380645752,-0.3882204294204712,0.26881270836268395,1.7465853691101074,-0.3882204294204712,0.04736542166421992,2.4623520374298096
Rpn1,0.24117024,0.06223244,0.18930538,-0.38809019327163696,0.6845297646849697,1.660238265991211,-0.38809019327163696,0.12364551482419625,2.2389907836914062,-0.38809019327163696,0.007580547233638301,3.1850495338439937
Zbtb20,0.43119356,0.0909795,0.34499082,-0.3879715800285339,0.2326227030233977,2.4199607372283936,-0.3879715800285339,0.07176582429285873,2.5352225303649902,-0.3879715800285339,0.0018161718594975047,3.656278371810913
Mrps7,0.22478813,0.018701455,0.17626606,-0.3869814276695252,0.6778396359092974,1.6735175848007202,-0.3869814276695252,0.13322874733308593,2.196652889251709,-0.3869814276695252,0.008736717259238523,3.134385108947754
