comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval,old_names
P6_C5P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,1.6054718065183682,0.008478568064060292,0.0016486104569006124,22,2.071677489062693,2.782881949815723,5_C5P
P6_C5P,2019_JCI_Tian---DENV_TEM,1.5670899786474628,0.02849679411066255,0.007072135785007072,22,1.5452039953726402,2.150449409460881,5_C5P
P6_C5P,2019_JCI_Tian---DENV_TEMRA,1.5019160272819603,0.02849679411066255,0.007124198527665638,17,1.5452039953726402,2.1472639867006027,5_C5P
P6_C5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,1.4798834259064477,0.18356940509915015,0.05099150141643059,21,0.7361996995172292,1.2925022002845166,5_C5P
P6_C5P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.4549351509421953,0.189792663476874,0.05799220272904483,27,0.7217205794381857,1.236630395047248,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,1.4901187595563368,0.20322336942835556,0.06774112314278519,21,0.6920263523418126,1.169147607061475,5_C5P
P6_C5P,2019_EJI_Remmerswaal---EE,1.3886460900850075,0.2251917966203681,0.0818010372465818,17,0.6474474341910188,1.0872411893896694,5_C5P
P6_C5P,2019_EJI_Remmerswaal---DP,-1.3293829723199178,0.2251917966203681,0.08757458757458758,25,0.6474474341910188,1.0576218992800681,5_C5P
P6_C5P,2017_NAT_Akondy---YFV_MEM,1.2066421709199573,0.34238150289017344,0.14265895953757227,18,0.4654897060559853,0.8457009477675913,5_C5P
P6_C5P,2019_EJI_Remmerswaal---TE,1.233198894829631,0.3675785318787347,0.1678224687933426,11,0.4346498611566073,0.7751498944029789,5_C5P
P6_C5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,1.2131853350228567,0.3675785318787347,0.17357875116495805,8,0.4346498611566073,0.7605034405456207,5_C5P
P6_C5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,1.2875787155072833,0.3932379713914174,0.1966189856957087,47,0.40534455297226213,0.7063745486362433,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-1.2224860728336748,0.41175213492558743,0.21731362676628227,60,0.38536414034521915,0.6629130401596774,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-1.1922990880428381,0.44015444015444016,0.24453024453024452,62,0.35639491274477925,0.6116674178480853,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.161461070115777,0.4610066439481232,0.2689205423030719,45,0.336292815588192,0.5703760216215599,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-1.116143733246349,0.5611208890870104,0.3434739941118744,50,0.2509435633294164,0.4641061396561507,5_C5P
P6_C5P,2017_NAT_Akondy---NAV,-1.0610801142647077,0.5611208890870104,0.3584939013611455,28,0.2509435633294164,0.4455182280791108,5_C5P
P6_C5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.0264083547967464,0.5815747674154753,0.41368421052631577,19,0.23539444432567494,0.3833310549134211,5_C5P
P6_C5P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-1.021719622509358,0.5815747674154753,0.43015214384508993,24,0.23539444432567494,0.3663779082676933,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,1.0405292040138816,0.5815747674154753,0.4323388385721897,20,0.23539444432567494,0.3641757484590956,5_C5P
P6_C5P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-1.0321692864687202,0.5815747674154753,0.4361810755616065,36,0.23539444432567494,0.36033318093397493,5_C5P
P6_C5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-0.9374664078557785,0.7101838253911987,0.5592871830020562,31,0.14862922308388454,0.25236513313959047,5_C5P
P6_C5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,0.9249457053522157,0.7101838253911987,0.58269720101781175,20,0.14862922308388454,0.2345570680355387,5_C5P
P6_C5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-0.9090511986413216,0.7101838253911987,0.6115471829757544,23,0.14862922308388454,0.21357003001689917,5_C5P
P6_C5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-0.9090511986413216,0.7101838253911987,0.6115471829757544,23,0.14862922308388454,0.21357003001689917,5_C5P
P6_C5P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,0.8746814333611389,0.719841735052755,0.6398593200468933,4,0.14276297738626403,0.19391549983364534,5_C5P
P6_C5P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-0.803702819258588,0.8735337888655966,0.8007393064601303,28,0.058720291557903655,0.09650885244730342,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,0.7417478307559404,0.8764705882352941,0.8277777777777777,5,0.05726265296599989,0.08208623669103206,5_C5P
P6_C5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-0.6289299060543347,0.9587301587301587,0.9320987654320988,29,0.018303610832449912,0.030538067249461492,5_C5P
P6_C5P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-0.615866452739898,0.9818278052223006,0.9818278052223006,9,0.007964672904695684,0.007964672904695684,5_C5P
P6_C8P,2017_NAT_Akondy---YFV_D14,2.703752807061548,0.003240615716986227,1.5344483658124905e-4,32,2.489372466001818,3.8140477209955996,5_C8P
P6_C8P,2017_NAT_Akondy---YFV_MEM,-2.0331981123239737,0.003240615716986227,2.6041666666666666e-4,32,2.489372466001818,3.584331224367531,5_C8P
P6_C8P,2018_SCI_IMMUNOL_Patil---CD4_TCM,-2.283447119764823,0.003240615716986227,2.7005130974885227e-4,39,2.489372466001818,3.5685537120494426,5_C8P
P6_C8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,2.075189190235669,0.0037151702786377707,4.12796697626419e-4,49,2.4300212762834783,3.384263785722803,5_C8P
P6_C8P,2019_EJI_Remmerswaal---MP,-1.7365557648156296,0.025125408942202835,0.003489640130861505,37,1.5998868609188466,2.457219357350115,5_C8P
P6_C8P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,1.3993842259104452,0.0690978886756238,0.011516314779270634,21,1.1605352225322372,1.9386864729158808,5_C8P
P6_C8P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,1.3989883678911113,0.1022862428967887,0.019888991674375578,23,0.9901827732846745,1.701387234037705,5_C8P
P6_C8P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.3333594768856323,0.31672531950361177,0.07958950969213227,39,0.49931721707908866,1.0991441707428795,5_C8P
P6_C8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,1.3086641126543062,0.31672531950361177,0.08955482418153474,18,0.49931721707908866,1.0479110144046886,5_C8P
P6_C8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,1.3740090235429796,0.31672531950361177,0.09419884349934714,21,0.49931721707908866,1.0259544291066454,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.3744741241922396,0.31672531950361177,0.1075054748158471,40,0.49931721707908866,0.9685694183365808,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.3347624172061832,0.31672531950361177,0.11392140468227424,45,0.49931721707908866,0.943394668703712,5_C8P
P6_C8P,2019_EJI_Remmerswaal---DP,-1.2615814382366215,0.31672531950361177,0.12034910427193385,35,0.49931721707908866,0.919557137721349,5_C8P
P6_C8P,2019_EJI_Remmerswaal---EE,1.319434105995101,0.31672531950361177,0.12317095758473791,11,0.49931721707908866,0.9094916821681379,5_C8P
P6_C8P,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,1.3079173657641683,0.34071550255536626,0.1419647927314026,25,0.4676081055836333,0.8478193472952393,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-1.2760123584439844,0.34681073544789126,0.15623721881390593,30,0.4599074675002729,0.8062155005479303,5_C8P
P6_C8P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.268689176307383,0.34681073544789126,0.17149346961953435,17,0.4599074675002729,0.7657524130101263,5_C8P
P6_C8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,1.2131193891891967,0.34681073544789126,0.17340536772394563,8,0.4599074675002729,0.7609374631642541,5_C8P
P6_C8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-1.1594652745040894,0.3495523059617548,0.21733021077283374,10,0.4564878285280721,0.6628798988061617,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.2227510406340845,0.3495523059617548,0.22446667925240701,51,0.4564878285280721,0.6488481183169061,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-1.231185122191433,0.3495523059617548,0.22663863940378368,62,0.4564878285280721,0.6446660457114215,5_C8P
P6_C8P,2019_JCI_Tian---DENV_TEM,1.1449961280290653,0.3495523059617548,0.22721268163804492,12,0.4564878285280721,0.6435674325925238,5_C8P
P6_C8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,1.1686454548308438,0.3495523059617548,0.22965322009907999,28,0.4564878285280721,0.6389274607121705,5_C8P
P6_C8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-1.1400577136237633,0.3495523059617548,0.24274465691788527,22,0.4564878285280721,0.6148503206233218,5_C8P
P6_C8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-1.1400577136237633,0.3495523059617548,0.24274465691788527,22,0.4564878285280721,0.6148503206233218,5_C8P
P6_C8P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,1.130884819494038,0.4051320798581849,0.2925953910086891,20,0.3924033664096541,0.5337325192061234,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-1.1301667914348057,0.421231031696148,0.32185854025583144,40,0.37547964223969954,0.4923349627295941,5_C8P
P6_C8P,2019_JCI_Tian---DENV_TEMRA,1.0630513983009955,0.421231031696148,0.32762413576367067,15,0.37547964223969954,0.4846241116647676,5_C8P
P6_C8P,2019_EJI_Remmerswaal---TE,0.9761365038905885,0.6111024080908846,0.49227693985099036,20,0.21388600490965712,0.3077905077779883,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-0.9646587401725254,0.6308532680354116,0.5257110566961763,45,0.20007164280490106,0.27925288885252586,5_C8P
P6_C8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,0.9414904997196561,0.6319510148704858,0.5441800405829182,20,0.19931658436941668,0.2642573913024313,5_C8P
P6_C8P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,0.900801635535183,0.6579850746268657,0.5848756218905473,17,0.1817839575725326,0.23293648001991388,5_C8P
P6_C8P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-0.9019116088592604,0.6739104189303392,0.617751217352811,39,0.17139782920631338,0.2091863900957131,5_C8P
P6_C8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-0.8654109143928626,0.6966570169011039,0.6579538492954871,26,0.1569809842099867,0.18180456793501884,5_C8P
P6_C8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,0.8492888020857491,0.7315372424722661,0.7112167635147033,16,0.13576355909645935,0.14799801551347092,5_C8P
P6_C8P,2017_NAT_Akondy---NAV,-0.6056367293406507,0.9922861150070126,0.9922861150070126,19,0.0033630856555377318,0.0033630856555377318,5_C8P
P2_A5P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-2.074259476281083,8.709536942952533e-4,1.0101010101010101e-4,48,3.060004934368504,3.9956351945975497,6_A5P
P2_A5P,2017_NAT_Akondy---YFV_D14,-2.139259524242056,8.709536942952533e-4,1.0194719135487817e-4,47,3.060004934368504,3.9916247345340055,6_A5P
P2_A5P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-1.5769213805145348,8.709536942952533e-4,1.030290541932825e-4,36,3.060004934368504,3.987040286979267,6_A5P
P2_A5P,2019_EJI_Remmerswaal---EE,-1.896674090279163,8.709536942952533e-4,1.2169891687963977e-4,44,3.060004934368504,3.914713286973624,6_A5P
P2_A5P,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,-1.848882467015294,8.709536942952533e-4,1.24595066035385e-4,63,3.060004934368504,3.90449915539782,6_A5P
P2_A5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.7793149487674227,8.709536942952533e-4,1.4515894904920887e-4,67,3.060004934368504,3.838156184752148,6_A5P
P2_A5P,2019_EJI_Remmerswaal---TE,-1.668309873934345,0.003037000792994652,5.905279319711823e-4,40,2.517555094682605,3.2287595554356354,6_A5P
P2_A5P,2019_EJI_Remmerswaal---MP,1.6311340065006437,0.07266509938020944,0.016571724495080268,19,1.138674128149925,1.7806322954594889,6_A5P
P2_A5P,2019_JCI_Tian---DENV_TEM,-1.4056163804912027,0.07266509938020944,0.01816627484505236,34,1.138674128149925,1.7407341194778876,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.4971328573121805,0.08321666937978187,0.023115741494383852,89,1.0797896701692196,1.6360921709365068,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-1.4958528185404394,0.09793388429752066,0.031323414252153486,38,1.0090670199703273,1.5041309059354528,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.4878814921334929,0.09793388429752066,0.03264462809917355,49,1.0090670199703273,1.4861882746899897,6_A5P
P2_A5P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.406779706788158,0.11850170261066968,0.042889908256880736,45,0.9262754097458046,1.367644882732087,6_A5P
P2_A5P,2019_JCI_Tian---DENV_TEMRA,-1.2951467346478178,0.11850170261066968,0.04613003095975232,22,0.9262754097458046,1.336016253918829,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,1.5734236927964436,0.11850170261066968,0.04937570942111237,53,0.9262754097458046,1.3064866514574105,6_A5P
P2_A5P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.4092879224829893,0.1311676909569798,0.059069590569146915,26,0.8821731265997204,1.2286360393703633,6_A5P
P2_A5P,2017_NAT_Akondy---YFV_MEM,-1.3101416020952712,0.1311676909569798,0.06194029850746269,32,0.8821731265997204,1.2080267059887337,6_A5P
P2_A5P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.3065317702478878,0.16844919786096257,0.08422459893048129,36,0.7735310527468984,1.0745610484108796,6_A5P
P2_A5P,2017_NAT_Akondy---NAV,1.2443054046819604,0.18888552554263632,0.10205831903945112,30,0.723801321156054,0.9911515890304645,6_A5P
P2_A5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.2980080332723034,0.18888552554263632,0.10955251565035938,31,0.723801321156054,0.9603776453006699,6_A5P
P2_A5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.3278218602992458,0.18888552554263632,0.11018322323320454,22,0.723801321156054,0.957884527189422,6_A5P
P2_A5P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-1.2683733247183244,0.29497548714630567,0.18026279770052012,11,0.530214072969033,0.7440938929141141,6_A5P
P2_A5P,2018_SCI_IMMUNOL_Patil---CD4_TCM,-1.1530052015791123,0.30876138604563813,0.19726421886249101,26,0.5103770181675331,0.7049516829172275,6_A5P
P2_A5P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,1.1270255457866583,0.41711623344776855,0.27807748896517903,17,0.37974290782955217,0.5558341668852333,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-1.1104938887897475,0.5321515467500868,0.38239949351060465,32,0.2739646711920651,0.41748269162003593,6_A5P
P2_A5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.0647314837207504,0.5321515467500868,0.3880597014925373,20,0.2739646711920651,0.4111014547300085,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.0732969415863876,0.5321515467500868,0.39911366006256516,39,0.2739646711920651,0.398903407800365,6_A5P
P2_A5P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-0.9986368040557141,0.6362427381535662,0.4948554630083293,30,0.19637716150835982,0.30552163093342793,6_A5P
P2_A5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,-0.9533897213569985,0.6991545984243892,0.5632078709529802,18,0.15542678159498396,0.24933128446331515,6_A5P
P2_A5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-0.8529586812090818,0.828732084724982,0.6997682078809321,30,0.0815858469300721,0.15504579242687622,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-0.8265437665616865,0.828732084724982,0.7136304062909568,25,0.0815858469300721,0.1465266538630867,6_A5P
P2_A5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-0.7413330283010912,0.9013627514600908,0.8539273153575615,11,0.045100392980803754,0.06857909404464065,6_A5P
P2_A5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-0.7413330283010912,0.9013627514600908,0.8539273153575615,11,0.045100392980803754,0.06857909404464065,6_A5P
P2_A5P,2019_EJI_Remmerswaal---DP,-0.7328454132718802,0.9013627514600908,0.8712973593570609,13,0.045100392980803754,0.05983360218122975,6_A5P
P2_A5P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-0.7184428662314938,0.9013627514600908,0.891670459717797,9,0.045100392980803754,0.04979562092577394,6_A5P
P2_A5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-0.6088018927014909,0.9013627514600908,0.9013627514600908,37,0.045100392980803754,0.045100392980803754,6_A5P
P2_A5T,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-2.3154133810238395,0.0020873195338319706,1.4078558355624384e-4,41,2.68041106259835,3.851441814672055,6_A5T
P2_A5T,2017_NAT_Akondy---YFV_D14,-2.54192222354861,0.0020873195338319706,1.4570887367040654e-4,43,2.68041106259835,3.8365139988906716,6_A5T
P2_A5T,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,-2.0958548917218938,0.0020873195338319706,1.7394329448599757e-4,52,2.68041106259835,3.759592308645975,6_A5T
P2_A5T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.9055165913145955,0.0033707865168539327,3.745318352059925e-4,73,2.47226875192525,3.4265112613645754,6_A5T
P2_A5T,2019_EJI_Remmerswaal---EE,-1.903746893207882,0.0036910457963089545,5.126452494873548e-4,41,2.432850566302342,3.2901830627336106,6_A5T
P2_A5T,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-1.6125622768391046,0.004454342984409799,7.423904974016332e-4,34,2.351216345339342,3.129367595722986,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-1.736535916614755,0.026533153734719296,0.0051592243373065295,33,1.576211126640951,2.2874155873939817,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.5824193614647757,0.037413320432188354,0.009222919937205651,77,1.426973746456051,2.0351315613915766,6_A5T
P2_A5T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.5574020034229612,0.037413320432188354,0.009353330108047089,30,1.426973746456051,2.0290337377840135,6_A5T
P2_A5T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,1.6106625342671466,0.044767714687939934,0.012435476302205537,32,1.3490350750101068,1.905337575777394,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.6377759292092278,0.04682185019675849,0.014306676449009537,42,1.3295514288630934,1.8444612444721555,6_A5T
P2_A5T,2019_JCI_Tian---DENV_TEMRA,-1.390392912723557,0.06537313432835822,0.021791044776119404,29,1.184600692196727,1.6617219469163893,6_A5T
P2_A5T,2019_EJI_Remmerswaal---TE,-1.4749351804872604,0.09015882902522579,0.03255735492577598,33,1.0449917375030475,1.487350885963498,6_A5T
P2_A5T,2019_EJI_Remmerswaal---DP,1.407368524300773,0.11639430680021086,0.04526445264452644,28,0.9340682618315013,1.3442427269205506,6_A5T
P2_A5T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.3408236464775927,0.17565274151436033,0.07402489626556016,26,0.7553450675328306,1.1306221925347641,6_A5T
P2_A5T,2017_NAT_Akondy---NAV,1.3196551554253952,0.17565274151436033,0.07806788511749348,24,0.7553450675328306,1.107527585644193,6_A5T
P2_A5T,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,1.331198237148266,0.19666374012291482,0.09286898839137644,22,0.7062757057449376,1.032129285133951,6_A5T
P2_A5T,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.2852216979856939,0.22447804412563133,0.1158686059813695,31,0.6488261303015764,0.9360342180135822,6_A5T
P2_A5T,2019_JCI_Tian---DENV_TEM,-1.236401873832288,0.22447804412563133,0.11847452328852766,30,0.6488261303015764,0.9263750301160347,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-1.3011129327119944,0.31755257076173266,0.18341463414634146,58,0.4981843670593248,0.7365660161280932,6_A5T
P2_A5T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.1979877994384902,0.31755257076173266,0.18852859703438163,19,0.4981843670593248,0.7246227643321823,6_A5T
P2_A5T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,1.167216186849886,0.31755257076173266,0.19405990435439216,10,0.4981843670593248,0.7120641870044059,6_A5T
P2_A5T,2020_NAT_IMMUNOL_Hayward---Airway_TRM,1.1439931816074065,0.3976877607788595,0.26487612873350314,14,0.40045777463634036,0.5769571795904931,6_A5T
P2_A5T,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.1529476310069389,0.3976877607788595,0.265125173852573,24,0.40045777463634036,0.5765490336920216,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.1102196352220117,0.45549338758901325,0.31926838102136906,23,0.34151792331106645,0.4958440900039224,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-1.1121535594833603,0.45549338758901325,0.3297153024911032,26,0.34151792331106645,0.48186089625016354,6_A5T
P2_A5T,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-1.0896401234036548,0.45549338758901325,0.3519634703196347,42,0.34151792331106645,0.453502408856703,6_A5T
P2_A5T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,1.0551256663908481,0.45549338758901325,0.3542726347914547,29,0.34151792331106645,0.45066239273613456,6_A5T
P2_A5T,2018_SCI_IMMUNOL_Patil---CD4_TCM,-1.0290966169523559,0.4932016750245567,0.39730134932533734,23,0.30697545711140994,0.40087995997974113,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,1.037800314604637,0.5259489732420659,0.43829081103505496,36,0.2790563883830688,0.3582376344306936,6_A5T
P2_A5T,2017_NAT_Akondy---YFV_MEM,0.9948974775588205,0.5334893550133608,0.45939361126150513,19,0.2728742418535322,0.33781504878654683,6_A5T
P2_A5T,2019_EJI_Remmerswaal---MP,0.9786859881431981,0.5523758099352052,0.49100071994240463,27,0.25776534863375533,0.30891787108113666,6_A5T
P2_A5T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-0.8522332219018727,0.7501309586170769,0.6876200453989872,15,0.12486291042183008,0.1626514713112298,6_A5T
P2_A5T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-0.7739922748918935,0.8632361573077676,0.8521986289918074,18,0.06387037718708394,0.06945916882339898,6_A5T
P2_A5T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-0.7739922748918935,0.8632361573077676,0.8521986289918074,18,0.06387037718708394,0.06945916882339898,6_A5T
P2_A5T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-0.640881398559814,0.8632361573077676,0.8632361573077676,41,0.06387037718708394,0.06387037718708394,6_A5T
P2_A8P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-1.8947559359752861,0.00477326968973747,2.5906735751295336e-4,30,2.321184027302314,3.586587304671755,6_A8P
P2_A8P,2017_NAT_Akondy---YFV_D14,-2.26699304666871,0.00477326968973747,2.6518164942985947e-4,36,2.321184027302314,3.5764565324056203,6_A8P
P2_A8P,2019_EJI_Remmerswaal---TE,-1.8434567523612628,0.010657193605683837,8.880994671403197e-4,27,1.9723571444677026,3.0515383905153275,6_A8P
P2_A8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.6007539631680665,0.10997454292987735,0.014026884862653419,68,0.9587078343380929,1.8530387678294942,6_A8P
P2_A8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.4822547942468498,0.10997454292987735,0.015274242073594076,25,0.9587078343380929,1.8160403307693616,6_A8P
P2_A8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.6337140805407453,0.11030640668523678,0.02140612725844462,58,0.9573992626528068,1.669461897040994,6_A8P
P2_A8P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-1.3010598662223543,0.11030640668523678,0.021448467966573816,26,0.9573992626528068,1.6686037234058373,6_A8P
P2_A8P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.5447410074254844,0.13740458015267176,0.030534351145038167,32,0.8619987905524582,1.515211304327802,6_A8P
P2_A8P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.421507937725586,0.14466546112115733,0.03616636528028933,29,0.8396351443127547,1.441695135640717,6_A8P
P2_A8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,1.5243569470276177,0.1840909090909091,0.05113636363636364,41,0.7349676576075377,1.291270158374825,6_A8P
P2_A8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.3113324880499573,0.23953009889161744,0.07847584486278067,20,0.6206399062109256,1.105264000033546,6_A8P
P2_A8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.3950741395267798,0.23953009889161744,0.08413361169102296,34,0.6206399062109256,1.0750304672734539,6_A8P
P2_A8P,2019_EJI_Remmerswaal---EE,-1.354355899402478,0.23953009889161744,0.0864969801553063,22,0.6206399062109256,1.0629990546713761,6_A8P
P2_A8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.3994627789240102,0.2454146215448205,0.0954390194896524,30,0.6100995660301073,1.0202740311191565,6_A8P
P2_A8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,1.2879484472507905,0.24824624194702935,0.10343593414459556,17,0.6051173173100092,0.9853285590216152,6_A8P
