,P0,P1,P2,P3,P4,P5,P6,P7
Jade1,0.06342952698469162,0.06241781637072563,0.11593297123908997,0.015138894319534302,0.1183515191078186,0.12975916266441345,0.04883885756134987,0.01859927736222744
Wdr5,0.05659475922584534,0.04916714131832123,0.17391474545001984,0.16694577038288116,0.18703745305538177,0.2326577603816986,0.12552577257156372,0.15139240026474
Rnps1,0.2858121991157532,0.26649197936058044,0.6944913864135742,0.3595217168331146,0.6501646637916565,0.6913769245147705,0.3616461157798767,0.49931222200393677
Dbp,0.07579390704631805,0.02826671302318573,0.026945063844323158,0.014872541651129723,0.00972541980445385,0.0047528743743896484,0.026771865785121918,0.031321775168180466
Gtf2a1,0.06274957954883575,0.064686618745327,0.13809269666671753,0.09436776489019394,0.10417192429304123,0.19859421253204346,0.09896106272935867,0.13664086163043976
Ctla4,0.009636658243834972,0.016395356506109238,0.17660537362098694,0.3768341541290283,0.18918083608150482,0.1616155207157135,0.14976802468299866,0.09778390824794769
Asb6,0.0858459398150444,0.06431420147418976,0.14510095119476318,0.153412863612175,0.10931793600320816,0.1138017475605011,0.12296709418296814,0.199729323387146
Tfdp1,0.10976799577474594,0.11322631686925888,0.5102505087852478,0.234723299741745,0.49687355756759644,0.5702266097068787,0.15680384635925293,0.22322271764278412
Pms1,0.03816988319158554,0.026809455826878548,0.08027490973472595,0.0200547706335783,0.08327402919530869,0.07433119416236877,0.03352736681699753,0.012330234982073307
Sfmbt1,0.027370357885956764,0.025964681059122086,0.06340298801660538,0.006220782641321421,0.09023735672235489,0.08287899196147919,0.0077997553162276745,0.013857502490282059
Nrip1,0.3087133765220642,0.16233853995800018,0.15847353637218475,0.1669546365737915,0.17047719657421112,0.1291913092136383,0.1782515048980713,0.1725580096244812
Nfkbib,0.2199743241071701,0.27228644490242004,0.38537636399269104,0.39615386724472046,0.39252957701683044,0.361032098531723,0.32388168573379517,0.5774272084236145
Trip13,0.0038167701568454504,0.003342375624924898,0.18537260591983795,0.02807607315480709,0.13092496991157532,0.3219151198863983,0.020067444071173668,0.1384582370519638
Zfpm1,0.05886666476726532,0.044808559119701385,0.2819906771183014,0.07797800004482269,0.09586147964000702,0.194125235080719,0.07154136896133423,0.08841419219970703
Hmgb2,0.7360513210296631,0.6538195013999939,2.7874207496643066,1.6880244016647339,3.180168628692627,3.8322038650512695,1.7851760387420654,3.8736019134521484
Myef2,0.06900331377983093,0.028296420350670815,0.22746476531028748,0.08159862458705902,0.1630614697933197,0.3186645805835724,0.09115662425756454,0.2077813297510147
Hdac4,0.19069959223270416,0.13056540489196777,0.11869314312934875,0.12321263551712036,0.05007689446210861,0.09039974957704544,0.08971799910068512,0.08076892793178558
Eaf1,0.0424223355948925,0.011926027946174145,0.11139833927154541,0.032664671540260315,0.07881888747215271,0.06506763398647308,0.03252951428294182,0.07491889595985413
Brip1,0.01099141500890255,0.004044071771204472,0.18076416850090027,0.03000919334590435,0.12804891169071198,0.2274799793958664,0.0,0.04818527400493622
Rb1,0.06091538071632385,0.0423986092209816,0.12443865835666656,0.062285035848617554,0.1523905247449875,0.1671251803636551,0.06219810992479324,0.046907223761081696
Rbl1,0.05880830064415932,0.07658688724040985,0.20080330967903137,0.059592533856630325,0.22614045441150665,0.31210145354270935,0.09952061623334885,0.0842774510383606
Plxnc1,0.028833631426095963,0.036272622644901276,0.0851820707321167,0.13117365539073944,0.09214045852422714,0.07119886577129364,0.0629667192697525,0.049019552767276764
Brca2,0.02063501998782158,0.012681113556027412,0.12428374588489532,0.0,0.10438715666532516,0.12018618732690811,0.002880436135455966,0.033101581037044525
Eya3,0.040015656501054764,0.0373665988445282,0.11405389755964279,0.07477366179227829,0.044760774821043015,0.06069057062268257,0.03912375122308731,0.11507139354944229
Gabpa,0.0696762204170227,0.06668566912412643,0.15210314095020294,0.10314727574586868,0.2352021336555481,0.1835874319076538,0.11721596866846085,0.14048324525356293
Sin3b,0.515507698059082,0.46576792001724243,0.6918709874153137,0.7605496048927307,1.0095947980880737,1.0120728015899658,0.9567548036575317,1.1253122091293335
Cd28,0.4171002507209778,0.5025594830513,0.6639623641967773,1.245426893234253,0.8365873098373413,0.9656574726104736,1.0435854196548462,0.8076119422912598
Cbx3,0.7391010522842407,0.5730767250061035,1.3606833219528198,0.7372432947158813,1.35844886302948,1.6921069622039795,0.7795453667640686,1.3131420612335205
Sp1,0.08209364116191864,0.10415001958608627,0.10543752461671829,0.10496379435062408,0.08458255231380463,0.16894422471523285,0.07598114013671875,0.0447012223303318
Ly75,0.13626918196678162,0.058384042233228683,0.11334861069917679,0.07810190320014954,0.0728221982717514,0.0700758844614029,0.06321004778146744,0.04773984104394913
Ccr9,0.7259044051170349,0.2071763128042221,0.1512271761894226,0.05484567955136299,0.04268677160143852,0.04968426376581192,0.027137206867337227,0.05967352166771889
Itga1,0.0,0.005685916170477867,0.05041392892599106,0.02365291304886341,0.10058202594518661,0.11976709961891174,0.19296695291996002,0.10314951837062836
Suz12,0.1842072308063507,0.14570190012454987,0.48675504326820374,0.19294725358486176,0.43009188771247864,0.5707971453666687,0.11933781206607819,0.18637816607952118
Tcf19,0.03504084795713425,0.005685916170477867,0.3906136751174927,0.04464677721261978,0.6062499284744263,0.5918809771537781,0.036293789744377136,0.09412063658237457
Atad2,0.1438673883676529,0.11586249619722366,0.5404081344604492,0.2524034082889557,0.5469970107078552,0.6407887935638428,0.20524178445339203,0.19562599062919617
Fhl2,0.016055049374699593,0.008445650339126587,0.24801717698574066,0.20167326927185059,0.3799850046634674,0.44284525513648987,0.31693732738494873,0.2703129053115845
Sin3a,0.11915554106235504,0.08385738730430603,0.22556273639202118,0.09331780672073364,0.16314682364463806,0.23066112399101257,0.12238931655883789,0.09029293060302734
Rbm14,0.0708375945687294,0.09102775156497955,0.19446419179439545,0.13521398603916168,0.2245209664106369,0.20085757970809937,0.09707220643758774,0.11379332095384598
Zfp623,0.025273043662309647,0.014568055979907513,0.004773791879415512,0.0,0.0023278226144611835,0.008180951699614525,0.013931112363934517,0.0
Smarcc1,0.1920304149389267,0.1583012342453003,0.4777790606021881,0.20427410304546356,0.4150756597518921,0.5722479224205017,0.16406124830245972,0.2202356606721878
Ly6k,0.07021072506904602,0.025471270084381104,0.04314686357975006,0.04621659591794014,0.010915352031588554,0.008974108844995499,0.0,0.005877581425011158
Timeless,0.07099266350269318,0.06504485756158829,0.25895458459854126,0.02441365458071232,0.3895067870616913,0.23917093873023987,0.010339089669287205,0.11034011840820312
Fcgr3,0.0025745676830410957,0.0,0.0,0.027623483911156654,0.004706623498350382,0.0,0.10297767072916031,0.0
Zdhhc2,0.009136181324720383,0.0040717474184930325,0.2468252182006836,0.15360616147518158,0.19434718787670135,0.234280064702034,0.09745361655950546,0.12865853309631348
Ilf3,0.12219713628292084,0.13834962248802185,0.1634582281112671,0.13025911152362823,0.20208021998405457,0.2581973075866699,0.11476875841617584,0.13357214629650116
Cbx5,0.11590130627155304,0.05484699085354805,0.5823543071746826,0.115638867020607,0.43415263295173645,0.6371310949325562,0.08216004073619843,0.10791230946779251
Mcm6,0.19383876025676727,0.1722736656665802,0.8341712951660156,0.32764315605163574,1.2809470891952515,0.7860288023948669,0.3916529417037964,0.3685348629951477
Kmt5a,0.10356548428535461,0.12618936598300934,0.4387616515159607,0.25115498900413513,0.3594405949115753,0.5645401477813721,0.13305820524692535,0.3807116150856018
Itgb1,0.1370341181755066,0.10412699729204178,0.7720432877540588,1.250685691833496,0.933465301990509,1.0091009140014648,1.0377521514892578,1.017773985862732
Wdr82,0.1414063572883606,0.15789522230625153,0.34850719571113586,0.21664674580097198,0.25918108224868774,0.2677614986896515,0.21849417686462402,0.17254316806793213
Nr2f6,0.01128415297716856,0.00961291417479515,0.028210096061229706,0.007152269594371319,0.02945118211209774,0.038749195635318756,0.018917646259069443,0.007986055687069893
