,NAV-P0,WT-P1,KO-P1,WT-P2,KO-P2,WT-P3,KO-P3,WT-P4,KO-P4,WT-P5,KO-P5,WT-P6,KO-P6,WT-P7,KO-P7
Hif1a,0.19472242891788483,0.0907885953783989,0.18047501146793365,0.5889198184013367,0.5942913889884949,0.6478668451309204,0.6643885970115662,0.4612749218940735,0.5287833213806152,0.5229426622390747,0.48134222626686096,0.3647420406341553,0.39386114478111267,0.5233901739120483,0.4110250473022461
Upf1,0.09468931704759598,0.0,0.0703870877623558,0.2791045308113098,0.24659764766693115,0.13846898078918457,0.09389854222536087,0.1399802267551422,0.21874774992465973,0.17458465695381165,0.14612695574760437,0.10841821879148483,0.10396559536457062,0.1567121148109436,0.20752227306365967
Chd3,0.941761314868927,0.736782431602478,0.7194562554359436,0.23592470586299896,0.4418226480484009,0.3117648661136627,0.49604684114456177,0.2289665937423706,0.23570853471755981,0.3477492928504944,0.31610745191574097,0.3902914524078369,0.2670658230781555,0.15553002059459686,0.32064881920814514
Itgb2,0.5617137551307678,0.5128656625747681,0.31013715267181396,1.1504534482955933,0.7130804061889648,1.0681374073028564,0.97189861536026,1.178746223449707,1.213780403137207,1.4645264148712158,1.4257479906082153,1.4561889171600342,1.4296280145645142,1.5076905488967896,1.4605274200439453
Tcerg1,0.1660950630903244,0.2150629758834839,0.10665008425712585,0.4171057939529419,0.3985814154148102,0.19527146220207214,0.1334766298532486,0.3888918459415436,0.3259096145629883,0.408502459526062,0.3740571141242981,0.20359116792678833,0.18738573789596558,0.21542543172836304,0.22097954154014587
Gtf2f1,0.16704925894737244,0.21597236394882202,0.21830764412879944,0.5265816450119019,0.2881753742694855,0.19538849592208862,0.2381087988615036,0.4138960838317871,0.31291070580482483,0.46681588888168335,0.40005260705947876,0.23127950727939606,0.3321928381919861,0.3584887683391571,0.36041444540023804
Tet1,0.032287146896123886,0.0,0.030253184959292412,0.016019683331251144,0.010901161469519138,0.0,0.01648276299238205,0.004464845173060894,0.006478195544332266,0.0,0.0,0.0,0.0,0.0,0.0
Nap1l1,0.7032794952392578,0.6569448113441467,0.9005018472671509,1.8744231462478638,1.5708084106445312,1.120687484741211,1.2705289125442505,1.644192099571228,1.6943111419677734,1.7236504554748535,1.6570998430252075,0.9840685129165649,1.1507242918014526,1.1207259893417358,1.360079050064087
E2f3,0.01870809495449066,0.0,0.01560129038989544,0.23340262472629547,0.14434464275836945,0.04662495106458664,0.01602119952440262,0.18244165182113647,0.14291314780712128,0.14309808611869812,0.09272126108407974,0.01917775347828865,0.032290223985910416,0.02914346382021904,0.02551582269370556
Fkbp2,0.206845223903656,0.05956283584237099,0.2187366783618927,1.0518755912780762,0.5904398560523987,0.2129562944173813,0.24656635522842407,0.8619698882102966,0.8104648590087891,0.8949351906776428,0.950375497341156,0.2986472547054291,0.3995559513568878,1.0766510963439941,0.9024175405502319
Stat1,0.8642463684082031,1.118196725845337,1.1609294414520264,0.4944811761379242,0.6954491138458252,0.7520143985748291,0.6942775249481201,0.41691073775291443,0.5592942833900452,0.49730226397514343,0.5636690855026245,0.44831469655036926,0.652638852596283,0.48365768790245056,0.48555269837379456
Brpf1,0.05219561234116554,0.04256242513656616,0.07339490205049515,0.13434971868991852,0.047001004219055176,0.0485985167324543,0.09330131113529205,0.18386855721473694,0.16186024248600006,0.20583783090114594,0.1711295247077942,0.10121405124664307,0.12352912873029709,0.0658549964427948,0.10472747683525085
Zeb1,0.24834363162517548,0.19672095775604248,0.1134176105260849,0.12031468003988266,0.14850030839443207,0.17040255665779114,0.07713078707456589,0.10755041241645813,0.07429297268390656,0.1381223350763321,0.12274101376533508,0.08515635132789612,0.06816156208515167,0.07994595915079117,0.05011380836367607
Zfp146,0.05941780284047127,0.0,0.02380910888314247,0.0,0.0108378566801548,0.0,0.031877074390649796,0.025832446292042732,0.018460588529706,0.03213133290410042,0.021573135629296303,0.018957776948809624,0.03442295268177986,0.012665396556258202,0.029674699530005455
Tcf7,1.3950676918029785,1.3721842765808105,1.0852595567703247,0.01853710412979126,0.6016135811805725,1.3395720720291138,1.4342198371887207,0.14840438961982727,0.20063549280166626,0.10886770486831665,0.09314005076885223,0.2214777171611786,0.2513849437236786,0.05774645879864693,0.14574770629405975
Gtf2ird1,0.041340574622154236,0.04245316982269287,0.0,0.036484286189079285,0.07164691388607025,0.0,0.008182454854249954,0.010322942398488522,0.0,0.002864159643650055,0.009518303908407688,0.0,0.0,0.0,0.0
Zbtb7b,0.0,0.0,0.0,0.042325593531131744,0.013582900166511536,0.05303303524851799,0.04492543637752533,0.07349186390638351,0.05478370189666748,0.03091011568903923,0.02804487943649292,0.08659783750772476,0.07696443051099777,0.05200112238526344,0.09793601185083389
E2f6,0.030311593785881996,0.0,0.03755474090576172,0.08052315562963486,0.1363084316253662,0.04877485707402229,0.058573540300130844,0.07539843767881393,0.09420938044786453,0.06765159219503403,0.08651213347911835,0.028656961396336555,0.0,0.020782124251127243,0.0320308655500412
Mxd1,0.046424854546785355,0.0,0.03851838409900665,0.03359709680080414,0.07879728078842163,0.10421666502952576,0.11928397417068481,0.04835052788257599,0.07562492787837982,0.09746603667736053,0.03288794308900833,0.18379592895507812,0.13929344713687897,0.054518330842256546,0.1256072074174881
Ccr2,0.00873921625316143,0.0,0.01000651903450489,0.4348369538784027,0.1672925502061844,0.18935854732990265,0.11902636289596558,0.43805211782455444,0.43923839926719666,0.45318469405174255,0.4738633334636688,0.6960815191268921,0.7169236540794373,0.5408414006233215,0.6992913484573364
Smyd2,0.045588620007038116,0.04245316982269287,0.04868779331445694,0.1801929920911789,0.14810402691364288,0.07432160526514053,0.0551663339138031,0.0540849007666111,0.0510789230465889,0.045269180089235306,0.04511205479502678,0.004694987088441849,0.01828049309551716,0.0,0.0
Eya2,0.05248096212744713,0.0,0.017838137224316597,0.06274589896202087,0.025494711473584175,0.0,0.05713504180312157,0.008143416605889797,0.0,0.02555452287197113,0.029619671404361725,0.02382577955722809,0.01508589182049036,0.012665396556258202,0.02504955790936947
Tcf4,0.062477294355630875,0.0,0.007483240216970444,0.08054278045892715,0.0,0.0,0.025304052978754044,0.01847902685403824,0.010673217475414276,0.023775923997163773,0.018636418506503105,0.029099924489855766,0.007917532697319984,0.0362919457256794,0.011375424452126026
Mta1,0.11662772297859192,0.05963313579559326,0.08985257148742676,0.2437668740749359,0.21167993545532227,0.21075311303138733,0.21374428272247314,0.20582586526870728,0.14645101130008698,0.19576340913772583,0.21695871651172638,0.17258036136627197,0.07299040257930756,0.1114017441868782,0.17196063697338104
Fkbp5,0.13127018511295319,0.05201886594295502,0.05126434564590454,0.4960818886756897,0.4430178105831146,0.2218608856201172,0.18123775720596313,0.392822802066803,0.36562392115592957,0.38022077083587646,0.33468496799468994,0.20723970234394073,0.20126710832118988,0.3080393671989441,0.28214937448501587
Pou2f2,0.15897251665592194,0.0,0.1447174847126007,0.3515300750732422,0.5146058201789856,0.621067464351654,0.7463752031326294,0.38746753334999084,0.45015621185302734,0.4268960952758789,0.4671671688556671,0.48162081837654114,0.4376536011695862,0.18134279549121857,0.40415138006210327
Igf2r,0.06448788195848465,0.0,0.08187796920537949,0.23888638615608215,0.1625504344701767,0.19872097671031952,0.14987748861312866,0.27714505791664124,0.2805922031402588,0.24150918424129486,0.2560175359249115,0.1571590006351471,0.1970912665128708,0.13057945668697357,0.34267306327819824
Ighm,1.288791537284851,0.9315407872200012,0.9392628073692322,0.6727278232574463,0.9308790564537048,1.244696021080017,1.5180387496948242,0.4776030480861664,0.5374667644500732,0.43688350915908813,0.4899055063724518,0.44622504711151123,0.5517410039901733,0.5572971105575562,0.6125234961509705
Izumo1r,0.0348544679582119,0.07840517908334732,0.13945381343364716,0.011344379745423794,0.0699683353304863,0.03498455509543419,0.125773087143898,0.005625108256936073,0.01398344524204731,0.0,0.010831418447196484,0.01061391644179821,0.0,0.0,0.0
Suv39h1,0.04220765084028244,0.09555777907371521,0.04661035165190697,0.3628787696361542,0.18215686082839966,0.027698129415512085,0.04111487790942192,0.14786379039287567,0.08410286158323288,0.29857751727104187,0.25198468565940857,0.026162518188357353,0.030902879312634468,0.06744683533906937,0.1061711311340332
Cd160,0.1570635735988617,0.0,0.06358171254396439,0.5376115441322327,0.5190138816833496,0.7694340348243713,0.756830096244812,0.5343027710914612,0.5903643369674683,0.43841904401779175,0.5841226577758789,0.4617655277252197,0.575497031211853,0.4562958776950836,0.6252379417419434
Mcm7,0.21132484078407288,0.15044386684894562,0.0595298707485199,0.9451002478599548,0.7374560832977295,0.16468194127082825,0.1056739017367363,1.0089081525802612,1.0355241298675537,0.9670751094818115,0.8560851812362671,0.10749954730272293,0.2083730548620224,0.25304463505744934,0.42066633701324463
Brd8,0.20380237698554993,0.3062203824520111,0.2196657508611679,0.4774755835533142,0.3726530075073242,0.0955720990896225,0.13507403433322906,0.1715695559978485,0.22724054753780365,0.5635094046592712,0.5711789727210999,0.16683316230773926,0.20171992480754852,0.1769273281097412,0.18266673386096954
Treml2,0.2099987268447876,0.152943953871727,0.19074556231498718,0.008931878954172134,0.07755834609270096,0.03546065092086792,0.06408337503671646,0.004654561635106802,0.0,0.00855622161179781,0.017126627266407013,0.006534315645694733,0.0,0.0,0.0
Trps1,0.07032036781311035,0.05201886594295502,0.04153873026371002,0.048476606607437134,0.1764756590127945,0.17410309612751007,0.21160800755023956,0.0865003690123558,0.12275280803442001,0.09646064788103104,0.1264316588640213,0.09665191918611526,0.1287142038345337,0.09983859211206436,0.10897216200828552
Hcfc1,0.11668545752763748,0.05359239876270294,0.1066315695643425,0.3840482831001282,0.23858202993869781,0.15685582160949707,0.15570133924484253,0.29954859614372253,0.31615152955055237,0.3590330481529236,0.35605913400650024,0.16279886662960052,0.25147387385368347,0.1569393426179886,0.30540287494659424
Ezh2,0.1106632873415947,0.0,0.09667398780584335,1.078037977218628,0.7954745888710022,0.2553052008152008,0.23711168766021729,0.7207252383232117,0.7406314611434937,1.178713083267212,1.2159565687179565,0.21062134206295013,0.21424010396003723,0.38891085982322693,0.4209108352661133
Dpy30,0.395685613155365,0.27866730093955994,0.35863423347473145,1.110144853591919,0.8024011254310608,0.5637302398681641,0.4869610369205475,1.0034799575805664,0.9938100576400757,1.0017980337142944,0.9022520184516907,0.5647509098052979,0.5576058626174927,0.708046555519104,0.6123796701431274
Gabpb1,0.06807871162891388,0.13576942682266235,0.0855623334646225,0.19728484749794006,0.14526541531085968,0.10960020869970322,0.09965337067842484,0.1343006044626236,0.135007843375206,0.19391097128391266,0.2131131887435913,0.09015046060085297,0.1100306436419487,0.176746666431427,0.1535511165857315
Entpd1,0.0,0.0,0.0,0.011135555803775787,0.03582305461168289,0.0,0.0,0.027977783232927322,0.019494811072945595,0.04929099604487419,0.019132807850837708,0.0869998186826706,0.035004954785108566,0.044856976717710495,0.11249929666519165
Cbfa2t2,0.01610778085887432,0.10633719712495804,0.03764837235212326,0.030024725943803787,0.08778420090675354,0.06787507236003876,0.03148819878697395,0.04201086238026619,0.0747009664773941,0.06725598871707916,0.06661725044250488,0.05006249248981476,0.026940105482935905,0.02444503828883171,0.05455288290977478
Trbc1,2.0923187732696533,1.5567692518234253,1.5308723449707031,1.7958072423934937,1.9533454179763794,2.4905214309692383,2.6161692142486572,2.032210350036621,1.9043020009994507,1.8533984422683716,1.8624393939971924,1.8815758228302002,2.096691846847534,1.7123901844024658,1.706526279449463
Chaf1a,0.00905622262507677,0.0,0.006252305116504431,0.36581656336784363,0.31345662474632263,0.0,0.03214016184210777,0.357612669467926,0.4062207341194153,0.33233752846717834,0.36023494601249695,0.013503095135092735,0.0,0.037090133875608444,0.07677627354860306
Smyd1,0.0,0.0,0.0,0.04985564202070236,0.023982131853699684,0.054251547902822495,0.039570096880197525,0.04842256382107735,0.023170435801148415,0.01740005798637867,0.005896133836358786,0.018226733431220055,0.023355133831501007,0.016459837555885315,0.019946277141571045
Tef,0.036629945039749146,0.0,0.015366296283900738,0.0,0.013410468585789204,0.0,0.04226844012737274,0.0037185274995863438,0.013577353209257126,0.00792866013944149,0.0063116406090557575,0.0,0.04860398918390274,0.015576806850731373,0.0
Dennd4a,0.04638289660215378,0.14754119515419006,0.07903184741735458,0.39246174693107605,0.1029062494635582,0.32743650674819946,0.3381090462207794,0.3695089519023895,0.3809165358543396,0.44813066720962524,0.4084499776363373,0.39016568660736084,0.4572030305862427,0.37462177872657776,0.2940303683280945
Fmr1,0.12645456194877625,0.1648835390806198,0.07084406912326813,0.35168296098709106,0.33888325095176697,0.10484745353460312,0.206387460231781,0.28288188576698303,0.3218098282814026,0.4705007076263428,0.3621402978897095,0.14092637598514557,0.1863863319158554,0.2244339883327484,0.27084892988204956
Sell,1.2210519313812256,1.271791934967041,1.3251745700836182,0.01759292371571064,0.47116029262542725,0.2812308371067047,0.35911649465560913,0.02314978651702404,0.08365961909294128,0.05970369279384613,0.024628592655062675,0.17563581466674805,0.09483007341623306,0.03765624016523361,0.014865370467305183
Cxcr3,0.03605840355157852,0.09394878894090652,0.08277379721403122,0.7327030897140503,0.6875289082527161,1.0074561834335327,1.0043398141860962,0.6727064847946167,0.7043176889419556,0.6288067698478699,0.8056472539901733,0.7041526436805725,0.8732821345329285,0.48628130555152893,0.8077885508537292
Adgre5,0.3800404965877533,0.45388370752334595,0.5315572619438171,0.5475237965583801,0.45128169655799866,0.7153494954109192,0.7338505387306213,0.5239669680595398,0.5743177533149719,0.6039407849311829,0.7125915288925171,0.8023189902305603,0.953529953956604,0.7413171529769897,0.9893141388893127
Pdcd1,0.006596939172595739,0.04256242513656616,0.006589830853044987,0.32320213317871094,0.2719787657260895,0.26468193531036377,0.2443353533744812,0.15198397636413574,0.15498381853103638,0.1161409243941307,0.12283556908369064,0.05625654757022858,0.13543309271335602,0.0941479355096817,0.0727420523762703
Znhit3,0.0855429470539093,0.04245316982269287,0.07832556217908859,0.3265596628189087,0.22229605913162231,0.0895557552576065,0.04556024819612503,0.24320639669895172,0.23439505696296692,0.22666727006435394,0.2139921635389328,0.08019480109214783,0.10164832323789597,0.15080711245536804,0.2079714983701706
Il18rap,0.012307444587349892,0.13896577060222626,0.028668390586972237,0.27543145418167114,0.14144320785999298,0.28453683853149414,0.3082069754600525,0.35542646050453186,0.3898036777973175,0.5332434773445129,0.463943213224411,0.5290969610214233,0.5724042057991028,0.4692322313785553,0.4932897984981537
Htatip2,0.12597937881946564,0.111251100897789,0.13292153179645538,0.32170379161834717,0.3194713294506073,0.2940708100795746,0.3508860766887665,0.37260374426841736,0.3310636878013611,0.30370503664016724,0.2540944516658783,0.5317230820655823,0.44602614641189575,0.30025622248649597,0.5922157168388367
Hist3h2ba,0.055354755371809006,0.06297370791435242,0.04981224611401558,0.11707866936922073,0.1096324548125267,0.17079679667949677,0.06138052046298981,0.05445636436343193,0.05241638794541359,0.24278075993061066,0.22699707746505737,0.057049281895160675,0.16473139822483063,0.08296797424554825,0.09461252391338348
Cd101,0.008107676170766354,0.12313675880432129,0.006226228550076485,0.010813676752150059,0.03731120377779007,0.0,0.022563980892300606,0.017648683860898018,0.009388360194861889,0.0,0.0,0.050701651722192764,0.05101313441991806,0.015978608280420303,0.0
Runx2,0.02199271135032177,0.09394878894090652,0.005073066335171461,0.2812504470348358,0.2740367352962494,0.2916523516178131,0.26163068413734436,0.2765388488769531,0.24580684304237366,0.2649405598640442,0.32421383261680603,0.2420276254415512,0.2299458086490631,0.1947045475244522,0.2225596308708191
Mxd4,0.20233780145645142,0.1498454213142395,0.1588446944952011,0.11348628997802734,0.18534094095230103,0.5502448678016663,0.41199982166290283,0.18983712792396545,0.20393168926239014,0.14825935661792755,0.21904395520687103,0.5148324966430664,0.47329723834991455,0.3530902564525604,0.25201544165611267
Nsd2,0.03823702409863472,0.09797152876853943,0.025104470551013947,0.5425747036933899,0.3469506502151489,0.14121592044830322,0.15182383358478546,0.44331613183021545,0.3840080499649048,0.5803743600845337,0.42145657539367676,0.12527304887771606,0.06794590502977371,0.11878138780593872,0.019239341840147972
Tlr1,0.07964606583118439,0.04196538031101227,0.13402621448040009,0.009160499088466167,0.1455482840538025,0.1173972636461258,0.0446210652589798,0.014127697795629501,0.00809908751398325,0.0033592525869607925,0.01141567062586546,0.01210832130163908,0.036796774715185165,0.029504504054784775,0.014776243828237057
Batf,0.23173558712005615,0.06637649238109589,0.19945409893989563,0.9276924133300781,0.8198444247245789,1.009000301361084,1.131847858428955,0.6555850505828857,0.6965298652648926,0.7022362947463989,0.5696555972099304,0.5681155323982239,0.7085967659950256,0.641488790512085,0.7504128813743591
Itgal,0.35603219270706177,0.2100779414176941,0.21603477001190186,0.687042236328125,0.4601224958896637,0.7097874283790588,0.6867798566818237,0.7775862812995911,0.8325929641723633,0.9633253216743469,0.8477098345756531,0.9477899670600891,0.9517103433609009,0.8624183535575867,0.908684253692627
Hist1h2bh,0.0037114107981324196,0.0,0.004442125093191862,0.011513722129166126,0.04980823025107384,0.0,0.0,0.0,0.008096828125417233,0.028381559997797012,0.04101474583148956,0.01090922486037016,0.0,0.0,0.041492316871881485
Hist1h2bb,0.0015348709421232343,0.04196538031101227,0.005522085353732109,0.030837342143058777,0.023751122877001762,0.0,0.008943509310483932,0.01621796004474163,0.01398017443716526,0.10758833587169647,0.17056767642498016,0.0,0.0,0.04896017163991928,0.0
Igkc,0.05110269784927368,0.0,0.019368739798665047,0.5179008841514587,0.19406777620315552,0.3786398768424988,0.35633930563926697,0.25032052397727966,0.23740127682685852,0.21595288813114166,0.2085418999195099,0.24387283623218536,0.22293178737163544,0.3300526440143585,0.3139524757862091
Tnfrsf25,0.06131488457322121,0.04828087240457535,0.004746860358864069,0.0,0.07332887500524521,0.23719076812267303,0.31815457344055176,0.029811495915055275,0.050572626292705536,0.02968234196305275,0.02831697091460228,0.020116595551371574,0.059707965701818466,0.012665396556258202,0.042234789580106735
Baz1a,0.2329518049955368,0.18993732333183289,0.26829880475997925,0.9798405766487122,0.742400586605072,0.4707842767238617,0.42656707763671875,0.7307617664337158,0.6098778247833252,0.7416898012161255,0.6992900371551514,0.46447762846946716,0.5279600024223328,0.486760675907135,0.5898657441139221
Hist1h1d,0.006882563699036837,0.0,0.0,0.11532587558031082,0.04842664673924446,0.0,0.012510602362453938,0.042089588940143585,0.06030885875225067,0.1632848083972931,0.14002107083797455,0.01858958601951599,0.027570031583309174,0.027274679392576218,0.0
Itgam,0.003642734605818987,0.0,0.0,0.1846136748790741,0.10806265473365784,0.03999949246644974,0.012510602362453938,0.14610017836093903,0.13962049782276154,0.08212614059448242,0.08332883566617966,0.17800214886665344,0.1337422877550125,0.09093677997589111,0.1440432369709015
Klrb1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028814638033509254,0.012425350956618786,0.027083629742264748,0.026511089876294136,0.20855167508125305,0.1435810923576355,0.03995012119412422,0.017623702064156532
Vax2,0.0,0.0,0.0,0.02062140218913555,0.011734903790056705,0.0,0.0,0.014456275850534439,0.005162025336176157,0.02351059950888157,0.011437795124948025,0.01238539069890976,0.0,0.0,0.016641341149806976
Ifngr2,0.1436293125152588,0.0,0.07238834351301193,0.013092217966914177,0.0,0.011410150676965714,0.0,0.004029827658087015,0.005681371316313744,0.007870088331401348,0.0,0.01819249615073204,0.020403942093253136,0.020787177607417107,0.0
Creb3l1,0.004635272081941366,0.0,0.0,0.06329192221164703,0.029846521094441414,0.01712167263031006,0.020641576498746872,0.05441948026418686,0.019767533987760544,0.0198767501860857,0.013653779402375221,0.006275409832596779,0.019432079046964645,0.01691362075507641,0.0
L3mbtl3,0.10986313968896866,0.0,0.06210877746343613,0.021896084770560265,0.07359763234853745,0.017597824335098267,0.047967299818992615,0.053531620651483536,0.04326169565320015,0.036448780447244644,0.024134846404194832,0.10477667301893234,0.034822411835193634,0.04005049169063568,0.08332507312297821
Zfp286,0.020060861483216286,0.0,0.006813506130129099,0.0,0.0108378566801548,0.0,0.011621705256402493,0.010981406085193157,0.0,0.011597266420722008,0.0,0.0,0.006494804285466671,0.0,0.0
Icos,0.07883591949939728,0.22065401077270508,0.12345064431428909,0.5549476146697998,0.3659171760082245,0.5421153903007507,0.6616122126579285,0.43645086884498596,0.35939592123031616,0.4338432550430298,0.3089105188846588,0.3519134521484375,0.2912551760673523,0.38633301854133606,0.4128864109516144
Abcg2,0.03242351487278938,0.04828087240457535,0.0057110171765089035,0.017017142847180367,0.0,0.0,0.0,0.004260106012225151,0.0,0.0042343540117144585,0.007681127171963453,0.025527426972985268,0.011814202181994915,0.0,0.014865370467305183
Cd81,0.0407327301800251,0.0,0.006406248547136784,0.06176851689815521,0.012841224670410156,0.014288137666881084,0.0,0.0,0.011577081866562366,0.009551072493195534,0.0068774414248764515,0.0,0.0,0.0,0.0
H1f0,0.03385280817747116,0.05359239876270294,0.01618342474102974,0.41915076971054077,0.10035786032676697,0.24103014171123505,0.03612044081091881,0.13404735922813416,0.15030831098556519,0.3012393116950989,0.17064298689365387,0.1384042650461197,0.14295856654644012,0.23818683624267578,0.15754759311676025
Kntc1,0.0014598577981814742,0.0,0.0,0.09751789271831512,0.04844121262431145,0.020450372248888016,0.0,0.05155640468001366,0.0595209039747715,0.08836929500102997,0.08677023649215698,0.0,0.0074052331037819386,0.0486733540892601,0.0496239960193634
Hmgb3,0.050942931324243546,0.04196538031101227,0.05346333235502243,0.44857335090637207,0.3501584529876709,0.033408649265766144,0.11916197836399078,0.2687731087207794,0.26629313826560974,0.5203387141227722,0.5114139318466187,0.07282792031764984,0.07746979594230652,0.4892398715019226,0.4335204064846039
Lair1,0.07120024412870407,0.04245316982269287,0.018532786518335342,0.1597978174686432,0.17807666957378387,0.08140464127063751,0.07962364703416824,0.20508211851119995,0.22106584906578064,0.16766014695167542,0.2217334508895874,0.24050478637218475,0.2844134569168091,0.056402117013931274,0.08542388677597046
Espl1,0.0012202274519950151,0.0,0.0,0.23034094274044037,0.06512074917554855,0.0,0.0,0.06930223852396011,0.026236359030008316,0.2837194800376892,0.2938602566719055,0.0,0.0,0.0323365293443203,0.09118875861167908
Ankra2,0.18910838663578033,0.16516858339309692,0.11887487769126892,0.22503457963466644,0.10374454408884048,0.3059810698032379,0.2244870513677597,0.15387481451034546,0.21535995602607727,0.19762380421161652,0.1668117195367813,0.2848094701766968,0.2134276032447815,0.29563087224960327,0.4171627461910248
Klf10,0.03454338014125824,0.04828087240457535,0.0477445125579834,0.17979753017425537,0.1004173755645752,0.1781754344701767,0.17426493763923645,0.17686797678470612,0.24509136378765106,0.19827646017074585,0.2077862024307251,0.14019717276096344,0.1552644520998001,0.08197847753763199,0.054107338190078735
Ccr5,0.010876128450036049,0.0,0.01499238982796669,0.27471664547920227,0.13212712109088898,0.15420079231262207,0.15678049623966217,0.35546135902404785,0.35189253091812134,0.40259426832199097,0.35450613498687744,0.5123410820960999,0.4660811126232147,0.4181055426597595,0.2607691287994385
Smad1,0.06036946177482605,0.04250772297382355,0.03344736248254776,0.008507199585437775,0.05136704817414284,0.018855983391404152,0.03854012489318848,0.003320651827380061,0.019609391689300537,0.02743140608072281,0.041165661066770554,0.02962205745279789,0.0,0.0,0.0
Klf11,0.010893093422055244,0.0,0.039263010025024414,0.11074405163526535,0.03458024188876152,0.03883861377835274,0.018072260543704033,0.09429025650024414,0.10328049212694168,0.10580790787935257,0.05943674594163895,0.07789014279842377,0.05003434047102928,0.035744111984968185,0.021813442930579185
Il6st,0.3336408734321594,0.1566227376461029,0.1715296357870102,0.0684882253408432,0.08741560578346252,0.08386939764022827,0.07272922992706299,0.021270751953125,0.03483525291085243,0.026518285274505615,0.06351294368505478,0.021307114511728287,0.028925161808729172,0.030896060168743134,0.04222220927476883
Rad51,0.014668905176222324,0.0,0.0,0.4042362570762634,0.33592700958251953,0.0,0.009033379144966602,0.2949228584766388,0.23621487617492676,0.4631730914115906,0.41924622654914856,0.0,0.006754126399755478,0.10547230392694473,0.0953720360994339
Cd7,0.6759916543960571,0.47870126366615295,0.44106540083885193,0.1841018795967102,0.4740234911441803,0.7179080247879028,0.5452033877372742,0.18939580023288727,0.3089239299297333,0.2716052532196045,0.20223337411880493,0.37491536140441895,0.4477560222148895,0.17973783612251282,0.2931833267211914
Il7r,0.5880943536758423,0.6682496666908264,0.8216966986656189,0.04062311351299286,0.28257861733436584,0.14234325289726257,0.21547597646713257,0.06257306039333344,0.054190974682569504,0.05218680575489998,0.037005532532930374,0.13728384673595428,0.15966413915157318,0.05791802331805229,0.05908437818288803
Havcr2,0.0029030409641563892,0.0,0.0,0.23113971948623657,0.07144081592559814,0.0,0.012995060533285141,0.16151148080825806,0.22378858923912048,0.19041262567043304,0.10805824398994446,0.12079593539237976,0.13501563668251038,0.3385332226753235,0.2737462818622589
Tbx21,0.017458537593483925,0.0,0.022511344403028488,0.48257890343666077,0.17858918011188507,0.24953556060791016,0.21757663786411285,0.5359576344490051,0.4498298764228821,0.4732934534549713,0.47704946994781494,0.40443384647369385,0.4515353739261627,0.5084397792816162,0.40174975991249084
Preb,0.18306398391723633,0.09343581646680832,0.13693928718566895,0.4408932626247406,0.33046650886535645,0.23726899921894073,0.1858583390712738,0.26669391989707947,0.2632230818271637,0.29121133685112,0.3667292594909668,0.19892625510692596,0.23133864998817444,0.13172389566898346,0.11193546652793884
Tox,0.2013544738292694,0.21425595879554749,0.14558765292167664,0.030362043529748917,0.034381940960884094,0.23614108562469482,0.3344378173351288,0.03609352931380272,0.07054015249013901,0.0977037250995636,0.06738999485969543,0.05692843720316887,0.0651867613196373,0.02158323861658573,0.018095865845680237
Hsf4,0.0019741924479603767,0.0,0.0,0.02863313816487789,0.0,0.027970245108008385,0.0,0.06846058368682861,0.01221094187349081,0.027808893471956253,0.03216644749045372,0.023303382098674774,0.017193123698234558,0.054331451654434204,0.017623702064156532
Ctdp1,0.06466570496559143,0.06297370791435242,0.07020436227321625,0.13815191388130188,0.14636681973934174,0.07563839852809906,0.09515534341335297,0.11859050393104553,0.11946810036897659,0.17895358800888062,0.1383281648159027,0.08155019581317902,0.0918162539601326,0.04171248897910118,0.05766267701983452
Rbmx,0.11349941045045853,0.13517236709594727,0.0737880989909172,0.18558108806610107,0.18397539854049683,0.14784486591815948,0.22399073839187622,0.1823444962501526,0.16686788201332092,0.3046039342880249,0.286810964345932,0.10539913177490234,0.09725558757781982,0.24453787505626678,0.07996850460767746
Nfkbiz,0.14936476945877075,0.13478143513202667,0.12905952334403992,0.2698556184768677,0.30975303053855896,0.5053210258483887,0.5427560210227966,0.30278998613357544,0.3735324740409851,0.28353846073150635,0.27028024196624756,0.28709179162979126,0.28527677059173584,0.2552480399608612,0.38493144512176514
Smarca5,0.4269699156284332,0.2822951674461365,0.3451448976993561,1.1403095722198486,0.8876643776893616,0.47045621275901794,0.5863389372825623,0.9281289577484131,0.8125744462013245,1.0128189325332642,0.8748155832290649,0.4339217245578766,0.464423269033432,0.7357214093208313,0.6850795745849609
Nr4a1,0.0684412345290184,0.17163404822349548,0.10756317526102066,0.21090224385261536,0.1249062642455101,0.37936779856681824,0.28797271847724915,0.19315552711486816,0.178594708442688,0.2723442018032074,0.23264750838279724,0.301898717880249,0.29389435052871704,0.18337279558181763,0.19012516736984253
Sirt5,0.10633374750614166,0.0,0.026026885956525803,0.0,0.048929374665021896,0.0960775688290596,0.08055181056261063,0.024590307846665382,0.05948815122246742,0.014877709560096264,0.01620197854936123,0.012785650789737701,0.03173031657934189,0.020891724154353142,0.034921690821647644
Jun,0.31890350580215454,0.8492516875267029,0.6553787589073181,0.2818118929862976,0.2881939709186554,0.32349076867103577,0.5611270070075989,0.17992815375328064,0.33343225717544556,0.21916888654232025,0.3182646334171295,0.32493942975997925,0.40616971254348755,0.15994898974895477,0.263213187456131
