gs_name,gene_symbol
general_Il2raKO_down,Suz12
general_Il2raKO_down,Atad5
general_Il2raKO_down,Zfp207
general_Il2raKO_down,1700020L24Rik
general_Il2raKO_down,Taf15
general_Il2raKO_down,Ccl5
general_Il2raKO_down,Ccl4
general_Il2raKO_down,Dusp14
general_Il2raKO_down,Brip1
general_Il2raKO_down,Vmp1
general_Il2raKO_down,Cltc
general_Il2raKO_down,Prr11
general_Il2raKO_down,Tspoap1
general_Il2raKO_down,Srsf1
general_Il2raKO_down,Gm45716
general_Il2raKO_down,Cox11
general_Il2raKO_down,Nme1
general_Il2raKO_down,Wfikkn2
general_Il2raKO_down,Luc7l3
general_Il2raKO_down,Lrrc59
general_Il2raKO_down,Eme1
general_Il2raKO_down,Mrpl27
general_Il2raKO_down,Ppp1r9b
general_Il2raKO_down,Slc35b1
general_Il2raKO_down,Snf8
general_Il2raKO_down,Skap1
general_Il2raKO_down,Snx11
general_Il2raKO_down,Cbx1
general_Il2raKO_down,Tbx21
general_Il2raKO_down,Tbkbp1
general_Il2raKO_down,Cisd3
general_Il2raKO_down,Pcgf2
general_Il2raKO_down,Psmb3
general_Il2raKO_down,Lasp1
general_Il2raKO_down,Mien1
general_Il2raKO_down,Top2a
general_Il2raKO_down,Smarce1
general_Il2raKO_down,Nt5c3b
general_Il2raKO_down,Acly
general_Il2raKO_down,Mlx
general_Il2raKO_down,Psmc3ip
general_Il2raKO_down,Tubg1
general_Il2raKO_down,Coa3
general_Il2raKO_down,Psme3
general_Il2raKO_down,Rdm1
general_Il2raKO_down,Tmem101
general_Il2raKO_down,Lsm12
general_Il2raKO_down,BC030867
general_Il2raKO_down,Eftud2
general_Il2raKO_down,Kif18b
general_Il2raKO_down,Dcakd
general_Il2raKO_down,Nmt1
general_Il2raKO_down,Fmnl1
general_Il2raKO_down,Gosr2
general_Il2raKO_down,Cdc27
general_Il2raKO_down,Ddx42
general_Il2raKO_down,Smarcd2
general_Il2raKO_down,Kpna2
general_Il2raKO_down,Psmd12
general_Il2raKO_down,Slc16a6
general_Il2raKO_down,Prkar1a
general_Il2raKO_down,Slc9a3r1
general_Il2raKO_down,Mrpl58
general_Il2raKO_down,Atp5h
general_Il2raKO_down,Jpt1
general_Il2raKO_down,Sumo2
general_Il2raKO_down,Mrps7
general_Il2raKO_down,Grb2
general_Il2raKO_down,H3f3b
general_Il2raKO_down,Ubald2
general_Il2raKO_down,Srsf2
general_Il2raKO_down,Sept9
general_Il2raKO_down,Tk1
general_Il2raKO_down,Birc5
general_Il2raKO_down,Eif4a3
general_Il2raKO_down,Chmp6
general_Il2raKO_down,Actg1
general_Il2raKO_down,Mrpl12
general_Il2raKO_down,Slc25a10
general_Il2raKO_down,P4hb
general_Il2raKO_down,Arhgdia
general_Il2raKO_down,Alyref
general_Il2raKO_down,Anapc11
general_Il2raKO_down,Cenpx
general_Il2raKO_down,Dus1l
general_Il2raKO_down,Slc16a3
general_Il2raKO_down,Foxk2
general_Il2raKO_down,Tbcd
general_Il2raKO_down,Gdi2
general_Il2raKO_down,Pfkp
general_Il2raKO_down,Larp4b
general_Il2raKO_down,Lgals8
general_Il2raKO_down,Psma2
general_Il2raKO_down,Stard3nl
general_Il2raKO_down,Hist1h2ai
general_Il2raKO_down,Hist1h2ak
general_Il2raKO_down,Hist1h1b
general_Il2raKO_down,Hist1h2ap
general_Il2raKO_down,Hist1h4i
general_Il2raKO_down,Hist1h2ag
general_Il2raKO_down,Hist1h2af
general_Il2raKO_down,Hist1h1d
general_Il2raKO_down,Hist1h2ae
general_Il2raKO_down,Hist1h4d
general_Il2raKO_down,Hist1h1e
general_Il2raKO_down,Hist1h3c
general_Il2raKO_down,Hist1h4b
general_Il2raKO_down,Gmnn
general_Il2raKO_down,Tdp2
general_Il2raKO_down,E2f3
general_Il2raKO_down,Uqcrfs1
general_Il2raKO_down,Exoc2
general_Il2raKO_down,Gmds
general_Il2raKO_down,Serpinb6b
general_Il2raKO_down,Serpinb9
general_Il2raKO_down,Serpinb1b
general_Il2raKO_down,Nqo2
general_Il2raKO_down,Prpf4b
general_Il2raKO_down,Ssr1
general_Il2raKO_down,Txndc5
general_Il2raKO_down,Tmem14c
general_Il2raKO_down,Atxn1
general_Il2raKO_down,Dek
general_Il2raKO_down,Fam120a
general_Il2raKO_down,Bicd2
general_Il2raKO_down,Cenpp
general_Il2raKO_down,Cks2
general_Il2raKO_down,Sema4d
general_Il2raKO_down,Uimc1
general_Il2raKO_down,Prelid1
general_Il2raKO_down,Mxd3
general_Il2raKO_down,Lman2
general_Il2raKO_down,Fam193b
general_Il2raKO_down,Tmed9
general_Il2raKO_down,B4galt7
general_Il2raKO_down,Pcbd2
general_Il2raKO_down,H2afy
general_Il2raKO_down,Hnrnpa0
general_Il2raKO_down,Ubqln1
general_Il2raKO_down,Hnrnpk
general_Il2raKO_down,Agtpbp1
general_Il2raKO_down,Isca1
general_Il2raKO_down,Ctla2a
general_Il2raKO_down,Zfp367
general_Il2raKO_down,Mfsd14b
general_Il2raKO_down,Uqcrb
general_Il2raKO_down,Med10
general_Il2raKO_down,Ndufs6
general_Il2raKO_down,Clptm1l
general_Il2raKO_down,Trip13
general_Il2raKO_down,Brd9
general_Il2raKO_down,Cast
general_Il2raKO_down,Glrx
general_Il2raKO_down,Polr3g
general_Il2raKO_down,Cox7c
general_Il2raKO_down,Tmem167
general_Il2raKO_down,Dhfr
general_Il2raKO_down,Arsb
general_Il2raKO_down,Aggf1
general_Il2raKO_down,F2r
general_Il2raKO_down,Iqgap2
general_Il2raKO_down,F2rl2
general_Il2raKO_down,Hexb
general_Il2raKO_down,Ak6
general_Il2raKO_down,Mrps36
general_Il2raKO_down,Cenph
general_Il2raKO_down,Ccnb1
general_Il2raKO_down,Pik3r1
general_Il2raKO_down,Trappc13
general_Il2raKO_down,Cenpk
general_Il2raKO_down,Ipo11
general_Il2raKO_down,Depdc1b
general_Il2raKO_down,Gzma
general_Il2raKO_down,Gzmk
general_Il2raKO_down,Esm1
general_Il2raKO_down,Mocs2
general_Il2raKO_down,Itga1
general_Il2raKO_down,Sf3b6
general_Il2raKO_down,Ttc32
general_Il2raKO_down,Gen1
general_Il2raKO_down,Smc6
general_Il2raKO_down,Pdia6
general_Il2raKO_down,Iah1
general_Il2raKO_down,Adam17
general_Il2raKO_down,Ywhaq
general_Il2raKO_down,Taf1b
general_Il2raKO_down,Rrm2
general_Il2raKO_down,Id2
general_Il2raKO_down,Acp1
general_Il2raKO_down,Sypl
general_Il2raKO_down,G2e3
general_Il2raKO_down,Dtd2
general_Il2raKO_down,Baz1a
general_Il2raKO_down,Psma6
general_Il2raKO_down,Trappc6b
general_Il2raKO_down,Pnn
general_Il2raKO_down,Fkbp3
general_Il2raKO_down,Mis18bp1
general_Il2raKO_down,Lrr1
general_Il2raKO_down,Arf6
general_Il2raKO_down,Sav1
general_Il2raKO_down,Psma3
general_Il2raKO_down,Jkamp
general_Il2raKO_down,Ppp2r5e
general_Il2raKO_down,Erh
general_Il2raKO_down,Med6
general_Il2raKO_down,Isca2
general_Il2raKO_down,Ylpm1
general_Il2raKO_down,Acyp1
general_Il2raKO_down,Batf
general_Il2raKO_down,Erg28
general_Il2raKO_down,Gpatch2l
general_Il2raKO_down,Efcab11
general_Il2raKO_down,Psmc1
general_Il2raKO_down,Calm1
general_Il2raKO_down,Gm20069
general_Il2raKO_down,Gm28875
general_Il2raKO_down,Glrx5
general_Il2raKO_down,Papola
general_Il2raKO_down,Ppp2r5c
general_Il2raKO_down,Hsp90aa1
general_Il2raKO_down,Klc1
general_Il2raKO_down,Xrcc3
general_Il2raKO_down,2010107E04Rik
general_Il2raKO_down,Siva1
general_Il2raKO_down,Akt1
general_Il2raKO_down,Crip1
general_Il2raKO_down,Ncapg2
general_Il2raKO_down,Oxct1
general_Il2raKO_down,Sub1
general_Il2raKO_down,Dap
general_Il2raKO_down,Cox6c
general_Il2raKO_down,Polr2k
general_Il2raKO_down,Ywhaz
general_Il2raKO_down,Ncald
general_Il2raKO_down,Azin1
general_Il2raKO_down,Emc2
general_Il2raKO_down,Rad21
general_Il2raKO_down,Med30
general_Il2raKO_down,Taf2
general_Il2raKO_down,Mrpl13
general_Il2raKO_down,Mtbp
general_Il2raKO_down,Atad2
general_Il2raKO_down,Ndufb9
general_Il2raKO_down,Fam49b
general_Il2raKO_down,Phf20l1
general_Il2raKO_down,Sla
general_Il2raKO_down,Ptp4a3
general_Il2raKO_down,Ly6a
general_Il2raKO_down,Gpaa1
general_Il2raKO_down,Cyc1
general_Il2raKO_down,Dgat1
general_Il2raKO_down,Vps28
general_Il2raKO_down,Myh9
general_Il2raKO_down,Il2rb
general_Il2raKO_down,C1qtnf6
general_Il2raKO_down,Rac2
general_Il2raKO_down,Cyth4
general_Il2raKO_down,Lgals1
general_Il2raKO_down,Nol12
general_Il2raKO_down,Triobp
general_Il2raKO_down,H1f0
general_Il2raKO_down,Gcat
general_Il2raKO_down,Tmem184b
general_Il2raKO_down,Apobec3
general_Il2raKO_down,Atf4
general_Il2raKO_down,Rbx1
general_Il2raKO_down,Phf5a
general_Il2raKO_down,Pmm1
general_Il2raKO_down,Snu13
general_Il2raKO_down,Cenpm
general_Il2raKO_down,Smdt1
general_Il2raKO_down,Cyb5r3
general_Il2raKO_down,Tspo
general_Il2raKO_down,Samm50
general_Il2raKO_down,Gtse1
general_Il2raKO_down,Ttll8
general_Il2raKO_down,Ncaph2
general_Il2raKO_down,Yaf2
general_Il2raKO_down,Twf1
general_Il2raKO_down,Slc48a1
general_Il2raKO_down,Prkag1
general_Il2raKO_down,Tuba1b
general_Il2raKO_down,Tuba1a
general_Il2raKO_down,Tuba1c
general_Il2raKO_down,Troap
general_Il2raKO_down,Racgap1
general_Il2raKO_down,Bin2
general_Il2raKO_down,Atg101
general_Il2raKO_down,Itgb7
general_Il2raKO_down,Espl1
general_Il2raKO_down,Prr13
general_Il2raKO_down,Cbx5
general_Il2raKO_down,Nfe2
general_Il2raKO_down,Nmral1
general_Il2raKO_down,Hmox2
general_Il2raKO_down,Carhsp1
general_Il2raKO_down,Nubp1
general_Il2raKO_down,Gspt1
general_Il2raKO_down,Ntan1
general_Il2raKO_down,Nde1
general_Il2raKO_down,Mcm4
general_Il2raKO_down,Dnm1l
general_Il2raKO_down,Mapk1
general_Il2raKO_down,2610318N02Rik
general_Il2raKO_down,Sdf2l1
general_Il2raKO_down,Ube2l3
general_Il2raKO_down,Ranbp1
general_Il2raKO_down,Cdc45
general_Il2raKO_down,Mrpl40
general_Il2raKO_down,Ap2m1
general_Il2raKO_down,Eif4g1
general_Il2raKO_down,Polr2h
general_Il2raKO_down,Dnajb11
general_Il2raKO_down,Rfc4
general_Il2raKO_down,Ccdc50
general_Il2raKO_down,Ppp1r2
general_Il2raKO_down,0610012G03Rik
general_Il2raKO_down,Pak2
general_Il2raKO_down,Tfrc
general_Il2raKO_down,Hcls1
general_Il2raKO_down,Ndufb4
general_Il2raKO_down,Cox17
general_Il2raKO_down,Adprh
general_Il2raKO_down,Timmdc1
general_Il2raKO_down,C330027C09Rik
general_Il2raKO_down,Gm15518
general_Il2raKO_down,Cd47
general_Il2raKO_down,Alcam
general_Il2raKO_down,Pcnp
general_Il2raKO_down,St3gal6
general_Il2raKO_down,Cpox
general_Il2raKO_down,Cldnd1
general_Il2raKO_down,Crybg3
general_Il2raKO_down,Samsn1
general_Il2raKO_down,Mrpl39
general_Il2raKO_down,Atp5j
general_Il2raKO_down,Cct8
general_Il2raKO_down,Sod1
general_Il2raKO_down,Atp5o-1
general_Il2raKO_down,Chaf1b
general_Il2raKO_down,Gtf2h5
general_Il2raKO_down,Dynlt1f
general_Il2raKO_down,Sytl3
general_Il2raKO_down,Mrpl18
general_Il2raKO_down,Psmb1
general_Il2raKO_down,Thoc6
general_Il2raKO_down,Paqr4
general_Il2raKO_down,Kremen2
general_Il2raKO_down,Elob
general_Il2raKO_down,Pdpk1
general_Il2raKO_down,Amdhd2
general_Il2raKO_down,Ccnf
general_Il2raKO_down,Rnps1
general_Il2raKO_down,Pgp
general_Il2raKO_down,Traf7
general_Il2raKO_down,Ndufb10
general_Il2raKO_down,Msrb1
general_Il2raKO_down,Nubp2
general_Il2raKO_down,Gnptg
general_Il2raKO_down,Baiap3
general_Il2raKO_down,Ube2i
general_Il2raKO_down,Chtf18
general_Il2raKO_down,Metrn
general_Il2raKO_down,Stub1
general_Il2raKO_down,Rhot2
general_Il2raKO_down,Pigq
general_Il2raKO_down,Mrpl28
general_Il2raKO_down,Cuta
general_Il2raKO_down,Uqcc2
general_Il2raKO_down,Nudt3
general_Il2raKO_down,Snrpc
general_Il2raKO_down,Def6
general_Il2raKO_down,Fkbp5
general_Il2raKO_down,Kctd20
general_Il2raKO_down,Srsf3
general_Il2raKO_down,Cdkn1a
general_Il2raKO_down,Ppil1
general_Il2raKO_down,BC004004
general_Il2raKO_down,Mtch1
general_Il2raKO_down,Pim1
general_Il2raKO_down,Ccdc167
general_Il2raKO_down,Zfand3
general_Il2raKO_down,Ndufv3
general_Il2raKO_down,Myo1f
general_Il2raKO_down,Kifc1
general_Il2raKO_down,Zbtb22
general_Il2raKO_down,Vps52
general_Il2raKO_down,Ehmt2
general_Il2raKO_down,Lsm2
general_Il2raKO_down,Clic1
general_Il2raKO_down,Csnk2b
general_Il2raKO_down,Gpank1
general_Il2raKO_down,Ddx39b
general_Il2raKO_down,H2-Q10
general_Il2raKO_down,Tcf19
general_Il2raKO_down,Tubb5
general_Il2raKO_down,Nrm
general_Il2raKO_down,Ppp1r18
general_Il2raKO_down,Dhx16
general_Il2raKO_down,Rpp21
general_Il2raKO_down,Ppp1r11
general_Il2raKO_down,Znrd1
general_Il2raKO_down,Runx2
general_Il2raKO_down,Cdc5l
general_Il2raKO_down,Mrps18a
general_Il2raKO_down,Polh
general_Il2raKO_down,Dnph1
general_Il2raKO_down,Mea1
general_Il2raKO_down,Ppp2r5d
general_Il2raKO_down,Bicral
general_Il2raKO_down,Tbcc
general_Il2raKO_down,Ccnd3
general_Il2raKO_down,Tomm6
general_Il2raKO_down,Nfya
general_Il2raKO_down,Gm19585
general_Il2raKO_down,Rab5a
general_Il2raKO_down,Sgo1
general_Il2raKO_down,Chaf1a
general_Il2raKO_down,Mydgf
general_Il2raKO_down,Uhrf1
general_Il2raKO_down,Safb
general_Il2raKO_down,Ndufa11
general_Il2raKO_down,Gtf2f1
general_Il2raKO_down,Tnfsf9
general_Il2raKO_down,Man2a1
general_Il2raKO_down,Ndufv2
general_Il2raKO_down,Myl12a
general_Il2raKO_down,Ndc80
general_Il2raKO_down,Dpy30
general_Il2raKO_down,Hnrnpll
general_Il2raKO_down,Srsf7
general_Il2raKO_down,Mta3
general_Il2raKO_down,Ppm1b
general_Il2raKO_down,Pigf
general_Il2raKO_down,Cript
general_Il2raKO_down,Ttc7
general_Il2raKO_down,Calm2
general_Il2raKO_down,Kdm5d
general_Il2raKO_down,Uty
general_Il2raKO_down,Map3k8
general_Il2raKO_down,Kif5b
general_Il2raKO_down,Esco1
general_Il2raKO_down,Snrpd1
general_Il2raKO_down,Rbbp8
general_Il2raKO_down,Ttc39c
general_Il2raKO_down,Mapre2
general_Il2raKO_down,Tpgs2
general_Il2raKO_down,Polr2d
general_Il2raKO_down,Iws1
general_Il2raKO_down,Bin1
general_Il2raKO_down,Srp19
general_Il2raKO_down,Reep5
general_Il2raKO_down,Kif20a
general_Il2raKO_down,Cdc25c
general_Il2raKO_down,Pfdn1
general_Il2raKO_down,Sra1
general_Il2raKO_down,Ndufa2
general_Il2raKO_down,Zmat2
general_Il2raKO_down,Diaph1
general_Il2raKO_down,Gnpda1
general_Il2raKO_down,Ndfip1
general_Il2raKO_down,Tcerg1
general_Il2raKO_down,Ap3s1
general_Il2raKO_down,Eno1b
general_Il2raKO_down,Tnfaip8
general_Il2raKO_down,Lmnb1
general_Il2raKO_down,Isoc1
general_Il2raKO_down,Txnl1
general_Il2raKO_down,Sec11c
general_Il2raKO_down,Cep76
general_Il2raKO_down,Psmg2
general_Il2raKO_down,Ptpn2
general_Il2raKO_down,4930503L19Rik
general_Il2raKO_down,Mbd2
general_Il2raKO_down,Me2
general_Il2raKO_down,Ska1
general_Il2raKO_down,Atp5a1
general_Il2raKO_down,Txnl4a
general_Il2raKO_down,Mrpl21
general_Il2raKO_down,Ndufs8
general_Il2raKO_down,Ndufv1
general_Il2raKO_down,Coro1b
general_Il2raKO_down,Ptprcap
general_Il2raKO_down,Tbc1d10c
general_Il2raKO_down,Ppp1ca
general_Il2raKO_down,Dpp3
general_Il2raKO_down,Rab1b
general_Il2raKO_down,Sf3b2
general_Il2raKO_down,Banf1
general_Il2raKO_down,Eif1ad
general_Il2raKO_down,Sart1
general_Il2raKO_down,Ctsw
general_Il2raKO_down,Cfl1
general_Il2raKO_down,Rnaseh2c
general_Il2raKO_down,Ehbp1l1
general_Il2raKO_down,Frmd8
general_Il2raKO_down,Slc25a45
general_Il2raKO_down,Dpf2
general_Il2raKO_down,Capn1
general_Il2raKO_down,Mrpl49
general_Il2raKO_down,Cdca5
general_Il2raKO_down,Sf1
general_Il2raKO_down,Rasgrp2
general_Il2raKO_down,Rps6ka4
general_Il2raKO_down,Fkbp2
general_Il2raKO_down,Fermt3
general_Il2raKO_down,Stip1
general_Il2raKO_down,Cox8a
general_Il2raKO_down,Naa40
general_Il2raKO_down,Rtn3
general_Il2raKO_down,Nxf1
general_Il2raKO_down,B3gat3
general_Il2raKO_down,Eml3
general_Il2raKO_down,Mta2
general_Il2raKO_down,Ahnak
general_Il2raKO_down,Asrgl1
general_Il2raKO_down,Incenp
general_Il2raKO_down,Fen1
general_Il2raKO_down,Tmem258
general_Il2raKO_down,Cd5
general_Il2raKO_down,Prpf19
general_Il2raKO_down,AW112010
general_Il2raKO_down,Fam111a
general_Il2raKO_down,Psat1
general_Il2raKO_down,Ostf1
general_Il2raKO_down,Smc5
general_Il2raKO_down,Fxn
general_Il2raKO_down,Ak3
general_Il2raKO_down,Insl6
general_Il2raKO_down,Plgrkt
general_Il2raKO_down,Kif20b
general_Il2raKO_down,Btaf1
general_Il2raKO_down,Ide
general_Il2raKO_down,Kif11
general_Il2raKO_down,Cep55
general_Il2raKO_down,Hells
general_Il2raKO_down,Arhgap19
general_Il2raKO_down,Pgam1
general_Il2raKO_down,Mms19
general_Il2raKO_down,Got1
general_Il2raKO_down,Ndufb8
general_Il2raKO_down,Npm3
general_Il2raKO_down,Actr1a
general_Il2raKO_down,As3mt
general_Il2raKO_down,Taf5
general_Il2raKO_down,Usmg5
general_Il2raKO_down,Slk
general_Il2raKO_down,Sfr1
general_Il2raKO_down,Xpnpep1
general_Il2raKO_down,Mxi1
general_Il2raKO_down,Smndc1
general_Il2raKO_down,4833407H14Rik
general_Il2raKO_down,Dusp5
general_Il2raKO_down,Smc3
general_Il2raKO_down,Bbip1
general_Il2raKO_down,Shoc2
general_Il2raKO_down,Acsl5
general_Il2raKO_down,mt-Nd1
general_Il2raKO_down,mt-Co1
general_Il2raKO_down,mt-Co2
general_Il2raKO_down,mt-Atp6
general_Il2raKO_down,mt-Co3
general_Il2raKO_down,mt-Nd3
general_Il2raKO_down,mt-Nd5
P1_Il2raKO_up,Lypla1
P1_Il2raKO_up,Rrs1
P1_Il2raKO_up,Arfgef1
P1_Il2raKO_up,Terf1
P1_Il2raKO_up,Ube2w
P1_Il2raKO_up,Sdhaf4
P1_Il2raKO_up,Phf3
P1_Il2raKO_up,Plekhb2
P1_Il2raKO_up,Hs6st1
P1_Il2raKO_up,Lman2l
P1_Il2raKO_up,Cox5b
P1_Il2raKO_up,Inpp4a
P1_Il2raKO_up,Chst10
P1_Il2raKO_up,Rpl31
P1_Il2raKO_up,Tgfbrap1
P1_Il2raKO_up,Tpp2
P1_Il2raKO_up,Ercc5
P1_Il2raKO_up,Nabp1
P1_Il2raKO_up,Hibch
P1_Il2raKO_up,Hspd1
P1_Il2raKO_up,Orc2
P1_Il2raKO_up,Ino80d
P1_Il2raKO_up,Acadl
P1_Il2raKO_up,Pnkd
P1_Il2raKO_up,Cnppd1
P1_Il2raKO_up,Tuba4a
P1_Il2raKO_up,Dnajb2
P1_Il2raKO_up,Gmppa
P1_Il2raKO_up,Mrpl44
P1_Il2raKO_up,Cul3
P1_Il2raKO_up,Trip12
P1_Il2raKO_up,A630001G21Rik
P1_Il2raKO_up,Cops7b
P1_Il2raKO_up,Dis3l2
P1_Il2raKO_up,Atg16l1
P1_Il2raKO_up,Usp40
P1_Il2raKO_up,Hjurp
P1_Il2raKO_up,Cops8
P1_Il2raKO_up,Ing5
P1_Il2raKO_up,Pign
P1_Il2raKO_up,Bcl2
P1_Il2raKO_up,Insig2
P1_Il2raKO_up,Mapkapk2
P1_Il2raKO_up,Rab29
P1_Il2raKO_up,Mfsd4a
P1_Il2raKO_up,Tmem183a
P1_Il2raKO_up,Rabif
P1_Il2raKO_up,Trmt1l
P1_Il2raKO_up,Rnasel
P1_Il2raKO_up,Cep350
P1_Il2raKO_up,Soat1
P1_Il2raKO_up,Abl2
P1_Il2raKO_up,Klhl20
P1_Il2raKO_up,Suco
P1_Il2raKO_up,Mettl13
P1_Il2raKO_up,Vamp4
P1_Il2raKO_up,Scyl3
P1_Il2raKO_up,Dcaf6
P1_Il2raKO_up,Tada1
P1_Il2raKO_up,Aldh9a1
P1_Il2raKO_up,B4galt3
P1_Il2raKO_up,Usp21
P1_Il2raKO_up,Pea15a
P1_Il2raKO_up,Tagln2
P1_Il2raKO_up,Aim2
P1_Il2raKO_up,Smyd3
P1_Il2raKO_up,Lin9
P1_Il2raKO_up,Sde2
P1_Il2raKO_up,Tmem63a
P1_Il2raKO_up,Dusp10
P1_Il2raKO_up,Bpnt1
P1_Il2raKO_up,Ints7
P1_Il2raKO_up,Diexf
P1_Il2raKO_up,A130010J15Rik
P1_Il2raKO_up,4930570N18Rik
P1_Il2raKO_up,Rpp38
P1_Il2raKO_up,Ankrd16
P1_Il2raKO_up,Arl5b
P1_Il2raKO_up,Dnajc1
P1_Il2raKO_up,Msrb2
P1_Il2raKO_up,Mastl
P1_Il2raKO_up,Psd4
P1_Il2raKO_up,Dph7
P1_Il2raKO_up,Pnpla7
P1_Il2raKO_up,Tubb4b
P1_Il2raKO_up,Rabl6
P1_Il2raKO_up,Dnlz
P1_Il2raKO_up,Notch1
P1_Il2raKO_up,Agpat2
P1_Il2raKO_up,Ddx31
P1_Il2raKO_up,Ttf1
P1_Il2raKO_up,Med27
P1_Il2raKO_up,Rapgef1
P1_Il2raKO_up,Coq4
P1_Il2raKO_up,Urm1
P1_Il2raKO_up,Endog
P1_Il2raKO_up,Spout1
P1_Il2raKO_up,Nup188
P1_Il2raKO_up,Tor1b
P1_Il2raKO_up,Tor1a
P1_Il2raKO_up,Nup214
P1_Il2raKO_up,Prrc2b
P1_Il2raKO_up,Ciz1
P1_Il2raKO_up,Fam102a
P1_Il2raKO_up,Mmadhc
P1_Il2raKO_up,Stam2
P1_Il2raKO_up,Prpf40a
P1_Il2raKO_up,Cytip
P1_Il2raKO_up,Ly75
P1_Il2raKO_up,Mettl8
P1_Il2raKO_up,Slc25a12
P1_Il2raKO_up,Pdk1
P1_Il2raKO_up,Atf2
P1_Il2raKO_up,Atp5g3
P1_Il2raKO_up,Ccdc141
P1_Il2raKO_up,Ube2e3
P1_Il2raKO_up,Ube2l6
P1_Il2raKO_up,Arfgap2
P1_Il2raKO_up,Arhgap1
P1_Il2raKO_up,Accs
P1_Il2raKO_up,Alkbh3
P1_Il2raKO_up,Hsd17b12
P1_Il2raKO_up,Commd9
P1_Il2raKO_up,Pdhx
P1_Il2raKO_up,Abtb2
P1_Il2raKO_up,Fam98b
P1_Il2raKO_up,Plcb2
P1_Il2raKO_up,Bahd1
P1_Il2raKO_up,Lcmt2
P1_Il2raKO_up,Ctdspl2
P1_Il2raKO_up,B2m
P1_Il2raKO_up,Bloc1s6os
P1_Il2raKO_up,Usp50
P1_Il2raKO_up,Gm14029
P1_Il2raKO_up,1700037H04Rik
P1_Il2raKO_up,Tmx4
P1_Il2raKO_up,Slx4ip
P1_Il2raKO_up,Sec23b
P1_Il2raKO_up,Ralgapa2
P1_Il2raKO_up,Zfp120
P1_Il2raKO_up,Apmap
P1_Il2raKO_up,Pygb
P1_Il2raKO_up,Dynlrb1
P1_Il2raKO_up,Acss2
P1_Il2raKO_up,Rbm12
P1_Il2raKO_up,Phf20
P1_Il2raKO_up,Rpn2
P1_Il2raKO_up,Plcg1
P1_Il2raKO_up,Srsf6
P1_Il2raKO_up,Ttpal
P1_Il2raKO_up,Acot8
P1_Il2raKO_up,Ncoa5
P1_Il2raKO_up,Slc35c2
P1_Il2raKO_up,Trp53rkb
P1_Il2raKO_up,Spata2
P1_Il2raKO_up,Fam210b
P1_Il2raKO_up,Pmepa1
P1_Il2raKO_up,Npepl1
P1_Il2raKO_up,Gm14296
P1_Il2raKO_up,Taf4
P1_Il2raKO_up,Osbpl2
P1_Il2raKO_up,Adrm1
P1_Il2raKO_up,Cables2
P1_Il2raKO_up,Dnajc5
P1_Il2raKO_up,Uckl1
P1_Il2raKO_up,Gpkow
P1_Il2raKO_up,Pqbp1
P1_Il2raKO_up,Was
P1_Il2raKO_up,Wdr13
P1_Il2raKO_up,Med14
P1_Il2raKO_up,Usp9x
P1_Il2raKO_up,Rbm10
P1_Il2raKO_up,Pgrmc1
P1_Il2raKO_up,Rhox8
P1_Il2raKO_up,Sash3
P1_Il2raKO_up,Mmgt1
P1_Il2raKO_up,Mtm1
P1_Il2raKO_up,Nsdhl
P1_Il2raKO_up,Xlr4c
P1_Il2raKO_up,Haus7
P1_Il2raKO_up,Idh3g
P1_Il2raKO_up,Naa10
P1_Il2raKO_up,Rpl10
P1_Il2raKO_up,Dnase1l1
P1_Il2raKO_up,Cmc4
P1_Il2raKO_up,Vbp1
P1_Il2raKO_up,Tbl1x
P1_Il2raKO_up,Pdk3
P1_Il2raKO_up,Amer1
P1_Il2raKO_up,Taf1
P1_Il2raKO_up,Atp7a
P1_Il2raKO_up,Sh3bgrl
P1_Il2raKO_up,Chm
P1_Il2raKO_up,Diaph2
P1_Il2raKO_up,Timm8a1
P1_Il2raKO_up,Ammecr1
P1_Il2raKO_up,Kdm5c
P1_Il2raKO_up,Tspyl2
P1_Il2raKO_up,Eif1ax
P1_Il2raKO_up,Pdha1
P1_Il2raKO_up,Zrsr2
P1_Il2raKO_up,Piga
P1_Il2raKO_up,Ofd1
P1_Il2raKO_up,Pex2
P1_Il2raKO_up,Armc1
P1_Il2raKO_up,Hps3
P1_Il2raKO_up,Sec62
P1_Il2raKO_up,Anxa5
P1_Il2raKO_up,4932438A13Rik
P1_Il2raKO_up,Hspa4l
P1_Il2raKO_up,Abhd18
P1_Il2raKO_up,Larp1b
P1_Il2raKO_up,Rab33b
P1_Il2raKO_up,Setd7
P1_Il2raKO_up,Dhx36
P1_Il2raKO_up,Mfsd1
P1_Il2raKO_up,Rapgef2
P1_Il2raKO_up,Rps3a1
P1_Il2raKO_up,Cd1d1
P1_Il2raKO_up,Mef2d
P1_Il2raKO_up,Pmf1
P1_Il2raKO_up,Krtcap2
P1_Il2raKO_up,Cks1b
P1_Il2raKO_up,Pygo2
P1_Il2raKO_up,4933434E20Rik
P1_Il2raKO_up,Rps27
P1_Il2raKO_up,S100a4
P1_Il2raKO_up,S100a11
P1_Il2raKO_up,Psmb4
P1_Il2raKO_up,Mllt11
P1_Il2raKO_up,Aph1a
P1_Il2raKO_up,Vps45
P1_Il2raKO_up,Polr3c
P1_Il2raKO_up,Cd160
P1_Il2raKO_up,Chd1l
P1_Il2raKO_up,Notch2
P1_Il2raKO_up,Nras
P1_Il2raKO_up,St7l
