,ChIP
355,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
356,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
357,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
358,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
359,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
360,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
361,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
362,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
363,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
364,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
365,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
366,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
367,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
368,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
369,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
370,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
371,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
372,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
373,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
374,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
375,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
376,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
377,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
378,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
379,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
380,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
381,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
382,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
383,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
384,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
385,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
386,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
387,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
388,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
389,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
390,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
391,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
392,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
