,ChIP
348,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
349,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
350,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
351,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
352,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
353,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
354,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
355,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
356,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
357,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
358,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
359,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
360,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
361,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
362,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
363,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
364,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
365,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
366,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
367,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
368,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
369,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
370,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
371,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
372,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
373,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
374,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
375,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
376,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
377,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
378,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
379,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
380,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
381,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
382,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
383,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
384,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
385,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
386,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
387,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
388,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
389,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
390,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
391,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
392,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
393,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
394,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
395,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
396,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
397,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
398,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
399,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
400,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
401,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
402,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
403,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
404,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
405,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
406,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
407,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
408,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
409,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
410,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
411,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
412,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
413,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
414,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
415,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
416,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
417,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
418,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
419,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
420,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
421,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
422,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
423,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
424,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
425,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
426,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
427,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
428,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
429,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
430,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
431,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
432,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
433,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
434,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
435,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
436,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
437,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
438,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
439,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
440,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
441,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
442,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
443,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
444,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
445,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
446,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
447,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
448,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
449,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
450,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
451,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
452,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
453,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
454,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
455,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
456,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
457,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
458,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
459,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
460,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
461,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
462,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
463,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
464,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
465,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
466,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
467,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
468,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
469,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
470,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
471,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
472,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
473,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
474,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
475,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
476,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
477,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
478,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
479,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
480,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
481,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
482,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
483,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
484,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
485,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
486,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
487,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
488,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
489,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
490,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
491,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
492,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
493,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
494,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
495,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
496,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
497,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
498,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
499,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
500,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
501,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
502,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
503,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
504,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
505,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
506,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
507,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
508,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
509,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
510,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
511,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
512,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
513,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
514,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
515,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
516,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
517,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
518,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
519,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
520,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
521,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
522,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
523,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
524,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
525,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
526,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
