,ChIP
977,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
978,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
979,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
980,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
981,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
982,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
983,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
984,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
985,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
986,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
987,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
988,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
989,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
990,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
991,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
992,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
993,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
994,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
995,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
996,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
997,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
998,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
999,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1000,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
1001,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1002,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1003,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1004,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1005,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1006,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
1007,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
1008,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
1009,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
1010,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1011,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1012,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1013,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1014,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1015,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1016,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1017,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1018,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1019,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1020,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1021,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
1022,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
1023,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
1024,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
1025,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
1026,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
1027,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
1028,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
1029,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
1030,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
1031,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
1032,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
1033,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
1034,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
1035,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
1036,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
1037,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
1038,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
1039,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
1040,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
1041,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
1042,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
1043,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1044,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1045,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
1046,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
1047,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
1048,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
1049,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
1050,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
1051,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
1052,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1053,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
1054,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
1055,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
1056,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
1057,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
1058,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1059,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1060,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
1061,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
1062,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
1063,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
1064,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
1065,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
1066,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
1067,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1068,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
1069,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1070,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1071,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1072,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1073,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1074,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1075,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
1076,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
1077,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
1078,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_MP-CD8
1079,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2021_GoldrathLab_Brd4___BRD4_TE-CD8
1080,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
1081,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
1082,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1083,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1084,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
1085,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_MP-CD8
1086,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_TE-CD8
1087,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
1088,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
1089,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
1090,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
1091,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1092,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
1093,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
1094,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1095,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1096,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
1097,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
1098,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
1099,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
1100,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1101,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
1102,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1103,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1104,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
1105,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
1106,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
1107,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1108,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
1109,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
1110,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
1111,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
1112,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
1113,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
1114,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
1115,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
1116,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1117,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
1118,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1119,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1120,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1121,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
1122,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1123,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1124,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1125,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1126,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
1127,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
1128,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
1129,2017_PNAS_Li___STAT5B_IL2-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
1130,2017_PNAS_Li___STAT5B_IL2-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
1131,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1132,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1133,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
1134,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT---2017_PNAS_Li___STAT5B_IL2-CD8
1135,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
1136,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
1137,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1138,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
1139,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1140,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1141,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2017_PNAS_Li___STAT5B_IL2-CD8
1142,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
1143,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2017_PNAS_Li___STAT5B_IL2-CD8
1144,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2017_PNAS_Li___STAT5B_IL2-CD8
1145,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_PNAS_Li___STAT5B_IL2-CD8
1146,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
1147,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
1148,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
1149,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_PNAS_Li___STAT5B_IL2-CD8
1150,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO---2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
1151,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT---2017_PNAS_Li___STAT5B_IL2-CD8
1152,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_PNAS_Li___STAT5B_IL2-CD8
1153,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1154,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1155,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
1156,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1157,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
1158,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
