,ChIP
342,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
343,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
344,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
345,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
346,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
347,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
348,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
349,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
350,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
351,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
352,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
353,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
354,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
355,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
356,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
357,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
358,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
359,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
360,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
361,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
362,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
363,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
364,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
365,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
366,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
367,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
368,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
369,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
370,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
371,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
372,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
373,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
374,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
375,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
376,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
377,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
378,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
379,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
380,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
381,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
382,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
383,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
384,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
385,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
386,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
387,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
388,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
389,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
390,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
391,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
392,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
393,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
394,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
395,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
396,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
397,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
398,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
399,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
400,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
401,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
402,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
403,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
404,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
405,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
406,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
407,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
408,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
409,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
410,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_NAV-CD8
411,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
412,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
413,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
414,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
415,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
416,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
417,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
418,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
419,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
420,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
421,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
422,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
423,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
424,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
425,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
426,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
427,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
428,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
429,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
430,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
431,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
432,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
433,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
434,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
435,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
436,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
437,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
438,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
439,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
440,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
441,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
442,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_MP-CD8
443,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
444,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2021_GoldrathLab_Brd4___BRD4_TE-CD8
445,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
446,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
447,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
448,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
449,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
450,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
451,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
452,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
453,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
454,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
455,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
456,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
457,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
458,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
459,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
460,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
461,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN---2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
462,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8---2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
463,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
464,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO---2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
465,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
466,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8---2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
467,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
468,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
469,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
470,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
471,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
472,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
473,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
474,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
475,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
476,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
477,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
478,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
479,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
480,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
481,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
482,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
483,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
484,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
485,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
486,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
487,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
488,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
489,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
490,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
491,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
492,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
493,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
494,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
495,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8---2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
496,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
497,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
498,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
499,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
500,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
501,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
502,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
503,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
504,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
505,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
506,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
507,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
508,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
509,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
510,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
511,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
512,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
513,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
514,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
515,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
516,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
517,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT---2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
518,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
519,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
520,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory---2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
521,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
522,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8---2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
