,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Dzip1,ENSMUSG00000042156,Gene Expression,707,True,0.06195079630091197,0.5364992946643256,0.8466503,5.399725278153925e-11,0.1808031723124405
Mbnl2,ENSMUSG00000022139,Gene Expression,4090,True,0.28945601892399603,0.4537648058546554,1.1101377,1.2338097759813873e-10,0.36336774112536463
Rap2a,ENSMUSG00000051615,Gene Expression,1864,True,0.12453887872099469,0.40487342245218383,0.59076273,1.7476199796605704e-11,0.24405521412523717
Stk24,ENSMUSG00000063410,Gene Expression,10530,True,0.9640295003889343,0.4104096823559862,0.38184452,1.7030699440640029e-10,0.5404520556050546
Gpr18,ENSMUSG00000050350,Gene Expression,6385,True,0.4327494768159265,0.2522027108498827,0.4364934,-3.468212668797626e-11,0.41826477111222615
Gpr183,ENSMUSG00000051212,Gene Expression,8381,True,0.8104468261545851,0.8990055688231893,1.8749849,-1.306324213667268e-10,0.5970693825916015
Timm8a2,ENSMUSG00000071229,Gene Expression,69,True,0.005304690736612211,0.580928200311986,0.9330224,5.557052676164201e-12,0.053312650495504287
Pcca,ENSMUSG00000041650,Gene Expression,1518,True,0.08623953974209425,0.26271629365169313,0.3144019,-4.448487220954179e-11,0.19877278042836619
Alkbh8,ENSMUSG00000025899,Gene Expression,2388,True,0.11953562008271218,0.17757662572407457,0.14888595,3.7812141378110525e-11,0.22478291060303068
Cwf19l2,ENSMUSG00000025898,Gene Expression,4483,True,0.2698891225205781,0.2834347270680439,0.3546796,4.731854863963063e-11,0.3387741559849529
Kbtbd3,ENSMUSG00000025893,Gene Expression,1094,True,0.057289840192647115,0.15860216886585451,0.111998625,-7.625978093064307e-12,0.15913157665329553
Casp1,ENSMUSG00000025888,Gene Expression,5481,True,0.385400785044659,0.18390580954680158,0.20823711,5.93767231068927e-11,0.397635513065589
Casp4,ENSMUSG00000033538,Gene Expression,4028,True,0.27729935611760803,0.45778651700056394,1.1235788,-6.667766001943597e-12,0.3554842002607299
Mmp8,ENSMUSG00000005800,Gene Expression,18,True,0.0068088524563966885,3.802309890951241,7.1955557,-1.0913995814987271e-11,0.049995401680201244
Tmem123,ENSMUSG00000050912,Gene Expression,6557,True,0.42974237379724434,0.20829571225028654,0.28975102,-8.738348139777235e-11,0.40525628865394436
Birc2,ENSMUSG00000057367,Gene Expression,9139,True,0.7554376894599957,0.38002544185979537,0.52064586,-1.4642624214615836e-10,0.5204975763082075
Birc3,ENSMUSG00000032000,Gene Expression,3829,True,0.2427671381469604,0.37093390489344746,0.52478254,-2.4148930628036972e-11,0.3284260730515246
Maml2,ENSMUSG00000031925,Gene Expression,2075,True,0.1632404882089119,0.5290005948677566,0.83207244,-1.3865589612064783e-10,0.283476814930021
Sesn3,ENSMUSG00000032009,Gene Expression,4069,True,0.3036495030550021,0.5247844499522806,1.3474938,-2.859741784899115e-12,0.37566562524041763
Kdm4d,ENSMUSG00000053914,Gene Expression,150,True,0.007521120152584705,0.15690415763017146,0.1086976,7.70541536486706e-12,0.0580135790368903
Izumo1r,ENSMUSG00000031933,Gene Expression,396,True,0.037617670633408276,1.1142094196755041,1.9697487,1.7853526837668783e-11,0.14195498937984252
4931406C07Rik,ENSMUSG00000031938,Gene Expression,861,True,0.04156517213842393,0.2436988389151159,0.27743098,-3.495239959321141e-12,0.13606856578043383
Cep295,ENSMUSG00000046111,Gene Expression,4419,True,0.23807499859622352,0.1603747539125475,0.11544462,2.2954699076373013e-10,0.3079213054451929
Zfp317,ENSMUSG00000057551,Gene Expression,1450,True,0.07813354038337458,0.2104932263385987,0.21287754,2.1924687017559883e-11,0.18708631867522
Zfp26,ENSMUSG00000063108,Gene Expression,2120,True,0.11897801197225416,0.3153546936181954,0.41673368,5.71948356979823e-11,0.23213698395296847
Zfp846,ENSMUSG00000058192,Gene Expression,1119,True,0.06427400489332086,0.4040387196939008,0.58914006,1.143896713959646e-11,0.1735722278243732
Fbxl12,ENSMUSG00000066892,Gene Expression,3102,True,0.21591735016215632,0.42827502798408834,0.6362567,9.028294181857285e-11,0.3172620660195163
Shfl,ENSMUSG00000038884,Gene Expression,1816,True,0.09743264109133785,0.2078439168389419,0.20772713,1.906494523266077e-12,0.20938079383513764
Dnmt1,ENSMUSG00000004099,Gene Expression,8353,True,0.854802177779748,0.34351861151227153,0.18831539,-1.514148873002791e-10,0.49509926560068424
Icam1,ENSMUSG00000037405,Gene Expression,6248,True,0.4780905086673954,0.654850057525263,1.7821883,3.931384714720983e-11,0.4607027174261149
Tyk2,ENSMUSG00000032175,Gene Expression,3428,True,0.20206098285966795,0.2636717767071767,0.3162594,9.278273346561574e-11,0.29691008114659867
S1pr5,ENSMUSG00000045087,Gene Expression,1201,True,0.17253587202195758,1.2428510196320157,2.2198348,7.830677673448386e-11,0.314789782524745
Kri1,ENSMUSG00000035047,Gene Expression,4096,True,0.22613349298426177,0.19487942249447085,0.18252349,-1.0735202559718944e-11,0.30771032021920197
Cdkn2d,ENSMUSG00000096472,Gene Expression,8834,True,0.8279912276288244,0.4829622486744568,0.5917535,5.917052753223281e-11,0.5677173981433017
Slc44a2,ENSMUSG00000057193,Gene Expression,7615,True,0.5532394332923546,0.40761174962733554,0.5926355,-1.3079532983429102e-11,0.46400311493666757
AB124611,ENSMUSG00000057191,Gene Expression,4207,True,0.3573637574653306,0.5858470226289827,1.5515721,1.0284597738436256e-10,0.4052068813414761
Ldlr,ENSMUSG00000032193,Gene Expression,920,True,0.054137441240151615,0.7137645826401943,1.1912632,4.7026864907229896e-11,0.16237889037500008
Spc24,ENSMUSG00000074476,Gene Expression,6959,True,0.6802476949646435,0.38249188901740344,0.5270823,2.823498529639109e-11,0.43124259348476895
Acp5,ENSMUSG00000001348,Gene Expression,9826,True,0.9003451228099968,0.5701423283184399,0.84398276,-1.765400275263296e-11,0.5483191645927213
Zfp810,ENSMUSG00000066829,Gene Expression,581,True,0.036789792744592764,0.3492008852338455,0.48253244,-6.020103995276774e-11,0.133485758461267
Bbs9,ENSMUSG00000035919,Gene Expression,719,True,0.04034884477619871,0.24716453794402032,0.28416848,-2.0494816125110324e-11,0.137368287769784
Herpud2,ENSMUSG00000008429,Gene Expression,4307,True,0.25931300585861855,0.24322267123550345,0.2765053,4.496149584035831e-11,0.3319767925870026
Snx19,ENSMUSG00000031993,Gene Expression,1691,True,0.08575934281643711,0.18332728270098297,0.16006553,-6.037232657009243e-12,0.19309600298480742
Zbtb44,ENSMUSG00000047412,Gene Expression,2620,True,0.15380546944465948,0.32625276860228053,0.4379201,-8.769874807023953e-11,0.2634241375016963
Aplp2,ENSMUSG00000031996,Gene Expression,5835,True,0.37714534714553244,0.23265698940013793,0.3711693,-5.960401920687518e-11,0.3911015522350133
Prdm10,ENSMUSG00000042496,Gene Expression,1208,True,0.05724813297702945,0.18946702625564005,0.17200151,-3.590564685484445e-11,0.15748170493197342
Nfrkb,ENSMUSG00000042185,Gene Expression,5105,True,0.31047816268893463,0.232517323212157,0.3707025,-1.2758929119262677e-10,0.3591360464543615
Fli1,ENSMUSG00000016087,Gene Expression,8276,True,0.6252997556669245,0.2990316556486514,0.30928314,9.812985482383856e-11,0.47855260876134226
Ets1,ENSMUSG00000032035,Gene Expression,12527,True,1.6251514376128826,0.7680258176394281,0.7132764,-2.369425309506518e-10,0.533729479812846
Tirap,ENSMUSG00000032041,Gene Expression,499,True,0.025538806209142947,0.23332460559676518,0.25726292,-1.2868838032046019e-11,0.10771198694336934
Pus3,ENSMUSG00000032103,Gene Expression,2320,True,0.12222983894361815,0.16576022412225716,0.12591426,-5.5288341174716225e-11,0.22907767307558524
Slc37a2,ENSMUSG00000032122,Gene Expression,387,True,0.026907895469529822,0.3663707560659757,0.5159116,-2.5652653359115654e-12,0.114803037776909
Nrgn,ENSMUSG00000053310,Gene Expression,3830,True,0.38217283491497284,1.8221985379567411,5.6836047,1.719537662870925e-11,0.4369018571330514
Siae,ENSMUSG00000001942,Gene Expression,1030,True,0.0534363271590067,0.16082398760197053,0.11631796,-1.5251956186128615e-11,0.1544649369480971
Spa17,ENSMUSG00000001948,Gene Expression,216,True,0.007301109137596345,0.20645932280506155,0.20503542,8.738099898302852e-12,0.053096455000213066
Vwa5a,ENSMUSG00000023186,Gene Expression,288,True,0.01933492084192672,0.33197455968235307,0.44904357,-3.3600007192180794e-11,0.0971775349753409
Zfp202,ENSMUSG00000025602,Gene Expression,74,True,0.0032873019493743928,0.169574917130673,0.13333021,2.3632588361319078e-12,0.038492304765526404
Gramd1b,ENSMUSG00000040111,Gene Expression,4314,True,0.26718082376055585,0.2718219700655178,0.3321038,-1.541083072973412e-10,0.3403350362913684
Hspa8,ENSMUSG00000015656,Gene Expression,13086,True,3.006427414659709,1.6008182209215596,1.0659379,-2.6512810067854838e-11,0.47431620142437214
Crtam,ENSMUSG00000032021,Gene Expression,4305,True,0.3000674281149816,0.5717197740125655,1.5043571,-1.5142729937399828e-12,0.37002782327209677
Ubash3b,ENSMUSG00000032020,Gene Expression,3744,True,0.25857393393454636,0.41780392996645876,0.61590034,-9.19883607475882e-11,0.3437043151408263
Sorl1,ENSMUSG00000049313,Gene Expression,5297,True,0.380926621321921,0.4521097963990573,1.1046065,1.2431933037130877e-10,0.4058480209328176
Tbcel,ENSMUSG00000037287,Gene Expression,2883,True,0.19556527378336727,0.38220871602241185,0.5467014,-3.8288765008927045e-11,0.3008532014903246
Arhgef12,ENSMUSG00000059495,Gene Expression,1526,True,0.10140019811997658,0.4927235681855548,0.761548,-3.368140324436736e-11,0.22229415683638615
Thy1,ENSMUSG00000032011,Gene Expression,11614,True,1.4558446571913375,0.8241028584678693,0.84606344,-2.7135492776161813e-10,0.6492342738508071
Usp2,ENSMUSG00000032010,Gene Expression,286,True,0.012830583586885826,0.33079116104125295,0.44674298,-6.8713240109381515e-12,0.07508416718994862
Mcam,ENSMUSG00000032135,Gene Expression,39,True,0.002342734871975006,0.5512172842277333,0.8752628,1.582477338826878e-11,0.03427230330790579
Cbl,ENSMUSG00000034342,Gene Expression,7340,True,0.5105734529901967,0.2862546422395213,0.550299,-5.070611385943788e-11,0.44468588889899696
H2ax,ENSMUSG00000049932,Gene Expression,7808,True,1.0094171837437766,1.4521510129279032,3.3958087,-1.0585140588454055e-10,0.6682388423993348
Vps11,ENSMUSG00000032127,Gene Expression,1997,True,0.10982129316625787,0.2605012235302505,0.31009567,-7.625978093064307e-12,0.22130104473365758
Bcl9l,ENSMUSG00000063382,Gene Expression,4555,True,0.3179186269788247,0.40068699332970736,0.9327454,-6.180219746254199e-11,0.3746226443713098
Cxcr5,ENSMUSG00000047880,Gene Expression,245,True,0.01936117700386373,0.47615613253128225,0.72934,-3.092506954864116e-12,0.0995516374510444
Ddx6,ENSMUSG00000032097,Gene Expression,9958,True,0.8406906824748079,0.38391601080832877,0.30519307,-1.6791270538597043e-10,0.5189588989967564
Kmt2a,ENSMUSG00000002028,Gene Expression,9276,True,0.785366015554397,0.602905882005924,1.1022784,1.7521938288260883e-10,0.5353719321336614
Jaml,ENSMUSG00000048534,Gene Expression,4981,True,0.4014124363626097,0.6945064905270175,1.9147248,6.153657908495154e-11,0.435762479128726
Scn2b,ENSMUSG00000070304,Gene Expression,96,True,0.008627091451931954,0.5691223615173887,0.9100712,-2.6542676620241617e-11,0.06834632118195262
BC049352,ENSMUSG00000091996,Gene Expression,100,True,0.0060743117290882765,0.23323636749515267,0.25709137,-7.297397532146791e-12,0.05371813428246033
Il10ra,ENSMUSG00000032089,Gene Expression,2344,True,0.14519323719545915,0.2932134895713189,0.37369004,-4.9568857604918e-11,0.257415970302644
Tmprss13,ENSMUSG00000037129,Gene Expression,277,True,0.018608137315091505,0.2543896720371101,0.2982145,-8.340913539289086e-13,0.09439720747657082
Cep164,ENSMUSG00000043987,Gene Expression,3442,True,0.18868767197401673,0.18617882586520793,0.16560908,-1.0083087721605365e-10,0.28284116061849784
Bace1,ENSMUSG00000032086,Gene Expression,525,True,0.03342330173920698,0.3448466164175009,0.4740675,4.38791630120458e-11,0.12804672423976077
Rnf214,ENSMUSG00000042790,Gene Expression,2589,True,0.13638644923576132,0.1913926473329667,0.17574501,-8.579225354697345e-12,0.24268665111839008
Tagln,ENSMUSG00000032085,Gene Expression,59,True,0.003264472087417683,0.15804311668213913,0.110911794,1.9613558891048533e-11,0.039219946718894894
Sidt2,ENSMUSG00000034908,Gene Expression,6381,True,0.4104438255365527,0.18070703526500093,0.19754642,5.5384534746039875e-11,0.400497639111675
Sik3,ENSMUSG00000034135,Gene Expression,4195,True,0.24294918705880733,0.15316851914464258,0.101435326,4.9293309568352195e-11,0.31828447826574247
Rexo2,ENSMUSG00000032026,Gene Expression,9637,True,1.0813897546442617,0.41795005629168286,0.40366033,-5.4745933553188056e-11,0.5521289594478219
Zbtb16,ENSMUSG00000066687,Gene Expression,64,True,0.003259034393293249,0.41044009787709407,0.6015847,-1.648323389907129e-11,0.038937542265578
Usp28,ENSMUSG00000032267,Gene Expression,1210,True,0.06838835711634975,0.33222693819786336,0.4495342,-2.2242436104770897e-12,0.178407789634802
Nkapd1,ENSMUSG00000059820,Gene Expression,4333,True,0.24334198405580798,0.15676655703357495,0.108430095,8.306159732875382e-12,0.3155382751101197
1110032A03Rik,ENSMUSG00000037971,Gene Expression,1584,True,0.079426701154009,0.20126090826325715,0.19492944,-2.637317423851406e-11,0.18578953737653472
Sik2,ENSMUSG00000037112,Gene Expression,1710,True,0.11053896244203774,0.44934134229670225,0.6772107,-1.4775332555312094e-11,0.23133212525624905
Pou2af1,ENSMUSG00000032053,Gene Expression,723,True,0.041740955680953325,1.1250588411288833,1.9908407,-3.177490872110128e-12,0.13907559748369755
Zc3h12c,ENSMUSG00000035164,Gene Expression,82,True,0.00401751288146327,0.2310204917120621,0.2527836,-1.7079013437591939e-12,0.04345176282971754
4930550C14Rik,ENSMUSG00000005131,Gene Expression,64,True,0.0031239037175193004,0.24063493150062043,0.27147457,3.97186359013766e-14,0.03727179052183889
Acsbg1,ENSMUSG00000032281,Gene Expression,2783,True,0.16080158327435967,0.20370950133900226,0.19968963,-3.2410406895523305e-11,0.26385867458138407
Dnaja4,ENSMUSG00000032285,Gene Expression,1123,True,0.07344843064694234,0.2708453529332712,0.3302052,1.481505119121347e-11,0.1869865862145896
Ireb2,ENSMUSG00000032293,Gene Expression,4680,True,0.26808401768349926,0.16619893333487684,0.12676713,-4.541329532373647e-11,0.33189624782230653
Hykk,ENSMUSG00000035878,Gene Expression,48,True,0.002889437864423414,0.3211829570900987,0.42806414,1.0300779979547638e-11,0.03735164706565568
Scaper,ENSMUSG00000034007,Gene Expression,2375,True,0.14629713127102117,0.35488511627348296,0.49358287,-7.94372718027532e-12,0.2602842143547345
Peak1,ENSMUSG00000074305,Gene Expression,7900,True,0.6080045683316075,0.5157073600883822,0.8747236,6.360846449052568e-11,0.48727436019935194
Hmg20a,ENSMUSG00000032329,Gene Expression,2854,True,0.18016375647915975,0.44507295717815015,0.6689127,-4.2260628599064703e-11,0.28873122456085065
Snx33,ENSMUSG00000032733,Gene Expression,280,True,0.018302004419584218,0.27217460481233363,0.33278933,2.258438873573431e-11,0.09436983718227693
Neil1,ENSMUSG00000032298,Gene Expression,872,True,0.048095825512767164,0.21809173013735422,0.22764942,-2.3990056084431465e-11,0.14840171737541583
Ppcdc,ENSMUSG00000063849,Gene Expression,2823,True,0.16690502518637468,0.23495934544116906,0.26044095,-1.0930568600058841e-10,0.2721394938643071
Ulk3,ENSMUSG00000032308,Gene Expression,1312,True,0.07128981676661758,0.21665252545166216,0.22485153,5.783033387240433e-11,0.17937737888755204
Arid3b,ENSMUSG00000004661,Gene Expression,3203,True,0.1841989832902183,0.2880001431633641,0.363555,9.246498437840472e-11,0.2849596339467945
Pml,ENSMUSG00000036986,Gene Expression,4227,True,0.2432957738484567,0.21845061711562672,0.22834712,1.0601152163551799e-11,0.3183064179794887
Stoml1,ENSMUSG00000032333,Gene Expression,1241,True,0.06504252314989785,0.23861209142798426,0.26754206,9.214723529119371e-12,0.170953547654773
Adpgk,ENSMUSG00000025236,Gene Expression,1926,True,0.09761724634949996,0.19166025099514422,0.17626525,-6.736280648873472e-11,0.207002144574534
Bbs4,ENSMUSG00000025235,Gene Expression,591,True,0.029726774643456633,0.2085211947111618,0.2090438,-1.0962343508779941e-11,0.11584932084327244
Hexa,ENSMUSG00000025232,Gene Expression,2672,True,0.16075369865738973,0.25242404156836606,0.2943932,-1.7984598336143325e-10,0.26821885886276337
Parp6,ENSMUSG00000025237,Gene Expression,792,True,0.051805854914983324,0.33359300931754265,0.45218992,3.473984283077045e-11,0.158666264619302
Pkm,ENSMUSG00000032294,Gene Expression,10386,True,1.2979802656618122,0.5509634485849351,0.427287,-9.712757987101476e-11,0.5632379813887445
Myo9a,ENSMUSG00000039585,Gene Expression,982,True,0.048986541407761056,0.3380818353139493,0.46091643,-4.766236308165192e-12,0.1480175882611999
Tle3,ENSMUSG00000032280,Gene Expression,6567,True,0.4376525422546708,0.24681665287656582,0.41849256,6.97173768732632e-11,0.4171611096500015
Rplp1,ENSMUSG00000007892,Gene Expression,13174,True,4.145405006264165,2.584340055126668,0.69947183,8.495486523596288e-11,0.4015653788585895
Kif23,ENSMUSG00000032254,Gene Expression,5961,True,0.4564238301392558,0.31956704209079384,0.66163296,-1.623809544311748e-11,0.4050418342646881
Pias1,ENSMUSG00000032405,Gene Expression,4331,True,0.25957198721731,0.2529496807405339,0.2954151,6.38626016999259e-11,0.3327826413587702
Smad3,ENSMUSG00000032402,Gene Expression,2804,True,0.16804206763472077,0.21610965617433434,0.22379617,-2.9232916023413175e-11,0.2731700649195345
Tipin,ENSMUSG00000032397,Gene Expression,7798,True,0.8287284276770643,0.38508482716487974,0.3085747,-2.078786518562017e-10,0.4776010546671803
Dennd4a,ENSMUSG00000053641,Gene Expression,10014,True,1.0539657736075063,0.833626954215262,1.6062961,1.4690542576717947e-10,0.6367490134795895
Slc24a1,ENSMUSG00000034452,Gene Expression,46,True,0.0027522458931971004,0.26285943710534254,0.31468016,2.8845659323374755e-12,0.035943315747778364
Dpp8,ENSMUSG00000032393,Gene Expression,4972,True,0.2976694758482775,0.25900813332438083,0.45923793,3.3167543392393296e-11,0.3517012326513926
Parp16,ENSMUSG00000032392,Gene Expression,299,True,0.016887486934145143,0.2606636433411721,0.31041142,-1.1399248503695084e-11,0.08924063576125094
Rasl12,ENSMUSG00000041696,Gene Expression,37,True,0.0029215587648222996,0.5468589877019845,0.86679006,-2.4627154252731356e-12,0.03913866401354809
Plekho2,ENSMUSG00000050721,Gene Expression,3464,True,0.19521801273375874,0.15853112065446864,0.1118605,4.3849374035119765e-11,0.28747494116263855
Trip4,ENSMUSG00000032386,Gene Expression,3614,True,0.21954358083274025,0.26608012418529814,0.32094136,7.816627545390915e-11,0.31030798638904245
Pclaf,ENSMUSG00000040204,Gene Expression,8345,True,1.8853860907383906,1.7707301023324753,1.9740244,-9.310668858968633e-11,0.7885555106386188
Csnk1g1,ENSMUSG00000032384,Gene Expression,5180,True,0.339915195998294,0.3339328054654472,0.70964503,-9.373598072724878e-12,0.38060975565766875
Dapk2,ENSMUSG00000032380,Gene Expression,5187,True,0.34679323228806935,0.3447657673123482,0.7458501,5.4166289710502335e-12,0.38303655036795464
Herc1,ENSMUSG00000038664,Gene Expression,8201,True,0.6056488222758221,0.33962297514589235,0.41521093,-6.760934130298193e-11,0.4750014838871281
Fbxl22,ENSMUSG00000050503,Gene Expression,659,True,0.042084021827180844,0.465233427864519,0.70810574,1.8188847978855084e-11,0.14467326631528735
Usp3,ENSMUSG00000032376,Gene Expression,8307,True,0.629801792295412,0.2972442498076246,0.30461872,-1.4088634576798452e-11,0.478597019610136
Rps27l,ENSMUSG00000036781,Gene Expression,10944,True,1.5920462008423044,0.7570583336003354,0.68730605,-1.7964118414506677e-10,0.5705501150837483
Vps13c,ENSMUSG00000035284,Gene Expression,2502,True,0.14429168082552427,0.24581849180043921,0.2815517,1.7793948883816718e-11,0.25471974841655576
Rora,ENSMUSG00000032238,Gene Expression,8616,True,0.9122806375122746,1.1257975571736376,2.4516037,-1.2565851555014755e-10,0.6469494366521712
Ice2,ENSMUSG00000032235,Gene Expression,1268,True,0.06139872554471981,0.23848810644736318,0.26730102,5.71948356979823e-12,0.1652952229807745
Anxa2,ENSMUSG00000032231,Gene Expression,10422,True,1.824357835689979,1.239219738849155,1.004233,1.4509590056984447e-10,0.7753281362297715
Myo1e,ENSMUSG00000032220,Gene Expression,602,True,0.030809092198523593,0.23838650463687483,0.26710352,1.588745436055064e-12,0.11593097759680583
Ccnb2,ENSMUSG00000032218,Gene Expression,7177,True,0.970424356900649,0.9183427711757641,1.8513957,8.375046742016831e-12,0.587340281245333
Rnf111,ENSMUSG00000032217,Gene Expression,4298,True,0.2813693653974362,0.36709804578560873,0.82048714,1.1470742048317562e-10,0.35248842859728924
Mindy2,ENSMUSG00000042444,Gene Expression,5212,True,0.3512481590364407,0.34132473529166396,0.7343497,1.1875872134511603e-10,0.38879846596479706
Aqp9,ENSMUSG00000032204,Gene Expression,127,True,0.009791999602216482,0.34140123811583617,0.46736953,1.4048789880773365e-11,0.07074098188801103
Tcf12,ENSMUSG00000032228,Gene Expression,6168,True,0.447911822834791,0.4646212287228522,1.1464212,8.702663427834593e-11,0.4373144219837009
Zfp280d,ENSMUSG00000038535,Gene Expression,4943,True,0.29983938105931285,0.2621525233631529,0.46974686,-3.980055558792319e-11,0.35533074655923824
Tex9,ENSMUSG00000090626,Gene Expression,2107,True,0.10741415799324595,0.23154021625520335,0.25379398,-1.2709963488440513e-12,0.21529288568203703
Rfx7,ENSMUSG00000037674,Gene Expression,5635,True,0.3663017092154042,0.31425011054568863,0.64386314,-1.6844165366505937e-10,0.391211314395659
Nedd4,ENSMUSG00000032216,Gene Expression,4010,True,0.23861290055152345,0.25478360277766693,0.29898033,2.063631376550898e-11,0.319014833174869
Ccpg1os,ENSMUSG00000086158,Gene Expression,469,True,0.026822780011861096,0.18097001688793396,0.15548289,-5.850555068272773e-11,0.11148917528428036
Ccpg1,ENSMUSG00000034563,Gene Expression,2459,True,0.15701340229198318,0.3315179640276293,0.4481559,-4.9727732148523505e-11,0.2686207266160732
Khdc3,ENSMUSG00000092622,Gene Expression,160,True,0.01005257096253525,0.3832440867250614,0.54871416,-1.21408699084161e-11,0.0699624990454568
Fam214a,ENSMUSG00000034858,Gene Expression,1512,True,0.10903284761252903,0.3918769683380768,0.565497,4.2487376822355675e-12,0.23084022568045665
Gnb5,ENSMUSG00000032192,Gene Expression,189,True,0.009307556801210183,0.2341409215670723,0.2588499,-9.294160800922124e-12,0.0646884824776658
Lysmd2,ENSMUSG00000032184,Gene Expression,1902,True,0.11716650361593636,0.34520832827668835,0.4747707,5.242859938981711e-11,0.23338307688163942
Lrrc1,ENSMUSG00000032352,Gene Expression,926,True,0.04712379269266682,0.19476277111215484,0.18229671,4.4484872209541794e-12,0.1449284568852121
Gclc,ENSMUSG00000032350,Gene Expression,3507,True,0.19622970177371876,0.21263087454478208,0.21703324,-7.344472261113301e-11,0.28915753227010926
Slc17a5,ENSMUSG00000049624,Gene Expression,582,True,0.039822142179453845,0.42467000869050114,0.6292483,-5.785112409588395e-12,0.1411789722998215
Filip1,ENSMUSG00000034898,Gene Expression,546,True,0.030376615109934186,0.28009914720405693,0.34819508,2.3195683366403934e-11,0.11833774828874168
Senp6,ENSMUSG00000034252,Gene Expression,8736,True,0.6577709309650634,0.25221147603816657,0.18710044,3.599404409236323e-11,0.4791180796193086
Myo6,ENSMUSG00000033577,Gene Expression,435,True,0.024998487709777844,0.3053845446572333,0.39735118,-2.7326421500147102e-11,0.10829695629273015
Phip,ENSMUSG00000032253,Gene Expression,8886,True,0.7272935592992563,0.5083586995362669,0.8555464,6.534832692411177e-11,0.5216555251910728
Lca5,ENSMUSG00000032258,Gene Expression,437,True,0.025727825568125168,0.37629062769979793,0.5351963,1.3424898934665291e-11,0.11176929735230559
Tent5a,ENSMUSG00000032265,Gene Expression,3363,True,0.3048518658773407,0.7955848488299834,2.2525406,3.7371512761079624e-11,0.39573589640572565
Dop1a,ENSMUSG00000034973,Gene Expression,2924,True,0.18161085600940416,0.4265506145915709,0.63290435,-3.1457159633890264e-11,0.29012758926117704
Nt5e,ENSMUSG00000032420,Gene Expression,739,True,0.06061683161082095,0.5375157260832976,0.84862626,3.5360601667650947e-11,0.17638282170826977
Snx14,ENSMUSG00000032422,Gene Expression,2607,True,0.13903520162078153,0.16241511150671314,0.11941118,-1.588745436055064e-11,0.24310191497071895
Zfp949,ENSMUSG00000032425,Gene Expression,940,True,0.05420130439501281,0.23353097173971743,0.2576641,6.354981744220256e-13,0.15869143287154278
Bcl2a1d,ENSMUSG00000099974,Gene Expression,7035,True,0.53835209690251,0.3744586039846019,0.845087,2.094909802323232e-10,0.4616313492586254
Bcl2a1a,ENSMUSG00000102037,Gene Expression,68,True,0.003979893170152889,0.9461158953856219,1.6429663,-7.109635826346412e-12,0.04430560978829626
Bcl2a1b,ENSMUSG00000089929,Gene Expression,9365,True,1.0048312834776734,0.9005277293098142,1.7998532,1.8364019914646514e-10,0.6335563852381957
Ctsh,ENSMUSG00000032359,Gene Expression,151,True,0.03186791941956663,1.7890315800796817,3.2816381,2.4115495604455932e-11,0.13782284359620123
Slc9a9,ENSMUSG00000031129,Gene Expression,1700,True,0.130787833870336,0.445260254264489,0.66927683,-1.5647203158623758e-10,0.25396659781458886
Trpc1,ENSMUSG00000032839,Gene Expression,690,True,0.03323062013430848,0.22133830515106717,0.23396093,-1.6681827078578173e-11,0.12153010273882559
Pls1,ENSMUSG00000049493,Gene Expression,149,True,0.009989738317205961,0.31318586730945347,0.41251737,3.1049493921034784e-11,0.06960272524192912
Atr,ENSMUSG00000032409,Gene Expression,3587,True,0.2086439738471064,0.29970165998581144,0.38630337,-8.448153856222803e-11,0.3031177008989869
Xrn1,ENSMUSG00000032410,Gene Expression,7780,True,0.5857664556116673,0.36383400540220684,0.47839242,1.7614532358205968e-10,0.474740846340236
Gk5,ENSMUSG00000041440,Gene Expression,269,True,0.012788710999077685,0.22955404188332892,0.24993275,1.3663210750073551e-11,0.07641438980734437
Tfdp2,ENSMUSG00000032411,Gene Expression,1349,True,0.07196660387595571,0.23286663989959475,0.2563726,-8.229701358765231e-11,0.17944425976621942
Atp1b3,ENSMUSG00000032412,Gene Expression,12371,True,1.6236976959971843,0.5357768032582605,0.16332485,2.7718177576908727e-11,0.5478462954365748
Rasa2,ENSMUSG00000032413,Gene Expression,5267,True,0.3256932865766191,0.2918929715821224,0.56914294,-5.504211666231199e-11,0.36657228436380745
Zbtb38,ENSMUSG00000040433,Gene Expression,3892,True,0.2675514421464056,0.36999167582504217,0.5229508,5.941907930845939e-11,0.34908274021145125
Pxylp1,ENSMUSG00000043587,Gene Expression,1961,True,0.10878284569091722,0.2798888923467049,0.3477863,3.9400886814165587e-11,0.2214226321248013
Slc25a36,ENSMUSG00000032449,Gene Expression,4583,True,0.31643559176675284,0.38972063710261023,0.89609456,4.257837768627572e-11,0.37506937501480647
Nmnat3,ENSMUSG00000032456,Gene Expression,586,True,0.03426965151953854,0.415622977376021,0.6116604,3.6342551849759586e-11,0.1292328769831606
Rbp1,ENSMUSG00000046402,Gene Expression,34,True,0.0020218234355625195,0.25542471293425556,0.3002267,-3.3909785400800273e-12,0.031437364990810145
Gm1123,ENSMUSG00000044860,Gene Expression,215,True,0.015028932121886975,0.3355885219582548,0.4560693,9.537515021278801e-12,0.0864297011984218
Pik3cb,ENSMUSG00000032462,Gene Expression,558,True,0.027199846478846438,0.22035529639530785,0.23204991,5.878358113403737e-12,0.1103078394201968
