X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_draw_graph_fa1,X_draw_graph_fa2,X_diffmap1,X_diffmap2,X_diffmap3,X_diffmap4,X_diffmap5,X_diffmap6,X_diffmap7,X_diffmap8,X_diffmap9,X_diffmap10,X_diffmap11,X_diffmap12,X_diffmap13,X_diffmap14,X_diffmap15
-3.4576979,-0.4429519,-1.2771388,0.37797654,0.98311865,0.09119288,-0.40405893,-1.6973356,2.0293224,1.8670996,0.09935528,2.1386225,3.3053186,0.19729234,2.9880357,0.07885743,0.76104814,1.0701439,1.0781214,-0.9905034,0.074124485,-2.349467,1.3850344,2.5547101,6.1259384,2.5805345,-0.375888,-3.4763222,-0.6599191,-1.7087204,-2.9137554,2.250351,-2.735625,0.2532903,1.7084186,1.8893386,-0.6353498,-2.2582612,0.2031511,-0.88647676,-1.1401287,-0.88787585,0.12862432,4.3800936,0.71949315,-2.0695589,-2.1617107,-3.159525,-1.3341366,-2.9636276,-1760.096013234982,-853.413356019384,0.030029753,0.025735883,0.00020471454,-0.0051254826,-0.01134809,0.0018292037,-0.020715829,-0.016910484,-0.033613745,-0.0071990797,-0.0012399862,-0.0018804896,0.0010289488,-8.242189e-05,-0.0076042693
-0.05906329,7.0643034,-0.19008578,-4.908288,-1.7631959,-1.2111801,0.7927162,1.0159965,-0.32185882,-2.2259007,0.65779746,-1.0315521,1.3224471,-4.8825374,1.4113282,1.6004106,-2.2105446,1.3342583,0.6049537,-0.02783825,0.52778554,0.72410315,0.63817185,-0.03427462,0.88788635,-2.895803,0.22579494,-0.073989086,0.8271949,-0.5257388,-2.848484,-1.0430462,-0.06087701,0.46554458,-0.6924537,-0.29422772,-1.3851641,0.5438332,-0.062443886,-0.55517894,1.3090816,-1.0274416,1.2015303,-1.3279588,1.1497736,0.4916849,0.60719407,0.6976569,-2.3409457,-0.35151774,722.0745507037584,2287.5806788097498,0.029776705,-0.022065235,0.044240974,0.043342672,0.08973286,0.04148287,0.008901358,0.07120844,-0.06302886,-0.02070644,0.038989395,-0.033233747,0.031949967,0.018927047,-0.017010594
-7.315008,0.30611914,-1.8876764,1.4883939,-2.5968087,1.5945783,1.0845894,2.3071759,-2.8298905,-5.917071,-0.7278761,-0.2026456,-2.0692828,2.7260473,0.47869816,-1.5649261,-0.4346771,0.4612329,-0.74029976,-0.2773442,-0.07331146,2.1820562,-0.7051836,-0.19440526,1.1344309,0.89963,-3.14758,-0.31491354,-0.034453623,-0.98302585,1.9851009,-0.68781656,-1.2286838,0.7095846,1.2238929,-2.3387275,0.27337155,0.7658348,0.7668728,-1.8692669,0.72710496,-2.3911834,2.0265987,-0.73017305,0.5155485,-2.3414507,0.29559427,2.5600035,2.7172136,-1.6686095,145.79483476882723,-1947.1221996940615,0.029882856,0.02854727,0.0014066662,-0.0057888622,-0.0094604585,0.008772296,0.023958024,0.067920215,0.07963129,-0.015629219,-0.003992212,-0.0012437355,-0.0002757764,-0.0017766162,0.00024516977
8.1791725,8.549987,-2.9613976,-4.282763,0.7714712,-2.220249,-0.0029232467,-0.24744056,-0.6045998,-2.701242,0.085354276,-1.5282899,-0.14455879,0.5085653,-0.45222703,-0.17495632,0.778805,-1.3733172,-1.3686454,-1.2365917,0.68274146,-0.0021716163,0.57109916,1.2524574,0.46039465,1.1951367,-2.4793713,0.058508277,1.0455722,-0.053431377,0.79127055,1.5639857,0.36012447,0.4288087,1.0836217,-0.1542387,-1.6433463,0.60800725,-1.5462066,-1.0932392,0.28764516,0.030934459,-0.035567738,-0.99044466,0.2851219,0.8061342,-0.8936812,1.0395527,-0.0018845715,0.5868652,1714.7549215591387,3277.8454651996276,0.0282087,-0.039598048,0.042770453,0.0028986824,-0.0023533043,0.026391083,-0.0067104734,-0.013824188,0.01004588,-0.02151095,-0.01783542,0.03207583,0.015737187,-0.0341508,0.02212575
-5.4338193,-0.8722532,-2.457567,-0.13524012,1.0088779,-0.61592656,-0.69151497,1.9401197,0.21720211,0.946651,-1.472804,0.6479166,-2.6165464,0.38319966,-1.4930329,-0.5852729,1.3826811,-1.3055742,0.038946677,0.00906827,0.3195776,-1.761112,-3.1225579,-0.9174204,0.8018855,1.9531261,-2.8504715,3.3791416,-0.56529945,1.5492783,2.0515604,-0.3057354,-0.8090127,-0.068598375,2.1039052,-1.383166,-1.2933238,-5.191638,-0.9242939,-0.7835637,2.357508,1.913358,-0.7524148,1.7122581,-0.9566382,-0.2354506,0.056021363,-1.3559948,-0.2719341,2.72621,-1006.183122873423,-1704.9050978639941,0.026121717,0.023892313,0.00022169988,-0.002965405,-0.0067796423,-0.00020688698,-0.017094728,0.009107691,0.0050244364,-0.00819288,-0.00087726914,-0.0018486102,-0.00082149205,-0.0011082621,0.0027855674
-6.895545,-0.04736849,-2.9524362,3.1005938,0.41913623,0.25746188,0.66361535,0.3685026,-1.2196298,0.3376126,-0.88540494,-0.32234788,0.52677333,-0.7028669,0.75439763,0.27539378,0.54090095,-0.2618452,-1.0104554,0.96977407,0.95506704,1.1837527,-0.5067881,-1.2708495,-0.6916915,0.0046270695,1.0941893,-2.7206426,2.0883489,0.2692574,0.6416007,-2.1384332,-0.7564227,-1.5276535,2.0770965,0.69735867,0.16451056,2.5492132,1.4875034,-1.2838873,0.031926062,1.3139986,-1.0243582,0.34153408,0.8137949,0.59508914,0.66716886,0.034795716,1.7413728,-0.4704534,-1354.423694600518,-1860.2992495384626,0.027893838,0.025968436,0.0003909339,-0.0033746262,-0.00822701,-0.0009158359,-0.027739877,0.003488666,-0.0055044284,-0.009267877,-0.00037898304,-0.00096747145,0.00024571616,-0.0005405755,-0.008434614
-7.141161,0.6436887,-2.2526195,2.759708,2.7359972,1.4922042,-0.04661542,-0.87470275,-0.6507782,2.5876086,1.9676741,1.5740782,1.5545449,-0.14681064,0.29616323,-1.1022569,-1.139358,-0.44236353,3.423994,0.18199481,-0.30741408,-1.8823752,-2.1268766,-2.8631952,-0.69876474,-0.66031045,-0.5309599,0.91695756,-0.64030933,0.15024287,0.8867521,0.96759856,0.47383857,0.4505677,1.5307354,-0.32947868,2.316923,0.35976923,-0.8187392,-0.1497315,-0.27450153,0.7102444,-1.7698421,0.04937948,2.6996143,-0.1022625,1.099261,0.5173817,0.30702254,-0.054154444,-2100.9771350833353,-1557.9552694277675,0.027304249,0.025456306,0.0004079886,-0.003890076,-0.010738649,-0.0013081174,-0.036795683,-0.011231546,-0.029335571,-0.009578081,-0.001968112,-0.0011278745,0.0027408064,-0.00048204145,-0.011052502
-8.4115715,-0.05326161,-1.0898365,-0.062644795,1.5100272,0.009878667,0.51474017,1.4282289,0.46197367,2.5765634,1.4002702,-1.0680903,3.7449994,0.26763085,0.19370633,3.2814176,-1.064173,-2.7735376,0.39160135,2.6451228,3.080278,2.0193605,0.11174321,1.3278536,1.4304212,-0.6372283,-2.1152232,-1.5187284,-0.6315958,1.0292262,-0.18266602,-1.1673467,1.384708,-1.6537598,0.7305664,2.9303436,2.8517823,-1.1752051,-1.0099782,1.6457136,-0.9047176,4.353585,-1.6779801,0.48910087,-0.72937083,0.9632145,-1.4535365,1.3080779,-1.4549055,0.18279754,-2005.3265703745408,-1536.2946416257143,0.027421651,0.025780145,0.00036711752,-0.0035267828,-0.009136321,-0.0023921565,-0.03828812,-0.013959343,-0.030457351,-0.006062328,-0.00092709146,0.0012960469,0.0034715766,0.00014762855,-0.008269043
-4.513228,-0.43234366,-2.0889194,1.5923389,-2.3394513,-1.6205809,0.9580119,0.20536804,-0.48360974,-1.0217612,0.8581547,0.91104853,4.0423293,-0.93084764,-1.6482775,1.1590497,-1.6805081,-2.3420153,-1.774196,1.6633315,-3.1082337,2.4137359,0.4478921,0.73363847,2.2498164,-3.078168,0.898396,-0.7633041,-2.2083695,2.408697,-0.8405926,-1.1793424,-1.003367,-1.3984903,-3.3349886,5.767982,-1.1407676,-2.1034842,0.95616245,1.0711616,-0.46629313,-0.34429368,-0.85052675,-2.7236032,3.9613566,-0.20866238,-2.9275336,-1.1719695,0.8940131,1.1285107,-1147.362094835272,-1545.4557775610363,0.026359858,0.02393367,6.323097e-05,-0.0035413506,-0.0066992952,0.00034081258,-0.017367063,0.004639736,-0.0015482765,-0.0082939835,0.00015265342,-0.00199357,0.00033200104,-0.00021066914,0.0037901527
-6.3941283,2.1429565,-1.4008827,1.3570986,-0.81645644,-1.1002303,-0.64704484,-0.9535836,-1.4636346,-2.267748,-4.1850996,-1.486229,-0.8522537,1.2751522,0.7724251,-0.6667022,-0.32430908,0.71405494,1.0683938,0.2747775,2.3126647,-3.623127,-0.24109845,0.099802285,-0.94389147,0.14291817,-0.4684221,1.7748764,-0.6131629,-0.21005864,-1.0068018,0.026269902,0.8450248,0.6283508,4.0022697,1.208781,-1.1315163,0.5802756,1.629095,-1.1476336,1.2129856,0.64844674,-0.2527326,-0.4402283,0.7531679,-1.4271173,-1.4202013,2.3527582,0.31417075,-4.4979587,-602.5317772337163,-1935.1327239813918,0.02783276,0.025390696,0.001158643,-0.003089253,-0.0049752193,0.0027269793,-0.005106373,0.029481154,0.030477181,-0.0082469415,0.0015590322,0.0019233716,0.0007384505,-0.0014662294,-0.0359335
-5.6924906,-1.0560596,-0.4359449,-0.6926632,1.4504052,-0.42035726,1.6327994,1.4594995,2.463599,3.2283401,1.5189787,-1.4331127,0.06564221,0.63228124,1.5450854,0.80686367,2.6220345,-1.3877324,-1.9505587,-0.37396008,-0.88884,-3.1258774,-0.9797861,0.71784616,-0.6327937,0.7066585,2.6693,1.1772596,-2.533135,-1.041422,-2.5552347,-2.7743773,-2.8190756,-0.17647333,0.17896762,0.2555738,0.95489854,-2.1886365,1.3515377,-1.1846063,-0.05120816,1.04772,3.9076214,-1.9500922,-2.6620524,-2.0643322,1.541394,-0.1624201,0.00077040005,-0.7247627,-1424.984909289849,-960.5588171878601,0.02831828,0.024682125,4.746859e-05,-0.0024942,-0.00512715,-0.0022467547,-0.021150075,-0.0122437915,-0.01967688,0.0003496038,-0.00018112187,-8.159596e-05,0.000641353,0.0022346298,0.05348655
-2.099784,-2.266245,-3.9740226,3.6986532,1.12177,-0.21773873,-0.050673064,1.7227443,-0.9182434,-1.5461615,2.0477006,-3.048507,0.13911514,-0.40263692,-0.9315831,-0.07733709,-0.62776655,0.4005275,2.8776677,-0.10031363,-4.0102806,0.2809484,1.8963878,1.9007981,2.1002533,0.6640353,1.7008493,-1.7866719,0.39823753,-1.4522922,-3.481773,-1.3897471,0.89137495,-0.020074967,4.3378153,-1.1844791,0.95566535,-2.5904405,-4.046223,4.73027,-2.398002,-0.23311119,-1.8920166,-5.4491053,-3.5972567,-0.37261304,-4.0675,0.43547732,0.52272546,0.9154488,-911.0382621536908,-1172.7696544201683,0.029582873,0.023012418,-0.0018707705,-0.000600607,-0.010969677,0.0003859383,-0.012808634,0.004343568,0.0005977389,-0.011175996,0.0006847788,-0.01169907,-0.0047246283,-0.0011124032,0.030697728
-0.43003184,7.422132,-1.4287262,-3.5415215,2.7636988,2.610565,-0.20332114,0.28341317,-1.1571037,-4.923418,0.22847994,-0.22490242,0.63762873,0.46366698,1.5029498,-1.593111,-0.68138874,-1.6244943,2.2379713,0.39577264,-1.2138512,-0.84538007,1.1684209,-0.9649433,0.6801555,-0.80977285,0.42766222,0.55901396,0.61312246,1.6014363,0.37889713,0.11997122,1.0235548,1.7661113,0.12309241,0.8743279,1.2788395,2.8802803,-0.28096652,-0.51393634,-0.09964731,-0.37526616,0.53711265,0.7088815,0.10712183,0.233985,-0.25851062,-0.8427781,-2.7942498,0.56825995,1401.416614621882,1929.5455257961135,0.030497381,-0.029319828,0.02171452,0.08589133,0.008899533,-0.055563852,0.009077333,0.007451683,-0.006715421,-0.017051458,-0.13309747,-0.06139917,-0.01603351,0.0059515187,0.04125981
-2.9085536,-3.2141743,4.9639125,-3.1048791,-12.624303,-5.5257673,7.07236,-0.1534871,2.723013,4.605255,-1.4499639,-0.7906361,-0.15922612,0.44238338,1.1454599,1.0269965,-3.4573119,1.2248249,1.3912952,1.336775,0.19449076,-1.3155011,-1.0278572,-1.9434514,-0.08102434,-0.1058605,2.5784335,0.45292988,1.9389077,-1.0413764,-3.2810879,0.12022841,-1.4896431,0.19708748,-0.58316237,1.1257348,0.610155,0.07201098,1.0872215,-1.2270106,0.30760673,-2.0901458,0.10793787,0.538188,0.6443253,1.2862303,0.43653592,0.5296279,1.1335057,0.043123312,1615.0342910985528,203.22042074435467,0.032802958,-0.01483515,-0.050911337,-0.03381259,0.09473582,-0.045048565,0.010095379,-0.07407103,0.049003623,-0.07990312,0.03459597,0.00045837826,0.018693577,-0.0026303276,-0.011706508
-6.890084,1.6083814,-4.9827623,4.4730787,5.644691,2.849694,-1.788125,-1.1038086,0.8660414,3.7151742,0.6877982,-0.71639985,1.8302808,-0.06273596,3.0819583,-1.5823449,0.7597944,2.9644334,1.8541924,3.0619981,-2.363676,1.0707844,-0.62400794,0.03925118,0.6710382,0.763651,0.93328303,1.1881139,-1.8550701,0.63983643,-2.0199342,-1.7691748,-0.114092335,0.00051626394,0.93728304,-2.6355011,2.8587525,-3.062217,4.1682634,0.85897404,1.7459003,-2.3759246,0.8226312,1.0212157,-0.89173466,-0.44046006,1.8464904,2.2448766,1.3298573,-2.9820123,-2277.933726682059,-1524.0580962187307,0.033341512,0.03180963,0.00053856487,-0.0049974043,-0.014809964,-0.0021161435,-0.051963784,-0.01905128,-0.04603022,-0.012233143,-0.00406687,-0.0017529313,0.0046778377,-0.0002915394,-0.0025268602
-1.8183973,-2.1338956,-0.056006458,-0.20828958,7.8842373,5.4183283,-3.0155764,2.4961386,-1.2928636,-3.1009424,0.5535061,-0.023594985,-0.08352453,2.190827,0.9074145,-1.4665617,-0.91106135,0.9508387,1.3568155,0.5058953,-2.9675825,2.5620518,0.051631223,1.1221704,-1.0242215,0.3123231,-0.87818664,-0.5609033,-0.044440776,1.521441,0.23711906,-1.4192749,0.9990589,-0.48449987,0.84108835,0.54038846,-2.514263,-0.9279164,0.7380274,-0.12773687,1.115713,0.56680745,0.10896296,-0.02694306,-2.0991797,-1.1551632,0.25903177,-1.1175907,-1.5995196,-0.36534956,1565.6255053512268,1214.671377969213,0.030629994,-0.023941841,-0.004762361,0.0705321,-0.019910933,-0.05282482,0.0058036195,-0.013998807,0.012263801,0.0011795193,-0.043541037,-0.061513253,-0.04109922,-0.008998592,-0.0068161674
-9.63711,0.40978658,-1.8867974,2.016802,0.0018066289,-0.49270162,-0.3177924,0.25440583,1.7626401,0.951178,1.9026917,-0.1884826,0.81984454,-1.1480306,-0.52765036,0.031221218,0.89725703,-0.39396474,-2.2908878,-1.9983839,0.9576916,-0.4215638,-1.6713582,1.7008433,0.5196119,-0.5648627,0.5471438,1.0677068,1.425034,-0.23296563,0.8405839,2.014171,-2.2195451,-1.9659624,-1.9623494,-1.7790904,-1.646669,1.949578,1.6113598,-1.3455133,-0.04984669,-2.124294,0.948505,0.50689185,-0.90962005,0.7495957,-1.9204016,-0.673283,1.2884592,2.8012455,-1219.4460438029328,-1645.3122650982161,0.028696174,0.025771542,0.0007120196,0.00011885514,0.0006087778,-0.006240702,-0.032680307,-0.0010942932,-0.0009263159,0.005794371,0.0042783353,0.008624765,0.001460311,-0.000110553585,0.004715538
2.9057522,-6.3613367,9.408517,-4.0765657,1.1172711,-1.3784723,-1.7227113,-4.7567515,-0.9887641,-3.3066962,-1.488088,1.0310119,-6.212305,1.0925848,-4.5104413,1.3404363,4.683126,4.29916,-4.294348,-3.938692,-4.3189096,-9.364169,-9.53524,13.002094,-15.578199,8.834829,-1.3168975,14.522839,11.804738,-1.8981652,-6.70118,-11.325073,2.6866477,12.971438,1.517503,-0.5608803,14.815441,-7.231411,-14.257801,-7.0314584,9.303299,4.4634027,1.3008754,6.977924,13.428936,17.244514,-5.1788425,3.7444727,-6.682323,16.286432,-353.483908237051,-7.834809833970529,0.030546779,0.020226765,-0.0007432782,-0.0072531933,-0.0068776216,0.014091483,0.08746331,-0.021517215,-0.01888794,0.030556535,-0.0068000196,0.006481355,0.007830369,0.0020961384,0.006202625
5.5936437,4.0205116,-1.9040513,-3.1535306,-2.8285127,-3.4164047,1.3237628,-1.2346884,0.8297124,1.38011,-0.8827956,-0.08079228,-2.0350842,0.7231718,0.9961145,-0.6644139,-3.0511153,3.0451872,0.4873445,2.850579,-0.44172624,1.6258236,-0.1194404,-0.27853948,-0.9048414,-0.38201523,1.1080362,-1.1405958,-0.119670674,0.33765557,-0.71533775,-0.8438896,0.346071,0.3105857,0.43524244,1.636514,-1.43755,0.82826,-0.1979248,0.23012726,1.0747095,-2.5874245,0.9198607,0.3783667,-0.0015117085,-0.0060423044,0.75307125,-1.4881766,1.7718235,1.3152988,1584.5316226733028,2628.5213696075593,0.030279424,-0.03468432,0.032283492,0.009423941,0.011216655,-0.0054028095,0.0104777645,0.01823156,-0.022737121,-0.031410165,-0.00810718,0.039515443,-0.033970807,-0.07707788,-0.028880777
-8.2217455,-0.45111984,-2.0070019,2.5521214,-2.3933938,-0.40704492,0.7604687,1.329735,-1.9683596,-5.0430865,-2.1221297,-0.25815466,-4.114534,2.9308438,0.4348567,-0.81813645,-1.7978164,1.7197295,-1.0411779,-2.0198438,-2.9080222,0.3440489,-3.746673,1.5759292,3.152087,-1.6960208,-1.3252238,0.9655703,1.0652767,-1.3781635,0.19802786,7.2899284,0.9159409,1.75384,0.41687134,-0.39263615,-3.0261352,1.5025091,-0.8837546,0.5780941,0.036395565,-0.6099963,0.3219985,-4.030155,1.4671773,0.5635343,0.7185285,2.7025392,-1.6051859,-2.2497349,144.0503359356555,-1980.5512675144385,0.028181383,0.027138397,0.0011917541,-0.005434926,-0.008897909,0.008153268,0.022170505,0.06326259,0.07387873,-0.014482574,-0.0034819066,-0.0009888216,4.5714067e-05,-0.0015829641,-0.004069986
7.171486,3.2057934,-6.0154686,1.3282772,6.5289454,-0.28938252,-2.2691772,-0.72068256,-3.084248,0.34990975,-1.6497924,1.2486312,-0.85579824,1.0375991,0.098422155,-0.1762622,-1.7711827,3.0961244,3.9779897,0.74603206,-1.0022905,0.2995242,0.32888746,0.8656527,2.6188939,-0.36072478,0.834362,0.34765723,0.79165053,-1.6138817,-4.7149425,-0.91906095,1.3953035,-0.58739895,1.7079241,2.067607,2.7951906,-0.43321988,-0.517626,1.483239,-0.5260554,-0.15851067,-0.33686635,0.7277264,-0.061491918,2.5626836,0.52092856,-1.0063072,1.9421648,-1.8141329,2215.1499674552792,2216.725848482198,0.029648684,-0.039340004,0.0015832409,0.045750506,-0.047113214,-0.041454032,0.011032533,-0.0026640373,0.0011909163,-0.025507389,0.0066804495,0.025034996,0.012160647,-0.0031967522,-0.04611146
-6.515532,-0.39514711,-2.735793,1.9460044,-1.7285209,-0.9808861,1.8111625,4.3876796,0.08964084,-7.8037834,-1.1695553,0.35438097,-3.245384,-0.33224785,0.79867786,-1.4695758,0.33700776,1.0207506,-0.24222,1.063871,-0.54655194,2.1851802,0.43421978,0.38052925,3.063624,-1.1581614,1.014892,0.57393765,2.055189,2.5794246,2.0113678,-4.735027,-1.2014676,1.6988652,1.6054229,-2.0234392,-1.0756701,2.0321476,-2.5972562,1.3708833,3.7836869,0.31825826,2.1324713,-1.5432272,6.11156,-3.672101,-0.67778265,-0.6716278,-2.3408782,5.5694575,271.5455832410318,-1867.5370013673942,0.03085585,0.029574607,0.0011937179,-0.0068386393,-0.011371566,0.011103357,0.03627685,0.07318405,0.08608691,-0.015975976,-0.006472735,-0.0030716183,-0.00023252975,-0.0008852167,0.017250082
10.290999,7.6007195,-3.6646135,-4.678705,-2.3516674,-0.25318962,1.8942726,-0.8819829,-0.24837,1.3640296,2.7925384,-0.49235472,0.11906207,3.8832548,-1.0375065,-2.0762732,2.719814,-4.0800977,-3.2894022,-5.048407,3.144301,-1.342088,0.28197005,-0.8032027,-0.6684623,-0.22514357,-1.7875594,1.4373602,-0.70842,-0.4016111,2.0589378,1.8301206,-0.015258881,0.25490168,-0.5678916,-1.3521025,0.79628503,1.102782,0.12575285,-0.08975056,-0.06299192,1.6639817,3.6632254,0.83862174,0.29365188,0.6477055,0.9959423,-0.0016481599,-1.7525045,1.7084986,2000.8032197236025,3996.3165715169457,0.030249625,-0.04751795,0.057239734,-0.051690374,-0.015930189,0.05401184,-0.031344924,-0.059205934,0.059380125,0.041312143,-0.046204545,-0.08704945,0.085678406,0.01675706,-0.03337421
1.7508136,8.455497,-2.5554357,-3.8467584,-3.635136,-1.7745173,1.2955136,0.9944929,0.43658078,-2.4282596,-0.51775146,-1.6288203,1.7151909,-1.641441,0.18078354,2.065631,0.85792357,-2.4979072,-1.6153044,-0.22746015,-0.62647694,-1.5704379,-0.035205442,-0.71236074,0.09360937,-0.0909223,-0.6845174,0.026381897,0.45784387,-0.20808807,0.6474139,0.2892411,-0.9623686,-0.9738173,1.5786102,-0.31681877,2.3107069,0.67626435,0.01808512,-0.016008439,1.0670485,-0.7740919,-0.93798,0.7054385,-1.0654705,-0.5115844,-0.7521261,1.0344383,0.13793443,1.1253788,854.5699685930297,2602.499363435131,0.02965737,-0.026278293,0.04725847,0.036219798,0.07986196,0.04675364,0.0062035196,0.06052994,-0.055311356,-0.026290752,0.03411854,-0.017882936,0.018369187,0.00078235083,-0.0048938803
-20.686678,4.687133,2.6455348,-2.0465462,5.442179,6.5256543,-3.8257856,-0.37508714,-1.4054071,-0.06651516,1.851579,1.0069947,-1.611901,4.5212264,1.0145254,-3.4298923,-0.14536774,1.7950971,-0.4403069,0.25131285,-1.3884983,-0.13254428,0.13501239,0.9687444,0.8046193,1.0871595,-0.2437318,-2.2556694,-0.07112549,0.82732564,1.5044676,0.7648913,0.40271264,1.4484404,0.30053085,-0.9265816,1.706433,-0.6194359,0.023425257,-0.17833158,1.2345817,1.7920848,0.8609925,-0.28562057,-0.011731138,-0.5564996,1.3019445,-0.11536095,0.8897206,-0.024903264,413.35918907216427,-263.98620149917394,0.03233035,0.006922081,0.00647795,0.047326155,0.07458218,-0.058231454,-0.036560003,-0.029827131,0.048765857,0.1288795,-0.0021356856,0.045288336,-0.018453922,-0.003235573,0.029714111
-7.4679685,-0.79182696,-2.5804665,1.6317711,-0.5092854,0.811732,2.1897218,-1.5036417,-0.5764539,2.0339503,-1.2589586,1.2079852,0.9328117,-0.30856195,-0.27173343,-0.81323284,-1.1119418,0.6162286,-1.9960458,-3.213786,-0.29110703,-1.1671339,0.5049797,3.6638603,1.8704648,-0.021614421,-0.3825014,-0.00036076372,-2.1508906,3.862528,-1.4023792,-0.42330903,-3.0342138,0.47478172,-1.9782939,0.13790244,-1.7346213,-0.12592645,0.51242673,0.51587594,0.5268235,0.11588351,1.2601519,-0.8404777,0.14916746,-2.034552,-1.5313727,-0.53408664,0.94519585,0.1413221,-1381.5858939782674,-1734.3851975183602,0.027556911,0.02547892,0.0003836808,-0.0031892941,-0.00600647,-0.00091892516,-0.024055205,0.0019846335,-0.004734672,-0.0048087626,0.0022772965,0.0039614784,0.0031536596,-0.0016770121,-0.05228574
-5.869944,-0.77734303,-1.329104,1.4432547,-0.13902494,1.0303214,0.049642432,-1.0547752,-0.3624406,2.6624584,0.7832526,0.8173417,-1.8996108,-0.92212504,3.283088,1.7072766,-2.9474316,-3.968531,-2.151805,1.5450206,-2.1766412,0.91152716,0.86366284,0.86620533,1.6675651,-0.9223996,-1.2421119,-1.0781915,-2.5023816,-3.225896,-1.0854107,1.3644246,0.77086353,0.8953652,0.58799994,-0.13378939,1.7797933,-1.5447904,-0.5684353,-0.5259668,0.1558666,-1.1088381,-0.6828402,-1.2856829,-0.27005503,-2.026217,0.318439,0.74303555,1.2535685,1.5227898,-1395.9849349651938,-1295.5177296920738,0.029106038,0.024019422,0.0017275612,-0.0045074443,-0.008257282,0.00021864848,-0.026759047,-0.0050205383,-0.013886169,-0.0069464664,-0.00078445225,-0.0006038463,-0.008042461,0.009932344,-0.006922703
-3.9674337,-1.4156042,-3.8896773,4.33133,0.6454916,1.2768656,0.6512619,-2.7653427,-1.4350512,-0.23883148,0.53893745,-1.8436633,-0.7168148,-0.33737993,-0.20544738,-0.75453657,0.9494155,1.3915648,-0.7281846,0.56098115,-2.477636,1.4318857,0.69027543,0.21818076,-2.581812,-0.1779847,-0.095501415,1.1423998,0.027239395,2.9373307,1.8714296,1.2103881,0.30359006,1.5385909,-2.06819,-0.08046997,-1.5942141,1.6402763,-2.216544,-0.55746204,-1.6046757,-2.6542876,1.4460354,-2.1200752,-0.19003876,1.8422092,0.21774642,-1.6542414,2.4257371,-2.1559184,-1327.4121671634482,-1415.6860150136372,0.027738849,0.023554172,-0.0010482214,-0.0015343219,-0.010290939,-0.0011808355,-0.023998171,-0.0007463343,-0.008717416,-0.011754416,-0.00065502286,-0.009147312,-0.003568823,-0.0007506315,0.020627504
21.250395,-3.85309,-5.5860944,2.9577868,-1.0195687,-6.633369,2.310518,-1.5577894,0.416632,4.39579,-0.84148,0.8472128,-4.044466,3.5122724,-0.6788802,-1.5273656,-1.8557245,3.5996623,2.8056393,2.5450966,-0.35332817,2.6855311,0.054567676,-0.0004218164,3.5060134,-0.5301332,-0.28744948,0.33787987,-2.7037208,-0.031596746,3.6313655,-0.04848193,1.3415388,0.26687825,-0.82444465,3.2627099,0.54226923,0.6870594,1.4200369,-1.3419868,1.7017428,0.25896212,0.91220176,-2.529831,0.098978266,1.7147561,-0.35604182,-2.3211894,-0.74999166,-2.3674536,2986.715483834696,2993.223171338923,0.032128297,-0.053128537,-0.0011295096,-0.10052657,-0.0129887825,-0.10314448,0.005956665,0.07264813,-0.044319306,0.039297134,0.04196813,-0.029853784,0.0011975155,0.019375084,0.053302683
6.4565105,2.7137637,-3.1469722,-1.7997942,4.4093633,2.0023026,-2.9000387,-0.6111927,-1.4082477,-0.7961181,-0.37174067,0.8510245,-0.39362854,0.9309063,0.12722906,0.91467464,0.9617945,-0.5027526,-0.3658562,-0.3076001,1.7621264,0.25470552,-0.65887094,-0.26317638,-0.20935519,-0.4364782,0.13544305,-1.1611091,-0.6248866,0.70896536,0.35574543,0.3149117,-1.0273407,1.5892664,-1.5415816,1.1910859,-1.1271588,0.92262095,0.37258533,-0.033687245,-0.8436582,-0.46752495,0.03841384,-0.07518925,0.74925184,0.24852999,0.5152094,0.18379271,-0.7532777,0.7950847,2120.8696251891815,2372.8557266399116,0.02838907,-0.038220823,0.011301687,0.050810665,-0.041479617,-0.028041277,0.0067043863,-0.011748756,0.0092863655,-0.034292728,-0.0076729753,0.044434164,0.053301387,0.03647558,0.011076691
